Market ID,Region,Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago,,,,,,,,
214,20,2316,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202225,86.33%,83.03%,10.7,89.70%,91.90%,85.20%,81.80%,,,,,,,,
214,20,4255,DOORDASH,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202225,88.61%,72.83%,20.2,94.60%,85.10%,89.30%,87.10%,,,,,,,,
214,20,4285,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202225,70.38%,66.60%,13.4,55.30%,73.40%,73.60%,76.70%,,,,,,,,
214,20,4285,UBER,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202225,69.12%,62.16%,17.9,75.00%,75.00%,71.40%,61.50%,,,,,,,,
215,20,3722,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202225,91.89%,88.08%,12.6,78.80%,95.50%,100.00%,94.70%,,,,,,,,
215,20,3722,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202225,86.50%,84.20%,11.5,72.90%,90.40%,92.80%,88.40%,,,,,,,,
216,20,2115,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202225,82.31%,58.77%,13.9,60.70%,89.60%,77.70%,85.00%,,,,,,,,
216,20,2149,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202225,64.57%,85.89%,12,46.00%,65.50%,63.60%,85.50%,,,,,,,,
216,20,2199,SPARK,Scheduled Standard Delivery,15,Executive Review,Recovering,Store Focus,202225,89.24%,81.80%,12.9,93.80%,84.70%,90.50%,87.40%,,,,,,,,
216,20,2852,DOORDASH,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202225,92.71%,80.41%,11,96.70%,94.70%,92.90%,84.20%,,,,,,,,
216,20,3262,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202225,0.00%,72.73%,12.7,0.00%,0.00%,0.00%,0.00%,,,,,,,,
216,20,3581,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202225,85.99%,80.44%,15.7,89.40%,95.20%,77.50%,81.70%,,,,,,,,
227,20,1739,POINTPICKUP,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202225,89.58%,71.93%,19.8,84.60%,100.00%,62.50%,100.00%,,,,,,,,
227,20,1739,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202225,88.61%,75.86%,15.9,80.00%,94.70%,83.50%,93.90%,,,,,,,,
227,20,2300,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202225,57.47%,43.72%,39.4,70.00%,58.60%,77.50%,41.30%,,,,,,,,
227,20,2300,SPARK,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202225,64.02%,59.34%,25.6,62.30%,74.50%,62.90%,56.60%,,,,,,,,
227,20,3738,POINTPICKUP,Scheduled Express Delivery ,7,Executive Review,Recovering,Store Focus,202225,85.71%,85.71%,11.6,100.00%,100.00%,100.00%,50.00%,,,,,,,,
227,20,3738,POINTPICKUP,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202225,82.93%,74.42%,15.1,50.00%,100.00%,100.00%,81.80%,,,,,,,,
227,20,3738,SPARK,Scheduled Standard Delivery,15,Executive Review,Recovering,Store Focus,202225,91.51%,77.64%,12.7,93.40%,93.20%,91.30%,88.20%,,,,,,,,
227,20,3838,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202225,88.64%,89.34%,15.4,100.00%,88.20%,79.50%,93.60%,,,,,,,,
229,20,1770,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,89.14%,78.21%,14.7,89.20%,96.30%,80.70%,90.60%,,,,,,,,
229,20,1885,POINTPICKUP,Scheduled Standard Delivery,13,Executive Review,Recovering,Store Focus,202225,92.25%,77.02%,12.9,100.00%,100.00%,85.70%,92.70%,,,,,,,,
235,20,2281,DOORDASH,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202225,82.32%,76.04%,18.6,77.40%,86.30%,66.70%,91.70%,,,,,,,,
235,20,2281,SPARK,Scheduled Standard Delivery,40,Executive Review,Degrading,Store Focus,202225,81.09%,77.56%,14.3,71.90%,84.60%,77.30%,87.70%,,,,,,,,
317,20,1360,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Store Focus,202225,84.72%,86.42%,11.2,87.50%,89.50%,73.30%,86.40%,,,,,,,,
333,40,2175,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202225,86.09%,82.12%,9.9,86.90%,90.20%,87.00%,81.70%,,,,,,,,
333,40,4381,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202225,63.04%,54.92%,22.6,70.00%,79.10%,45.50%,57.10%,,,,,,,,
333,40,4381,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202225,72.85%,55.09%,22.3,78.50%,90.80%,53.40%,65.70%,,,,,,,,
335,40,19,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202225,88.56%,88.33%,12.5,88.70%,93.20%,87.90%,83.70%,,,,,,,,
336,40,815,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202225,70.00%,76.19%,12.1,40.00%,80.00%,85.70%,66.70%,,,,,,,,
336,40,815,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Driver Supply Focus,202225,83.85%,89.29%,8.4,69.20%,81.60%,88.20%,93.80%,,,,,,,,
339,40,60,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202225,87.42%,77.29%,16.3,77.90%,93.50%,90.20%,89.70%,,,,,,,,
339,40,1188,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202225,90.84%,85.23%,18.6,90.80%,89.80%,89.10%,93.90%,,,,,,,,
339,40,1188,SPARK,Scheduled Standard Delivery,31,Executive Review,Degrading,Store Focus,202225,76.12%,82.03%,15.6,69.70%,85.10%,76.00%,72.40%,,,,,,,,
339,40,2600,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202225,78.85%,53.85%,24.8,50.00%,86.40%,70.60%,81.80%,,,,,,,,
339,40,2600,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202225,60.26%,49.61%,16.4,75.00%,58.10%,46.30%,81.80%,,,,,,,,
340,40,295,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,-,Driver Supply Focus,202225,33.33%,100.00%,3.1,,,,33.30%,,,,,,,,
340,40,295,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202225,87.80%,92.30%,9.8,84.20%,96.30%,83.10%,87.10%,,,,,,,,
340,40,805,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,-,Store Focus,202225,75.00%,75.00%,16.3,,,100.00%,60.00%,,,,,,,,
340,40,805,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202225,88.16%,91.19%,12.4,85.70%,89.70%,87.30%,89.70%,,,,,,,,
340,40,1177,SPARK,Scheduled Standard Delivery,36,Executive Review,Degrading,Store Focus,202225,87.42%,94.85%,13.2,82.60%,86.80%,95.30%,88.00%,,,,,,,,
340,40,1265,DOORDASH,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202225,82.37%,85.00%,18.2,92.50%,87.00%,65.30%,86.90%,,,,,,,,
340,40,1265,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202225,77.38%,85.93%,17.3,70.70%,83.10%,65.50%,89.30%,,,,,,,,
340,40,2213,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202225,78.55%,68.49%,15.3,72.80%,81.10%,74.90%,83.90%,,,,,,,,
340,40,2213,UBER,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202225,67.71%,71.03%,20.4,65.20%,67.60%,68.40%,70.00%,,,,,,,,
340,40,2694,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202225,72.54%,74.49%,16.9,73.50%,70.80%,67.70%,78.40%,,,,,,,,
340,40,3061,DOORDASH,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202225,85.94%,75.90%,18.3,86.10%,89.40%,77.00%,90.40%,,,,,,,,
340,40,3061,SPARK,Scheduled Standard Delivery,39,Executive Review,Degrading,Store Focus,202225,61.12%,75.13%,14,50.50%,66.40%,60.70%,75.30%,,,,,,,,
340,40,5150,DOORDASH,Scheduled Standard Delivery,27,Executive Review,Recovering,Store Focus,202225,90.87%,92.29%,11.4,90.60%,94.10%,85.80%,93.40%,,,,,,,,
340,40,5150,SPARK,Scheduled Standard Delivery,43,Executive Review,Degrading,Store Focus,202225,78.94%,93.25%,10,72.30%,83.70%,77.50%,81.80%,,,,,,,,
340,40,5927,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,83.88%,83.15%,11.5,86.00%,85.50%,76.00%,88.50%,,,,,,,,
340,40,5927,UBER,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,81.18%,81.44%,17.1,80.00%,75.00%,83.00%,86.40%,,,,,,,,
359,40,29,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,-,Store Focus,202225,40.00%,33.33%,54.2,,,,40.00%,,,,,,,,
359,40,29,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202225,86.71%,73.67%,15.9,81.30%,87.40%,90.10%,85.60%,,,,,,,,
359,40,80,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202225,63.24%,48.21%,23.1,44.70%,72.10%,64.00%,64.10%,,,,,,,,
361,40,1094,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202225,84.91%,82.45%,9.5,80.90%,82.50%,87.10%,90.10%,,,,,,,,
485,59,998,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,82.32%,90.77%,9.8,74.40%,82.70%,80.40%,93.40%,,,,,,,,
485,59,2442,SPARK,Scheduled Standard Delivery,34,Executive Review,Recovering,Store Focus,202225,88.96%,81.71%,11.5,91.00%,87.40%,87.40%,90.20%,,,,,,,,
485,59,5149,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202225,37.50%,100.00%,8,100.00%,0.00%,50.00%,0.00%,,,,,,,,
485,59,6172,DOORDASH,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202225,49.94%,47.07%,35.8,14.90%,30.20%,42.20%,76.40%,,,,,,,,
485,59,6172,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202225,43.48%,53.87%,25.6,14.00%,24.40%,34.30%,76.20%,,,,,,,,
9,61,5725,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202225,90.18%,87.83%,9.3,95.40%,91.80%,76.10%,92.40%,,,,,,,,
73,46,2891,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202225,87.85%,79.63%,15.9,83.20%,82.50%,92.50%,92.80%,,,,,,,,
73,46,3645,SPARK,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202225,87.95%,82.38%,12.9,89.90%,81.80%,88.70%,91.90%,,,,,,,,
364,46,1230,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202225,80.77%,73.08%,8.5,100.00%,100.00%,60.00%,83.30%,,,,,,,,
364,46,4252,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202225,91.18%,84.21%,12.2,94.00%,93.00%,86.40%,90.60%,,,,,,,,
366,46,3379,UBER,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202225,88.24%,91.01%,11.4,85.30%,83.60%,88.50%,95.20%,,,,,,,,
367,46,1240,UBER,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202225,85.71%,82.35%,18.2,84.60%,92.90%,76.20%,93.30%,,,,,,,,
368,46,5369,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202225,76.90%,67.83%,20.9,73.90%,91.00%,69.30%,72.30%,,,,,,,,
370,46,2113,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Driver Supply Focus,202225,91.46%,91.09%,8.5,88.10%,91.50%,89.90%,96.00%,,,,,,,,
370,46,5835,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Driver Supply Focus,202225,93.46%,99.01%,5.2,95.20%,91.40%,89.20%,97.60%,,,,,,,,
371,46,1746,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202225,87.72%,82.84%,13.2,88.50%,84.80%,87.70%,91.10%,,,,,,,,
371,46,1746,UBER,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202225,88.61%,77.24%,16,91.80%,86.40%,87.20%,90.70%,,,,,,,,
371,46,2482,DOORDASH,Scheduled Standard Delivery,28,Executive Review,Recovering,Store Focus,202225,87.06%,77.64%,21.4,97.40%,89.50%,82.60%,81.80%,,,,,,,,
371,46,2482,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202225,82.01%,81.18%,13.8,93.60%,82.00%,70.20%,84.30%,,,,,,,,
372,46,5428,DOORDASH,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202225,85.10%,87.54%,17.8,82.90%,83.00%,84.40%,89.50%,,,,,,,,
384,46,906,UBER,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202225,87.50%,84.09%,6.4,100.00%,90.90%,66.70%,100.00%,,,,,,,,
385,46,831,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202225,90.34%,84.73%,11,91.70%,83.70%,88.30%,99.00%,,,,,,,,
385,46,3731,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202225,81.54%,65.24%,25.7,78.90%,95.10%,82.70%,67.20%,,,,,,,,
385,46,3731,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202225,83.52%,71.79%,20,80.80%,89.00%,80.20%,82.80%,,,,,,,,
385,46,3732,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,91.04%,90.20%,20.7,80.00%,91.10%,92.30%,96.40%,,,,,,,,
387,46,611,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202225,76.40%,75.28%,12.5,87.50%,50.00%,87.00%,83.30%,,,,,,,,
405,46,4678,POINTPICKUP,Scheduled Express Delivery ,3,Active Monitoring,Degrading,Driver Supply Focus,202225,89.80%,96.15%,8.8,83.30%,100.00%,88.20%,87.50%,,,,,,,,
510,61,2632,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202225,92.35%,94.22%,9.9,89.80%,94.60%,88.00%,96.80%,,,,,,,,
526,64,3317,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202225,84.32%,73.64%,11.4,88.70%,96.80%,64.20%,96.30%,,,,,,,,
162,17,1891,POINTPICKUP,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202225,82.04%,76.21%,15.6,82.40%,92.70%,81.70%,79.30%,,,,,,,,
162,17,1891,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202225,86.93%,75.82%,14.8,80.00%,97.10%,82.60%,88.00%,,,,,,,,
162,17,2854,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202225,91.75%,80.74%,11,95.90%,94.30%,91.50%,86.10%,,,,,,,,
162,17,5777,POINTPICKUP,Scheduled Express Delivery ,7,Executive Review,Recovering,Store Focus,202225,87.50%,85.00%,7.6,100.00%,80.00%,75.00%,100.00%,,,,,,,,
162,17,5777,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202225,83.33%,72.73%,8.2,50.00%,80.00%,88.40%,82.10%,,,,,,,,
163,17,2299,UBER,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202225,76.81%,78.87%,19.1,72.70%,60.00%,60.00%,100.00%,,,,,,,,
163,17,2371,POINTPICKUP,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202225,78.06%,73.35%,14.5,73.90%,81.60%,74.60%,82.70%,,,,,,,,
163,17,2371,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202225,87.52%,74.83%,15.1,80.30%,93.80%,87.30%,88.40%,,,,,,,,
163,17,5095,DOORDASH,Scheduled Standard Delivery,42,Executive Review,Degrading,Store Focus,202225,76.33%,73.46%,7.9,45.50%,73.30%,72.20%,86.10%,,,,,,,,
163,17,5095,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202225,81.44%,74.14%,15.2,74.80%,86.00%,75.80%,90.80%,,,,,,,,
163,17,5439,DOORDASH,Scheduled Express Delivery ,5,At Risk,Degrading,Store Focus,202225,88.64%,78.21%,12.1,82.40%,89.50%,89.70%,89.60%,,,,,,,,
163,17,5439,DOORDASH,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202225,59.34%,69.11%,38.8,38.80%,58.80%,53.30%,70.80%,,,,,,,,
163,17,5439,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202225,57.93%,69.18%,32.3,42.60%,54.80%,55.50%,78.00%,,,,,,,,
164,17,1810,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202225,65.79%,82.05%,17.2,70.00%,77.80%,50.00%,66.70%,,,,,,,,
164,17,1959,UBER,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202225,82.93%,87.02%,18.1,77.80%,80.80%,87.20%,83.90%,,,,,,,,
164,17,2104,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202225,91.90%,81.45%,13.6,87.00%,96.80%,92.30%,90.20%,,,,,,,,
164,17,2104,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,87.90%,80.69%,13.6,83.90%,91.00%,86.90%,90.00%,,,,,,,,
164,17,2547,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,53.21%,69.34%,22.2,66.70%,74.10%,60.60%,27.00%,,,,,,,,
164,17,2547,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202225,54.16%,77.35%,16,84.10%,62.60%,46.30%,29.60%,,,,,,,,
164,17,2637,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,-,Store Focus,202225,70.59%,82.61%,14.4,,,77.80%,62.50%,,,,,,,,
164,17,2905,DOORDASH,Scheduled Express Delivery ,8,Executive Review,Recovering,Driver Supply Focus,202225,90.91%,100.00%,4.1,100.00%,100.00%,100.00%,66.70%,,,,,,,,
171,17,2286,DOORDASH,Scheduled Express Delivery ,6,At Risk,Degrading,Store Focus,202225,90.78%,81.29%,6.5,85.70%,100.00%,90.90%,86.50%,,,,,,,,
172,17,5293,DOORDASH,Scheduled Express Delivery ,28,Executive Review,Degrading,Store Focus,202225,78.43%,79.70%,12.2,77.30%,79.20%,78.60%,78.60%,,,,,,,,
172,17,5295,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Recovering,Store Focus,202225,77.97%,70.23%,24.7,90.70%,76.30%,69.50%,83.80%,,,,,,,,
172,17,5295,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202225,80.65%,72.98%,21.2,89.60%,83.00%,65.50%,85.00%,,,,,,,,
173,17,2284,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202225,86.30%,76.79%,17.6,97.80%,92.20%,72.70%,81.40%,,,,,,,,
173,17,2284,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202225,77.46%,74.11%,20.1,81.10%,83.20%,61.10%,85.70%,,,,,,,,
173,17,2954,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202225,66.80%,75.97%,17.4,85.70%,68.30%,60.30%,47.80%,,,,,,,,
173,17,3543,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202225,77.78%,71.74%,13,68.80%,100.00%,58.30%,100.00%,,,,,,,,
173,17,3543,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202225,78.64%,69.03%,12.2,77.30%,80.30%,76.00%,81.20%,,,,,,,,
173,17,3547,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202225,68.75%,59.38%,23.1,75.00%,87.50%,66.70%,44.40%,,,,,,,,
173,17,3547,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202225,60.99%,72.23%,16.1,72.80%,72.40%,63.90%,32.50%,,,,,,,,
174,17,2003,DOORDASH,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202225,81.72%,79.23%,15.7,83.10%,90.80%,78.30%,76.60%,,,,,,,,
174,17,2003,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202225,90.11%,82.29%,13.1,89.90%,96.10%,87.40%,86.40%,,,,,,,,
174,17,2294,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Driver Supply Focus,202225,88.52%,94.98%,7.3,95.80%,87.50%,82.00%,88.10%,,,,,,,,
174,17,2365,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202225,72.91%,75.41%,16.9,85.30%,80.10%,56.30%,73.70%,,,,,,,,
174,17,2365,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202225,78.12%,79.31%,16.6,78.50%,83.50%,67.80%,82.30%,,,,,,,,
174,17,2368,DOORDASH,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202225,70.42%,64.10%,30.6,77.80%,47.10%,75.00%,81.00%,,,,,,,,
174,17,2368,SPARK,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202225,77.84%,61.39%,20.2,71.90%,84.60%,74.20%,78.50%,,,,,,,,
174,17,2497,POINTPICKUP,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202225,67.65%,91.67%,16.4,60.90%,55.60%,78.60%,72.70%,,,,,,,,
174,17,2503,DOORDASH,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202225,90.22%,88.26%,11.7,89.10%,94.00%,85.70%,92.40%,,,,,,,,
175,17,2651,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202225,87.85%,85.06%,12.8,83.70%,87.10%,91.40%,88.00%,,,,,,,,
175,17,2825,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202225,88.00%,76.00%,10.9,66.70%,100.00%,100.00%,83.30%,,,,,,,,
175,17,2825,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202225,88.42%,76.10%,7.5,85.70%,94.30%,93.20%,80.00%,,,,,,,,
175,17,3078,DOORDASH,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202225,87.00%,91.45%,14.4,84.20%,98.20%,83.30%,85.40%,,,,,,,,
175,17,3469,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202225,83.28%,90.41%,17.5,89.90%,85.20%,71.10%,87.50%,,,,,,,,
176,17,3292,DOORDASH,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Store Focus,202225,75.00%,85.71%,13.9,75.00%,50.00%,100.00%,80.00%,,,,,,,,
176,17,5447,SPARK,Scheduled Standard Delivery,32,Executive Review,Degrading,Store Focus,202225,75.39%,68.27%,19.8,84.30%,95.80%,57.80%,73.10%,,,,,,,,
176,17,5867,SPARK,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202225,74.79%,83.31%,20.7,71.30%,76.70%,67.70%,83.70%,,,,,,,,
187,17,1994,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202225,81.45%,73.52%,14.4,83.10%,84.00%,77.80%,82.30%,,,,,,,,
187,17,5497,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202225,80.25%,76.19%,15.8,75.00%,62.50%,76.20%,87.50%,,,,,,,,
188,17,1940,POINTPICKUP,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202225,85.61%,75.25%,15.2,60.00%,94.50%,81.30%,85.80%,,,,,,,,
188,17,1940,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202225,89.96%,75.50%,12.7,86.00%,90.80%,89.60%,92.30%,,,,,,,,
188,17,1997,DOORDASH,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202225,81.13%,71.67%,18,72.20%,85.00%,81.60%,83.30%,,,,,,,,
188,17,1997,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,83.96%,76.10%,14,82.30%,87.20%,84.60%,80.60%,,,,,,,,
188,17,2097,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Recovering,Store Focus,202225,84.04%,78.13%,9.4,92.90%,75.00%,87.50%,77.30%,,,,,,,,
188,17,2097,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,89.25%,86.02%,7.4,87.90%,94.30%,81.40%,95.30%,,,,,,,,
188,17,2152,DOORDASH,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202225,82.24%,69.57%,13,83.30%,91.20%,72.70%,82.10%,,,,,,,,
188,17,2351,SPARK,Scheduled Standard Delivery,25,Executive Review,Recovering,Store Focus,202225,91.36%,86.50%,9.6,94.20%,92.20%,89.10%,89.60%,,,,,,,,
188,17,2370,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202225,78.88%,82.74%,11.8,86.40%,87.60%,69.10%,73.70%,,,,,,,,
188,17,2504,DOORDASH,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202225,85.53%,73.68%,10.7,70.00%,90.00%,75.00%,96.20%,,,,,,,,
188,17,2504,SPARK,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202225,93.08%,84.80%,11.2,82.60%,92.20%,95.70%,95.10%,,,,,,,,
188,17,3583,DOORDASH,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202225,83.31%,61.06%,18.9,82.10%,85.90%,77.30%,89.20%,,,,,,,,
