Store,System Modular Capacity,Total Inventory,Total Replenishable Inventory,Tires on Demand ,Non Modular Tires,L52 Avg Units,4 Tire Instock,Total Valid,Total Traited,
675,662,711,675,21,13, 100 ,89.4%,103,104,
676,1320,1154,1086,35,31, 117 ,87.2%,161,161,
677,662,666,621,10,33, 94 ,80.0%,108,108,
678,780,998,824,108,64, 131 ,89.4%,121,121,
680,1320,1272,1221,20,29, 161 ,84.7%,166,167,
681,616,682,552,76,52, 64 ,89.4%,101,101,
682,915,895,854,23,16, 112 ,87.4%,140,141,
683,1120,1029,976,29,22, 155 ,82.5%,159,159,
684,1320,1197,1157,30,8, 130 ,90.9%,172,172,
685,1320,1190,1132,34,22, 197 ,83.0%,172,173,
686,855,903,768,52,81, 85 ,87.8%,122,122,
687,1000,1001,964,22,13, 128 ,84.1%,148,148,
688,1320,1210,1152,15,41, 154 ,91.9%,158,158,
689,780,997,938,24,33, 221 ,80.3%,123,123,
690,1320,998,940,30,26, 105 ,82.9%,164,164,
691,550,578,531,15,30, 67 ,83.0%,92,92,
692,1000,1259,1064,134,59, 166 ,86.3%,149,149,
694,1320,1093,1045,29,17, 116 ,88.8%,166,166,
695,498,496,371,63,60, 46 ,76.0%,74,75,
697,550,578,502,35,39, 98 ,85.1%,84,84,
698,1120,994,950,19,23, 108 ,89.3%,146,147,
699,1320,992,876,48,66, 89 ,81.1%,163,163,
700,550,604,532,29,41, 93 ,79.5%,86,86,
701,1120,1104,1000,50,52, 132 ,88.1%,159,159,
702,616,764,649,75,38, 85 ,88.0%,97,97,
703,855,818,731,39,46, 51 ,90.1%,120,120,
706,1320,1056,1007,19,28, 141 ,86.0%,168,168,
707,662,717,584,66,65, 74 ,90.7%,96,96,
708,915,1160,1098,33,27, 117 ,96.5%,139,139,
710,662,1041,658,246,135, 94 ,89.0%,99,99,
711,1120,1338,1320,7,9, 210 ,88.3%,159,159,
712,616,614,589,8,15, 100 ,80.7%,106,106,
714,1120,787,766,11,8, 58 ,89.6%,134,135,
715,915,893,863,9,19, 142 ,72.2%,147,147,
716,1320,1331,1168,123,38, 212 ,93.3%,163,163,
718,1320,1209,1095,57,55, 119 ,90.0%,166,166,
719,915,1076,1040,18,16, 158 ,91.7%,142,142,
720,616,811,656,70,83, 84 ,91.1%,98,98,
721,1120,1220,1160,40,18, 177 ,89.2%,154,154,
722,1320,1575,1439,85,49, 128 ,87.9%,170,170,
723,662,873,740,77,54, 100 ,84.8%,101,101,
724,915,1100,957,98,43, 128 ,84.6%,146,146,
725,662,900,690,114,94, 157 ,86.8%,105,105,
726,780,860,747,63,48, 109 ,74.4%,126,126,
727,855,692,590,33,67, 27 ,88.8%,106,106,
728,616,875,736,91,46, 97 ,71.3%,113,113,
729,1320,1050,968,48,32, 99 ,80.1%,168,168,
730,616,659,608,13,36, 121 ,78.8%,101,101,
731,1320,946,917,12,15, 120 ,80.8%,164,164,
733,662,573,512,22,37, 47 ,87.3%,100,100,
734,915,921,794,70,55, 94 ,89.9%,136,136,
735,915,922,874,33,13, 113 ,87.5%,141,141,
736,1320,1036,960,32,42, 86 ,90.7%,159,159,
737,1320,1044,978,44,20, 134 ,85.3%,167,167,
738,1000,1023,1006,5,10, 138 ,83.5%,161,161,
740,662,581,534,29,16, 59 ,85.0%,98,98,
741,780,866,745,61,58, 68 ,89.0%,124,124,
742,915,1067,954,59,52, 104 ,92.7%,135,135,
743,1120,1009,995,10,2, 89 ,92.3%,154,154,
744,915,905,803,36,64, 73 ,96.0%,124,124,
746,1120,1058,868,79,109, 59 ,88.7%,138,138,
748,498,682,507,93,80, 59 ,87.5%,77,77,
752,1320,1164,1051,70,41, 125 ,88.6%,164,164,
753,1000,971,911,39,19, 108 ,86.7%,148,148,
755,855,814,723,52,37, 47 ,91.7%,118,118,
756,780,573,511,19,41, 25 ,92.5%,91,91,
757,616,855,617,165,71, 78 ,82.1%,103,103,
758,662,689,613,27,47, 83 ,81.5%,105,105,
761,780,834,801,7,24, 53 ,93.3%,116,116,
762,915,701,653,16,30, 45 ,90.0%,109,109,
764,780,867,745,37,83, 49 ,86.9%,119,119,
765,616,632,542,27,61, 39 ,92.2%,87,87,
766,855,918,830,60,26, 141 ,85.7%,136,136,
767,616,736,685,23,26, 87 ,87.2%,113,113,
768,700,766,724,20,20, 128 ,88.9%,106,106,
769,780,815,759,26,28, 109 ,86.8%,126,126,
770,1320,1113,1075,9,27, 108 ,89.5%,169,169,
771,855,970,915,30,23, 93 ,93.2%,130,130,
772,1320,1003,911,35,55, 104 ,95.8%,143,143,
773,1320,1147,1059,59,27, 104 ,93.3%,161,161,
774,915,844,782,21,39, 66 ,81.8%,136,136,
775,1320,1245,1137,67,39, 132 ,88.4%,171,171,
776,780,954,805,104,43, 109 ,83.6%,126,126,
777,1000,874,833,20,19, 86 ,89.4%,137,137,
778,1320,1039,990,21,26, 111 ,84.3%,162,162,
780,780,833,654,86,91, 55 ,87.4%,118,118,
781,915,933,887,20,24, 95 ,88.4%,134,134,
782,780,945,851,59,33, 134 ,82.4%,121,121,
783,662,494,427,20,45, 24 ,86.6%,78,78,
784,1320,965,937,14,12, 76 ,85.7%,157,157,
785,1320,1102,1031,62,7, 137 ,82.5%,165,165,
786,662,761,678,42,39, 89 ,92.2%,102,102,
787,915,931,844,39,46, 128 ,86.6%,126,126,
788,1120,1075,1040,9,24, 119 ,86.9%,150,150,
789,915,939,899,16,22, 109 ,92.4%,131,131,
790,915,931,869,44,16, 126 ,81.3%,140,140,
791,855,793,754,20,17, 80 ,86.4%,122,122,
793,1320,1044,975,46,21, 66 ,86.8%,155,155,
794,700,783,712,55,14, 106 ,83.3%,116,116,
796,1320,964,910,18,34, 90 ,83.3%,159,159,
797,662,601,526,34,39, 119 ,64.8%,106,106,
799,700,832,741,44,45, 78 ,86.0%,117,117,
801,662,699,656,25,16, 96 ,86.4%,100,100,
802,498,539,459,33,45, 49 ,78.7%,87,87,
804,1320,1144,1112,12,18, 93 ,88.0%,154,154,
805,1320,1106,976,84,44, 140 ,85.2%,165,165,
806,780,871,759,65,45, 85 ,86.9%,120,120,
807,855,861,807,16,36, 64 ,92.9%,126,126,
808,1200,1075,1006,30,37, 75 ,92.5%,158,158,
809,1000,970,947,11,10, 106 ,87.1%,143,143,
810,1320,1017,951,14,50, 97 ,82.2%,166,166,
811,1000,908,853,32,21, 130 ,78.8%,142,142,
812,1120,1132,1056,52,22, 109 ,93.1%,156,156,
813,550,542,493,25,22, 57 ,80.0%,86,86,
814,616,521,484,24,11, 131 ,62.6%,103,103,
815,550,656,591,32,31, 81 ,86.0%,97,97,
816,1320,1119,1058,23,36, 139 ,87.0%,158,158,
817,780,949,826,66,55, 148 ,86.8%,112,112,
818,855,956,892,41,21, 116 ,88.1%,140,140,
819,780,971,854,70,45, 129 ,89.1%,125,125,
821,780,881,783,50,46, 90 ,87.6%,120,120,
822,915,836,817,9,8, 87 ,87.0%,134,134,
823,1120,1082,1024,36,20, 171 ,77.0%,157,157,
826,1320,1066,1025,20,19, 114 ,86.2%,163,163,
827,700,859,813,33,11, 98 ,95.7%,113,113,
828,915,817,788,20,7, 52 ,95.2%,121,121,
836,1120,972,911,12,47, 103 ,87.3%,153,153,
838,1200,1085,1012,51,20, 103 ,90.9%,161,161,
839,915,863,787,26,48, 94 ,90.0%,129,129,
842,616,695,583,58,52, 71 ,90.2%,98,98,
844,550,631,579,30,20, 58 ,93.6%,91,91,
847,915,772,731,21,18, 60 ,89.5%,129,129,
848,700,901,827,31,41, 146 ,88.6%,113,113,
849,550,622,543,42,35, 55 ,90.1%,80,80,
850,855,930,849,44,35, 86 ,92.5%,129,129,
851,616,776,643,69,62, 39 ,88.3%,99,99,
852,1320,1135,1117,12,4, 130 ,87.4%,166,166,
853,662,745,695,25,23, 105 ,84.8%,110,110,
854,855,878,757,68,51, 63 ,85.8%,126,126,
855,1000,1040,940,64,34, 117 ,89.3%,148,148,
856,1320,1165,1114,27,22, 145 ,80.6%,166,166,
859,700,791,744,19,26, 108 ,86.3%,113,113,
860,1320,1136,1038,60,36, 144 ,88.3%,160,160,
861,616,657,611,30,14, 67 ,91.0%,97,97,
862,855,959,895,21,41, 96 ,78.7%,140,140,
863,400,432,392,12,26, 42 ,89.3%,72,72,
864,1320,1168,947,123,96, 114 ,81.5%,165,165,
865,550,601,505,43,51, 69 ,79.4%,93,93,
866,498,685,625,18,40, 145 ,79.1%,84,84,
867,1320,1173,1111,31,29, 153 ,81.9%,168,168,
868,662,944,892,25,25, 111 ,94.2%,117,117,
869,1320,836,794,27,13, 121 ,69.2%,165,165,
870,662,667,617,26,22, 76 ,88.3%,102,102,
871,400,472,427,15,28, 34 ,87.7%,70,70,
872,1320,1057,960,59,36, 108 ,83.2%,157,157,
874,1120,1096,1058,23,13, 162 ,90.1%,157,157,
877,662,659,613,22,22, 74 ,87.3%,101,101,
878,780,827,739,36,50, 63 ,84.0%,116,116,
879,662,643,592,17,32, 75 ,87.5%,102,102,
880,915,951,847,60,42, 74 ,92.2%,128,128,
881,700,755,698,9,46, 69 ,83.3%,106,106,
882,1320,1153,1047,64,40, 100 ,87.5%,164,164,
884,1200,908,889,14,3, 98 ,83.9%,158,158,
886,700,747,644,44,57, 81 ,81.5%,117,117,
888,662,566,525,20,19, 56 ,84.8%,95,95,
889,662,640,619,15,4, 93 ,82.7%,101,101,
890,855,970,861,57,50, 158 ,90.2%,131,131,
891,855,839,815,8,14, 74 ,88.0%,132,132,
892,662,753,701,22,28, 56 ,93.5%,105,105,
894,1320,1029,929,44,54, 84 ,87.0%,160,160,
896,1120,1033,973,35,23, 138 ,84.0%,143,143,
899,1000,864,831,9,22, 79 ,88.3%,141,141,
900,1000,908,822,38,46, 63 ,91.9%,132,132,
901,915,1156,962,133,59, 125 ,85.5%,141,141,
902,1320,1035,983,17,33, 111 ,82.2%,167,167,
903,915,1070,996,39,33, 118 ,93.5%,137,137,
904,780,804,763,18,21, 96 ,82.0%,130,130,
906,550,652,595,28,27, 154 ,81.6%,84,84,
908,498,731,608,65,56, 103 ,91.8%,84,84,
910,1200,1179,1032,72,73, 109 ,90.0%,157,157,
911,915,1176,1023,90,61, 165 ,88.4%,143,143,
913,1320,866,843,15,6, 57 ,85.9%,147,147,
914,1320,1128,1110,10,6, 101 ,94.0%,164,164,
915,915,987,900,27,58, 98 ,95.0%,139,139,
916,1320,1056,1021,15,18, 160 ,88.2%,166,166,
918,1000,864,842,8,12, 76 ,92.2%,137,137,
919,550,744,678,41,23, 122 ,90.3%,91,91,
922,915,928,882,27,17, 88 ,89.7%,141,141,
923,662,651,577,21,51, 75 ,85.5%,107,107,
924,780,647,626,9,10, 96 ,82.5%,122,122,
927,780,1055,995,37,21, 124 ,88.9%,131,131,
928,1120,957,771,96,88, 81 ,79.0%,137,137,
929,1320,1066,996,29,39, 110 ,89.3%,166,166,
930,662,641,618,9,12, 83 ,82.2%,99,99,
931,780,890,801,46,41, 143 ,84.0%,130,130,
932,1320,1157,1068,62,25, 104 ,91.7%,165,165,
934,915,873,761,59,51, 87 ,80.7%,142,142,
935,915,779,735,8,34, 69 ,82.3%,137,137,
936,915,960,897,34,27, 95 ,90.5%,144,144,
937,855,1049,570,239,238, 49 ,80.6%,121,121,
938,1320,1105,985,50,68, 66 ,91.1%,156,156,
939,550,649,461,116,70, 45 ,79.3%,86,86,
940,855,903,838,28,35, 70 ,95.0%,119,119,
942,1320,1282,1179,48,53, 156 ,91.6%,162,162,
943,915,1148,985,88,73, 134 ,90.8%,139,139,
944,780,1044,972,41,29, 158 ,90.4%,133,133,
945,662,742,652,53,35, 53 ,93.2%,101,101,
947,780,919,805,41,71, 89 ,93.5%,121,121,
950,700,876,855,13,6, 118 ,88.7%,114,114,
952,700,685,624,23,36, 60 ,91.9%,110,110,
953,1320,798,725,30,41, 72 ,73.5%,151,151,
954,915,1026,920,41,63, 68 ,94.4%,139,139,
955,700,779,659,50,68, 112 ,78.9%,107,107,
958,1320,945,901,13,29, 97 ,78.9%,159,159,
959,1320,1157,1010,83,62, 108 ,86.1%,162,162,
960,1320,1104,1048,39,15, 155 ,79.9%,165,165,
961,616,908,745,101,60, 76 ,91.1%,99,99,
962,400,422,378,25,17, 57 ,71.8%,74,74,
963,780,797,730,33,32, 58 ,97.5%,116,116,
964,915,899,873,13,11, 96 ,93.3%,133,133,
965,1120,917,878,7,30, 106 ,73.9%,157,157,
966,616,723,623,54,44, 82 ,87.9%,95,95,
967,1320,1111,999,75,35, 127 ,87.1%,167,167,
969,1200,1381,1309,52,18, 235 ,92.3%,165,165,
970,1000,1290,1214,40,34, 213 ,92.0%,159,159,
972,662,660,610,23,25, 68 ,82.0%,99,99,
973,780,893,757,86,48, 116 ,84.6%,120,120,
974,616,678,642,8,26, 122 ,83.0%,99,99,
975,915,1073,1032,7,32, 103 ,98.0%,145,145,
976,780,949,844,58,45, 103 ,94.4%,122,122,
978,1120,936,885,23,26, 104 ,87.7%,150,150,
979,1320,897,810,47,38, 78 ,79.5%,154,154,
980,1120,686,625,2,57, 50 ,76.0%,144,144,
981,1320,1152,1111,21,18, 165 ,84.3%,162,162,
982,855,630,584,24,20, 80 ,73.1%,127,127,
984,780,665,647,5,11, 59 ,80.3%,118,118,
987,915,1037,887,65,83, 131 ,86.8%,148,148,
990,780,1065,1007,24,32, 131 ,90.1%,138,138,
991,1000,1401,1114,163,122, 125 ,87.2%,145,145,
992,1000,810,728,55,25, 60 ,81.4%,142,142,
993,1320,1095,1047,36,10, 120 ,89.4%,166,166,
994,1120,1047,949,50,46, 159 ,86.8%,148,148,
995,780,881,794,40,45, 90 ,92.7%,121,121,
999,400,517,432,38,45, 46 ,87.0%,68,68,
1000,1320,1171,1070,60,39, 173 ,85.2%,161,161,
1001,1120,830,772,19,37, 72 ,84.6%,132,132,
1002,915,945,912,19,12, 87 ,91.3%,146,146,
1003,915,832,763,16,51, 53 ,91.5%,129,129,
1004,780,899,773,80,44, 118 ,88.7%,122,122,
1005,1320,875,779,33,61, 62 ,82.8%,148,148,
1006,700,709,591,69,47, 58 ,84.1%,109,109,
1007,915,786,729,24,31, 82 ,82.8%,131,131,
1008,1320,923,836,39,46, 98 ,72.5%,164,164,
1009,1320,1175,1080,34,59, 84 ,92.8%,164,164,
1010,1320,1226,1074,77,73, 116 ,84.7%,166,166,
1011,662,687,624,24,37, 88 ,78.9%,108,108,
1012,1320,917,869,12,34, 96 ,75.8%,163,163,
1014,780,929,816,58,53, 108 ,90.0%,129,129,
1016,780,984,885,64,33, 86 ,98.4%,123,123,
1017,662,773,700,33,38, 78 ,80.6%,104,104,
1018,1320,1224,1180,9,33, 85 ,94.4%,161,161,
1020,855,795,744,19,30, 89 ,80.3%,128,128,
1021,1120,978,929,27,20, 92 ,87.6%,149,149,
1022,1320,879,776,58,43, 67 ,76.3%,149,149,
1023,662,943,828,58,55, 181 ,86.8%,104,104,
1024,1200,1048,921,61,64, 109 ,82.6%,153,153,
1025,855,1156,1056,36,62, 209 ,86.4%,128,128,
1026,1320,1272,1237,19,14, 152 ,90.6%,167,167,
1027,616,596,540,18,36, 62 ,90.7%,96,96,
1028,662,660,631,14,13, 76 ,81.0%,104,104,
1030,700,645,575,49,19, 74 ,79.4%,105,105,
1033,915,914,864,23,25, 112 ,91.2%,132,132,
1034,780,866,773,44,47, 104 ,84.8%,130,130,
1035,780,732,640,44,46, 78 ,76.5%,117,117,
1036,700,856,809,29,16, 114 ,87.4%,110,110,
1037,1320,1260,1078,55,125, 66 ,89.4%,159,159,
1039,915,1013,956,32,23, 177 ,82.9%,143,143,
1040,1320,1012,909,41,60, 89 ,90.1%,141,141,
1041,1320,960,897,23,38, 114 ,81.1%,157,157,
1042,780,994,895,81,16, 124 ,82.8%,131,131,
1043,1200,1089,1056,20,11, 121 ,88.0%,154,154,
1044,1320,979,939,13,25, 96 ,85.6%,163,163,
1045,915,706,659,11,34, 49 ,78.8%,131,131,
1048,498,709,633,29,45, 105 ,85.6%,86,86,
1051,1120,998,902,47,47, 60 ,93.6%,137,137,
1053,780,849,759,49,39, 67 ,92.6%,118,118,
1054,915,758,715,25,16, 50 ,92.6%,119,119,
1055,1200,1253,1130,52,69, 135 ,93.5%,153,153,
1056,855,785,704,42,37, 57 ,83.5%,123,123,
1058,662,834,779,22,31, 85 ,89.1%,106,106,
1059,1320,1068,1040,16,10, 129 ,83.1%,157,157,
1062,1200,763,704,20,37, 72 ,73.6%,146,146,
1064,1320,1139,1040,64,33, 126 ,87.1%,161,161,
1065,1320,1086,994,49,41, 88 ,96.3%,160,160,
1066,1320,1306,1129,118,57, 145 ,92.3%,164,164,
1068,915,887,837,34,14, 116 ,86.2%,135,135,
1070,855,1197,998,97,100, 148 ,84.9%,143,143,
1071,1320,1258,1204,29,23, 123 ,89.5%,168,168,
1072,1320,1046,976,32,36, 118 ,85.6%,163,163,
1074,915,1267,1175,40,50, 183 ,92.4%,141,141,
1075,1120,1066,988,27,49, 138 ,88.6%,156,156,
1076,855,884,742,64,76, 52 ,94.1%,117,117,
1080,855,798,717,21,58, 84 ,81.0%,126,126,
1081,1000,890,837,24,27, 111 ,86.9%,134,134,
1085,915,948,831,43,72, 70 ,91.3%,146,147,
1086,780,1130,886,142,100, 101 ,88.1%,124,124,
1087,616,861,675,124,60, 115 ,83.7%,101,101,
1089,662,794,758,20,14, 128 ,93.6%,107,107,
1090,915,910,860,29,19, 127 ,82.8%,143,143,
1091,1320,1272,1218,34,18, 98 ,84.7%,166,166,
1093,1320,1094,1011,49,32, 100 ,91.5%,162,162,
1096,662,634,585,18,29, 84 ,82.0%,99,99,
1097,700,716,539,75,100, 64 ,74.5%,104,104,
1098,915,808,771,8,27, 63 ,88.5%,127,127,
1099,1320,1245,1146,70,27, 152 ,88.9%,168,168,
1100,1200,1180,1074,68,36, 160 ,83.0%,161,161,
1101,1320,929,863,28,36, 68 ,86.1%,154,154,
1102,915,756,693,19,42, 60 ,89.3%,120,120,
1103,915,945,768,55,120, 51 ,98.4%,125,125,
1104,780,985,782,144,57, 145 ,83.6%,130,130,
1105,1320,1145,1039,43,61, 130 ,86.4%,166,166,
1107,1320,1111,1080,12,17, 100 ,92.7%,160,160,
1111,915,941,856,47,36, 77 ,85.8%,131,131,
1112,1320,1004,853,69,80, 76 ,86.4%,161,161,
1113,662,883,827,23,31, 161 ,84.7%,109,109,
1114,780,791,724,19,46, 82 ,85.0%,116,117,
1116,915,957,893,33,29, 93 ,91.5%,138,138,
1117,498,693,628,38,25, 91 ,100.0%,75,75,
1118,780,945,851,64,28, 98 ,92.1%,125,125,
1120,1320,947,883,46,16, 92 ,82.7%,161,161,
1121,915,818,716,57,43, 59 ,88.4%,126,126,
1122,1320,1270,1136,91,41, 152 ,85.5%,168,168,
1123,1320,1004,831,79,92, 91 ,74.4%,160,160,
1124,550,525,454,36,33, 46 ,83.1%,87,87,
1125,1000,829,786,22,19, 59 ,89.3%,138,138,
1126,1320,922,835,29,56, 48 ,91.5%,137,137,
1128,780,789,698,44,45, 69 ,84.7%,114,114,
1129,662,667,580,29,56, 66 ,88.0%,99,99,
1132,780,900,791,51,56, 110 ,81.5%,132,132,
1133,780,753,735,4,12, 94 ,84.3%,125,125,
1134,616,913,765,98,48, 112 ,88.0%,105,105,
1135,1120,1018,976,12,28, 112 ,80.6%,151,151,
1136,662,736,673,23,38, 71 ,92.5%,103,103,
1139,1320,1356,1286,40,28, 181 ,89.7%,170,170,
1140,855,996,824,90,80, 126 ,86.6%,138,138,
1141,1120,944,912,26,4, 99 ,89.7%,151,151,
1142,780,726,691,22,11, 71 ,90.0%,117,117,
1143,855,822,755,43,22, 98 ,89.6%,124,124,
1144,616,656,594,17,43, 73 ,82.0%,98,98,
1146,1320,1339,1304,21,12, 133 ,88.3%,169,169,
1147,780,745,710,18,15, 72 ,86.3%,120,121,
1148,780,697,672,9,14, 83 ,84.6%,120,120,
1149,1320,1188,1145,27,14, 130 ,89.0%,169,169,
1150,915,904,823,43,36, 78 ,93.1%,126,126,
1151,662,853,660,139,52, 100 ,87.0%,105,105,
1153,855,638,544,27,65, 34 ,93.5%,106,106,
1154,915,1028,886,70,70, 56 ,90.2%,129,129,
1155,1320,1277,1209,48,18, 145 ,94.0%,162,162,
1156,616,824,731,5,86, 91 ,86.0%,111,112,
1158,915,797,730,31,34, 71 ,84.3%,131,131,
1160,915,860,794,37,27, 120 ,81.3%,136,136,
1161,780,1265,988,189,86, 221 ,88.6%,128,128,
1162,915,879,821,32,24, 87 ,81.5%,134,134,
1163,855,1101,914,138,47, 110 ,90.8%,129,129,
1164,1000,1176,1111,28,35, 117 ,87.2%,145,145,
1165,1120,1262,1213,24,23, 173 ,91.9%,157,157,
1168,1320,1146,1129,10,5, 133 ,91.5%,162,162,
1173,855,1013,937,33,41, 100 ,89.0%,125,125,
1174,915,791,729,45,15, 103 ,76.4%,142,142,
1177,1320,930,879,19,30, 70 ,84.8%,150,150,
1178,780,641,587,30,22, 49 ,78.8%,111,111,
1180,616,833,646,66,119, 79 ,85.6%,100,100,
1182,662,714,673,22,17, 113 ,91.3%,101,101,
1183,700,982,815,114,51, 102 ,85.5%,108,108,
1184,855,871,773,38,58, 83 ,89.6%,124,124,
1185,700,739,609,35,93, 76 ,73.6%,109,109,
1186,780,864,736,93,33, 86 ,86.2%,119,119,
1187,1000,907,878,12,15, 72 ,92.5%,143,143,
1190,700,873,795,22,54, 128 ,91.2%,110,110,
1191,700,624,578,25,19, 61 ,79.8%,108,108,
1192,780,962,888,35,37, 130 ,91.9%,120,120,
1193,1120,959,917,11,29, 82 ,95.8%,140,140,
1195,1320,1180,1125,21,32, 170 ,82.5%,167,167,
1196,700,717,603,69,43, 56 ,87.5%,93,93,
1197,662,981,896,60,23, 178 ,96.2%,102,102,
1198,616,598,555,20,21, 70 ,83.0%,87,87,
1199,1320,1241,803,304,132, 95 ,70.4%,159,159,
1200,915,797,720,51,24, 85 ,77.9%,135,135,
1201,1320,1076,984,22,68, 74 ,89.9%,164,164,
1202,1320,1073,1013,10,48, 135 ,79.5%,167,170,
1203,1120,1157,997,114,44, 171 ,83.4%,154,154,
1204,915,942,880,33,27, 78 ,90.3%,141,141,
1205,1320,1194,1160,21,11, 126 ,87.6%,165,165,
1206,662,752,691,30,29, 94 ,88.0%,106,106,
1207,616,772,702,47,21, 142 ,82.5%,99,99,
1209,662,867,708,107,50, 118 ,86.5%,108,108,
1210,616,613,568,21,22, 67 ,93.5%,91,91,
1212,700,773,700,35,36, 136 ,80.0%,111,111,
1213,700,857,785,39,31, 140 ,85.1%,110,110,
1215,662,735,659,33,41, 74 ,92.9%,108,108,
1216,662,834,729,52,51, 85 ,87.6%,104,104,
1218,1320,1286,1014,184,86, 106 ,88.3%,167,167,
1219,550,644,545,26,71, 74 ,91.4%,80,80,
1220,1320,1148,1049,56,41, 123 ,92.4%,157,157,
1221,1320,1074,1029,25,18, 134 ,87.4%,171,171,
1222,550,628,591,17,18, 89 ,82.2%,88,88,
1223,915,917,757,77,81, 57 ,92.7%,134,134,
1224,1120,1093,1047,28,16, 96 ,92.2%,150,150,
1225,855,889,841,26,20, 87 ,91.1%,120,120,
1226,1320,1107,1006,49,50, 114 ,82.6%,165,165,
1227,915,1127,1019,33,73, 217 ,74.8%,141,141,
1229,400,546,443,40,61, 61 ,94.9%,78,79,
1230,616,724,619,53,50, 69 ,85.0%,96,96,
1231,780,831,692,98,39, 93 ,82.8%,121,121,
1232,1320,1020,961,15,42, 98 ,88.5%,153,153,
1233,1320,1158,1102,35,19, 172 ,82.9%,168,168,
1234,915,801,733,34,32, 58 ,85.4%,128,128,
1235,662,632,523,38,69, 46 ,86.7%,97,97,
1237,1320,1100,1047,24,27, 120 ,92.9%,166,166,
1238,855,1091,1049,12,28, 144 ,92.7%,134,134,
1239,1320,960,874,30,54, 64 ,86.5%,155,155,
1241,1320,1063,1007,15,39, 101 ,82.8%,161,161,
1242,1320,1178,1096,33,47, 119 ,88.7%,164,164,
1243,855,784,740,20,22, 60 ,91.8%,121,121,
1244,616,632,558,21,51, 52 ,78.9%,93,93,
1245,662,717,622,45,48, 117 ,85.3%,107,107,
1247,1320,1304,1257,22,23, 214 ,86.8%,172,172,
1248,1120,1242,1140,49,51, 138 ,86.5%,163,163,
1249,915,898,839,24,33, 55 ,91.3%,134,134,
1252,780,692,563,83,44, 39 ,80.7%,113,113,
1253,1320,1205,1109,34,60, 94 ,92.5%,157,157,
1254,1120,814,777,7,28, 71 ,85.2%,138,138,
1255,780,1228,914,188,124, 82 ,94.2%,119,119,
1256,1320,921,877,19,23, 67 ,88.2%,152,152,
1259,662,1027,932,35,58, 196 ,87.2%,107,107,
1260,1200,1026,965,42,17, 117 ,85.9%,160,160,
1261,1320,1227,1156,34,35, 151 ,84.9%,170,170,
1263,616,613,547,43,21, 70 ,80.4%,96,96,
1264,1200,925,843,39,41, 78 ,82.9%,155,155,
1266,662,751,558,89,102, 46 ,80.4%,100,100,
1268,1200,974,892,27,53, 72 ,93.5%,151,151,
1270,1200,1249,1215,11,21, 143 ,86.0%,154,154,
1271,1000,948,908,14,24, 94 ,90.7%,146,146,
1275,855,746,727,12,5, 58 ,87.1%,137,137,
1276,1320,973,884,34,53, 102 ,85.2%,160,160,
1277,1320,1011,913,71,25, 102 ,78.5%,154,154,
1279,1320,1204,1153,20,29, 173 ,97.0%,163,163,
1280,1320,1024,938,66,18, 91 ,85.6%,156,156,
1281,855,730,618,62,48, 80 ,69.4%,123,123,
1283,1320,1254,1101,102,49, 121 ,87.0%,165,165,
1284,616,745,664,30,49, 114 ,86.1%,98,98,
1285,1200,1030,914,70,44, 153 ,76.9%,166,166,
1286,915,714,635,25,52, 50 ,85.2%,120,120,
1288,780,1011,857,72,80, 65 ,92.4%,116,116,
1289,1320,1015,991,11,11, 85 ,80.9%,161,161,
1291,780,811,770,17,22, 73 ,95.8%,117,117,
1292,700,955,922,21,10, 182 ,90.5%,113,113,
1296,1320,939,897,9,31, 105 ,79.6%,150,150,
1297,498,674,553,54,65, 92 ,87.9%,87,87,
1299,1320,983,911,41,29, 63 ,88.6%,162,162,
1302,780,904,812,49,41, 124 ,84.7%,128,128,
1303,1120,901,744,82,73, 104 ,74.6%,134,134,
1304,1320,852,832,12,6, 47 ,84.6%,148,148,
1305,1320,1169,1126,20,21, 144 ,87.1%,168,168,
1306,780,809,701,47,59, 53 ,86.2%,112,112,
1307,1320,1184,1035,91,56, 109 ,84.0%,167,167,
1310,1000,1048,1000,25,21, 102 ,90.4%,153,153,
1311,1320,1205,1083,76,44, 124 ,85.3%,167,167,
1312,1200,992,954,17,19, 104 ,82.7%,161,161,
1313,1320,1029,975,12,40, 125 ,82.8%,156,156,
1314,616,549,481,17,49, 63 ,79.1%,90,90,
1315,1320,872,797,37,36, 70 ,71.4%,157,157,
1317,1320,1072,1029,14,27, 111 ,89.2%,163,163,
1318,780,963,831,60,70, 88 ,93.1%,130,130,
1319,498,615,526,44,43, 74 ,86.5%,87,87,
1320,1320,1166,1092,44,28, 147 ,86.0%,169,170,
1321,662,955,837,65,51, 136 ,92.9%,109,109,
1322,1320,1084,1023,24,35, 100 ,86.2%,163,163,
1323,662,591,493,45,51, 48 ,78.3%,91,91,
1324,1320,1148,1068,29,49, 85 ,93.9%,162,162,
1326,1320,917,867,5,43, 47 ,82.9%,155,155,
1327,915,810,725,41,42, 90 ,84.7%,122,122,
1328,1320,1005,958,26,19, 107 ,89.4%,157,157,
1330,662,666,629,8,27, 47 ,86.3%,101,101,
1331,1320,1092,1013,29,48, 88 ,88.0%,163,163,
1332,1320,925,875,27,21, 68 ,87.7%,153,153,
1333,915,779,745,11,21, 54 ,86.8%,125,125,
1338,855,785,703,44,36, 83 ,86.5%,125,125,
