Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status, Status, Trend,Directional Focus,Max_WM_WK_ID,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
2332,,Scheduled Delivery Express,7,Executive Review,Recovering,Store Focus,202247,91.92%,61.16%,8.11,91.67%,87.80%,100.00%,92.86%
2332,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202247,46.91%,63.91%,7.07,100.00%,77.78%,42.86%,43.75%
2682,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,65.81%,63.06%,7.7,53.97%,77.27%,63.74%,70.43%
1698,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202247,82.90%,65.37%,8.41,72.14%,85.76%,85.08%,87.17%
1788,,Scheduled Delivery Express,6,At Risk,Degrading,Store Focus,202247,87.74%,79.39%,14.6,81.82%,91.18%,85.37%,91.49%
1788,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202247,75.85%,72.97%,9.11,63.57%,68.93%,81.16%,80.47%
2055,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,61.08%,51.77%,12.17,63.78%,61.09%,53.78%,67.16%
2130,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,73.00%,64.42%,8.4,62.08%,77.13%,79.85%,72.00%
2153,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,202247,76.38%,73.27%,7.68,52.63%,73.35%,88.46%,83.13%
2659,,Scheduled Delivery Express,12,Executive Review,Degrading,Store Focus,202247,84.85%,82.35%,11.93,71.43%,92.31%,100.00%,75.00%
2659,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,53.29%,78.59%,9.98,39.64%,50.86%,69.88%,56.90%
1785,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202247,64.69%,71.86%,11.1,56.67%,75.18%,73.10%,40.85%
1796,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,69.09%,65.63%,11.15,56.94%,70.87%,87.11%,61.47%
1907,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202247,55.04%,78.67%,9.85,38.68%,75.86%,66.96%,39.33%
1930,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,42.81%,52.23%,12.61,24.07%,45.92%,48.51%,45.65%
2142,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,63.60%,91.32%,13.65,55.14%,60.76%,71.73%,70.63%
2399,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,69.34%,60.35%,12.68,49.08%,67.89%,80.86%,77.80%
1191,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202247,81.58%,80.41%,8.84,81.16%,84.81%,85.90%,70.79%
1287,,Scheduled Delivery Express,7,Executive Review,Recovering,Store Focus,202247,91.84%,73.91%,14.78,91.67%,92.31%,92.65%,88.89%
1287,,Scheduled Delivery Standard,39,Executive Review,Degrading,Store Focus,202247,65.13%,80.95%,15.05,60.19%,76.71%,75.82%,42.71%
1288,,Scheduled Delivery Standard,21,Executive Review,Degrading,Store Focus,202247,86.67%,82.40%,9.2,78.89%,88.48%,91.80%,86.55%
1579,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,82.15%,74.32%,8.01,81.73%,84.95%,80.70%,80.52%
2256,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202247,67.33%,80.31%,13.24,79.37%,66.67%,72.38%,60.53%
3182,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,202247,74.89%,78.43%,6.76,88.12%,80.28%,83.98%,51.63%
1614,,Scheduled Delivery Standard,32,Executive Review,Degrading,Store Focus,202247,76.68%,77.15%,10.5,75.60%,74.65%,77.34%,78.65%
1816,,Scheduled Delivery Express,10,Executive Review,Degrading,Store Focus,202247,90.00%,77.42%,12.75,80.00%,85.71%,100.00%,90.91%
1816,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202247,73.60%,76.07%,8.17,58.44%,93.75%,78.95%,72.06%
1953,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202247,60.32%,69.53%,10.9,71.67%,77.14%,57.58%,28.85%
2058,,Scheduled Delivery Standard,28,Executive Review,Degrading,Store Focus,202247,75.25%,82.14%,9.63,75.04%,91.29%,73.48%,59.94%
4250,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,202247,76.42%,84.33%,11.89,71.93%,82.88%,83.00%,71.74%
5118,,Scheduled Delivery Standard,39,Executive Review,Degrading,Store Focus,202247,58.92%,64.09%,14.11,60.00%,58.73%,70.40%,52.36%
5254,,Scheduled Delivery Standard,28,Executive Review,Degrading,Store Focus,202247,86.08%,86.59%,8.49,73.01%,95.19%,90.03%,80.66%
1498,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,81.02%,83.51%,9.49,75.45%,94.16%,80.28%,70.48%
1558,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,202247,80.13%,71.44%,8.33,67.70%,92.42%,73.47%,86.05%
1842,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202247,79.94%,84.47%,8.78,70.63%,88.16%,89.14%,66.53%
3304,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,202247,77.92%,78.96%,8.39,81.05%,91.39%,84.55%,66.23%
3305,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,82.91%,86.96%,6.77,78.95%,92.19%,79.07%,78.22%
3658,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202247,78.38%,75.79%,12.05,73.64%,78.84%,87.37%,69.84%
5320,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202247,82.02%,86.45%,9.4,79.15%,91.97%,86.97%,69.74%
1237,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,202247,67.98%,65.65%,16.08,61.13%,71.26%,78.39%,50.57%
1372,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202247,84.13%,84.86%,7.18,80.62%,88.21%,87.13%,80.47%
1664,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,79.65%,59.61%,11.48,66.58%,92.36%,83.83%,70.92%
2836,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202247,80.46%,71.56%,7.78,71.53%,88.78%,85.57%,74.16%
4458,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,77.87%,71.62%,11.83,68.79%,87.77%,82.94%,67.85%
4499,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202247,83.52%,79.33%,8.41,85.68%,91.40%,85.81%,72.35%
5046,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202247,64.02%,58.62%,15,65.76%,80.04%,55.33%,56.10%
5743,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,202247,81.21%,86.06%,11.05,79.16%,94.13%,78.22%,73.24%
1392,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,60.64%,65.95%,13.76,75.00%,68.69%,49.20%,68.67%
2772,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202247,89.66%,85.61%,5.64,91.62%,90.40%,91.48%,83.42%
4065,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,85.13%,83.87%,8.95,75.00%,86.49%,87.07%,87.14%
4273,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,82.62%,69.96%,8.63,78.76%,91.27%,84.25%,73.72%
1197,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202247,74.83%,61.39%,12.15,90.00%,74.12%,71.36%,74.71%
1354,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202247,94.20%,74.68%,16.96,94.44%,100.00%,100.00%,88.89%
1354,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202247,78.63%,87.33%,9.54,84.34%,86.47%,90.63%,59.87%
1379,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,90.89%,80.86%,6.66,86.75%,92.99%,93.67%,89.53%
1236,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,76.30%,65.15%,11.17,80.56%,86.74%,74.76%,66.79%
1661,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,75.74%,72.29%,8.81,58.73%,86.99%,84.31%,69.55%
1322,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202247,80.77%,69.24%,9.5,78.43%,87.03%,87.72%,65.79%
1552,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202247,68.98%,74.19%,15.3,68.91%,82.72%,55.41%,47.62%
1849,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202247,83.12%,76.21%,7.07,81.56%,89.50%,87.26%,75.19%
2472,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,74.29%,83.07%,9.37,71.82%,86.05%,86.73%,52.46%
2793,,Scheduled Delivery Standard,46,Executive Review,Degrading,Store Focus,202247,84.74%,82.18%,8.4,66.93%,89.24%,91.80%,86.49%
4477,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,69.59%,72.83%,11.56,62.39%,82.23%,69.81%,60.61%
6789,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,74.25%,65.19%,11.81,70.87%,87.67%,76.27%,60.75%
877,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202247,77.05%,76.42%,11.46,67.89%,89.08%,88.66%,57.33%
1010,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,71.79%,66.06%,13.75,56.55%,88.92%,90.58%,10.45%
1097,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202247,91.09%,77.86%,22.26,93.75%,100.00%,50.00%,76.92%
1097,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202247,69.85%,74.54%,14.42,77.13%,87.00%,82.35%,55.63%
1255,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,78.40%,72.61%,14.1,55.10%,88.78%,83.06%,73.64%
3700,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202247,71.96%,70.25%,15.12,60.94%,87.85%,76.55%,59.66%
1261,,Scheduled Delivery Express,8,Executive Review,Recovering,Store Focus,202247,95.88%,78.13%,17.04,93.75%,98.35%,98.51%,89.66%
1774,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,59.15%,51.57%,18.12,47.12%,72.74%,62.12%,52.28%
3595,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202247,93.18%,74.84%,12.87,93.02%,94.77%,98.30%,81.05%
3595,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,83.25%,85.46%,9.63,79.64%,87.03%,92.42%,41.00%
1869,,Scheduled Delivery Express,8,Executive Review,Degrading,Store Focus,202247,67.72%,74.12%,10.37,73.58%,82.61%,65.85%,67.39%
2108,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,77.66%,75.15%,12.52,79.44%,87.09%,75.61%,67.45%
2109,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,74.07%,71.47%,9.04,76.39%,80.93%,68.97%,69.80%
3339,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,202247,86.91%,87.35%,8.14,83.27%,92.07%,87.37%,83.82%
2141,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,67.66%,78.36%,11.43,59.48%,68.25%,73.98%,68.25%
2650,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,72.81%,67.81%,13.69,53.81%,66.32%,79.64%,81.00%
2830,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,71.02%,70.04%,9.48,59.20%,76.01%,77.84%,68.42%
5103,,Scheduled Delivery Express,15,Executive Review,Recovering,Store Focus,202247,88.44%,80.56%,12.31,92.41%,85.71%,89.55%,85.94%
5103,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202247,70.26%,86.86%,12.79,69.54%,72.45%,72.30%,66.37%
5891,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,43.44%,67.82%,19.2,37.70%,61.21%,44.10%,29.36%
2167,,Scheduled Delivery Express,2,Active Monitoring,Recovering,Store Focus,202247,86.75%,77.01%,6.82,95.83%,88.24%,76.47%,84.00%
2167,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,66.88%,78.93%,6.68,71.52%,74.91%,64.95%,54.01%
2236,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,77.32%,85.80%,8.04,78.79%,76.71%,78.46%,75.00%
2263,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,77.80%,74.42%,10.1,69.27%,76.87%,89.78%,74.82%
3252,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,73.08%,75.41%,9.4,82.78%,72.77%,69.28%,65.65%
3475,,Scheduled Delivery Standard,38,Executive Review,Degrading,Store Focus,202247,84.06%,85.17%,6.52,81.89%,84.73%,85.98%,84.12%
5881,,Scheduled Delivery Express,16,Executive Review,Recovering,Store Focus,202247,93.63%,78.21%,10.36,91.11%,97.96%,80.00%,97.67%
5881,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,53.71%,89.71%,10.36,56.35%,57.10%,55.80%,26.80%
1670,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,66.79%,60.44%,13.34,62.89%,71.88%,71.72%,58.02%
2145,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202247,83.64%,83.81%,9.43,81.07%,85.92%,85.62%,83.82%
2252,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,72.37%,68.57%,11.05,65.16%,74.24%,79.49%,69.12%
2614,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,80.80%,75.14%,10.38,70.47%,85.67%,87.09%,79.32%
2641,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202247,82.26%,78.89%,12.6,72.73%,85.92%,87.84%,80.21%
3563,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,84.55%,82.42%,5.67,83.18%,89.02%,89.86%,76.71%
4612,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,79.15%,74.86%,8.61,72.55%,78.49%,89.71%,78.66%
2040,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,64.67%,76.52%,15.69,72.41%,82.54%,53.40%,31.20%
2445,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,72.17%,68.45%,10.49,58.64%,79.28%,86.32%,62.09%
2446,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202247,77.57%,78.70%,8.26,72.22%,79.41%,83.85%,74.02%
3564,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,64.94%,71.91%,9.81,31.80%,74.84%,77.77%,65.51%
5131,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202247,71.14%,87.00%,7.57,67.66%,81.85%,72.22%,55.38%
1977,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,202247,80.32%,89.05%,10.84,73.53%,83.86%,81.43%,76.18%
2195,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,63.59%,81.68%,11.25,61.12%,72.49%,74.41%,43.38%
3236,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,77.63%,87.05%,11.79,67.10%,86.47%,82.16%,73.81%
2129,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,82.55%,77.80%,8.68,70.23%,85.29%,89.24%,82.28%
5241,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202247,84.09%,82.44%,7.77,80.88%,89.67%,85.78%,80.39%
1644,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,80.32%,74.97%,7.68,68.25%,81.65%,88.70%,81.57%
1794,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202247,83.85%,82.82%,8.07,73.98%,87.41%,86.30%,85.75%
1887,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,75.77%,83.27%,6.91,84.73%,85.71%,77.11%,60.19%
2169,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,202247,80.07%,65.00%,10.46,63.90%,84.82%,85.03%,83.97%
2255,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,69.74%,61.67%,12.44,77.52%,29.48%,84.22%,73.60%
2528,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,80.95%,76.90%,11.73,78.28%,84.01%,87.63%,73.40%
2535,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202247,79.16%,72.93%,9.9,72.36%,83.00%,82.74%,74.89%
3634,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,67.19%,63.05%,12.49,65.84%,57.70%,87.47%,59.88%
1529,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202247,79.07%,84.69%,10.04,75.54%,80.32%,89.99%,70.08%
2023,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,82.84%,62.68%,8.32,71.82%,85.17%,86.07%,85.56%
2205,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,75.70%,73.30%,11.16,65.04%,87.57%,78.14%,69.70%
2334,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202247,69.25%,66.04%,13.67,55.30%,69.02%,83.74%,62.80%
2340,,Scheduled Delivery Standard,21,Executive Review,Degrading,Store Focus,202247,85.97%,87.00%,7.85,80.41%,87.32%,90.18%,84.18%
2519,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,85.00%,73.19%,8.52,81.15%,83.64%,87.30%,86.55%
2945,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,78.91%,77.95%,9.47,82.31%,80.29%,83.66%,69.21%
3501,,Scheduled Delivery Express,7,Executive Review,Degrading,Store Focus,202247,92.31%,81.61%,9.62,85.00%,100.00%,100.00%,84.62%
5200,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202247,92.19%,76.06%,11.09,93.33%,84.62%,100.00%,100.00%
5200,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,71.80%,71.71%,9.61,63.30%,73.12%,84.32%,66.29%
5795,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,77.13%,74.98%,8.43,76.03%,79.08%,80.22%,70.44%
1537,,Scheduled Delivery Express,9,Executive Review,Recovering,Store Focus,202247,93.18%,84.44%,7.47,100.00%,92.31%,85.71%,93.75%
1591,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,59.17%,91.09%,12.12,59.83%,71.02%,52.51%,47.37%
1823,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,76.81%,69.68%,9.42,80.23%,73.41%,82.12%,71.69%
1850,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,78.46%,73.71%,8.45,77.72%,83.76%,74.23%,76.01%
1886,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,69.88%,60.28%,8.78,62.62%,74.15%,76.07%,65.95%
2574,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,81.14%,62.37%,9.01,76.88%,70.92%,86.62%,88.60%
1607,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,79.24%,81.76%,5.38,67.79%,89.33%,82.70%,76.30%
2049,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,88.26%,79.50%,7.88,86.96%,90.27%,85.38%,89.98%
2230,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,87.61%,83.11%,8.51,83.43%,87.50%,91.03%,87.56%
2871,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202247,50.13%,53.66%,18.42,60.23%,63.95%,23.69%,51.99%
4456,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,63.56%,53.26%,15.06,35.27%,75.22%,48.33%,83.19%
5047,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,70.15%,86.05%,7.43,65.12%,85.42%,66.36%,65.63%
1674,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202247,78.32%,66.47%,10.19,70.98%,88.33%,83.11%,70.21%
1703,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,86.58%,73.51%,7.42,80.28%,86.54%,88.23%,89.38%
2233,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,70.90%,59.66%,12.5,61.94%,93.70%,69.64%,64.16%
2566,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202247,85.30%,68.15%,8.09,83.29%,85.09%,88.20%,83.84%
2756,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,73.38%,76.23%,12.61,74.76%,92.19%,69.68%,65.55%
2894,,Scheduled Delivery Express,13,Executive Review,Recovering,Store Focus,202247,94.51%,81.90%,12.9,97.78%,93.33%,86.67%,83.33%
4423,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202247,84.10%,69.34%,6.95,81.80%,87.80%,86.33%,79.96%
1968,,Scheduled Delivery Express,14,Executive Review,Recovering,Store Focus,202247,91.38%,73.06%,17.72,95.00%,88.24%,90.48%,95.00%
1968,,Scheduled Delivery Standard,39,Executive Review,Degrading,Store Focus,202247,57.14%,60.57%,15.89,43.97%,72.92%,67.40%,36.87%
2009,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202247,78.06%,84.15%,6.85,73.68%,81.88%,84.87%,72.00%
2045,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,80.01%,87.83%,10.47,77.89%,83.11%,77.70%,81.44%
2577,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,66.78%,69.00%,13.15,62.06%,75.78%,67.43%,59.43%
3489,,Scheduled Delivery Standard,46,Executive Review,Degrading,Store Focus,202247,59.83%,62.46%,15.95,59.87%,77.87%,61.45%,15.42%
3780,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,202247,63.65%,79.02%,14.82,50.65%,75.31%,78.03%,27.17%
5344,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,39.56%,55.82%,18.23,30.93%,44.17%,43.02%,32.39%
1875,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,76.98%,73.16%,9.28,61.36%,87.79%,91.39%,57.72%
2279,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,75.81%,68.56%,11.54,77.36%,78.16%,84.17%,64.15%
2435,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202247,70.06%,68.73%,12.9,72.86%,76.36%,75.24%,61.37%
3481,,Scheduled Delivery Express,13,Executive Review,Degrading,Store Focus,202247,55.41%,92.22%,13.07,69.57%,38.46%,52.94%,60.00%
5228,,Scheduled Delivery Express,4,At Risk,Degrading,Store Focus,202247,80.00%,80.70%,6.31,76.92%,86.67%,100.00%,57.14%
5228,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202247,66.47%,71.85%,12.09,61.31%,67.55%,77.31%,53.15%
5382,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,81.75%,77.74%,8.94,74.23%,89.07%,87.05%,75.75%
5941,,Scheduled Delivery Express,8,Executive Review,Degrading,Store Focus,202247,82.66%,80.34%,9.25,78.36%,79.41%,85.85%,84.80%
1736,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202247,90.23%,86.11%,7.2,87.55%,92.58%,90.23%,90.01%
1741,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,85.90%,83.08%,8.83,87.21%,93.94%,86.09%,75.50%
1860,,Scheduled Delivery Express,11,Executive Review,Degrading,Store Focus,202247,79.07%,78.46%,19.03,75.00%,77.78%,85.71%,83.33%
1860,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202247,44.58%,78.55%,9.75,51.64%,43.84%,36.55%,48.67%
2041,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202247,72.22%,66.01%,10.91,75.96%,76.36%,71.13%,63.53%
2555,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202247,63.97%,65.18%,14.88,66.37%,71.13%,67.63%,50.32%
3802,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,75.42%,71.82%,12.28,73.85%,80.99%,70.54%,75.87%
5039,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,79.65%,79.17%,10.63,71.68%,82.94%,86.56%,73.58%
5384,,Scheduled Delivery Express,7,Executive Review,Recovering,Store Focus,202247,94.44%,80.49%,5.15,90.91%,100.00%,83.33%,100.00%
5436,,Scheduled Delivery Express,15,Executive Review,Degrading,Store Focus,202247,90.91%,71.15%,9.63,86.67%,94.44%,90.63%,92.31%
5436,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202247,46.72%,67.90%,19.29,60.00%,49.39%,39.04%,28.15%
5450,,Scheduled Delivery Standard,46,Executive Review,Degrading,Store Focus,202247,71.08%,69.47%,10.83,67.91%,68.75%,83.62%,62.42%
1406,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,73.22%,65.89%,11.99,48.20%,77.38%,91.14%,75.28%
2437,,Scheduled Delivery Standard,28,Executive Review,Degrading,Store Focus,202247,79.83%,75.38%,8.51,73.87%,83.61%,75.38%,73.39%
3344,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,83.80%,81.81%,6.59,74.07%,81.98%,90.20%,87.28%
5105,,Scheduled Delivery Express,11,Executive Review,Degrading,Store Focus,202247,84.00%,84.72%,13.18,76.47%,90.00%,71.43%,89.47%
5105,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,83.19%,81.83%,7.04,71.55%,89.10%,89.14%,80.22%
1523,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,76.60%,73.35%,9.31,60.63%,80.30%,86.23%,76.78%
1525,,Scheduled Delivery Standard,44,Executive Review,Degrading,Store Focus,202247,80.43%,72.17%,11.09,82.19%,86.56%,79.52%,71.88%
2295,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202247,68.37%,65.49%,10.45,55.22%,79.33%,78.67%,58.43%
2795,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202247,89.48%,68.91%,9.31,83.83%,88.21%,93.03%,92.99%
3869,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,85.60%,85.80%,7.32,80.00%,89.19%,90.68%,81.62%
7032,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202247,79.65%,79.15%,11.8,73.85%,87.50%,74.56%,81.04%
1631,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,83.36%,87.45%,10.32,77.90%,85.59%,88.77%,80.19%
1682,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202247,64.86%,79.35%,16.17,82.66%,92.88%,54.74%,26.32%
1773,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,83.91%,79.65%,9.17,76.53%,88.77%,81.70%,86.29%
3219,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,79.40%,72.34%,11.44,70.65%,87.61%,81.69%,75.49%
