Primary Key,BU2,Region,Market,Store,Monthly Procedure Review,Monthly Equipment  Completion,Weekly Compliance  Usage,Weekly Operational  Usage
461,WEST,57,461,1912,100%,100%,100%,100%
461,WEST,57,461,2842,100%,100%,100%,100%
461,WEST,57,461,5193,100%,100%,100%,100%
461,WEST,57,461,5425,100%,100%,100%,100%
461 Total,,,461 Total,,100%,100%,100%,100%
462,WEST,57,462,1756,100%,100%,100%,100%
462,WEST,57,462,1862,100%,100%,100%,100%
462,WEST,57,462,1922,100%,100%,100%,100%
462,WEST,57,462,1941,100%,100%,75%,75%
462,WEST,57,462,1992,100%,100%,100%,100%
462,WEST,57,462,2288,100%,100%,100%,100%
462,WEST,57,462,3464,100%,100%,100%,100%
462 Total,,,462 Total,,100%,100%,96%,96%
463,WEST,57,463,1555,100%,100%,100%,100%
463,WEST,57,463,1805,100%,100%,100%,100%
463,WEST,57,463,1832,100%,100%,100%,100%
463,WEST,57,463,1859,100%,100%,100%,100%
463,WEST,57,463,1915,100%,100%,100%,100%
463,WEST,57,463,5156,100%,100%,100%,100%
463,WEST,57,463,5335,100%,100%,100%,100%
463 Total,,,463 Total,,100%,100%,100%,100%
464,WEST,57,464,2242,100%,100%,100%,100%
464,WEST,57,464,2523,100%,100%,100%,100%
464,WEST,57,464,5032,100%,100%,100%,100%
464 Total,,,464 Total,,100%,100%,100%,100%
465,WEST,57,465,2110,100%,100%,100%,100%
465,WEST,57,465,2609,100%,100%,100%,100%
465,WEST,57,465,3477,100%,100%,100%,100%
465,WEST,57,465,5072,100%,100%,100%,100%
465 Total,,,465 Total,,100%,100%,100%,100%
466,WEST,57,466,2206,100%,100%,100%,100%
466,WEST,57,466,2218,100%,100%,100%,100%
466,WEST,57,466,2495,100%,100%,100%,100%
466,WEST,57,466,2517,100%,100%,100%,100%
466 Total,,,466 Total,,100%,100%,100%,100%
484,WEST,57,484,2251,100%,100%,100%,100%
484,WEST,57,484,2292,100%,100%,100%,100%
484,WEST,57,484,2886,100%,100%,100%,100%
484,WEST,57,484,2948,100%,100%,100%,100%
484 Total,,,484 Total,,100%,100%,100%,100%
581,WEST,57,581,1645,100%,100%,75%,75%
581,WEST,57,581,1826,100%,100%,100%,75%
581,WEST,57,581,1877,100%,100%,100%,75%
581,WEST,57,581,1882,100%,100%,100%,100%
581,WEST,57,581,2536,100%,100%,100%,100%
581,WEST,57,581,5215,100%,100%,100%,100%
581,WEST,57,581,5394,100%,100%,100%,100%
581,WEST,57,581,5859,100%,100%,100%,100%
581 Total,,,581 Total,,100%,100%,97%,91%
,,57 Total,,,98%,100%,97%,96%
467,WEST,60,467,2249,100%,100%,100%,100%
467,WEST,60,467,2469,100%,100%,100%,100%
467,WEST,60,467,3218,100%,100%,100%,100%
467,WEST,60,467,3537,100%,100%,100%,100%
467,WEST,60,467,3705,100%,100%,75%,75%
467 Total,,,467 Total,,100%,100%,95%,95%
469,WEST,60,469,2722,100%,100%,75%,75%
469 Total,,,469 Total,,100%,100%,75%,75%
470,WEST,60,470,3290,100%,100%,100%,100%
470 Total,,,470 Total,,100%,100%,100%,100%
471,WEST,60,471,2450,100%,100%,100%,100%
471,WEST,60,471,2595,100%,100%,100%,100%
471,WEST,60,471,2596,100%,100%,100%,100%
471,WEST,60,471,3757,100%,100%,100%,100%
471,WEST,60,471,5195,100%,100%,100%,100%
471 Total,,,471 Total,,100%,100%,100%,100%
472,WEST,60,472,2121,100%,100%,100%,100%
472,WEST,60,472,2317,100%,100%,100%,100%
472,WEST,60,472,2319,100%,100%,100%,100%
472,WEST,60,472,2325,100%,100%,100%,100%
472,WEST,60,472,5272,100%,100%,100%,100%
472,WEST,60,472,5273,100%,100%,100%,100%
472 Total,,,472 Total,,100%,100%,100%,100%
473,WEST,60,473,1947,100%,100%,100%,100%
473,WEST,60,473,2007,100%,100%,100%,100%
473,WEST,60,473,2016,100%,100%,100%,100%
473,WEST,60,473,2269,100%,100%,75%,75%
473,WEST,60,473,3260,100%,100%,100%,100%
473,WEST,60,473,3754,100%,100%,75%,75%
473,WEST,60,473,5078,100%,100%,100%,100%
473 Total,,,473 Total,,100%,100%,93%,93%
474,WEST,60,474,2485,100%,100%,100%,100%
474,WEST,60,474,2539,100%,100%,100%,100%
474,WEST,60,474,2549,100%,100%,100%,100%
474,WEST,60,474,3472,100%,100%,100%,100%
474 Total,,,474 Total,,100%,100%,100%,100%
475,WEST,60,475,1817,100%,100%,100%,100%
475,WEST,60,475,2006,100%,100%,100%,100%
475,WEST,60,475,2101,100%,100%,100%,100%
475,WEST,60,475,2241,100%,100%,100%,100%
475,WEST,60,475,2476,100%,100%,100%,100%
475,WEST,60,475,2492,100%,100%,100%,100%
475,WEST,60,475,3261,100%,100%,100%,100%
475,WEST,60,475,3380,100%,100%,100%,100%
475 Total,,,475 Total,,100%,100%,100%,100%
476,WEST,60,476,2550,100%,100%,100%,100%
476,WEST,60,476,2927,100%,100%,75%,75%
476,WEST,60,476,2947,100%,0%,100%,100%
476,WEST,60,476,5462,100%,100%,100%,100%
476 Total,,,476 Total,,100%,75%,94%,94%
477,WEST,60,477,2422,100%,100%,100%,100%
477,WEST,60,477,5368,100%,100%,100%,100%
477 Total,,,477 Total,,100%,100%,100%,100%
478,WEST,60,478,1775,100%,100%,100%,100%
478,WEST,60,478,2243,100%,100%,100%,100%
478,WEST,60,478,2315,100%,100%,100%,100%
478,WEST,60,478,3239,100%,100%,100%,100%
478,WEST,60,478,3258,100%,100%,100%,100%
478 Total,,,478 Total,,100%,100%,100%,100%
514,WEST,60,514,2571,100%,100%,100%,100%
514,WEST,60,514,3525,100%,100%,100%,100%
514,WEST,60,514,3794,100%,100%,100%,75%
514,WEST,60,514,5041,100%,100%,100%,100%
514 Total,,,514 Total,,100%,100%,100%,94%
,,60 Total,,,100%,98%,98%,97%
,WEST Total,,,,99%,100%,97%,96%
,Grand Total,,,,0.913953488,0.937984496,0.902810078,0.871124031
