Store,Market,Store Type,Prep By Location,InHome Prep and Loading ,,
5358,234,SUP,5/11/2023,Not Applicable,,
5359,48,SUP,5/9/2023,Not Applicable,,
5360,228,SUP,5/11/2023,Not Applicable,,
5361,432,SUP,5/9/2023,5/9/2023,,
5363,16,SUP,5/11/2023,5/11/2023,,
5364,507,WNM,5/9/2023,Not Applicable,,
5365,96,WNM,5/11/2023,Not Applicable,,
5366,96,WNM,5/11/2023,Not Applicable,,
5367,496,WNM,5/11/2023,Not Applicable,,
5368,477,SUP,5/11/2023,Not Applicable,,
5369,368,SUP,5/11/2023,5/11/2023,,
5370,379,SUP,5/11/2023,Not Applicable,,
5371,497,WNM,5/11/2023,Not Applicable,,
5372,494,WNM,5/9/2023,Not Applicable,,
5373,438,SUP,5/9/2023,Not Applicable,,
5374,239,SUP,5/4/2023,Not Applicable,,
5376,204,SUP,5/11/2023,Not Applicable,,
5378,497,WNM,5/11/2023,Not Applicable,,
5379,235,SUP,5/11/2023,Not Applicable,,
5381,227,W/M,5/11/2023,Not Applicable,,
5382,282,SUP,5/11/2023,Not Applicable,,
5383,497,WNM,5/11/2023,Not Applicable,,
5384,284,W/M,5/4/2023,Not Applicable,,
5385,207,SUP,5/4/2023,Not Applicable,,
5386,200,SUP,5/11/2023,Not Applicable,,
5387,209,SUP,5/4/2023,Not Applicable,,
5388,61,SUP,5/9/2023,5/9/2023,,
5389,76,SUP,5/9/2023,Not Applicable,,
5390,23,SUP,5/11/2023,5/11/2023,,
5391,105,SUP,5/11/2023,Not Applicable,,
5392,28,SUP,5/11/2023,Not Applicable,,
5393,509,WNM,5/11/2023,Not Applicable,,
5394,581,SUP,5/11/2023,Not Applicable,,
5396,478,SUP,5/11/2023,Not Applicable,,
5397,438,SUP,5/9/2023,Not Applicable,,
5398,263,SUP,5/9/2023,Not Applicable,,
5399,279,SUP,5/9/2023,Not Applicable,,
5402,267,SUP,5/9/2023,Not Applicable,,
5403,246,SUP,5/9/2023,Not Applicable,,
5404,#N/A,#N/A,5/9/2023,Not Applicable,,
5408,494,WNM,5/11/2023,5/11/2023,,
5409,223,SUP,5/4/2023,Not Applicable,,
5410,215,SUP,5/4/2023,Not Applicable,,
5411,202,SUP,5/11/2023,Not Applicable,,
5414,178,SUP,5/4/2023,5/4/2023,,
5416,50,SUP,5/9/2023,5/9/2023,,
5417,242,SUP,5/11/2023,5/11/2023,,
5418,242,SUP,5/11/2023,5/11/2023,,
5419,144,SUP,5/9/2023,Not Applicable,,
5420,90,SUP,5/11/2023,5/11/2023,,
5421,495,WNM,5/9/2023,5/9/2023,,
5422,97,SUP,5/11/2023,Not Applicable,,
5423,397,WNM,5/11/2023,5/11/2023,,
5424,468,SUP,5/11/2023,Not Applicable,,
5425,461,SUP,5/11/2023,Not Applicable,,
5426,511,W/M,5/11/2023,Not Applicable,,
5427,495,WNM,5/9/2023,5/9/2023,,
5428,372,SUP,5/11/2023,5/11/2023,,
5429,368,SUP,5/11/2023,5/11/2023,,
5430,384,SUP,5/11/2023,Not Applicable,,
5432,436,SUP,5/9/2023,Not Applicable,,
5433,325,SUP,5/9/2023,Not Applicable,,
5434,511,W/M,5/11/2023,Not Applicable,,
5435,451,SUP,5/11/2023,5/11/2023,,
5436,284,W/M,5/4/2023,Not Applicable,,
5438,444,SUP,5/9/2023,Not Applicable,,
5439,163,SUP,5/4/2023,Not Applicable,,
5440,477,W/M,5/11/2023,Not Applicable,,
5441,411,SUP,5/9/2023,Not Applicable,,
5442,264,SUP,5/9/2023,5/9/2023,,
5443,249,SUP,5/11/2023,5/11/2023,,
5444,436,SUP,5/9/2023,Not Applicable,,
5445,228,SUP,5/11/2023,Not Applicable,,
5446,235,SUP,5/11/2023,Not Applicable,,
5447,176,SUP,5/2/2023,5/2/2023,,
5448,160,SUP,5/4/2023,Not Applicable,,
5449,62,SUP,5/9/2023,5/9/2023,,
5450,284,SUP,5/11/2023,Not Applicable,,
5451,102,WNM,5/11/2023,Not Applicable,,
5452,494,WNM,5/9/2023,Not Applicable,,
5453,102,WNM,5/11/2023,Not Applicable,,
5455,92,SUP,5/11/2023,Not Applicable,,
5458,388,SUP,5/11/2023,Not Applicable,,
5459,544,WNM,5/4/2023,Not Applicable,,
5460,78,SUP,5/9/2023,Not Applicable,,
5461,476,SUP,5/11/2023,Not Applicable,,
5462,476,SUP,5/11/2023,Not Applicable,,
5463,444,SUP,5/9/2023,Not Applicable,,
5464,543,WNM,5/9/2023,Not Applicable,,
5466,219,SUP,5/4/2023,5/4/2023,,
5467,498,WNM,5/11/2023,Not Applicable,,
5469,234,SUP,5/11/2023,Not Applicable,,
5470,237,SUP,5/11/2023,Not Applicable,,
5471,213,SUP,5/4/2023,Not Applicable,,
5472,202,SUP,5/11/2023,Not Applicable,,
5476,165,SUP,5/4/2023,Not Applicable,,
5477,359,SUP,5/9/2023,Not Applicable,,
5479,83,SUP,5/9/2023,5/9/2023,,
5480,83,SUP,5/9/2023,5/9/2023,,
5481,305,SUP,5/11/2023,5/11/2023,,
5482,21,SUP,5/11/2023,Not Applicable,,
5483,249,SUP,5/11/2023,5/11/2023,,
5485,268,SUP,5/9/2023,5/9/2023,,
5486,266,SUP,5/9/2023,Not Applicable,,
5487,35,SUP,5/11/2023,Not Applicable,,
5488,288,SUP,5/4/2023,5/4/2023,,
5489,310,SUP,5/11/2023,Not Applicable,,
5490,528,WNM,5/9/2023,Not Applicable,,
5491,385,SUP,5/11/2023,Not Applicable,,
5492,384,SUP,5/11/2023,Not Applicable,,
5494,400,SUP,5/11/2023,Not Applicable,,
5495,166,W/M,5/11/2023,Not Applicable,,
5497,187,SUP,5/4/2023,Not Applicable,,
5498,187,SUP,5/4/2023,Not Applicable,,
5499,221,SUP,5/4/2023,5/4/2023,,
5600,515,WNM,5/11/2023,5/11/2023,,
5601,551,WNM,5/11/2023,5/11/2023,,
5602,481,WNM,5/11/2023,5/11/2023,,
5603,551,WNM,5/11/2023,5/11/2023,,
5604,481,WNM,5/11/2023,5/11/2023,,
5605,481,WNM,5/11/2023,5/11/2023,,
5606,552,WNM,5/11/2023,Not Applicable,,
5608,552,WNM,5/11/2023,Not Applicable,,
5609,552,WNM,5/11/2023,Not Applicable,,
5610,512,WNM,5/11/2023,5/11/2023,,
5611,512,WNM,5/11/2023,5/11/2023,,
5612,63,SUP,5/9/2023,5/9/2023,,
5613,58,WNM,5/9/2023,5/9/2023,,
5614,58,WNM,5/9/2023,5/9/2023,,
5615,103,WNM,5/4/2023,5/4/2023,,
5616,153,SUP,5/9/2023,5/9/2023,,
5617,267,SUP,5/9/2023,5/9/2023,,
5622,102,WNM,5/11/2023,5/11/2023,,
5623,545,WNM,5/4/2023,Not Applicable,,
5624,58,WNM,5/9/2023,5/9/2023,,
5625,422,SUP,5/9/2023,Not Applicable,,
5626,367,SUP,5/11/2023,5/11/2023,,
5627,550,WNM,5/11/2023,Not Applicable,,
5628,471,SUP,5/11/2023,Not Applicable,,
5629,457,W/M,5/11/2023,Not Applicable,,
5632,449,SUP,5/11/2023,Not Applicable,,
5633,512,WNM,5/11/2023,Not Applicable,,
5634,512,WNM,5/11/2023,Not Applicable,,
5635,512,WNM,5/11/2023,Not Applicable,,
5637,551,WNM,5/11/2023,Not Applicable,,
5638,551,WNM,5/11/2023,Not Applicable,,
5640,551,WNM,5/11/2023,Not Applicable,,
5641,464,SUP,5/11/2023,5/11/2023,,
5643,481,WNM,5/11/2023,Not Applicable,,
5644,466,SUP,5/11/2023,5/11/2023,,
5645,495,WNM,5/9/2023,Not Applicable,,
5646,495,WNM,5/9/2023,5/9/2023,,
5649,170,SUP,5/11/2023,Not Applicable,,
5653,545,WNM,5/4/2023,Not Applicable,,
5654,548,WNM,5/11/2023,5/11/2023,,
5657,504,WNM,5/9/2023,5/9/2023,,
5658,481,WNM,5/11/2023,Not Applicable,,
5659,481,WNM,5/11/2023,Not Applicable,,
5661,551,WNM,5/11/2023,Not Applicable,,
5663,515,WNM,5/11/2023,Not Applicable,,
5664,481,WNM,5/11/2023,Not Applicable,,
5667,435,SUP,5/9/2023,Not Applicable,,
5668,435,SUP,5/9/2023,Not Applicable,,
5669,435,SUP,5/9/2023,Not Applicable,,
5670,548,WNM,5/11/2023,5/11/2023,,
5671,110,SUP,5/11/2023,5/11/2023,,
5672,51,SUP,5/9/2023,5/9/2023,,
5673,51,SUP,5/2/2023,5/2/2023,,
5675,570,WNM,5/11/2023,Not Applicable,,
5676,380,SUP,5/11/2023,Not Applicable,,
5678,550,WNM,5/11/2023,Not Applicable,,
5683,552,WNM,5/11/2023,5/11/2023,,
5684,551,WNM,5/11/2023,Not Applicable,,
5686,448,SUP,5/11/2023,5/11/2023,,
5689,515,WNM,5/11/2023,Not Applicable,,
5691,515,WNM,5/11/2023,Not Applicable,,
5692,538,WNM,5/9/2023,Not Applicable,,
5693,538,WNM,5/9/2023,Not Applicable,,
5695,495,WNM,5/9/2023,Not Applicable,,
5697,495,WNM,5/9/2023,Not Applicable,,
5700,542,WNM,5/9/2023,Not Applicable,,
5701,449,SUP,5/11/2023,Not Applicable,,
5702,570,WNM,5/9/2023,Not Applicable,,
5703,137,SUP,5/9/2023,Not Applicable,,
5704,488,WNM,5/11/2023,Not Applicable,,
5705,37,SUP,5/11/2023,Not Applicable,,
5706,324,SUP,5/9/2023,Not Applicable,,
5707,52,SUP,5/9/2023,Not Applicable,,
5709,19,SUP,5/11/2023,Not Applicable,,
5710,450,SUP,5/11/2023,Not Applicable,,
5713,88,SUP,5/9/2023,Not Applicable,,
5715,528,WNM,5/9/2023,Not Applicable,,
5716,566,WNM,5/9/2023,Not Applicable,,
5717,505,SUP,5/11/2023,5/11/2023,,
5719,103,WNM,5/11/2023,5/11/2023,,
5722,543,WNM,5/9/2023,Not Applicable,,
5725,9,WNM,5/11/2023,5/11/2023,,
5726,526,WNM,5/11/2023,Not Applicable,,
5727,115,SUP,5/11/2023,5/11/2023,,
5728,254,SUP,5/9/2023,Not Applicable,,
5731,291,SUP,5/4/2023,Not Applicable,,
5732,190,SUP,5/4/2023,Not Applicable,,
5734,498,WNM,5/11/2023,Not Applicable,,
5735,30,SUP,5/11/2023,Not Applicable,,
5737,537,WNM,5/9/2023,Not Applicable,,
5738,534,WNM,5/9/2023,Not Applicable,,
5740,545,WNM,5/4/2023,Not Applicable,,
5741,559,WNM,5/11/2023,Not Applicable,,
5743,299,SUP,5/11/2023,Not Applicable,,
5744,545,WNM,5/4/2023,Not Applicable,,
5745,305,SUP,5/11/2023,Not Applicable,,
5747,306,SUP,5/11/2023,Not Applicable,,
5748,414,SUP,5/9/2023,Not Applicable,,
5751,451,SUP,5/11/2023,Not Applicable,,
5752,577,SUP,5/4/2023,5/4/2023,,
5753,283,SUP,5/4/2023,5/4/2023,,
5754,502,WNM,5/4/2023,Not Applicable,,
5755,502,WNM,5/4/2023,Not Applicable,,
5758,488,WNM,5/11/2023,5/11/2023,,
5759,488,WNM,5/11/2023,5/11/2023,,
5760,559,WNM,5/11/2023,5/11/2023,,
5761,197,SUP,5/11/2023,Not Applicable,,
5763,403,SUP,5/11/2023,5/11/2023,,
5764,479,SUP,5/9/2023,Not Applicable,,
5766,451,SUP,5/11/2023,Not Applicable,,
5767,494,WNM,5/11/2023,5/11/2023,,
5768,371,SUP,5/11/2023,5/11/2023,,
5769,545,WNM,5/4/2023,Not Applicable,,
5771,545,WNM,5/4/2023,Not Applicable,,
5772,104,SUP,5/11/2023,Not Applicable,,
5773,541,WNM,5/9/2023,Not Applicable,,
5774,543,WNM,5/9/2023,Not Applicable,,
5776,543,WNM,5/9/2023,Not Applicable,,
5777,162,SUP,5/4/2023,Not Applicable,,
5779,291,SUP,5/4/2023,Not Applicable,,
5780,492,WNM,5/4/2023,Not Applicable,,
5781,267,SUP,5/9/2023,Not Applicable,,
5782,526,WNM,5/11/2023,Not Applicable,,
5786,18,SUP,5/11/2023,Not Applicable,,
5787,310,SUP,5/11/2023,Not Applicable,,
5789,537,WNM,5/4/2023,Not Applicable,,
5790,537,WNM,5/4/2023,Not Applicable,,
5791,538,WNM,5/4/2023,Not Applicable,,
5795,233,SUP,5/11/2023,Not Applicable,,
5797,27,SUP,5/11/2023,Not Applicable,,
5799,367,SUP,5/11/2023,5/11/2023,,
5804,494,WNM,5/11/2023,Not Applicable,,
5805,533,WNM,5/9/2023,Not Applicable,,
5806,412,SUP,5/9/2023,Not Applicable,,
5807,465,SUP,5/11/2023,5/11/2023,,
5808,569,SUP,5/9/2023,Not Applicable,,
5809,80,SUP,5/9/2023,Not Applicable,,
5810,49,SUP,5/9/2023,5/9/2023,,
5812,18,SUP,5/11/2023,Not Applicable,,
5813,554,WNM,5/11/2023,Not Applicable,,
5814,26,SUP,5/11/2023,5/11/2023,,
5815,554,WNM,5/11/2023,5/11/2023,,
5816,549,WNM,5/11/2023,Not Applicable,,
5817,549,WNM,5/11/2023,Not Applicable,,
5818,549,WNM,5/11/2023,Not Applicable,,
5819,549,WNM,5/11/2023,Not Applicable,,
5820,549,WNM,5/11/2023,Not Applicable,,
5823,583,SUP,5/2/2023,5/2/2023,,
5824,561,WNM,5/9/2023,5/9/2023,,
5826,102,WNM,5/11/2023,5/11/2023,,
5828,490,WNM,5/11/2023,Not Applicable,,
5829,509,WNM,5/4/2023,Not Applicable,,
5831,548,WNM,5/11/2023,Not Applicable,,
5832,543,WNM,5/9/2023,Not Applicable,,
5835,370,SUP,5/11/2023,Not Applicable,,
5837,534,WNM,5/4/2023,Not Applicable,,
5839,468,SUP,5/11/2023,Not Applicable,,
5840,507,WNM,5/9/2023,Not Applicable,,
5841,399,SUP,5/11/2023,Not Applicable,,
5842,197,SUP,5/11/2023,Not Applicable,,
5843,511,SUP,5/11/2023,Not Applicable,,
5844,206,SUP,5/11/2023,Not Applicable,,
5845,15,SUP,5/9/2023,Not Applicable,,
5846,559,WNM,5/11/2023,Not Applicable,,
5847,290,SUP,5/4/2023,Not Applicable,,
5848,454,W/M,5/11/2023,Not Applicable,,
5851,301,SUP,5/11/2023,Not Applicable,,
5853,467,SUP,5/11/2023,Not Applicable,,
5854,110,SUP,5/11/2023,Not Applicable,,
5855,491,WNM,5/9/2023,Not Applicable,,
5857,219,SUP,5/4/2023,5/4/2023,,
5858,367,SUP,5/11/2023,Not Applicable,,
5859,581,SUP,5/11/2023,Not Applicable,,
5861,467,SUP,5/11/2023,Not Applicable,,
5863,533,WNM,5/9/2023,Not Applicable,,
5864,392,SUP,5/11/2023,Not Applicable,,
5866,56,SUP,5/9/2023,5/9/2023,,
5867,176,SUP,5/4/2023,5/4/2023,,
5869,475,SUP,5/11/2023,Not Applicable,,
5871,91,SUP,5/11/2023,5/11/2023,,
5872,15,SUP,5/9/2023,Not Applicable,,
5874,465,W/M,5/11/2023,Not Applicable,,
5875,559,WNM,5/11/2023,Not Applicable,,
5876,548,WNM,5/4/2023,5/4/2023,,
5879,306,SUP,5/11/2023,5/11/2023,,
5880,292,SUP,5/4/2023,5/4/2023,,
5881,167,SUP,5/11/2023,Not Applicable,,
5882,108,SUP,5/11/2023,5/11/2023,,
5883,474,SUP,5/11/2023,Not Applicable,,
5884,451,SUP,5/11/2023,5/11/2023,,
5886,459,SUP,5/11/2023,Not Applicable,,
5888,234,SUP,5/11/2023,Not Applicable,,
5889,53,SUP,5/9/2023,5/9/2023,,
5890,450,SUP,5/11/2023,Not Applicable,,
5891,166,SUP,5/11/2023,Not Applicable,,
5893,203,SUP,5/11/2023,Not Applicable,,
5894,91,SUP,5/11/2023,5/11/2023,,
5898,78,SUP,5/9/2023,Not Applicable,,
5899,#N/A,#N/A,5/11/2023,Not Applicable,,
5903,546,WNM,5/4/2023,Not Applicable,,
5907,546,WNM,5/4/2023,Not Applicable,,
5908,498,WNM,5/11/2023,Not Applicable,,
5911,108,SUP,5/11/2023,5/11/2023,,
5912,110,SUP,5/11/2023,5/11/2023,,
5922,289,SUP,5/4/2023,5/4/2023,,
5923,496,WNM,5/11/2023,Not Applicable,,
5925,566,WNM,5/9/2023,Not Applicable,,
5927,340,SUP,5/9/2023,5/9/2023,,
5929,476,SUP,5/11/2023,Not Applicable,,
5930,464,SUP,5/11/2023,5/11/2023,,
5932,109,SUP,5/11/2023,5/11/2023,,
5935,477,SUP,5/11/2023,Not Applicable,,
5936,283,SUP,5/2/2023,Not Applicable,,
5938,458,W/M,5/11/2023,Not Applicable,,
5941,#N/A,#N/A,5/4/2023,Not Applicable,,
5944,558,SUP,5/4/2023,Not Applicable,,
5945,103,WNM,5/11/2023,5/11/2023,,
5947,505,SUP,5/11/2023,5/11/2023,,
5954,484,SUP,5/11/2023,5/11/2023,,
5956,581,SUP,5/11/2023,Not Applicable,,
5957,585,SUP,5/11/2023,5/11/2023,,
5959,63,SUP,5/9/2023,5/9/2023,,
5960,526,WNM,5/11/2023,Not Applicable,,
5962,526,WNM,5/11/2023,Not Applicable,,
5963,504,WNM,5/9/2023,Not Applicable,,
5964,112,SUP,5/11/2023,5/11/2023,,
5965,266,SUP,5/9/2023,Not Applicable,,
5968,283,SUP,5/4/2023,5/4/2023,,
5969,292,SUP,5/4/2023,5/4/2023,,
5976,424,SUP,5/9/2023,Not Applicable,,
5977,423,SUP,5/9/2023,Not Applicable,,
5979,552,WNM,5/11/2023,Not Applicable,,
5980,552,WNM,5/11/2023,5/11/2023,,
5981,552,WNM,5/11/2023,5/11/2023,,
5982,552,WNM,5/11/2023,5/11/2023,,
5987,583,SUP,5/9/2023,Not Applicable,,
5988,559,WNM,5/11/2023,5/11/2023,,
5990,491,WNM,5/9/2023,Not Applicable,,
5991,491,WNM,5/9/2023,Not Applicable,,
5992,423,SUP,5/9/2023,Not Applicable,,
5993,550,WNM,5/11/2023,Not Applicable,,
5994,550,WNM,5/11/2023,Not Applicable,,
5996,459,W/M,5/11/2023,Not Applicable,,
6078,504,WNM,5/9/2023,Not Applicable,,
6098,528,WNM,5/9/2023,Not Applicable,,
6149,559,WNM,5/11/2023,Not Applicable,,
6159,528,WNM,5/9/2023,Not Applicable,,
6165,543,WNM,5/9/2023,Not Applicable,,
6166,543,WNM,5/9/2023,Not Applicable,,
6170,507,WNM,5/9/2023,5/9/2023,,
6172,485,WNM,5/9/2023,5/9/2023,,
6173,1,SUP,5/9/2023,Not Applicable,,
6174,496,WNM,5/11/2023,Not Applicable,,
6176,509,WNM,5/11/2023,Not Applicable,,
6178,490,WNM,5/11/2023,5/11/2023,,
6190,118,SUP,5/11/2023,Not Applicable,,
6207,548,WNM,5/11/2023,Not Applicable,,
6226,502,WNM,5/4/2023,Not Applicable,,
6233,499,WNM,5/11/2023,Not Applicable,,
6243,509,WNM,5/11/2023,Not Applicable,,
6263,509,WNM,5/11/2023,Not Applicable,,
6264,509,WNM,5/11/2023,Not Applicable,,
6286,81,SUP,5/9/2023,Not Applicable,,
6300,56,SUP,5/9/2023,5/9/2023,,
6323,543,WNM,5/9/2023,Not Applicable,,
6370,123,SUP,5/11/2023,Not Applicable,,
6390,494,WNM,5/11/2023,Not Applicable,,
6392,411,SUP,5/9/2023,Not Applicable,,
6394,444,SUP,5/9/2023,Not Applicable,,
6395,29,SUP,5/11/2023,Not Applicable,,
6397,110,SUP,5/11/2023,Not Applicable,,
6398,549,WNM,5/4/2023,Not Applicable,,
6459,528,WNM,5/9/2023,Not Applicable,,
6467,45,SUP,5/9/2023,Not Applicable,,
6469,140,SUP,5/9/2023,Not Applicable,,
6470,494,WNM,5/11/2023,Not Applicable,,
6476,482,SUP,5/11/2023,Not Applicable,,
6477,369,SUP,5/11/2023,5/11/2023,,
6480,373,SUP,5/11/2023,5/11/2023,,
6500,485,WNM,5/9/2023,5/9/2023,,
6531,545,WNM,5/4/2023,Not Applicable,,
6548,559,WNM,5/11/2023,5/11/2023,,
6576,39,SUP,5/11/2023,Not Applicable,,
6577,543,WNM,5/9/2023,Not Applicable,,
6578,58,WNM,5/9/2023,Not Applicable,,
6579,59,SUP,5/9/2023,Not Applicable,,
6583,562,WNM,5/9/2023,Not Applicable,,
6585,485,WNM,5/9/2023,Not Applicable,,
6586,499,WNM,5/11/2023,Not Applicable,,
6587,526,WNM,5/11/2023,Not Applicable,,
6588,543,WNM,5/9/2023,Not Applicable,,
6590,562,WNM,5/9/2023,Not Applicable,,
6732,546,WNM,5/4/2023,Not Applicable,,
6786,528,WNM,5/9/2023,Not Applicable,,
6789,308,SUP,5/11/2023,Not Applicable,,
6798,502,WNM,5/4/2023,Not Applicable,,
6807,145,SUP,5/9/2023,5/9/2023,,
6813,526,WNM,5/11/2023,Not Applicable,,
6814,509,WNM,5/11/2023,Not Applicable,,
6828,509,WNM,5/11/2023,Not Applicable,,
6849,543,WNM,5/9/2023,Not Applicable,,
6850,528,WNM,5/9/2023,Not Applicable,,
6851,504,WNM,5/9/2023,Not Applicable,,
6876,492,WNM,5/9/2023,Not Applicable,,
6878,5,SUP,5/9/2023,Not Applicable,,
6879,310,SUP,5/11/2023,Not Applicable,,
6887,39,SUP,5/11/2023,Not Applicable,,
6894,96,WNM,5/4/2023,5/4/2023,,
6898,71,SUP,5/9/2023,Not Applicable,,
6929,76,SUP,5/9/2023,Not Applicable,,
6931,256,SUP,5/11/2023,5/11/2023,,
6932,127,SUP,5/9/2023,Not Applicable,,
6936,502,WNM,5/4/2023,Not Applicable,,
6937,102,WNM,5/11/2023,Not Applicable,,
6941,102,WNM,5/4/2023,Not Applicable,,
6942,507,WNM,5/9/2023,Not Applicable,,
6943,492,WNM,5/4/2023,Not Applicable,,
6951,317,SUP,5/11/2023,Not Applicable,,
6952,286,SUP,5/4/2023,Not Applicable,,
6953,534,WNM,5/9/2023,Not Applicable,,
6958,310,SUP,5/11/2023,Not Applicable,,
6960,537,WNM,5/9/2023,Not Applicable,,
6962,499,WNM,5/11/2023,Not Applicable,,
6963,52,SUP,5/2/2023,Not Applicable,,
6964,144,SUP,5/9/2023,5/9/2023,,
6966,504,WNM,5/9/2023,Not Applicable,,
6967,488,WNM,5/11/2023,Not Applicable,,
6968,102,WNM,5/11/2023,Not Applicable,,
6971,538,WNM,5/9/2023,Not Applicable,,
6975,492,WNM,5/4/2023,Not Applicable,,
6978,101,SUP,5/11/2023,5/11/2023,,
6998,19,SUP,5/11/2023,Not Applicable,,
7004,499,WNM,5/11/2023,Not Applicable,,
7009,302,SUP,5/11/2023,Not Applicable,,
7020,151,SUP,5/9/2023,5/9/2023,,
7032,287,SUP,5/4/2023,5/4/2023,,
7043,557,WNM,5/11/2023,Not Applicable,,
7062,499,WNM,5/11/2023,Not Applicable,,
7072,538,WNM,5/9/2023,Not Applicable,,
7087,243,SUP,5/11/2023,Not Applicable,,
7098,496,WNM,5/11/2023,Not Applicable,,
7099,543,WNM,5/9/2023,Not Applicable,,
7127,538,WNM,5/9/2023,Not Applicable,,
7129,429,SUP,5/11/2023,Not Applicable,,
7137,496,WNM,5/11/2023,Not Applicable,,
7146,499,WNM,5/11/2023,Not Applicable,,
7156,76,SUP,5/9/2023,Not Applicable,,
7162,496,WNM,5/11/2023,Not Applicable,,
7168,557,WNM,5/11/2023,Not Applicable,,
7174,502,WNM,5/4/2023,5/4/2023,,
7177,502,WNM,5/4/2023,Not Applicable,,
7178,56,SUP,5/9/2023,Not Applicable,,
7179,302,SUP,5/11/2023,Not Applicable,,
7180,499,WNM,5/11/2023,Not Applicable,,
7181,29,SUP,5/11/2023,Not Applicable,,
7185,24,SUP,5/11/2023,5/11/2023,,
7188,38,SUP,5/11/2023,Not Applicable,,
7194,27,SUP,5/11/2023,Not Applicable,,
7199,383,SUP,5/11/2023,Not Applicable,,
7205,499,WNM,5/11/2023,Not Applicable,,
7206,499,WNM,5/11/2023,Not Applicable,,
7209,500,WNM,5/11/2023,Not Applicable,,
7218,496,WNM,5/11/2023,Not Applicable,,
7220,528,WNM,5/9/2023,Not Applicable,,
7221,102,WNM,5/11/2023,Not Applicable,,
7222,500,WNM,5/11/2023,Not Applicable,,
7224,561,WNM,5/9/2023,Not Applicable,,
7229,526,WNM,5/9/2023,Not Applicable,,
7232,561,WNM,5/9/2023,Not Applicable,,
7233,541,WNM,5/9/2023,Not Applicable,,
7235,500,WNM,5/11/2023,Not Applicable,,
7238,302,SUP,5/11/2023,Not Applicable,,
7240,561,WNM,5/9/2023,Not Applicable,,
7241,541,WNM,5/9/2023,Not Applicable,,
7242,537,WNM,5/9/2023,Not Applicable,,
7243,300,SUP,5/11/2023,Not Applicable,,
7245,27,SUP,5/11/2023,Not Applicable,,
7246,32,SUP,5/11/2023,Not Applicable,,
7247,14,SUP,5/9/2023,Not Applicable,,
7249,334,SUP,5/9/2023,Not Applicable,,
7251,58,WNM,5/9/2023,Not Applicable,,
7262,541,WNM,5/9/2023,5/9/2023,,
7280,2,SUP,5/9/2023,Not Applicable,,
7281,74,SUP,5/9/2023,Not Applicable,,
7290,242,SUP,5/11/2023,5/11/2023,,
7294,353,SUP,5/9/2023,5/9/2023,,
7296,498,WNM,5/11/2023,Not Applicable,,
7298,102,WNM,5/11/2023,Not Applicable,,
7299,488,WNM,5/11/2023,Not Applicable,,
7301,132,SUP,5/9/2023,Not Applicable,,
7304,498,WNM,5/11/2023,Not Applicable,,
7307,102,WNM,5/11/2023,5/11/2023,,
7308,533,WNM,5/9/2023,Not Applicable,,
7309,562,WNM,5/9/2023,Not Applicable,,
7310,#N/A,#N/A,5/9/2023,Not Applicable,,
7311,528,WNM,5/9/2023,Not Applicable,,
7315,498,WNM,5/11/2023,Not Applicable,,
7317,537,WNM,5/9/2023,Not Applicable,,
7320,510,WNM,5/11/2023,Not Applicable,,
7324,5,SUP,5/9/2023,Not Applicable,,
7326,353,SUP,5/9/2023,5/9/2023,,
7329,500,WNM,5/11/2023,Not Applicable,,
7334,500,WNM,5/11/2023,Not Applicable,,
7337,500,WNM,5/11/2023,Not Applicable,,
7339,554,WNM,5/11/2023,Not Applicable,,
7340,500,WNM,5/11/2023,Not Applicable,,
7342,566,WNM,5/9/2023,Not Applicable,,
7347,58,WNM,5/9/2023,5/9/2023,,
7349,570,WNM,5/9/2023,Not Applicable,,
7357,562,WNM,5/9/2023,5/9/2023,,
7361,562,WNM,5/9/2023,5/9/2023,,
7362,570,WNM,5/9/2023,Not Applicable,,
8331,171,SUP,5/4/2023,5/4/2023,,
8930,583,SUP,5/9/2023,5/9/2023,,
8958,515,WNM,5/11/2023,Not Applicable,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
