Store,Name,Vendor
5100,"CENTER POINT (20TH), AL",AG
5101,PAHRUMP NV,AG
5102,GRETNA WESTBANK EXPY LA,AG
5103,PHILADELPHIA (NE) PA,HMK
5104,KETTERING OH,AG
5105,"FRONT ROYAL, VA",HMK
5106,OVIEDO FL,HMK
5107,NASHVILLE (GALLATIN) TN,AG
5108,"EL PASO (PEBBLE HILL), TX",HMK
5109,"WEST VALLEY CITY (3), UT",AG
5110,DRAPER (1300/12300) UT,AG
5111,WATCHUNG NJ,HMK
5113,"PELL CITY, AL",HMK
5115,DAVENPORT (W) IA,AG
5116,LA PORTE TX,HMK
5117,WAYNESBORO VA,HMK
5118,RALEIGH NC,AG
5119,NASHVILLE (EDMONDSON) TN,HMK
5122,MEMPHIS (MT. MORIAH) TN,AG
5123,COLORADO SPGS (NE) CO,HMK
5124,"GLENDALE (MAINSTEE), AZ",HMK
5125,OPELOUSAS SOUTH LA,AG
5126,CENTRE AL,AG
5127,"LA CROSSE (S), WI",HMK
5129,"LANDOVER HILLS, MD EF",HMK
5130,"PHILADELPHIA-BU-, PA",HMK
5131,"BENSALEM, PA",HMK
5132,"ORLANDO, FL",AG
5133,"ANDERSON, CA",HMK
5134,"BAKERSFIELD (SW), CA",HMK
5135,RADCLIFF KY,AG
5136,MARYSVILLE CA,HMK
5137,"AURORA (SE), CO",AG
5139,DIXON CA,HMK
5140,LA MESA CA EF,HMK
5141,"OMAHA (NW), NE",AG
5142,NEPTUNE NJ,HMK
5143,CHATTANOOGA TN,HMK
5144,SAN ANTONIO (NE) TX,HMK
5145,SAN ANTONIO (VJ) TX,AG
5146,"SAN ANTONIO, TX",AG
5147,DALLAS (W) TX,AG
5148,MURFREESBORO MANSON PK TN,AG
5149,BLUE SPRINGS DUNCAN MO,HMK
5150,"MAPLEWOOD, MO",HMK
5151,"ROME (S), GA",AG
5152,WEST HILLS CA,AG
5154,"ROSEMEAD, CA",AG
5155,LAS CRUCES (SW) NM,AG
5156,"BEAUMONT, CA",HMK
5157,"MORTON, IL",AG
5159,"WEST BRANCH, MI",AG
5160,JACKSON (W) MI,HMK
5162,"SANTA CLARITA (W), CA",AG
5165,"ALAMO, TX",AG
5166,DEMING NM,AG
5167,PAYSON UT,AG
5168,"RICHFIELD, UTAH",HMK
5170,SIDNEY NE,HMK
5172,PERRY FL,AG
5173,DALTON (W) GA,AG
5174,SEMIMES AL,HMK
5175,ALGOOD TN,AG
5178,ROCKAWAY NJ,AG
5179,ORLANDO FL,HMK
5182,MURFREESBORO CASON LANE T,AG
5183,"LOUISVILLE, KY",AG
5184,CANA WINCHESTER OH,AG
5185,COLUMBUS WSW OH,AG
5186,"GILBERT (E), AZ",HMK
5188,CHATTANOOGA MIDDLE VALLEY,AG
5189,PHOENIX (MARYVALE) AZ,AG
5190,PHOENIX (HAPPY VALLEY) AZ,AG
5191,"FORNEY, TX",HMK
5192,SACRAMENTO CA,HMK
5193,"MORENO VALLEY, CA",HMK
5196,"MEMPHIS(ELVIS/HOLMES), TN",AG
5197,OWENS CROSS ROADS AL,AG
5198,TIFTON GA,HMK
5199,"ANTIOCH, IL",AG
5200,"LANCASTER, PA",AG
5201,"EDISON, NJ",HMK
5202,"COMMACK, NY",AG
5203,"LONDON, OH",AG
5204,BOSSIER CITY LA,HMK
5205,"LAYTON, UT",HMK
5206,"SOUTH OGDEN, UT",HMK
5207,OVERLAND PARK KS,HMK
5210,"WYLIE, TX",HMK
5211,MCKINNEY (SW) TX,HMK
5214,ORLANDO LAKE WILSON FL,AG
5215,"DELANO, CA",AG
5216,"AMARILLO, (NW) TX",AG
5218,"ST. PETERSBURG, FL",HMK
5219,"LAWRENCE, KS",HMK
5220,TAMPA (DM WATERS) FL,HMK
5221,TAMPA FL,HMK
5224,SAN ANTONIO DEZEVALA TX,HMK
5226,SAN ANTONIO MILITARY DR.,HMK
5227,"BURKE, VA",AG
5228,"COLUMBIA, MD",AG
5229,WYNCOTE PA,HMK
5231,"GALT, CA",AG
5232,"RIFLE, CO",HMK
5233,"WEST VALLEY CITY (S), UT",HMK
5234,"CLINTON, UT",AG
5235,"SANDY (E), UT",AG
5236,BOWLING GREEN (NW) KY,AG
5239,"BECHTELSVILLE, PA",AG
5240,"ITHACA, NY",AG
5241,"NORTH HUNTINGDON, PA",AG
5242,CICERO NY,HMK
5244,"LITTLE ROCK (NW), AR",HMK
5245,SAN ANTONIO (BROOKS) TX,HMK
5246,"WHARTON, TX",HMK
5247,"ROANOKE, TX",AG
5248,TUSCALOOSA N AL,HMK
5250,KISSIMMEE FL,HMK
5251,"CHATTANOOGA (E.RIDGE), TN",AG
5252,LOGANVILLE GA,AG
5253,"CHESAPEAKE (SW), VA",HMK
5254,"WAKE FOREST, NC",AG
5255,TAMPA (ELLIOT) FL,HMK
5256,TUSCALOOSA E AL,AG
5257,MESA AZ,HMK
5258,"LAS VEGAS, NV",HMK
5259,"LAS VEGAS, NV",AG
5260,ROGERS (SOUTH) AR,AG
5261,"PINEVILLE, MO",AG
5262,"PELHAM(N), AL",AG
5263,CLEVELAND (S) TN,AG
5264,"OSPREY, FL",AG
5265,SAINT CLOUD CANOE CREEK F,AG
5266,"NEW PORT RICHEY(NW),FL",AG
5267,ATHENS ATLANTA HWY GA,HMK
5269,"LAS VEGAS, NV",AG
5270,LINDON UT,AG
5272,"POULSBO, WA",AG
5273,"SEQUIM, WA",AG
5274,"HONOLULU (MANANA), HI",AG
5275,WOODSTOCK (W) GA,AG
5276,"PALATINE, IL",AG
5278,CHICOPEE MA,HMK
5279,SUMMERVILLE SC,AG
5280,"PORTAGE, MI",AG
5281,"WOODBRIDGE, NJ",AG
5282,GREECE (E) NY,AG
5285,CANTON (NE) OH,AG
5286,"THE VILLAGE, OK",HMK
5287,"SPRING, TX",HMK
5288,"SEAGOVILLE, TX",AG
5290,SAN ANTONIO ELLISON & MAR,HMK
5291,WEST COLUMBIA BARNWELL SC,AG
5292,"RALEIGH (E), NC",AG
5293,VALLEY STREAM NY,HMK
5294,MILFORD CT,AG
5295,"FARMINGDALE (LI) HD, NY",HMK
5296,"BARBOURSVILLE, WV",AG
5297,SAINT MATTHEWS KY,AG
5298,GASTONIA NC,AG
5299,ORLANDO FL,AG
5300,"GIBSONTON, FL",HMK
5301,WEST PALM BEACH FL,HMK
5303,"PRESCOTT (W), AZ",AG
5304,"MESA-BASELINE, AZ",HMK
5305,CHULA VISTA CA,AG
5306,"LAS VEGAS, NV",HMK
5307,GARDNER KS,HMK
5308,"KANSAS CITY, KS",HMK
5309,OBERLIN OH,AG
5310,PRAIRIEVILLE LA,AG
5311,"MCKINNEY (NW), TX",HMK
5312,FT WORTH (121) TX,HMK
5313,LAKE ST. LOUIS MO,AG
5314,"OKLAHOMA CITY (44), OK",HMK
5316,SAGINAW TX,HMK
5317,AUSTIN (S) TX,AG
5319,"MACARTHUR, WV",HMK
5320,GREENSBORO (SE) NC,AG
5321,"FORT MYERS (COL-MAC), FL",HMK
5323,OKLAHOMA CITY SANTA FE &,HMK
5325,MARGATE FL,AG
5326,OCALA (SW) FL,AG
5327,"BATON ROUGE (HAMMOND), LA",HMK
5328,BATON ROUGE(COURSEY) LA,AG
5329,"PHOENIX, AZ",AG
5330,"PHOENIX, AZ",AG
5331,PHOENIX TOLLESON AZ,HMK
5332,MESA AZ,AG
5334,AURORA (DIA) CO,HMK
5335,BRAWLEY CA,AG
5336,JENKS ELM OK,HMK
5337,CLOVIS (N) CA,AG
5338,"SAN DIEGO, CA EF",AG
5340,CHERRY HILL NJ,AG
5341,BROOMFIELD FLLRONS CO,HMK
5342,YUMA (W) AZ,HMK
5343,"FREDERICKSBURG, VA",AG
5344,TOWSON MD,AG
5345,DUNKIRK MD,AG
5346,MEBANE NC,AG
5347,FORT MYERS FL,AG
5348,"MONTGOMERY (C), AL",AG
5349,"MESA, AZ",HMK
5350,"SALT LAKE CITY, UT",HMK
5352,BATAVIA IL,AG
5353,SPRING ALDINE WESTFIELD T,HMK
5355,KENTON OH,HMK
5356,BLAIRSVILLE PA,HMK
5358,SHIPPENSBURG PA,HMK
5359,AZLE TX,AG
5360,"TITUSVILLE, PA",AG
5361,"OMAHA, NE",HMK
5363,"HAMPTON, GA",HMK
5364,STILLWATER LAKEVIEW OK,AG
5365,"MELBOURNE, FL",AG
5366,"MELBOURNE, FL",HMK
5367,MYRTLE BEACH 17TH AVE SC,AG
5368,"SALEM (C), OR",HMK
5369,"GOODYEAR, AZ",HMK
5370,"LONGMONT (N), CO",HMK
5371,SIMPSONVILLE SC,AG
5372,"EVANSVILLE, IN",AG
5373,"CHIPPEWA FALLS, WI",AG
5374,EATON OH,AG
5376,"TAWAS CITY, MI",HMK
5378,WEST COLUMBIA CHARLESTON,AG
5379,"CONNELLSVILLE, PA",AG
5381,"BETHEL PARK, PA",AG
5382,"PASADENA, MD",AG
5383,SUMTER BULTMAN DR SC,HMK
5384,"BRIDGETON, NJ",HMK
5385,"DEFIANCE, OH",HMK
5386,"GRAND HAVEN, MI",HMK
5387,"MIDDLEFIELD, OH",AG
5388,"LEAGUE CITY (HWY 646), TX",HMK
5389,WACO (WOODWAY) TX,AG
5390,"MARIETTA (TRADE CTR), GA",AG
5391,NAPLES (I-75) FL,HMK
5392,"BAXLEY, GA",AG
5393,GREENSBORO ALAMANCE CHURC,AG
5394,DINUBA CA,HMK
5396,ALBANY OR,HMK
5397,"WINONA, MN",HMK
5398,"ROCKFORD (W), IL",HMK
5399,DIXON IL,AG
5402,CHICAGO (W) IL,HMK
5403,URBANA IL,HMK
5408,"INDIANAPOLIS, IN",HMK
5409,ENGLEWOOD OH,AG
5410,"CANTON (C), OH",HMK
5411,IONIA MI,HMK
5414,FORKED RIVER NJ,AG
5416,ARLINGTON (N) TX,AG
5417,"LOUISVILLE, KY",AG
5418,"LOUISVILLE (BASHFORD), KY",AG
5419,"HERNANDO, MS",AG
5420,"KISSIMMEE, FL",AG
5421,ST. PETERS SUTTERS MILL M,AG
5422,"BAINBRIDGE, GA",HMK
5423,"LAS VEGAS (HOLLYWOOD),NV",AG
5424,"EAGLE POINT, OR",HMK
5425,"SAN JACINTO, CA",AG
5426,"FREMONT (W), CA",AG
5427,ST. PETERS HOWELL MO,HMK
5428,"MESA (GREENFIELD), AZ",HMK
5429,"SURPRISE, AZ",AG
5430,"ALBUQUERQUE, NM",HMK
5432,"NEW RICHMOND, WI",AG
5433,"HOT SPRINGS VILLAGE, AR",AG
5434,"SAN LEANDRO (S), CA",HMK
5435,SAN JOSE(CENTRAL) CA,HMK
5436,"NEW CASTLE, DE EF",AG
5438,"NEW BERLIN, WI",AG
5439,"NEW HAVEN, CT",AG
5440,CLACKAMAS OR,HMK
5441,"TOPEKA (N), KS",HMK
5442,ADDISON IL,AG
5443,"INDIANAPOLIS (EMRSN), IN",HMK
5444,IRONWOOD MI,HMK
5445,ERIE C PA,HMK
5446,WAYNESBURG PA,HMK
5447,KEARNY NJ,AG
5448,"RAYNHAM (N), MA",HMK
5449,"MISSOURI CITY (SIEN), TX",AG
5450,"NORTH EAST, MD",HMK
5451,"FORT MYERS-CAPE CORAL,FL",HMK
5452,"EVANSVILLE, IN",AG
5453,"CAPE CORAL (N), FL",AG
5455,"PALM BAY, FL",HMK
5458,DELTA CO,AG
5459,STARKVILLE MS,HMK
5460,PORTLAND TX,AG
5461,VANCOUVER (NE) WA,AG
5462,VANCOUVER (SE) WA,AG
5463,"HARTFORD, WI",AG
5464,THIBODAUX S LA,HMK
5466,GROVE CITY OH,AG
5467,MORRISTOWN BUFFALO TRAIL,AG
5469,HANOVER (S) PA,HMK
5470,HUNTINGDON PA,HMK
5471,MANSFIELD (S) OH,AG
5472,SALINE MI,HMK
5476,DEPTFORD (WEST) NJ,HMK
5477,JEFFERSON CITY E MO,AG
5479,"PFLUGERVILLE, TX",AG
5480,ROUND ROCK (NE) TX,AG
5481,"CHARLOTTE, NC",AG
5482,"EATONTON, GA",AG
5483,GREENWOOD IN,HMK
5485,"EVERGREEN PARK, IL",HMK
5486,"COUNTRY CLUB HILLS, IL",HMK
5487,"TRAVELERS REST, SC",AG
5488,"NORFOLK (N), VA",AG
5489,"PEMBROKE, NC",HMK
5490,SAN ANTONIO SHAENFIELD TX,AG
5491,"ALBUQUERQUE (EC), NM",HMK
5492,"SOCORRO, NM",AG
5494,"IDAHO FALLS (W), ID",AG
5495,"GLENOLDEN, PA",HMK
5497,"LERAY, NY",HMK
5498,"LOWVILLE, NY",AG
5499,"MILFORD, OH",AG
5600,RANCHO SANTA MARGARITA CA,AG
5601,HUNTINGTON BEACH CA,AG
5602,CARSON CA,AG
5603,DOWNEY CA,AG
5604,HAWTHORNE CA,AG
5605,PANORAMA CITY CA,AG
5606,WOODLAND E CA,HMK
5608,VACAVILLE ALAMO CA,AG
5609,VALLEJO SERENO CA,HMK
5610,SAN RAMON ALCOSTA CA,AG
5611,PLEASANTON S RITA CA,AG
5612,HOUSTON I-45 AND WAYSIDE,AG
5613,ARLINGTON N TX,AG
5614,COLLEYVILLE TX,AG
5615,HIALEAH GARDENS FL,AG
5616,NASHVILLE TN,AG
5617,CHICAGO HERMOSA IL,AG
5622,BRANDON FL,HMK
5623,GULF BREEZE FL,AG
5624,FARMERS BRANCH TX,AG
5626,TUCSON BRIDGES AZ,AG
5627,GRESHAM 181ST OR,AG
5628,MONROE WA,AG
5629,EUREKA CA,AG
5632,FRESNO BLACKSTONE CA,AG
5633,CLOVIS SHAW CA,HMK
5634,FRESNO WILLOW CA,AG
5635,VISALIA NW CA,AG
5637,OCEANSIDE MISSION CA,HMK
5638,SHERMAN HEIGHTS CA,AG
5640,ANAHEIM CA,AG
5641,LA HABRA CA,AG
5643,OXNARD CA,AG
5644,IRVINE N CA,AG
5649,WARRINGTON PA,HMK
5653,ORANGE BEACH AL,AG
5654,TAMPA HIMES FL,AG
5657,PLANO TX,AG
5658,SANTA MARIA BRADLEY CA,AG
5659,SANTA MARIA BLOSSER CA,AG
5661,LA MIRADA CA,HMK
5663,PEDLEY CA,HMK
5664,CAMARILLO CA,AG
5667,SOUTH MILWAUKEE WI,HMK
5668,GREENDALE WI,AG
5669,WEST MILWAUKEE WI,AG
5670,CLEARWATER BELCHER FL,HMK
5671,NARANJA FL,HMK
5672,LUCAS TX,HMK
5673,SACHSE TX,AG
5675,ALBUQUERQUE MENAUL NM,AG
5676,DENVER FEDERAL CO,HMK
5678,LYNNWOOD WA,AG
5683,ELK GROVE EG BLVD CA,AG
5684,LA MESA CA,AG
5686,BURBANK CA,AG
5689,PALMDALE R VISTA CA,AG
5691,UPLAND CA,AG
5692,SPRINGFIELD MO,AG
5693,SPRINGFIELD MO,AG
5695,MOUNT PLEASANT WI,AG
5697,MILWAUKEE WI,AG
5700,TYLER CAMPBELL TX,HMK
5701,"KERMAN, CA",AG
5702,"LUBBOCK, TX",AG
5703,"HUNTSVILLE (NW), AL",AG
5704,PORT ST. LUCIE FL,AG
5705,GARDEN CITY BEACH SC,AG
5706,"LITTLE ROCK, AR",AG
5707,"CROSS ROADS, TX",AG
5709,"LOCUST GROVE, GA",HMK
5710,"MODESTO, CA",HMK
5713,"LAREDO (NE), TX",AG
5715,ABILENE TX,AG
5716,HUNTSVILLE AL,AG
5717,EL PASO PASEO DEL NORTE T,AG
5719,MIAMI CORAL WAY FL,HMK
5722,"NEW ORLEANS (MANHTTN), LA",HMK
5725,TUCSON FT LOWELL AZ,HMK
5726,ALAMOGORDO NM,HMK
5727,"SARASOTA (NE), FL",AG
5728,"NEWBURGH, IN",AG
5731,"LOCUST GROVE, VA",HMK
5732,"JOHNSON CITY, NY",HMK
5734,KINGSPORT TN,AG
5735,"GROVETOWN, GA",HMK
5737,"FAYETTEVILLE (W), AR",AG
5738,"SPRINGDALE (E), AR",HMK
5740,MOBILE GOVERNMENT AL,HMK
5741,"ORLANDO(CURRY/ECON), FL",AG
5743,"GARNER (S), NC",HMK
5744,MOBILE PASCAGOULA AL,AG
5745,"LAKE WYLIE, SC",AG
5747,"LOCUST, NC",AG
5748,"GRIMES, IA",HMK
5751,"SALINAS, CA",AG
5752,"GARFIELD, NJ",AG
5753,"ALEXANDRIA, VA",AG
5754,"WILLIAMSBURG, VA",HMK
5755,"NORFOLK (LTL CREEK), VA",HMK
5758,"GREENACRES CITY, FL",AG
5759,"LAKE WORTH (NW), FL",AG
5760,"TAMPA (KENNEDY), FL",HMK
5761,"CANTON(W), MI",AG
5763,"SOUTH JORDAN, UT",AG
5764,"FORT WORTH (HASLET), TX",HMK
5766,"MORGAN HILL, CA",HMK
5767,FISHERS IN,AG
5768,"TEMPE (SOUTHERN), AZ",HMK
5769,DOTHAN W AL,AG
5771,PENSACOLA E NINE MILE FL,AG
5772,"BEVERLY HILLS, FL",AG
5773,NEW IBERIA C LA,AG
5774,HOUMA N LA,AG
5776,OCEAN SPRINGS MS,AG
5777,"BROOKLYN, CT",AG
5779,"DAHLGREN, VA",HMK
5780,PARAGOULD AR,AG
5782,LAS CRUCES SONOMA RANCH N,AG
5786,"JASPER, GA",AG
5787,"RAEFORD, NC",AG
5789,HOT SPRINGS MAJESTIC AR,AG
5790,HOT SPRINGS MALVERN & CON,HMK
5791,PITTSURG KS,AG
5793,"PONCE (NORTH), PUERTO RIC",HMK
5795,"OXFORD, PA",AG
5797,"ALBANY (E), GA",AG
5799,"TUCSON, AZ",HMK
5802,"CANOVANAS,PR",AG
5803,SAN JUAN PR,HMK
5804,INDIANAPOLIS IN,HMK
5805,NORMAN ROCK CREEK OK,HMK
5806,GRAND FORKS NW ND,AG
5807,COMPTON N. LB BLVD CA,AG
5808,ELSA TX,HMK
5809,EDINBURG TX,AG
5810,DALLAS CLARK & WHEATLAND,HMK
5812,BLUE RIDGE GA,AG
5813,AUGUSTA EVANS GA,HMK
5814,HOLLY SPRINGS GA,AG
5815,MARIETTA MILFORD RD GA,HMK
5816,JACKSONVILLE SAN PABLO FL,AG
5817,JACKSONVILLE MERRILL RD F,HMK
5818,JACKSONVILLE MANDARIN FL,AG
5819,FRUIT COVE FL,AG
5820,JACKSONVILLE MIDDLEBURG F,AG
5823,"DALLAS (SKILL), TX",HMK
5824,MESQUITE TX,AG
5826,"BRANDON (LITHIA), FL",AG
5828,PUEBLO CO,HMK
5829,DANVILLE VA,HMK
5831,"LARGO, FL",HMK
5832,"MANDEVILLE, LA",AG
5835,"CAVE CREEK, AZ",AG
5837,"ROGERS (PINNACLE), AR",HMK
5839,"MEDFORD, OR",HMK
5840,"OWASSO, OK",HMK
5841,"MERIDIAN, ID",AG
5842,"SOUTHGATE, MI",AG
5843,"PATTERSON, CA",AG
5844,"LIVONIA, MI",AG
5845,"NICEVILLE, FL",AG
5846,"KISSIMMEE, FL",AG
5847,"POWHATAN, VA",AG
5848,"ELK GROVE, CA",HMK
5851,"GREENVILLE, NC",HMK
5853,LONGVIEW WA,HMK
5854,"WESTCHESTER, FL",HMK
5855,"WICHITA (W), KS",HMK
5857,"WESTERVILLE, OH",HMK
5858,"TUCSON (SE), AZ",AG
5859,"WASCO, CA",AG
5861,"WARRENTON, OR",AG
5863,"MIDWEST CITY, OK",AG
5864,"GARDNERVILLE, NV",AG
5866,"FRISCO, TX",HMK
5867,"BAYONNE, NJ",AG
5869,"MOSCOW, ID",HMK
5871,"ORLANDO (OAK RIDGE), FL",AG
5872,"DESTIN (E), FL",AG
5874,"TORRANCE, CA",HMK
5875,"ORLANDO, FL",HMK
5876,"DUNEDIN, FL",HMK
5879,"HUNTERSVILLE, NC",AG
5880,"FAIRFAX, VA",AG
5881,"SPRINGFIELD, PA",AG
5882,"PALM SPRINGS, FL",AG
5883,"SPOKANE VALLEY, WA",AG
5884,"SAN JOSE, CA",HMK
5886,"ENCINITAS, CA",AG
5888,"CAMP HILL, PA",AG
5889,"DALLAS (WEBB CHAPEL), TX",AG
5890,"ATWATER, CA",HMK
5891,"PHILADELPHIA, PA",HMK
5893,"NOVI, MI",AG
5894,ORLANDO (ALOMA),AG
5898,"CORPUS CHRISTI, TX",AG
5903,PHENIX CITY AL,AG
5907,COLUMBUS BUENA VISTA GA,AG
5908,SEVIERVILLE DOLLY PARTON,AG
5911,"BOYNTON BEACH, FL",AG
5912,GOULDS FL,AG
5922,VIRGINIA BEACH NE VA,HMK
5923,MYRTLE BEACH FARROW PKWY,HMK
5925,HUNTSVILLE BOB WALLACE AL,AG
5927,"FLORISSANT, MO",AG
5929,"BATTLE GROUND, WA",HMK
5930,"ANAHEIM, CA",HMK
5932,"PEMBROKE PINES, FL",AG
5935,"TIGARD, OR",HMK
5936,TYSONS CORNER VA,AG
5938,SAN DIEGO CA,AG
5944,MT LAUREL NJ,HMK
5945,HIALEAH FL,HMK
5947,EL PASO TX,AG
5954,WEST COVINA CA,AG
5956,VISALIA CA,HMK
5957,LAKESIDE CO,AG
5959,HOUSTON TX,AG
5960,SOCORRO TX (EL PASO),AG
5962,EL PASO HONDO TX,AG
5963,FLOWER MOUND TX,HMK
5964,TAMPA 22ND AND HILL FL,AG
5965,CHICAGO PULLMAN IL,HMK
5968,WASHINGTON DC,HMK
5969,CHANTILLY VA,AG
5976,BLAINE MN,HMK
5977,BURNSVILLE MN,AG
5979,LINCOLN 3RD CA,AG
5980,GRANITE BAY DOUGLAS CA,AG
5981,CARMICHAEL MADISON CA,AG
5982,SACRAMENTO MARCONI CA,AG
5987,ROYSE CITY TX,AG
5988,ORLANDO BALDWIN FL,HMK
5990,WICHITA AMIDON KS,AG
5991,WICHITA SENECA KS,AG
5992,LAKEVILLE MN,AG
5993,BEAVERTON CORNELL OR,AG
5994,WEST LINN OR,AG
5996,ESCONDIDO CA,AG
6078,WYLIE MCMILLIAN TX,AG
6098,MCALLEN E TX,AG
6149,ORLANDO LANDSTAR FL,AG
6159,WESLACO TX,HMK
6165,GULFPORT PASS RD MS,AG
6166,DIBERVILLE MS,HMK
6170,TULSA HARVARD OK,HMK
6172,KANSAS CITY ARGENTINE KS,HMK
6173,ROBERTSDALE AL,HMK
6174,SUMMERVILLE BACONS BRIDGE,AG
6176,GREENSBORO QUAKER VILLAGE,HMK
6178,AURORA COLFAX CO,AG
6190,LABELLE FL,HMK
6207,SPRING HILL FL,AG
6226,VIRGINIA BEACH CENTERVILL,HMK
6233,CHARLOTTE TRYON NC,AG
6243,CLEMMONS NC,AG
6263,WINSTON SALEM UNIVERSITY,HMK
6264,WINSTON SALEM NC,HMK
6286,KILLEEN SW TX,HMK
6300,PROSPER TX,AG
6323,GULFPORT ORANGE GROVE MS,AG
6370,MORRISTOWN WEST TN,HMK
6390,INDIANAPOLIS IN,AG
6392,TOPEKA E KS,HMK
6394,NORTH SHORE WI,HMK
6395,BLUFFTON (COMBO) SC,AG
6397,MIAMI (CORAL REEF) FL,AG
6398,DELTONA FL,AG
6459,HARKER HEIGHTS TX,HMK
6467,TYLER (HWY 31) TX,AG
6469,BYRAM MS,HMK
6470,PLAINFIELD IN,AG
6476,DANVILLE IN,AG
6477,PHOENIX (METROCENTER) AZ,AG
6480,CHANDLER (FASHION CENTER),AG
6500,INDEPENDENCE (NOLAND RD),HMK
6531,PENSACOLA NINE MILE FL,AG
6548,TAMPA FL,AG
6576,NORTH AUGUSTA SC,AG
6577,SLIDELL ROBERT BLVD LA,AG
6578,RICHLAND HILLS RUFE SNOW,HMK
6579,NEW CANEY TX,AG
6583,LAKE CHARLES RYAN LA,HMK
6585,TOPEKA KS,AG
6586,CONCORD CONCORD PKWY NC,AG
6587,EL PASO HWY 54 & MLK TX,HMK
6588,SLIDELL PONCHARTRAIN LA,AG
6590,LAKE CHARLES LA,HMK
6592,SAVANNAH GA,HMK
6732,VALDOSTA GA,AG
6786,MCALLEN N TX,AG
6789,KING NC,AG
6798,NORFOLK VA,HMK
6807,MEMPHIS WHITTEN TN,AG
6813,EL PASO ZARAGOZA TX,HMK
6814,WINSTON SALEM MEADOWLARK,HMK
6828,KERNERSVILLE S NC,HMK
6849,BILOXI MS,HMK
6850,MISSION BRYAN TX,HMK
6851,SACHSE MURPHY TX,AG
6876,JONESBORO SOUTH AR,AG
6878,HAZEL GREEN AL,HMK
6879,FAYETTEVILLE AIRPORT NC,AG
6887,GREENWOOD SC,HMK
6894,APOPKA BALMY BEACH FL,AG
6898,LUBBOCK QUAKER TX,AG
6929,TEMPLE TX,HMK
6931,LOUSIVILLE KY,HMK
6932,BLANCHARD LA,AG
6936,STAFFORD FURNACE RD VA,AG
6937,PORT CHARLOTTE FL,HMK
6941,CAPE CORAL FL,HMK
6942,BROKEN ARROW 81ST & GARNE,AG
6943,JONESBORO STADIUM DR. AR,AG
6951,FLATWOODS WV,AG
6952,TIMBERVILLE VA,AG
6953,CENTERTON AR,AG
6958,CAMERON NC,AG
6960,SILOAM SPRINGS AR,AG
6962,ROCK HILL CHERRY RD SC,AG
6963,ANNA TX,AG
6964,HORN LAKE MS,AG
6966,MCKINNEY HARDIN TX,AG
6967,WELLINGTON FL,HMK
6968,RIVERVIEW FL,HMK
6971,PEA RIDGE AR,HMK
6975,CABOT AR,HMK
6978,JACKSONVILLE COLLINS FL,AG
6998,EAST POINT GA,AG
7004,DALLAS NC,HMK
7009,RICHLANDS NC,HMK
7020,LA VERGNE TN,AG
7032,RICHMOND LABURNUM VA,AG
7043,RIVERTON UT,AG
7062,GASTONIA NEW HOPE NC,HMK
7072,CAPE GIRARDEAU E MO,AG
7087,SALEM IN,AG
7098,NEWPORT NC,AG
7099,MORGAN CITY LA,AG
7127,POPLAR BLUFF N - KROENKE,HMK
7129,OGALLALA NE,HMK
7137,JACKSONVILLE CAROLINA FOR,AG
7146,KINGS MOUNTAIN NC,AG
7156,HEWITT TX,AG
7162,SURF CITY NC,AG
7168,HERRIMAN UT,HMK
7174,RICHMOND HOPKINS VA,AG
7177,HARRISONBURG PT. REPUBLIC,AG
7178,PRINCETON TX,AG
7179,SWANSBORO NC,AG
7180,WAXHAW NC,AG
7181,LADYS ISLAND SC,AG
7185,COAL MOUNTAIN GA,AG
7188,DARLINGTON SC,AG
7194,ADEL GA,AG
7199,GREAT FALLS S MT,AG
7205,LEXINGTON W NC,AG
7206,ARCHDALE NC,HMK
7209,LUMBERTON E NC,HMK
7218,NEW BERN N NC,HMK
7220,SAN ANGELO TX,HMK
7221,NORTH PORT HERON CREEK FL,AG
7222,GREENVILLE W NC,HMK
7224,LANCASTER TX,AG
7229,EL PASO SUNLAND PARK TX,HMK
7232,DESOTO TX,AG
7233,BATON ROUGE CENTRAL CITY,AG
7235,WINTERVILLE NC,HMK
7238,GRANTSBORO NC,AG
7240,ROWLETT TX,HMK
7241,DENHAM SPRINGS LA,AG
7242,FARMINGTON AR,AG
7243,BURGAW NC,AG
7245,SYLVESTER GA,HMK
7246,COCHRAN GA,AG
7247,ATMORE AL,HMK
7249,MT. VERNON MO,AG
7251,FT. WORTH SYCAMORE TX,AG
7256,BUFFALO WV,?
7259,GEORGETOWN KY,AG
7260,"SALINE, MI",AG
7261,"PLANO,TX",AG
7262,BATON ROUGE (SHERWOOD) LA,HMK
7263,SAN ANTONIO TX,?
7266,PRINCETON IN,HMK
7280,CULLMAN N AL,AG
7281,SAN ANGELO TX,HMK
7290,CRESTWOOD KY,AG
7294,NORMAN CEDAR LANE OK,AG
7296,HUDSON NC,AG
7298,SARASOTA PALMER CROSSING,AG
7299,PORT ST LUCIE CASHMERE FL,AG
7301,CARENCRO LA,HMK
7304,MORGANTON NC,AG
7307,BRADENTON LOCKWOOD RIDGE,AG
7308,NORMAN CLASSEN OK,AG
7309,HUMBLE TX,HMK
7311,SAN ANGELO TX,HMK
7315,HICKORY W NC,HMK
7317,GREENBRIER AR,HMK
7320,YUMA 8TH ST AZ,HMK
7324,HUNTSVILLE E AL,AG
7326,OKLAHOMA CITY SW OK,AG
