Store Nbr,Dept Subcategory Description,Week 30 ,Week 31 ,Week 32 ,Week 33 ,Week 34 ,Week 35,Week 36 ,Week 37 ,Week 38 ,Week 39 ,Week 40 ,Week 41,Week 42 ,Week 43 ,Week 44,Week 45 ,Week 46,Week 47 ,Week 48 ,Week 49 ,Week 50 ,Week 51 ,Week 52 
59,FULL SIZE GAS GRILLS,3,2,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1
59,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,1,3,1,3,2,1,2,2,1,1,1,2,2
59,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
60,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,FULL SIZE GAS GRILLS,3,2,2,2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1
60,FULL SIZE GRIDDLES,2,2,1,1,1,1,1,1,1,1,1,1,3,2,1,3,2,1,1,1,1,1,1
60,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,FULL SIZE GAS GRILLS,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,FULL SIZE GRIDDLES,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,3,2,1,1,1,1,1,1
61,FULL SIZE PELLET GRILLS,3,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,0,1
62,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,FULL SIZE GAS GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,FULL SIZE GRIDDLES,1,1,1,1,1,0,0,0,0,0,1,2,2,1,1,3,1,0,0,0,1,1,1
62,FULL SIZE PELLET GRILLS,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
63,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,FULL SIZE GAS GRILLS,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,FULL SIZE GRIDDLES,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0,0,0,0
63,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,FULL SIZE GAS GRILLS,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,FULL SIZE GRIDDLES,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0
64,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,FULL SIZE GAS GRILLS,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
65,FULL SIZE GRIDDLES,1,1,1,0,0,0,0,0,0,0,1,1,2,1,1,3,2,0,0,1,1,1,1
65,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
66,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,FULL SIZE GAS GRILLS,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,FULL SIZE GRIDDLES,1,1,1,0,1,0,0,0,0,0,1,2,2,1,1,2,1,1,0,0,0,0,1
66,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
67,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,FULL SIZE GAS GRILLS,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,FULL SIZE GRIDDLES,1,1,0,0,0,0,0,0,0,0,1,2,2,1,1,2,1,1,0,0,0,0,0
67,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
68,FULL SIZE GAS GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,FULL SIZE GRIDDLES,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,2,1,1,0,0,0,0,0
68,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,FULL SIZE GAS GRILLS,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,FULL SIZE GRIDDLES,3,2,2,2,1,1,1,1,1,1,1,2,3,3,2,4,3,1,1,2,2,2,2
69,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
70,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,FULL SIZE GAS GRILLS,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,FULL SIZE GRIDDLES,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1,1,2,1,0,0,1,1,1
70,FULL SIZE PELLET GRILLS,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
71,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,FULL SIZE GAS GRILLS,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
71,FULL SIZE GRIDDLES,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1
71,FULL SIZE PELLET GRILLS,2,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1
72,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,FULL SIZE GAS GRILLS,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,FULL SIZE GRIDDLES,2,1,1,1,1,1,0,1,0,1,1,1,2,2,1,3,0,1,0,0,0,1,1
72,FULL SIZE PELLET GRILLS,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
73,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,FULL SIZE GAS GRILLS,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1
73,FULL SIZE GRIDDLES,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1
73,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
74,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,FULL SIZE GAS GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,FULL SIZE GRIDDLES,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1
74,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,FULL SIZE GAS GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,FULL SIZE GRIDDLES,1,1,1,1,1,1,0,0,0,0,1,2,2,1,1,2,1,1,0,1,1,1,1
75,FULL SIZE PELLET GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,FULL SIZE GAS GRILLS,3,2,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
76,FULL SIZE GRIDDLES,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1
76,FULL SIZE PELLET GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,FULL SIZE GAS GRILLS,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,FULL SIZE GRIDDLES,1,1,0,0,0,1,0,0,0,0,1,2,2,1,1,2,0,2,1,1,1,1,1
77,FULL SIZE PELLET GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,FULL SIZE GAS GRILLS,3,2,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1
78,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,0,1,0,1,2,1,1,1,2,2,0,1,1,1,1,1
78,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
79,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,FULL SIZE GAS GRILLS,6,5,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2
79,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,1,0,3,2,1,2,3,1,1,1,1,1,1
79,FULL SIZE PELLET GRILLS,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
80,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,FULL SIZE GAS GRILLS,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
80,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,0,1,3,1,1,1,4,1,1,1,1,1,1,1
80,FULL SIZE PELLET GRILLS,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
81,FULL SIZE GAS GRILLS,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
81,FULL SIZE GRIDDLES,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,1,0,0,0,0,0
81,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,FULL SIZE GAS GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,FULL SIZE GRIDDLES,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,0,0,0,0,0,0
82,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,FULL SIZE GAS GRILLS,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,FULL SIZE GRIDDLES,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2,1,1,0,0,0,0,0
83,FULL SIZE PELLET GRILLS,4,3,3,3,2,2,2,2,2,2,2,3,2,2,2,2,3,1,1,1,1,1,2
85,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,FULL SIZE GAS GRILLS,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
85,FULL SIZE GRIDDLES,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,0,1,1,1,1,1
85,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
86,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,FULL SIZE GAS GRILLS,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
86,FULL SIZE GRIDDLES,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,2,1,1,0,1,1,1,1
86,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
87,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,FULL SIZE GAS GRILLS,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,FULL SIZE GRIDDLES,1,1,1,1,1,1,0,1,0,0,0,1,3,1,1,8,2,5,0,1,1,1,1
87,FULL SIZE PELLET GRILLS,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
88,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,FULL SIZE GAS GRILLS,3,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
88,FULL SIZE GRIDDLES,1,1,1,1,1,1,0,0,0,0,1,1,3,1,1,1,2,1,0,1,1,1,1
88,FULL SIZE PELLET GRILLS,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
89,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,FULL SIZE GAS GRILLS,5,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,FULL SIZE GRIDDLES,4,3,2,2,1,1,1,1,1,1,2,1,3,2,1,3,3,1,1,1,1,1,1
89,FULL SIZE PELLET GRILLS,3,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1
90,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,FULL SIZE GAS GRILLS,3,2,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
90,FULL SIZE GRIDDLES,2,1,1,1,1,1,0,0,0,1,1,2,1,1,1,2,1,1,0,0,0,1,1
90,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
91,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,FULL SIZE GAS GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,FULL SIZE GRIDDLES,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,1,1,0,0,0,0,0
91,FULL SIZE PELLET GRILLS,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
92,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,FULL SIZE GAS GRILLS,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,FULL SIZE GRIDDLES,1,1,1,1,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,1,1
92,FULL SIZE PELLET GRILLS,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
93,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,FULL SIZE GAS GRILLS,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
93,FULL SIZE GRIDDLES,2,2,1,1,1,1,1,1,1,1,1,2,3,2,2,3,1,1,1,1,1,1,2
93,FULL SIZE PELLET GRILLS,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
94,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,FULL SIZE GAS GRILLS,2,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1
94,FULL SIZE GRIDDLES,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,3,1,1,1,1,2,2
94,FULL SIZE PELLET GRILLS,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,FULL SIZE GAS GRILLS,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95,FULL SIZE GRIDDLES,3,2,2,1,1,1,1,1,1,1,2,1,2,2,2,3,2,0,1,1,1,1,1
95,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
96,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,FULL SIZE GAS GRILLS,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,FULL SIZE GRIDDLES,3,2,2,2,1,1,1,1,1,1,2,2,3,2,1,2,2,1,1,1,1,1,1
96,FULL SIZE PELLET GRILLS,3,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
97,FULL SIZE GAS GRILLS,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,FULL SIZE GRIDDLES,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,1,0,0,0,1,1
97,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,FULL SIZE GAS GRILLS,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,FULL SIZE GRIDDLES,1,1,0,0,0,0,0,0,0,0,1,2,2,1,1,3,0,1,0,0,0,0,1
98,FULL SIZE PELLET GRILLS,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1
99,FULL SIZE GAS GRILLS,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,FULL SIZE GRIDDLES,1,1,1,1,0,0,0,0,0,0,1,2,2,1,1,3,0,1,0,1,1,0,1
99,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,FULL SIZE GAS GRILLS,8,6,5,4,3,3,3,2,2,2,2,2,3,2,3,3,2,2,2,2,2,2,3
100,FULL SIZE GRIDDLES,3,3,2,2,2,2,1,2,1,1,1,3,3,3,3,4,2,1,1,2,2,2,2
100,FULL SIZE PELLET GRILLS,4,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1
101,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,FULL SIZE GAS GRILLS,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101,FULL SIZE GRIDDLES,3,2,1,1,1,1,1,1,1,1,1,3,2,2,1,3,2,1,1,1,1,1,1
101,FULL SIZE PELLET GRILLS,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
102,FULL SIZE GAS GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,FULL SIZE GRIDDLES,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,1,0,0,0,0,0
102,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,FULL SIZE GAS GRILLS,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,FULL SIZE GRIDDLES,3,2,2,1,2,1,1,1,1,1,1,2,3,3,2,4,2,1,1,1,1,2,2
103,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,FULL SIZE GAS GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,1,3,1,2,1,3,1,1,1,1,1,1,1
104,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
105,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,FULL SIZE GAS GRILLS,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,FULL SIZE GRIDDLES,2,2,1,1,1,1,1,1,1,1,1,2,3,2,2,4,1,1,1,1,1,1,2
105,FULL SIZE PELLET GRILLS,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
106,FULL SIZE GAS GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,FULL SIZE GRIDDLES,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2,1,1,0,0,0,1,1
106,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,FULL SIZE GAS GRILLS,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,FULL SIZE GRIDDLES,1,1,1,1,1,1,0,0,1,1,1,2,2,1,1,3,1,1,0,1,1,1,1
107,FULL SIZE PELLET GRILLS,3,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1
108,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,FULL SIZE GAS GRILLS,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1
108,FULL SIZE GRIDDLES,1,1,1,1,1,1,0,0,0,0,1,2,2,1,1,3,1,0,0,0,1,1,1
108,FULL SIZE PELLET GRILLS,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
109,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,FULL SIZE GAS GRILLS,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109,FULL SIZE GRIDDLES,1,1,1,1,0,0,0,0,0,0,0,2,2,1,1,3,1,1,0,0,0,0,0
109,FULL SIZE PELLET GRILLS,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,FULL SIZE GAS GRILLS,6,3,3,5,4,3,3,3,2,2,2,2,2,2,2,4,2,2,2,2,2,2,3
110,FULL SIZE GRIDDLES,3,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,2,0,1,1,1,1,1
110,FULL SIZE PELLET GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,FULL SIZE GAS GRILLS,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,0,4,1,2,1,3,1,1,1,1,1,1,1
111,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1
112,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,FULL SIZE GAS GRILLS,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
112,FULL SIZE GRIDDLES,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,2,1,3,1,1,1,1,1
112,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1
113,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,FULL SIZE GAS GRILLS,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113,FULL SIZE GRIDDLES,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,3,1,0,1,1,1,1,1
113,FULL SIZE PELLET GRILLS,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1
114,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,FULL SIZE GAS GRILLS,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,FULL SIZE GRIDDLES,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1
114,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
115,FULL SIZE GAS GRILLS,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,FULL SIZE GRIDDLES,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,1,0,0,0,0,0
117,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,FULL SIZE GAS GRILLS,6,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
117,FULL SIZE GRIDDLES,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,1,0,0,0,0,0
117,FULL SIZE PELLET GRILLS,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
118,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,FULL SIZE GAS GRILLS,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,FULL SIZE GRIDDLES,1,1,1,1,1,1,0,1,0,0,1,3,2,2,1,3,2,0,1,1,1,1,1
