Store,GV Tomato Soup,GV Broth ,GV Trail Mix,GV Apple Juice,Clear American APPLE 1L,Clear American BLACK CHERRY 1L,Clear American GOLDEN PEACH 1L,GV PINTO BEANS,GV BLACK BEANS,GV KIDNEY BEAN,GV WHOLE KERNEL CORN,GV GREEN BEANS 14.5,GV CHUNK CHKN 2PK,GV SALTINES
5173,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/23/22 - 8/30/22,N/A
5174,Arrived,29,44793,Arrived,8/22,8/22,Arrived,8/18/22 - 8/27/22,Arrived,Arrived, 8/18 - 8/25,Arrived,8/23/22 - 8/30/22,N/A
5175,Arrived,Arrived,08/17-8/29,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/23/22 - 8/30/22,N/A
5184,30,30,44801,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W30
5185,30,30,44801,Arrived,Arrived,#N/A,Arrived,8/18/22 - 8/27/22,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W30
5186,30,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W29
5189,30,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W29
5190,30,30,44792,Arrived,8/22,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,N/A,W29
5191,30,31,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,N/A,W30
5192,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25, 8/18 - 8/25,N/A,W30
5193,30,30,44792,Arrived,Arrived,#N/A,Arrived,8/18/22 - 8/27/22,Arrived,8/18/22 - 8/27/22, 8/18 - 8/25,Arrived,N/A,W30
5196,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22, 8/18 - 8/25,Arrived,N/A,W29
5197,Arrived,Arrived,44795,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,8/23/22 - 8/30/22,N/A
5199,Arrived,Arrived,Arrived,Arrived,Arrived,#N/A,Arrived,8/18/22 - 8/27/22,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W30
5203,30,30,44801,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,Arrived,Arrived,N/A,W30
5210,Arrived,31,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,N/A,W30
5211,30,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22, 8/18 - 8/25,Arrived,N/A,W30
5214,Arrived,Arrived,44791,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,8/23/22 - 8/30/22,N/A
5215,31,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22, 8/18 - 8/25,Arrived,N/A,W30
5216,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,N/A,W29
5218,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,8/23/22 - 8/30/22,N/A
5219,Arrived,Arrived,08/17-8/29,Arrived,Arrived,#N/A,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,N/A,W30
5220,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,8/23/22 - 8/30/22,N/A
5231,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,N/A,W30
5232,30,31,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,N/A,W30
5233,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W30
5234,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W30
5235,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/22,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W30
5236,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/23/22 - 8/30/22,N/A
5239,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,Arrived, 8/18 - 8/25,N/A,W29
5240,Arrived,Arrived,08/17-8/29,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived, 8/18 - 8/25, 8/18 - 8/25,N/A,W29
5241,30,30,08/17-8/29,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,8/18/22 - 8/27/22,Arrived, 8/18 - 8/25,Arrived,N/A,W29
5242,Arrived,Arrived,08/17-8/29,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived, 8/18 - 8/25, 8/18 - 8/25,N/A,W29
5244,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,N/A,W30
5245,30,31,Arrived,8/23,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,8/18/22 - 8/27/22, 8/18 - 8/25,Arrived,8/23/22 - 8/30/22,N/A
5246,30,30,Arrived,Arrived,Arrived,8/22,8/22,Arrived,Arrived,8/18/22 - 8/27/22, 8/18 - 8/25,Arrived,8/23/22 - 8/30/22,N/A
5247,30,30,Arrived,Arrived,8/22,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,N/A,W30
5250,30,Arrived,Arrived,Arrived,Arrived,#N/A,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/23/22 - 8/30/22,N/A
5251,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/23/22 - 8/30/22,N/A
5252,30,29,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/23/22 - 8/30/22,N/A
5253,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,Arrived, 8/18 - 8/25,8/23/22 - 8/30/22,N/A
5254,Arrived,Arrived,08/17-8/29,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,8/23/22 - 8/30/22,N/A
5260,31,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W30
5261,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W30
5262,Arrived,Arrived,44795,Arrived,Arrived,8/22,8/22,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,8/23/22 - 8/30/22,N/A
5263,Arrived,Arrived,44795,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/23/22 - 8/30/22,N/A
5264,Arrived,Arrived,44791,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,8/23/22 - 8/30/22,N/A
5266,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/23/22 - 8/30/22,N/A
5270,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W30
5272,Arrived,Arrived,08/17-8/29,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,Arrived,Arrived,N/A,W30
5273,Arrived,Arrived,08/17-8/29,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,N/A,W30
5275,30,29,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,8/23/22 - 8/30/22,N/A
5278,Arrived,Arrived,08/17-8/29,Arrived,8/22,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,N/A,W31
5280,30,30,08/17-8/28,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,Arrived,Arrived,N/A,W30
5282,Arrived,Arrived,08/17-8/29,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived, 8/18 - 8/25, 8/18 - 8/25,N/A,W29
5285,30,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,Arrived,N/A,W30
5287,Arrived,30,Arrived,Arrived,Arrived,#N/A,8/22,Arrived,Arrived,8/18/22 - 8/27/22, 8/18 - 8/25,Arrived,8/23/22 - 8/30/22,N/A
5288,30,31,44792,Arrived,8/22,8/22,Arrived,Arrived,Arrived,8/18/22 - 8/27/22, 8/18 - 8/25,Arrived,N/A,W30
5292,30,Arrived,08/17-8/29,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,8/23/22 - 8/30/22,N/A
5295,30,29,Arrived,Arrived,8/22,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived, 8/18 - 8/25, 8/18 - 8/25,N/A,W29
5296,30,30,44801,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,N/A,W30
5298,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25, 8/18 - 8/25,8/23/22 - 8/30/22,N/A
5299,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,8/23/22 - 8/30/22,N/A
5300,Arrived,Arrived,Arrived,Arrived,8/22,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/23/22 - 8/30/22,N/A
5301,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,8/23/22 - 8/30/22,N/A
5303,30,30,44792,Arrived,Arrived,#N/A,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,N/A,W29
5307,30,Arrived,08/17-8/29,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W30
5309,30,30,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,Arrived,Arrived,N/A,W30
5311,30,31,Arrived,Arrived,8/22,8/22,Arrived,Arrived,Arrived,8/18/22 - 8/27/22, 8/18 - 8/25,Arrived,N/A,W30
5312,30,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,N/A,W30
5313,Arrived,Arrived,08/17-8/29,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,Arrived,Arrived,N/A,W29
5316,30,30,Arrived,Arrived,8/22,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,N/A,W30
5317,30,31,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,8/18/22 - 8/27/22, 8/18 - 8/25,Arrived,8/23/22 - 8/30/22,N/A
5319,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/23/22 - 8/30/22,N/A
5320,Arrived,Arrived,08/17-8/29,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,8/23/22 - 8/30/22,N/A
5325,30,Arrived,08/17-8/29,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,8/23/22 - 8/30/22,N/A
5326,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25, 8/18 - 8/25,8/23/22 - 8/30/22,N/A
5329,30,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,N/A,W29
5330,30,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W29
5331,30,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W29
5334,30,31,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,N/A,W30
5335,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22, 8/18 - 8/25,Arrived,N/A,W29
5337,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,N/A,W30
5341,30,31,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,N/A,W30
5342,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W29
5343,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,Arrived, 8/18 - 8/25,8/23/22 - 8/30/22,N/A
5346,Arrived,Arrived,08/17-8/29,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,8/23/22 - 8/30/22,N/A
5347,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,8/23/22 - 8/30/22,N/A
5348,Arrived,29,Arrived,Arrived,Arrived,8/22,8/22,Arrived,Arrived,8/18/22 - 8/27/22, 8/18 - 8/25,Arrived,8/23/22 - 8/30/22,N/A
5350,31,Arrived,44792,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W30
5352,30,30,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,8/18/22 - 8/27/22, 8/18 - 8/25,Arrived,N/A,W30
5355,30,30,44801,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,Arrived,Arrived,N/A,W30
5356,30,30,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,8/18/22 - 8/27/22,Arrived, 8/18 - 8/25,Arrived,N/A,W29
5358,Arrived,Arrived,Arrived,Arrived,Arrived,#N/A,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,8/23/22 - 8/30/22,N/A
5359,30,30,Arrived,Arrived,8/22,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,N/A,W30
5360,30,30,08/17-8/29,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,8/18/22 - 8/27/22,Arrived,Arrived,Arrived,N/A,W30
5361,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25, 8/18 - 8/25,N/A,W30
5363,Arrived,29,Arrived,Arrived,Arrived,Arrived,8/22,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,8/23/22 - 8/30/22,N/A
5368,Arrived,Arrived,44794,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W30
5369,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W29
5370,30,Arrived,44791,Arrived,Arrived,8/22,8/22,Arrived,Arrived,Arrived, 8/18 - 8/25, 8/18 - 8/25,N/A,W30
5373,30,30,08/17-8/28,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived, 8/18 - 8/25, 8/18 - 8/25,N/A,W30
5374,30,29,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W30
5376,30,30,08/17-8/29,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,Arrived,Arrived,N/A,W30
5379,30,30,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,8/18/22 - 8/27/22,Arrived, 8/18 - 8/25,Arrived,N/A,W29
5382,30,Arrived,08/17-8/29,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W29
5385,30,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W30
5386,30,30,08/17-8/29,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W30
5387,30,30,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,8/18/22 - 8/27/22,Arrived,Arrived,Arrived,N/A,W30
5388,Arrived,30,Arrived,Arrived,Arrived,#N/A,8/22,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,8/23/22 - 8/30/22,N/A
5389,30,31,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,N/A,W29
5390,30,29,08/17-8/21,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,8/23/22 - 8/30/22,N/A
5391,Arrived,Arrived,08/17-8/29,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,8/23/22 - 8/30/22,N/A
5392,Arrived,Arrived,Arrived,Arrived,Arrived,#N/A,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/23/22 - 8/30/22,N/A
5394,30,Arrived,44791,Arrived,Arrived,#N/A,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived, 8/18 - 8/25,N/A,W30
5396,Arrived,Arrived,44794,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,N/A,W30
5397,30,30,44802,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived, 8/18 - 8/25, 8/18 - 8/25,N/A,W30
5398,30,30,08/17-8/29,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,8/18/22 - 8/27/22,8/18/22 - 8/27/22,Arrived,Arrived,N/A,W30
5399,Arrived,30,08/17-8/29,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,Arrived,Arrived,N/A,W30
5403,30,30,08/17-8/29,Arrived,Arrived,Arrived,8/22,8/18/22 - 8/27/22,8/18/22 - 8/27/22,8/18/22 - 8/27/22, 8/18 - 8/25,Arrived,N/A,W29
5404,30,30,Arrived,Arrived,Arrived,Arrived,8/22,8/18/22 - 8/27/22,8/18/22 - 8/27/22,8/18/22 - 8/27/22, 8/18 - 8/25,Arrived,N/A,W30
5409,30,30,08/17-8/29,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W30
5410,30,30,44801,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,Arrived,Arrived,N/A,W30
5411,30,Arrived,08/17-8/29,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,Arrived,Arrived,N/A,W30
5416,30,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,N/A,W30
5417,30,29,44794,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,N/A,W29
5418,30,29,44794,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,N/A,W29
5419,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W29
5420,Arrived,Arrived,44791,Arrived,Arrived,Arrived,8/22,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,8/23/22 - 8/30/22,N/A
5422,Arrived,Arrived,44800,Arrived,Arrived,8/22,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,8/23/22 - 8/30/22,N/A
5424,30,Arrived,44794,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,N/A,W30
5425,30,30,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W30
5428,Arrived,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W29
5429,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W29
5430,30,Arrived,44791,Arrived,8/22,8/22,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,N/A,W29
5432,31,30,44802,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived, 8/18 - 8/25, 8/18 - 8/25,N/A,W30
5433,Arrived,Arrived,Arrived,Arrived,Arrived,#N/A,Arrived,Arrived,Arrived,8/18/22 - 8/27/22, 8/18 - 8/25,Arrived,N/A,W30
5435,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22, 8/18 - 8/25, 8/18 - 8/25,N/A,W30
5438,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,Arrived, 8/18 - 8/25,N/A,W30
5439,31,29,08/17-8/21,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,N/A,W29
5441,30,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W30
5442,30,30,08/17-8/29,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,8/18/22 - 8/27/22, 8/18 - 8/25,Arrived,N/A,W30
5443,30,29,44794,Arrived,Arrived,#N/A,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,N/A,W30
5444,31,30,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived, 8/18 - 8/25, 8/18 - 8/25,N/A,W30
5445,30,30,08/17-8/29,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,8/18/22 - 8/27/22,Arrived,Arrived,Arrived,N/A,W30
5446,Arrived,Arrived,08/17-8/29,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/23/22 - 8/30/22,N/A
5447,31,29,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,Arrived, 8/18 - 8/25,N/A,W29
5448,30,Arrived,Arrived,Arrived,9/3,Arrived,9/3,8/18/22 - 8/27/22,8/18/22 - 8/27/22,Arrived,Arrived, 8/18 - 8/25,N/A,W30
5449,Arrived,Arrived,08/17-8/29,Arrived,8/22,8/22,8/22,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,8/23/22 - 8/30/22,N/A
5450,Arrived,Arrived,08/17-8/21,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,Arrived,Arrived,N/A,W29
5455,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/23/22 - 8/30/22,N/A
5458,Arrived,31,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W30
5460,30,Arrived,44793,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,8/18/22 - 8/27/22, 8/18 - 8/25,Arrived,8/23/22 - 8/30/22,N/A
5461,Arrived,Arrived,08/17-8/29,Arrived,Arrived,#N/A,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,Arrived,Arrived,N/A,W30
5462,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,Arrived,Arrived,N/A,W30
5463,30,Arrived,08/17-8/29,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived, 8/18 - 8/25, 8/18 - 8/25,N/A,W30
5466,30,30,44801,Arrived,Arrived,#N/A,Arrived,8/18/22 - 8/27/22,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W30
5469,Arrived,Arrived,08/17-8/29,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,8/23/22 - 8/30/22,N/A
5470,30,30,08/17-8/29,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,8/18/22 - 8/27/22,Arrived, 8/18 - 8/25,Arrived,N/A,W29
5471,30,30,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,Arrived,Arrived,N/A,W30
5476,30,Arrived,Arrived,Arrived,8/22,Arrived,Arrived,8/18/22 - 8/27/22,Arrived,Arrived,Arrived,Arrived,N/A,W29
5477,Arrived,Arrived,Arrived,Arrived,Arrived,#N/A,Arrived,8/18/22 - 8/27/22,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W30
5479,30,31,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,8/18/22 - 8/27/22,8/18/22 - 8/27/22, 8/18 - 8/25,Arrived,8/23/22 - 8/30/22,N/A
5480,30,31,44793,Arrived,Arrived,8/22,8/22,8/18/22 - 8/27/22,Arrived,8/18/22 - 8/27/22, 8/18 - 8/25,Arrived,8/23/22 - 8/30/22,N/A
5481,Arrived,Arrived,08/17-8/29,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,8/23/22 - 8/30/22,N/A
5482,Arrived,Arrived,Arrived,Arrived,Arrived,#N/A,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/23/22 - 8/30/22,N/A
5483,30,29,Arrived,Arrived,Arrived,#N/A,Arrived,Arrived,Arrived,Arrived, 8/18 - 8/25,Arrived,N/A,W30
5485,30,30,08/17-8/29,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,8/18/22 - 8/27/22,8/18/22 - 8/27/22, 8/18 - 8/25,Arrived,N/A,W30
5486,30,30,Arrived,Arrived,Arrived,Arrived,Arrived,8/18/22 - 8/27/22,8/18/22 - 8/27/22,#N/A, 8/18 - 8/25,Arrived,N/A,W30
5487,Arrived,30,08/17-8/29,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,Arrived,8/23/22 - 8/30/22,N/A
5488,30,Arrived,Arrived,Arrived,8/22,Arrived,8/22,8/18/22 - 8/27/22,Arrived,Arrived,Arrived, 8/18 - 8/25,8/23/22 - 8/30/22,N/A
