Market,Region,Store,BU,Final Tier,Details
167,22,5239,EAST BU,Tier 2 - GM Pause,
190,17,5240,EAST BU,Tier 1 - ISA On in Total Store,
231,22,5241,EAST BU,Tier 2 - GM Pause,
191,17,5242,EAST BU,Tier 1 - ISA On in Total Store,
324,42,5244,SOUTHEAST BU,Tier 2 - GM Pause,
77,6,5245,SOUTWEST BU,Tier 1 - ISA On in Total Store,
65,6,5246,SOUTWEST BU,Tier 1 - ISA On in Total Store,
479,5,5247,SOUTWEST BU,Tier 1 - ISA On in Total Store,
544,72,5248,NHM BU,Tier 1 - ISA On in Total Store,
90,9,5250,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
120,2,5251,SOUTHEAST BU,Tier 2 - GM Pause,
25,2,5252,SOUTHEAST BU,Tier 2 - GM Pause,
289,75,5253,EAST BU,Tier 1 - ISA On in Total Store,
297,26,5254,EAST BU,Tier 1 - ISA On in Total Store,
559,72,5255,NHM BU,Tier 1 - ISA On in Total Store,
544,72,5256,NHM BU,Tier 1 - ISA On in Total Store,
510,61,5257,NHM BU,Tier 1 - ISA On in Total Store,
397,61,5258,NHM BU,Tier 1 - ISA On in Total Store,
397,61,5259,NHM BU,Tier 1 - ISA On in Total Store,
323,42,5260,SOUTHEAST BU,Tier 2 - GM Pause,
323,42,5261,SOUTHEAST BU,Tier 2 - GM Pause,
13,14,5262,SOUTHEAST BU,Tier 2 - GM Pause,
119,2,5263,SOUTHEAST BU,Tier 2 - GM Pause,
115,9,5264,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
559,72,5265,NHM BU,Tier 1 - ISA On in Total Store,
104,9,5266,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
554,59,5267,NHM BU,Tier 1 - ISA On in Total Store,
397,61,5269,NHM BU,Tier 1 - ISA On in Total Store,
582,54,5270,WEST BU,Tier 1 - ISA On in Total Store,
472,60,5272,WEST BU,Tier 1 - ISA On in Total Store,
472,60,5273,WEST BU,Tier 1 - ISA On in Total Store,
470,60,5274,WEST BU,Tier 2 - GM Pause,
26,2,5275,SOUTHEAST BU,Tier 2 - GM Pause,
269,25,5276,NORTH BU,Tier 2 - GM Pause,
154,16,5278,EAST BU,Tier 1 - ISA On in Total Store,
496,59,5279,NHM BU,Tier 1 - ISA On in Total Store,
201,19,5280,NORTH BU,Tier 3 - Total Store ISA Pause,
175,17,5281,EAST BU,Tier 1 - ISA On in Total Store,
192,17,5282,EAST BU,Tier 1 - ISA On in Total Store,
215,20,5285,NORTH BU,Tier 2 - GM Pause,
533,64,5286,NHM BU,Tier 1 - ISA On in Total Store,
68,6,5287,SOUTWEST BU,Tier 1 - ISA On in Total Store,
49,5,5288,SOUTWEST BU,Tier 1 - ISA On in Total Store,
528,64,5290,NHM BU,Tier 1 - ISA On in Total Store,
497,59,5291,NHM BU,Tier 1 - ISA On in Total Store,
297,26,5292,EAST BU,Tier 1 - ISA On in Total Store,
172,17,5293,EAST BU,Tier 1 - ISA On in Total Store,
173,17,5294,EAST BU,Tier 1 - ISA On in Total Store,
172,17,5295,EAST BU,Tier 1 - ISA On in Total Store,
316,20,5296,NORTH BU,Tier 2 - GM Pause,
494,59,5297,NHM BU,Tier 1 - ISA On in Total Store,
305,4,5298,EAST BU,Tier 1 - ISA On in Total Store,
89,9,5299,SOUTHEAST BU,Tier 2 - GM Pause,
116,9,5300,SOUTHEAST BU,Tier 2 - GM Pause,
107,9,5301,SOUTHEAST BU,Tier 2 - GM Pause,
364,46,5303,SOUTWEST BU,Tier 2 - GM Pause,
9,61,5304,NHM BU,Tier 1 - ISA On in Total Store,
458,57,5305,WEST BU,Tier 1 - ISA On in Total Store,
397,61,5306,NHM BU,Tier 1 - ISA On in Total Store,
410,44,5307,SOUTWEST BU,Tier 2 - GM Pause,
485,59,5308,NHM BU,Tier 1 - ISA On in Total Store,
213,19,5309,NORTH BU,Tier 2 - GM Pause,
541,64,5310,NHM BU,Tier 1 - ISA On in Total Store,
52,5,5311,SOUTWEST BU,Tier 1 - ISA On in Total Store,
479,5,5312,SOUTWEST BU,Tier 1 - ISA On in Total Store,
339,40,5313,NORTH BU,Tier 1 - ISA On in Total Store,
533,64,5314,NHM BU,Tier 1 - ISA On in Total Store,
479,5,5316,SOUTWEST BU,Tier 1 - ISA On in Total Store,
82,5,5317,SOUTWEST BU,Tier 1 - ISA On in Total Store,
317,20,5319,NORTH BU,Tier 2 - GM Pause,
298,26,5320,EAST BU,Tier 2 - GM Pause,
102,72,5321,NHM BU,Tier 1 - ISA On in Total Store,
533,64,5323,NHM BU,Tier 1 - ISA On in Total Store,
109,9,5325,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
93,3,5326,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
541,64,5327,NHM BU,Tier 1 - ISA On in Total Store,
541,64,5328,NHM BU,Tier 1 - ISA On in Total Store,
370,46,5329,SOUTWEST BU,Tier 1 - ISA On in Total Store,
369,46,5330,SOUTWEST BU,Tier 2 - GM Pause,
368,46,5331,SOUTWEST BU,Tier 2 - GM Pause,
510,61,5332,NHM BU,Tier 1 - ISA On in Total Store,
376,47,5334,WEST BU,Tier 2 - GM Pause,
463,57,5335,WEST BU,Tier 1 - ISA On in Total Store,
507,64,5336,NHM BU,Tier 1 - ISA On in Total Store,
449,57,5337,WEST BU,Tier 1 - ISA On in Total Store,
459,57,5338,WEST BU,Tier 1 - ISA On in Total Store,
235,20,5339,NORTH BU,Tier 1 - ISA On in Total Store,
558,22,5340,EAST BU,Tier 2 - GM Pause,
379,47,5341,WEST BU,Tier 1 - ISA On in Total Store,
365,57,5342,WEST BU,Tier 1 - ISA On in Total Store,
291,75,5343,EAST BU,Tier 1 - ISA On in Total Store,
281,75,5344,EAST BU,Tier 2 - GM Pause,
508,75,5345,EAST BU,Tier 1 - ISA On in Total Store,
296,26,5346,EAST BU,Tier 2 - GM Pause,
105,9,5347,SOUTHEAST BU,Tier 2 - GM Pause,
8,14,5348,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
510,61,5349,NHM BU,Tier 1 - ISA On in Total Store,
403,54,5350,WEST BU,Tier 1 - ISA On in Total Store,
264,25,5352,NORTH BU,Tier 2 - GM Pause,
562,64,5353,NHM BU,Tier 1 - ISA On in Total Store,
222,21,5355,NORTH BU,Tier 1 - ISA On in Total Store,
231,22,5356,EAST BU,Tier 1 - ISA On in Total Store,
234,22,5358,EAST BU,Tier 2 - GM Pause,
48,5,5359,SOUTWEST BU,Tier 2 - GM Pause,
228,17,5360,EAST BU,Tier 1 - ISA On in Total Store,
432,47,5361,WEST BU,Tier 1 - ISA On in Total Store,
16,3,5363,SOUTHEAST BU,Tier 2 - GM Pause,
507,64,5364,NHM BU,Tier 1 - ISA On in Total Store,
96,72,5365,NHM BU,Tier 1 - ISA On in Total Store,
96,72,5366,NHM BU,Tier 1 - ISA On in Total Store,
496,59,5367,NHM BU,Tier 1 - ISA On in Total Store,
477,60,5368,WEST BU,Tier 2 - GM Pause,
368,46,5369,SOUTWEST BU,Tier 2 - GM Pause,
379,47,5370,WEST BU,Tier 1 - ISA On in Total Store,
497,59,5371,NHM BU,Tier 1 - ISA On in Total Store,
494,59,5372,NHM BU,Tier 1 - ISA On in Total Store,
438,53,5373,NORTH BU,Tier 1 - ISA On in Total Store,
239,21,5374,NORTH BU,Tier 1 - ISA On in Total Store,
204,19,5376,NORTH BU,Tier 3 - Total Store ISA Pause,
497,59,5378,NHM BU,Tier 1 - ISA On in Total Store,
235,20,5379,NORTH BU,Tier 2 - GM Pause,
227,20,5381,NORTH BU,Tier 1 - ISA On in Total Store,
282,75,5382,EAST BU,Tier 1 - ISA On in Total Store,
497,59,5383,NHM BU,Tier 1 - ISA On in Total Store,
284,75,5384,EAST BU,Tier 1 - ISA On in Total Store,
207,19,5385,NORTH BU,Tier 2 - GM Pause,
200,19,5386,NORTH BU,Tier 2 - GM Pause,
209,20,5387,NORTH BU,Tier 2 - GM Pause,
61,6,5388,SOUTWEST BU,Tier 1 - ISA On in Total Store,
76,5,5389,SOUTWEST BU,Tier 1 - ISA On in Total Store,
23,2,5390,SOUTHEAST BU,Tier 2 - GM Pause,
105,9,5391,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
28,3,5392,SOUTHEAST BU,Tier 2 - GM Pause,
509,59,5393,NHM BU,Tier 1 - ISA On in Total Store,
581,57,5394,WEST BU,Tier 1 - ISA On in Total Store,
478,60,5396,WEST BU,Tier 1 - ISA On in Total Store,MM Request
438,53,5397,NORTH BU,Tier 2 - GM Pause,
263,53,5398,NORTH BU,Tier 2 - GM Pause,
279,25,5399,NORTH BU,Tier 1 - ISA On in Total Store,
267,25,5402,NORTH BU,Tier 1 - ISA On in Total Store,
246,21,5403,NORTH BU,Tier 2 - GM Pause,
238,19,5404,NORTH BU,Tier 2 - GM Pause,
494,59,5408,NHM BU,Tier 1 - ISA On in Total Store,
223,21,5409,NORTH BU,Tier 2 - GM Pause,
215,20,5410,NORTH BU,Tier 2 - GM Pause,Consumables back on process
202,19,5411,NORTH BU,Tier 2 - GM Pause,
178,22,5414,EAST BU,Tier 2 - GM Pause,
50,5,5416,SOUTWEST BU,Tier 2 - GM Pause,
242,41,5417,NORTH BU,Tier 2 - GM Pause,
242,41,5418,NORTH BU,Tier 2 - GM Pause,
144,12,5419,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
90,9,5420,SOUTHEAST BU,Tier 2 - GM Pause,
495,59,5421,NHM BU,Tier 1 - ISA On in Total Store,
97,3,5422,SOUTHEAST BU,Tier 2 - GM Pause,
397,61,5423,NHM BU,Tier 1 - ISA On in Total Store,
468,56,5424,WEST BU,Tier 1 - ISA On in Total Store,
461,57,5425,WEST BU,Tier 1 - ISA On in Total Store,
511,56,5426,WEST BU,Tier 2 - GM Pause,
495,59,5427,NHM BU,Tier 1 - ISA On in Total Store,
372,46,5428,SOUTWEST BU,Tier 2 - GM Pause,
368,46,5429,SOUTWEST BU,Tier 2 - GM Pause,
384,46,5430,SOUTWEST BU,Tier 2 - GM Pause,
436,53,5432,NORTH BU,Tier 2 - GM Pause,
325,42,5433,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
511,56,5434,WEST BU,Tier 1 - ISA On in Total Store,
451,56,5435,WEST BU,Tier 2 - GM Pause,
284,75,5436,EAST BU,Tier 2 - GM Pause,
444,53,5438,NORTH BU,Tier 3 - Total Store ISA Pause,
163,17,5439,EAST BU,Tier 1 - ISA On in Total Store,
477,60,5440,WEST BU,Tier 3 - Total Store ISA Pause,
411,47,5441,WEST BU,Tier 2 - GM Pause,
264,25,5442,NORTH BU,Tier 1 - ISA On in Total Store,
249,25,5443,NORTH BU,Tier 1 - ISA On in Total Store,
436,53,5444,NORTH BU,Tier 2 - GM Pause,
228,17,5445,EAST BU,Tier 1 - ISA On in Total Store,
235,20,5446,NORTH BU,Tier 2 - GM Pause,
176,17,5447,EAST BU,Tier 1 - ISA On in Total Store,
160,16,5448,EAST BU,Tier 1 - ISA On in Total Store,
62,6,5449,SOUTWEST BU,Tier 1 - ISA On in Total Store,
284,75,5450,EAST BU,Tier 1 - ISA On in Total Store,
102,72,5451,NHM BU,Tier 1 - ISA On in Total Store,
494,59,5452,NHM BU,Tier 1 - ISA On in Total Store,
102,72,5453,NHM BU,Tier 1 - ISA On in Total Store,
92,9,5455,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
388,54,5458,WEST BU,Tier 1 - ISA On in Total Store,
544,72,5459,NHM BU,Tier 1 - ISA On in Total Store,
78,6,5460,SOUTWEST BU,Tier 1 - ISA On in Total Store,
476,60,5461,WEST BU,Tier 1 - ISA On in Total Store,
476,60,5462,WEST BU,Tier 2 - GM Pause,
444,53,5463,NORTH BU,Tier 1 - ISA On in Total Store,
543,64,5464,NHM BU,Tier 1 - ISA On in Total Store,
219,21,5466,NORTH BU,Tier 2 - GM Pause,
498,59,5467,NHM BU,Tier 1 - ISA On in Total Store,
234,22,5469,EAST BU,Tier 2 - GM Pause,
237,22,5470,EAST BU,Tier 2 - GM Pause,
213,19,5471,NORTH BU,Tier 2 - GM Pause,
202,19,5472,NORTH BU,Tier 2 - GM Pause,
165,22,5476,EAST BU,Tier 2 - GM Pause,
359,40,5477,NORTH BU,Tier 2 - GM Pause,
83,5,5479,SOUTWEST BU,Tier 2 - GM Pause,
83,5,5480,SOUTWEST BU,Tier 2 - GM Pause,
305,4,5481,EAST BU,Tier 2 - GM Pause,
21,2,5482,SOUTHEAST BU,Tier 2 - GM Pause,
249,25,5483,NORTH BU,Tier 2 - GM Pause,
268,25,5485,NORTH BU,Tier 1 - ISA On in Total Store,
266,25,5486,NORTH BU,Tier 2 - GM Pause,
35,2,5487,SOUTHEAST BU,Tier 2 - GM Pause,
288,75,5488,EAST BU,Tier 1 - ISA On in Total Store,
310,26,5489,EAST BU,Tier 2 - GM Pause,
528,64,5490,NHM BU,Tier 1 - ISA On in Total Store,
385,46,5491,SOUTWEST BU,Tier 2 - GM Pause,
384,46,5492,SOUTWEST BU,Tier 1 - ISA On in Total Store,
400,56,5494,WEST BU,Tier 1 - ISA On in Total Store,
166,22,5495,EAST BU,Tier 2 - GM Pause,
187,17,5497,EAST BU,Tier 1 - ISA On in Total Store,
187,17,5498,EAST BU,Tier 1 - ISA On in Total Store,
221,21,5499,NORTH BU,Tier 2 - GM Pause,
515,61,5600,NHM BU,Tier 1 - ISA On in Total Store,
551,61,5601,NHM BU,Tier 1 - ISA On in Total Store,
481,61,5602,NHM BU,Tier 1 - ISA On in Total Store,
551,61,5603,NHM BU,Tier 1 - ISA On in Total Store,
481,61,5604,NHM BU,Tier 1 - ISA On in Total Store,
481,61,5605,NHM BU,Tier 1 - ISA On in Total Store,
552,61,5606,NHM BU,Tier 1 - ISA On in Total Store,
552,61,5608,NHM BU,Tier 1 - ISA On in Total Store,
552,61,5609,NHM BU,Tier 1 - ISA On in Total Store,
512,61,5610,NHM BU,Tier 1 - ISA On in Total Store,
512,61,5611,NHM BU,Tier 1 - ISA On in Total Store,
63,6,5612,SOUTWEST BU,Tier 1 - ISA On in Total Store,
58,64,5613,NHM BU,Tier 1 - ISA On in Total Store,
58,64,5614,NHM BU,Tier 1 - ISA On in Total Store,
103,72,5615,NHM BU,Tier 1 - ISA On in Total Store,
153,12,5616,SOUTHEAST BU,Tier 2 - GM Pause,
267,25,5617,NORTH BU,Tier 1 - ISA On in Total Store,
102,72,5622,NHM BU,Tier 1 - ISA On in Total Store,
545,72,5623,NHM BU,Tier 1 - ISA On in Total Store,
504,64,5624,NHM BU,Tier 1 - ISA On in Total Store,
422,52,5625,WEST BU,Tier 1 - ISA On in Total Store,
367,46,5626,SOUTWEST BU,Tier 2 - GM Pause,
550,61,5627,NHM BU,Tier 1 - ISA On in Total Store,
471,60,5628,WEST BU,Tier 1 - ISA On in Total Store,
457,56,5629,WEST BU,Tier 1 - ISA On in Total Store,
449,57,5632,WEST BU,Tier 1 - ISA On in Total Store,
512,61,5633,NHM BU,Tier 1 - ISA On in Total Store,
512,61,5634,NHM BU,Tier 1 - ISA On in Total Store,
512,61,5635,NHM BU,Tier 1 - ISA On in Total Store,
551,61,5637,NHM BU,Tier 1 - ISA On in Total Store,
551,61,5638,NHM BU,Tier 1 - ISA On in Total Store,
551,61,5640,NHM BU,Tier 1 - ISA On in Total Store,
464,57,5641,WEST BU,Tier 1 - ISA On in Total Store,
481,61,5643,NHM BU,Tier 1 - ISA On in Total Store,
466,57,5644,WEST BU,Tier 2 - GM Pause,
495,59,5645,NHM BU,Tier 1 - ISA On in Total Store,
495,59,5646,NHM BU,Tier 1 - ISA On in Total Store,
170,22,5649,EAST BU,Tier 2 - GM Pause,
545,72,5653,NHM BU,Tier 1 - ISA On in Total Store,
548,72,5654,NHM BU,Tier 1 - ISA On in Total Store,
504,64,5657,NHM BU,Tier 1 - ISA On in Total Store,
481,61,5658,NHM BU,Tier 1 - ISA On in Total Store,
481,61,5659,NHM BU,Tier 1 - ISA On in Total Store,
551,61,5661,NHM BU,Tier 1 - ISA On in Total Store,
515,61,5663,NHM BU,Tier 1 - ISA On in Total Store,
481,61,5664,NHM BU,Tier 1 - ISA On in Total Store,
435,53,5667,NORTH BU,Tier 1 - ISA On in Total Store,
435,53,5668,NORTH BU,Tier 1 - ISA On in Total Store,
435,53,5669,NORTH BU,Tier 1 - ISA On in Total Store,
548,72,5670,NHM BU,Tier 1 - ISA On in Total Store,
110,9,5671,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
51,5,5672,SOUTWEST BU,Tier 1 - ISA On in Total Store,
51,5,5673,SOUTWEST BU,Tier 1 - ISA On in Total Store,
526,64,5675,NHM BU,Tier 1 - ISA On in Total Store,
380,47,5676,WEST BU,Tier 1 - ISA On in Total Store,
550,61,5678,NHM BU,Tier 1 - ISA On in Total Store,
552,61,5683,NHM BU,Tier 1 - ISA On in Total Store,
551,61,5684,NHM BU,Tier 1 - ISA On in Total Store,
448,57,5686,WEST BU,Tier 1 - ISA On in Total Store,
515,61,5689,NHM BU,Tier 1 - ISA On in Total Store,
515,61,5691,NHM BU,Tier 1 - ISA On in Total Store,
538,72,5692,NHM BU,Tier 1 - ISA On in Total Store,
538,72,5693,NHM BU,Tier 1 - ISA On in Total Store,
495,59,5695,NHM BU,Tier 1 - ISA On in Total Store,
495,59,5697,NHM BU,Tier 1 - ISA On in Total Store,
542,64,5700,NHM BU,Tier 1 - ISA On in Total Store,
449,57,5701,WEST BU,Tier 1 - ISA On in Total Store,
561,64,5702,NHM BU,Tier 1 - ISA On in Total Store,
137,12,5703,SOUTHEAST BU,Tier 2 - GM Pause,
488,72,5704,NHM BU,Tier 1 - ISA On in Total Store,
37,4,5705,EAST BU,Tier 1 - ISA On in Total Store,
324,42,5706,SOUTHEAST BU,Tier 2 - GM Pause,
52,5,5707,SOUTWEST BU,Tier 2 - GM Pause,
19,2,5709,SOUTHEAST BU,Tier 2 - GM Pause,
450,56,5710,WEST BU,Tier 1 - ISA On in Total Store,
88,46,5713,SOUTWEST BU,Tier 2 - GM Pause,
58,64,5715,NHM BU,Tier 1 - ISA On in Total Store,
566,59,5716,NHM BU,Tier 1 - ISA On in Total Store,
505,46,5717,SOUTWEST BU,Tier 2 - GM Pause,
103,72,5719,NHM BU,Tier 1 - ISA On in Total Store,
543,64,5722,NHM BU,Tier 1 - ISA On in Total Store,
9,61,5725,NHM BU,Tier 1 - ISA On in Total Store,
526,64,5726,NHM BU,Tier 1 - ISA On in Total Store,
115,9,5727,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
254,41,5728,NORTH BU,Tier 1 - ISA On in Total Store,
291,75,5731,EAST BU,Tier 1 - ISA On in Total Store,
190,17,5732,EAST BU,Tier 1 - ISA On in Total Store,
498,59,5734,NHM BU,Tier 1 - ISA On in Total Store,
30,3,5735,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
537,72,5737,NHM BU,Tier 1 - ISA On in Total Store,
534,72,5738,NHM BU,Tier 1 - ISA On in Total Store,
545,72,5740,NHM BU,Tier 1 - ISA On in Total Store,
559,72,5741,NHM BU,Tier 1 - ISA On in Total Store,
299,26,5743,EAST BU,Tier 2 - GM Pause,
545,72,5744,NHM BU,Tier 1 - ISA On in Total Store,
305,4,5745,EAST BU,Tier 2 - GM Pause,
306,4,5747,EAST BU,Tier 1 - ISA On in Total Store,
414,52,5748,WEST BU,Tier 1 - ISA On in Total Store,
451,56,5751,WEST BU,Tier 1 - ISA On in Total Store,
577,17,5752,EAST BU,Tier 1 - ISA On in Total Store,
283,75,5753,EAST BU,Tier 1 - ISA On in Total Store,
502,59,5754,NHM BU,Tier 1 - ISA On in Total Store,
502,59,5755,NHM BU,Tier 1 - ISA On in Total Store,
488,72,5758,NHM BU,Tier 1 - ISA On in Total Store,
488,72,5759,NHM BU,Tier 1 - ISA On in Total Store,
559,72,5760,NHM BU,Tier 1 - ISA On in Total Store,
197,19,5761,NORTH BU,Tier 1 - ISA On in Total Store,
403,54,5763,WEST BU,Tier 1 - ISA On in Total Store,
479,5,5764,SOUTWEST BU,Tier 2 - GM Pause,
451,56,5766,WEST BU,Tier 1 - ISA On in Total Store,
494,59,5767,NHM BU,Tier 1 - ISA On in Total Store,
371,46,5768,SOUTWEST BU,Tier 2 - GM Pause,
545,72,5769,NHM BU,Tier 1 - ISA On in Total Store,
545,72,5771,NHM BU,Tier 1 - ISA On in Total Store,
104,9,5772,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
541,64,5773,NHM BU,Tier 1 - ISA On in Total Store,
543,64,5774,NHM BU,Tier 1 - ISA On in Total Store,
543,64,5776,NHM BU,Tier 1 - ISA On in Total Store,
162,17,5777,EAST BU,Tier 1 - ISA On in Total Store,
291,75,5779,EAST BU,Tier 1 - ISA On in Total Store,
492,72,5780,NHM BU,Tier 1 - ISA On in Total Store,
267,25,5781,NORTH BU,Tier 1 - ISA On in Total Store,
526,64,5782,NHM BU,Tier 1 - ISA On in Total Store,
18,2,5786,SOUTHEAST BU,Tier 2 - GM Pause,
310,26,5787,EAST BU,Tier 2 - GM Pause,
537,72,5789,NHM BU,Tier 1 - ISA On in Total Store,
537,72,5790,NHM BU,Tier 1 - ISA On in Total Store,
538,72,5791,NHM BU,Tier 1 - ISA On in Total Store,
811,29,5793,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
233,22,5795,EAST BU,Tier 2 - GM Pause,
27,3,5797,SOUTHEAST BU,Tier 2 - GM Pause,
367,46,5799,SOUTWEST BU,Tier 1 - ISA On in Total Store,
801,29,5802,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
801,29,5803,SHOUTHEAST BU,Tier 1 - ISA On in Total Store,
494,59,5804,NHM BU,Tier 1 - ISA On in Total Store,
533,64,5805,NHM BU,Tier 1 - ISA On in Total Store,
412,52,5806,WEST BU,Tier 3 - Total Store ISA Pause,
465,57,5807,WEST BU,Tier 1 - ISA On in Total Store,
569,6,5808,SOUTWEST BU,Tier 1 - ISA On in Total Store,
80,6,5809,SOUTWEST BU,Tier 1 - ISA On in Total Store,
49,5,5810,SOUTWEST BU,Tier 1 - ISA On in Total Store,
18,2,5812,SOUTHEAST BU,Tier 2 - GM Pause,
554,59,5813,NHM BU,Tier 1 - ISA On in Total Store,
26,2,5814,SOUTHEAST BU,Tier 2 - GM Pause,
554,59,5815,NHM BU,Tier 1 - ISA On in Total Store,
549,72,5816,NHM BU,Tier 1 - ISA On in Total Store,
549,72,5817,NHM BU,Tier 1 - ISA On in Total Store,
549,72,5818,NHM BU,Tier 1 - ISA On in Total Store,
549,72,5819,NHM BU,Tier 1 - ISA On in Total Store,
549,72,5820,NHM BU,Tier 1 - ISA On in Total Store,
583,5,5823,SOUTWEST BU,Tier 2 - GM Pause,
561,64,5824,NHM BU,Tier 1 - ISA On in Total Store,
102,72,5826,NHM BU,Tier 1 - ISA On in Total Store,
490,61,5828,NHM BU,Tier 1 - ISA On in Total Store,
509,59,5829,NHM BU,Tier 1 - ISA On in Total Store,
548,72,5831,NHM BU,Tier 1 - ISA On in Total Store,
543,64,5832,NHM BU,Tier 1 - ISA On in Total Store,
370,46,5835,SOUTWEST BU,Tier 2 - GM Pause,
534,72,5837,NHM BU,Tier 1 - ISA On in Total Store,
468,56,5839,WEST BU,Tier 2 - GM Pause,
507,64,5840,NHM BU,Tier 1 - ISA On in Total Store,
399,56,5841,WEST BU,Tier 1 - ISA On in Total Store,
197,19,5842,NORTH BU,Tier 2 - GM Pause,
511,56,5843,WEST BU,Tier 1 - ISA On in Total Store,
206,19,5844,NORTH BU,Tier 3 - Total Store ISA Pause,
15,14,5845,SOUTHEAST BU,Tier 2 - GM Pause,
559,72,5846,NHM BU,Tier 1 - ISA On in Total Store,
290,75,5847,EAST BU,Tier 1 - ISA On in Total Store,
454,56,5848,WEST BU,Tier 1 - ISA On in Total Store,
301,26,5851,EAST BU,Tier 2 - GM Pause,
467,60,5853,WEST BU,Tier 2 - GM Pause,
110,9,5854,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
491,61,5855,NHM BU,Tier 1 - ISA On in Total Store,
219,21,5857,NORTH BU,Tier 1 - ISA On in Total Store,
367,46,5858,SOUTWEST BU,Tier 1 - ISA On in Total Store,
581,57,5859,WEST BU,Tier 1 - ISA On in Total Store,
467,60,5861,WEST BU,Tier 2 - GM Pause,
533,64,5863,NHM BU,Tier 1 - ISA On in Total Store,
392,56,5864,WEST BU,Tier 2 - GM Pause,
56,5,5866,SOUTWEST BU,Tier 1 - ISA On in Total Store,
176,17,5867,EAST BU,Tier 1 - ISA On in Total Store,
475,60,5869,WEST BU,Tier 2 - GM Pause,
91,9,5871,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
15,14,5872,SOUTHEAST BU,Tier 2 - GM Pause,
465,57,5874,WEST BU,Tier 1 - ISA On in Total Store,
559,72,5875,NHM BU,Tier 1 - ISA On in Total Store,
548,72,5876,NHM BU,Tier 1 - ISA On in Total Store,
306,4,5879,EAST BU,Tier 2 - GM Pause,
292,75,5880,EAST BU,Tier 1 - ISA On in Total Store,
167,22,5881,EAST BU,Tier 2 - GM Pause,
108,9,5882,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
474,60,5883,WEST BU,Tier 2 - GM Pause,
451,56,5884,WEST BU,Tier 1 - ISA On in Total Store,
459,57,5886,WEST BU,Tier 1 - ISA On in Total Store,
234,22,5888,EAST BU,Tier 2 - GM Pause,
53,5,5889,SOUTWEST BU,Tier 1 - ISA On in Total Store,
450,56,5890,WEST BU,Tier 1 - ISA On in Total Store,
166,22,5891,EAST BU,Tier 2 - GM Pause,
203,19,5893,NORTH BU,Tier 2 - GM Pause,
91,9,5894,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
78,6,5898,SOUTWEST BU,Tier 1 - ISA On in Total Store,
476,60,5899,WEST BU,Tier 2 - GM Pause,
546,72,5903,NHM BU,Tier 1 - ISA On in Total Store,
546,72,5907,NHM BU,Tier 1 - ISA On in Total Store,
498,59,5908,NHM BU,Tier 1 - ISA On in Total Store,
108,9,5911,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
110,9,5912,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
289,75,5922,EAST BU,Tier 1 - ISA On in Total Store,
496,59,5923,NHM BU,Tier 1 - ISA On in Total Store,
566,59,5925,NHM BU,Tier 1 - ISA On in Total Store,
340,40,5927,NORTH BU,Tier 3 - Total Store ISA Pause,
476,60,5929,WEST BU,Tier 1 - ISA On in Total Store,
464,57,5930,WEST BU,Tier 1 - ISA On in Total Store,
109,9,5932,SOUTHEAST BU,Tier 2 - GM Pause,
477,60,5935,WEST BU,Tier 3 - Total Store ISA Pause,
283,75,5936,EAST BU,Tier 1 - ISA On in Total Store,
458,57,5938,WEST BU,Tier 1 - ISA On in Total Store,
514,60,5939,WEST BU,Tier 3 - Total Store ISA Pause,
283,75,5941,EAST BU,Tier 1 - ISA On in Total Store,
558,22,5944,EAST BU,Tier 2 - GM Pause,
103,72,5945,NHM BU,Tier 1 - ISA On in Total Store,
505,46,5947,SOUTWEST BU,Tier 2 - GM Pause,
484,57,5954,WEST BU,Tier 1 - ISA On in Total Store,
581,57,5956,WEST BU,Tier 1 - ISA On in Total Store,
585,47,5957,WEST BU,Tier 2 - GM Pause,
63,6,5959,SOUTWEST BU,Tier 1 - ISA On in Total Store,
526,64,5960,NHM BU,Tier 1 - ISA On in Total Store,
526,64,5962,NHM BU,Tier 1 - ISA On in Total Store,
504,64,5963,NHM BU,Tier 1 - ISA On in Total Store,
112,9,5964,SOUTHEAST BU,Tier 2 - GM Pause,
266,25,5965,NORTH BU,Tier 2 - GM Pause,
283,75,5968,EAST BU,Tier 1 - ISA On in Total Store,
