Store,Invoice Date,Store Invoice Period,Invoice #,Machine,Total,OOS Billing Category,Area of Machine,Memo
3825,12/20/2021,Feb 2022,543030,8000 - BCR2,$833.70,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",OTHER,
4275,12/20/2021,Feb 2022,543031,7000,$407.04,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
3305,12/20/2021,Feb 2022,543032,DUAL - 7000 - BCR2,$328.53,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",OTHER,
3380,12/20/2021,Feb 2022,543033,8000 - BCR2,$325.80,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#non"">NON DEVICE RELATED ISSUES</a>",OTHER,
1552,12/20/2021,Feb 2022,543034,8000 - BCR2,$517.58,IMPROPER HANDLING - SHUTTER,BNR,
4531,12/20/2021,Feb 2022,543035,8000 - BCR2,$799.73,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",OTHER,
4246,12/20/2021,Feb 2022,543036,8000 - BCR2,$392.04,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#hopper"">IMPROPER HANDLING - HOPPERS</a>",BCR,
81,12/20/2021,Feb 2022,543037,8000 - BCR2,$392.05,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
391,12/20/2021,Feb 2022,543038,8000 - BCR2,$504.72,IMPROPER HANDLING - SHUTTER,BNR,
4526,12/20/2021,Feb 2022,543039,8000,$332.88,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#vault"">IMPROPER HANDLING - VAULT</a>",OTHER,
1466,12/20/2021,Feb 2022,543040,8000 - BCR2,$382.89,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#hopper"">IMPROPER HANDLING - HOPPERS</a>",BCR,
2139,12/20/2021,Feb 2022,543041,8000 - BCR2,$780.98,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",OTHER,
3227,12/20/2021,Feb 2022,543042,DUAL - 7000 - BCR2,$796.92,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",OTHER,
1183,12/20/2021,Feb 2022,543043,8000 - BCR2,$321.00,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
871,12/20/2021,Feb 2022,543044,8000 - BCR2,$805.47,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",OTHER,
42,12/20/2021,Feb 2022,543045,8000 - BCR2,$831.74,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",OTHER,
872,12/20/2021,Feb 2022,543046,8000 - BCR2,$324.75,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#foreign"">FOREIGN OBJECT - OTHER</a>",BCR,
2769,12/20/2021,Feb 2022,543047,8000 - BCR2,$324.75,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#non"">NON DEVICE RELATED ISSUES</a>",OTHER,
1627,12/21/2021,Feb 2022,543123,8000 - BCR2,$376.32,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#hopper"">IMPROPER HANDLING - HOPPERS</a>",BCR,
7362,12/21/2021,Feb 2022,543157,7000,"$1,667.75","<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
2516,12/21/2021,Feb 2022,543196,8000 - BCR2,"$1,109.81","<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
5329,12/21/2021,Feb 2022,543213,DUAL - 7000 - BCR2,$461.56,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#refused"">REFUSED ACCESS TO DEVICE</a>",OTHER,
5787,12/21/2021,Feb 2022,543225,DUAL - 7000 - BCR2,$442.49,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#foreign"">FOREIGN OBJECT - OTHER</a>",BNR,
657,12/21/2021,Feb 2022,543234,8000 - BCR2,$466.44,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#maintenance"">MAINTENANCE & CLEANING</a>",BNR,
3081,12/21/2021,Feb 2022,543260,8000,$457.94,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#non"">NON DEVICE RELATED ISSUES</a>",OTHER,
857,12/21/2021,Feb 2022,543261,8000 - BCR2,$666.43,IMPROPER HANDLING - SHUTTER,BNR,
5285,12/21/2021,Feb 2022,543262,8000 - BCR2,$866.46,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
5411,12/21/2021,Feb 2022,543265,8000 - BCR2,$674.88,IMPROPER HANDLING - SHUTTER,BNR,
68,12/21/2021,Feb 2022,543270,8000 - BCR2,$534.51,IMPROPER HANDLING - SHUTTER,BNR,
850,12/21/2021,Feb 2022,543271,8000 - BCR2,$323.63,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#non"">NON DEVICE RELATED ISSUES</a>",OTHER,
3334,12/21/2021,Feb 2022,543272,8000 - BCR2,$324.00,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#non"">NON DEVICE RELATED ISSUES</a>",OTHER,
1096,12/21/2021,Feb 2022,543275,8000 - BCR2,$491.91,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#hopper"">IMPROPER HANDLING - HOPPERS</a>",BCR,
2508,12/21/2021,Feb 2022,543277,8000 - BCR2,$501.72,IMPROPER HANDLING - SHUTTER,BNR,
1850,12/21/2021,Feb 2022,543278,8000 - BCR2,$443.95,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",OTHER,
3594,12/21/2021,Feb 2022,543280,7000,"$1,399.98","<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
260,12/21/2021,Feb 2022,543281,8000 - BCR2,$381.15,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
5424,12/21/2021,Feb 2022,543282,DUAL - 7000 - BCR2,$300.00,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#declined"">SITE DECLINED TROUBLESHOOTING</a>",OTHER,
4586,12/21/2021,Feb 2022,543283,7000 - BCR2,$364.06,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#hopper"">IMPROPER HANDLING - HOPPERS</a>",BCR,
5041,12/21/2021,Feb 2022,543284,DUAL - 7000 - BCR2,$438.62,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#hopper"">IMPROPER HANDLING - HOPPERS</a>",BCR,
1943,12/21/2021,Feb 2022,543285,8000 - BCR2,$502.54,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#hopper"">IMPROPER HANDLING - HOPPERS</a>",BCR,
564,12/21/2021,Feb 2022,543286,8000,$785.76,IMPROPER HANDLING - SHUTTER,BNR,
6958,12/21/2021,Feb 2022,543287,8000 - BCR2,$381.35,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
2257,12/21/2021,Feb 2022,543288,8000 - BCR2,$907.18,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#touch"">IMPROPER HANDLING - TOUCH SCREEN</a>",OTHER,
1977,12/21/2021,Feb 2022,543289,8000 - BCR2,$380.02,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
207,12/21/2021,Feb 2022,543290,8000 - BCR2,$567.97,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#gas"">IMPROPER HANDLING - GAS SPRING</a>",OTHER,
2762,12/21/2021,Feb 2022,543291,8000 - BCR2,$944.60,IMPROPER HANDLING - SHUTTER,BNR,
5867,12/21/2021,Feb 2022,543292,8000 - BCR2,$583.75,IMPROPER HANDLING - SHUTTER,BNR,
3543,12/21/2021,Feb 2022,543293,8000 - BCR2,$451.99,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#maintenance"">MAINTENANCE & CLEANING</a>",BNR,
2959,12/21/2021,Feb 2022,543294,8000,$488.00,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#till"">IMPROPER HANDLING - TILL</a>",BCR,
2560,12/21/2021,Feb 2022,543295,8000 - BCR2,$318.00,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#non"">NON DEVICE RELATED ISSUES</a>",OTHER,
492,12/21/2021,Feb 2022,543296,8000 - BCR2,$372.70,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#till"">IMPROPER HANDLING - TILL</a>",BCR,
2176,12/21/2021,Feb 2022,543298,8000 - BCR2,$920.50,IMPROPER HANDLING - SHUTTER,BNR,
3401,12/21/2021,Feb 2022,543299,8000 - BCR2,$544.16,IMPROPER HANDLING - SHUTTER,BNR,
595,12/21/2021,Feb 2022,543300,8000 - BCR2,$324.75,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#foreign"">FOREIGN OBJECT - OTHER</a>",BCR,
700,12/21/2021,Feb 2022,543303,8000 - BCR2,$661.52,IMPROPER HANDLING - SHUTTER,BNR,
1765,12/21/2021,Feb 2022,543305,8000 - BCR2,$371.50,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#hopper"">IMPROPER HANDLING - HOPPERS</a>",BCR,
1623,12/21/2021,Feb 2022,543306,8000 - BCR2,$407.30,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#hopper"">IMPROPER HANDLING - HOPPERS</a>",BCR,
1528,12/21/2021,Feb 2022,543307,8000 - BCR2,$454.54,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#non"">NON DEVICE RELATED ISSUES</a>",OTHER,
1490,12/21/2021,Feb 2022,543308,8000 - BCR2,$538.27,IMPROPER HANDLING - SHUTTER,BNR,
3732,12/21/2021,Feb 2022,543309,8000 - BCR2,$506.79,IMPROPER HANDLING - SHUTTER,BNR,
3057,12/21/2021,Feb 2022,543311,8000 - BCR2,$421.09,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#non"">NON DEVICE RELATED ISSUES</a>",OTHER,
1064,12/21/2021,Feb 2022,543315,8000 - BCR2,$548.70,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#non"">NON DEVICE RELATED ISSUES</a>",OTHER,
1131,12/21/2021,Feb 2022,543317,DUAL - 7000 - BCR2,"$1,077.21","<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
2723,12/21/2021,Feb 2022,543319,8000 - BCR2,$364.49,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#hopper"">IMPROPER HANDLING - HOPPERS</a>",BCR,
1859,12/21/2021,Feb 2022,543320,8000 - BCR2,$516.47,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#vault"">IMPROPER HANDLING - VAULT</a>",OTHER,
1682,12/22/2021,Feb 2022,543365,8000 - BCR2,$394.53,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#cassettes"">IMPROPER HANDLING - CASSETTES</a>",BNR,
5851,12/22/2021,Feb 2022,543492,8000 - BCR2,$454.75,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#refused"">REFUSED ACCESS TO DEVICE</a>",OTHER,
3340,12/22/2021,Feb 2022,543494,7000,$391.79,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",OTHER,
5459,12/22/2021,Feb 2022,543508,Quantum 4 AV,$327.16,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",OTHER,
434,12/22/2021,Feb 2022,543516,8000 - BCR2,$498.40,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
2272,12/22/2021,Feb 2022,543517,8000 - BCR2,$345.96,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",OTHER,
5869,12/22/2021,Feb 2022,543518,8000 - BCR2,$551.07,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#gas"">IMPROPER HANDLING - GAS SPRING</a>",OTHER,
776,12/22/2021,Feb 2022,543525,8000 - BCR2,$550.00,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#non"">NON DEVICE RELATED ISSUES</a>",OTHER,
1058,12/22/2021,Feb 2022,543526,8000 - BCR2,$320.34,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#declined"">SITE DECLINED TROUBLESHOOTING</a>",OTHER,
494,12/22/2021,Feb 2022,543527,8000 - BCR2,"$1,083.19","<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#gas"">IMPROPER HANDLING - GAS SPRING</a>",OTHER,
3150,12/22/2021,Feb 2022,543528,DUAL - 7000 - BCR2,$549.98,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#non"">NON DEVICE RELATED ISSUES</a>",OTHER,
5824,12/22/2021,Feb 2022,543531,Quantum 4 AV,$559.94,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#cassettes"">IMPROPER HANDLING - CASSETTES</a>",BNR,
2490,12/22/2021,Feb 2022,543533,8000 - BCR2,$390.18,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
1541,12/22/2021,Feb 2022,543535,8000 - BCR2,$454.75,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#maintenance"">MAINTENANCE & CLEANING</a>",BNR,
5626,12/22/2021,Feb 2022,543538,8000 - BCR2,$545.62,IMPROPER HANDLING - SHUTTER,BNR,
114,12/22/2021,Feb 2022,543540,8000 - BCR2,$540.52,IMPROPER HANDLING - SHUTTER,BNR,
434,12/22/2021,Feb 2022,543539,8000 - BCR2,$442.00,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#hopper"">IMPROPER HANDLING - HOPPERS</a>",BCR,
579,12/22/2021,Feb 2022,543542,8000 - BCR2,$319.50,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#non"">NON DEVICE RELATED ISSUES</a>",OTHER,
478,12/22/2021,Feb 2022,543544,7000 - BCR2,$730.92,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#hopper"">IMPROPER HANDLING - HOPPERS</a>",BCR,
805,12/22/2021,Feb 2022,543545,8000 - BCR2,$405.44,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#non"">NON DEVICE RELATED ISSUES</a>",OTHER,
2882,12/22/2021,Feb 2022,543546,8000 - BCR2,$959.22,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#gas"">IMPROPER HANDLING - GAS SPRING</a>",OTHER,
