ZIP       ,DEALER ID,SITE NAME,LOCNO,BW,ADDRESS,CITY,STATE,MOBILE PAY STATUS
48131,9614439,DUNDEE #7,311410,LENAWEE FUELS INC    ,549 E MONROE ST          ,DUNDEE,MI,Participating – Online
49286,9614413,EASTSIDE #5,311545,LENAWEE FUELS INC    ,413 E CHICAGO BLVD       ,TECUMSEH,MI,Participating – Online
49270,9672403,BOB'S MARKET,313445,LENAWEE FUELS INC    ,4551 SYLVANIA -          ,PETERSBURG,MI,Participating – Online
49265,9681255,PENTECOST PERKY PANTRY,314956,LENAWEE FUELS INC    ,9544 PENTECOST HWY       ,ONSTED,MI,Participating – Online
49286,9614421,WESTSIDE #4,317842,LENAWEE FUELS INC    ,2885 W RUSSEL RD         ,TECUMSEH,MI,Participating – Online
49265,9870486,IRISH HILS PERKY PANTRY,319542,LENAWEE FUELS INC    ,7629 US-12               ,ONSTED,MI,Participating – Online
49253,9987736,STERLING MARKET,327929,LENAWEE FUELS INC    ,860 MANITOU BEACH        ,MANITOU BEACH,MI,Participating – Online
24836,4203592,GARY BANTAM MARKET,312275,LITTLE GENERAL STORE ,180 RT 103               ,GARY,WV,Participating – Online
26554,4757076,LG FAIRMONT,312724,LITTLE GENERAL STORE ,190 EAST GRAFTON RD      ,FAIRMONT,WV,Participating – Online
25271,4204525,LG #4215 RIPLEY,312788,LITTLE GENERAL STORE ,1309 SPENCER RD          ,RIPLEY,WV,Participating – Online
25876,4205167,JASON'S COUNTRY CORNER,313057,LITTLE GENERAL STORE ,ROUTE 97                 ,SAULSVILLE,WV,Participating – Online
25526,4209045,LG #5100 HURRICANE,313146,LITTLE GENERAL STORE ,2402 US HWY 60           ,HURRICANE,WV,Participating – Online
25053,4205092,LG #4050 DANVILLE,313245,LITTLE GENERAL STORE ,US 119 RAMSEY RD         ,DANVILLE,WV,Participating – Online
24881,4205357,LG #7735-RODERFIELD,313501,LITTLE GENERAL STORE ,HWY 52 N                 ,RODERFIELD,WV,Participating – Online
24801,4205332,LG #7725-STEWART ST.,313524,LITTLE GENERAL STORE ,685 STEWART ST           ,WELCH,WV,Participating – Online
24801,4205340,LG #7730-ELKHORN,313525,LITTLE GENERAL STORE ,13 ELKHORN ST.           ,WELCH,WV,Participating – Online
26610,4785747,LG #2455 BIRCH RIVER,313712,LITTLE GENERAL STORE ,130 POWELLS CREEK RD     ,BIRCH RIVER,WV,Participating – Online
24817,4785754,LG #5400 BRADSHAW,313713,LITTLE GENERAL STORE ,1586 MONTAINEER HWY      ,BRADSHAW,WV,Participating – Online
25524,4785812,LG #4035 HARTS,313714,LITTLE GENERAL STORE ,RT 1062 MCCELLAN HWY     ,HARTS,WV,Participating – Online
25840,4782413,LG #2030 FAYETTEVILLE,313715,LITTLE GENERAL STORE ,35 DAVIS STREET          ,FAYETTEVILLE,WV,Participating – Online
24874,4773974,LG #2005 PINEVILLE,313716,LITTLE GENERAL STORE ,256 APPALACHIAN HWY      ,PINEVILLE,WV,Participating – Online
25827,4205613,LG #2045 CRAB ORCHARD,313717,LITTLE GENERAL STORE ,1428 ROBERT C BYRD DR    ,CRAB ORCHARD,WV,Participating – Online
25844,4205621,LG #2360 GLEN DANIEL,313718,LITTLE GENERAL STORE ,7006 HARPER RD           ,GLEN DANIEL,WV,Participating – Online
25071,4207163,LG #5030 ELKVIEW,313719,LITTLE GENERAL STORE ,107 CROSSING MALL        ,ELKVIEW,WV,Participating – Online
25818,4765152,LG #2435 BRADLEY,313720,LITTLE GENERAL STORE ,5466 ROBERT C BYRD DR    ,BRADLEY,WV,Participating – Online
24870,4722120,LG #5210 OCEANA,313721,LITTLE GENERAL STORE ,ST RT 971                ,OCEANA,WV,Participating – Online
25901,4564720,LG #2015 OAK HILL,313722,LITTLE GENERAL STORE ,402 JONES AVE            ,OAK HILL,WV,Participating – Online
25801,4731048,LG #2480 NELL JEAN,313723,LITTLE GENERAL STORE ,4223 ROBERT C BYRD DR    ,BECKLEY,WV,Participating – Online
25049,4201091,LG #4000 COMFORT,313724,LITTLE GENERAL STORE ,21193 COAL RIVER ROAD    ,COMFORT,WV,Participating – Online
25508,4203972,LG #4030 CHAPMANVILLE,313725,LITTLE GENERAL STORE ,100 AIRPORT RD           ,CHAPMANVILLE,WV,Participating – Online
25053,4202511,LG #4045 SMOOT,313726,LITTLE GENERAL STORE ,3RD ST & SMOOT AVE       ,DANVILLE,WV,Participating – Online
25601,4205837,LG #4060 LOGAN,313727,LITTLE GENERAL STORE ,97 DINGESS & WATER ST    ,LOGAN,WV,Participating – Online
25003,4206280,LG #4075 ALUM CREEK,313728,LITTLE GENERAL STORE ,RT 1 BOX 165 K           ,ALUM CREEK,WV,Participating – Online
25315,4207072,LG #4090 MARMET,313729,LITTLE GENERAL STORE ,10410 MACCORKLE AVE      ,MARMET,WV,Participating – Online
25047,4722484,LG #5150 CLOTHIER,313730,LITTLE GENERAL STORE ,2351 SPRUCE RIVER RD     ,CLOTHIER,WV,Participating – Online
25130,4722104,LG #5165 MADISON,313731,LITTLE GENERAL STORE ,501 LINCOLN AVE          ,MADISON,WV,Participating – Online
25208,4722112,LG #5195 BALD KNOB,313733,LITTLE GENERAL STORE ,41269 POND FORK RD       ,WHARTON,WV,Participating – Online
25206,4722948,LG #5225 VAN,313734,LITTLE GENERAL STORE ,18904 PONDFORK RD        ,VAN,WV,Participating – Online
26335,4206868,LG #5300 BURNSVILLE,313735,LITTLE GENERAL STORE ,153 5TH STREET           ,BURNSVILLE,WV,Participating – Online
26452,4791448,LG #5320 WESTON,313736,LITTLE GENERAL STORE ,595 SUITE A U S HIGHWAY  ,WESTON,WV,Participating – Online
25846,4564704,LG #2420 GLEN JEAN,313737,LITTLE GENERAL STORE ,US-19 & SR-16            ,GLEN JEAN,WV,Participating – Online
25504,4564712,LG #5075 BARBOURSVILLE,313738,LITTLE GENERAL STORE ,5877 DAVIS CREEK RD      ,BARBOURSVILLE,WV,Participating – Online
25535,4564696,LG #5090 LAVALETTE,313739,LITTLE GENERAL STORE ,3899 RT 75               ,LAVALETTE,WV,Participating – Online
25276,4205779,LG #4200 SPENCER,313915,LITTLE GENERAL STORE ,344 MAIN ST              ,SPENCER,WV,Participating – Online
25545,4207155,LG #5000 ONA,315014,LITTLE GENERAL STORE ,2634 RT 60               ,ONA,WV,Participating – Online
24901,4778866,LG #7515 ROUTE 60,315265,LITTLE GENERAL STORE ,"ROUTE 60, MIDLAND TRAIL  ",LEWISBURG,WV,Participating – Online
24801,4211231,WELCH BANTAM MARKET,317772,LITTLE GENERAL STORE ,912 VIRGINIA AVE         ,WELCH,WV,Participating – Online
25573,4211280,YAWKEY QUICK MART,318013,LITTLE GENERAL STORE ,RT 214 & RT 3            ,YAWKEY,WV,Participating – Online
26505,4812822,LG #7575 VAN VOORHIS,321112,LITTLE GENERAL STORE ,1157 VAN VOORHIS ROAD    ,MORGANTOWN,WV,Participating – Online
25607,4820551,LITTLE GENERAL #4055 - B,322971,LITTLE GENERAL STORE ,4065 BUFFALO CREEK RD    ,AMHERSTDALE,WV,Participating – Online
24870,4820601,LITTLE GENERAL #5215 - O,322975,LITTLE GENERAL STORE ,"RT 10N, 960 COOK PARKWAY ",OCEANA,WV,Participating – Online
24931,4820577,LITTLE GENERAL #7595 - S,322977,LITTLE GENERAL STORE ,81 US ROUTE 60 BOX 47    ,CRAWLEY,WV,Participating – Online
25085,4820585,LITTLE GENERAL #3060 - G,322978,LITTLE GENERAL STORE ,385 MIDLAND TRAIL RT 60  ,GAULEY BRIDGE,WV,Participating – Online
25927,4820619,LITTLE GENERAL #2350 - S,322979,LITTLE GENERAL STORE ,468 STANAFORD RD         ,STANAFORD,WV,Participating – Online
26601,4820627,LITTLE GENERAL #5290 - F,322980,LITTLE GENERAL STORE ,15 WOODWARD DRIVE        ,SUTTON,WV,Participating – Online
26660,4820569,LITTLE GENERAL #2440 - C,322981,LITTLE GENERAL STORE ,14274 WEBSTER RD         ,CALVIN,WV,Participating – Online
26629,4820593,LITTLE GENERAL #2460 - L,322982,LITTLE GENERAL STORE ,7837 OLD TURNPIKE RD     ,LITTLE BIRCH,WV,Participating – Online
25312,4828240,LG #4105,325098,LITTLE GENERAL STORE ,919 CALL RD              ,CHARLESTON,WV,Participating – Online
25320,4828257,LITTLE GENERAL #4120 SIS,325099,LITTLE GENERAL STORE ,7723 SISSONVILLE DR.     ,CHARLESTON,WV,Participating – Online
25526,4828265,LITTLE GENERAL #5105 TEA,325100,LITTLE GENERAL STORE ,4220 WV 34               ,HURRICANE,WV,Participating – Online
25156,4828273,LITTLE GENERAL #4135 PIN,325101,LITTLE GENERAL STORE ,4097 INDIAN CREEK RD.    ,PINCH,WV,Participating – Online
25504,4828281,LITTLE GENERAL #5060 MAL,325102,LITTLE GENERAL STORE ,3498 US 60               ,BARBOURSVILLE,WV,Participating – Online
25523,4828299,LITTLE GENERAL #5135 HAM,325103,LITTLE GENERAL STORE ,8385 COURT AVE.          ,HAMLIN,WV,Participating – Online
25213,4828315,LITTLE GENERAL #5015 WIN,325104,LITTLE GENERAL STORE ,RT. 35 & ELM ST.         ,WINFIELD,WV,Participating – Online
25701,4829875,LG - ROUTE 10,325634,LITTLE GENERAL STORE ,3905 16TH STREET RD.     ,HUNTINGTON,WV,Participating – Online
24801,4834024,LG - WELCH,326971,LITTLE GENERAL STORE ,19598 COAL HERITAGE RD.  ,WELCH,WV,Participating – Online
26301,4835625,LG #7520,327407,LITTLE GENERAL STORE ,933 US-19                ,CLARKSBURG,WV,Participating – Online
26571,4835633,LG #7530,327409,LITTLE GENERAL STORE ,2006-B US 250 N          ,FARMINGTON,WV,Participating – Online
25015,4835641,LG #4080,327411,LITTLE GENERAL STORE ,2700 DUPONT AVE          ,BELLE,WV,Participating – Online
25125,4835658,LG #3075,327412,LITTLE GENERAL STORE ,ROUTE 16 (CLAY HWY)      ,LIZEMORES,WV,Participating – Online
26559,4835666,LG #7505,327414,LITTLE GENERAL STORE ,213 PIKE ST              ,BARRACKVILLE,WV,Participating – Online
26354,4835674,LG #7510,327415,LITTLE GENERAL STORE ,2397 TRAP SPRING RD      ,GRAFTON,WV,Participating – Online
24739,4844866,LG # 7760 GREEN VALLEY,329416,LITTLE GENERAL STORE ,9562 BIG LAUREL HIGHWAY  ,PRINCETON,WV,Participating – Online
25813,4844049,LG # 7755 GRANDVIEW,329417,LITTLE GENERAL STORE ,2267 GRANDVIEW RD SUITE A,BEAVER,WV,Participating – Online
25053,9960709,LITTLE GENERAL #5120 DAN,325109,LITTLE GENERAL STORE ,US 119 & WV 85           ,DANVILLE,WV,Participating – Online
25801,9960717,LITTLE GENERAL #3000 VAL,325110,LITTLE GENERAL STORE ,3133 ROBERT C. BYRD DR.  ,BECKLEY,WV,Participating – Online
25302,9960725,LITTLE GENERAL #4150 PEN,325111,LITTLE GENERAL STORE ,301 PENNSYLVANIA AVE S   ,CHARLESTON,WV,Participating – Online
26554,9982166,LG #7525,327408,LITTLE GENERAL STORE ,2988 WHITE HALL BLVD     ,FAIRMONT,WV,Participating – Online
26554,9982208,LG #7535,327410,LITTLE GENERAL STORE ,262 BUNNERS RIDGE RD     ,FAIRMONT,WV,Participating – Online
37160,9921628,CIRCLE K # 3709,321819,MAC'S CONVENIENCE STO,900 N MAIN STREET        ,SHELBYVILLE,TN,Participating – Online
38106,9966359,BERUK PROPERTIES,325636,MAC'S CONVENIENCE STO,850 S 3RD STREET         ,MEMPHIS,TN,Non-participating – Offline (≥ 15 days)
38125,4810743,CIRCLE K # 3662,320635,MAC'S CONVENIENCE STO,9113 WINCHESTER RD       ,MEMPHIS,TN,Participating – Online
60016,9760331,9660 GOLF ROAD INC,308901,MAC'S CONVENIENCE STO,9660 W GOLF ROAD         ,DES PLAINES,IL,Participating – Online
60435,9741695,JEFFERSON ST. MART,313081,MAC'S CONVENIENCE STO,1805 W. JEFFERSON ST     ,JOLIET,IL,Participating – Online
60649,9913476,"PARKVIEW MART, LLC",321251,MAC'S CONVENIENCE STO,6700 S. JEFFERY BOULEVARD,CHICAGO,IL,Participating – Online
23923,4548855,CORNER MARKET,310985,MASSEY WOOD & WEST IN,145 GEORGE WASHINGTON HWY,CHARLOTTE COURT HO,VA,Participating – Online
23040,4746665,CUMBERLAND EXXON,311123,MASSEY WOOD & WEST IN,1473 ANDERSON HWY        ,CUMBERLAND,VA,Participating – Online
23901,4548616,FARMVILLE EXPRESS MART,311932,MASSEY WOOD & WEST IN,211 E 3RD                ,FARMVILLE,VA,Participating – Online
23084,4548590,FERNCLIFF EXXON,312013,MASSEY WOOD & WEST IN,44 KENTS STORE ROAD      ,KENTS STORE,VA,Participating – Online
23063,4201042,GOOCHLAND EXXON,312411,MASSEY WOOD & WEST IN,2975 RIVER RD W          ,GOOCHLAND,VA,Participating – Online
23901,4549002,HAMPDEN-SYDNEY EXXON,312572,MASSEY WOOD & WEST IN,5154 FARMVILLE RD        ,FARMVILLE,VA,Participating – Online
22942,4547857,MIGHTY MART,314196,MASSEY WOOD & WEST IN,584 JAMES MADISON HWY    ,GORDONSVILLE,VA,Participating – Online
23117,4548269,MINERAL EXPRESS LANE,314240,MASSEY WOOD & WEST IN,101 MINERAL AVE          ,MINERAL,VA,Participating – Online
23901,4548996,MILLBROOK COUNTRY CORNER,315891,MASSEY WOOD & WEST IN,3633 S JAMES MADISON HWY ,FARMVILLE,VA,Participating – Online
23966,4808143,JENKINS BLUE & GRAY,320076,MASSEY WOOD & WEST IN,23182 PRINCE EDWARD      ,RICE,VA,Participating – Online
23901,4812574,PUMP & PANTRY,321023,MASSEY WOOD & WEST IN,3810 W. THIRD STREET     ,FARMVILLE,VA,Participating – Online
23824,4820957,WILBURNS,323108,MASSEY WOOD & WEST IN,1902 COX ROAD            ,BLACKSTONE,VA,Participating – Online
23960,4828588,PROSPECT CONVENIENCE,325203,MASSEY WOOD & WEST IN,85 RAILROAD AVE          ,PROSPECT,VA,Participating – Online
23148,9934464,BRADLEY MART,322690,MASSEY WOOD & WEST IN,13278                    ,SAINT STEPHENS CHU,VA,Participating – Online
53089,9669730,MOBIL QUARRY MART,314309,"MEFFERT OIL COMPANY, ",N 52 W 23206 W LISBON RD ,SUSSEX,WI,Participating – Online
53064,9992165,SMALL TOWN GAS CORP,316038,"MEFFERT OIL COMPANY, ",W 314 N 7686 HWY 83      ,NORTH LAKE,WI,Participating – Online
53597,9870155,DIVISION STREET MART,319470,"MEFFERT OIL COMPANY, ",300 SOUTH DIVISION ST    ,WAUNAKEE,WI,Participating – Online
53954,9880907,PARDEEVILLE ONE ST,319924,"MEFFERT OIL COMPANY, ",510 S. MAIN ST           ,PARDEEVILLE,WI,Participating – Online
53916,4835138,SOFIA MART LLC,327272,"MEFFERT OIL COMPANY, ",1516 N SPRING ST         ,BEAVER DAM,WI,Participating – Online
06357,9935792,GUYS OIL SERVICE,312522,MYSTIC OIL CO INC    ,87 W MAIN ST             ,NIANTIC,CT,Participating – Online
06385,9935602,KENYONS SERVICE STAT,313362,MYSTIC OIL CO INC    ,241 BOSTON POST RD       ,WATERFORD,CT,Participating – Online
06040,9981838,MANCHESTER QUICK MART,313943,MYSTIC OIL CO INC    ,262 OAKLAND ST           ,MANCHESTER,CT,Participating – Online
06382,9726373,MOHEGAN SUN MOBIL,314327,MYSTIC OIL CO INC    ,2 MOHEGAN SUN BLVD       ,UNCASVILLE,CT,Non-participating – Offline (≥ 15 days)
06355,9935743,QUIK EZE MOBIL-RMP,315313,MYSTIC OIL CO INC    ,34 E MAIN ST             ,MYSTIC,CT,Participating – Online
06359,9721200,MARKETPLACE NS,316301,MYSTIC OIL CO INC    ,560 NEW LONDON TPKE      ,NORTH STONINGTON,CT,Participating – Online
06355,9768474,MYSTIC SERVICE STATION,319104,MYSTIC OIL CO INC    ,66 WHITEHALL AVE         ,MYSTIC,CT,Participating – Online
06441,9768672,HIGGANUM SERVICE STATION,319144,MYSTIC OIL CO INC    ,1016 KILLINGWORTH RD     ,HIGGANUM,CT,Participating – Online
06057,9900838,NEW HARTFORD MART,320318,MYSTIC OIL CO INC    ,443 MAIN STREET          ,NEW HARTFORD,CT,Participating – Online
06095,9904145,WINDSOR AVE,320660,MYSTIC OIL CO INC    ,20 WINDSOR AVE           ,WINDSOR,CT,Participating – Online
06365,9915620,PRESTON BESTWAY,321440,MYSTIC OIL CO INC    ,397 NORWICH WESTERLY RD  ,PRESTON,CT,Participating – Temporarily Offline (< 15 days)
06112,9923939,ALBANY AVE,322015,MYSTIC OIL CO INC    ,605 ALBANY AVENUE        ,HARTFORD,CT,Participating – Online
06109,9925678,JDS WETHERSFIELD,322089,MYSTIC OIL CO INC    ,1785 BERLIN TURNPIKE     ,WETHERSFIELD,CT,Participating – Online
06412,9967019,CHESTER STATION,325767,MYSTIC OIL CO INC    ,201 MIDDLESEX TURNPIKE   ,CHESTER,CT,Participating – Online
06447,9972829,MARLBOROUGH,326513,MYSTIC OIL CO INC    ,394 N MAIN ST            ,MARLBOROUGH,CT,Participating – Online
10309,9986316,GET IT N GO,327771,MYSTIC OIL CO INC    ,970 BLOOMINGDALE ROAD    ,STATEN ISLAND,NY,Participating – Online
06385,9988031,BESTWAY,327996,MYSTIC OIL CO INC    ,4 BOSTON POST RD         ,WATERFORD,CT,Participating – Online
06085,9991936,UNIONVILLE MART,328582,MYSTIC OIL CO INC    ,100 FARMINGTON AVE.      ,UNIONVILLE,CT,Participating – Online
06340,9993577,JDS GROTON,328947,MYSTIC OIL CO INC    ,1004 POQUONNOCK RD       ,GROTON,CT,Participating – Online
06340,4803441,GROTON SERVICE STATION,319115,MYSTIC OIL CO INC    ,528 GOLD STAR HIGHWAY    ,GROTON,CT,Participating – Online
06611,4830709,GENE'S TRUMBULL,325861,MYSTIC OIL CO INC    ,6567 MAIN STREET         ,TRUMBULL,CT,Participating – Online
53502,9974411,ALBANY MINI MART,309489,"OLIN OIL COMPANY, INC",700 N CINCINATTI STREET  ,ALBANY,WI,Participating – Online
53521,9642455,BROOKLYN MINI MART,310143,"OLIN OIL COMPANY, INC",355 N RUTLAND AVE        ,BROOKLYN,WI,Participating – Online
53537,9915950,FOOTVILLE MINI MART,312144,"OLIN OIL COMPANY, INC",509 SOUTH GILBERT        ,FOOTVILLE,WI,Participating – Online
53536,9908468,EVANSVILLE GAS N GO,312417,"OLIN OIL COMPANY, INC",350 UNION ST             ,EVANSVILLE,WI,Participating – Online
53550,9992744,JUDA OASIS,313233,"OLIN OIL COMPANY, INC",2616 HIGHWAY 11 WEST &   ,JUDA,WI,Participating – Online
53561,9631987,LAKESIDE GENERAL STORE,313607,"OLIN OIL COMPANY, INC",12965 HWY 78 E           ,MERRIMAC,WI,Participating – Online
53566,9737255,MONROE NORTHSIDERS,314339,"OLIN OIL COMPANY, INC",180 NORTH 18TH AVE       ,MONROE,WI,Participating – Online
53520,9870783,TRACKSIDE MART,319623,"OLIN OIL COMPANY, INC",1109 1ST CENTER AVENUE   ,BRODHEAD,WI,Participating – Online
77414,4721718,BAY CITY FOOD MART #1,309778,PAK PETROLEUM MARKETI,1400 SEVENTH STREET      ,BAY CITY,TX,Participating – Online
77991,4692026,COBRA CORNER STORE,310888,PAK PETROLEUM MARKETI,5895 FM 616              ,VANDERBILT,TX,Participating – Online
77096,4796033,DELTA FOOD #2,311241,PAK PETROLEUM MARKETI,5699 BEECHNUT            ,HOUSTON,TX,Participating – Online
77964,4561163,HOFFER'S,312814,PAK PETROLEUM MARKETI,115 FAIRWINDS ST         ,HALLETTSVILLE,TX,Participating – Online
77511,4593539,HEIGHTS CORNER STORE,312853,PAK PETROLEUM MARKETI,2600 W HWY 6             ,ALVIN,TX,Participating – Online
77437,4598504,RITZ FOOD MART,315516,PAK PETROLEUM MARKETI,1120 W. JACKSON          ,EL CAMPO,TX,Participating – Online
77531,4774501,STOP AND SAVE,316462,PAK PETROLEUM MARKETI,2131 HWY 2004            ,RICHWOOD,TX,Participating – Online
77978,4538096,VILLAGE GROCERY,317675,PAK PETROLEUM MARKETI,104 LAMAR                ,POINT COMFORT,TX,Participating – Online
77964,4809919,MORTON'S DRIVE IN,320485,PAK PETROLEUM MARKETI,1603 N TEXANA            ,HALLETTSVILLE,TX,Participating – Online
77372,4814661,POP IN,321511,PAK PETROLEUM MARKETI,24981 FM 2090            ,SPLENDORA,TX,Participating – Online
77433,4837191,CYPRESS MARKET,327270,PAK PETROLEUM MARKETI,20307 WEST RD            ,CYPRESS,TX,Participating – Temporarily Offline (< 15 days)
78959,4836219,WEIMAR EXPRESS,327598,PAK PETROLEUM MARKETI,3271 EAST HWY 90         ,WAELDER,TX,Participating – Online
77586,4844486,3308 BAYPORT BLVD SEABR,329316,PAK PETROLEUM MARKETI,3308 BAYPORT BLVD        ,SEABROOK,TX,Participating – Online
77707,9654492,FUZZY'S #7,312244,PAK PETROLEUM MARKETI,9495 COLLEGE ST          ,BEAUMONT,TX,Participating – Online
77051,9955931,CULLEN FOOD MART,324650,PAK PETROLEUM MARKETI,9607 CULLEN BLVD         ,HOUSTON,TX,Participating – Online
06422,9661240,PETER GRIPPO,314969,PETROLEUM MARKETING G,349 MAIN STREET          ,DURHAM,CT,Participating – Online
77043,9769134,PETROMART #107,319259,PETROMAX OIL INC     ,1820 BRITTMOORE          ,HOUSTON,TX,Participating – Online
77640,4561452,CRAWDAD'S #5,311054,PETROMAX OIL INC     ,2440 HWY 365             ,PORT ARTHUR,TX,Participating – Online
77093,4810636,PETROMART #109,320619,PETROMAX OIL INC     ,9225 EASTEX FREEWAY      ,HOUSTON,TX,Participating – Online
77632,4817730,PETROMART #114,322206,PETROMAX OIL INC     ,12099 FM 1442            ,ORANGE,TX,Participating – Online
77632,4817748,PETROMART #116,322207,PETROMAX OIL INC     ,4080 LUTCHER DR          ,ORANGE,TX,Participating – Online
54655,9989302,CAMPBELL'S ONE STOP,310387,"PETRO-OIL, INC.      ",100 SUNBEAM BLVD         ,SOLDIERS GROVE,WI,Participating – Temporarily Offline (< 15 days)
53556,9999095,D & Z'S ONE STOP,311142,"PETRO-OIL, INC.      ",207 OAK ST               ,LONE ROCK,WI,Participating – Online
53555,9726936,LODI KWIK STOP,313760,"PETRO-OIL, INC.      ",430 N MAIN ST            ,LODI,WI,Participating – Online
53560,9927609,"MAZO MART, INC.",314069,"PETRO-OIL, INC.      ",10 W COMMERCIAL ST       ,MAZOMANIE,WI,Participating – Online
53581,9629593,RICHLAND CENTER MOBIL,315480,"PETRO-OIL, INC.      ",1001 HWY 14 W            ,RICHLAND CENTER,WI,Participating – Online
53588,9997339,RIVER VALLEY OIL CO INC,315524,"PETRO-OIL, INC.      ",4986 HWY 14 E            ,SPRING GREEN,WI,Participating – Online
53581,9635889,TRIANGLE KWIK STOP,317419,"PETRO-OIL, INC.      ",845 SEXTONVILLE RD       ,RICHLAND CENTER,WI,Participating – Online
53913,9768177,EXPRESS FOOD MART,319038,"PETRO-OIL, INC.      ",325 S. BOULEVARD         ,BARABOO,WI,Participating – Online
53809,9870569,"SPEEDY MART, LLC",319565,"PETRO-OIL, INC.      ",435 LINCOLN AVE          ,FENNIMORE,WI,Participating – Online
54619,9928912,CASHTON MART,322252,"PETRO-OIL, INC.      ",633 FRONT ST             ,CASHTON,WI,Participating – Online
