,,,
,,,
Store Nbr,UPC,Prime Item Desc,Inventory
1271,0506044252004,ELVIE DOUBLE PUMP,2
1272,0506044252004,ELVIE DOUBLE PUMP,1
1273,0506044252004,ELVIE DOUBLE PUMP,2
1275,0506044252004,ELVIE DOUBLE PUMP,2
1276,0506044252004,ELVIE DOUBLE PUMP,2
1277,0506044252004,ELVIE DOUBLE PUMP,4
1279,0506044252004,ELVIE DOUBLE PUMP,5
1280,0506044252004,ELVIE DOUBLE PUMP,2
1281,0506044252004,ELVIE DOUBLE PUMP,2
1282,0506044252004,ELVIE DOUBLE PUMP,2
1283,0506044252004,ELVIE DOUBLE PUMP,0
1284,0506044252004,ELVIE DOUBLE PUMP,0
1285,0506044252004,ELVIE DOUBLE PUMP,1
1286,0506044252004,ELVIE DOUBLE PUMP,2
1287,0506044252004,ELVIE DOUBLE PUMP,1
1288,0506044252004,ELVIE DOUBLE PUMP,1
1289,0506044252004,ELVIE DOUBLE PUMP,2
1290,0506044252004,ELVIE DOUBLE PUMP,2
1292,0506044252004,ELVIE DOUBLE PUMP,2
1293,0506044252004,ELVIE DOUBLE PUMP,2
1294,0506044252004,ELVIE DOUBLE PUMP,2
1295,0506044252004,ELVIE DOUBLE PUMP,2
1296,0506044252004,ELVIE DOUBLE PUMP,2
1297,0506044252004,ELVIE DOUBLE PUMP,3
1298,0506044252004,ELVIE DOUBLE PUMP,3
1299,0506044252004,ELVIE DOUBLE PUMP,3
1300,0506044252004,ELVIE DOUBLE PUMP,2
1301,0506044252004,ELVIE DOUBLE PUMP,2
1302,0506044252004,ELVIE DOUBLE PUMP,5
1303,0506044252004,ELVIE DOUBLE PUMP,2
1304,0506044252004,ELVIE DOUBLE PUMP,1
1305,0506044252004,ELVIE DOUBLE PUMP,2
1306,0506044252004,ELVIE DOUBLE PUMP,4
1307,0506044252004,ELVIE DOUBLE PUMP,2
1308,0506044252004,ELVIE DOUBLE PUMP,2
1309,0506044252004,ELVIE DOUBLE PUMP,1
1310,0506044252004,ELVIE DOUBLE PUMP,5
1311,0506044252004,ELVIE DOUBLE PUMP,1
1312,0506044252004,ELVIE DOUBLE PUMP,2
1313,0506044252004,ELVIE DOUBLE PUMP,6
1314,0506044252004,ELVIE DOUBLE PUMP,3
1315,0506044252004,ELVIE DOUBLE PUMP,3
1316,0506044252004,ELVIE DOUBLE PUMP,2
1317,0506044252004,ELVIE DOUBLE PUMP,0
1318,0506044252004,ELVIE DOUBLE PUMP,4
1319,0506044252004,ELVIE DOUBLE PUMP,2
1320,0506044252004,ELVIE DOUBLE PUMP,1
1321,0506044252004,ELVIE DOUBLE PUMP,2
1322,0506044252004,ELVIE DOUBLE PUMP,2
1323,0506044252004,ELVIE DOUBLE PUMP,2
1324,0506044252004,ELVIE DOUBLE PUMP,1
1325,0506044252004,ELVIE DOUBLE PUMP,4
1326,0506044252004,ELVIE DOUBLE PUMP,2
1327,0506044252004,ELVIE DOUBLE PUMP,2
1328,0506044252004,ELVIE DOUBLE PUMP,2
1329,0506044252004,ELVIE DOUBLE PUMP,2
1330,0506044252004,ELVIE DOUBLE PUMP,5
1331,0506044252004,ELVIE DOUBLE PUMP,0
1332,0506044252004,ELVIE DOUBLE PUMP,2
1333,0506044252004,ELVIE DOUBLE PUMP,3
1334,0506044252004,ELVIE DOUBLE PUMP,3
1335,0506044252004,ELVIE DOUBLE PUMP,1
1336,0506044252004,ELVIE DOUBLE PUMP,2
1337,0506044252004,ELVIE DOUBLE PUMP,3
1338,0506044252004,ELVIE DOUBLE PUMP,2
1339,0506044252004,ELVIE DOUBLE PUMP,2
1340,0506044252004,ELVIE DOUBLE PUMP,4
1341,0506044252004,ELVIE DOUBLE PUMP,2
1342,0506044252004,ELVIE DOUBLE PUMP,3
1344,0506044252004,ELVIE DOUBLE PUMP,2
1345,0506044252004,ELVIE DOUBLE PUMP,2
1346,0506044252004,ELVIE DOUBLE PUMP,2
1347,0506044252004,ELVIE DOUBLE PUMP,1
1348,0506044252004,ELVIE DOUBLE PUMP,2
1349,0506044252004,ELVIE DOUBLE PUMP,2
1350,0506044252004,ELVIE DOUBLE PUMP,0
1351,0506044252004,ELVIE DOUBLE PUMP,2
1352,0506044252004,ELVIE DOUBLE PUMP,4
1353,0506044252004,ELVIE DOUBLE PUMP,5
1354,0506044252004,ELVIE DOUBLE PUMP,4
1355,0506044252004,ELVIE DOUBLE PUMP,2
1356,0506044252004,ELVIE DOUBLE PUMP,2
1357,0506044252004,ELVIE DOUBLE PUMP,2
1358,0506044252004,ELVIE DOUBLE PUMP,2
1359,0506044252004,ELVIE DOUBLE PUMP,2
1360,0506044252004,ELVIE DOUBLE PUMP,4
1361,0506044252004,ELVIE DOUBLE PUMP,0
1362,0506044252004,ELVIE DOUBLE PUMP,1
1363,0506044252004,ELVIE DOUBLE PUMP,2
1364,0506044252004,ELVIE DOUBLE PUMP,2
1365,0506044252004,ELVIE DOUBLE PUMP,2
1366,0506044252004,ELVIE DOUBLE PUMP,3
1367,0506044252004,ELVIE DOUBLE PUMP,4
1368,0506044252004,ELVIE DOUBLE PUMP,2
1369,0506044252004,ELVIE DOUBLE PUMP,2
1370,0506044252004,ELVIE DOUBLE PUMP,3
1371,0506044252004,ELVIE DOUBLE PUMP,2
1372,0506044252004,ELVIE DOUBLE PUMP,2
1373,0506044252004,ELVIE DOUBLE PUMP,1
1374,0506044252004,ELVIE DOUBLE PUMP,3
1375,0506044252004,ELVIE DOUBLE PUMP,1
1376,0506044252004,ELVIE DOUBLE PUMP,5
1377,0506044252004,ELVIE DOUBLE PUMP,2
1378,0506044252004,ELVIE DOUBLE PUMP,2
1379,0506044252004,ELVIE DOUBLE PUMP,2
1380,0506044252004,ELVIE DOUBLE PUMP,2
1381,0506044252004,ELVIE DOUBLE PUMP,4
1382,0506044252004,ELVIE DOUBLE PUMP,2
1383,0506044252004,ELVIE DOUBLE PUMP,4
1384,0506044252004,ELVIE DOUBLE PUMP,3
1385,0506044252004,ELVIE DOUBLE PUMP,1
1386,0506044252004,ELVIE DOUBLE PUMP,2
1387,0506044252004,ELVIE DOUBLE PUMP,2
1388,0506044252004,ELVIE DOUBLE PUMP,3
1389,0506044252004,ELVIE DOUBLE PUMP,2
1390,0506044252004,ELVIE DOUBLE PUMP,3
1391,0506044252004,ELVIE DOUBLE PUMP,2
1392,0506044252004,ELVIE DOUBLE PUMP,3
1393,0506044252004,ELVIE DOUBLE PUMP,2
1394,0506044252004,ELVIE DOUBLE PUMP,3
1395,0506044252004,ELVIE DOUBLE PUMP,3
1396,0506044252004,ELVIE DOUBLE PUMP,3
1397,0506044252004,ELVIE DOUBLE PUMP,2
1398,0506044252004,ELVIE DOUBLE PUMP,3
1399,0506044252004,ELVIE DOUBLE PUMP,2
1400,0506044252004,ELVIE DOUBLE PUMP,2
1401,0506044252004,ELVIE DOUBLE PUMP,2
1403,0506044252004,ELVIE DOUBLE PUMP,2
1404,0506044252004,ELVIE DOUBLE PUMP,2
1405,0506044252004,ELVIE DOUBLE PUMP,2
1406,0506044252004,ELVIE DOUBLE PUMP,2
1407,0506044252004,ELVIE DOUBLE PUMP,2
1408,0506044252004,ELVIE DOUBLE PUMP,4
1409,0506044252004,ELVIE DOUBLE PUMP,2
1410,0506044252004,ELVIE DOUBLE PUMP,2
1411,0506044252004,ELVIE DOUBLE PUMP,1
1412,0506044252004,ELVIE DOUBLE PUMP,3
1413,0506044252004,ELVIE DOUBLE PUMP,2
1414,0506044252004,ELVIE DOUBLE PUMP,2
1415,0506044252004,ELVIE DOUBLE PUMP,1
1416,0506044252004,ELVIE DOUBLE PUMP,2
1417,0506044252004,ELVIE DOUBLE PUMP,2
1418,0506044252004,ELVIE DOUBLE PUMP,5
1419,0506044252004,ELVIE DOUBLE PUMP,2
1420,0506044252004,ELVIE DOUBLE PUMP,2
1421,0506044252004,ELVIE DOUBLE PUMP,3
1422,0506044252004,ELVIE DOUBLE PUMP,2
1423,0506044252004,ELVIE DOUBLE PUMP,2
1424,0506044252004,ELVIE DOUBLE PUMP,2
1425,0506044252004,ELVIE DOUBLE PUMP,2
1426,0506044252004,ELVIE DOUBLE PUMP,2
1427,0506044252004,ELVIE DOUBLE PUMP,3
1428,0506044252004,ELVIE DOUBLE PUMP,2
1429,0506044252004,ELVIE DOUBLE PUMP,2
1430,0506044252004,ELVIE DOUBLE PUMP,3
1431,0506044252004,ELVIE DOUBLE PUMP,2
1432,0506044252004,ELVIE DOUBLE PUMP,2
1433,0506044252004,ELVIE DOUBLE PUMP,2
1434,0506044252004,ELVIE DOUBLE PUMP,2
1435,0506044252004,ELVIE DOUBLE PUMP,2
1436,0506044252004,ELVIE DOUBLE PUMP,2
1437,0506044252004,ELVIE DOUBLE PUMP,3
1438,0506044252004,ELVIE DOUBLE PUMP,2
1439,0506044252004,ELVIE DOUBLE PUMP,2
1440,0506044252004,ELVIE DOUBLE PUMP,2
1441,0506044252004,ELVIE DOUBLE PUMP,4
1442,0506044252004,ELVIE DOUBLE PUMP,2
1443,0506044252004,ELVIE DOUBLE PUMP,5
1444,0506044252004,ELVIE DOUBLE PUMP,3
1445,0506044252004,ELVIE DOUBLE PUMP,2
1446,0506044252004,ELVIE DOUBLE PUMP,2
1447,0506044252004,ELVIE DOUBLE PUMP,1
1448,0506044252004,ELVIE DOUBLE PUMP,3
1449,0506044252004,ELVIE DOUBLE PUMP,1
1450,0506044252004,ELVIE DOUBLE PUMP,2
1451,0506044252004,ELVIE DOUBLE PUMP,2
1452,0506044252004,ELVIE DOUBLE PUMP,2
1453,0506044252004,ELVIE DOUBLE PUMP,1
1454,0506044252004,ELVIE DOUBLE PUMP,3
1455,0506044252004,ELVIE DOUBLE PUMP,2
1456,0506044252004,ELVIE DOUBLE PUMP,2
1457,0506044252004,ELVIE DOUBLE PUMP,2
1458,0506044252004,ELVIE DOUBLE PUMP,4
1459,0506044252004,ELVIE DOUBLE PUMP,2
1460,0506044252004,ELVIE DOUBLE PUMP,2
1461,0506044252004,ELVIE DOUBLE PUMP,2
1462,0506044252004,ELVIE DOUBLE PUMP,2
1463,0506044252004,ELVIE DOUBLE PUMP,7
1464,0506044252004,ELVIE DOUBLE PUMP,2
1465,0506044252004,ELVIE DOUBLE PUMP,2
1466,0506044252004,ELVIE DOUBLE PUMP,3
1467,0506044252004,ELVIE DOUBLE PUMP,2
1468,0506044252004,ELVIE DOUBLE PUMP,2
1469,0506044252004,ELVIE DOUBLE PUMP,0
1470,0506044252004,ELVIE DOUBLE PUMP,4
1471,0506044252004,ELVIE DOUBLE PUMP,2
1472,0506044252004,ELVIE DOUBLE PUMP,2
1473,0506044252004,ELVIE DOUBLE PUMP,2
1474,0506044252004,ELVIE DOUBLE PUMP,5
1475,0506044252004,ELVIE DOUBLE PUMP,2
1476,0506044252004,ELVIE DOUBLE PUMP,1
1477,0506044252004,ELVIE DOUBLE PUMP,2
1478,0506044252004,ELVIE DOUBLE PUMP,1
1479,0506044252004,ELVIE DOUBLE PUMP,1
1480,0506044252004,ELVIE DOUBLE PUMP,2
1481,0506044252004,ELVIE DOUBLE PUMP,1
1482,0506044252004,ELVIE DOUBLE PUMP,2
1483,0506044252004,ELVIE DOUBLE PUMP,1
1485,0506044252004,ELVIE DOUBLE PUMP,2
1486,0506044252004,ELVIE DOUBLE PUMP,2
1487,0506044252004,ELVIE DOUBLE PUMP,0
1488,0506044252004,ELVIE DOUBLE PUMP,2
1489,0506044252004,ELVIE DOUBLE PUMP,2
1490,0506044252004,ELVIE DOUBLE PUMP,2
1491,0506044252004,ELVIE DOUBLE PUMP,4
1492,0506044252004,ELVIE DOUBLE PUMP,2
1493,0506044252004,ELVIE DOUBLE PUMP,2
1494,0506044252004,ELVIE DOUBLE PUMP,3
1495,0506044252004,ELVIE DOUBLE PUMP,0
1496,0506044252004,ELVIE DOUBLE PUMP,1
1497,0506044252004,ELVIE DOUBLE PUMP,2
1498,0506044252004,ELVIE DOUBLE PUMP,1
1499,0506044252004,ELVIE DOUBLE PUMP,5
1500,0506044252004,ELVIE DOUBLE PUMP,5
1501,0506044252004,ELVIE DOUBLE PUMP,3
1502,0506044252004,ELVIE DOUBLE PUMP,2
1503,0506044252004,ELVIE DOUBLE PUMP,4
1504,0506044252004,ELVIE DOUBLE PUMP,6
1505,0506044252004,ELVIE DOUBLE PUMP,3
1506,0506044252004,ELVIE DOUBLE PUMP,2
1507,0506044252004,ELVIE DOUBLE PUMP,2
1508,0506044252004,ELVIE DOUBLE PUMP,3
1509,0506044252004,ELVIE DOUBLE PUMP,2
1510,0506044252004,ELVIE DOUBLE PUMP,3
1511,0506044252004,ELVIE DOUBLE PUMP,2
1512,0506044252004,ELVIE DOUBLE PUMP,0
1514,0506044252004,ELVIE DOUBLE PUMP,2
1515,0506044252004,ELVIE DOUBLE PUMP,4
1516,0506044252004,ELVIE DOUBLE PUMP,1
1517,0506044252004,ELVIE DOUBLE PUMP,3
1518,0506044252004,ELVIE DOUBLE PUMP,3
1519,0506044252004,ELVIE DOUBLE PUMP,2
1520,0506044252004,ELVIE DOUBLE PUMP,2
1521,0506044252004,ELVIE DOUBLE PUMP,3
1522,0506044252004,ELVIE DOUBLE PUMP,4
1523,0506044252004,ELVIE DOUBLE PUMP,3
1524,0506044252004,ELVIE DOUBLE PUMP,2
1525,0506044252004,ELVIE DOUBLE PUMP,3
1526,0506044252004,ELVIE DOUBLE PUMP,2
1527,0506044252004,ELVIE DOUBLE PUMP,2
1528,0506044252004,ELVIE DOUBLE PUMP,3
1529,0506044252004,ELVIE DOUBLE PUMP,2
1530,0506044252004,ELVIE DOUBLE PUMP,1
1531,0506044252004,ELVIE DOUBLE PUMP,2
1532,0506044252004,ELVIE DOUBLE PUMP,2
1533,0506044252004,ELVIE DOUBLE PUMP,2
1534,0506044252004,ELVIE DOUBLE PUMP,2
1535,0506044252004,ELVIE DOUBLE PUMP,1
1536,0506044252004,ELVIE DOUBLE PUMP,1
1537,0506044252004,ELVIE DOUBLE PUMP,2
1538,0506044252004,ELVIE DOUBLE PUMP,0
1539,0506044252004,ELVIE DOUBLE PUMP,2
1540,0506044252004,ELVIE DOUBLE PUMP,2
1541,0506044252004,ELVIE DOUBLE PUMP,1
1542,0506044252004,ELVIE DOUBLE PUMP,2
1543,0506044252004,ELVIE DOUBLE PUMP,1
1544,0506044252004,ELVIE DOUBLE PUMP,4
1545,0506044252004,ELVIE DOUBLE PUMP,2
1546,0506044252004,ELVIE DOUBLE PUMP,2
1547,0506044252004,ELVIE DOUBLE PUMP,2
1548,0506044252004,ELVIE DOUBLE PUMP,2
1549,0506044252004,ELVIE DOUBLE PUMP,2
1551,0506044252004,ELVIE DOUBLE PUMP,4
1552,0506044252004,ELVIE DOUBLE PUMP,2
1553,0506044252004,ELVIE DOUBLE PUMP,2
1554,0506044252004,ELVIE DOUBLE PUMP,2
1555,0506044252004,ELVIE DOUBLE PUMP,1
1556,0506044252004,ELVIE DOUBLE PUMP,2
1557,0506044252004,ELVIE DOUBLE PUMP,2
1558,0506044252004,ELVIE DOUBLE PUMP,2
1559,0506044252004,ELVIE DOUBLE PUMP,2
1560,0506044252004,ELVIE DOUBLE PUMP,2
1561,0506044252004,ELVIE DOUBLE PUMP,0
1562,0506044252004,ELVIE DOUBLE PUMP,1
1563,0506044252004,ELVIE DOUBLE PUMP,4
1564,0506044252004,ELVIE DOUBLE PUMP,4
1565,0506044252004,ELVIE DOUBLE PUMP,2
1566,0506044252004,ELVIE DOUBLE PUMP,2
1567,0506044252004,ELVIE DOUBLE PUMP,5
1568,0506044252004,ELVIE DOUBLE PUMP,11
1569,0506044252004,ELVIE DOUBLE PUMP,2
1570,0506044252004,ELVIE DOUBLE PUMP,3
1571,0506044252004,ELVIE DOUBLE PUMP,2
1572,0506044252004,ELVIE DOUBLE PUMP,3
1573,0506044252004,ELVIE DOUBLE PUMP,3
1574,0506044252004,ELVIE DOUBLE PUMP,0
1575,0506044252004,ELVIE DOUBLE PUMP,2
1576,0506044252004,ELVIE DOUBLE PUMP,1
1577,0506044252004,ELVIE DOUBLE PUMP,2
1578,0506044252004,ELVIE DOUBLE PUMP,0
1580,0506044252004,ELVIE DOUBLE PUMP,1
1581,0506044252004,ELVIE DOUBLE PUMP,3
1583,0506044252004,ELVIE DOUBLE PUMP,2
1584,0506044252004,ELVIE DOUBLE PUMP,3
1585,0506044252004,ELVIE DOUBLE PUMP,2
1586,0506044252004,ELVIE DOUBLE PUMP,2
1587,0506044252004,ELVIE DOUBLE PUMP,1
1588,0506044252004,ELVIE DOUBLE PUMP,0
1589,0506044252004,ELVIE DOUBLE PUMP,2
1590,0506044252004,ELVIE DOUBLE PUMP,1
1591,0506044252004,ELVIE DOUBLE PUMP,1
1592,0506044252004,ELVIE DOUBLE PUMP,2
1593,0506044252004,ELVIE DOUBLE PUMP,2
1594,0506044252004,ELVIE DOUBLE PUMP,3
1595,0506044252004,ELVIE DOUBLE PUMP,1
1596,0506044252004,ELVIE DOUBLE PUMP,4
1597,0506044252004,ELVIE DOUBLE PUMP,2
1598,0506044252004,ELVIE DOUBLE PUMP,2
1599,0506044252004,ELVIE DOUBLE PUMP,2
1600,0506044252004,ELVIE DOUBLE PUMP,3
1601,0506044252004,ELVIE DOUBLE PUMP,0
1602,0506044252004,ELVIE DOUBLE PUMP,2
1603,0506044252004,ELVIE DOUBLE PUMP,2
1604,0506044252004,ELVIE DOUBLE PUMP,3
1605,0506044252004,ELVIE DOUBLE PUMP,2
1606,0506044252004,ELVIE DOUBLE PUMP,2
1607,0506044252004,ELVIE DOUBLE PUMP,5
1608,0506044252004,ELVIE DOUBLE PUMP,2
1609,0506044252004,ELVIE DOUBLE PUMP,3
1610,0506044252004,ELVIE DOUBLE PUMP,2
1611,0506044252004,ELVIE DOUBLE PUMP,4
1612,0506044252004,ELVIE DOUBLE PUMP,3
1613,0506044252004,ELVIE DOUBLE PUMP,2
1614,0506044252004,ELVIE DOUBLE PUMP,2
1615,0506044252004,ELVIE DOUBLE PUMP,1
1616,0506044252004,ELVIE DOUBLE PUMP,7
1617,0506044252004,ELVIE DOUBLE PUMP,2
1618,0506044252004,ELVIE DOUBLE PUMP,0
1619,0506044252004,ELVIE DOUBLE PUMP,2
1620,0506044252004,ELVIE DOUBLE PUMP,2
1622,0506044252004,ELVIE DOUBLE PUMP,4
1623,0506044252004,ELVIE DOUBLE PUMP,2
1624,0506044252004,ELVIE DOUBLE PUMP,2
1625,0506044252004,ELVIE DOUBLE PUMP,4
1626,0506044252004,ELVIE DOUBLE PUMP,2
1627,0506044252004,ELVIE DOUBLE PUMP,2
1628,0506044252004,ELVIE DOUBLE PUMP,4
1629,0506044252004,ELVIE DOUBLE PUMP,2
1630,0506044252004,ELVIE DOUBLE PUMP,3
1631,0506044252004,ELVIE DOUBLE PUMP,0
1632,0506044252004,ELVIE DOUBLE PUMP,10
1633,0506044252004,ELVIE DOUBLE PUMP,4
1634,0506044252004,ELVIE DOUBLE PUMP,2
1635,0506044252004,ELVIE DOUBLE PUMP,1
1636,0506044252004,ELVIE DOUBLE PUMP,7
1637,0506044252004,ELVIE DOUBLE PUMP,2
1638,0506044252004,ELVIE DOUBLE PUMP,2
1640,0506044252004,ELVIE DOUBLE PUMP,2
1641,0506044252004,ELVIE DOUBLE PUMP,2
1642,0506044252004,ELVIE DOUBLE PUMP,2
1643,0506044252004,ELVIE DOUBLE PUMP,0
1644,0506044252004,ELVIE DOUBLE PUMP,2
1645,0506044252004,ELVIE DOUBLE PUMP,2
1646,0506044252004,ELVIE DOUBLE PUMP,4
1647,0506044252004,ELVIE DOUBLE PUMP,2
1648,0506044252004,ELVIE DOUBLE PUMP,2
1649,0506044252004,ELVIE DOUBLE PUMP,2
1650,0506044252004,ELVIE DOUBLE PUMP,0
1651,0506044252004,ELVIE DOUBLE PUMP,6
1652,0506044252004,ELVIE DOUBLE PUMP,2
1653,0506044252004,ELVIE DOUBLE PUMP,2
1654,0506044252004,ELVIE DOUBLE PUMP,3
1655,0506044252004,ELVIE DOUBLE PUMP,2
1656,0506044252004,ELVIE DOUBLE PUMP,2
1657,0506044252004,ELVIE DOUBLE PUMP,1
1658,0506044252004,ELVIE DOUBLE PUMP,2
1659,0506044252004,ELVIE DOUBLE PUMP,2
1660,0506044252004,ELVIE DOUBLE PUMP,10
1661,0506044252004,ELVIE DOUBLE PUMP,2
1662,0506044252004,ELVIE DOUBLE PUMP,2
1663,0506044252004,ELVIE DOUBLE PUMP,2
1664,0506044252004,ELVIE DOUBLE PUMP,2
1665,0506044252004,ELVIE DOUBLE PUMP,2
1666,0506044252004,ELVIE DOUBLE PUMP,0
1667,0506044252004,ELVIE DOUBLE PUMP,3
1668,0506044252004,ELVIE DOUBLE PUMP,1
1669,0506044252004,ELVIE DOUBLE PUMP,3
1670,0506044252004,ELVIE DOUBLE PUMP,0
1671,0506044252004,ELVIE DOUBLE PUMP,0
1672,0506044252004,ELVIE DOUBLE PUMP,2
1673,0506044252004,ELVIE DOUBLE PUMP,3
1674,0506044252004,ELVIE DOUBLE PUMP,2
1675,0506044252004,ELVIE DOUBLE PUMP,3
1676,0506044252004,ELVIE DOUBLE PUMP,3
1677,0506044252004,ELVIE DOUBLE PUMP,3
1678,0506044252004,ELVIE DOUBLE PUMP,2
1679,0506044252004,ELVIE DOUBLE PUMP,2
1680,0506044252004,ELVIE DOUBLE PUMP,2
1681,0506044252004,ELVIE DOUBLE PUMP,2
1682,0506044252004,ELVIE DOUBLE PUMP,0
1684,0506044252004,ELVIE DOUBLE PUMP,4
1685,0506044252004,ELVIE DOUBLE PUMP,2
1686,0506044252004,ELVIE DOUBLE PUMP,2
1687,0506044252004,ELVIE DOUBLE PUMP,2
1688,0506044252004,ELVIE DOUBLE PUMP,4
1689,0506044252004,ELVIE DOUBLE PUMP,2
1690,0506044252004,ELVIE DOUBLE PUMP,2
1691,0506044252004,ELVIE DOUBLE PUMP,2
1692,0506044252004,ELVIE DOUBLE PUMP,2
1693,0506044252004,ELVIE DOUBLE PUMP,3
1694,0506044252004,ELVIE DOUBLE PUMP,4
1696,0506044252004,ELVIE DOUBLE PUMP,2
1697,0506044252004,ELVIE DOUBLE PUMP,2
1698,0506044252004,ELVIE DOUBLE PUMP,0
1699,0506044252004,ELVIE DOUBLE PUMP,2
1700,0506044252004,ELVIE DOUBLE PUMP,1
1701,0506044252004,ELVIE DOUBLE PUMP,2
1702,0506044252004,ELVIE DOUBLE PUMP,2
1703,0506044252004,ELVIE DOUBLE PUMP,3
1704,0506044252004,ELVIE DOUBLE PUMP,2
1705,0506044252004,ELVIE DOUBLE PUMP,3
1707,0506044252004,ELVIE DOUBLE PUMP,2
1708,0506044252004,ELVIE DOUBLE PUMP,2
1709,0506044252004,ELVIE DOUBLE PUMP,3
1710,0506044252004,ELVIE DOUBLE PUMP,2
1711,0506044252004,ELVIE DOUBLE PUMP,2
1712,0506044252004,ELVIE DOUBLE PUMP,2
1714,0506044252004,ELVIE DOUBLE PUMP,5
1715,0506044252004,ELVIE DOUBLE PUMP,2
1716,0506044252004,ELVIE DOUBLE PUMP,2
1717,0506044252004,ELVIE DOUBLE PUMP,2
1718,0506044252004,ELVIE DOUBLE PUMP,4
1719,0506044252004,ELVIE DOUBLE PUMP,2
1720,0506044252004,ELVIE DOUBLE PUMP,1
1721,0506044252004,ELVIE DOUBLE PUMP,2
1722,0506044252004,ELVIE DOUBLE PUMP,2
1723,0506044252004,ELVIE DOUBLE PUMP,2
1724,0506044252004,ELVIE DOUBLE PUMP,2
1726,0506044252004,ELVIE DOUBLE PUMP,2
1727,0506044252004,ELVIE DOUBLE PUMP,3
1728,0506044252004,ELVIE DOUBLE PUMP,2
1730,0506044252004,ELVIE DOUBLE PUMP,3
1731,0506044252004,ELVIE DOUBLE PUMP,2
1733,0506044252004,ELVIE DOUBLE PUMP,2
1734,0506044252004,ELVIE DOUBLE PUMP,2
1735,0506044252004,ELVIE DOUBLE PUMP,1
1736,0506044252004,ELVIE DOUBLE PUMP,3
1738,0506044252004,ELVIE DOUBLE PUMP,1
1739,0506044252004,ELVIE DOUBLE PUMP,1
1740,0506044252004,ELVIE DOUBLE PUMP,2
1741,0506044252004,ELVIE DOUBLE PUMP,8
1742,0506044252004,ELVIE DOUBLE PUMP,2
1743,0506044252004,ELVIE DOUBLE PUMP,2
1744,0506044252004,ELVIE DOUBLE PUMP,2
1745,0506044252004,ELVIE DOUBLE PUMP,4
1746,0506044252004,ELVIE DOUBLE PUMP,2
1747,0506044252004,ELVIE DOUBLE PUMP,2
1748,0506044252004,ELVIE DOUBLE PUMP,4
1749,0506044252004,ELVIE DOUBLE PUMP,4
1750,0506044252004,ELVIE DOUBLE PUMP,8
1751,0506044252004,ELVIE DOUBLE PUMP,2
1752,0506044252004,ELVIE DOUBLE PUMP,3
1753,0506044252004,ELVIE DOUBLE PUMP,3
1754,0506044252004,ELVIE DOUBLE PUMP,5
1755,0506044252004,ELVIE DOUBLE PUMP,6
1756,0506044252004,ELVIE DOUBLE PUMP,2
1757,0506044252004,ELVIE DOUBLE PUMP,4
1758,0506044252004,ELVIE DOUBLE PUMP,3
1759,0506044252004,ELVIE DOUBLE PUMP,2
1760,0506044252004,ELVIE DOUBLE PUMP,0
1762,0506044252004,ELVIE DOUBLE PUMP,2
1763,0506044252004,ELVIE DOUBLE PUMP,2
1764,0506044252004,ELVIE DOUBLE PUMP,2
1765,0506044252004,ELVIE DOUBLE PUMP,6
1766,0506044252004,ELVIE DOUBLE PUMP,5
1767,0506044252004,ELVIE DOUBLE PUMP,2
1768,0506044252004,ELVIE DOUBLE PUMP,4
1769,0506044252004,ELVIE DOUBLE PUMP,3
1770,0506044252004,ELVIE DOUBLE PUMP,4
1771,0506044252004,ELVIE DOUBLE PUMP,2
1772,0506044252004,ELVIE DOUBLE PUMP,5
1773,0506044252004,ELVIE DOUBLE PUMP,3
1774,0506044252004,ELVIE DOUBLE PUMP,2
1775,0506044252004,ELVIE DOUBLE PUMP,7
1776,0506044252004,ELVIE DOUBLE PUMP,5
1777,0506044252004,ELVIE DOUBLE PUMP,3
1778,0506044252004,ELVIE DOUBLE PUMP,2
1779,0506044252004,ELVIE DOUBLE PUMP,2
1780,0506044252004,ELVIE DOUBLE PUMP,2
1781,0506044252004,ELVIE DOUBLE PUMP,2
1782,0506044252004,ELVIE DOUBLE PUMP,5
1783,0506044252004,ELVIE DOUBLE PUMP,2
1785,0506044252004,ELVIE DOUBLE PUMP,4
1786,0506044252004,ELVIE DOUBLE PUMP,3
1787,0506044252004,ELVIE DOUBLE PUMP,2
1788,0506044252004,ELVIE DOUBLE PUMP,2
1789,0506044252004,ELVIE DOUBLE PUMP,2
1790,0506044252004,ELVIE DOUBLE PUMP,2
1791,0506044252004,ELVIE DOUBLE PUMP,2
1792,0506044252004,ELVIE DOUBLE PUMP,5
1793,0506044252004,ELVIE DOUBLE PUMP,2
1794,0506044252004,ELVIE DOUBLE PUMP,2
1796,0506044252004,ELVIE DOUBLE PUMP,3
1797,0506044252004,ELVIE DOUBLE PUMP,2
1798,0506044252004,ELVIE DOUBLE PUMP,2
1799,0506044252004,ELVIE DOUBLE PUMP,2
1800,0506044252004,ELVIE DOUBLE PUMP,2
1801,0506044252004,ELVIE DOUBLE PUMP,1
1802,0506044252004,ELVIE DOUBLE PUMP,2
1803,0506044252004,ELVIE DOUBLE PUMP,2
1804,0506044252004,ELVIE DOUBLE PUMP,1
1805,0506044252004,ELVIE DOUBLE PUMP,2
1806,0506044252004,ELVIE DOUBLE PUMP,2
1807,0506044252004,ELVIE DOUBLE PUMP,2
1809,0506044252004,ELVIE DOUBLE PUMP,2
1810,0506044252004,ELVIE DOUBLE PUMP,0
1811,0506044252004,ELVIE DOUBLE PUMP,10
