Store Nbr,"Mixed BQT 
Double Bucket Wingstack Display","Mixed BQT 
Double Decker Pallet Display","Rose Lily
Double Bucket Wingstack Display",Small Bouquet Double Bucket Wingstack Display,"XL Premium Roses
Double Bucket Wingstack Display","XL Premium Roses
Pallet Display",TOTAL VALDAY PROMO DISPLAYS,Total WINGSTACK DISPLAYS,TOTAL PALLET DISPLAYS
5307,1,1,3,,,1,22,13,9
5308,3,,3,,,1,17,11,6
5309,,1,2,2,,4,20,13,7
5310,3,,1,,,,10,8,2
5311,,,2,,1,1,28,17,11
5312,,5,5,5,2,1,46,23,23
5313,3,,1,1,3,3,28,16,12
5314,3,,3,7,3,4,45,31,14
5316,,2,2,2,1,3,39,18,21
5317,,1,4,5,2,1,35,21,14
5319,2,2,3,,2,1,36,23,13
5320,,2,3,6,1,,39,21,18
5321,3,,3,,,2,16,14,2
5323,1,,6,,1,2,30,24,6
5325,2,1,3,2,,1,27,17,10
5326,1,3,5,,1,,30,17,13
5327,,,1,,,,5,2,3
5328,,,1,,,,9,5,4
5329,3,,3,,,1,17,12,5
5330,1,2,,1,1,3,46,28,18
5331,,2,,5,3,2,46,27,19
5332,,,,,1,,11,5,6
5334,,3,2,2,1,4,54,27,27
5335,,1,3,,1,3,41,27,14
5336,3,,2,,1,,15,8,7
5337,3,2,1,5,1,3,32,23,9
5341,,,3,,,1,11,7,4
5342,,,3,8,2,3,68,49,19
5343,2,2,2,2,3,4,58,31,27
5346,,2,2,4,,1,44,31,13
5347,,2,5,5,2,1,33,22,11
5348,,,3,,,,17,10,7
5349,2,1,2,,,,10,4,6
5350,3,,2,,,1,18,13,5
5352,2,,2,,,1,13,8,5
5353,,,3,1,1,,13,5,8
5355,3,,3,,1,,23,17,6
5356,,2,3,,1,,20,9,11
5358,,1,2,2,,3,25,16,9
5359,3,2,3,6,1,1,33,19,14
5360,,1,3,,2,4,18,12,6
5361,,2,3,4,2,1,25,13,12
5363,3,,1,9,,1,39,22,17
5364,2,,3,,,,14,6,8
5365,1,1,2,,,1,12,8,4
5366,3,1,,,,2,13,9,4
5367,3,,3,,,1,13,13,0
5368,,2,3,7,,1,33,23,10
5369,,1,5,8,2,2,60,42,18
5370,1,1,3,6,2,2,30,22,8
5371,,1,2,,,2,15,10,5
5372,3,,3,,,2,10,8,2
5373,,1,3,5,4,3,56,39,17
5374,1,2,1,,,1,21,14,7
5376,,1,3,,,2,22,17,5
5378,,,4,,,4,20,15,5
5379,,1,3,,,4,28,17,11
5382,2,2,1,5,1,,34,22,12
5383,,,3,,,2,14,9,5
5385,3,1,,,,3,25,17,8
5386,1,1,3,,,2,24,18,6
5387,2,2,1,,1,3,25,14,11
5388,,1,3,,,1,24,13,11
5389,1,1,3,,,3,28,19,9
5390,1,,,6,,1,37,21,16
5391,3,,5,5,1,3,49,34,15
5392,,1,3,,,2,18,13,5
5393,2,,,,,1,11,5,6
5394,1,2,7,5,4,4,57,45,12
5396,1,1,2,,,3,20,15,5
5397,2,,,7,1,1,24,16,8
5398,,1,2,7,,3,32,21,11
5399,2,2,3,7,,4,29,21,8
5402,,1,3,2,,3,27,16,11
5403,3,,3,,,1,26,19,7
5408,,,3,,,1,16,11,5
5409,3,,3,4,,1,27,21,6
5410,3,1,5,,2,4,36,24,12
5411,,,2,,,2,13,11,2
5414,1,1,2,3,,1,23,12,11
5416,2,1,2,5,3,,36,20,16
5417,3,1,2,1,1,1,26,12,14
5418,1,,,,,2,18,6,12
5419,,1,1,,,1,18,11,7
5420,,,1,,2,1,23,12,11
5421,2,,1,,,4,8,7,1
5422,,1,3,,,2,19,8,11
5423,2,,2,,,,8,7,1
5424,,1,3,7,1,1,40,30,10
5425,,1,,7,1,1,34,22,12
5427,2,,,,1,4,9,6,3
5428,,1,1,2,1,4,27,17,10
5429,3,1,3,11,,3,57,44,13
5430,1,3,5,2,,2,67,35,32
5432,,1,,,2,4,35,22,13
5433,1,1,3,,2,4,19,11,8
5435,1,1,5,5,,1,29,16,13
5438,2,,2,5,1,,24,16,8
5439,,1,2,6,,2,25,16,9
5441,2,,3,,,1,20,14,6
5442,3,1,2,5,1,2,26,16,10
5443,,2,4,3,,3,42,30,12
5444,1,1,3,,,1,19,13,6
5445,3,2,3,2,,2,34,27,7
5446,1,,4,,1,4,23,12,11
5447,2,,2,5,,2,30,20,10
5448,,1,2,,,2,14,6,8
5449,3,1,3,2,,2,23,14,9
5450,,1,2,3,,1,21,8,13
5451,2,1,5,,,3,19,14,5
5452,1,,2,,,1,8,6,2
5453,,1,3,3,,2,26,18,8
5455,2,2,2,6,1,2,48,34,14
5458,3,1,2,,,3,15,12,3
5459,3,,2,,,2,20,16,4
5460,2,1,3,,1,,32,22,10
5461,1,1,3,,2,2,34,25,9
5462,3,1,2,3,,4,24,19,5
5463,3,1,3,,,3,29,24,5
5464,2,,1,,,,7,3,4
5466,1,,,,1,1,22,15,7
5467,1,,5,,,4,18,15,3
5469,2,1,2,,,2,19,12,7
5470,,2,2,,,2,20,13,7
5471,3,1,,,,4,24,18,6
5472,3,1,3,6,1,1,30,24,6
5476,,1,3,6,,2,30,17,13
5477,3,1,1,1,,1,16,12,4
5479,1,1,2,2,3,1,32,21,11
5480,1,2,3,8,4,3,50,31,19
5481,2,,3,,2,4,23,13,10
5482,2,,6,,,2,18,13,5
5483,1,,3,,,3,25,18,7
5485,2,1,2,,,1,21,11,10
5486,2,1,5,2,1,1,32,19,13
5487,1,1,2,,,3,26,17,9
5488,,1,1,8,2,2,46,27,19
5489,3,1,3,,,1,17,8,9
5490,3,1,2,9,2,2,46,34,12
5491,3,,4,,3,1,46,36,10
5492,,1,3,,,3,29,22,7
5494,,2,4,4,1,1,40,26,14
5497,,2,2,4,3,1,40,23,17
5498,2,,3,,1,,15,8,7
5499,2,,3,,1,,11,8,3
5600,1,,2,,1,1,7,6,1
5601,3,,2,,,1,10,9,1
5602,1,,1,,,,5,5,0
5603,1,,1,,,1,9,6,3
5604,1,,1,,,,5,5,0
5605,1,,5,,,4,12,10,2
5606,,,3,,,4,15,11,4
5608,,,3,5,1,,22,15,7
5609,3,,3,,,1,12,11,1
5610,1,,2,,,1,7,4,3
5611,1,,1,,,,3,2,1
5612,,5,5,4,2,4,48,31,17
5613,2,,,,,3,9,6,3
5614,2,,2,,,2,12,8,4
5615,1,,3,,,1,12,8,4
5616,,,3,,,1,14,7,7
5617,1,1,2,1,,1,31,20,11
5622,3,,3,,,1,11,9,2
5623,2,,2,,,2,14,12,2
5624,2,1,2,3,1,3,30,22,8
5626,1,1,3,,,4,28,13,15
5627,2,,2,,,2,10,8,2
5628,3,,1,,,2,13,10,3
5632,2,,7,,,1,16,11,5
5633,,1,1,,1,,12,4,8
5634,2,,3,,,4,14,10,4
5635,1,,1,1,2,1,14,6,8
5637,1,,4,,,2,15,11,4
5638,2,,2,,,4,16,12,4
5640,3,1,3,,1,,18,11,7
5641,,1,2,,,3,20,12,8
5643,,,1,,,1,10,4,6
5644,1,1,2,8,1,,31,21,10
5649,3,,3,,,2,18,14,4
5653,1,,3,,,1,11,8,3
5654,,,3,6,2,2,19,15,4
5657,3,,2,,,1,11,9,2
5658,1,,1,,,2,8,7,1
5659,1,,2,,,3,11,7,4
5661,,,3,,,2,15,9,6
5663,1,1,3,,,1,17,11,6
5664,,,,,,,5,1,4
5667,3,1,3,,1,1,18,11,7
5668,1,1,2,,1,1,22,15,7
5669,,2,6,5,1,1,31,19,12
5670,3,,2,,,3,21,16,5
5671,,1,3,3,1,3,23,15,8
5672,,,3,,1,2,17,8,9
5673,,1,3,4,,2,21,11,10
5675,3,,2,,1,,10,9,1
5676,2,1,,2,1,2,20,11,9
5678,2,,3,,,2,14,14,0
5684,1,,2,4,,,14,8,6
5686,1,1,5,1,1,4,23,19,4
5689,1,,5,,,2,12,9,3
5691,,1,2,,,3,18,15,3
5692,,1,2,,,1,14,5,9
5693,,,2,2,1,2,22,13,9
5695,3,,3,,,1,10,8,2
5697,,,2,,,1,9,8,1
5700,3,,3,,,1,15,12,3
5701,3,1,,4,1,,53,37,16
5702,2,,2,,,1,9,6,3
5703,1,1,2,1,1,1,26,15,11
5704,1,,2,,,1,9,6,3
5705,2,,3,,2,1,23,16,7
5706,2,,2,,,1,14,8,6
5707,1,1,3,2,4,1,38,22,16
5709,1,1,3,3,1,1,30,17,13
5710,3,1,2,2,,4,26,19,7
5713,,1,,,,2,34,21,13
5715,3,,4,,,1,13,8,5
5716,,,2,,,1,10,5,5
5717,3,3,2,5,2,1,49,26,23
5719,3,,5,,,2,14,12,2
5722,3,,1,,,,16,12,4
5725,3,,1,,,3,13,13,0
5726,3,,3,,,2,20,15,5
5727,,2,3,6,1,4,27,17,10
5728,2,1,3,,,2,23,15,8
5731,2,1,1,4,1,,28,20,8
5732,,1,2,,,3,15,9,6
5734,3,,3,,,,13,13,0
5735,3,,3,,,,21,14,7
5737,,1,4,,1,1,18,10,8
5738,2,2,4,1,,1,26,17,9
5740,2,,,,,2,6,6,0
5741,,1,,,,4,15,10,5
5743,,1,,,3,,31,16,15
5744,3,,3,,,2,17,15,2
5745,3,1,2,,1,,21,14,7
5747,2,,3,,,2,36,28,8
5748,3,1,3,,1,,24,13,11
5751,1,,2,,,,6,5,1
5752,,,3,4,,1,32,22,10
5753,3,,4,4,,2,30,23,7
5754,1,,1,,,2,12,8,4
5755,,,3,,,2,13,9,4
5758,2,1,2,,,2,16,10,6
5759,2,,3,,,2,14,10,4
5760,3,,3,,,4,23,18,5
5761,,1,2,,,2,15,9,6
5763,,1,2,,,4,23,14,9
5764,1,4,5,1,2,3,42,15,27
5766,,,,5,,4,20,13,7
5767,3,,3,4,1,3,24,21,3
5768,,1,3,,1,,22,16,6
5769,,1,2,,1,1,10,8,2
5771,3,,3,,,4,17,14,3
5772,,1,,,,2,18,9,9
5773,3,,,,,,9,6,3
5774,2,,1,,,,6,3,3
5776,1,,4,2,2,2,35,29,6
5777,1,1,3,,1,,17,10,7
5779,2,1,4,,2,3,29,16,13
5780,3,,4,,1,3,25,19,6
5782,,1,4,,2,,17,9,8
5786,1,1,3,,,3,21,12,9
5787,,2,,4,2,1,25,7,18
5789,,1,4,,,,12,6,6
5790,1,,,,1,1,12,7,5
5791,3,,3,,,2,16,11,5
5795,,,3,2,,3,19,11,8
5797,3,,3,,,2,20,19,1
5799,3,1,3,,,3,16,12,4
5804,3,,2,,,,22,18,4
5805,2,1,3,4,1,3,26,18,8
5806,,,3,,1,,14,7,7
5807,,,,6,,1,16,12,4
5808,2,2,2,8,1,,59,38,21
5809,3,4,3,5,4,1,58,32,26
5810,,1,2,1,1,1,20,6,14
5812,3,1,3,,1,1,20,11,9
5813,2,,2,,,1,12,7,5
5814,2,,2,,,4,19,10,9
5815,3,,,,,1,17,11,6
5816,2,,2,,,3,16,15,1
5817,2,,,,,,12,10,2
5818,1,,3,,,,21,18,3
5819,3,,,,,4,15,14,1
5820,1,,,,,1,12,8,4
5823,,1,3,2,,1,15,11,4
5824,3,,3,6,1,1,28,22,6
5826,,,3,,,1,12,8,4
5828,,,2,,,3,17,12,5
5829,1,,3,,,2,14,9,5
5831,1,,3,,,1,16,12,4
5832,2,,1,,,,26,23,3
5835,3,1,3,6,,1,27,22,5
5837,2,1,4,1,2,4,32,21,11
5839,,,3,,,2,19,12,7
5840,3,,4,,,1,14,10,4
5841,2,2,2,1,,2,20,13,7
5842,2,1,1,,1,,22,12,10
5843,,2,,6,1,4,31,24,7
5844,,,1,3,,3,26,18,8
5845,3,2,3,6,1,,48,31,17
5846,,,3,9,,,27,21,6
5847,,2,2,,2,1,27,18,9
5851,3,2,3,,1,2,36,26,10
5853,3,,3,,,1,13,10,3
5854,1,1,3,,,2,15,11,4
5855,2,,2,,,1,9,7,2
5857,,,3,,,1,9,4,5
5858,3,1,3,,1,4,28,21,7
5859,,,,6,1,,32,24,8
5861,3,,2,,,2,13,8,5
5863,1,,3,,,1,13,7,6
5864,3,,3,2,,2,22,17,5
5866,,1,3,1,,4,22,15,7
5867,2,1,,4,2,3,26,14,12
5869,3,3,3,,1,,19,11,8
5871,,,2,7,,2,26,18,8
5872,,,3,,,,15,9,6
5875,2,,2,,2,,22,16,6
5876,,,3,,,2,18,13,5
5879,2,,3,,,1,30,16,14
5880,,1,2,3,2,3,33,20,13
5881,1,,2,,,1,7,5,2
5882,3,1,2,2,,4,25,15,10
5883,,1,3,,,1,31,25,6
5884,,,,,,2,4,3,1
5886,3,,1,,,3,12,8,4
5888,3,1,3,,,2,19,14,5
5889,2,1,4,2,2,1,24,14,10
5890,2,1,4,4,,3,27,19,8
5891,,1,2,,,2,19,7,12
5893,2,,2,,,1,18,11,7
5894,1,1,2,,,2,19,9,10
5898,,2,3,3,1,2,31,15,16
5903,2,,3,,,2,21,18,3
5907,1,,3,,1,1,11,6,5
5908,2,,2,,,2,20,15,5
5911,3,,3,,,3,25,17,8
5912,1,1,3,,,4,21,16,5
5922,2,,2,1,,2,21,12,9
5923,,,3,2,1,1,32,21,11
5925,2,,2,,,3,16,12,4
5927,,1,1,,,2,13,5,8
5929,2,,3,1,,4,25,19,6
5930,3,1,2,,,2,16,9,7
5932,3,,2,5,,2,31,19,12
5935,1,1,2,,,2,14,9,5
5936,1,,2,1,,,15,8,7
5944,2,,3,,,3,24,13,11
5945,3,,2,,,1,10,6,4
5947,1,2,,2,3,3,61,47,14
5954,3,1,2,,1,3,18,11,7
5956,1,2,,,,4,25,15,10
5957,,2,3,,1,2,24,16,8
5959,3,1,2,,,4,30,19,11
5960,2,1,3,10,3,4,58,51,7
5962,,2,4,,2,,29,23,6
5963,3,,3,,,3,15,9,6
5964,3,,3,5,2,,42,34,8
5965,3,1,3,,,,33,24,9
5968,1,1,1,5,,1,18,11,7
5969,,1,3,1,1,3,19,10,9
5976,3,,,,,4,21,13,8
5977,2,,3,,,2,11,7,4
5979,2,,2,,,3,14,12,2
5980,2,,2,,,2,11,9,2
5981,2,,2,,,1,11,10,1
5982,,,2,,,2,9,7,2
5987,1,4,3,2,2,1,39,23,16
5988,2,,3,,,2,15,9,6
5990,1,,3,,,1,9,5,4
5991,2,,2,,,1,8,8,0
5992,,1,3,,1,1,16,10,6
5993,3,,3,,,,7,7,0
5994,3,,3,,1,1,13,10,3
6078,,,2,,,2,12,7,5
6098,,,3,4,,4,31,26,5
6149,,1,6,7,,4,37,29,8
6159,,,3,,,2,30,22,8
6165,2,,5,,,2,17,12,5
6166,,1,4,,,3,16,11,5
6170,,,3,,,3,11,8,3
6172,3,,3,2,,1,21,14,7
6173,2,1,6,8,,,34,21,13
6174,,,6,,,3,31,26,5
6176,1,,2,,,2,14,10,4
6178,2,,2,2,,2,17,15,2
6190,2,2,,5,3,2,25,12,13
6207,2,,5,5,,2,25,21,4
6226,,,2,,,3,13,8,5
6233,,,2,,2,2,22,15,7
6243,1,,2,,1,,13,6,7
6263,2,,2,,,1,13,11,2
6264,1,,3,,,2,14,13,1
6286,2,1,2,4,2,3,37,21,16
6300,,,3,3,2,2,35,22,13
6323,2,,4,,1,1,19,9,10
6370,3,,3,5,,2,29,20,9
6390,2,,2,,,2,15,13,2
6392,3,,3,,,1,26,18,8
6394,,1,3,,,2,16,11,5
6395,2,,1,,,,20,13,7
6397,2,1,6,5,1,,23,16,7
6398,1,1,2,,,2,13,9,4
6459,2,,3,,1,1,23,16,7
6467,,1,2,1,,2,37,21,16
6469,3,,3,5,,2,30,25,5
6470,3,,2,,,4,20,15,5
6476,2,,1,,,,9,6,3
6477,3,1,6,3,3,1,41,31,10
6480,1,,3,,,3,23,14,9
6500,1,,1,,,1,8,3,5
6531,,1,2,,,,9,5,4
6548,,,2,,,1,11,8,3
6576,1,,3,1,,2,23,14,9
6577,,,1,,,,12,8,4
6578,1,1,2,,1,2,13,7,6
6579,,2,9,1,3,2,48,29,19
6583,1,,,,,,6,4,2
6585,3,,3,,,1,14,14,0
6586,2,,,,,2,8,5,3
6587,,2,5,,,2,30,21,9
6588,3,,1,2,,,12,9,3
6590,1,,,,,,14,11,3
6732,3,,3,,1,3,20,17,3
6786,3,,3,,,2,24,18,6
6789,1,2,3,1,2,3,38,28,10
6798,,,2,,,1,10,7,3
6807,3,1,3,1,,4,22,15,7
6813,3,1,2,6,3,,36,21,15
6814,2,,2,,1,1,13,8,5
6828,3,,3,6,,3,26,20,6
6849,3,,7,,,,19,16,3
6850,1,,,5,1,3,30,25,5
6851,1,,2,,,2,7,5,2
6876,1,,2,,,1,13,8,5
6878,,2,3,,1,1,35,20,15
6879,,2,3,1,,2,41,27,14
6887,1,,3,,,1,19,11,8
6894,,,3,,1,1,22,13,9
6898,2,,3,,3,,17,7,10
6929,,2,4,5,1,1,47,26,21
6931,1,,2,6,,2,24,17,7
6932,3,1,1,,,,21,12,9
6936,2,,3,8,1,3,32,25,7
6937,3,,3,,,3,18,14,4
6941,1,,3,,,3,15,11,4
6942,3,,3,7,,2,21,17,4
6943,3,,4,,,2,20,17,3
6951,2,1,3,,,3,25,16,9
6952,1,,1,,,1,12,5,7
6953,,1,4,2,3,1,26,14,12
6958,3,2,1,6,4,2,49,30,19
6960,2,1,5,,1,,16,10,6
6962,2,,3,,,2,14,11,3
6963,1,1,3,3,1,2,40,25,15
6964,3,,3,3,,3,26,20,6
6966,3,,2,,,4,12,9,3
6967,,,3,2,,3,24,18,6
6968,3,,3,4,,3,31,25,6
6971,2,1,3,,1,1,23,15,8
6975,,,3,,1,1,20,13,7
6978,3,,5,4,,2,36,26,10
6998,2,1,2,5,,1,34,24,10
7004,,,4,,,2,18,15,3
7009,3,1,2,1,,1,37,28,9
7020,,1,3,1,,3,18,10,8
7032,1,2,2,,,2,24,17,7
7043,3,,3,,,3,12,9,3
7062,1,,3,,,1,18,13,5
7072,,,3,,,2,15,8,7
7087,,,3,,1,1,22,12,10
7098,2,,3,,1,1,12,9,3
7099,3,,,,,1,13,10,3
7127,,,3,,1,3,19,14,5
7129,2,1,3,,,1,16,10,6
7137,3,,,,,1,21,14,7
7146,2,,3,,,2,17,12,5
7156,,1,3,4,,2,42,25,17
7162,3,,3,,,1,14,12,2
7168,,,2,,,1,9,5,4
7174,2,,,1,,1,16,9,7
7177,,1,3,,,3,15,9,6
7178,,1,6,4,1,1,48,32,16
7179,2,2,3,3,,3,36,25,11
7180,3,,2,1,1,,20,16,4
7181,3,,2,1,,,23,16,7
7185,1,1,3,1,,,13,7,6
7188,1,2,,,1,4,21,11,10
7194,,,3,,,4,27,21,6
7199,2,1,2,,,4,25,19,6
7205,1,1,4,,1,1,19,11,8
7206,,,3,,,,10,7,3
7209,3,,3,,,1,11,10,1
7218,2,,2,,,1,10,8,2
7220,2,,2,,2,,12,7,5
7221,,,3,,1,1,14,9,5
7222,3,,,,,1,15,11,4
7224,2,,2,,,1,12,8,4
7229,3,1,3,,1,1,22,18,4
7232,,,3,,,1,9,7,2
7233,1,,,,,,8,6,2
7235,3,,3,,,1,18,13,5
7238,,,3,,,2,9,6,3
7240,1,,1,,,4,11,7,4
7241,,,1,,,,14,8,6
7242,2,1,3,,,3,19,13,6
7243,1,,4,,,2,15,12,3
7245,2,,3,,,1,17,17,0
7246,3,1,4,,1,4,24,19,5
7247,,,3,,,3,16,13,3
7249,3,,,,,2,14,10,4
7251,,,3,,1,4,23,17,6
7262,3,,1,,,,12,9,3
7280,,1,4,1,,3,38,25,13
7281,3,2,2,1,,1,20,10,10
7290,3,2,3,5,1,4,27,20,7
7294,1,1,3,1,2,1,32,20,12
7296,2,,2,,,4,19,16,3
7298,,,2,,,3,16,10,6
7299,,1,2,,,,15,8,7
7301,,,1,,,,25,16,9
7304,2,,2,,,2,16,11,5
7307,,,3,,,1,14,8,6
7308,1,1,2,,,3,11,8,3
7309,1,1,3,,,3,13,10,3
7311,2,,3,,1,1,13,9,4
7315,1,,2,,1,,13,6,7
7317,,1,3,,1,,17,9,8
7320,3,,3,3,1,4,28,20,8
7324,2,1,3,,,1,21,13,8
7326,,,3,2,1,1,38,22,16
7329,1,1,4,,,3,19,13,6
7334,3,,3,,1,4,19,15,4
7337,3,,3,,,1,21,18,3
7339,,,,,,2,13,9,4
7340,,,3,,,,11,6,5
7342,3,,2,,,1,13,10,3
7347,1,,2,,1,3,11,7,4
7349,,1,4,,1,1,14,9,5
7357,,,3,,1,3,16,12,4
7361,2,,4,,1,2,21,13,8
7362,3,,2,,,2,14,10,4
8331,1,,,,4,,9,4,5
8930,3,,3,,1,1,18,14,4
8958,1,1,3,3,,2,23,17,6
