Store,Fixture Type,Est Ship Date
2554,Spinner,"Wednesday, July 2, 2025"
2554,Endcap,"Wednesday, July 2, 2025"
3604,Endcap,"Wednesday, July 2, 2025"
1334,Spinner,"Wednesday, July 2, 2025"
1334,Endcap,"Wednesday, July 2, 2025"
1369,Spinner,"Wednesday, July 2, 2025"
1369,Endcap,"Wednesday, July 2, 2025"
4488,Spinner,"Wednesday, July 2, 2025"
4488,Endcap,"Wednesday, July 2, 2025"
2280,Endcap,"Wednesday, July 2, 2025"
1651,Spinner,"Wednesday, July 2, 2025"
1651,Endcap,"Wednesday, July 2, 2025"
2989,Spinner,"Wednesday, July 2, 2025"
2989,Endcap,"Wednesday, July 2, 2025"
2925,Endcap,"Wednesday, July 2, 2025"
2648,Spinner,"Wednesday, July 2, 2025"
2648,Endcap,"Wednesday, July 2, 2025"
5434,Spinner,"Wednesday, July 2, 2025"
5434,Endcap,"Wednesday, July 2, 2025"
2031,Spinner,"Wednesday, July 2, 2025"
2031,Endcap,"Wednesday, July 2, 2025"
5609,Endcap,"Wednesday, July 2, 2025"
3455,Spinner,"Wednesday, July 2, 2025"
3455,Endcap,"Wednesday, July 2, 2025"
1755,Spinner,"Wednesday, July 2, 2025"
1755,Endcap,"Wednesday, July 2, 2025"
2468,Endcap,"Wednesday, July 2, 2025"
2002,Spinner,"Wednesday, July 2, 2025"
2002,Endcap,"Wednesday, July 2, 2025"
2119,Spinner,"Wednesday, July 2, 2025"
2119,Endcap,"Wednesday, July 2, 2025"
5766,Spinner,"Wednesday, July 2, 2025"
5766,Endcap,"Wednesday, July 2, 2025"
3123,Endcap,"Wednesday, July 2, 2025"
4174,Endcap,"Wednesday, July 2, 2025"
5435,Spinner,"Wednesday, July 2, 2025"
5435,Endcap,"Wednesday, July 2, 2025"
2486,Endcap,"Wednesday, July 2, 2025"
3023,Endcap,"Wednesday, July 2, 2025"
2039,Spinner,"Wednesday, July 2, 2025"
2039,Endcap,"Wednesday, July 2, 2025"
1979,Spinner,"Wednesday, July 2, 2025"
1979,Endcap,"Wednesday, July 2, 2025"
2052,Spinner,"Wednesday, July 2, 2025"
2052,Endcap,"Wednesday, July 2, 2025"
2553,Spinner,"Wednesday, July 2, 2025"
2553,Endcap,"Wednesday, July 2, 2025"
1693,Spinner,"Thursday, July 3, 2025"
1693,Endcap,"Thursday, July 3, 2025"
1862,Spinner,"Thursday, July 3, 2025"
1862,Endcap,"Thursday, July 3, 2025"
3131,Endcap,"Thursday, July 3, 2025"
1588,Endcap,"Thursday, July 3, 2025"
4392,Spinner,"Thursday, July 3, 2025"
4392,Endcap,"Thursday, July 3, 2025"
3276,Spinner,"Thursday, July 3, 2025"
3276,Endcap,"Thursday, July 3, 2025"
2028,Spinner,"Thursday, July 3, 2025"
2028,Endcap,"Thursday, July 3, 2025"
1899,Endcap,"Thursday, July 3, 2025"
5663,Endcap,"Thursday, July 3, 2025"
2077,Spinner,"Thursday, July 3, 2025"
2077,Endcap,"Thursday, July 3, 2025"
5008,Endcap,"Thursday, July 3, 2025"
1853,Spinner,"Thursday, July 3, 2025"
1853,Endcap,"Thursday, July 3, 2025"
5193,Spinner,"Thursday, July 3, 2025"
5193,Endcap,"Thursday, July 3, 2025"
2952,Spinner,"Thursday, July 3, 2025"
2952,Endcap,"Thursday, July 3, 2025"
1747,Spinner,"Thursday, July 3, 2025"
1747,Endcap,"Thursday, July 3, 2025"
5425,Spinner,"Thursday, July 3, 2025"
5425,Endcap,"Thursday, July 3, 2025"
2708,Spinner,"Thursday, July 3, 2025"
5644,Endcap,"Thursday, July 3, 2025"
2218,Spinner,"Thursday, July 3, 2025"
2218,Endcap,"Thursday, July 3, 2025"
2636,Spinner,"Thursday, July 3, 2025"
2636,Endcap,"Thursday, July 3, 2025"
5601,Endcap,"Thursday, July 3, 2025"
2527,Spinner,"Thursday, July 3, 2025"
2527,Endcap,"Thursday, July 3, 2025"
2206,Spinner,"Thursday, July 3, 2025"
2206,Endcap,"Thursday, July 3, 2025"
2495,Spinner,"Thursday, July 3, 2025"
2495,Endcap,"Thursday, July 3, 2025"
1175,Endcap,"Thursday, July 3, 2025"
4252,Spinner,"Thursday, July 3, 2025"
4252,Endcap,"Thursday, July 3, 2025"
1442,Spinner,"Thursday, July 3, 2025"
1442,Endcap,"Thursday, July 3, 2025"
1328,Spinner,"Thursday, July 3, 2025"
1328,Endcap,"Thursday, July 3, 2025"
1417,Spinner,"Thursday, July 3, 2025"
1417,Endcap,"Thursday, July 3, 2025"
5303,Spinner,"Thursday, July 3, 2025"
5303,Endcap,"Thursday, July 3, 2025"
3730,Spinner,"Thursday, July 3, 2025"
3730,Endcap,"Thursday, July 3, 2025"
1299,Spinner,"Thursday, July 3, 2025"
1299,Endcap,"Thursday, July 3, 2025"
1364,Spinner,"Thursday, July 3, 2025"
1364,Endcap,"Thursday, July 3, 2025"
2051,Spinner,"Thursday, July 3, 2025"
2051,Endcap,"Thursday, July 3, 2025"
4203,Spinner,"Thursday, July 3, 2025"
4203,Endcap,"Thursday, July 3, 2025"
1370,Spinner,"Thursday, July 3, 2025"
1370,Endcap,"Thursday, July 3, 2025"
2838,Spinner,"Thursday, July 3, 2025"
2838,Endcap,"Thursday, July 3, 2025"
2050,Spinner,"Thursday, July 3, 2025"
2050,Endcap,"Thursday, July 3, 2025"
5306,Endcap,"Thursday, July 3, 2025"
2592,Endcap,"Thursday, July 3, 2025"
3728,Spinner,"Thursday, July 3, 2025"
3728,Endcap,"Thursday, July 3, 2025"
1584,Spinner,"Thursday, July 3, 2025"
1584,Endcap,"Thursday, July 3, 2025"
3355,Endcap,"Thursday, July 3, 2025"
1838,Spinner,"Thursday, July 3, 2025"
1838,Endcap,"Thursday, July 3, 2025"
5259,Endcap,"Thursday, July 3, 2025"
1559,Endcap,"Thursday, July 3, 2025"
2270,Spinner,"Thursday, July 3, 2025"
2270,Endcap,"Thursday, July 3, 2025"
966,Spinner,"Thursday, July 3, 2025"
966,Endcap,"Thursday, July 3, 2025"
1414,Spinner,"Thursday, July 3, 2025"
1414,Endcap,"Thursday, July 3, 2025"
3731,Spinner,"Thursday, July 3, 2025"
3731,Endcap,"Thursday, July 3, 2025"
4201,Spinner,"Thursday, July 3, 2025"
4201,Endcap,"Thursday, July 3, 2025"
2652,Spinner,"Thursday, July 3, 2025"
2652,Endcap,"Thursday, July 3, 2025"
3596,Spinner,"Thursday, July 3, 2025"
3596,Endcap,"Thursday, July 3, 2025"
850,Spinner,"Thursday, July 3, 2025"
850,Endcap,"Thursday, July 3, 2025"
2451,Spinner,"Thursday, July 3, 2025"
2451,Endcap,"Thursday, July 3, 2025"
824,Spinner,"Thursday, July 3, 2025"
824,Endcap,"Thursday, July 3, 2025"
3512,Endcap,"Thursday, July 3, 2025"
5491,Spinner,"Thursday, July 3, 2025"
5491,Endcap,"Thursday, July 3, 2025"
5675,Endcap,"Thursday, July 3, 2025"
1397,Spinner,"Thursday, July 3, 2025"
1397,Endcap,"Thursday, July 3, 2025"
3317,Endcap,"Thursday, July 3, 2025"
2924,Spinner,"Thursday, July 3, 2025"
2924,Endcap,"Thursday, July 3, 2025"
4676,Endcap,"Thursday, July 3, 2025"
3385,Endcap,"Thursday, July 3, 2025"
5430,Spinner,"Thursday, July 3, 2025"
5430,Endcap,"Thursday, July 3, 2025"
835,Spinner,"Thursday, July 3, 2025"
835,Endcap,"Thursday, July 3, 2025"
3517,Endcap,"Thursday, July 3, 2025"
3732,Spinner,"Thursday, July 3, 2025"
3732,Endcap,"Thursday, July 3, 2025"
906,Spinner,"Thursday, July 3, 2025"
906,Endcap,"Thursday, July 3, 2025"
3428,Spinner,"Thursday, July 3, 2025"
3428,Endcap,"Thursday, July 3, 2025"
1384,Spinner,"Thursday, July 3, 2025"
1384,Endcap,"Thursday, July 3, 2025"
2672,Spinner,"Thursday, July 3, 2025"
2672,Endcap,"Thursday, July 3, 2025"
962,Spinner,"Thursday, July 3, 2025"
962,Endcap,"Thursday, July 3, 2025"
1572,Spinner,"Thursday, July 3, 2025"
1572,Endcap,"Thursday, July 3, 2025"
1573,Spinner,"Thursday, July 3, 2025"
1573,Endcap,"Thursday, July 3, 2025"
2794,Spinner,"Thursday, July 3, 2025"
2794,Endcap,"Thursday, July 3, 2025"
3847,Spinner,"Thursday, July 3, 2025"
3847,Endcap,"Thursday, July 3, 2025"
5101,Spinner,"Thursday, July 3, 2025"
5101,Endcap,"Thursday, July 3, 2025"
2453,Spinner,"Thursday, July 3, 2025"
2453,Endcap,"Thursday, July 3, 2025"
4370,Spinner,"Thursday, July 3, 2025"
4370,Endcap,"Thursday, July 3, 2025"
5864,Spinner,"Thursday, July 3, 2025"
5864,Endcap,"Thursday, July 3, 2025"
3729,Spinner,"Thursday, July 3, 2025"
2617,Spinner,"Thursday, July 3, 2025"
2617,Endcap,"Thursday, July 3, 2025"
2106,Spinner,"Thursday, July 3, 2025"
2106,Endcap,"Thursday, July 3, 2025"
4239,Spinner,"Thursday, July 3, 2025"
4239,Endcap,"Thursday, July 3, 2025"
2189,Spinner,"Thursday, July 3, 2025"
2189,Endcap,"Thursday, July 3, 2025"
3277,Spinner,"Thursday, July 3, 2025"
3277,Endcap,"Thursday, July 3, 2025"
3254,Spinner,"Thursday, July 3, 2025"
3254,Endcap,"Thursday, July 3, 2025"
1648,Spinner,"Thursday, July 3, 2025"
1648,Endcap,"Thursday, July 3, 2025"
3408,Spinner,"Thursday, July 3, 2025"
3408,Endcap,"Thursday, July 3, 2025"
2402,Spinner,"Thursday, July 3, 2025"
2402,Endcap,"Thursday, July 3, 2025"
3494,Spinner,"Thursday, July 3, 2025"
3494,Endcap,"Thursday, July 3, 2025"
1917,Spinner,"Thursday, July 3, 2025"
1917,Endcap,"Thursday, July 3, 2025"
2094,Spinner,"Thursday, July 3, 2025"
2094,Endcap,"Thursday, July 3, 2025"
5338,Spinner,"Thursday, July 3, 2025"
5338,Endcap,"Thursday, July 3, 2025"
2177,Spinner,"Thursday, July 3, 2025"
2177,Endcap,"Thursday, July 3, 2025"
2150,Spinner,"Thursday, July 3, 2025"
2150,Endcap,"Thursday, July 3, 2025"
5938,Spinner,"Thursday, July 3, 2025"
5938,Endcap,"Thursday, July 3, 2025"
8958,Endcap,"Thursday, July 3, 2025"
2181,Spinner,"Thursday, July 3, 2025"
2181,Endcap,"Thursday, July 3, 2025"
5096,Spinner,"Thursday, July 3, 2025"
5096,Endcap,"Thursday, July 3, 2025"
5156,Spinner,"Thursday, July 3, 2025"
5156,Endcap,"Thursday, July 3, 2025"
5335,Spinner,"Thursday, July 3, 2025"
5335,Endcap,"Thursday, July 3, 2025"
2826,Endcap,"Thursday, July 3, 2025"
1805,Spinner,"Thursday, July 3, 2025"
1805,Endcap,"Thursday, July 3, 2025"
3026,Endcap,"Thursday, July 3, 2025"
1832,Spinner,"Thursday, July 3, 2025"
1832,Endcap,"Thursday, July 3, 2025"
2333,Spinner,"Thursday, July 3, 2025"
2333,Endcap,"Thursday, July 3, 2025"
1879,Spinner,"Thursday, July 3, 2025"
1879,Endcap,"Thursday, July 3, 2025"
1692,Endcap,"Thursday, July 3, 2025"
1756,Spinner,"Thursday, July 3, 2025"
1756,Endcap,"Thursday, July 3, 2025"
4340,Spinner,"Thursday, July 3, 2025"
4340,Endcap,"Thursday, July 3, 2025"
1914,Spinner,"Thursday, July 3, 2025"
1914,Endcap,"Thursday, July 3, 2025"
2998,Endcap,"Thursday, July 3, 2025"
1149,Spinner,"Thursday, July 3, 2025"
1149,Endcap,"Thursday, July 3, 2025"
3807,Spinner,"Thursday, July 3, 2025"
3807,Endcap,"Thursday, July 3, 2025"
1846,Endcap,"Thursday, July 3, 2025"
1411,Spinner,"Thursday, July 3, 2025"
1411,Endcap,"Thursday, July 3, 2025"
1324,Spinner,"Thursday, July 3, 2025"
1324,Endcap,"Thursday, July 3, 2025"
1240,Spinner,"Thursday, July 3, 2025"
1240,Endcap,"Thursday, July 3, 2025"
4264,Endcap,"Thursday, July 3, 2025"
1325,Spinner,"Thursday, July 3, 2025"
1325,Endcap,"Thursday, July 3, 2025"
4473,Endcap,"Thursday, July 3, 2025"
4490,Endcap,"Thursday, July 3, 2025"
1291,Spinner,"Thursday, July 3, 2025"
1291,Endcap,"Thursday, July 3, 2025"
3049,Endcap,"Thursday, July 3, 2025"
3143,Endcap,"Thursday, July 3, 2025"
4603,Endcap,"Thursday, July 3, 2025"
3357,Endcap,"Thursday, July 3, 2025"
5626,Spinner,"Thursday, July 3, 2025"
5626,Endcap,"Thursday, July 3, 2025"
3884,Endcap,"Thursday, July 3, 2025"
5725,Endcap,"Thursday, July 3, 2025"
5799,Endcap,"Thursday, July 3, 2025"
2922,Spinner,"Thursday, July 3, 2025"
2922,Endcap,"Thursday, July 3, 2025"
5031,Spinner,"Thursday, July 3, 2025"
5031,Endcap,"Thursday, July 3, 2025"
1612,Spinner,"Thursday, July 3, 2025"
1612,Endcap,"Thursday, July 3, 2025"
3377,Endcap,"Thursday, July 3, 2025"
5858,Spinner,"Thursday, July 3, 2025"
5858,Endcap,"Thursday, July 3, 2025"
3379,Spinner,"Thursday, July 3, 2025"
3379,Endcap,"Thursday, July 3, 2025"
1230,Spinner,"Thursday, July 3, 2025"
4355,Endcap,"Thursday, July 3, 2025"
2455,Spinner,"Monday, July 7, 2025"
2455,Endcap,"Monday, July 7, 2025"
7199,Spinner,"Monday, July 7, 2025"
7199,Endcap,"Monday, July 7, 2025"
4247,Spinner,"Monday, July 7, 2025"
4247,Endcap,"Monday, July 7, 2025"
1872,Spinner,"Monday, July 7, 2025"
1872,Endcap,"Monday, July 7, 2025"
2084,Endcap,"Monday, July 7, 2025"
2293,Spinner,"Monday, July 7, 2025"
2293,Endcap,"Monday, July 7, 2025"
986,Spinner,"Monday, July 7, 2025"
986,Endcap,"Monday, July 7, 2025"
1808,Endcap,"Monday, July 7, 2025"
3805,Endcap,"Monday, July 7, 2025"
1859,Spinner,"Monday, July 7, 2025"
1859,Endcap,"Monday, July 7, 2025"
1555,Spinner,"Monday, July 7, 2025"
1555,Endcap,"Monday, July 7, 2025"
1915,Endcap,"Monday, July 7, 2025"
5215,Spinner,"Monday, July 7, 2025"
5215,Endcap,"Monday, July 7, 2025"
1600,Spinner,"Monday, July 7, 2025"
1600,Endcap,"Monday, July 7, 2025"
4317,Spinner,"Monday, July 7, 2025"
4317,Endcap,"Monday, July 7, 2025"
1583,Spinner,"Monday, July 7, 2025"
1583,Endcap,"Monday, July 7, 2025"
2985,Spinner,"Monday, July 7, 2025"
2985,Endcap,"Monday, July 7, 2025"
4238,Spinner,"Monday, July 7, 2025"
4238,Endcap,"Monday, July 7, 2025"
5629,Spinner,"Monday, July 7, 2025"
5629,Endcap,"Monday, July 7, 2025"
1910,Spinner,"Monday, July 7, 2025"
1910,Endcap,"Monday, July 7, 2025"
1608,Spinner,"Monday, July 7, 2025"
1630,Spinner,"Monday, July 7, 2025"
1630,Endcap,"Monday, July 7, 2025"
1616,Spinner,"Monday, July 7, 2025"
1616,Endcap,"Monday, July 7, 2025"
600,Spinner,"Monday, July 7, 2025"
600,Endcap,"Monday, July 7, 2025"
927,Spinner,"Monday, July 7, 2025"
927,Endcap,"Monday, July 7, 2025"
822,Spinner,"Monday, July 7, 2025"
822,Endcap,"Monday, July 7, 2025"
5216,Spinner,"Monday, July 7, 2025"
5216,Endcap,"Monday, July 7, 2025"
7349,Endcap,"Monday, July 7, 2025"
3383,Spinner,"Monday, July 7, 2025"
3383,Endcap,"Monday, July 7, 2025"
4464,Endcap,"Monday, July 7, 2025"
7362,Endcap,"Monday, July 7, 2025"
755,Spinner,"Monday, July 7, 2025"
755,Endcap,"Monday, July 7, 2025"
900,Endcap,"Monday, July 7, 2025"
1051,Spinner,"Monday, July 7, 2025"
1051,Endcap,"Monday, July 7, 2025"
626,Endcap,"Monday, July 7, 2025"
3826,Spinner,"Monday, July 7, 2025"
3826,Endcap,"Monday, July 7, 2025"
945,Spinner,"Monday, July 7, 2025"
945,Endcap,"Monday, July 7, 2025"
861,Spinner,"Monday, July 7, 2025"
861,Endcap,"Monday, July 7, 2025"
5702,Endcap,"Monday, July 7, 2025"
4299,Spinner,"Monday, July 7, 2025"
4299,Endcap,"Monday, July 7, 2025"
6898,Spinner,"Monday, July 7, 2025"
6898,Endcap,"Monday, July 7, 2025"
1272,Spinner,"Monday, July 7, 2025"
1272,Endcap,"Monday, July 7, 2025"
3381,Spinner,"Monday, July 7, 2025"
3381,Endcap,"Monday, July 7, 2025"
536,Spinner,"Monday, July 7, 2025"
536,Endcap,"Monday, July 7, 2025"
5715,Endcap,"Monday, July 7, 2025"
535,Spinner,"Monday, July 7, 2025"
535,Endcap,"Monday, July 7, 2025"
3645,Spinner,"Monday, July 7, 2025"
3645,Endcap,"Monday, July 7, 2025"
940,Spinner,"Monday, July 7, 2025"
940,Endcap,"Monday, July 7, 2025"
3419,Endcap,"Monday, July 7, 2025"
1455,Spinner,"Monday, July 7, 2025"
1455,Endcap,"Monday, July 7, 2025"
7251,Endcap,"Monday, July 7, 2025"
4509,Spinner,"Monday, July 7, 2025"
4509,Endcap,"Monday, July 7, 2025"
590,Spinner,"Monday, July 7, 2025"
590,Endcap,"Monday, July 7, 2025"
2978,Spinner,"Monday, July 7, 2025"
2978,Endcap,"Monday, July 7, 2025"
972,Spinner,"Monday, July 7, 2025"
972,Endcap,"Monday, July 7, 2025"
2979,Endcap,"Monday, July 7, 2025"
5316,Spinner,"Monday, July 7, 2025"
5316,Endcap,"Monday, July 7, 2025"
807,Spinner,"Monday, July 7, 2025"
807,Endcap,"Monday, July 7, 2025"
6578,Endcap,"Monday, July 7, 2025"
3274,Spinner,"Monday, July 7, 2025"
3274,Endcap,"Monday, July 7, 2025"
4627,Spinner,"Monday, July 7, 2025"
4627,Endcap,"Monday, July 7, 2025"
467,Spinner,"Monday, July 7, 2025"
467,Endcap,"Monday, July 7, 2025"
4104,Endcap,"Monday, July 7, 2025"
5707,Spinner,"Monday, July 7, 2025"
5707,Endcap,"Monday, July 7, 2025"
421,Spinner,"Monday, July 7, 2025"
421,Endcap,"Monday, July 7, 2025"
185,Spinner,"Monday, July 7, 2025"
185,Endcap,"Monday, July 7, 2025"
2834,Spinner,"Monday, July 7, 2025"
2834,Endcap,"Monday, July 7, 2025"
2980,Spinner,"Monday, July 7, 2025"
2980,Endcap,"Monday, July 7, 2025"
3043,Endcap,"Monday, July 7, 2025"
2981,Endcap,"Monday, July 7, 2025"
5247,Endcap,"Monday, July 7, 2025"
5359,Spinner,"Monday, July 7, 2025"
5359,Endcap,"Monday, July 7, 2025"
1178,Spinner,"Monday, July 7, 2025"
1178,Endcap,"Monday, July 7, 2025"
3392,Endcap,"Monday, July 7, 2025"
220,Spinner,"Monday, July 7, 2025"
220,Endcap,"Monday, July 7, 2025"
3653,Endcap,"Monday, July 7, 2025"
228,Spinner,"Monday, July 7, 2025"
228,Endcap,"Monday, July 7, 2025"
5614,Endcap,"Monday, July 7, 2025"
3631,Spinner,"Monday, July 7, 2025"
3631,Endcap,"Monday, July 7, 2025"
371,Spinner,"Monday, July 7, 2025"
371,Endcap,"Monday, July 7, 2025"
266,Spinner,"Monday, July 7, 2025"
266,Endcap,"Monday, July 7, 2025"
5764,Spinner,"Monday, July 7, 2025"
5764,Endcap,"Monday, July 7, 2025"
7347,Endcap,"Monday, July 7, 2025"
5080,Spinner,"Monday, July 7, 2025"
5080,Endcap,"Monday, July 7, 2025"
284,Spinner,"Monday, July 7, 2025"
284,Endcap,"Monday, July 7, 2025"
2397,Endcap,"Monday, July 7, 2025"
4279,Spinner,"Monday, July 7, 2025"
4279,Endcap,"Monday, July 7, 2025"
804,Spinner,"Monday, July 7, 2025"
804,Endcap,"Monday, July 7, 2025"
963,Spinner,"Monday, July 7, 2025"
963,Endcap,"Monday, July 7, 2025"
3431,Spinner,"Monday, July 7, 2025"
3431,Endcap,"Monday, July 7, 2025"
3044,Spinner,"Monday, July 7, 2025"
3044,Endcap,"Monday, July 7, 2025"
3773,Spinner,"Monday, July 7, 2025"
3773,Endcap,"Monday, July 7, 2025"
3135,Endcap,"Monday, July 7, 2025"
5312,Endcap,"Monday, July 7, 2025"
4165,Spinner,"Monday, July 7, 2025"
4165,Endcap,"Monday, July 7, 2025"
3875,Endcap,"Monday, July 7, 2025"
1581,Spinner,"Monday, July 7, 2025"
1581,Endcap,"Monday, July 7, 2025"
4352,Spinner,"Monday, July 7, 2025"
4352,Endcap,"Monday, July 7, 2025"
1545,Spinner,"Monday, July 7, 2025"
1545,Endcap,"Monday, July 7, 2025"
5806,Spinner,"Monday, July 7, 2025"
5806,Endcap,"Monday, July 7, 2025"
1695,Endcap,"Monday, July 7, 2025"
4569,Endcap,"Monday, July 7, 2025"
1649,Spinner,"Monday, July 7, 2025"
1649,Endcap,"Monday, July 7, 2025"
3648,Spinner,"Monday, July 7, 2025"
3648,Endcap,"Monday, July 7, 2025"
1534,Spinner,"Monday, July 7, 2025"
1534,Endcap,"Monday, July 7, 2025"
2033,Spinner,"Monday, July 7, 2025"
2033,Endcap,"Monday, July 7, 2025"
1567,Spinner,"Monday, July 7, 2025"
1567,Endcap,"Monday, July 7, 2025"
1636,Spinner,"Monday, July 7, 2025"
1636,Endcap,"Monday, July 7, 2025"
1565,Endcap,"Monday, July 7, 2025"
4412,Spinner,"Monday, July 7, 2025"
4412,Endcap,"Monday, July 7, 2025"
1956,Spinner,"Monday, July 7, 2025"
1956,Endcap,"Monday, July 7, 2025"
2923,Spinner,"Monday, July 7, 2025"
2923,Endcap,"Monday, July 7, 2025"
2608,Spinner,"Monday, July 7, 2025"
2608,Endcap,"Monday, July 7, 2025"
3522,Endcap,"Monday, July 7, 2025"
3464,Spinner,"Monday, July 7, 2025"
3464,Endcap,"Monday, July 7, 2025"
2292,Spinner,"Monday, July 7, 2025"
2292,Endcap,"Monday, July 7, 2025"
1922,Spinner,"Monday, July 7, 2025"
1922,Endcap,"Monday, July 7, 2025"
1941,Spinner,"Monday, July 7, 2025"
1941,Endcap,"Monday, July 7, 2025"
3133,Endcap,"Monday, July 7, 2025"
2251,Spinner,"Monday, July 7, 2025"
3796,Spinner,"Monday, July 7, 2025"
3796,Endcap,"Monday, July 7, 2025"
4762,Endcap,"Monday, July 7, 2025"
2288,Spinner,"Monday, July 7, 2025"
2288,Endcap,"Monday, July 7, 2025"
3132,Endcap,"Monday, July 7, 2025"
5154,Spinner,"Monday, July 7, 2025"
5154,Endcap,"Monday, July 7, 2025"
1992,Spinner,"Monday, July 7, 2025"
1992,Endcap,"Monday, July 7, 2025"
5691,Endcap,"Monday, July 7, 2025"
2291,Spinner,"Monday, July 7, 2025"
2291,Endcap,"Monday, July 7, 2025"
3947,Spinner,"Monday, July 7, 2025"
3947,Endcap,"Monday, July 7, 2025"
3516,Spinner,"Monday, July 7, 2025"
3516,Endcap,"Monday, July 7, 2025"
5140,Spinner,"Monday, July 7, 2025"
5140,Endcap,"Monday, July 7, 2025"
5023,Spinner,"Monday, July 7, 2025"
5023,Endcap,"Monday, July 7, 2025"
2253,Spinner,"Monday, July 7, 2025"
2253,Endcap,"Monday, July 7, 2025"
5996,Spinner,"Monday, July 7, 2025"
5996,Endcap,"Monday, July 7, 2025"
5075,Spinner,"Monday, July 7, 2025"
5075,Endcap,"Monday, July 7, 2025"
2245,Spinner,"Monday, July 7, 2025"
2245,Endcap,"Monday, July 7, 2025"
1700,Spinner,"Monday, July 7, 2025"
1700,Endcap,"Monday, July 7, 2025"
1020,Endcap,"Tuesday, July 8, 2025"
3806,Spinner,"Tuesday, July 8, 2025"
3806,Endcap,"Tuesday, July 8, 2025"
3760,Spinner,"Tuesday, July 8, 2025"
3760,Endcap,"Tuesday, July 8, 2025"
1038,Spinner,"Tuesday, July 8, 2025"
1038,Endcap,"Tuesday, July 8, 2025"
2820,Spinner,"Tuesday, July 8, 2025"
2820,Endcap,"Tuesday, July 8, 2025"
1470,Spinner,"Tuesday, July 8, 2025"
1470,Endcap,"Tuesday, July 8, 2025"
1722,Spinner,"Tuesday, July 8, 2025"
1722,Endcap,"Tuesday, July 8, 2025"
1858,Spinner,"Tuesday, July 8, 2025"
1858,Endcap,"Tuesday, July 8, 2025"
1865,Endcap,"Tuesday, July 8, 2025"
3088,Spinner,"Tuesday, July 8, 2025"
3088,Endcap,"Tuesday, July 8, 2025"
1633,Spinner,"Tuesday, July 8, 2025"
1633,Endcap,"Tuesday, July 8, 2025"
1632,Spinner,"Tuesday, July 8, 2025"
1632,Endcap,"Tuesday, July 8, 2025"
1634,Spinner,"Tuesday, July 8, 2025"
1634,Endcap,"Tuesday, July 8, 2025"
4253,Spinner,"Tuesday, July 8, 2025"
4253,Endcap,"Tuesday, July 8, 2025"
1654,Spinner,"Tuesday, July 8, 2025"
1654,Endcap,"Tuesday, July 8, 2025"
4244,Spinner,"Tuesday, July 8, 2025"
4244,Endcap,"Tuesday, July 8, 2025"
4246,Endcap,"Tuesday, July 8, 2025"
2957,Spinner,"Tuesday, July 8, 2025"
2957,Endcap,"Tuesday, July 8, 2025"
1627,Spinner,"Tuesday, July 8, 2025"
1627,Endcap,"Tuesday, July 8, 2025"
1696,Spinner,"Tuesday, July 8, 2025"
1696,Endcap,"Tuesday, July 8, 2025"
3233,Spinner,"Tuesday, July 8, 2025"
3233,Endcap,"Tuesday, July 8, 2025"
3761,Endcap,"Tuesday, July 8, 2025"
3758,Endcap,"Tuesday, July 8, 2025"
134,Spinner,"Tuesday, July 8, 2025"
134,Endcap,"Tuesday, July 8, 2025"
607,Endcap,"Tuesday, July 8, 2025"
499,Spinner,"Tuesday, July 8, 2025"
499,Endcap,"Tuesday, July 8, 2025"
4390,Endcap,"Tuesday, July 8, 2025"
178,Endcap,"Tuesday, July 8, 2025"
132,Spinner,"Tuesday, July 8, 2025"
132,Endcap,"Tuesday, July 8, 2025"
150,Spinner,"Tuesday, July 8, 2025"
150,Endcap,"Tuesday, July 8, 2025"
1437,Spinner,"Tuesday, July 8, 2025"
1437,Endcap,"Tuesday, July 8, 2025"
41,Spinner,"Tuesday, July 8, 2025"
41,Endcap,"Tuesday, July 8, 2025"
324,Endcap,"Tuesday, July 8, 2025"
3295,Spinner,"Tuesday, July 8, 2025"
3295,Endcap,"Tuesday, July 8, 2025"
472,Endcap,"Tuesday, July 8, 2025"
3508,Endcap,"Tuesday, July 8, 2025"
4655,Endcap,"Tuesday, July 8, 2025"
6942,Endcap,"Tuesday, July 8, 2025"
4637,Endcap,"Tuesday, July 8, 2025"
3055,Endcap,"Tuesday, July 8, 2025"
12,Spinner,"Tuesday, July 8, 2025"
12,Endcap,"Tuesday, July 8, 2025"
207,Endcap,"Tuesday, July 8, 2025"
360,Spinner,"Tuesday, July 8, 2025"
