Store Number,Number of Scales,Tracking for Scales Shipment,Power/Data Install Date,Power/Data Install Vendor,Scale Install Date,Scale Install Vendor
4403,3,TBD,7/24/2023,Telaid,7/21/2023,Hobart
3329,3,TBD,7/31/2023,Telaid,8/8/2023,Hobart
2844,4,TBD,7/12/2023,Telaid,10/13/2023,Hobart
2504,3,TBD,7/24/2023,Telaid,7/26/2023,Hobart
3583,3,TBD,7/18/2023,Telaid,7/14/2023,Hobart
2874,3,TBD,7/11/2023,Telaid,10/12/2023,Hobart
2992,3,TBD,7/31/2023,Telaid,8/8/2023,Hobart
5240,3,TBD,7/27/2023,Telaid,8/3/2023,Hobart
3221,3,TBD,7/30/2023,Telaid,8/7/2023,Hobart
2581,3,TBD,7/9/2023,Telaid,7/10/2023,Hobart
5242,3,TBD,7/10/2023,Telaid,7/12/2023,Hobart
2911,3,TBD,7/11/2023,Telaid,7/14/2023,Hobart
3332,3,TBD,7/11/2023,Telaid,7/13/2023,Hobart
2785,3,TBD,7/17/2023,Telaid,7/21/2023,Hobart
3280,3,TBD,7/19/2023,Telaid,7/26/2023,Hobart
3842,3,TBD,7/16/2023,Telaid,7/20/2023,Hobart
5282,3,TBD,7/12/2023,Telaid,7/14/2023,Hobart
5027,3,TBD,7/25/2023,Telaid,7/31/2023,Hobart
2859,3,TBD,7/11/2023,Telaid,7/13/2023,Hobart
2586,3,TBD,7/24/2023,Telaid,7/28/2023,Hobart
3607,3,TBD,7/16/2023,Telaid,7/19/2023,Hobart
4597,3,TBD,7/19/2023,Telaid,7/25/2023,Hobart
2545,3,TBD,1/7/2024,Telaid,1/8/2024,Hobart
3476,4,TBD,7/24/2023,Telaid,7/25/2023,Hobart
2631,3,TBD,8/24/2023,Telaid,8/25/2023,Hobart
2912,3,TBD,9/24/2023,Telaid,9/25/2023,Hobart
3453,3,TBD,9/28/2023,Telaid,9/29/2023,Hobart
3458,3,TBD,9/6/2023,Telaid,9/7/2023,Hobart
3876,3,TBD,8/30/2023,Telaid,8/31/2023,Hobart
3328,3,TBD,8/14/2023,Telaid,8/15/2023,Hobart
5386,3,TBD,8/9/2023,Telaid,8/10/2023,Hobart
4439,3,TBD,9/11/2023,Telaid,9/12/2023,Hobart
5064,3,TBD,8/22/2023,Telaid,8/23/2023,Hobart
5280,4,TBD,9/13/2023,Telaid,9/14/2023,Hobart
2620,3,TBD,8/15/2023,Telaid,8/16/2023,Hobart
5160,3,TBD,8/21/2023,Telaid,8/22/2023,Hobart
5411,3,TBD,8/20/2023,Telaid,8/21/2023,Hobart
3791,3,TBD,8/24/2023,Telaid,8/25/2023,Hobart
2618,3,TBD,7/31/2023,Telaid,8/1/2023,Hobart
5048,3,TBD,8/31/2023,Telaid,9/1/2023,Hobart
2700,3,TBD,10/2/2023,Telaid,10/3/2023,Hobart
4540,3,TBD,8/6/2023,Telaid,8/7/2023,Hobart
3726,3,TBD,8/8/2023,Telaid,8/11/2023,Hobart
4243,3,TBD,7/30/2023,Telaid,7/31/2023,Hobart
3632,3,TBD,7/16/2023,Telaid,7/17/2023,Hobart
4660,3,TBD,7/27/2023,Telaid,7/28/2023,Hobart
3487,3,TBD,9/18/2023,Telaid,9/19/2023,Hobart
2559,3,TBD,9/21/2023,Telaid,9/22/2023,Hobart
2873,3,TBD,9/25/2023,Telaid,9/26/2023,Hobart
5385,3,TBD,8/15/2023,Telaid,8/16/2023,Hobart
4479,3,TBD,9/5/2023,Telaid,9/6/2023,Hobart
5030,3,TBD,8/30/2023,Telaid,8/31/2023,Hobart
5028,3,TBD,8/31/2023,Telaid,9/1/2023,Hobart
2910,3,TBD,10/11/2023,Telaid,10/13/2023,Hobart
2541,3,TBD,7/18/2023,Telaid,7/20/2023,Hobart
2506,3,TBD,7/17/2023,Telaid,7/19/2023,Hobart
3608,3,TBD,7/5/2023,Telaid,6/28/2023,Hobart
3250,3,TBD,7/10/2023,Telaid,7/10/2023,Hobart
5309,3,TBD,8/28/2023,Telaid,8/22/2023,Hobart
2613,3,TBD,8/17/2023,Telaid,8/15/2023,Hobart
3809,3,TBD,8/20/2023,Telaid,8/21/2023,Hobart
4285,3,TBD,9/11/2023,Telaid,9/7/2023,Hobart
5066,4,TBD,8/31/2023,Telaid,8/29/2023,Hobart
4255,3,TBD,8/29/2023,Telaid,8/25/2023,Hobart
5082,3,TBD,9/7/2023,Telaid,9/1/2023,Hobart
5410,3,TBD,7/31/2023,Telaid,8/3/2023,Hobart
2966,3,TBD,8/2/2023,Telaid,8/9/2023,Hobart
5285,3,TBD,7/19/2023,Telaid,7/21/2023,Hobart
3722,3,TBD,7/16/2023,Telaid,7/18/2023,Hobart
2914,3,TBD,7/20/2023,Telaid,7/25/2023,Hobart
3262,3,TBD,7/31/2023,Telaid,8/2/2023,Hobart
2774,3,TBD,7/12/2023,Telaid,8/14/2023,Hobart
5203,3,TBD,7/13/2023,Telaid,8/9/2023,Hobart
3812,3,TBD,7/13/2023,Telaid,8/21/2023,Hobart
2725,3,TBD,7/11/2023,Telaid,8/7/2023,Hobart
3251,3,TBD,7/12/2023,Telaid,8/11/2023,Hobart
2572,3,TBD,7/11/2023,Telaid,7/10/2023,Hobart
3486,3,TBD,7/26/2023,Telaid,8/16/2023,Hobart
2605,3,TBD,7/9/2023,Telaid,8/10/2023,Hobart
3282,3,TBD,7/25/2023,Telaid,8/14/2023,Hobart
3580,3,TBD,8/6/2023,Telaid,8/9/2023,Hobart
5184,3,TBD,7/23/2023,Telaid,8/3/2023,Hobart
3792,3,TBD,7/24/2023,Telaid,8/4/2023,Hobart
5104,3,TBD,7/24/2023,Telaid,8/29/2023,Hobart
3571,3,TBD,8/1/2023,Telaid,7/19/2023,Hobart
3784,3,TBD,7/31/2023,Telaid,7/27/2023,Hobart
3783,3,TBD,7/23/2023,Telaid,8/18/2023,Hobart
3641,3,TBD,7/16/2023,Telaid,8/23/2023,Hobart
3502,3,TBD,8/3/2023,Telaid,8/4/2023,Hobart
5409,3,TBD,7/20/2023,Telaid,7/20/2023,Hobart
3765,3,TBD,8/13/2023,Telaid,8/9/2023,Hobart
3342,3,TBD,10/12/2023,Telaid,9/11/2023,Hobart
4609,3,TBD,10/10/2023,Telaid,9/14/2023,Hobart
4276,3,TBD,7/25/2023,Telaid,9/26/2023,Hobart
2543,3,TBD,8/1/2023,Telaid,9/21/2023,Hobart
3281,3,TBD,9/14/2023,Telaid,9/18/2023,Hobart
5445,3,TBD,9/5/2023,Telaid,9/7/2023,Hobart
3514,3,TBD,9/12/2023,Telaid,8/10/2023,Hobart
3429,3,TBD,9/13/2023,Telaid,9/14/2023,Hobart
5360,3,TBD,9/11/2023,Telaid,9/13/2023,Hobart
2674,3,TBD,9/19/2023,Telaid,9/21/2023,Hobart
2909,3,TBD,9/20/2023,Telaid,8/21/2023,Hobart
2561,4,TBD,9/7/2023,Telaid,8/15/2023,Hobart
3253,3,TBD,9/17/2023,Telaid,9/19/2023,Hobart
3223,3,TBD,10/10/2023,Telaid,8/1/2023,Hobart
2502,4,TBD,10/18/2023,Telaid,7/31/2023,Hobart
5241,3,TBD,10/5/2023,Telaid,11/2/2023,Hobart
5356,3,TBD,10/8/2023,Telaid,11/3/2023,Hobart
2664,3,TBD,10/11/2023,Telaid,9/26/2023,Hobart
4404,3,TBD,9/20/2023,Telaid,11/6/2023,Hobart
2519,3,TBD,8/31/2023,Telaid,8/18/2023,Hobart
3501,3,TBD,9/19/2023,Telaid,8/17/2023,Hobart
2945,3,TBD,9/18/2023,Telaid,10/4/2023,Hobart
2888,3,TBD,9/17/2023,Telaid,10/5/2023,Hobart
3633,3,TBD,8/27/2023,Telaid,10/5/2023,Hobart
5379,3,TBD,10/4/2023,Telaid,10/10/2023,Hobart
2588,3,TBD,10/17/2023,Telaid,9/29/2023,Hobart
5446,3,TBD,9/10/2023,Telaid,10/3/2023,Hobart
2611,3,TBD,10/15/2023,Telaid,9/26/2023,Hobart
4348,3,TBD,8/23/2023,Telaid,9/11/2023,Hobart
2663,3,TBD,10/12/2023,Telaid,9/4/2023,Hobart
5374,3,TBD,8/8/2023,Telaid,8/24/2023,Hobart
2532,4,TBD,7/12/2023,Telaid,1/0/1900,Hobart
2790,3,TBD,8/23/2023,Telaid,8/28/2023,Hobart
2756,4,TBD,8/22/2023,Telaid,8/25/2023,Hobart
2894,3,TBD,9/7/2023,Telaid,1/0/1900,Hobart
2577,4,TBD,8/6/2023,Telaid,8/7/2023,Hobart
3489,3,TBD,8/8/2023,Telaid,8/9/2023,Hobart
3780,3,TBD,7/9/2023,Telaid,7/11/2023,Hobart
5382,3,TBD,8/15/2023,Telaid,8/16/2023,Hobart
3035,3,TBD,8/20/2023,Telaid,8/21/2023,Hobart
3802,4,TBD,7/17/2023,Telaid,7/27/2023,Hobart
5039,3,TBD,7/19/2023,Telaid,7/20/2023,Hobart
2791,3,TBD,7/23/2023,Telaid,7/24/2023,Hobart
2560,4,TBD,7/26/2023,Telaid,7/27/2023,Hobart
3843,3,TBD,7/31/2023,Telaid,8/1/2023,Hobart
2514,3,TBD,7/27/2023,Telaid,7/28/2023,Hobart
2850,3,TBD,8/30/2023,Telaid,8/31/2023,Hobart
3720,4,TBD,8/10/2023,Telaid,8/11/2023,Hobart
3804,3,TBD,8/2/2023,Telaid,8/3/2023,Hobart
5261,3,TBD,11/27/2023,Telaid,12/4/2023,Hobart
4381,4,TBD,12/27/2023,Telaid,1/9/2023,Hobart
2702,3,TBD,12/20/2023,Telaid,1/8/2023,Hobart
2600,3,TBD,10/8/2023,Telaid,10/9/2023,Hobart
5313,4,TBD,8/16/2023,Telaid,8/17/2023,Hobart
2616,4,TBD,8/17/2023,Telaid,8/18/2023,Hobart
2694,3,TBD,10/9/2023,Telaid,10/10/2023,Hobart
3061,3,TBD,9/1/2023,Telaid,9/6/2023,Hobart
5150,3,TBD,8/30/2023,Telaid,8/31/2023,Hobart
3055,3,TBD,8/3/2023,Telaid,8/14/2023,Mettler - Toledo
5071,3,TBD,11/2/2023,Telaid,11/9/2023,Mettler - Toledo
3229,3,TBD,11/14/2023,Telaid,11/21/2023,Mettler - Toledo
3430,3,TBD,9/13/2023,Telaid,9/20/2023,Mettler - Toledo
2804,4,TBD,10/1/2023,Telaid,10/6/2023,Mettler - Toledo
4241,3,TBD,9/6/2023,Telaid,9/13/2023,Mettler - Toledo
2803,4,TBD,9/20/2023,Telaid,9/27/2023,Mettler - Toledo
2734,3,TBD,10/26/2023,Telaid,11/2/2023,Mettler - Toledo
2857,4,TBD,8/10/2023,Telaid,8/11/2023,Hobart
2994,3,TBD,8/15/2023,Telaid,8/16/2023,Hobart
4553,3,TBD,7/25/2023,Telaid,7/26/2023,Hobart
2856,3,TBD,8/6/2023,Telaid,8/7/2023,Hobart
3273,3,TBD,7/9/2023,Telaid,7/11/2023,Hobart
2955,3,TBD,7/6/2023,Telaid,7/10/2023,Hobart
4475,3,TBD,12/14/2023,Telaid,12/15/2023,Hobart
2855,3,TBD,7/13/2023,Telaid,7/14/2023,Hobart
5303,3,TBD,10/18/2023,Telaid,10/25/2023,Mettler - Toledo
3730,3,TBD,10/16/2023,Telaid,10/23/2023,Mettler - Toledo
4355,3,TBD,10/9/2023,Telaid,10/16/2023,Mettler - Toledo
4252,3,TBD,10/12/2023,Telaid,10/19/2023,Mettler - Toledo
4203,3,TBD,10/23/2023,Telaid,10/30/2023,Mettler - Toledo
4337,3,TBD,10/31/2023,Telaid,11/7/2023,Mettler - Toledo
4325,3,TBD,10/26/2023,Telaid,11/2/2023,Mettler - Toledo
5342,3,TBD,10/30/2023,Telaid,11/6/2023,Mettler - Toledo
4543,3,TBD,10/25/2023,Telaid,11/1/2023,Mettler - Toledo
5031,3,TBD,9/25/2023,Telaid,10/2/2023,Mettler - Toledo
2922,3,TBD,9/24/2023,Telaid,9/29/2023,Mettler - Toledo
3379,3,TBD,9/20/2023,Telaid,9/27/2023,Mettler - Toledo
3807,3,TBD,9/6/2023,Telaid,9/13/2023,Mettler - Toledo
3884,3,TBD,9/17/2023,Telaid,9/22/2023,Mettler - Toledo
5429,3,TBD,7/30/2023,Telaid,8/14/2023,Mettler - Toledo
3896,3,TBD,7/25/2023,Telaid,8/14/2023,Mettler - Toledo
3407,3,TBD,7/31/2023,Telaid,8/14/2023,Mettler - Toledo
2777,4,TBD,7/26/2023,Telaid,8/14/2023,Mettler - Toledo
5369,3,TBD,8/1/2023,Telaid,8/14/2023,Mettler - Toledo
4336,3,TBD,7/27/2023,Telaid,8/14/2023,Mettler - Toledo
2512,3,TBD,7/17/2023,Telaid,8/14/2023,Mettler - Toledo
3241,4,TBD,7/24/2023,Telaid,8/14/2023,Mettler - Toledo
3465,4,TBD,8/2/2023,Telaid,8/14/2023,Mettler - Toledo
5190,3,TBD,7/18/2023,Telaid,8/14/2023,Mettler - Toledo
5124,3,TBD,7/20/2023,Telaid,8/14/2023,Mettler - Toledo
2766,4,TBD,7/9/2023,Telaid,8/4/2023,Mettler - Toledo
2515,3,TBD,7/12/2023,Telaid,8/11/2023,Mettler - Toledo
3799,3,TBD,8/22/2023,Telaid,8/29/2023,Mettler - Toledo
3771,3,TBD,8/6/2023,Telaid,8/14/2023,Mettler - Toledo
3833,4,TBD,8/29/2023,Telaid,9/5/2023,Mettler - Toledo
2767,4,TBD,8/27/2023,Telaid,9/1/2023,Mettler - Toledo
2768,3,TBD,8/23/2023,Telaid,8/30/2023,Mettler - Toledo
3751,3,TBD,8/14/2023,Telaid,8/21/2023,Mettler - Toledo
3360,3,TBD,8/17/2023,Telaid,8/24/2023,Mettler - Toledo
4451,4,TBD,8/15/2023,Telaid,8/22/2023,Mettler - Toledo
4430,3,TBD,8/10/2023,Telaid,8/17/2023,Mettler - Toledo
5186,4,TBD,8/16/2023,Telaid,8/23/2023,Mettler - Toledo
2671,3,TBD,8/20/2023,Telaid,8/25/2023,Mettler - Toledo
3428,3,TBD,8/8/2023,Telaid,8/15/2023,Mettler - Toledo
5003,3,TBD,10/12/2023,Telaid,10/19/2023,Mettler - Toledo
2656,3,TBD,9/12/2023,Telaid,9/19/2023,Mettler - Toledo
4639,3,TBD,11/14/2023,Telaid,11/21/2023,Mettler - Toledo
3313,3,TBD,8/30/2023,Telaid,9/6/2023,Mettler - Toledo
5137,4,TBD,8/23/2023,Telaid,8/30/2023,Mettler - Toledo
2892,3,TBD,9/7/2023,Telaid,9/14/2023,Mettler - Toledo
4288,3,TBD,8/2/2023,Telaid,8/14/2023,Mettler - Toledo
5370,4,TBD,11/23/2023,Telaid,11/30/2023,Mettler - Toledo
4567,4,TBD,8/15/2023,Telaid,8/22/2023,Mettler - Toledo
3867,3,TBD,7/26/2023,Telaid,8/14/2023,Mettler - Toledo
5341,3,TBD,8/3/2023,Telaid,8/14/2023,Mettler - Toledo
5049,3,TBD,8/28/2023,Telaid,9/4/2023,Mettler - Toledo
2923,3,TBD,8/16/2023,Telaid,8/17/2023,Hobart
2608,3,TBD,8/10/2023,Telaid,8/11/2023,Hobart
4247,3,TBD,8/1/2023,Telaid,8/2/2023,Hobart
2607,3,TBD,9/7/2023,Telaid,9/8/2023,Hobart
3259,4,TBD,9/21/2023,Telaid,9/22/2023,Hobart
2652,3,TBD,9/11/2023,Telaid,9/18/2023,Mettler - Toledo
3596,3,TBD,8/30/2023,Telaid,9/6/2023,Mettler - Toledo
3732,4,TBD,8/21/2023,Telaid,8/28/2023,Mettler - Toledo
3731,4,TBD,8/15/2023,Telaid,8/22/2023,Mettler - Toledo
4201,3,TBD,9/10/2023,Telaid,9/15/2023,Mettler - Toledo
3423,3,TBD,8/17/2023,Telaid,8/24/2023,Mettler - Toledo
4341,3,TBD,8/28/2023,Telaid,9/4/2023,Mettler - Toledo
3427,3,TBD,7/5/2023,Telaid,7/24/2023,Mettler - Toledo
5099,3,TBD,9/20/2023,Telaid,9/27/2023,Mettler - Toledo
4377,3,TBD,9/10/2023,Telaid,9/15/2023,Mettler - Toledo
3018,3,TBD,10/18/2023,Telaid,10/25/2023,Mettler - Toledo
4335,3,TBD,10/16/2023,Telaid,10/23/2023,Mettler - Toledo
3582,3,TBD,10/15/2023,Telaid,10/20/2023,Mettler - Toledo
5123,3,TBD,10/5/2023,Telaid,10/12/2023,Mettler - Toledo
3227,3,TBD,11/13/2023,Telaid,11/20/2023,Mettler - Toledo
3805,3,TBD,9/13/2023,Telaid,9/20/2023,Mettler - Toledo
3254,3,TBD,10/17/2023,Telaid,1/0/1900,Hobart
2617,3,TBD,10/23/2023,Telaid,1/0/1900,Hobart
3729,3,TBD,10/19/2023,Telaid,1/0/1900,Hobart
3408,3,TBD,10/11/2023,Telaid,10/12/2023,Hobart
4239,3,TBD,10/18/2023,Telaid,1/0/1900,Hobart
3277,4,TBD,10/12/2023,Telaid,10/13/2023,Hobart
4370,3,TBD,10/22/2023,Telaid,1/0/1900,Hobart
3473,4,TBD,9/20/2023,Telaid,9/21/2023,Hobart
2592,4,TBD,8/31/2023,Telaid,9/1/2023,Hobart
2884,4,TBD,9/10/2023,Telaid,9/11/2023,Hobart
3728,3,TBD,9/24/2023,Telaid,9/25/2023,Hobart
3350,4,TBD,9/27/2023,Telaid,9/28/2023,Hobart
3351,3,TBD,9/6/2023,Telaid,9/7/2023,Hobart
5070,4,TBD,9/12/2023,Telaid,9/13/2023,Hobart
5101,3,TBD,9/13/2023,Telaid,9/14/2023,Hobart
2593,4,TBD,10/3/2023,Telaid,10/4/2023,Hobart
2838,3,TBD,10/8/2023,Telaid,10/9/2023,Hobart
4356,3,TBD,9/17/2023,Telaid,9/18/2023,Hobart
4557,3,TBD,9/28/2023,Telaid,9/29/2023,Hobart
5306,3,TBD,9/5/2023,Telaid,9/6/2023,Hobart
4339,3,TBD,8/30/2023,Telaid,8/31/2023,Hobart
5259,3,TBD,9/21/2023,Telaid,9/22/2023,Hobart
5258,3,TBD,9/7/2023,Telaid,9/8/2023,Hobart
5423,3,TBD,9/25/2023,Telaid,9/26/2023,Hobart
3355,3,TBD,9/26/2023,Telaid,9/27/2023,Hobart
3655,3,TBD,9/11/2023,Telaid,9/12/2023,Hobart
3354,3,TBD,10/5/2023,Telaid,10/6/2023,Hobart
5269,3,TBD,10/4/2023,Telaid,10/5/2023,Hobart
3788,3,TBD,9/19/2023,Telaid,9/20/2023,Hobart
3356,3,TBD,10/2/2023,Telaid,10/3/2023,Hobart
3454,3,TBD,8/14/2023,Telaid,8/21/2023,Mettler - Toledo
2921,4,TBD,8/17/2023,Telaid,8/24/2023,Mettler - Toledo
4272,3,TBD,8/15/2023,Telaid,8/22/2023,Mettler - Toledo
3848,3,TBD,8/10/2023,Telaid,8/17/2023,Mettler - Toledo
5235,3,TBD,7/31/2023,Telaid,8/14/2023,Mettler - Toledo
3620,3,TBD,7/26/2023,Telaid,8/14/2023,Mettler - Toledo
3589,3,TBD,8/21/2023,Telaid,8/28/2023,Mettler - Toledo
3568,4,TBD,8/8/2023,Telaid,8/15/2023,Mettler - Toledo
5233,3,TBD,8/6/2023,Telaid,8/14/2023,Mettler - Toledo
4438,4,TBD,7/25/2023,Telaid,8/14/2023,Mettler - Toledo
2794,3,TBD,8/27/2023,Telaid,9/1/2023,Mettler - Toledo
3220,4,TBD,8/29/2023,Telaid,9/5/2023,Mettler - Toledo
4678,3,TBD,7/11/2023,Telaid,8/4/2023,Mettler - Toledo
3847,3,TBD,8/29/2023,Telaid,8/30/2023,Hobart
2562,3,TBD,11/9/2023,Telaid,1/0/1900,Hobart
2784,3,TBD,10/4/2023,Telaid,10/5/2023,Hobart
4322,3,TBD,9/21/2023,Telaid,9/22/2023,Hobart
4209,3,TBD,8/24/2023,Telaid,8/25/2023,Hobart
4321,3,TBD,1/15/2024,Telaid,1/17/2023,Hobart
3492,3,TBD,1/9/2024,Telaid,1/15/2023,Hobart
3283,3,TBD,1/17/2024,Telaid,1/18/2023,Hobart
3103,3,TBD,10/19/2023,Telaid,1/0/1900,Hobart
5307,3,TBD,12/17/2023,Telaid,1/0/1900,Hobart
2893,3,TBD,11/13/2023,Telaid,1/0/1900,Hobart
5441,3,TBD,9/18/2023,Telaid,9/19/2023,Hobart
5219,3,TBD,9/10/2023,Telaid,9/11/2023,Hobart
2935,3,TBD,11/14/2023,Telaid,1/0/1900,Hobart
3762,3,TBD,8/10/2023,Telaid,8/11/2023,Hobart
3394,3,TBD,10/18/2023,Telaid,1/0/1900,Hobart
4606,3,TBD,11/19/2023,Telaid,1/0/1900,Hobart
2764,3,TBD,8/6/2023,Telaid,8/7/2023,Hobart
4256,3,TBD,10/24/2023,Telaid,1/0/1900,Hobart
5115,3,TBD,8/30/2023,Telaid,8/31/2023,Hobart
2827,4,TBD,9/11/2023,Telaid,9/12/2023,Hobart
2937,3,TBD,10/19/2023,Telaid,1/0/1900,Hobart
4849,3,TBD,10/18/2023,Telaid,1/0/1900,Hobart
4374,3,TBD,11/1/2023,Telaid,1/0/1900,Hobart
2643,3,TBD,11/14/2023,Telaid,1/0/1900,Hobart
3404,3,TBD,12/14/2023,Telaid,1/0/1900,Hobart
3498,4,TBD,12/10/2023,Telaid,1/0/1900,Hobart
2882,4,TBD,11/28/2023,Telaid,1/0/1900,Hobart
3513,4,TBD,12/20/2023,Telaid,1/0/1900,Hobart
2642,3,TBD,12/6/2023,Telaid,1/0/1900,Hobart
3624,3,TBD,11/26/2023,Telaid,1/0/1900,Hobart
3102,3,TBD,11/6/2023,Telaid,1/0/1900,Hobart
3088,3,TBD,11/2/2023,Telaid,1/0/1900,Hobart
3209,3,TBD,11/27/2023,Telaid,1/0/1900,Hobart
3534,4,TBD,12/4/2023,Telaid,1/0/1900,Hobart
2812,3,TBD,10/24/2023,Telaid,1/0/1900,Hobart
3590,4,TBD,10/10/2023,Telaid,10/11/2023,Hobart
2579,3,TBD,8/13/2023,Telaid,8/14/2023,Hobart
5170,3,TBD,8/15/2023,Telaid,8/16/2023,Hobart
3395,3,TBD,9/7/2023,Telaid,9/8/2023,Hobart
3823,3,TBD,10/12/2023,Telaid,10/13/2023,Hobart
2847,4,TBD,8/22/2023,Telaid,8/23/2023,Hobart
4600,3,TBD,10/26/2023,Telaid,1/0/1900,Hobart
3278,3,TBD,9/20/2023,Telaid,9/21/2023,Hobart
2828,3,TBD,7/27/2023,Telaid,7/28/2023,Hobart
3488,3,TBD,7/17/2023,Telaid,7/18/2023,Hobart
2668,3,TBD,7/19/2023,Telaid,7/20/2023,Hobart
4677,3,TBD,7/24/2023,Telaid,7/25/2023,Hobart
3245,3,TBD,10/11/2023,Telaid,1/0/1900,Hobart
4281,3,TBD,10/10/2023,Telaid,1/0/1900,Hobart
5432,3,TBD,11/12/2023,Telaid,1/0/1900,Hobart
5397,3,TBD,10/2/2023,Telaid,1/0/1900,Hobart
5373,3,TBD,10/5/2023,Telaid,1/0/1900,Hobart
2509,3,TBD,9/10/2023,Telaid,9/11/2023,Hobart
2986,3,TBD,9/19/2023,Telaid,9/20/2023,Hobart
2958,4,TBD,9/17/2023,Telaid,9/18/2023,Hobart
3857,3,TBD,8/15/2023,Telaid,8/16/2023,Hobart
3505,3,TBD,8/29/2023,Telaid,8/30/2023,Hobart
3499,3,TBD,7/30/2023,Telaid,7/31/2023,Hobart
3247,4,TBD,7/13/2023,Telaid,7/14/2023,Hobart
3324,3,TBD,9/13/2023,Telaid,9/14/2023,Hobart
3497,3,TBD,9/12/2023,Telaid,9/13/2023,Hobart
5438,3,TBD,8/1/2023,Telaid,8/2/2023,Hobart
2658,3,TBD,8/23/2023,Telaid,8/24/2023,Hobart
4392,3,TBD,10/18/2023,Telaid,1/0/1900,Hobart
3180,3,TBD,10/2/2023,Telaid,10/3/2023,Hobart
2526,3,TBD,10/9/2023,Telaid,10/10/2023,Hobart
4317,3,TBD,10/23/2023,Telaid,1/0/1900,Hobart
5134,4,TBD,10/18/2023,Telaid,1/0/1900,Hobart
2951,3,TBD,10/24/2023,Telaid,1/0/1900,Hobart
5162,3,TBD,9/5/2023,Telaid,9/6/2023,Hobart
3523,4,TBD,10/4/2023,Telaid,10/5/2023,Hobart
2985,3,TBD,10/1/2023,Telaid,10/2/2023,Hobart
4238,3,TBD,10/5/2023,Telaid,10/6/2023,Hobart
5337,4,TBD,10/3/2023,Telaid,10/4/2023,Hobart
5231,3,TBD,8/6/2023,Telaid,8/7/2023,Hobart
3708,3,TBD,8/24/2023,Telaid,8/25/2023,Hobart
3352,4,TBD,8/10/2023,Telaid,8/11/2023,Hobart
2697,3,TBD,8/31/2023,Telaid,9/1/2023,Hobart
5139,3,TBD,8/17/2023,Telaid,8/18/2023,Hobart
2925,3,TBD,8/28/2023,Telaid,8/29/2023,Hobart
4393,3,TBD,7/23/2023,Telaid,7/24/2023,Hobart
3081,3,TBD,8/2/2023,Telaid,8/3/2023,Hobart
3652,4,TBD,8/14/2023,Telaid,8/15/2023,Hobart
5192,3,TBD,7/19/2023,Telaid,7/20/2023,Hobart
4309,3,TBD,7/30/2023,Telaid,7/31/2023,Hobart
3587,3,TBD,7/16/2023,Telaid,7/17/2023,Hobart
3712,3,TBD,7/26/2023,Telaid,7/27/2023,Hobart
4202,3,TBD,7/18/2023,Telaid,7/19/2023,Hobart
5136,3,TBD,7/10/2023,Telaid,7/18/2023,Hobart
2537,4,TBD,11/6/2023,Telaid,1/0/1900,Hobart
3516,4,TBD,8/21/2023,Telaid,8/22/2023,Hobart
3947,3,TBD,8/22/2023,Telaid,8/23/2023,Hobart
5023,3,TBD,8/23/2023,Telaid,8/24/2023,Hobart
5075,3,TBD,11/1/2023,Telaid,1/0/1900,Hobart
2494,3,TBD,10/31/2023,Telaid,1/0/1900,Hobart
5193,4,TBD,9/6/2023,Telaid,9/7/2023,Hobart
2842,3,TBD,7/20/2023,Telaid,7/21/2023,Hobart
3796,3,TBD,8/3/2023,Telaid,8/4/2023,Hobart
3464,3,TBD,8/1/2023,Telaid,8/2/2023,Hobart
3248,3,TBD,7/14/2023,Telaid,7/17/2023,Hobart
3477,3,TBD,7/31/2023,Telaid,8/1/2023,Hobart
4101,3,TBD,7/18/2023,Telaid,7/19/2023,Hobart
4132,3,TBD,7/10/2023,Telaid,7/13/2023,Hobart
2517,3,TBD,7/5/2023,Telaid,7/12/2023,Hobart
4171,3,TBD,7/11/2023,Telaid,7/14/2023,Hobart
3531,4,TBD,11/28/2023,Telaid,12/6/2023,Hobart
3218,3,TBD,7/9/2023,Telaid,7/10/2023,Hobart
3850,3,TBD,11/30/2023,Telaid,12/7/2023,Hobart
3537,4,TBD,11/29/2023,Telaid,12/6/2023,Hobart
5424,3,TBD,9/25/2023,Telaid,9/26/2023,Hobart
3757,3,TBD,9/7/2023,Telaid,9/8/2023,Hobart
2595,3,TBD,9/17/2023,Telaid,9/18/2023,Hobart
3801,3,TBD,8/29/2023,Telaid,8/30/2023,Hobart
5272,3,TBD,11/20/2023,Telaid,1/0/1900,Hobart
5273,3,TBD,9/5/2023,Telaid,9/6/2023,Hobart
3260,3,TBD,7/16/2023,Telaid,7/17/2023,Hobart
5078,4,TBD,7/23/2023,Telaid,7/24/2023,Hobart
3754,3,TBD,8/28/2023,Telaid,9/8/2023,Hobart
3217,3,TBD,7/18/2023,Telaid,9/21/2023,Hobart
2539,4,TBD,8/23/2023,Telaid,10/10/2023,Hobart
4394,3,TBD,8/22/2023,Telaid,10/11/2023,Hobart
2549,4,TBD,8/30/2023,Telaid,8/16/2023,Hobart
3261,4,TBD,7/25/2023,Telaid,8/22/2023,Hobart
3380,4,TBD,7/26/2023,Telaid,8/25/2023,Hobart
2927,3,TBD,10/15/2023,Telaid,8/2/2023,Hobart
3742,3,TBD,11/5/2023,Telaid,9/20/2023,Hobart
2550,3,TBD,11/7/2023,Telaid,8/23/2023,Hobart
