0,1,2,3,4
3370,Supercenter,PALMETTO,FL,FULL
3371,Supercenter,CHARLOTTE,NC,FULL
3372,Supercenter,LARGO,FL,QTR
3377,Neighborhood Market,TUCSON,AZ,QTR
3379,Supercenter,ORO VALLEY,AZ,FULL
3380,Supercenter,PASCO,WA,FULL
3381,Supercenter,SWEETWATER,TX,QTR
3382,Supercenter,PUEBLO WEST,CO,FULL
3383,Supercenter,AMARILLO,TX,HALF
3384,Supercenter,HEREFORD,TX,FULL
3385,Neighborhood Market,ALBUQUERQUE,NM,QTR
3386,Supercenter,SPRINGVILLE,AL,FULL
3387,Supercenter,NORTH PORT,FL,FULL
3388,Supercenter,LAWRENCEVILLE,GA,FULL
3389,Supercenter,SNELLVILLE,GA,FULL
3390,Supercenter,WOODLANDS,TX,FULL
3391,Supercenter,SCHERTZ,TX,FULL
3392,Neighborhood Market,BEDFORD,TX,QTR
3394,Supercenter,ATLANTIC,IA,FULL
3395,Supercenter,GRAND ISLAND,NE,FULL
3397,Supercenter,MIAMI GARDENS,FL,FULL
3400,Supercenter,OSWEGO,IL,FULL
3401,Supercenter,COLLEGE PARK,GA,FULL
3402,Supercenter,STOCKBRIDGE,GA,FULL
3403,Supercenter,DALLAS,GA,FULL
3404,Supercenter,ROSEVILLE,MN,FULL
3406,Supercenter,DALLAS,TX,HALF
3407,Supercenter,BUCKEYE,AZ,FULL
3408,Supercenter,CARSON CITY,NV,FULL
3409,Supercenter,LEICESTER,MA,FULL
3411,Neighborhood Market,FAYETTEVILLE,NC,QTR
3412,Supercenter,ELIZABETHVILLE,PA,FULL
3414,Neighborhood Market,PALM HARBOR,FL,QTR
3415,Supercenter,TARPON SPRINGS,FL,HALF
3418,Supercenter,WESLEY CHAPEL,FL,FULL
3419,Neighborhood Market,FORT WORTH,TX,QTR
3420,Wal-Mart,WESTBURY,NY,QTR
3422,Supercenter,DEPTFORD,NJ,QTR
3423,Supercenter,SANTA FE,NM,HALF
3424,Neighborhood Market,BIRMINGHAM,AL,QTR
3425,Supercenter,HOUSTON,TX,FULL
3427,Supercenter,ARTESIA,NM,FULL
3428,Supercenter,FARMINGTON,NM,FULL
3429,Supercenter,WARREN,PA,FULL
3430,Supercenter,OKLAHOMA CITY,OK,HALF
3431,Supercenter,HUDSON OAKS,TX,FULL
3432,Supercenter,DESOTO,TX,FULL
3433,Supercenter,RED OAK,TX,FULL
3434,Supercenter,WOODSTOCK,IL,FULL
3435,Supercenter,GREENWOOD,IN,FULL
3436,Supercenter,SOUTH BEND,IN,FULL
3439,Supercenter,NAVARRE,FL,FULL
3442,Neighborhood Market,MURRELLS INLET,SC,QTR
3443,Wal-Mart,RIVERDALE,NJ,HALF
3445,Supercenter,HOLLAND,OH,FULL
3447,Supercenter,WHITEHALL,OH,FULL
3449,Neighborhood Market,KILLEEN,TX,QTR
3450,Neighborhood Market,KILLEEN,TX,QTR
3453,Supercenter,WYOMING,MI,FULL
3454,Supercenter,PERRY,UT,FULL
3455,Wal-Mart,RICHMOND,CA,QTR
3456,Neighborhood Market,HOPE MILLS,NC,QTR
3457,Neighborhood Market,TULSA,OK,QTR
3458,Supercenter,WHITEHALL,MI,HALF
3459,Supercenter,BLOOMINGTON,IL,FULL
3460,Supercenter,PEORIA,IL,FULL
3461,Supercenter,PEACHTREE CITY,GA,FULL
3462,Supercenter,SUWANEE,GA,FULL
3463,Supercenter,BRANDON,FL,FULL
3464,Supercenter,CHINO,CA,FULL
3465,Supercenter,GLENDALE,AZ,FULL
3469,Supercenter,LINDEN,NJ,FULL
3471,Supercenter,KENNESAW,GA,FULL
3472,Supercenter,POST FALLS,ID,FULL
3473,Supercenter,LAS VEGAS,NV,HALF
3474,Supercenter,BRADENTON,FL,FULL
3475,Supercenter,NORRISTOWN,PA,FULL
3476,Supercenter,CANTON,MI,FULL
3477,Supercenter,LONG BEACH,CA,HALF
3478,Wal-Mart,HONOLULU,HI,QTR
3479,Neighborhood Market,ROGERS,AR,HALF
3480,Supercenter,LEBANON,VA,FULL
3481,Wal-Mart,BALTIMORE,MD,QTR
3482,Supercenter,PLANO,TX,FULL
3483,Supercenter,HOUMA,LA,QTR
3484,Supercenter,PENSACOLA,FL,FULL
3485,Supercenter,BLAIRSVILLE,GA,FULL
3486,Supercenter,ATHENS,OH,FULL
3487,Supercenter,SHELBY TOWNSHIP,MI,FULL
3488,Supercenter,BURLINGTON,WI,FULL
3489,Supercenter,BALTIMORE,MD,QTR
3490,Wal-Mart,HANOVER,MD,FULL
3491,Wal-Mart,METHUEN,MA,QTR
3492,Supercenter,WICHITA,KS,FULL
3493,Wal-Mart,MARTINEZ,CA,QTR
3494,Wal-Mart,SAN MARCOS,CA,FULL
3495,Supercenter,CLARKSVILLE,TN,FULL
3497,Supercenter,PLYMOUTH,WI,FULL
3498,Supercenter,BLAINE,MN,HALF
3499,Supercenter,JEFFERSON,WI,FULL
3500,Supercenter,HOUSTON,TX,FULL
3501,Supercenter,ELVERSON,PA,QTR
3502,Supercenter,HAMILTON,OH,FULL
3503,Supercenter,THOMASVILLE,NC,FULL
3504,Neighborhood Market,HICKORY,NC,QTR
3505,Supercenter,WISCONSIN DELLS,WI,FULL
3508,Neighborhood Market,BROKEN ARROW,OK,QTR
3509,Neighborhood Market,HOUSTON,TX,QTR
3510,Supercenter,PEARLAND,TX,FULL
3511,Supercenter,HAYDEN,ID,FULL
3512,Neighborhood Market,ALBUQUERQUE,NM,QTR
3513,Supercenter,SHAKOPEE,MN,FULL
3514,Supercenter,BRADFORD,PA,FULL
3515,Supercenter,HILLSBORO,OH,FULL
3516,Supercenter,CHULA VISTA,CA,FULL
3517,Neighborhood Market,RIO RANCHO,NM,QTR
3518,Supercenter,LAREDO,TX,FULL
3520,Supercenter,SECAUCUS,NJ,HALF
3521,Neighborhood Market,SHERMAN,TX,QTR
3522,Supercenter,BALDWIN PARK,CA,FULL
3523,Supercenter,SANTA CLARITA,CA,HALF
3524,Wal-Mart,EL CAJON,CA,FULL
3525,Supercenter,PUYALLUP,WA,FULL
3526,Supercenter,BROOKSVILLE,FL,FULL
3527,Supercenter,PORT ST LUCIE,FL,FULL
3528,Supercenter,WIGGINS,MS,HALF
3529,Supercenter,INDIANAPOLIS,IN,HALF
3530,Neighborhood Market,ROCKWALL,TX,QTR
3531,Supercenter,LACEY,WA,FULL
3533,Supercenter,DENVER,CO,HALF
3534,Supercenter,RED WING,MN,FULL
3535,Supercenter,EPPING,NH,FULL
3537,Supercenter,LAKEWOOD,WA,FULL
3538,Supercenter,MELBOURNE,FL,FULL
3541,Supercenter,KENNETT SQUARE,PA,FULL
3542,Neighborhood Market,HOUSTON,TX,QTR
3543,Wal-Mart,DANBURY,CT,QTR
3546,Wal-Mart,NEW MILFORD,CT,QTR
3547,Wal-Mart,NORWALK,CT,HALF
3548,Wal-Mart,WATERBURY,CT,QTR
3549,Wal-Mart,KEENE,NH,HALF
3560,Supercenter,FALL RIVER,MA,HALF
3561,Wal-Mart,TEATICKET,MA,HALF
3562,Wal-Mart,SADDLE BROOK,NJ,QTR
3563,Wal-Mart,BETHLEHEM,PA,QTR
3564,Supercenter,WILLOW GROVE,PA,FULL
3566,Supercenter,DENVER,CO,QTR
3567,Supercenter,HIDALGO,TX,HALF
3568,Supercenter,WEST VALLEY CITY,UT,FULL
3569,Supercenter,AUSTIN,TX,FULL
3570,Supercenter,EVANS,GA,FULL
3571,Supercenter,MIDDLETOWN,OH,FULL
3572,Supercenter,PEARLAND,TX,HALF
3573,Supercenter,MANASSAS,VA,FULL
3574,Neighborhood Market,ALLEN,TX,QTR
3580,Supercenter,NEWARK,OH,FULL
3581,Supercenter,ZANESVILLE,OH,FULL
3582,Supercenter,COLORADO SPRINGS,CO,FULL
3583,Supercenter,GLENMONT,NY,FULL
3584,Supercenter,HOUSTON,TX,FULL
3585,Supercenter,SPRING,TX,FULL
3587,Supercenter,ROCKLIN,CA,FULL
3588,Supercenter,DUMFRIES,VA,FULL
3589,Supercenter,SALT LAKE CITY,UT,HALF
3590,Supercenter,SIOUX CITY,IA,FULL
3591,Supercenter,MONTGOMERY,TX,FULL
3593,Neighborhood Market,HORN LAKE,MS,QTR
3594,Neighborhood Market,PANTEGO,TX,QTR
3595,Supercenter,FAYETTEVILLE,NC,FULL
3596,Supercenter,LOS LUNAS,NM,FULL
3597,Supercenter,BELVIDERE,IL,FULL
3598,Wal-Mart,CEDAR KNOLLS,NJ,FULL
3599,Neighborhood Market,BARTLETT,TN,HALF
3600,Neighborhood Market,FAYETTEVILLE,NC,QTR
3601,Supercenter,CRESTWOOD,IL,FULL
3602,Supercenter,SPRINGFIELD,IL,FULL
3603,Neighborhood Market,FOREST,VA,QTR
3604,Neighborhood Market,GOODYEAR,AZ,QTR
3605,Neighborhood Market,LYNCHBURG,VA,QTR
3606,Neighborhood Market,DEBARY,FL,QTR
3607,Supercenter,ALBION,NY,FULL
3608,Supercenter,MADISON,OH,FULL
3609,Supercenter,ELLENWOOD,GA,FULL
3611,Supercenter,MARIETTA,GA,QTR
3612,Supercenter,BURLINGTON,NC,FULL
3614,Neighborhood Market,ROANOKE,VA,QTR
3615,Neighborhood Market,OKLAHOMA CITY,OK,QTR
3616,Supercenter,AMITE,LA,FULL
3617,Neighborhood Market,ORLANDO,FL,HALF
3619,Neighborhood Market,CHATTANOOGA,TN,QTR
3620,Supercenter,RIVERTON,UT,FULL
3621,Supercenter,CHAMBLEE,GA,FULL
3622,Neighborhood Market,ROANOKE,VA,QTR
3623,Supercenter,LAREDO,TX,FULL
3624,Supercenter,MONTICELLO,MN,FULL
3625,Supercenter,LAUDERDALE LAKES,FL,QTR
3626,Supercenter,WINSTON SALEM,NC,FULL
3627,Supercenter,OAKWOOD,GA,FULL
3628,Neighborhood Market,SIMPSONVILLE,SC,QTR
3629,Neighborhood Market,PORT ORANGE,FL,QTR
3630,Supercenter,MARION,IA,FULL
3631,Supercenter,CROWLEY,TX,QTR
3632,Supercenter,SANDUSKY,MI,FULL
3633,Supercenter,WAYNESBORO,PA,FULL
3634,Supercenter,TAMAQUA,PA,FULL
3635,Neighborhood Market,FORT OGLETHORPE,GA,QTR
3637,Neighborhood Market,YUKON,OK,HALF
3638,Neighborhood Market,FLORENCE,SC,QTR
3639,Supercenter,DULLES,VA,FULL
3640,Supercenter,HOUSTON,TX,FULL
3641,Supercenter,SPRINGFIELD,OH,FULL
3643,Supercenter,MEDFORD,WI,HALF
3644,Supercenter,CHESAPEAKE,VA,FULL
3645,Supercenter,MIDLAND,TX,FULL
3646,Neighborhood Market,GOOSE CREEK,SC,QTR
3648,Supercenter,BISMARCK,ND,FULL
3650,Wal-Mart,VENTURA,CA,HALF
3652,Supercenter,WEST SACRAMENTO,CA,FULL
3653,Neighborhood Market,BURLESON,TX,QTR
3655,Neighborhood Market,LAS VEGAS,NV,QTR
3658,Supercenter,GREENSBORO,NC,FULL
3659,Supercenter,CHATTANOOGA,TN,FULL
3660,Supercenter,CHATTANOOGA,TN,FULL
3661,Neighborhood Market,EL PASO,TX,QTR
3700,Supercenter,INDIAN TRAIL,NC,FULL
3701,Supercenter,MOUNT OLIVE,NC,FULL
3702,Supercenter,JACKSONVILLE,FL,FULL
3703,Neighborhood Market,KENNER,LA,HALF
3705,Supercenter,YELM,WA,FULL
3708,Supercenter,SUISUN CITY,CA,FULL
3709,Supercenter,ATLANTA,GA,FULL
3710,Supercenter,DECATUR,GA,HALF
3712,Supercenter,CITRUS HEIGHTS,CA,HALF
3713,Neighborhood Market,LADSON,SC,QTR
3717,Supercenter,NASHVILLE,TN,FULL
3720,Supercenter,ARBUTUS,MD,FULL
3722,Supercenter,KENT,OH,FULL
3723,Neighborhood Market,LOCUST GROVE,OK,QTR
3724,Neighborhood Market,ORANGEBURG,SC,QTR
3725,Supercenter,NILES,IL,FULL
3726,Supercenter,GRAND BLANC,MI,FULL
3727,Neighborhood Market,ALEXANDRIA,LA,QTR
3728,Supercenter,NORTH LAS VEGAS,NV,FULL
3729,Supercenter,SPARKS,NV,FULL
3730,Supercenter,PRESCOTT VALLEY,AZ,FULL
3731,Supercenter,BERNALILLO,NM,FULL
3732,Supercenter,RIO RANCHO,NM,FULL
3733,Supercenter,TEGA CAY,SC,FULL
3734,Supercenter,VERMILLION,SD,FULL
3736,Neighborhood Market,PINEVILLE,LA,QTR
3738,Supercenter,NATRONA HEIGHTS,PA,FULL
3739,Supercenter,NAMPA,ID,FULL
3740,Neighborhood Market,AURORA,CO,QTR
3741,Supercenter,ATLANTA,GA,FULL
3742,Supercenter,WOODLAND,WA,FULL
3743,Neighborhood Market,WEST MONROE,LA,QTR
3746,Neighborhood Market,SHREVEPORT,LA,QTR
3747,Supercenter,MUNCIE,IN,FULL
3748,Supercenter,ACWORTH,GA,FULL
3749,Supercenter,CINCINNATI,OH,QTR
3750,Supercenter,WARNER ROBINS,GA,FULL
3751,Supercenter,SAN TAN VALLEY,AZ,FULL
3752,Neighborhood Market,BOSSIER CITY,LA,HALF
3754,Supercenter,CHELAN,WA,FULL
3757,Supercenter,ARLINGTON,WA,FULL
3758,Supercenter,CROOKSTON,MN,HALF
3760,Supercenter,NEW ULM,MN,QTR
3761,Supercenter,THIEF RIVER FALLS,MN,FULL
3762,Supercenter,WEST DES MOINES,IA,QTR
3763,Supercenter,EL PASO,TX,FULL
3764,Supercenter,LINDALE,TX,FULL
3765,Supercenter,PIQUA,OH,FULL
3768,Supercenter,ALTAVISTA,VA,FULL
3770,Supercenter,STUART,VA,HALF
3771,Supercenter,PHOENIX,AZ,FULL
3772,Supercenter,JONESVILLE,VA,FULL
3773,Supercenter,FORT WORTH,TX,FULL
3774,Supercenter,WILLIAMSTOWN,NJ,FULL
3777,Supercenter,FRISCO,TX,FULL
3778,Supercenter,CASPER,WY,FULL
3780,Supercenter,FALLSTON,MD,FULL
3781,Supercenter,INDIANAPOLIS,IN,FULL
3782,Supercenter,ORLANDO,FL,FULL
3783,Supercenter,DAYTON,OH,FULL
3784,Supercenter,FRANKLIN,OH,FULL
3785,Supercenter,PENSACOLA,FL,HALF
3786,Supercenter,BUFORD,GA,FULL
3788,Neighborhood Market,LAS VEGAS,NV,QTR
3789,Supercenter,OGDEN,UT,FULL
3790,Supercenter,LOCKPORT,IL,FULL
3791,Supercenter,THREE RIVERS,MI,FULL
3792,Supercenter,LANCASTER,OH,FULL
3794,Supercenter,FEDERAL WAY,WA,FULL
3795,Supercenter,NORTH BERGEN,NJ,FULL
3796,Supercenter,ONTARIO,CA,FULL
3799,Supercenter,MESA,AZ,FULL
3801,Supercenter,MARYSVILLE,WA,HALF
3802,Supercenter,MIDDLETOWN,DE,FULL
3803,Wal-Mart,WEST HAVEN,CT,HALF
3804,Supercenter,RANDALLSTOWN,MD,FULL
3805,Supercenter,WOODLAND PARK,CO,FULL
3806,Supercenter,FAIRMONT,MN,HALF
3807,Supercenter,BENSON,AZ,QTR
3809,Supercenter,UPPER SANDUSKY,OH,QTR
3810,Supercenter,EAST GREENVILLE,PA,FULL
3812,Supercenter,COLUMBUS,OH,FULL
3817,Neighborhood Market,ORLANDO,FL,HALF
3823,Supercenter,LINCOLN,NE,FULL
3824,Supercenter,WESTMINSTER,CO,FULL
3825,Supercenter,HAVELOCK,NC,FULL
3826,Supercenter,LUBBOCK,TX,FULL
3827,Supercenter,RICHMOND,TX,FULL
3828,Supercenter,LONGVIEW,TX,FULL
3829,Supercenter,JOHNSON CITY,TN,FULL
3830,Supercenter,LITTLE EGG HARBOR,NJ,HALF
3831,Supercenter,PORTSMOUTH,VA,QTR
3833,Supercenter,MESA,AZ,FULL
3835,Supercenter,OOLTEWAH,TN,FULL
3837,Supercenter,ROSCOE,IL,FULL
3838,Supercenter,TARENTUM,PA,FULL
3840,Supercenter,FINDLAY,OH,FULL
3842,Supercenter,MACEDON,NY,FULL
3843,Supercenter,DENTON,MD,FULL
3844,Neighborhood Market,GLENDALE,AZ,QTR
3845,Neighborhood Market,GLENDALE,AZ,QTR
3846,Neighborhood Market,MESA,AZ,QTR
3847,Supercenter,MESQUITE,NV,FULL
3848,Supercenter,SYRACUSE,UT,FULL
3850,Supercenter,TUMWATER,WA,FULL
3851,Supercenter,LAFAYETTE,IN,FULL
3852,Supercenter,UNICOI,TN,QTR
3853,Supercenter,HURON,SD,FULL
3857,Supercenter,MONONA,WI,FULL
3858,Supercenter,BOCA RATON,FL,QTR
3860,Supercenter,YOUNGSTOWN,OH,FULL
3861,Supercenter,GILBERT,AZ,FULL
3862,Neighborhood Market,HOLLY HILL,FL,QTR
3864,Supercenter,JACKSONVILLE,NC,FULL
3867,Supercenter,WESTMINSTER,CO,FULL
3868,Supercenter,SHREVEPORT,LA,FULL
3869,Supercenter,RICHMOND,VA,QTR
3870,Neighborhood Market,ARLINGTON,TX,QTR
3872,Supercenter,RAPID CITY,SD,FULL
3874,Supercenter,DAWSONVILLE,GA,FULL
3875,Supercenter,WAHPETON,ND,QTR
3876,Supercenter,MUSKEGON,MI,FULL
3877,Supercenter,GAINESVILLE,FL,FULL
3880,Neighborhood Market,ASHLAND,VA,QTR
3883,Wal-Mart,KAPOLEI,HI,FULL
3884,Supercenter,TUCSON,AZ,QTR
3886,Supercenter,EDINBURG,TX,FULL
3887,Supercenter,AVON PARK,FL,FULL
3888,Supercenter,SAN ANTONIO,TX,FULL
3889,Supercenter,APEX,NC,FULL
3891,Supercenter,WAUKEGAN,IL,FULL
3893,Supercenter,ZION,IL,QTR
3894,Supercenter,LEXINGTON,KY,FULL
3896,Supercenter,PEORIA,AZ,FULL
3897,Supercenter,TWIN FALLS,ID,FULL
3899,Neighborhood Market,GOOSE CREEK,SC,QTR
3912,Supercenter,LEDGEWOOD,NJ,FULL
3935,Neighborhood Market,NARANJA,FL,QTR
3947,Supercenter,CHULA VISTA,CA,QTR
3959,Neighborhood Market,KNOXVILLE,TN,HALF
3988,Neighborhood Market,SPANISH FORK,UT,QTR
3990,Neighborhood Market,MERIDIAN,MS,QTR
4046,Neighborhood Market,GARLAND,TX,QTR
4048,Neighborhood Market,PRAIRIEVILLE,LA,QTR
4049,Supercenter,OLYMPIA FIELDS,IL,FULL
4053,Neighborhood Market,INDIANAPOLIS,IN,QTR
4054,Neighborhood Market,INDIANAPOLIS,IN,QTR
4055,Supercenter,UNIVERSAL CITY,TX,FULL
4056,Neighborhood Market,CONVERSE,TX,QTR
4057,Neighborhood Market,JOPLIN,MO,QTR
4063,Supercenter,FORT MYERS BEACH,FL,FULL
4064,Supercenter,VIRGINIA BEACH,VA,HALF
4065,Supercenter,WILMINGTON,NC,FULL
4068,Supercenter,SPANISH FORK,UT,FULL
4100,Neighborhood Market,PROVO,UT,QTR
4101,Supercenter,LONG BEACH,CA,QTR
4102,Supercenter,CASTROVILLE,TX,HALF
4103,Supercenter,DEVINE,TX,FULL
4104,Neighborhood Market,DENTON,TX,QTR
4105,Neighborhood Market,EL PASO,TX,QTR
4108,Supercenter,SPRINGDALE,AR,FULL
4111,Supercenter,RICHMOND,TX,FULL
4112,Supercenter,BROWNSVILLE,TX,FULL
4114,Neighborhood Market,LONGVIEW,TX,QTR
4115,Supercenter,CIBOLO,TX,FULL
4118,Supercenter,SHEPHERDSVILLE,KY,FULL
4127,Neighborhood Market,WOODLAND,CA,QTR
4128,Neighborhood Market,RUSSELLVILLE,AR,QTR
4129,Supercenter,PONCHATOULA,LA,FULL
4130,Supercenter,KYLE,TX,FULL
4131,Supercenter,SAN ANTONIO,TX,FULL
4132,Supercenter,DOWNEY,CA,HALF
4134,Neighborhood Market,STANTON,CA,QTR
4137,Supercenter,TACOMA,WA,HALF
4138,Neighborhood Market,OMAHA,NE,QTR
4139,Neighborhood Market,OMAHA,NE,QTR
4140,Neighborhood Market,MIAMI,FL,QTR
4141,Neighborhood Market,LARGO,FL,QTR
4142,Neighborhood Market,ORLANDO,FL,QTR
4144,Supercenter,AUGUSTA,GA,HALF
4145,Neighborhood Market,GREER,SC,QTR
4147,Neighborhood Market,MORRISVILLE,NC,HALF
4148,Neighborhood Market,CHARLOTTE,NC,QTR
4153,Supercenter,OLD BRIDGE,NJ,HALF
4156,Supercenter,DERBY,VT,FULL
4157,Neighborhood Market,CARY,NC,HALF
4159,Neighborhood Market,KISSIMMEE,FL,QTR
4160,Neighborhood Market,ORLANDO,FL,QTR
4161,Supercenter,MIAMI,FL,QTR
4162,Supercenter,SAN ANTONIO,TX,HALF
4163,Supercenter,CEDAR PARK,TX,FULL
4164,Supercenter,KAUFMAN,TX,HALF
4165,Supercenter,FORT WORTH,TX,FULL
4166,Supercenter,SWEETWATER,TN,QTR
4168,Supercenter,BEEBE,AR,FULL
4169,Neighborhood Market,EL CAJON,CA,QTR
4171,Supercenter,GARDEN GROVE,CA,QTR
4174,Neighborhood Market,SAN JOSE,CA,HALF
4176,Supercenter,SHERWOOD,OR,HALF
4180,Neighborhood Market,NAMPA,ID,QTR
4182,Neighborhood Market,PLANO,TX,QTR
4183,Supercenter,BRYAN,TX,FULL
4184,Neighborhood Market,LEVITTOWN,NY,HALF
4185,Supercenter,CUMMING,GA,FULL
4187,Supercenter,FLORENCE,AL,FULL
4188,Neighborhood Market,FLORENCE,AL,QTR
4189,Neighborhood Market,HELENA,AL,HALF
4191,Supercenter,RICHMOND,VA,HALF
4193,Neighborhood Market,TYLER,TX,QTR
4194,Supercenter,VICTORIA,TX,FULL
4195,Supercenter,CHOCTAW,OK,FULL
4197,Neighborhood Market,ORLANDO,FL,HALF
4198,Neighborhood Market,OLATHE,KS,HALF
4200,Supercenter,COLUMBUS,GA,FULL
4201,Supercenter,EDGEWOOD,NM,HALF
4202,Supercenter,ROSEVILLE,CA,HALF
4203,Supercenter,FORT MOHAVE,AZ,HALF
4206,Neighborhood Market,AUGUSTA,GA,QTR
4208,Supercenter,SALT LAKE CITY,UT,HALF
4209,Supercenter,NEBRASKA CITY,NE,QTR
4210,Neighborhood Market,MOBILE,AL,QTR
4211,Neighborhood Market,ORLANDO,FL,QTR
4215,Supercenter,QUINLAN,TX,QTR
4216,Supercenter,COLUMBUS,IN,FULL
4218,Neighborhood Market,SURPRISE,AZ,QTR
4219,Supercenter,BUDA,TX,FULL
4220,Neighborhood Market,VIRGINIA BEACH,VA,QTR
4221,Supercenter,CORNELIUS,OR,FULL
4223,Supercenter,MARYVILLE,TN,FULL
4224,Supercenter,CONOVER,NC,FULL
4226,Supercenter,DUNLAP,TN,QTR
4230,Supercenter,FORT WAYNE,IN,HALF
4231,Supercenter,FORT WAYNE,IN,FULL
4232,Supercenter,PHOENIX,AZ,QTR
4233,Neighborhood Market,PHOENIX,AZ,QTR
4235,Supercenter,TERRE HAUTE,IN,FULL
4237,Supercenter,INDIAN LAND,SC,FULL
4238,Supercenter,SANGER,CA,FULL
4239,Supercenter,RENO,NV,FULL
4240,Supercenter,HIGHLAND VILLAGE,TX,FULL
4241,Supercenter,STILLWATER,OK,FULL
4243,Supercenter,CLIO,MI,FULL
4244,Supercenter,PARK RAPIDS,MN,FULL
4246,Supercenter,WADENA,MN,QTR
4247,Supercenter,HAVRE,MT,QTR
4250,Supercenter,MORRISVILLE,NC,FULL
4252,Supercenter,FLAGSTAFF,AZ,FULL
4253,Supercenter,SAUK CENTRE,MN,HALF
4255,Supercenter,ELYRIA,OH,FULL
4256,Supercenter,AMES,IA,FULL
4257,Supercenter,AUSTIN,MN,FULL
4258,Supercenter,FREDERICKSBURG,VA,FULL
4259,Supercenter,SHELBYVILLE,IL,QTR
4260,Supercenter,PORT ST LUCIE,FL,FULL
4262,Supercenter,THE VILLAGES,FL,FULL
4264,Neighborhood Market,ORO VALLEY,AZ,QTR
4272,Supercenter,LOGAN,UT,FULL
4273,Supercenter,LELAND,NC,FULL
4274,Supercenter,DENVER,NC,FULL
4275,Neighborhood Market,PEORIA,AZ,QTR
4276,Supercenter,TAYLOR,PA,FULL
4277,Supercenter,HURRICANE,WV,FULL
4278,Supercenter,QUINCY,WV,HALF
4279,Supercenter,MIDLOTHIAN,TX,QTR
4281,Supercenter,LADYSMITH,WI,QTR
4283,Supercenter,COLUMBUS,GA,HALF
4284,Supercenter,LAKEWOOD,CO,HALF
4285,Supercenter,CLEVELAND,OH,FULL
4286,Supercenter,MONTGOMERY,IL,FULL
4288,Supercenter,BROOMFIELD,CO,FULL
4293,Neighborhood Market,PHOENIX,AZ,QTR
4295,Supercenter,ALEXANDRIA,LA,FULL
4298,Supercenter,HUMBLE,TX,FULL
4299,Supercenter,LUBBOCK,TX,FULL
4303,Supercenter,MIAMI,FL,FULL
4309,Supercenter,ORANGEVALE,CA,HALF
4317,Supercenter,TEHACHAPI,CA,FULL
4318,Supercenter,MILLBROOK,AL,FULL
4321,Supercenter,WICHITA,KS,FULL
4322,Supercenter,CRETE,NE,QTR
4323,Supercenter,KANKAKEE,IL,FULL
4324,Neighborhood Market,CHANDLER,AZ,QTR
4325,Supercenter,YUMA,AZ,FULL
4330,Supercenter,CHELSEA,AL,FULL
4332,Supercenter,ORLANDO,FL,FULL
4333,Supercenter,FAIRHOPE,AL,FULL
4334,Supercenter,WEAVERVILLE,NC,FULL
4335,Supercenter,FALCON,CO,FULL
4336,Supercenter,EL MIRAGE,AZ,FULL
4337,Supercenter,SAN LUIS,AZ,FULL
4339,Neighborhood Market,NORTH LAS VEGAS,NV,QTR
4340,Supercenter,HESPERIA,CA,FULL
4341,Supercenter,TRUTH OR CONSEQUENCES,NM,QTR
4348,Supercenter,DUNCANSVILLE,PA,FULL
4350,Supercenter,KILMARNOCK,VA,QTR
4352,Supercenter,FARGO,ND,FULL
4354,Neighborhood Market,NAPLES,FL,HALF
4355,Supercenter,TAYLOR,AZ,HALF
4356,Supercenter,LAS VEGAS,NV,FULL
4357,Neighborhood Market,PENSACOLA,FL,QTR
4358,Supercenter,OMAHA,NE,FULL
4359,Supercenter,ANCHORAGE,AK,QTR
4365,Supercenter,ORLANDO,FL,FULL
4366,Neighborhood Market,EL PASO,TX,QTR
4367,Neighborhood Market,TEXARKANA,TX,QTR
4368,Supercenter,OCALA,FL,FULL
4370,Supercenter,FERNLEY,NV,HALF
4371,Neighborhood Market,TEXARKANA,TX,QTR
4372,Supercenter,KINGWOOD,WV,QTR
4373,Neighborhood Market,WAKE VILLAGE,TX,QTR
4374,Supercenter,LITCHFIELD,MN,FULL
4375,Neighborhood Market,SPRINGDALE,AR,QTR
4376,Neighborhood Market,BENTONVILLE,AR,QTR
4377,Supercenter,CRAIG,CO,QTR
4378,Supercenter,ONLEY,VA,FULL
4380,Neighborhood Market,CORAL SPRINGS,FL,QTR
4381,Supercenter,BRANSON,MO,HALF
4383,Supercenter,DEARBORN,MI,FULL
4384,Supercenter,MOUNT PLEASANT,SC,FULL
4387,Supercenter,WORCESTER,MA,FULL
4388,Neighborhood Market,WAYNESBORO,VA,QTR
4389,Supercenter,WOODSVILLE,NH,QTR
4390,Neighborhood Market,ENID,OK,QTR
4392,Supercenter,VICTORVILLE,CA,FULL
4393,Supercenter,NORTH HIGHLANDS,CA,FULL
4394,Supercenter,SPOKANE,WA,FULL
4395,Supercenter,POST FALLS,ID,FULL
4399,Supercenter,ELKHART,IN,FULL
4403,Supercenter,QUEENSBURY,NY,HALF
4404,Supercenter,ETTERS,PA,FULL
4405,Supercenter,AURORA,IL,FULL
4407,Supercenter,MONTGOMERY,AL,FULL
4409,Supercenter,ROCKMART,GA,FULL
4410,Supercenter,GRANITE FALLS,NC,FULL
4412,Supercenter,LAUREL,MT,FULL
4413,Neighborhood Market,LEXINGTON,KY,QTR
4414,Supercenter,SMITHVILLE,TN,QTR
4415,Neighborhood Market,EL PASO,TX,QTR
4416,Supercenter,HOUSTON,TX,FULL
4417,Supercenter,CAMBY,IN,FULL
4420,Supercenter,LEESVILLE,SC,FULL
