WeekNumber,STORE_NBR ,ITEM1_DESC,ITEM_NBR3,TY_Projection,LY_UNITS,LLY_UNITS
2,2843,24CT CPCK ASRT BCRM,9873326,0,0,8
2,7188,24CT CPCK ASRT BCRM,9873326,2,1,8
2,177,24CT CPCK ASRT BCRM,9873326,6,5,8
2,1863,24CT CPCK ASRT BCRM,9873326,15,12,8
2,4137,24CT CPCK ASRT BCRM,9873326,0,0,8
2,1563,24CT CPCK ASRT BCRM,9873326,0,0,8
2,874,24CT CPCK ASRT BCRM,9873326,8,6,8
2,5898,24CT CPCK ASRT BCRM,9873326,15,12,8
2,2098,24CT CPCK ASRT BCRM,9873326,16,13,8
2,1083,24CT CPCK ASRT BCRM,9873326,0,0,8
2,4392,24CT CPCK ASRT BCRM,9873326,6,5,8
2,4325,24CT CPCK ASRT BCRM,9873326,16,13,8
2,2330,24CT CPCK ASRT BCRM,9873326,11,9,8
2,4424,24CT CPCK ASRT BCRM,9873326,18,15,8
2,5449,24CT CPCK ASRT BCRM,9873326,0,0,8
2,1806,24CT CPCK ASRT BCRM,9873326,16,13,8
2,135,24CT CPCK ASRT BCRM,9873326,32,26,8
2,2199,24CT CPCK ASRT BCRM,9873326,18,15,8
2,3659,24CT CPCK ASRT BCRM,9873326,4,3,8
2,3159,24CT CPCK ASRT BCRM,9873326,11,9,8
2,2508,24CT CPCK ASRT BCRM,9873326,9,7,8
2,3633,24CT CPCK ASRT BCRM,9873326,23,19,8
2,2108,24CT CPCK ASRT BCRM,9873326,8,6,8
2,96,24CT CPCK ASRT BCRM,9873326,0,0,8
2,5141,24CT CPCK ASRT BCRM,9873326,23,19,8
2,854,24CT CPCK ASRT BCRM,9873326,6,5,8
2,1331,24CT CPCK ASRT BCRM,9873326,16,13,8
2,421,24CT CPCK ASRT BCRM,9873326,3,2,8
2,471,24CT CPCK ASRT BCRM,9873326,4,3,8
2,558,24CT CPCK ASRT BCRM,9873326,0,0,8
2,5127,24CT CPCK ASRT BCRM,9873326,2,1,8
2,2273,24CT CPCK ASRT BCRM,9873326,8,6,8
2,5080,24CT CPCK ASRT BCRM,9873326,12,10,8
2,1216,24CT CPCK ASRT BCRM,9873326,15,12,8
2,968,24CT CPCK ASRT BCRM,9873326,5,4,8
2,1993,24CT CPCK ASRT BCRM,9873326,9,7,8
2,1741,24CT CPCK ASRT BCRM,9873326,0,0,8
2,5252,24CT CPCK ASRT BCRM,9873326,15,12,8
2,3402,24CT CPCK ASRT BCRM,9873326,0,0,8
2,2311,24CT CPCK ASRT BCRM,9873326,14,11,8
2,1962,24CT CPCK ASRT BCRM,9873326,20,16,8
2,3630,24CT CPCK ASRT BCRM,9873326,12,10,8
2,231,24CT CPCK ASRT BCRM,9873326,11,9,8
2,1902,24CT CPCK ASRT BCRM,9873326,3,2,8
2,1790,24CT CPCK ASRT BCRM,9873326,8,6,8
2,574,24CT CPCK ASRT BCRM,9873326,11,9,8
2,4395,24CT CPCK ASRT BCRM,9873326,0,0,8
2,3464,24CT CPCK ASRT BCRM,9873326,9,7,8
2,1523,24CT CPCK ASRT BCRM,9873326,10,8,8
2,1173,24CT CPCK ASRT BCRM,9873326,0,0,8
2,3520,24CT CPCK ASRT BCRM,9873326,20,16,8
2,1765,24CT CPCK ASRT BCRM,9873326,10,8,8
2,1850,24CT CPCK ASRT BCRM,9873326,11,9,8
2,3371,24CT CPCK ASRT BCRM,9873326,6,5,8
2,1592,24CT CPCK ASRT BCRM,9873326,3,2,8
2,912,24CT CPCK ASRT BCRM,9873326,0,0,8
2,3757,24CT CPCK ASRT BCRM,9873326,3,2,8
2,365,24CT CPCK ASRT BCRM,9873326,11,9,8
2,1500,24CT CPCK ASRT BCRM,9873326,14,11,8
2,1734,24CT CPCK ASRT BCRM,9873326,2,1,8
2,2560,24CT CPCK ASRT BCRM,9873326,16,13,8
2,1346,24CT CPCK ASRT BCRM,9873326,0,0,8
2,1378,24CT CPCK ASRT BCRM,9873326,17,14,8
2,4487,24CT CPCK ASRT BCRM,9873326,0,0,8
2,4458,24CT CPCK ASRT BCRM,9873326,9,7,8
2,2860,24CT CPCK ASRT BCRM,9873326,0,0,8
2,850,24CT CPCK ASRT BCRM,9873326,5,4,8
2,4183,24CT CPCK ASRT BCRM,9873326,8,6,8
2,655,24CT CPCK ASRT BCRM,9873326,6,5,8
2,304,24CT CPCK ASRT BCRM,9873326,10,8,8
2,1232,24CT CPCK ASRT BCRM,9873326,14,11,8
2,448,24CT CPCK ASRT BCRM,9873326,24,20,8
2,960,24CT CPCK ASRT BCRM,9873326,0,0,8
2,3401,24CT CPCK ASRT BCRM,9873326,0,0,8
2,3057,24CT CPCK ASRT BCRM,9873326,8,6,8
2,4201,24CT CPCK ASRT BCRM,9873326,5,4,8
2,1718,24CT CPCK ASRT BCRM,9873326,11,9,8
2,839,24CT CPCK ASRT BCRM,9873326,11,9,8
2,1926,24CT CPCK ASRT BCRM,9873326,18,15,8
2,5070,24CT CPCK ASRT BCRM,9873326,5,4,8
2,7178,24CT CPCK ASRT BCRM,9873326,2,1,8
2,2723,24CT CPCK ASRT BCRM,9873326,4,3,8
2,495,24CT CPCK ASRT BCRM,9873326,0,0,8
2,1839,24CT CPCK ASRT BCRM,9873326,22,18,8
2,1210,24CT CPCK ASRT BCRM,9873326,18,15,8
2,2365,24CT CPCK ASRT BCRM,9873326,4,3,8
2,4594,24CT CPCK ASRT BCRM,9873326,2,1,8
2,2016,24CT CPCK ASRT BCRM,9873326,9,7,8
2,1301,24CT CPCK ASRT BCRM,9873326,6,5,8
2,490,24CT CPCK ASRT BCRM,9873326,12,10,8
2,766,24CT CPCK ASRT BCRM,9873326,9,7,8
3,3570,24CT CPCK ASRT BCRM,9873326,12,10,8
3,4635,24CT CPCK ASRT BCRM,9873326,6,5,8
3,937,24CT CPCK ASRT BCRM,9873326,0,0,8
3,5625,24CT CPCK ASRT BCRM,9873326,27,22,8
3,5317,24CT CPCK ASRT BCRM,9873326,10,8,8
3,5753,24CT CPCK ASRT BCRM,9873326,6,5,8
3,793,24CT CPCK ASRT BCRM,9873326,18,15,8
3,5300,24CT CPCK ASRT BCRM,9873326,8,6,8
3,2859,24CT CPCK ASRT BCRM,9873326,24,20,8
3,5012,24CT CPCK ASRT BCRM,9873326,6,5,8
3,4298,24CT CPCK ASRT BCRM,9873326,17,14,8
3,5748,24CT CPCK ASRT BCRM,9873326,26,21,8
3,141,24CT CPCK ASRT BCRM,9873326,5,4,8
3,861,24CT CPCK ASRT BCRM,9873326,33,27,8
3,1560,24CT CPCK ASRT BCRM,9873326,0,0,8
3,1638,24CT CPCK ASRT BCRM,9873326,11,9,8
3,3388,24CT CPCK ASRT BCRM,9873326,5,4,8
3,157,24CT CPCK ASRT BCRM,9873326,0,0,8
3,1676,24CT CPCK ASRT BCRM,9873326,35,29,8
3,1315,24CT CPCK ASRT BCRM,9873326,0,0,8
3,2703,24CT CPCK ASRT BCRM,9873326,0,0,8
3,4239,24CT CPCK ASRT BCRM,9873326,14,11,8
3,5051,24CT CPCK ASRT BCRM,9873326,23,19,8
3,543,24CT CPCK ASRT BCRM,9873326,28,23,8
3,4664,24CT CPCK ASRT BCRM,9873326,17,14,8
3,1968,24CT CPCK ASRT BCRM,9873326,11,9,8
3,25,24CT CPCK ASRT BCRM,9873326,22,18,8
3,2723,24CT CPCK ASRT BCRM,9873326,6,5,8
3,5701,24CT CPCK ASRT BCRM,9873326,0,0,8
3,910,24CT CPCK ASRT BCRM,9873326,18,15,8
3,4404,24CT CPCK ASRT BCRM,9873326,8,6,8
3,573,24CT CPCK ASRT BCRM,9873326,0,0,8
3,1470,24CT CPCK ASRT BCRM,9873326,11,9,8
3,706,24CT CPCK ASRT BCRM,9873326,9,7,8
3,318,24CT CPCK ASRT BCRM,9873326,26,21,8
3,5355,24CT CPCK ASRT BCRM,9873326,12,10,8
3,2368,24CT CPCK ASRT BCRM,9873326,3,2,8
3,1368,24CT CPCK ASRT BCRM,9873326,22,18,8
3,2061,24CT CPCK ASRT BCRM,9873326,12,10,8
3,3401,24CT CPCK ASRT BCRM,9873326,2,1,8
3,1227,24CT CPCK ASRT BCRM,9873326,12,10,8
3,2359,24CT CPCK ASRT BCRM,9873326,11,9,8
3,5046,24CT CPCK ASRT BCRM,9873326,6,5,8
3,317,24CT CPCK ASRT BCRM,9873326,17,14,8
3,43,24CT CPCK ASRT BCRM,9873326,18,15,8
3,3197,24CT CPCK ASRT BCRM,9873326,11,9,8
3,1412,24CT CPCK ASRT BCRM,9873326,0,0,8
3,2103,24CT CPCK ASRT BCRM,9873326,2,1,8
3,1265,24CT CPCK ASRT BCRM,9873326,20,16,8
3,2967,24CT CPCK ASRT BCRM,9873326,2,1,8
3,1789,24CT CPCK ASRT BCRM,9873326,2,1,8
3,5976,24CT CPCK ASRT BCRM,9873326,21,17,8
3,3188,24CT CPCK ASRT BCRM,9873326,9,7,8
3,3339,24CT CPCK ASRT BCRM,9873326,11,9,8
3,2484,24CT CPCK ASRT BCRM,9873326,0,0,8
3,2739,24CT CPCK ASRT BCRM,9873326,10,8,8
3,1564,24CT CPCK ASRT BCRM,9873326,9,7,8
3,60,24CT CPCK ASRT BCRM,9873326,0,0,8
3,3732,24CT CPCK ASRT BCRM,9873326,22,18,8
3,928,24CT CPCK ASRT BCRM,9873326,3,2,8
3,2476,24CT CPCK ASRT BCRM,9873326,15,12,8
3,1201,24CT CPCK ASRT BCRM,9873326,2,1,8
3,697,24CT CPCK ASRT BCRM,9873326,0,0,8
3,3060,24CT CPCK ASRT BCRM,9873326,12,10,8
3,582,24CT CPCK ASRT BCRM,9873326,0,0,8
3,5845,24CT CPCK ASRT BCRM,9873326,12,10,8
3,1959,24CT CPCK ASRT BCRM,9873326,2,1,8
3,3510,24CT CPCK ASRT BCRM,9873326,15,12,8
3,145,24CT CPCK ASRT BCRM,9873326,6,5,8
3,2634,24CT CPCK ASRT BCRM,9873326,14,11,8
3,1778,24CT CPCK ASRT BCRM,9873326,0,0,8
3,1381,24CT CPCK ASRT BCRM,9873326,3,2,8
3,1910,24CT CPCK ASRT BCRM,9873326,3,2,8
3,2089,24CT CPCK ASRT BCRM,9873326,5,4,8
3,448,24CT CPCK ASRT BCRM,9873326,24,20,8
3,2980,24CT CPCK ASRT BCRM,9873326,59,49,8
3,181,24CT CPCK ASRT BCRM,9873326,8,6,8
3,144,24CT CPCK ASRT BCRM,9873326,18,15,8
3,1161,24CT CPCK ASRT BCRM,9873326,18,15,8
3,4283,24CT CPCK ASRT BCRM,9873326,10,8,8
3,1220,24CT CPCK ASRT BCRM,9873326,11,9,8
3,2748,24CT CPCK ASRT BCRM,9873326,9,7,8
3,5030,24CT CPCK ASRT BCRM,9873326,17,14,8
3,2421,24CT CPCK ASRT BCRM,9873326,9,7,8
3,1000,24CT CPCK ASRT BCRM,9873326,59,49,8
3,3623,24CT CPCK ASRT BCRM,9873326,11,9,8
3,4538,24CT CPCK ASRT BCRM,9873326,12,10,8
3,1273,24CT CPCK ASRT BCRM,9873326,0,0,8
3,4456,24CT CPCK ASRT BCRM,9873326,17,14,8
3,5215,24CT CPCK ASRT BCRM,9873326,0,0,8
3,1059,24CT CPCK ASRT BCRM,9873326,10,8,8
3,2872,24CT CPCK ASRT BCRM,9873326,17,14,8
3,1060,24CT CPCK ASRT BCRM,9873326,26,21,8
3,2429,24CT CPCK ASRT BCRM,9873326,4,3,8
3,4487,24CT CPCK ASRT BCRM,9873326,10,8,8
3,462,24CT CPCK ASRT BCRM,9873326,21,17,8
3,785,24CT CPCK ASRT BCRM,9873326,12,10,8
3,3255,24CT CPCK ASRT BCRM,9873326,5,4,8
3,1894,24CT CPCK ASRT BCRM,9873326,6,5,8
3,319,24CT CPCK ASRT BCRM,9873326,0,0,8
3,5241,24CT CPCK ASRT BCRM,9873326,11,9,8
3,2994,24CT CPCK ASRT BCRM,9873326,2,1,8
3,1223,24CT CPCK ASRT BCRM,9873326,0,0,8
3,3397,24CT CPCK ASRT BCRM,9873326,2,1,8
3,686,24CT CPCK ASRT BCRM,9873326,0,0,8
3,3777,24CT CPCK ASRT BCRM,9873326,3,2,8
3,5449,24CT CPCK ASRT BCRM,9873326,0,0,8
3,358,24CT CPCK ASRT BCRM,9873326,18,15,8
3,3402,24CT CPCK ASRT BCRM,9873326,14,11,8
3,3342,24CT CPCK ASRT BCRM,9873326,8,6,8
3,2065,24CT CPCK ASRT BCRM,9873326,16,13,8
3,3912,24CT CPCK ASRT BCRM,9873326,8,6,8
3,1491,24CT CPCK ASRT BCRM,9873326,5,4,8
3,1030,24CT CPCK ASRT BCRM,9873326,33,27,8
3,2705,24CT CPCK ASRT BCRM,9873326,0,0,8
3,6190,24CT CPCK ASRT BCRM,9873326,4,3,8
3,3431,24CT CPCK ASRT BCRM,9873326,28,23,8
3,4594,24CT CPCK ASRT BCRM,9873326,11,9,8
3,468,24CT CPCK ASRT BCRM,9873326,27,22,8
3,87,24CT CPCK ASRT BCRM,9873326,24,20,8
3,1724,24CT CPCK ASRT BCRM,9873326,10,8,8
3,1385,24CT CPCK ASRT BCRM,9873326,9,7,8
3,1750,24CT CPCK ASRT BCRM,9873326,30,25,8
3,2581,24CT CPCK ASRT BCRM,9873326,36,30,8
3,4325,24CT CPCK ASRT BCRM,9873326,10,8,8
3,1158,24CT CPCK ASRT BCRM,9873326,6,5,8
3,1759,24CT CPCK ASRT BCRM,9873326,10,8,8
3,1477,24CT CPCK ASRT BCRM,9873326,16,13,8
3,1032,24CT CPCK ASRT BCRM,9873326,14,11,8
3,4153,24CT CPCK ASRT BCRM,9873326,12,10,8
3,1837,24CT CPCK ASRT BCRM,9873326,6,5,8
3,1486,24CT CPCK ASRT BCRM,9873326,8,6,8
3,2665,24CT CPCK ASRT BCRM,9873326,42,35,8
3,678,24CT CPCK ASRT BCRM,9873326,51,42,8
3,5113,24CT CPCK ASRT BCRM,9873326,22,18,8
3,1871,24CT CPCK ASRT BCRM,9873326,3,2,8
3,991,24CT CPCK ASRT BCRM,9873326,32,26,8
3,1125,24CT CPCK ASRT BCRM,9873326,17,14,8
3,1263,24CT CPCK ASRT BCRM,9873326,42,35,8
3,1966,24CT CPCK ASRT BCRM,9873326,14,11,8
3,1276,24CT CPCK ASRT BCRM,9873326,8,6,8
3,1205,24CT CPCK ASRT BCRM,9873326,2,1,8
3,4111,24CT CPCK ASRT BCRM,9873326,10,8,8
3,1832,24CT CPCK ASRT BCRM,9873326,18,15,8
3,5342,24CT CPCK ASRT BCRM,9873326,42,35,8
3,1761,24CT CPCK ASRT BCRM,9873326,2,1,8
3,66,24CT CPCK ASRT BCRM,9873326,44,36,8
3,1775,24CT CPCK ASRT BCRM,9873326,16,13,8
3,1540,24CT CPCK ASRT BCRM,9873326,9,7,8
3,412,24CT CPCK ASRT BCRM,9873326,36,30,8
2,667,6CT ASRT CUPCAKES,568472664,8,6,12
2,645,6CT WHITE CUPCAKES,568472602,8,6,12
2,1852,6CT ASRT CUPCAKES,568472664,16,13,12
2,214,6CT WHITE CUPCAKES,568472602,12,10,12
2,3436,6CT ASRT CUPCAKES,568472664,8,6,12
2,621,6CT ASRT CUPCAKES,568472664,8,6,12
2,2294,6CT ASRT CUPCAKES,568472664,12,10,12
2,231,6CT WHITE CUPCAKES,568472602,12,10,12
2,3780,6CT ASRT CUPCAKES,568472664,11,9,12
2,1645,6CT ASRT CUPCAKES,568472664,0,0,12
2,4865,6CT ASRT CUPCAKES,568472664,12,10,12
2,4399,6CT ASRT CUPCAKES,568472664,16,13,12
2,1227,6CT WHITE CUPCAKES,568472602,10,8,12
2,1763,6CT WHITE CUPCAKES,568472602,0,0,12
2,381,6CT WHITE CUPCAKES,568472602,5,4,12
2,1924,6CT ASRT CUPCAKES,568472664,3,2,12
2,417,6CT ASRT CUPCAKES,568472664,0,0,12
2,1097,6CT ASRT CUPCAKES,568472664,0,0,12
2,969,6CT ASRT CUPCAKES,568472664,16,13,12
2,555,6CT ASRT CUPCAKES,568472664,0,0,12
2,1033,6CT ASRT CUPCAKES,568472664,22,18,12
2,1395,6CT WHITE CUPCAKES,568472602,10,8,12
2,313,6CT ASRT CUPCAKES,568472664,0,0,12
2,2543,6CT ASRT CUPCAKES,568472664,20,16,12
2,307,6CT ASRT CUPCAKES,568472664,9,7,12
2,449,6CT WHITE CUPCAKES,568472602,4,3,12
2,5497,6CT WHITE CUPCAKES,568472602,3,2,12
2,4336,6CT WHITE CUPCAKES,568472602,0,0,12
2,574,6CT ASRT CUPCAKES,568472664,20,16,12
2,3891,6CT ASRT CUPCAKES,568472664,28,23,12
2,3401,6CT ASRT CUPCAKES,568472664,0,0,12
2,4474,12CT CHOC CUPCAKES,9804094,0,0,6
2,475,6CT ASRT CUPCAKES,568472664,11,9,12
2,3282,6CT ASRT CUPCAKES,568472664,10,8,12
2,3215,6CT ASRT CUPCAKES,568472664,9,7,12
2,1233,6CT WHITE CUPCAKES,568472602,0,0,12
2,2446,6CT ASRT CUPCAKES,568472664,56,46,12
2,115,6CT WHITE CUPCAKES,568472602,0,0,12
2,2715,6CT WHITE CUPCAKES,568472602,8,6,12
2,2846,6CT ASRT CUPCAKES,568472664,6,5,12
2,2073,6CT ASRT CUPCAKES,568472664,18,15,12
2,1734,6CT WHITE CUPCAKES,568472602,8,6,12
2,5282,6CT ASRT CUPCAKES,568472664,26,21,12
2,1519,6CT ASRT CUPCAKES,568472664,15,12,12
2,1403,6CT ASRT CUPCAKES,568472664,10,8,12
2,3344,6CT ASRT CUPCAKES,568472664,10,8,12
2,624,6CT WHITE CUPCAKES,568472602,4,3,12
2,226,6CT ASRT CUPCAKES,568472664,11,9,12
2,2842,6CT ASRT CUPCAKES,568472664,39,32,12
2,4298,6CT WHITE CUPCAKES,568472602,5,4,12
2,2846,6CT WHITE CUPCAKES,568472602,8,6,12
2,1037,6CT ASRT CUPCAKES,568472664,0,0,12
2,1687,6CT WHITE CUPCAKES,568472602,10,8,12
2,2188,12CT WHITE CUPCAKES,9804080,10,8,6
2,163,6CT WHITE CUPCAKES,568472602,11,9,12
2,2638,6CT WHITE CUPCAKES,568472602,12,10,12
2,1569,6CT ASRT CUPCAKES,568472664,0,0,12
2,3597,6CT ASRT CUPCAKES,568472664,14,11,12
2,3344,6CT WHITE CUPCAKES,568472602,6,5,12
2,701,6CT ASRT CUPCAKES,568472664,15,12,12
2,1700,6CT WHITE CUPCAKES,568472602,0,0,12
2,1165,6CT WHITE CUPCAKES,568472602,10,8,12
2,4499,6CT ASRT CUPCAKES,568472664,0,0,12
2,1505,6CT ASRT CUPCAKES,568472664,18,15,12
2,3417,6CT ASRT CUPCAKES,568472664,0,0,12
2,4332,6CT ASRT CUPCAKES,568472664,6,5,12
2,4323,6CT ASRT CUPCAKES,568472664,17,14,12
2,2174,6CT ASRT CUPCAKES,568472664,8,6,12
2,546,6CT ASRT CUPCAKES,568472664,11,9,12
2,3213,6CT ASRT CUPCAKES,568472664,9,7,12
2,2337,6CT ASRT CUPCAKES,568472664,4,3,12
2,5337,6CT ASRT CUPCAKES,568472664,0,0,12
2,105,6CT ASRT CUPCAKES,568472664,17,14,12
2,677,6CT WHITE CUPCAKES,568472602,28,23,12
2,3588,6CT WHITE CUPCAKES,568472602,0,0,12
2,1676,6CT ASRT CUPCAKES,568472664,11,9,12
2,2426,6CT ASRT CUPCAKES,568472664,15,12,12
2,12,6CT ASRT CUPCAKES,568472664,6,5,12
2,1524,6CT WHITE CUPCAKES,568472602,4,3,12
2,3725,6CT ASRT CUPCAKES,568472664,26,21,12
2,5430,6CT ASRT CUPCAKES,568472664,0,0,12
2,5124,6CT ASRT CUPCAKES,568472664,10,8,12
2,1222,6CT WHITE CUPCAKES,568472602,17,14,12
2,4223,6CT WHITE CUPCAKES,568472602,14,11,12
2,2,6CT WHITE CUPCAKES,568472602,11,9,12
2,517,6CT ASRT CUPCAKES,568472664,0,0,12
2,965,6CT WHITE CUPCAKES,568472602,11,9,12
2,5313,6CT WHITE CUPCAKES,568472602,2,1,12
2,5085,6CT WHITE CUPCAKES,568472602,0,0,12
2,4558,6CT ASRT CUPCAKES,568472664,12,10,12
3,4609,6CT ASRT CUPCAKES,568472664,14,11,12
3,667,6CT ASRT CUPCAKES,568472664,3,2,12
3,3230,6CT ASRT CUPCAKES,568472664,16,13,12
3,2274,6CT WHITE CUPCAKES,568472602,18,15,12
3,2509,6CT ASRT CUPCAKES,568472664,10,8,12
3,2093,6CT ASRT CUPCAKES,568472664,9,7,12
3,5810,6CT ASRT CUPCAKES,568472664,99,82,12
3,1139,6CT WHITE CUPCAKES,568472602,0,0,12
3,3848,6CT ASRT CUPCAKES,568472664,32,26,12
3,5417,6CT ASRT CUPCAKES,568472664,0,0,12
3,1493,6CT ASRT CUPCAKES,568472664,11,9,12
3,1060,6CT WHITE CUPCAKES,568472602,4,3,12
3,1600,6CT WHITE CUPCAKES,568472602,8,6,12
3,2234,6CT ASRT CUPCAKES,568472664,8,6,12
3,4440,6CT ASRT CUPCAKES,568472664,10,8,12
3,3380,6CT ASRT CUPCAKES,568472664,21,17,12
3,5113,6CT ASRT CUPCAKES,568472664,20,16,12
3,3336,6CT ASRT CUPCAKES,568472664,0,0,12
3,113,6CT ASRT CUPCAKES,568472664,0,0,12
3,1714,6CT WHITE CUPCAKES,568472602,11,9,12
3,5429,6CT ASRT CUPCAKES,568472664,0,0,12
3,144,6CT ASRT CUPCAKES,568472664,11,9,12
3,4168,6CT ASRT CUPCAKES,568472664,10,8,12
3,777,6CT ASRT CUPCAKES,568472664,6,5,12
3,267,6CT WHITE CUPCAKES,568472602,15,12,12
3,2722,12CT ASRT CUPCAKES,9809315,34,28,6
3,4623,6CT WHITE CUPCAKES,568472602,17,14,12
3,1656,6CT WHITE CUPCAKES,568472602,21,17,12
3,430,6CT WHITE CUPCAKES,568472602,17,14,12
3,3731,6CT ASRT CUPCAKES,568472664,8,6,12
3,3270,6CT WHITE CUPCAKES,568472602,12,10,12
3,565,6CT ASRT CUPCAKES,568472664,4,3,12
3,1949,6CT ASRT CUPCAKES,568472664,6,5,12
3,2355,6CT WHITE CUPCAKES,568472602,11,9,12
3,3781,6CT ASRT CUPCAKES,568472664,35,29,12
3,1694,6CT ASRT CUPCAKES,568472664,28,23,12
3,1002,6CT ASRT CUPCAKES,568472664,2,1,12
3,2141,6CT ASRT CUPCAKES,568472664,10,8,12
3,2580,6CT ASRT CUPCAKES,568472664,0,0,12
3,1001,6CT ASRT CUPCAKES,568472664,0,0,12
3,131,6CT WHITE CUPCAKES,568472602,0,0,12
3,639,6CT WHITE CUPCAKES,568472602,0,0,12
3,147,6CT ASRT CUPCAKES,568472664,0,0,12
3,780,6CT ASRT CUPCAKES,568472664,15,12,12
3,970,6CT ASRT CUPCAKES,568472664,20,16,12
3,1932,6CT ASRT CUPCAKES,568472664,14,11,12
3,3236,6CT WHITE CUPCAKES,568472602,0,0,12
3,5241,6CT ASRT CUPCAKES,568472664,20,16,12
3,1007,6CT ASRT CUPCAKES,568472664,9,7,12
3,2790,6CT ASRT CUPCAKES,568472664,12,10,12
3,4474,12CT CHOC CUPCAKES,9804094,0,0,6
3,2274,6CT ASRT CUPCAKES,568472664,26,21,12
3,2764,6CT WHITE CUPCAKES,568472602,8,6,12
3,2058,6CT ASRT CUPCAKES,568472664,0,0,12
3,604,6CT ASRT CUPCAKES,568472664,5,4,12
3,448,6CT ASRT CUPCAKES,568472664,21,17,12
3,1937,6CT ASRT CUPCAKES,568472664,17,14,12
3,1820,6CT ASRT CUPCAKES,568472664,14,11,12
3,5186,6CT ASRT CUPCAKES,568472664,0,0,12
3,2860,6CT ASRT CUPCAKES,568472664,0,0,12
3,1094,6CT ASRT CUPCAKES,568472664,0,0,12.99
3,530,6CT ASRT CUPCAKES,568472664,18,15,12
3,5278,6CT ASRT CUPCAKES,568472664,29,24,12
3,849,6CT WHITE CUPCAKES,568472602,4,3,12
3,1519,6CT ASRT CUPCAKES,568472664,18,15,12
3,222,6CT ASRT CUPCAKES,568472664,21,17,12
3,2846,6CT WHITE CUPCAKES,568472602,9,7,12
3,2492,6CT ASRT CUPCAKES,568472664,6,5,12
3,479,6CT ASRT CUPCAKES,568472664,0,0,12
3,1490,6CT ASRT CUPCAKES,568472664,11,9,12
3,4409,6CT ASRT CUPCAKES,568472664,14,11,12
3,5196,6CT WHITE CUPCAKES,568472602,38,31,12
3,449,6CT WHITE CUPCAKES,568472602,6,5,12
3,3304,6CT WHITE CUPCAKES,568472602,8,6,12
3,4239,6CT WHITE CUPCAKES,568472602,0,0,12
3,1645,6CT ASRT CUPCAKES,568472664,0,0,12
3,393,6CT ASRT CUPCAKES,568472664,15,12,12
3,4558,6CT ASRT CUPCAKES,568472664,26,21,12
3,1161,6CT ASRT CUPCAKES,568472664,38,31,12
3,1565,6CT ASRT CUPCAKES,568472664,9,7,12
3,282,6CT WHITE CUPCAKES,568472602,15,12,12
3,1023,6CT WHITE CUPCAKES,568472602,9,7,12
3,1065,6CT WHITE CUPCAKES,568472602,9,7,12
3,4519,6CT WHITE CUPCAKES,568472602,0,0,12
3,754,6CT ASRT CUPCAKES,568472664,15,12,12
3,1066,6CT WHITE CUPCAKES,568472602,15,12,12
3,444,6CT ASRT CUPCAKES,568472664,0,0,12
3,5292,6CT ASRT CUPCAKES,568472664,0,0,12
3,4638,6CT ASRT CUPCAKES,568472664,59,49,12
3,3243,6CT ASRT CUPCAKES,568472664,21,17,12
3,1873,6CT ASRT CUPCAKES,568472664,9,7,12
3,2083,6CT WHITE CUPCAKES,568472602,22,18,12
3,1332,6CT ASRT CUPCAKES,568472664,22,18,12
3,1168,6CT ASRT CUPCAKES,568472664,0,0,12
3,3893,6CT ASRT CUPCAKES,568472664,14,11,12
3,1158,6CT ASRT CUPCAKES,568472664,5,4,12
3,1146,6CT WHITE CUPCAKES,568472602,24,20,12
3,5799,6CT ASRT CUPCAKES,568472664,23,19,12
3,4194,6CT ASRT CUPCAKES,568472664,0,0,12
3,1019,6CT ASRT CUPCAKES,568472664,4,3,12
3,3228,6CT WHITE CUPCAKES,568472602,12,10,12
3,3362,6CT WHITE CUPCAKES,568472602,10,8,12
3,566,6CT ASRT CUPCAKES,568472664,16,13,12
3,1487,6CT ASRT CUPCAKES,568472664,8,6,12
3,738,6CT ASRT CUPCAKES,568472664,6,5,12
3,171,6CT ASRT CUPCAKES,568472664,21,17,12
3,517,6CT WHITE CUPCAKES,568472602,0,0,12
3,671,6CT ASRT CUPCAKES,568472664,16,13,12
3,4497,6CT WHITE CUPCAKES,568472602,2,1,12
3,180,6CT ASRT CUPCAKES,568472664,16,13,12
3,4509,6CT ASRT CUPCAKES,568472664,12,10,12
3,470,6CT ASRT CUPCAKES,568472664,6,5,12
3,287,6CT ASRT CUPCAKES,568472664,24,20,12
3,2639,6CT ASRT CUPCAKES,568472664,27,22,12
3,1704,6CT ASRT CUPCAKES,568472664,0,0,12
3,4734,6CT ASRT CUPCAKES,568472664,29,24,12
3,130,6CT WHITE CUPCAKES,568472602,3,2,12
2,287,6CT WHITE CUPCAKES,568472602,14,11,11
2,2929,6CT ASRT CUPCAKES,568472664,0,0,11
2,1176,6CT ASRT CUPCAKES,568472664,5,4,11
2,2274,6CT ASRT CUPCAKES,568472664,10,8,11
2,3838,6CT WHITE CUPCAKES,568472602,30,25,11
2,12,6CT WHITE CUPCAKES,568472602,8,6,11
2,4352,6CT ASRT CUPCAKES,568472664,11,9,11
2,1563,6CT ASRT CUPCAKES,568472664,0,0,11
2,2159,6CT ASRT CUPCAKES,568472664,10,8,11
2,313,6CT WHITE CUPCAKES,568472602,0,0,11
2,216,6CT WHITE CUPCAKES,568472602,12,10,11
2,4679,6CT ASRT CUPCAKES,568472664,0,0,11
