Store Nbr,Brilliant Roses WS (20),Mixed BQT Plt (81),Mixed BQT Dbl Bkt WS (18),Mixed BQT Dbl Plt (234),Rose Lily Dbl Bkt WS (20),Small Bqt Dbl Bkt WS (32),Wild Mix Plt (54),Tulips Dbl Bkt WS (28)
5332,5,1,2,1,0,0,0,0
5334,7,0,0,4,4,6,0,3
5335,12,0,0,2,4,0,1,1
5336,0,2,3,0,0,0,0,3
5337,0,0,0,7,0,0,0,0
5341,1,2,0,0,1,0,0,3
5342,10,0,0,6,4,0,2,3
5343,0,1,3,5,2,0,2,1
5346,0,0,0,2,4,0,1,1
5347,0,0,0,3,3,2,0,0
5348,0,0,2,0,0,0,0,1
5349,2,2,1,0,0,0,0,3
5350,0,1,0,2,0,0,0,0
5352,0,1,2,0,0,0,0,0
5353,3,1,2,1,1,2,0,3
5355,0,1,3,1,3,0,0,0
5356,0,2,1,1,1,2,0,0
5358,0,0,0,2,1,2,0,1
5359,3,1,2,5,3,0,0,3
5360,0,0,0,2,2,0,0,0
5361,1,0,0,4,2,2,0,3
5363,0,1,0,2,2,0,1,0
5364,0,0,0,0,0,0,0,3
5365,0,2,1,0,0,0,0,0
5366,0,0,0,0,0,0,0,0
5367,0,1,2,0,0,0,0,0
5368,0,1,0,0,1,4,0,3
5369,8,1,0,5,3,5,0,3
5370,4,0,2,4,1,3,0,0
5371,0,1,3,1,0,0,0,0
5372,0,0,4,0,0,0,0,0
5373,0,0,0,4,4,4,0,3
5374,0,0,1,2,0,2,0,1
5376,0,2,0,1,2,2,0,3
5378,0,0,2,1,0,0,0,0
5379,0,2,0,0,1,0,0,0
5382,0,0,0,6,4,3,0,0
5383,0,2,1,0,0,0,0,0
5385,0,0,0,2,2,0,0,1
5386,0,2,1,0,0,0,0,1
5387,0,0,0,2,2,2,0,3
5388,4,1,3,2,2,2,0,3
5389,1,2,2,1,1,0,0,3
5390,10,0,0,2,3,0,2,0
5391,0,1,0,3,2,0,0,1
5392,0,2,1,0,0,0,0,0
5393,0,1,2,0,0,0,0,0
5394,1,0,0,8,3,0,3,1
5396,0,0,3,0,0,2,0,0
5397,0,0,2,2,3,4,0,3
5398,0,1,3,1,0,4,0,3
5399,0,2,0,4,3,0,1,3
5402,7,2,2,1,2,0,0,1
5403,0,2,1,1,2,0,0,3
5408,0,0,2,0,2,0,0,0
5409,0,1,1,0,2,4,0,0
5410,0,0,2,2,0,0,0,1
5411,0,2,1,0,0,0,0,0
5414,0,1,0,1,2,0,1,0
5416,6,0,0,5,0,1,0,0
5417,0,1,4,1,1,3,0,0
5418,0,1,1,1,0,0,0,0
5419,0,2,1,0,3,0,0,0
5420,0,0,2,1,0,0,0,0
5421,0,0,0,2,0,0,0,3
5422,0,2,0,1,1,0,0,1
5423,7,0,0,0,0,0,0,0
5424,0,0,2,1,2,0,0,1
5425,11,2,1,1,2,3,0,3
5427,0,2,1,0,1,0,0,3
5428,7,0,0,2,2,0,1,3
5429,0,0,1,3,4,0,2,0
5430,6,0,0,4,1,0,2,1
5432,0,0,0,2,2,2,0,3
5433,0,1,1,3,1,0,0,0
5435,4,1,0,4,3,0,2,0
5438,0,0,0,2,3,2,0,0
5439,0,0,0,2,0,0,0,3
5441,0,1,0,1,2,0,0,0
5442,7,2,2,1,0,4,0,0
5443,0,0,3,1,2,0,2,3
5444,0,1,2,1,2,0,0,3
5445,0,1,0,4,1,1,0,0
5446,0,0,0,2,2,0,0,0
5447,0,1,0,1,2,3,0,0
5448,0,0,0,2,0,0,0,0
5449,0,0,0,3,2,0,1,0
5450,0,1,2,1,1,4,0,1
5451,0,2,0,1,2,2,0,0
5452,0,0,0,0,0,0,0,0
5453,0,0,0,2,2,2,0,0
5455,0,0,0,6,5,0,2,0
5458,0,2,1,1,0,0,0,0
5459,0,0,0,1,2,0,0,3
5460,6,2,1,1,0,0,0,0
5461,0,0,0,0,0,2,0,3
5462,0,0,0,0,3,4,0,3
5463,0,0,0,2,2,2,0,3
5464,0,0,0,0,0,0,0,0
5466,0,1,2,1,2,0,0,0
5467,4,0,3,1,0,0,0,0
5469,0,0,0,2,1,2,0,1
5470,0,0,0,2,0,0,0,0
5471,0,0,0,2,2,0,0,0
5472,0,0,0,2,2,3,0,3
5476,0,0,2,3,2,3,0,1
5477,0,2,1,1,1,0,0,0
5479,7,1,4,3,1,4,0,3
5480,6,1,0,4,2,0,1,3
5481,0,1,2,1,2,2,0,0
5482,0,1,1,0,0,0,0,0
5483,0,1,0,1,3,0,0,0
5485,0,2,2,1,0,0,0,0
5486,0,2,1,1,1,0,2,0
5487,0,0,0,2,0,0,0,3
5488,0,1,3,3,0,0,0,3
5489,0,2,1,1,2,0,0,0
5490,6,1,3,1,2,5,0,0
5491,5,1,2,2,1,0,0,1
5492,6,1,2,2,1,0,0,0
5494,0,1,0,5,1,0,2,3
5497,0,1,0,4,1,0,1,3
5498,0,2,1,1,0,0,0,1
5499,0,0,3,0,0,0,0,0
5600,0,1,2,0,0,0,0,0
5601,0,1,0,0,0,0,0,0
5602,10,0,0,0,0,0,0,0
5603,0,0,0,0,0,0,0,0
5604,8,0,0,0,0,0,0,0
5605,0,0,0,0,7,0,0,0
5606,4,0,0,0,0,0,0,0
5608,5,1,1,1,2,2,0,3
5609,4,0,0,0,0,0,0,0
5610,0,0,0,0,0,0,0,0
5611,0,1,4,0,0,0,0,0
5612,7,0,0,9,1,5,2,0
5613,1,1,0,0,0,0,0,0
5614,0,0,1,0,0,0,0,0
5615,0,0,0,1,2,2,0,0
5616,0,1,4,0,0,0,0,0
5617,7,2,2,1,1,10,0,0
5622,0,1,2,0,0,0,0,0
5623,0,1,4,0,0,0,0,0
5624,6,0,0,3,3,2,0,0
5626,6,1,0,5,0,2,0,0
5627,0,1,2,0,0,0,0,0
5628,0,2,1,0,0,0,0,0
5632,0,0,0,0,0,0,0,0
5633,0,2,1,0,0,0,0,0
5634,0,1,1,3,0,0,0,0
5635,0,1,1,3,10,0,0,1
5637,6,2,0,0,0,0,0,0
5640,6,2,0,1,3,0,0,0
5641,6,0,2,1,2,0,0,0
5643,3,0,0,0,0,0,0,0
5644,4,2,1,0,0,0,0,0
5649,0,0,2,1,1,0,0,0
5653,0,2,1,0,0,0,0,0
5654,0,0,3,1,0,0,0,1
5657,1,1,3,0,0,0,0,0
5658,4,1,3,0,3,0,0,0
5659,8,1,0,0,0,0,0,0
5661,5,1,0,1,0,0,0,0
5663,5,1,3,1,3,0,0,0
5664,3,0,0,0,0,0,0,0
5667,0,0,0,2,0,0,0,0
5668,1,0,0,2,0,0,0,0
5669,5,2,1,1,3,3,0,0
5670,0,0,3,1,2,0,0,0
5671,0,1,3,0,2,2,0,0
5672,0,1,0,3,5,0,0,0
5673,1,0,0,5,2,1,0,0
5675,0,0,3,0,0,0,0,0
5676,6,2,1,1,2,0,0,0
5678,0,1,2,0,0,0,0,0
5683,0,0,0,0,0,0,0,0
5684,4,0,3,1,0,3,0,0
5686,1,0,2,1,0,0,0,3
5689,0,0,2,1,0,0,0,1
5691,6,1,4,1,0,0,0,0
5692,0,1,4,1,0,0,0,3
5693,0,1,2,2,1,3,0,0
5695,4,0,1,1,0,0,0,0
5700,7,1,3,0,2,0,0,0
5701,10,2,1,0,0,0,3,0
5702,6,1,2,0,0,0,0,0
5703,0,0,3,1,3,2,0,0
5704,0,1,4,0,1,0,0,0
5705,0,1,2,1,1,0,0,0
5706,0,0,2,2,0,0,0,0
5707,4,0,2,6,4,0,0,1
5709,0,0,0,2,2,2,0,0
5710,6,1,0,4,0,0,0,0
5713,13,1,1,5,2,0,1,0
5715,8,1,2,1,0,0,0,0
5716,0,0,0,1,0,0,0,0
5717,1,1,1,8,2,0,2,1
5719,1,1,2,0,0,0,0,1
5722,0,2,2,1,3,0,0,0
5725,4,1,0,0,0,0,0,0
5726,2,1,2,1,0,0,0,0
5727,0,0,0,3,2,4,0,0
5728,0,0,0,2,3,3,0,3
5731,0,0,0,2,3,0,2,0
5732,0,1,3,1,0,0,0,1
5734,0,0,0,0,0,0,0,0
5735,0,0,0,2,0,0,0,0
5737,1,1,3,1,1,0,0,1
5738,7,1,2,1,5,3,0,1
5740,0,0,3,0,0,0,0,0
5741,0,1,4,0,3,0,0,1
5743,0,0,0,4,2,0,1,3
5744,0,1,3,1,0,0,0,0
5745,0,1,1,3,1,0,0,0
5747,0,0,0,2,2,0,0,1
5748,1,2,1,0,0,2,0,1
5751,12,0,0,0,0,0,0,0
5752,0,0,3,0,3,0,2,0
5753,0,1,1,1,2,0,0,0
5754,0,0,3,0,0,0,0,0
5755,0,2,0,1,0,2,0,0
5758,0,1,4,0,1,0,0,0
5759,0,2,1,0,0,0,0,0
5760,0,0,0,1,0,0,0,0
5761,0,0,0,2,3,0,0,0
5763,0,0,0,2,1,1,0,0
5764,1,0,1,4,4,0,0,3
5766,8,1,0,0,8,0,0,0
5767,0,1,2,1,1,2,0,3
5768,6,1,1,1,0,0,0,1
5769,0,2,2,1,0,0,0,0
5771,0,0,1,1,0,0,0,0
5772,2,2,1,2,2,2,0,0
5773,0,2,2,1,0,0,1,0
5774,0,0,0,0,0,0,0,0
5776,0,0,2,2,3,0,1,0
5777,0,0,0,2,0,0,0,0
5779,0,0,2,5,2,0,0,0
5780,0,1,0,2,0,0,0,0
5782,8,0,1,2,0,0,0,3
5786,0,0,1,2,0,0,0,0
5787,0,1,2,3,2,0,1,1
5789,0,1,0,2,1,0,0,3
5790,0,0,2,1,0,0,0,0
5791,0,0,0,1,2,0,0,3
5795,0,2,1,1,0,0,0,0
5797,0,1,2,0,1,0,0,0
5799,0,1,4,1,0,0,0,0
5804,0,0,0,0,2,0,0,0
5805,0,0,0,2,0,2,0,0
5806,1,1,4,0,0,0,0,0
5807,13,0,0,0,0,0,0,0
5808,7,0,0,6,2,8,0,0
5809,7,0,0,8,3,0,2,3
5810,5,1,2,6,0,0,0,0
5812,0,0,0,2,2,0,0,0
5813,0,1,2,0,2,0,0,0
5814,0,1,0,1,2,0,0,0
5815,12,1,2,0,2,0,0,0
5816,0,2,0,0,2,0,0,0
5817,0,1,0,0,2,0,0,0
5818,0,0,0,0,2,0,0,0
5819,0,0,4,0,0,0,0,0
5820,0,1,2,1,1,0,0,0
5823,2,2,2,1,0,0,0,0
5824,6,1,3,2,2,0,0,1
5826,0,0,2,0,0,0,0,0
5828,5,1,2,1,0,0,0,0
5829,0,1,1,1,0,0,0,0
5831,0,0,3,1,0,0,0,0
5832,0,1,4,1,2,0,0,3
5835,0,2,1,1,0,1,0,3
5837,0,2,2,1,5,3,2,1
5839,0,1,2,1,2,0,0,0
5840,0,1,2,1,0,0,0,0
5841,0,1,0,1,2,2,0,0
5842,0,0,0,2,3,0,0,3
5843,14,2,1,0,0,0,0,0
5844,0,0,0,2,3,2,0,3
5845,0,1,0,2,0,0,1,1
5846,0,2,0,1,1,2,0,0
5847,0,0,0,4,3,2,0,0
5851,0,0,1,2,1,0,0,0
5853,0,1,1,0,0,0,0,0
5854,0,1,3,0,1,0,0,0
5855,0,0,0,0,0,0,0,0
5857,0,1,2,0,0,0,0,3
5858,4,0,0,2,3,0,0,0
5859,12,0,0,4,1,0,2,1
5861,0,0,4,0,0,1,0,0
5863,0,0,0,1,0,0,0,3
5864,0,0,2,0,3,1,0,0
5866,1,1,3,0,0,1,0,0
5867,0,1,1,2,0,2,0,0
5869,0,0,1,1,0,2,0,0
5871,0,2,1,1,1,3,0,0
5872,0,0,0,3,2,0,0,3
5875,0,1,3,1,1,0,0,0
5876,0,1,2,1,0,0,0,0
5879,0,1,1,0,1,0,0,0
5880,0,0,0,4,2,0,0,1
5881,0,0,2,0,3,0,0,0
5882,0,0,2,2,2,0,0,1
5883,0,1,3,0,0,0,0,0
5884,4,1,0,1,0,0,0,0
5886,0,1,4,0,0,0,0,0
5888,0,1,2,1,0,2,0,0
5889,3,1,0,3,2,2,0,0
5890,0,0,2,1,8,4,0,0
5891,0,1,3,1,1,0,0,3
5893,0,0,0,2,1,0,0,0
5894,0,1,0,3,0,0,0,0
5898,6,1,3,4,2,0,1,0
5903,0,2,0,0,0,0,0,0
5907,0,0,0,2,1,0,0,0
5908,0,1,2,1,0,0,0,0
5911,0,0,2,1,0,0,0,0
5912,0,1,2,1,0,0,0,0
5922,0,1,2,1,0,0,1,3
5923,0,1,2,1,2,0,0,1
5925,1,2,2,0,0,0,0,0
5927,0,2,1,0,0,3,0,0
5929,0,0,0,0,0,2,0,0
5930,6,1,0,1,0,0,0,0
5932,0,1,2,1,2,0,0,1
5935,0,0,0,1,0,0,0,0
5936,0,1,0,0,3,0,0,0
5944,0,2,2,1,0,1,0,0
5945,0,0,0,0,0,0,0,0
5947,9,1,3,5,2,7,0,0
5956,0,0,1,1,0,0,0,1
5957,6,1,2,3,0,2,0,0
5959,4,2,2,0,2,0,0,0
5960,8,0,2,2,2,0,2,1
5962,9,0,0,2,0,0,0,1
5963,1,1,3,1,0,0,0,3
5964,0,1,2,6,2,0,0,1
5965,0,1,1,0,0,0,0,0
5968,0,0,0,2,2,2,0,0
5969,0,1,3,1,0,0,0,0
5976,0,2,2,0,1,0,0,0
5977,1,1,3,0,0,0,0,0
5979,2,1,1,1,2,0,0,0
5981,0,0,1,0,0,0,0,0
5982,3,0,0,0,0,0,0,0
5987,6,1,0,6,4,0,1,0
5988,0,0,0,0,0,0,0,0
5990,5,0,0,0,0,0,0,0
5991,1,0,0,0,0,0,0,0
5992,0,2,0,0,2,0,0,0
5993,0,0,0,0,0,0,0,0
5994,0,1,1,0,1,0,0,0
6078,1,1,2,0,0,0,0,1
6098,8,0,2,3,2,2,0,0
6149,0,0,0,2,2,4,0,0
6159,9,1,1,0,2,0,0,0
6165,0,0,3,1,0,0,0,0
6166,0,1,1,2,0,0,0,0
6170,0,1,1,1,0,0,0,3
6172,6,0,2,0,2,4,0,0
6173,0,1,3,2,1,0,1,0
6174,0,0,0,0,2,0,0,3
6176,0,1,1,0,0,0,0,0
6190,10,1,1,4,3,0,2,0
6207,0,1,2,1,2,3,0,0
6226,0,2,1,1,2,0,0,0
6233,0,1,4,1,0,1,0,0
6243,0,1,3,0,0,0,0,0
6263,6,0,1,0,0,0,0,0
6264,0,1,1,0,0,0,0,0
6286,0,1,1,4,1,0,1,0
6300,1,2,0,0,4,2,0,3
6323,0,1,3,1,0,0,0,0
6370,0,0,1,2,0,2,0,0
6390,0,0,3,0,0,0,0,0
6392,8,1,3,1,0,0,0,0
6394,0,2,0,1,0,0,0,0
6395,0,0,0,0,0,0,0,1
6397,1,2,1,0,1,0,1,0
6398,0,0,3,0,0,0,0,0
6459,1,0,2,2,1,5,0,0
6467,6,0,2,2,3,0,2,0
6469,0,1,1,0,2,2,0,0
6470,0,1,2,1,0,0,1,3
6476,0,1,2,1,0,0,0,0
6477,7,2,2,2,1,3,0,0
6480,4,2,1,1,4,1,0,0
6500,0,0,3,0,0,0,0,0
6531,0,2,1,1,0,0,0,0
6548,0,0,0,0,0,0,0,0
6576,0,1,0,3,2,0,0,0
6577,0,1,2,1,0,0,0,1
6578,5,1,2,1,0,0,0,0
6579,4,1,2,8,4,0,2,0
6583,0,1,0,0,0,0,0,0
6585,1,1,1,0,0,0,0,0
6586,0,2,1,0,0,0,0,0
6587,7,0,2,2,2,4,0,1
6588,0,2,2,1,1,0,0,3
6590,0,0,2,0,2,0,0,3
6732,0,1,2,1,0,0,0,1
6786,8,1,3,4,2,0,0,0
6789,0,0,0,4,3,0,1,1
6798,0,1,2,0,0,0,0,0
6807,0,2,1,0,2,0,1,0
6813,8,0,1,2,5,0,2,1
6814,0,2,2,0,0,0,0,0
6828,0,2,2,1,2,0,0,0
6849,0,1,2,1,0,0,0,0
6850,8,1,3,1,0,0,0,3
6851,0,1,2,0,2,0,0,3
6876,0,2,2,0,0,0,0,0
6878,0,0,0,2,0,3,0,0
6879,0,0,0,2,4,0,2,0
6887,0,0,0,2,3,0,0,0
6894,0,0,0,2,1,0,0,0
6898,5,1,3,2,2,0,1,0
6929,1,0,0,4,3,0,2,0
6931,0,2,0,1,2,0,1,0
6932,0,1,2,1,0,0,0,0
6936,0,1,3,1,0,0,0,1
6937,0,2,3,0,0,4,0,0
6941,0,0,1,1,1,0,0,0
6942,0,0,0,0,2,0,1,3
6943,1,1,0,1,0,0,0,3
6951,0,2,1,1,2,2,0,0
6952,0,2,1,1,0,0,0,3
6953,0,0,0,4,4,2,2,3
6958,0,1,3,4,3,0,0,1
6960,1,1,2,1,3,0,0,3
6962,0,1,1,0,0,0,0,0
6963,1,0,0,7,3,0,2,0
6964,0,0,2,2,0,0,0,0
6966,0,0,4,0,0,0,0,0
6967,0,0,3,1,2,0,0,1
6968,0,1,3,1,2,3,0,0
6971,0,1,0,3,2,0,0,3
6975,0,1,2,2,2,0,0,0
6978,0,1,2,1,0,2,0,1
6998,0,1,3,0,3,0,1,0
7004,0,1,2,0,0,0,0,0
7009,0,1,0,1,0,3,0,0
7020,0,2,1,2,1,2,0,1
7032,0,1,1,0,0,2,0,0
7043,0,2,0,1,0,0,0,1
7062,0,1,2,0,0,0,0,0
7072,0,0,0,2,2,0,0,1
7087,0,1,4,1,0,0,0,0
7098,0,1,0,1,0,0,0,0
7099,0,0,0,0,0,0,0,0
7127,0,2,2,1,2,0,1,1
7129,0,0,2,1,2,2,0,0
7137,0,0,1,0,0,0,0,0
7146,0,2,2,0,0,0,0,0
7156,1,1,0,4,2,0,2,3
7162,0,1,2,0,0,0,0,0
7168,0,1,2,1,0,0,0,0
7174,0,0,0,2,3,2,0,0
7177,0,0,2,0,2,0,0,1
7178,7,0,0,8,1,0,0,3
7179,0,0,1,2,3,0,1,0
7180,0,1,1,1,1,1,0,3
7181,0,1,2,0,0,1,0,3
7185,0,0,1,2,2,0,1,1
7188,0,2,0,2,0,0,0,0
7194,0,1,2,1,0,0,0,1
7199,0,2,2,1,1,1,0,3
7205,0,2,1,0,0,0,0,0
7206,0,1,1,0,0,0,0,0
7209,6,1,1,0,0,0,0,0
7218,0,0,2,0,0,0,0,0
7220,3,1,0,1,0,0,0,0
7221,0,2,2,0,0,0,0,1
7222,0,0,1,1,0,0,0,0
7224,1,1,0,2,0,0,0,0
7229,9,0,2,3,1,0,0,1
7232,1,1,4,0,0,0,0,0
7233,0,1,2,0,0,0,0,0
7235,0,0,3,0,0,0,0,0
7238,0,0,3,0,0,0,0,0
7240,1,0,2,1,0,0,0,0
7241,0,0,0,2,0,0,0,0
7242,0,2,1,2,2,0,0,0
7243,0,1,1,0,0,0,0,0
7245,0,2,1,0,3,2,0,0
7246,0,2,0,1,4,0,0,0
7247,0,1,1,1,0,0,0,0
7249,0,0,3,1,0,0,0,0
7251,1,1,2,1,0,0,0,1
7262,0,0,0,0,0,0,0,0
7280,0,1,3,1,3,4,0,1
7281,9,1,1,3,2,1,0,3
7290,0,1,3,3,3,2,0,0
7294,0,0,0,4,0,2,0,3
7296,0,1,2,0,1,0,0,0
7298,0,0,2,1,1,0,0,0
7299,0,2,1,0,2,0,0,0
7301,0,1,1,0,2,0,0,1
7304,0,1,1,0,0,0,0,0
7307,0,1,0,0,0,0,0,0
7308,0,2,1,1,0,0,0,3
7309,5,2,0,1,2,0,0,0
7311,0,1,0,1,0,0,0,0
7315,0,1,0,1,1,0,0,0
7317,0,1,0,2,4,0,0,3
7320,6,2,0,2,2,0,1,3
7324,0,0,2,1,0,2,0,0
7326,1,0,0,8,4,0,2,3
7329,8,1,2,0,0,0,0,0
7334,0,1,2,1,0,0,0,0
7337,0,0,2,1,0,0,0,0
7339,0,2,1,0,0,0,0,0
7340,0,0,1,1,0,0,0,0
7342,0,1,2,0,0,0,0,0
7347,0,0,3,1,1,0,0,0
7349,0,0,0,2,0,0,1,1
7357,3,1,2,1,0,0,0,3
7361,5,0,2,2,4,0,0,0
7362,5,1,2,0,0,0,0,1
8331,0,2,0,1,0,0,0,1
8930,1,0,1,2,0,0,0,0
8958,7,2,1,0,2,0,0,3
8861,0,0,3,0,0,0,0,1
6930,6,1,0,7,3,5,1,2
