Store,Reference Number,Pieces,Delivery_date,Status
4471,98812291,1,10/25/2024,DELIVERED
1675,98812256,1,10/25/2024,DELIVERED
1233,98812219,1,10/25/2024,DELIVERED
106,98812079,1,10/25/2024,DELIVERED
618,1251436,1,10/26/2024,DELIVERED
842,1251560,1,10/26/2024,DELIVERED
905,1251610,1,10/26/2024,DELIVERED
962,1251656,1,10/26/2024,DELIVERED
980,1251672,1,10/26/2024,DELIVERED
1001,1251687,1,10/26/2024,DELIVERED
1231,1251860,1,10/26/2024,DELIVERED
1252,1251873,1,10/26/2024,DELIVERED
1308,1251913,1,10/26/2024,DELIVERED
1344,1251941,1,10/26/2024,DELIVERED
1406,1251993,1,10/26/2024,DELIVERED
1434,1252015,1,10/26/2024,DELIVERED
1527,1252082,1,10/26/2024,DELIVERED
1631,1252177,1,10/26/2024,DELIVERED
1659,1252204,1,10/26/2024,DELIVERED
1682,1252223,1,10/26/2024,DELIVERED
1687,1252228,1,10/26/2024,DELIVERED
1688,1252229,1,10/26/2024,DELIVERED
1692,1252233,1,10/26/2024,DELIVERED
1693,1252234,1,10/26/2024,DELIVERED
1759,1252291,1,10/26/2024,DELIVERED
1773,1252305,1,10/26/2024,DELIVERED
1780,1252311,1,10/26/2024,DELIVERED
1811,1252340,1,10/26/2024,DELIVERED
1815,1252343,1,10/26/2024,DELIVERED
1862,1252380,1,10/26/2024,DELIVERED
1896,1252412,1,10/26/2024,DELIVERED
1899,1252415,1,10/26/2024,DELIVERED
1912,1252426,1,10/26/2024,DELIVERED
1914,1252428,1,10/26/2024,DELIVERED
1941,1252453,1,10/26/2024,DELIVERED
2001,1252498,1,10/26/2024,DELIVERED
2028,1252520,1,10/26/2024,DELIVERED
2086,1252563,1,10/26/2024,DELIVERED
2125,1252593,1,10/26/2024,DELIVERED
2279,1252703,1,10/26/2024,DELIVERED
2292,1252713,1,10/26/2024,DELIVERED
2529,1252845,1,10/26/2024,DELIVERED
2566,1252877,1,10/26/2024,DELIVERED
2754,1252994,1,10/26/2024,DELIVERED
2842,1253054,1,10/26/2024,DELIVERED
2886,1253082,1,10/26/2024,DELIVERED
2926,1253111,1,10/26/2024,DELIVERED
2978,1253141,1,10/26/2024,DELIVERED
2985,1253143,1,10/26/2024,DELIVERED
2996,1253152,1,10/26/2024,DELIVERED
3014,1253154,1,10/26/2024,DELIVERED
3018,1253156,1,10/26/2024,DELIVERED
3214,1253204,1,10/26/2024,DELIVERED
3216,1253206,1,10/26/2024,DELIVERED
3219,1253209,1,10/26/2024,DELIVERED
3227,1253215,1,10/26/2024,DELIVERED
3265,1253239,1,10/26/2024,DELIVERED
3274,1253246,1,10/26/2024,DELIVERED
3276,1253247,1,10/26/2024,DELIVERED
3285,1253254,1,10/26/2024,DELIVERED
3286,1253255,1,10/26/2024,DELIVERED
3382,1253300,1,10/26/2024,DELIVERED
3403,1253312,1,10/26/2024,DELIVERED
3432,1253328,1,10/26/2024,DELIVERED
3433,1253329,1,10/26/2024,DELIVERED
3522,1253381,1,10/26/2024,DELIVERED
3867,1253539,1,10/26/2024,DELIVERED
4064,1253560,1,10/26/2024,DELIVERED
4284,1253631,1,10/26/2024,DELIVERED
4335,1253646,1,10/26/2024,DELIVERED
4409,1253675,1,10/26/2024,DELIVERED
4439,1253688,1,10/26/2024,DELIVERED
4567,1253722,1,10/26/2024,DELIVERED
4623,1253739,1,10/26/2024,DELIVERED
4639,1253745,1,10/26/2024,DELIVERED
4734,1253764,1,10/26/2024,DELIVERED
5051,1253790,1,10/26/2024,DELIVERED
5117,1253829,1,10/26/2024,DELIVERED
5154,1253852,1,10/26/2024,DELIVERED
5234,1253894,1,10/26/2024,DELIVERED
5253,1253905,1,10/26/2024,DELIVERED
5370,1253966,1,10/26/2024,DELIVERED
5488,1254037,1,10/26/2024,DELIVERED
5632,1254047,1,10/26/2024,DELIVERED
5922,1254130,1,10/26/2024,DELIVERED
5957,1254141,1,10/26/2024,DELIVERED
5969,1254146,1,10/26/2024,DELIVERED
2105,1252577,1,10/27/2024,DELIVERED
2427,1252778,1,10/27/2024,DELIVERED
2649,1252935,1,10/27/2024,DELIVERED
2918,1253106,1,10/27/2024,DELIVERED
2973,1253140,1,10/27/2024,DELIVERED
3406,1253314,1,10/27/2024,DELIVERED
8930,1254193,1,10/27/2024,DELIVERED
1158,98812685,1,10/28/2024,DELIVERED
5175,98812684,1,10/28/2024,DELIVERED
1025,98812682,1,10/28/2024,DELIVERED
863,98812679,1,10/28/2024,DELIVERED
2530,98812678,1,10/28/2024,DELIVERED
2289,98812677,1,10/28/2024,DELIVERED
1997,98812664,1,10/28/2024,DELIVERED
2581,98812668,1,10/28/2024,DELIVERED
1940,98812670,1,10/28/2024,DELIVERED
1705,98812657,1,10/28/2024,DELIVERED
1830,98812648,1,10/28/2024,DELIVERED
3221,98812650,1,10/28/2024,DELIVERED
1831,98812644,1,10/28/2024,DELIVERED
2326,98812645,1,10/28/2024,DELIVERED
3332,98812597,1,10/28/2024,DELIVERED
5242,98812604,1,10/28/2024,DELIVERED
2370,98812607,1,10/28/2024,DELIVERED
2844,98812611,1,10/28/2024,DELIVERED
2911,98812621,1,10/28/2024,DELIVERED
5240,98812627,1,10/28/2024,DELIVERED
2208,98812582,1,10/28/2024,DELIVERED
1743,98812590,1,10/28/2024,DELIVERED
5497,98812537,1,10/28/2024,DELIVERED
1994,98812538,1,10/28/2024,DELIVERED
652,98812541,1,10/28/2024,DELIVERED
372,98812528,1,10/28/2024,DELIVERED
2092,98812532,1,10/28/2024,DELIVERED
5498,98812524,1,10/28/2024,DELIVERED
723,98812517,1,10/28/2024,DELIVERED
927,98812506,1,10/28/2024,DELIVERED
689,98812510,1,10/28/2024,DELIVERED
889,98812488,1,10/28/2024,DELIVERED
824,98812489,1,10/28/2024,DELIVERED
700,98812494,1,10/28/2024,DELIVERED
835,98812496,1,10/28/2024,DELIVERED
626,98812500,1,10/28/2024,DELIVERED
794,98812501,1,10/28/2024,DELIVERED
1057,98812478,1,10/28/2024,DELIVERED
483,98812483,1,10/28/2024,DELIVERED
850,98812486,1,10/28/2024,DELIVERED
734,98812474,1,10/28/2024,DELIVERED
549,98812476,1,10/28/2024,DELIVERED
537,98812457,1,10/28/2024,DELIVERED
861,98812462,1,10/28/2024,DELIVERED
604,98812463,1,10/28/2024,DELIVERED
1051,98812466,1,10/28/2024,DELIVERED
938,98812444,1,10/28/2024,DELIVERED
569,98812450,1,10/28/2024,DELIVERED
1041,98812452,1,10/28/2024,DELIVERED
726,98812439,1,10/28/2024,DELIVERED
829,98812443,1,10/28/2024,DELIVERED
665,98812419,1,10/28/2024,DELIVERED
945,98812421,1,10/28/2024,DELIVERED
930,98812423,1,10/28/2024,DELIVERED
760,98812426,1,10/28/2024,DELIVERED
413,98812431,1,10/28/2024,DELIVERED
608,98812435,1,10/28/2024,DELIVERED
739,98812436,1,10/28/2024,DELIVERED
2924,98812398,1,10/28/2024,DELIVERED
2534,98812403,1,10/28/2024,DELIVERED
2889,98812406,1,10/28/2024,DELIVERED
2891,98812409,1,10/28/2024,DELIVERED
5491,98812414,1,10/28/2024,DELIVERED
6898,98812415,1,10/28/2024,DELIVERED
3732,98812417,1,10/28/2024,DELIVERED
3645,98812416,1,10/28/2024,DELIVERED
4299,98812418,1,10/28/2024,DELIVERED
1101,98812353,1,10/28/2024,DELIVERED
1509,98812355,1,10/28/2024,DELIVERED
5348,98812363,1,10/28/2024,DELIVERED
5430,98812364,1,10/28/2024,DELIVERED
4407,98812365,1,10/28/2024,DELIVERED
4318,98812382,1,10/28/2024,DELIVERED
1505,98812337,1,10/28/2024,DELIVERED
1462,98812338,1,10/28/2024,DELIVERED
1397,98812340,1,10/28/2024,DELIVERED
4609,98812333,1,10/28/2024,DELIVERED
3342,98812332,1,10/28/2024,DELIVERED
4118,98812330,1,10/28/2024,DELIVERED
5126,98812331,1,10/28/2024,DELIVERED
3749,98812329,1,10/28/2024,DELIVERED
4487,98812323,1,10/28/2024,DELIVERED
4330,98812324,1,10/28/2024,DELIVERED
3271,98812325,1,10/28/2024,DELIVERED
3222,98812316,1,10/28/2024,DELIVERED
7245,98812320,1,10/28/2024,DELIVERED
6887,98812321,1,10/28/2024,DELIVERED
5113,98812312,1,10/28/2024,DELIVERED
4664,98812313,1,10/28/2024,DELIVERED
5087,98812301,1,10/28/2024,DELIVERED
7181,98812302,1,10/28/2024,DELIVERED
5417,98812305,1,10/28/2024,DELIVERED
5418,98812304,1,10/28/2024,DELIVERED
4583,98812306,1,10/28/2024,DELIVERED
4457,98812307,1,10/28/2024,DELIVERED
6931,98812309,1,10/28/2024,DELIVERED
5499,98812311,1,10/28/2024,DELIVERED
5797,98812298,1,10/28/2024,DELIVERED
4461,98812300,1,10/28/2024,DELIVERED
3191,98812271,1,10/28/2024,DELIVERED
3658,98812272,1,10/28/2024,DELIVERED
4420,98812273,1,10/28/2024,DELIVERED
3304,98812274,1,10/28/2024,DELIVERED
7280,98812276,1,10/28/2024,DELIVERED
3502,98812279,1,10/28/2024,DELIVERED
4497,98812280,1,10/28/2024,DELIVERED
3386,98812281,1,10/28/2024,DELIVERED
6576,98812282,1,10/28/2024,DELIVERED
4556,98812283,1,10/28/2024,DELIVERED
3294,98812284,1,10/28/2024,DELIVERED
3784,98812286,1,10/28/2024,DELIVERED
4450,98812285,1,10/28/2024,DELIVERED
7188,98812287,1,10/28/2024,DELIVERED
7290,98812289,1,10/28/2024,DELIVERED
5262,98812292,1,10/28/2024,DELIVERED
3367,98812294,1,10/28/2024,DELIVERED
5487,98812295,1,10/28/2024,DELIVERED
1140,98812269,1,10/28/2024,DELIVERED
1169,98812270,1,10/28/2024,DELIVERED
2605,98812263,1,10/28/2024,DELIVERED
1139,98812265,1,10/28/2024,DELIVERED
1146,98812252,1,10/28/2024,DELIVERED
1613,98812253,1,10/28/2024,DELIVERED
1130,98812258,1,10/28/2024,DELIVERED
2832,98812259,1,10/28/2024,DELIVERED
1286,98812246,1,10/28/2024,DELIVERED
1135,98812248,1,10/28/2024,DELIVERED
1467,98812251,1,10/28/2024,DELIVERED
1961,98812233,1,10/28/2024,DELIVERED
2214,98812235,1,10/28/2024,DELIVERED
2447,98812236,1,10/28/2024,DELIVERED
2441,98812238,1,10/28/2024,DELIVERED
1201,98812237,1,10/28/2024,DELIVERED
1748,98812240,1,10/28/2024,DELIVERED
1510,98812244,1,10/28/2024,DELIVERED
1441,98812210,1,10/28/2024,DELIVERED
1289,98812209,1,10/28/2024,DELIVERED
1676,98812213,1,10/28/2024,DELIVERED
1244,98812212,1,10/28/2024,DELIVERED
1229,98812214,1,10/28/2024,DELIVERED
1281,98812216,1,10/28/2024,DELIVERED
1426,98812218,1,10/28/2024,DELIVERED
1478,98812221,1,10/28/2024,DELIVERED
2250,98812224,1,10/28/2024,DELIVERED
1849,98812225,1,10/28/2024,DELIVERED
1165,98812229,1,10/28/2024,DELIVERED
2638,98812231,1,10/28/2024,DELIVERED
1339,98812230,1,10/28/2024,DELIVERED
1383,98812192,1,10/28/2024,DELIVERED
2309,98812194,1,10/28/2024,DELIVERED
2806,98812195,1,10/28/2024,DELIVERED
1521,98812196,1,10/28/2024,DELIVERED
2783,98812197,1,10/28/2024,DELIVERED
1476,98812198,1,10/28/2024,DELIVERED
2306,98812199,1,10/28/2024,DELIVERED
2928,98812202,1,10/28/2024,DELIVERED
1481,98812203,1,10/28/2024,DELIVERED
2967,98812205,1,10/28/2024,DELIVERED
2111,98812206,1,10/28/2024,DELIVERED
2348,98812189,1,10/28/2024,DELIVERED
1711,98812190,1,10/28/2024,DELIVERED
1564,98812191,1,10/28/2024,DELIVERED
2712,98812186,1,10/28/2024,DELIVERED
1160,98812188,1,10/28/2024,DELIVERED
2350,98812173,1,10/28/2024,DELIVERED
1382,98812177,1,10/28/2024,DELIVERED
2691,98812179,1,10/28/2024,DELIVERED
1123,98812180,1,10/28/2024,DELIVERED
2687,98812181,1,10/28/2024,DELIVERED
2723,98812182,1,10/28/2024,DELIVERED
2628,98812184,1,10/28/2024,DELIVERED
2265,98812185,1,10/28/2024,DELIVERED
627,98812165,1,10/28/2024,DELIVERED
1037,98812166,1,10/28/2024,DELIVERED
1017,98812171,1,10/28/2024,DELIVERED
1035,98812157,1,10/28/2024,DELIVERED
731,98812156,1,10/28/2024,DELIVERED
758,98812159,1,10/28/2024,DELIVERED
730,98812158,1,10/28/2024,DELIVERED
1052,98812163,1,10/28/2024,DELIVERED
1069,98812164,1,10/28/2024,DELIVERED
630,98812140,1,10/28/2024,DELIVERED
629,98812141,1,10/28/2024,DELIVERED
640,98812143,1,10/28/2024,DELIVERED
631,98812144,1,10/28/2024,DELIVERED
762,98812146,1,10/28/2024,DELIVERED
809,98812147,1,10/28/2024,DELIVERED
764,98812148,1,10/28/2024,DELIVERED
715,98812150,1,10/28/2024,DELIVERED
795,98812151,1,10/28/2024,DELIVERED
588,98812118,1,10/28/2024,DELIVERED
691,98812122,1,10/28/2024,DELIVERED
641,98812124,1,10/28/2024,DELIVERED
624,98812126,1,10/28/2024,DELIVERED
362,98812131,1,10/28/2024,DELIVERED
740,98812132,1,10/28/2024,DELIVERED
728,98812134,1,10/28/2024,DELIVERED
432,98812133,1,10/28/2024,DELIVERED
574,98812135,1,10/28/2024,DELIVERED
635,98812136,1,10/28/2024,DELIVERED
632,98812139,1,10/28/2024,DELIVERED
112,98812077,1,10/28/2024,DELIVERED
182,98812082,1,10/28/2024,DELIVERED
300,98812080,1,10/28/2024,DELIVERED
315,98812084,1,10/28/2024,DELIVERED
316,98812085,1,10/28/2024,DELIVERED
639,98812089,1,10/28/2024,DELIVERED
644,98812090,1,10/28/2024,DELIVERED
578,98812091,1,10/28/2024,DELIVERED
643,98812093,1,10/28/2024,DELIVERED
514,98812095,1,10/28/2024,DELIVERED
670,98812097,1,10/28/2024,DELIVERED
606,98812101,1,10/28/2024,DELIVERED
287,98812104,1,10/28/2024,DELIVERED
301,98812102,1,10/28/2024,DELIVERED
586,98812107,1,10/28/2024,DELIVERED
329,98812108,1,10/28/2024,DELIVERED
423,98812110,1,10/28/2024,DELIVERED
562,98812112,1,10/28/2024,DELIVERED
625,98812111,1,10/28/2024,DELIVERED
556,98812114,1,10/28/2024,DELIVERED
583,98812116,1,10/28/2024,DELIVERED
616,98812117,1,10/28/2024,DELIVERED
2,1250886,1,10/28/2024,DELIVERED
11,1250891,1,10/28/2024,DELIVERED
18,1250893,1,10/28/2024,DELIVERED
57,1250905,1,10/28/2024,DELIVERED
68,1250910,1,10/28/2024,DELIVERED
70,1250911,1,10/28/2024,DELIVERED
71,1250912,1,10/28/2024,DELIVERED
83,1250916,1,10/28/2024,DELIVERED
85,1250917,1,10/28/2024,DELIVERED
91,1250918,1,10/28/2024,DELIVERED
102,1250920,1,10/28/2024,DELIVERED
125,1250924,1,10/28/2024,DELIVERED
127,1250926,1,10/28/2024,DELIVERED
133,1250928,1,10/28/2024,DELIVERED
167,1250933,1,10/28/2024,DELIVERED
171,1250935,1,10/28/2024,DELIVERED
289,1250943,1,10/28/2024,DELIVERED
318,1250945,1,10/28/2024,DELIVERED
336,1250946,1,10/28/2024,DELIVERED
348,1250948,1,10/28/2024,DELIVERED
468,1250953,1,10/28/2024,DELIVERED
530,1250954,1,10/28/2024,DELIVERED
714,1250955,1,10/28/2024,DELIVERED
788,1250956,1,10/28/2024,DELIVERED
1065,1250957,1,10/28/2024,DELIVERED
1147,1250960,1,10/28/2024,DELIVERED
3230,1250963,1,10/28/2024,DELIVERED
3231,1250964,1,10/28/2024,DELIVERED
3331,1250965,1,10/28/2024,DELIVERED
4168,1250967,1,10/28/2024,DELIVERED
5433,1250972,1,10/28/2024,DELIVERED
2308,1250984,1,10/28/2024,DELIVERED
5274,1250991,1,10/28/2024,DELIVERED
1854,1250993,1,10/28/2024,DELIVERED
2067,1250995,1,10/28/2024,DELIVERED
2085,1250997,1,10/28/2024,DELIVERED
2302,1250999,1,10/28/2024,DELIVERED
2346,1251000,1,10/28/2024,DELIVERED
2501,1251003,1,10/28/2024,DELIVERED
3716,1251006,1,10/28/2024,DELIVERED
23,1251022,1,10/28/2024,DELIVERED
25,1251023,1,10/28/2024,DELIVERED
26,1251024,1,10/28/2024,DELIVERED
34,1251030,1,10/28/2024,DELIVERED
39,1251033,1,10/28/2024,DELIVERED
40,1251034,1,10/28/2024,DELIVERED
46,1251039,1,10/28/2024,DELIVERED
64,1251048,1,10/28/2024,DELIVERED
72,1251051,1,10/28/2024,DELIVERED
87,1251060,1,10/28/2024,DELIVERED
96,1251068,1,10/28/2024,DELIVERED
105,1251075,1,10/28/2024,DELIVERED
107,1251076,1,10/28/2024,DELIVERED
109,1251078,1,10/28/2024,DELIVERED
114,1251082,1,10/28/2024,DELIVERED
116,1251083,1,10/28/2024,DELIVERED
120,1251085,1,10/28/2024,DELIVERED
122,1251087,1,10/28/2024,DELIVERED
147,1251103,1,10/28/2024,DELIVERED
149,1251105,1,10/28/2024,DELIVERED
151,1251107,1,10/28/2024,DELIVERED
153,1251109,1,10/28/2024,DELIVERED
161,1251113,1,10/28/2024,DELIVERED
163,1251115,1,10/28/2024,DELIVERED
175,1251124,1,10/28/2024,DELIVERED
177,1251126,1,10/28/2024,DELIVERED
180,1251129,1,10/28/2024,DELIVERED
189,1251134,1,10/28/2024,DELIVERED
203,1251146,1,10/28/2024,DELIVERED
218,1251156,1,10/28/2024,DELIVERED
244,1251176,1,10/28/2024,DELIVERED
246,1251177,1,10/28/2024,DELIVERED
248,1251179,1,10/28/2024,DELIVERED
253,1251184,1,10/28/2024,DELIVERED
258,1251188,1,10/28/2024,DELIVERED
262,1251191,1,10/28/2024,DELIVERED
268,1251196,1,10/28/2024,DELIVERED
278,1251204,1,10/28/2024,DELIVERED
280,1251205,1,10/28/2024,DELIVERED
282,1251206,1,10/28/2024,DELIVERED
286,1251210,1,10/28/2024,DELIVERED
299,1251218,1,10/28/2024,DELIVERED
307,1251222,1,10/28/2024,DELIVERED
308,1251223,1,10/28/2024,DELIVERED
323,1251234,1,10/28/2024,DELIVERED
335,1251243,1,10/28/2024,DELIVERED
338,1251245,1,10/28/2024,DELIVERED
341,1251247,1,10/28/2024,DELIVERED
345,1251251,1,10/28/2024,DELIVERED
350,1251252,1,10/28/2024,DELIVERED
376,1251266,1,10/28/2024,DELIVERED
390,1251277,1,10/28/2024,DELIVERED
391,1251278,1,10/28/2024,DELIVERED
393,1251280,1,10/28/2024,DELIVERED
401,1251284,1,10/28/2024,DELIVERED
410,1251291,1,10/28/2024,DELIVERED
412,1251293,1,10/28/2024,DELIVERED
418,1251298,1,10/28/2024,DELIVERED
428,1251304,1,10/28/2024,DELIVERED
430,1251305,1,10/28/2024,DELIVERED
431,1251306,1,10/28/2024,DELIVERED
443,1251313,1,10/28/2024,DELIVERED
445,1251315,1,10/28/2024,DELIVERED
447,1251317,1,10/28/2024,DELIVERED
448,1251318,1,10/28/2024,DELIVERED
450,1251320,1,10/28/2024,DELIVERED
461,1251327,1,10/28/2024,DELIVERED
466,1251332,1,10/28/2024,DELIVERED
467,1251333,1,10/28/2024,DELIVERED
473,1251338,1,10/28/2024,DELIVERED
478,1251342,1,10/28/2024,DELIVERED
488,1251350,1,10/28/2024,DELIVERED
491,1251353,1,10/28/2024,DELIVERED
494,1251355,1,10/28/2024,DELIVERED
502,1251360,1,10/28/2024,DELIVERED
510,1251366,1,10/28/2024,DELIVERED
512,1251367,1,10/28/2024,DELIVERED
516,1251369,1,10/28/2024,DELIVERED
517,1251370,1,10/28/2024,DELIVERED
518,1251371,1,10/28/2024,DELIVERED
523,1251375,1,10/28/2024,DELIVERED
532,1251381,1,10/28/2024,DELIVERED
538,1251385,1,10/28/2024,DELIVERED
548,1251394,1,10/28/2024,DELIVERED
564,1251403,1,10/28/2024,DELIVERED
565,1251404,1,10/28/2024,DELIVERED
566,1251405,1,10/28/2024,DELIVERED
567,1251406,1,10/28/2024,DELIVERED
568,1251407,1,10/28/2024,DELIVERED
575,1251410,1,10/28/2024,DELIVERED
587,1251418,1,10/28/2024,DELIVERED
594,1251420,1,10/28/2024,DELIVERED
623,1251439,1,10/28/2024,DELIVERED
656,1251451,1,10/28/2024,DELIVERED
657,1251452,1,10/28/2024,DELIVERED
659,1251454,1,10/28/2024,DELIVERED
667,1251457,1,10/28/2024,DELIVERED
668,1251458,1,10/28/2024,DELIVERED
671,1251460,1,10/28/2024,DELIVERED
684,1251466,1,10/28/2024,DELIVERED
694,1251468,1,10/28/2024,DELIVERED
695,1251469,1,10/28/2024,DELIVERED
697,1251470,1,10/28/2024,DELIVERED
705,1251474,1,10/28/2024,DELIVERED
721,1251481,1,10/28/2024,DELIVERED
722,1251482,1,10/28/2024,DELIVERED
735,1251485,1,10/28/2024,DELIVERED
738,1251488,1,10/28/2024,DELIVERED
745,1251491,1,10/28/2024,DELIVERED
767,1251505,1,10/28/2024,DELIVERED
769,1251507,1,10/28/2024,DELIVERED
778,1251515,1,10/28/2024,DELIVERED
782,1251519,1,10/28/2024,DELIVERED
783,1251520,1,10/28/2024,DELIVERED
787,1251523,1,10/28/2024,DELIVERED
800,1251531,1,10/28/2024,DELIVERED
806,1251537,1,10/28/2024,DELIVERED
818,1251546,1,10/28/2024,DELIVERED
819,1251547,1,10/28/2024,DELIVERED
827,1251550,1,10/28/2024,DELIVERED
834,1251554,1,10/28/2024,DELIVERED
839,1251558,1,10/28/2024,DELIVERED
846,1251563,1,10/28/2024,DELIVERED
848,1251565,1,10/28/2024,DELIVERED
854,1251570,1,10/28/2024,DELIVERED
855,1251571,1,10/28/2024,DELIVERED
856,1251572,1,10/28/2024,DELIVERED
870,1251583,1,10/28/2024,DELIVERED
874,1251586,1,10/28/2024,DELIVERED
876,1251587,1,10/28/2024,DELIVERED
884,1251593,1,10/28/2024,DELIVERED
885,1251594,1,10/28/2024,DELIVERED
888,1251596,1,10/28/2024,DELIVERED
893,1251600,1,10/28/2024,DELIVERED
897,1251604,1,10/28/2024,DELIVERED
902,1251608,1,10/28/2024,DELIVERED
917,1251620,1,10/28/2024,DELIVERED
922,1251624,1,10/28/2024,DELIVERED
923,1251625,1,10/28/2024,DELIVERED
924,1251626,1,10/28/2024,DELIVERED
932,1251631,1,10/28/2024,DELIVERED
935,1251634,1,10/28/2024,DELIVERED
937,1251636,1,10/28/2024,DELIVERED
947,1251643,1,10/28/2024,DELIVERED
950,1251645,1,10/28/2024,DELIVERED
961,1251655,1,10/28/2024,DELIVERED
964,1251658,1,10/28/2024,DELIVERED
976,1251669,1,10/28/2024,DELIVERED
984,1251674,1,10/28/2024,DELIVERED
987,1251677,1,10/28/2024,DELIVERED
995,1251684,1,10/28/2024,DELIVERED
1019,1251703,1,10/28/2024,DELIVERED
1020,1251704,1,10/28/2024,DELIVERED
1022,1251706,1,10/28/2024,DELIVERED
1023,1251707,1,10/28/2024,DELIVERED
1026,1251709,1,10/28/2024,DELIVERED
1032,1251714,1,10/28/2024,DELIVERED
1033,1251715,1,10/28/2024,DELIVERED
1043,1251721,1,10/28/2024,DELIVERED
1044,1251722,1,10/28/2024,DELIVERED
1047,1251724,1,10/28/2024,DELIVERED
1073,1251739,1,10/28/2024,DELIVERED
1077,1251743,1,10/28/2024,DELIVERED
1081,1251746,1,10/28/2024,DELIVERED
1088,1251753,1,10/28/2024,DELIVERED
1094,1251758,1,10/28/2024,DELIVERED
1102,1251762,1,10/28/2024,DELIVERED
1106,1251765,1,10/28/2024,DELIVERED
1108,1251767,1,10/28/2024,DELIVERED
1109,1251768,1,10/28/2024,DELIVERED
1119,1251776,1,10/28/2024,DELIVERED
1120,1251777,1,10/28/2024,DELIVERED
1134,1251786,1,10/28/2024,DELIVERED
1136,1251787,1,10/28/2024,DELIVERED
1142,1251791,1,10/28/2024,DELIVERED
1149,1251795,1,10/28/2024,DELIVERED
1152,1251798,1,10/28/2024,DELIVERED
1155,1251801,1,10/28/2024,DELIVERED
1157,1251803,1,10/28/2024,DELIVERED
1166,1251807,1,10/28/2024,DELIVERED
1168,1251809,1,10/28/2024,DELIVERED
1172,1251811,1,10/28/2024,DELIVERED
1173,1251812,1,10/28/2024,DELIVERED
1175,1251814,1,10/28/2024,DELIVERED
1180,1251819,1,10/28/2024,DELIVERED
1181,1251820,1,10/28/2024,DELIVERED
1191,1251827,1,10/28/2024,DELIVERED
1193,1251828,1,10/28/2024,DELIVERED
1195,1251829,1,10/28/2024,DELIVERED
1196,1251830,1,10/28/2024,DELIVERED
1200,1251834,1,10/28/2024,DELIVERED
1205,1251838,1,10/28/2024,DELIVERED
1206,1251839,1,10/28/2024,DELIVERED
1207,1251840,1,10/28/2024,DELIVERED
1217,1251848,1,10/28/2024,DELIVERED
1219,1251850,1,10/28/2024,DELIVERED
1223,1251853,1,10/28/2024,DELIVERED
1226,1251856,1,10/28/2024,DELIVERED
1235,1251862,1,10/28/2024,DELIVERED
1237,1251864,1,10/28/2024,DELIVERED
1248,1251871,1,10/28/2024,DELIVERED
1263,1251881,1,10/28/2024,DELIVERED
1264,1251882,1,10/28/2024,DELIVERED
1265,1251883,1,10/28/2024,DELIVERED
1266,1251884,1,10/28/2024,DELIVERED
1267,1251885,1,10/28/2024,DELIVERED
1268,1251886,1,10/28/2024,DELIVERED
1275,1251890,1,10/28/2024,DELIVERED
1288,1251897,1,10/28/2024,DELIVERED
1292,1251899,1,10/28/2024,DELIVERED
1297,1251903,1,10/28/2024,DELIVERED
1301,1251907,1,10/28/2024,DELIVERED
1304,1251909,1,10/28/2024,DELIVERED
1309,1251914,1,10/28/2024,DELIVERED
1310,1251915,1,10/28/2024,DELIVERED
1312,1251917,1,10/28/2024,DELIVERED
1316,1251921,1,10/28/2024,DELIVERED
1328,1251928,1,10/28/2024,DELIVERED
1329,1251929,1,10/28/2024,DELIVERED
1331,1251931,1,10/28/2024,DELIVERED
1333,1251933,1,10/28/2024,DELIVERED
1335,1251935,1,10/28/2024,DELIVERED
1336,1251936,1,10/28/2024,DELIVERED
1341,1251939,1,10/28/2024,DELIVERED
1346,1251942,1,10/28/2024,DELIVERED
1348,1251944,1,10/28/2024,DELIVERED
1350,1251946,1,10/28/2024,DELIVERED
1351,1251947,1,10/28/2024,DELIVERED
1352,1251948,1,10/28/2024,DELIVERED
1354,1251950,1,10/28/2024,DELIVERED
1360,1251954,1,10/28/2024,DELIVERED
1371,1251964,1,10/28/2024,DELIVERED
1372,1251965,1,10/28/2024,DELIVERED
1373,1251966,1,10/28/2024,DELIVERED
1375,1251968,1,10/28/2024,DELIVERED
1376,1251969,1,10/28/2024,DELIVERED
1379,1251972,1,10/28/2024,DELIVERED
1392,1251982,1,10/28/2024,DELIVERED
1398,1251987,1,10/28/2024,DELIVERED
1399,1251988,1,10/28/2024,DELIVERED
1408,1251994,1,10/28/2024,DELIVERED
1417,1252001,1,10/28/2024,DELIVERED
1422,1252006,1,10/28/2024,DELIVERED
1423,1252007,1,10/28/2024,DELIVERED
1428,1252010,1,10/28/2024,DELIVERED
1432,1252013,1,10/28/2024,DELIVERED
1433,1252014,1,10/28/2024,DELIVERED
1442,1252021,1,10/28/2024,DELIVERED
1444,1252022,1,10/28/2024,DELIVERED
1447,1252024,1,10/28/2024,DELIVERED
1453,1252030,1,10/28/2024,DELIVERED
1470,1252040,1,10/28/2024,DELIVERED
1472,1252042,1,10/28/2024,DELIVERED
1477,1252046,1,10/28/2024,DELIVERED
1480,1252048,1,10/28/2024,DELIVERED
1486,1252051,1,10/28/2024,DELIVERED
1488,1252053,1,10/28/2024,DELIVERED
1499,1252063,1,10/28/2024,DELIVERED
1500,1252064,1,10/28/2024,DELIVERED
1502,1252066,1,10/28/2024,DELIVERED
1518,1252076,1,10/28/2024,DELIVERED
