Store Number,Vendor,Regular Visits,Plus up Visits,Total WK20 Visits,Regular Visits,Plus up Visits,Total Weekend Visits
5134,Hallmark,3,1,4,1,0,1
3474,Hallmark,3,1,4,1,0,1
3748,Hallmark,3,1,4,1,0,1
2091,Hallmark,3,1,4,1,0,1
3439,Hallmark,3,1,4,1,0,1
3771,Hallmark,3,1,4,1,0,1
3799,Hallmark,3,1,4,1,0,1
4241,Hallmark,3,1,4,1,0,1
3794,Hallmark,3,1,4,1,0,1
3429,Hallmark,3,1,4,1,0,1
4223,Hallmark,3,1,4,1,0,1
4260,Hallmark,3,1,4,1,0,1
5295,Hallmark,3,1,4,1,0,1
5055,Hallmark,3,1,4,1,0,1
3733,Hallmark,3,1,4,1,0,1
4321,Hallmark,3,1,4,1,0,1
4423,Hallmark,3,1,4,1,0,1
4615,Hallmark,3,1,4,1,0,1
5105,Hallmark,3,1,4,1,0,1
4257,Hallmark,3,1,4,1,0,1
3827,Hallmark,3,1,4,1,0,1
2174,Hallmark,3,1,4,1,0,1
2157,Hallmark,3,1,4,1,0,1
4567,Hallmark,3,1,4,1,0,1
5150,Hallmark,3,1,4,1,0,1
5278,Hallmark,3,1,4,1,0,1
5316,Hallmark,3,1,4,1,0,1
5358,Hallmark,3,1,4,1,0,1
2242,Hallmark,3,1,4,1,0,1
2213,Hallmark,3,1,4,1,0,1
4697,Hallmark,3,1,4,1,0,1
5027,Hallmark,3,1,4,1,0,1
2093,Hallmark,3,1,4,1,0,1
2218,Hallmark,3,1,4,1,0,1
2348,Hallmark,3,1,4,1,0,1
5287,Hallmark,3,1,4,1,0,1
3516,Hallmark,3,1,4,1,0,1
3313,Hallmark,3,1,4,1,0,1
2283,Hallmark,3,1,4,1,0,1
2421,Hallmark,3,1,4,1,0,1
2307,Hallmark,3,1,4,1,0,1
3319,Hallmark,3,1,4,1,0,1
5410,Hallmark,3,1,4,1,0,1
2088,Hallmark,3,1,4,1,0,1
1499,Hallmark,3,1,4,1,0,1
2233,Hallmark,3,1,4,1,0,1
2403,Hallmark,3,1,4,1,0,1
2176,Hallmark,3,1,4,1,0,1
2107,Hallmark,3,1,4,1,0,1
2252,Hallmark,3,1,4,1,0,1
2405,Hallmark,3,1,4,1,0,1
2388,Hallmark,3,1,4,1,0,1
2387,Hallmark,3,1,4,1,0,1
2385,Hallmark,3,1,4,1,0,1
2222,Hallmark,3,1,4,1,0,1
2287,Hallmark,3,1,4,1,0,1
2312,Hallmark,3,1,4,1,0,1
2196,Hallmark,3,1,4,1,0,1
2352,Hallmark,3,1,4,1,0,1
2404,Hallmark,3,1,4,1,0,1
2436,Hallmark,3,1,4,1,0,1
2231,Hallmark,3,1,4,1,0,1
2366,Hallmark,3,1,4,1,0,1
2445,Hallmark,3,1,4,1,0,1
2253,Hallmark,3,1,4,1,0,1
5450,Hallmark,3,1,4,1,0,1
5056,Hallmark,3,1,4,1,0,1
5369,Hallmark,3,1,4,1,0,1
2485,Hallmark,3,1,4,1,0,1
2357,Hallmark,3,1,4,1,0,1
2477,Hallmark,3,1,4,1,0,1
2537,Hallmark,3,1,4,1,0,1
2496,Hallmark,3,1,4,1,0,1
2368,Hallmark,3,1,4,1,0,1
2508,Hallmark,3,1,4,1,0,1
3726,Hallmark,3,1,4,1,0,1
3732,Hallmark,3,1,4,1,0,1
3838,Hallmark,3,1,4,1,0,1
5156,Hallmark,3,1,4,1,0,1
2538,Hallmark,3,1,4,1,0,1
2566,Hallmark,3,1,4,1,0,1
2554,Hallmark,3,1,4,1,0,1
2446,Hallmark,3,1,4,1,0,1
2615,Hallmark,3,1,4,1,0,1
2651,Hallmark,3,1,4,1,0,1
2688,Hallmark,3,1,4,1,0,1
2628,Hallmark,3,1,4,1,0,1
2678,Hallmark,3,1,4,1,0,1
2679,Hallmark,3,1,4,1,0,1
2715,Hallmark,3,1,4,1,0,1
2437,Hallmark,3,1,4,1,0,1
2674,Hallmark,3,1,4,1,0,1
2768,Hallmark,3,1,4,1,0,1
2600,Hallmark,3,1,4,1,0,1
2823,Hallmark,3,1,4,1,0,1
2649,Hallmark,3,1,4,1,0,1
2732,Hallmark,3,1,4,1,0,1
2812,Hallmark,3,1,4,1,0,1
2813,Hallmark,3,1,4,1,0,1
5839,Hallmark,3,1,4,1,0,1
2777,Hallmark,3,1,4,1,0,1
5764,Hallmark,3,1,4,1,0,1
2864,Hallmark,3,1,4,1,0,1
2933,Hallmark,3,1,4,1,0,1
2782,Hallmark,3,1,4,1,0,1
2855,Hallmark,3,1,4,1,0,1
479,Hallmark,3,1,4,1,0,1
483,Hallmark,3,1,4,1,0,1
427,Hallmark,3,1,4,1,0,1
3382,Hallmark,3,1,4,1,0,1
3633,Hallmark,3,1,4,1,0,1
469,Hallmark,3,1,4,1,0,1
5245,Hallmark,3,1,4,1,0,1
5300,Hallmark,3,1,4,1,0,1
150,Hallmark,3,1,4,1,0,1
475,Hallmark,3,1,4,1,0,1
468,Hallmark,3,1,4,1,0,1
307,Hallmark,3,1,4,1,0,1
477,Hallmark,3,1,4,1,0,1
484,Hallmark,3,1,4,1,0,1
3390,Hallmark,3,1,4,1,0,1
4,Hallmark,3,1,4,1,0,1
23,Hallmark,3,1,4,1,0,1
243,Hallmark,3,1,4,1,0,1
3773,Hallmark,3,1,4,1,0,1
457,Hallmark,3,1,4,1,0,1
508,Hallmark,3,1,4,1,0,1
535,Hallmark,3,1,4,1,0,1
553,Hallmark,3,1,4,1,0,1
558,Hallmark,3,1,4,1,0,1
556,Hallmark,3,1,4,1,0,1
539,Hallmark,3,1,4,1,0,1
660,Hallmark,3,1,4,1,0,1
499,Hallmark,3,1,4,1,0,1
739,Hallmark,3,1,4,1,0,1
428,Hallmark,3,1,4,1,0,1
547,Hallmark,3,1,4,1,0,1
581,Hallmark,3,1,4,1,0,1
541,Hallmark,3,1,4,1,0,1
564,Hallmark,3,1,4,1,0,1
604,Hallmark,3,1,4,1,0,1
585,Hallmark,3,1,4,1,0,1
753,Hallmark,3,1,4,1,0,1
594,Hallmark,3,1,4,1,0,1
28,Hallmark,3,1,4,1,0,1
168,Hallmark,3,1,4,1,0,1
623,Hallmark,3,1,4,1,0,1
590,Hallmark,3,1,4,1,0,1
609,Hallmark,3,1,4,1,0,1
697,Hallmark,3,1,4,1,0,1
721,Hallmark,3,1,4,1,0,1
2641,Hallmark,3,1,4,1,0,1
3283,Hallmark,3,1,4,1,0,1
853,Hallmark,3,1,4,1,0,1
816,Hallmark,3,1,4,1,0,1
828,Hallmark,3,1,4,1,0,1
818,Hallmark,3,1,4,1,0,1
4103,Hallmark,3,1,4,1,0,1
904,Hallmark,3,1,4,1,0,1
889,Hallmark,3,1,4,1,0,1
902,Hallmark,3,1,4,1,0,1
868,Hallmark,3,1,4,1,0,1
472,Hallmark,3,1,4,1,0,1
950,Hallmark,3,1,4,1,0,1
936,Hallmark,3,1,4,1,0,1
969,Hallmark,3,1,4,1,0,1
981,Hallmark,3,1,4,1,0,1
1011,Hallmark,3,1,4,1,0,1
1053,Hallmark,3,1,4,1,0,1
1026,Hallmark,3,1,4,1,0,1
1032,Hallmark,3,1,4,1,0,1
1025,Hallmark,3,1,4,1,0,1
948,Hallmark,3,1,4,1,0,1
1039,Hallmark,3,1,4,1,0,1
1089,Hallmark,3,1,4,1,0,1
1085,Hallmark,3,1,4,1,0,1
2963,Hallmark,3,1,4,1,0,1
2796,Hallmark,3,1,4,1,0,1
3232,Hallmark,3,1,4,1,0,1
2874,Hallmark,3,1,4,1,0,1
1074,Hallmark,3,1,4,1,0,1
3503,Hallmark,3,1,4,1,0,1
3294,Hallmark,3,1,4,1,0,1
3595,Hallmark,3,1,4,1,0,1
3213,Hallmark,3,1,4,1,0,1
3209,Hallmark,3,1,4,1,0,1
2882,Hallmark,3,1,4,1,0,1
2847,Hallmark,3,1,4,1,0,1
2789,Hallmark,3,1,4,1,0,1
2913,Hallmark,3,1,4,1,0,1
1178,Hallmark,3,1,4,1,0,1
1164,Hallmark,3,1,4,1,0,1
1184,Hallmark,3,1,4,1,0,1
2574,Hallmark,3,1,4,1,0,1
3510,Hallmark,3,1,4,1,0,1
1224,Hallmark,3,1,4,1,0,1
3237,Hallmark,3,1,4,1,0,1
1171,Hallmark,3,1,4,1,0,1
295,Hallmark,3,1,4,1,0,1
3572,Hallmark,3,1,4,1,0,1
3582,Hallmark,3,1,4,1,0,1
3295,Hallmark,3,1,4,1,0,1
267,Hallmark,3,1,4,1,0,1
43,Hallmark,3,1,4,1,0,1
96,Hallmark,3,1,4,1,0,1
234,Hallmark,3,1,4,1,0,1
40,Hallmark,3,1,4,1,0,1
3513,Hallmark,3,1,4,1,0,1
3591,Hallmark,3,1,4,1,0,1
319,Hallmark,3,1,4,1,0,1
266,Hallmark,3,1,4,1,0,1
355,Hallmark,3,1,4,1,0,1
1210,Hallmark,3,1,4,1,0,1
1204,Hallmark,3,1,4,1,0,1
331,Hallmark,3,1,4,1,0,1
382,Hallmark,3,1,4,1,0,1
364,Hallmark,3,1,4,1,0,1
278,Hallmark,3,1,4,1,0,1
383,Hallmark,3,1,4,1,0,1
430,Hallmark,3,1,4,1,0,1
431,Hallmark,3,1,4,1,0,1
682,Hallmark,3,1,4,1,0,1
670,Hallmark,3,1,4,1,0,1
1254,Hallmark,3,1,4,1,0,1
1299,Hallmark,3,1,4,1,0,1
398,Hallmark,3,1,4,1,0,1
667,Hallmark,3,1,4,1,0,1
668,Hallmark,3,1,4,1,0,1
2929,Hallmark,3,1,4,1,0,1
3224,Hallmark,3,1,4,1,0,1
2399,Hallmark,3,1,4,1,0,1
444,Hallmark,3,1,4,1,0,1
26,Hallmark,3,1,4,1,0,1
1376,Hallmark,4,0,4,1,0,1
1563,Hallmark,4,0,4,1,0,1
505,Hallmark,4,0,4,1,0,1
1880,Hallmark,4,0,4,1,0,1
2032,Hallmark,4,0,4,1,0,1
100,Hallmark,4,0,4,1,0,1
4679,Hallmark,3,0,3,0,1,1
3640,Hallmark,3,0,3,0,1,1
5192,Hallmark,3,0,3,0,1,1
1248,Hallmark,3,0,3,0,1,1
1272,Hallmark,3,0,3,0,1,1
1285,Hallmark,3,0,3,0,1,1
1255,Hallmark,3,0,3,0,1,1
1342,Hallmark,3,0,3,0,1,1
1358,Hallmark,3,0,3,0,1,1
7009,Hallmark,3,0,3,0,1,1
1339,Hallmark,3,0,3,0,1,1
1335,Hallmark,3,0,3,0,1,1
1302,Hallmark,3,0,3,0,1,1
1332,Hallmark,3,0,3,0,1,1
6286,Hallmark,3,0,3,0,1,1
1359,Hallmark,3,0,3,0,1,1
5070,Hallmark,3,0,3,0,1,1
5866,Hallmark,3,0,3,0,1,1
5483,Hallmark,3,0,3,0,1,1
1351,Hallmark,3,0,3,0,1,1
5667,Hallmark,3,0,3,0,1,1
1363,Hallmark,3,0,3,0,1,1
1311,Hallmark,3,0,3,0,1,1
1345,Hallmark,3,0,3,0,1,1
1357,Hallmark,3,0,3,0,1,1
4430,Hallmark,3,0,3,0,1,1
4444,Hallmark,3,0,3,0,1,1
1329,Hallmark,3,0,3,0,1,1
1383,Hallmark,3,0,3,0,1,1
1375,Hallmark,3,0,3,0,1,1
1369,Hallmark,3,0,3,0,1,1
1389,Hallmark,3,0,3,0,1,1
1344,Hallmark,3,0,3,0,1,1
1322,Hallmark,3,0,3,0,1,1
1430,Hallmark,3,0,3,0,1,1
1415,Hallmark,3,0,3,0,1,1
1364,Hallmark,3,0,3,0,1,1
1370,Hallmark,3,0,3,0,1,1
1360,Hallmark,3,0,3,0,1,1
1373,Hallmark,3,0,3,0,1,1
1419,Hallmark,3,0,3,0,1,1
1435,Hallmark,3,0,3,0,1,1
1425,Hallmark,3,0,3,0,1,1
5956,Hallmark,3,0,3,0,1,1
1391,Hallmark,3,0,3,0,1,1
3107,Hallmark,3,0,3,0,1,1
4392,Hallmark,3,0,3,0,1,1
1455,Hallmark,3,0,3,0,1,1
1459,Hallmark,3,0,3,0,1,1
1400,Hallmark,3,0,3,0,1,1
1486,Hallmark,3,0,3,0,1,1
1457,Hallmark,3,0,3,0,1,1
1450,Hallmark,3,0,3,0,1,1
2795,Hallmark,3,0,3,0,1,1
1493,Hallmark,3,0,3,0,1,1
5486,Hallmark,3,0,3,0,1,1
3412,Hallmark,3,0,3,0,1,1
3445,Hallmark,3,0,3,0,1,1
3876,Hallmark,3,0,3,0,1,1
5469,Hallmark,3,0,3,0,1,1
1491,Hallmark,3,0,3,0,1,1
1483,Hallmark,3,0,3,0,1,1
1578,Hallmark,3,0,3,0,1,1
1395,Hallmark,3,0,3,0,1,1
1543,Hallmark,3,0,3,0,1,1
1518,Hallmark,3,0,3,0,1,1
1466,Hallmark,3,0,3,0,1,1
1605,Hallmark,3,0,3,0,1,1
1477,Hallmark,3,0,3,0,1,1
1566,Hallmark,3,0,3,0,1,1
1587,Hallmark,3,0,3,0,1,1
1465,Hallmark,3,0,3,0,1,1
1586,Hallmark,3,0,3,0,1,1
1883,Hallmark,3,0,3,0,1,1
1788,Hallmark,3,0,3,0,1,1
9,Hallmark,3,0,3,0,1,1
16,Hallmark,3,0,3,0,1,1
30,Hallmark,3,0,3,0,1,1
47,Hallmark,3,0,3,0,1,1
72,Hallmark,3,0,3,0,1,1
111,Hallmark,3,0,3,0,1,1
189,Hallmark,3,0,3,0,1,1
194,Hallmark,3,0,3,0,1,1
196,Hallmark,3,0,3,0,1,1
237,Hallmark,3,0,3,0,1,1
249,Hallmark,3,0,3,0,1,1
265,Hallmark,3,0,3,0,1,1
286,Hallmark,3,0,3,0,1,1
447,Hallmark,3,0,3,0,1,1
492,Hallmark,3,0,3,0,1,1
562,Hallmark,3,0,3,0,1,1
600,Hallmark,3,0,3,0,1,1
610,Hallmark,3,0,3,0,1,1
614,Hallmark,3,0,3,0,1,1
624,Hallmark,3,0,3,0,1,1
675,Hallmark,3,0,3,0,1,1
685,Hallmark,3,0,3,0,1,1
690,Hallmark,3,0,3,0,1,1
700,Hallmark,3,0,3,0,1,1
701,Hallmark,3,0,3,0,1,1
703,Hallmark,3,0,3,0,1,1
742,Hallmark,3,0,3,0,1,1
744,Hallmark,3,0,3,0,1,1
774,Hallmark,3,0,3,0,1,1
776,Hallmark,3,0,3,0,1,1
789,Hallmark,3,0,3,0,1,1
799,Hallmark,3,0,3,0,1,1
800,Hallmark,3,0,3,0,1,1
826,Hallmark,3,0,3,0,1,1
835,Hallmark,3,0,3,0,1,1
880,Hallmark,3,0,3,0,1,1
905,Hallmark,3,0,3,0,1,1
918,Hallmark,3,0,3,0,1,1
927,Hallmark,3,0,3,0,1,1
943,Hallmark,3,0,3,0,1,1
958,Hallmark,3,0,3,0,1,1
968,Hallmark,3,0,3,0,1,1
980,Hallmark,3,0,3,0,1,1
995,Hallmark,3,0,3,0,1,1
1028,Hallmark,3,0,3,0,1,1
1055,Hallmark,3,0,3,0,1,1
1082,Hallmark,3,0,3,0,1,1
1185,Hallmark,3,0,3,0,1,1
1186,Hallmark,3,0,3,0,1,1
1198,Hallmark,3,0,3,0,1,1
1276,Hallmark,3,0,3,0,1,1
1292,Hallmark,3,0,3,0,1,1
1294,Hallmark,3,0,3,0,1,1
1318,Hallmark,3,0,3,0,1,1
1320,Hallmark,3,0,3,0,1,1
1338,Hallmark,3,0,3,0,1,1
1347,Hallmark,3,0,3,0,1,1
1371,Hallmark,3,0,3,0,1,1
1470,Hallmark,3,0,3,0,1,1
1495,Hallmark,3,0,3,0,1,1
95,Hallmark,3,0,3,0,1,1
107,Hallmark,3,0,3,0,1,1
125,Hallmark,3,0,3,0,1,1
728,Hallmark,3,0,3,0,1,1
817,Hallmark,3,0,3,0,1,1
867,Hallmark,3,0,3,0,1,1
1228,Hallmark,3,0,3,0,1,1
1374,Hallmark,3,0,3,0,1,1
1428,Hallmark,3,0,3,0,1,1
1540,Hallmark,3,0,3,0,1,1
4332,Hallmark,3,0,3,0,1,1
1620,Hallmark,3,0,3,0,1,1
1638,Hallmark,3,0,3,0,1,1
1800,Hallmark,3,0,3,0,1,1
1188,Hallmark,3,0,3,0,1,1
1557,Hallmark,3,0,3,0,1,1
1555,Hallmark,3,0,3,0,1,1
1552,Hallmark,3,0,3,0,1,1
1572,Hallmark,3,0,3,0,1,1
1474,Hallmark,3,0,3,0,1,1
1545,Hallmark,3,0,3,0,1,1
1585,Hallmark,3,0,3,0,1,1
1573,Hallmark,3,0,3,0,1,1
7281,Hallmark,3,0,3,0,1,1
1575,Hallmark,3,0,3,0,1,1
1608,Hallmark,3,0,3,0,1,1
1600,Hallmark,3,0,3,0,1,1
1554,Hallmark,3,0,3,0,1,1
1588,Hallmark,3,0,3,0,1,1
1625,Hallmark,3,0,3,0,1,1
6190,Hallmark,3,0,3,0,1,1
1599,Hallmark,3,0,3,0,1,1
5140,Hallmark,3,0,3,0,1,1
1283,Hallmark,3,0,3,0,1,1
5079,Hallmark,3,0,3,0,1,1
7301,Hallmark,3,0,3,0,1,1
1652,Hallmark,3,0,3,0,1,1
1649,Hallmark,3,0,3,0,1,1
1637,Hallmark,3,0,3,0,1,1
1627,Hallmark,3,0,3,0,1,1
5116,Hallmark,3,0,3,0,1,1
5113,Hallmark,3,0,3,0,1,1
5025,Hallmark,3,0,3,0,1,1
3590,Hallmark,3,0,3,0,1,1
1828,Hallmark,3,0,3,0,1,1
5823,Hallmark,3,0,3,0,1,1
4653,Hallmark,3,0,3,0,1,1
1707,Hallmark,3,0,3,0,1,1
1708,Hallmark,3,0,3,0,1,1
5930,Hallmark,3,0,3,0,1,1
1381,Hallmark,3,0,3,0,1,1
1711,Hallmark,3,0,3,0,1,1
1688,Hallmark,3,0,3,0,1,1
1657,Hallmark,3,0,3,0,1,1
1703,Hallmark,3,0,3,0,1,1
1607,Hallmark,3,0,3,0,1,1
1659,Hallmark,3,0,3,0,1,1
1648,Hallmark,3,0,3,0,1,1
76,Hallmark,3,0,3,0,1,1
99,Hallmark,3,0,3,0,1,1
165,Hallmark,3,0,3,0,1,1
190,Hallmark,3,0,3,0,1,1
233,Hallmark,3,0,3,0,1,1
366,Hallmark,3,0,3,0,1,1
426,Hallmark,3,0,3,0,1,1
520,Hallmark,3,0,3,0,1,1
566,Hallmark,3,0,3,0,1,1
587,Hallmark,3,0,3,0,1,1
678,Hallmark,3,0,3,0,1,1
869,Hallmark,3,0,3,0,1,1
884,Hallmark,3,0,3,0,1,1
1124,Hallmark,3,0,3,0,1,1
1130,Hallmark,3,0,3,0,1,1
1199,Hallmark,3,0,3,0,1,1
1205,Hallmark,3,0,3,0,1,1
1267,Hallmark,3,0,3,0,1,1
1337,Hallmark,3,0,3,0,1,1
1356,Hallmark,3,0,3,0,1,1
1388,Hallmark,3,0,3,0,1,1
1467,Hallmark,3,0,3,0,1,1
1593,Hallmark,3,0,3,0,1,1
1602,Hallmark,3,0,3,0,1,1
147,Hallmark,3,0,3,0,1,1
211,Hallmark,3,0,3,0,1,1
236,Hallmark,3,0,3,0,1,1
1399,Hallmark,3,0,3,0,1,1
415,Hallmark,3,0,3,0,1,1
420,Hallmark,3,0,3,0,1,1
440,Hallmark,3,0,3,0,1,1
846,Hallmark,3,0,3,0,1,1
782,Hallmark,3,0,3,0,1,1
1634,Hallmark,3,0,3,0,1,1
1672,Hallmark,3,0,3,0,1,1
1646,Hallmark,3,0,3,0,1,1
1635,Hallmark,3,0,3,0,1,1
3897,Hallmark,3,0,3,0,1,1
1478,Hallmark,3,0,3,0,1,1
1643,Hallmark,3,0,3,0,1,1
1613,Hallmark,3,0,3,0,1,1
1676,Hallmark,3,0,3,0,1,1
3018,Hallmark,3,0,3,0,1,1
1687,Hallmark,3,0,3,0,1,1
1686,Hallmark,3,0,3,0,1,1
5476,Hallmark,3,0,3,0,1,1
1447,Hallmark,3,0,3,0,1,1
5944,Hallmark,3,0,3,0,1,1
1653,Hallmark,3,0,3,0,1,1
1696,Hallmark,3,0,3,0,1,1
1722,Hallmark,3,0,3,0,1,1
1724,Hallmark,3,0,3,0,1,1
1727,Hallmark,3,0,3,0,1,1
1690,Hallmark,3,0,3,0,1,1
1689,Hallmark,3,0,3,0,1,1
1732,Hallmark,3,0,3,0,1,1
1693,Hallmark,3,0,3,0,1,1
1580,Hallmark,3,0,3,0,1,1
1705,Hallmark,3,0,3,0,1,1
1730,Hallmark,3,0,3,0,1,1
1726,Hallmark,3,0,3,0,1,1
1417,Hallmark,3,0,3,0,1,1
1561,Hallmark,3,0,3,0,1,1
5136,Hallmark,3,0,3,0,1,1
1720,Hallmark,3,0,3,0,1,1
1731,Hallmark,3,0,3,0,1,1
5097,Hallmark,3,0,3,0,1,1
5127,Hallmark,3,0,3,0,1,1
5092,Hallmark,3,0,3,0,1,1
5037,Hallmark,3,0,3,0,1,1
5058,Hallmark,3,0,3,0,1,1
3328,Hallmark,3,0,3,0,1,1
5355,Hallmark,3,0,3,0,1,1
5376,Hallmark,3,0,3,0,1,1
1692,Hallmark,3,0,3,0,1,1
1752,Hallmark,3,0,3,0,1,1
1738,Hallmark,3,0,3,0,1,1
1630,Hallmark,3,0,3,0,1,1
1733,Hallmark,3,0,3,0,1,1
1749,Hallmark,3,0,3,0,1,1
1746,Hallmark,3,0,3,0,1,1
5319,Hallmark,3,0,3,0,1,1
1775,Hallmark,3,0,3,0,1,1
1772,Hallmark,3,0,3,0,1,1
1768,Hallmark,3,0,3,0,1,1
1825,Hallmark,3,0,3,0,1,1
1590,Hallmark,3,0,3,0,1,1
1760,Hallmark,3,0,3,0,1,1
1717,Hallmark,3,0,3,0,1,1
4514,Hallmark,3,0,3,0,1,1
1771,Hallmark,3,0,3,0,1,1
1787,Hallmark,3,0,3,0,1,1
4318,Hallmark,3,0,3,0,1,1
4238,Hallmark,3,0,3,0,1,1
5430,Hallmark,3,0,3,0,1,1
1781,Hallmark,3,0,3,0,1,1
1756,Hallmark,3,0,3,0,1,1
1791,Hallmark,3,0,3,0,1,1
1776,Hallmark,3,0,3,0,1,1
1796,Hallmark,3,0,3,0,1,1
5293,Hallmark,3,0,3,0,1,1
5232,Hallmark,3,0,3,0,1,1
1819,Hallmark,3,0,3,0,1,1
5144,Hallmark,3,0,3,0,1,1
5139,Hallmark,3,0,3,0,1,1
5036,Hallmark,3,0,3,0,1,1
1789,Hallmark,3,0,3,0,1,1
1758,Hallmark,3,0,3,0,1,1
1831,Hallmark,3,0,3,0,1,1
1841,Hallmark,3,0,3,0,1,1
1847,Hallmark,3,0,3,0,1,1
1853,Hallmark,3,0,3,0,1,1
1809,Hallmark,3,0,3,0,1,1
4616,Hallmark,3,0,3,0,1,1
1905,Hallmark,3,0,3,0,1,1
4593,Hallmark,3,0,3,0,1,1
5472,Hallmark,3,0,3,0,1,1
5743,Hallmark,3,0,3,0,1,1
3485,Hallmark,3,0,3,0,1,1
1836,Hallmark,3,0,3,0,1,1
1842,Hallmark,3,0,3,0,1,1
1843,Hallmark,3,0,3,0,1,1
1864,Hallmark,3,0,3,0,1,1
1867,Hallmark,3,0,3,0,1,1
1878,Hallmark,3,0,3,0,1,1
1879,Hallmark,3,0,3,0,1,1
1780,Hallmark,3,0,3,0,1,1
1900,Hallmark,3,0,3,0,1,1
1861,Hallmark,3,0,3,0,1,1
1845,Hallmark,3,0,3,0,1,1
1925,Hallmark,3,0,3,0,1,1
1830,Hallmark,3,0,3,0,1,1
1910,Hallmark,3,0,3,0,1,1
1930,Hallmark,3,0,3,0,1,1
1934,Hallmark,3,0,3,0,1,1
1926,Hallmark,3,0,3,0,1,1
1920,Hallmark,3,0,3,0,1,1
1851,Hallmark,3,0,3,0,1,1
1914,Hallmark,3,0,3,0,1,1
1909,Hallmark,3,0,3,0,1,1
1844,Hallmark,3,0,3,0,1,1
1866,Hallmark,3,0,3,0,1,1
1899,Hallmark,3,0,3,0,1,1
1928,Hallmark,3,0,3,0,1,1
1942,Hallmark,3,0,3,0,1,1
1922,Hallmark,3,0,3,0,1,1
1949,Hallmark,3,0,3,0,1,1
1912,Hallmark,3,0,3,0,1,1
1951,Hallmark,3,0,3,0,1,1
1945,Hallmark,3,0,3,0,1,1
1943,Hallmark,3,0,3,0,1,1
1947,Hallmark,3,0,3,0,1,1
1785,Hallmark,3,0,3,0,1,1
1954,Hallmark,3,0,3,0,1,1
4063,Hallmark,3,0,3,0,1,1
3081,Hallmark,3,0,3,0,1,1
4336,Hallmark,3,0,3,0,1,1
3400,Hallmark,3,0,3,0,1,1
3825,Hallmark,3,0,3,0,1,1
3861,Hallmark,3,0,3,0,1,1
1961,Hallmark,3,0,3,0,1,1
2000,Hallmark,3,0,3,0,1,1
1964,Hallmark,3,0,3,0,1,1
3118,Hallmark,3,0,3,0,1,1
3889,Hallmark,3,0,3,0,1,1
4258,Hallmark,3,0,3,0,1,1
8930,Hallmark,3,0,3,0,1,1
1664,Hallmark,3,0,3,0,1,1
1992,Hallmark,3,0,3,0,1,1
3366,Hallmark,3,0,3,0,1,1
5424,Hallmark,3,0,3,0,1,1
1962,Hallmark,3,0,3,0,1,1
2001,Hallmark,3,0,3,0,1,1
1968,Hallmark,3,0,3,0,1,1
4416,Hallmark,3,0,3,0,1,1
5396,Hallmark,3,0,3,0,1,1
1873,Hallmark,3,0,3,0,1,1
2016,Hallmark,3,0,3,0,1,1
5869,Hallmark,3,0,3,0,1,1
3549,Hallmark,3,0,3,0,1,1
3826,Hallmark,3,0,3,0,1,1
4219,Hallmark,3,0,3,0,1,1
3350,Hallmark,3,0,3,0,1,1
1983,Hallmark,3,0,3,0,1,1
2748,Hallmark,3,0,3,0,1,1
5350,Hallmark,3,0,3,0,1,1
4111,Hallmark,3,0,3,0,1,1
1972,Hallmark,3,0,3,0,1,1
1984,Hallmark,3,0,3,0,1,1
1989,Hallmark,3,0,3,0,1,1
2048,Hallmark,3,0,3,0,1,1
2061,Hallmark,3,0,3,0,1,1
2002,Hallmark,3,0,3,0,1,1
1987,Hallmark,3,0,3,0,1,1
2031,Hallmark,3,0,3,0,1,1
2030,Hallmark,3,0,3,0,1,1
1916,Hallmark,3,0,3,0,1,1
2068,Hallmark,3,0,3,0,1,1
5810,Hallmark,3,0,3,0,1,1
1996,Hallmark,3,0,3,0,1,1
2004,Hallmark,3,0,3,0,1,1
2028,Hallmark,3,0,3,0,1,1
2054,Hallmark,3,0,3,0,1,1
2051,Hallmark,3,0,3,0,1,1
3712,Hallmark,3,0,3,0,1,1
4482,Hallmark,3,0,3,0,1,1
5735,Hallmark,3,0,3,0,1,1
3725,Hallmark,3,0,3,0,1,1
3894,Hallmark,3,0,3,0,1,1
4215,Hallmark,3,0,3,0,1,1
5307,Hallmark,3,0,3,0,1,1
3611,Hallmark,3,0,3,0,1,1
4216,Hallmark,3,0,3,0,1,1
2040,Hallmark,3,0,3,0,1,1
2105,Hallmark,3,0,3,0,1,1
1969,Hallmark,3,0,3,0,1,1
2125,Hallmark,3,0,3,0,1,1
4458,Hallmark,3,0,3,0,1,1
4564,Hallmark,3,0,3,0,1,1
2070,Hallmark,3,0,3,0,1,1
3631,Hallmark,3,0,3,0,1,1
3254,Hallmark,3,0,3,0,1,1
4239,Hallmark,3,0,3,0,1,1
3535,Hallmark,3,0,3,0,1,1
3583,Hallmark,3,0,3,0,1,1
5117,Hallmark,3,0,3,0,1,1
5142,Hallmark,3,0,3,0,1,1
5168,Hallmark,3,0,3,0,1,1
5220,Hallmark,3,0,3,0,1,1
2101,Hallmark,3,0,3,0,1,1
3222,Hallmark,3,0,3,0,1,1
5022,Hallmark,3,0,3,0,1,1
2080,Hallmark,3,0,3,0,1,1
5244,Hallmark,3,0,3,0,1,1
5312,Hallmark,3,0,3,0,1,1
5341,Hallmark,3,0,3,0,1,1
3597,Hallmark,3,0,3,0,1,1
1941,Hallmark,3,0,3,0,1,1
