Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
2351,SPARK,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202222,87.70%,74.92%,12.2,89.60%,91.20%,90.10%,80.10%
2370,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202222,76.86%,79.53%,13.1,87.60%,69.10%,73.70%,77.00%
2504,DOORDASH,Scheduled Standard Delivery,17,Executive Review,Recovering,Store Focus,202222,68.35%,58.28%,21.7,96.20%,84.20%,76.80%,50.00%
2504,SPARK,Scheduled Standard Delivery,20,Executive Review,Recovering,Store Focus,202222,80.59%,68.75%,18.2,95.10%,89.70%,75.50%,59.70%
3583,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202222,90.94%,79.50%,16.8,89.20%,95.70%,93.50%,84.30%
3583,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202222,88.71%,83.63%,14.3,88.10%,93.50%,89.90%,82.20%
2146,POINTPICKUP,Scheduled Standard Delivery,15,Executive Review,Recovering,Store Focus,202222,83.95%,70.08%,15.5,100.00%,80.60%,82.50%,85.20%
2146,SPARK,Scheduled Standard Delivery,15,Executive Review,Recovering,Store Focus,202222,92.02%,71.76%,15.3,96.30%,95.00%,92.60%,85.10%
2874,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,91.37%,82.11%,13.2,95.50%,95.50%,90.30%,85.40%
2874,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,89.99%,84.37%,12,93.40%,94.50%,86.40%,83.50%
1781,POINTPICKUP,Scheduled Express Delivery ,26,Executive Review,Degrading,Store Focus,202222,87.50%,88.24%,13.2,74.20%,90.00%,90.60%,100.00%
1781,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202222,79.50%,71.53%,18.7,83.70%,72.40%,86.50%,74.50%
5240,SPARK,Scheduled Standard Delivery,34,Executive Review,Degrading,Driver Supply Focus,202222,91.08%,98.57%,8.8,87.80%,94.80%,93.00%,88.70%
2581,SPARK,Scheduled Standard Delivery,32,Executive Review,Recovering,Store Focus,202222,92.46%,72.42%,10.5,93.10%,97.40%,89.70%,89.80%
1731,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,85.61%,76.45%,11.8,89.70%,86.90%,80.30%,84.70%
1744,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202222,78.93%,70.42%,22.9,86.40%,84.70%,85.10%,60.90%
3280,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,77.57%,69.37%,19.8,79.90%,86.90%,85.10%,46.80%
1949,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,77.19%,85.25%,14.6,69.20%,84.20%,83.30%,73.70%
5027,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202222,56.18%,50.00%,21.1,100.00%,75.00%,66.70%,42.90%
1909,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,83.81%,75.00%,10.4,68.80%,85.00%,93.30%,85.30%
2088,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,89.96%,84.06%,11.9,87.90%,91.10%,84.60%,94.60%
2210,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202222,72.50%,59.09%,10.1,100.00%,68.40%,100.00%,70.60%
2210,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202222,84.62%,77.11%,12.6,87.90%,89.10%,88.10%,73.00%
2355,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,88.32%,68.90%,17,85.80%,90.60%,89.30%,87.30%
1623,SPARK,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202222,74.06%,56.23%,24.4,80.80%,79.70%,61.90%,73.00%
1884,SPARK,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202222,84.44%,62.71%,18.8,88.20%,92.40%,76.20%,81.30%
2064,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,67.09%,66.27%,18.8,63.20%,78.60%,80.00%,25.00%
2064,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,72.75%,72.03%,13.5,79.30%,77.50%,79.20%,52.60%
1656,SPARK,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202222,87.14%,71.87%,15.5,88.50%,95.50%,83.80%,79.90%
1656,UBER,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202222,61.48%,65.10%,17,47.80%,86.40%,52.50%,64.00%
3159,DOORDASH,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202222,74.73%,81.28%,19,79.30%,76.40%,78.20%,65.90%
3159,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202222,80.84%,84.03%,16.2,89.60%,81.40%,82.10%,68.90%
3443,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202222,92.02%,91.28%,12.1,95.90%,93.30%,90.40%,88.20%
3443,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202222,81.97%,90.30%,12.8,79.70%,90.20%,85.60%,71.50%
3520,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202222,90.09%,94.08%,12.5,89.50%,89.60%,91.40%,89.90%
3562,DOORDASH,Scheduled Express Delivery ,3,Active Monitoring,Degrading,Store Focus,202222,63.64%,81.82%,6.1,33.30%,100.00%,100.00%,66.70%
3795,DOORDASH,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202222,82.88%,95.46%,15.2,86.60%,84.30%,83.30%,77.90%
3795,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,83.29%,95.76%,12.1,85.50%,83.50%,86.30%,77.50%
5752,POINTPICKUP,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202222,81.30%,86.20%,17.7,89.10%,85.50%,89.70%,59.60%
5752,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,82.59%,85.14%,17.1,88.60%,87.70%,88.60%,61.50%
1279,DOORDASH,Scheduled Standard Delivery,36,Executive Review,Degrading,Store Focus,202222,84.60%,90.59%,21.6,86.50%,81.40%,80.60%,90.80%
1279,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,83.89%,90.06%,13,88.90%,85.10%,76.60%,85.00%
4298,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202222,85.63%,86.48%,12.5,91.40%,94.00%,69.90%,88.10%
194,SPARK,Scheduled Standard Delivery,45,Executive Review,Degrading,Store Focus,202222,84.57%,84.97%,16.9,75.60%,88.30%,82.10%,92.60%
3500,SPARK,Scheduled Standard Delivery,22,Executive Review,Recovering,Store Focus,202222,91.90%,94.65%,11.6,96.00%,93.40%,87.50%,91.10%
504,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202222,86.97%,85.99%,15.3,87.80%,93.30%,88.50%,76.60%
529,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202222,89.40%,82.61%,12.7,91.00%,88.50%,91.50%,87.70%
4526,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,88.75%,97.44%,21.8,90.50%,91.60%,87.10%,86.50%
3296,UBER,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202222,88.80%,87.63%,15.2,90.80%,94.00%,84.70%,86.30%
1409,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,91.99%,95.20%,10.9,93.30%,93.30%,88.70%,93.20%
3640,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,85.19%,79.50%,12,93.40%,88.40%,81.90%,79.10%
901,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,92.10%,82.37%,7.5,95.70%,93.60%,89.30%,89.70%
1313,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,88.09%,83.68%,13.3,92.70%,85.40%,84.70%,88.40%
1042,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202222,57.38%,98.39%,6.8,77.80%,64.60%,46.60%,44.10%
404,SPARK,Scheduled Standard Delivery,15,Executive Review,Recovering,Store Focus,202222,91.54%,85.27%,11.1,93.20%,91.40%,92.40%,88.90%
163,POINTPICKUP,Scheduled Standard Delivery,17,Executive Review,Recovering,Store Focus,202222,85.23%,82.40%,13.9,91.80%,77.30%,84.60%,88.90%
1403,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,75.61%,77.27%,13.6,91.70%,81.80%,40.00%,87.50%
745,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202222,94.84%,90.12%,12.6,96.90%,96.40%,95.70%,89.90%
3201,DOORDASH,Scheduled Express Delivery ,9,Executive Review,Degrading,Store Focus,202222,92.86%,85.05%,14.5,89.50%,93.30%,88.20%,96.90%
3201,DOORDASH,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202222,80.63%,82.33%,23.9,89.20%,82.60%,74.20%,81.40%
3201,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,88.46%,88.55%,16.6,95.30%,87.10%,83.50%,84.30%
3401,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Recovering,Store Focus,202222,67.61%,70.86%,38.2,92.00%,41.00%,62.60%,72.10%
3401,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202222,67.78%,77.17%,27.2,82.70%,45.30%,66.50%,67.70%
3609,SPARK,Scheduled Standard Delivery,10,Executive Review,Recovering,Store Focus,202222,90.99%,84.86%,12.7,92.40%,88.70%,93.40%,89.30%
3709,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,81.93%,94.47%,10.9,81.40%,85.10%,79.70%,81.20%
3741,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,80.56%,70.74%,24.7,91.00%,65.30%,87.90%,78.20%
3741,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202222,77.38%,73.89%,16.7,82.60%,65.40%,82.50%,77.60%
5709,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,79.95%,75.85%,22.8,99.00%,97.20%,71.50%,43.10%
5709,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,82.18%,77.20%,16.1,97.30%,96.60%,74.20%,47.70%
6998,SPARK,Scheduled Standard Delivery,13,Executive Review,Recovering,Store Focus,202222,76.81%,69.04%,18.1,94.10%,75.50%,64.60%,72.80%
1184,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202222,89.92%,89.71%,10.3,90.40%,90.00%,88.40%,91.10%
1340,SPARK,Scheduled Standard Delivery,13,Executive Review,Recovering,Store Focus,202222,86.95%,85.48%,12.5,95.20%,87.60%,82.40%,84.40%
2584,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,91.87%,89.14%,9.5,95.30%,89.00%,94.00%,89.40%
3118,SPARK,Scheduled Standard Delivery,37,Executive Review,Recovering,Store Focus,202222,88.14%,80.40%,9.4,93.50%,81.30%,85.20%,90.70%
4472,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202222,89.44%,82.02%,15.1,97.20%,90.70%,80.70%,90.30%
594,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202222,80.79%,91.49%,14.3,87.70%,76.90%,79.20%,79.60%
594,UBER,Scheduled Standard Delivery,33,Executive Review,Degrading,Store Focus,202222,81.34%,91.20%,21.2,89.10%,77.30%,73.40%,86.50%
722,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,86.89%,87.91%,15,90.10%,87.40%,81.20%,89.40%
722,SPARK,Scheduled Standard Delivery,12,Executive Review,Recovering,Store Focus,202222,88.97%,89.66%,13.3,91.50%,89.30%,84.70%,89.80%
787,SPARK,Scheduled Standard Delivery,30,Executive Review,Recovering,Store Focus,202222,86.97%,83.62%,15.1,90.70%,85.00%,86.20%,85.60%
855,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,75.90%,69.36%,26.7,90.60%,59.60%,74.30%,81.70%
855,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,72.43%,73.12%,18.1,90.90%,59.40%,69.50%,72.40%
1047,SPARK,Scheduled Standard Delivery,16,Executive Review,Recovering,Store Focus,202222,83.16%,80.67%,14.1,95.50%,73.60%,76.20%,86.60%
1488,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,76.06%,65.73%,18.6,85.00%,68.70%,75.50%,78.00%
2732,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,90.66%,85.86%,14,91.90%,91.40%,87.30%,91.70%
1766,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,85.01%,74.93%,14.8,84.20%,77.10%,89.80%,88.40%
2360,DOORDASH,Scheduled Express Delivery ,14,Executive Review,Recovering,Store Focus,202222,93.13%,65.00%,18.4,93.30%,89.20%,90.60%,100.00%
2360,DOORDASH,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202222,75.85%,72.15%,22.6,79.70%,70.30%,70.80%,83.40%
2360,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,75.67%,76.99%,13.7,80.70%,71.80%,71.30%,78.60%
3008,SPARK,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202222,66.67%,76.14%,16.4,82.80%,60.60%,62.70%,62.00%
3621,SPARK,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202222,81.24%,75.45%,11.9,82.60%,78.20%,83.40%,80.80%
3775,DOORDASH,Scheduled Standard Delivery,48,Executive Review,Degrading,Store Focus,202222,64.46%,65.88%,47.4,80.80%,69.20%,46.90%,61.60%
3775,SPARK,Scheduled Express Delivery ,3,Active Monitoring,Recovering,Store Focus,202222,85.00%,80.77%,15.1,91.30%,85.70%,83.30%,50.00%
3775,SPARK,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202222,44.72%,73.16%,29.4,63.80%,38.60%,27.00%,43.20%
878,DOORDASH,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202222,90.24%,77.58%,11.2,89.50%,92.30%,86.20%,93.80%
2154,DOORDASH,Scheduled Standard Delivery,37,Executive Review,Degrading,Store Focus,202222,75.34%,82.01%,22.9,88.60%,72.00%,71.80%,76.10%
3462,DOORDASH,Scheduled Standard Delivery,18,Executive Review,Recovering,Store Focus,202222,88.90%,71.36%,17.9,95.10%,92.50%,93.20%,79.70%
4185,DOORDASH,Scheduled Standard Delivery,16,Executive Review,Recovering,Store Focus,202222,86.21%,73.93%,16.4,96.80%,96.70%,75.40%,86.60%
459,POINTPICKUP,Scheduled Standard Delivery,31,Executive Review,Degrading,Store Focus,202222,83.00%,85.21%,14.4,87.50%,82.10%,87.60%,74.50%
1720,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,81.90%,69.17%,23.1,88.90%,88.50%,79.10%,78.90%
1720,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,90.41%,80.56%,15.9,95.40%,87.20%,88.00%,90.90%
3389,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,86.85%,70.95%,14.7,92.20%,88.80%,78.10%,89.80%
3389,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,89.57%,75.04%,13.8,94.30%,92.30%,83.70%,85.50%
4558,POINTPICKUP,Scheduled Standard Delivery,25,Executive Review,Recovering,Store Focus,202222,79.40%,74.24%,19.1,92.20%,67.90%,69.60%,88.30%
4558,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,87.54%,78.07%,16.2,97.10%,81.20%,77.00%,90.10%
618,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,77.92%,79.57%,24.4,92.30%,80.20%,68.80%,75.30%
618,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202222,85.27%,86.44%,16.7,89.80%,87.90%,82.90%,75.70%
1586,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Recovering,Store Focus,202222,85.08%,72.81%,18.6,93.50%,84.60%,84.90%,78.90%
1586,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202222,84.03%,76.02%,14.8,89.60%,80.10%,81.50%,85.00%
3403,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,84.92%,72.68%,22.5,95.80%,80.60%,87.50%,80.90%
5275,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202222,81.92%,76.12%,18.6,89.50%,89.20%,79.30%,74.70%
5814,DOORDASH,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202222,77.69%,76.63%,22.6,84.20%,90.40%,76.90%,62.10%
5814,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202222,83.53%,82.50%,19.7,87.80%,90.50%,76.20%,74.50%
640,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Recovering,Store Focus,202222,91.68%,85.87%,12.9,93.10%,85.50%,92.40%,94.40%
2265,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,85.46%,87.88%,23.9,91.80%,86.60%,84.60%,82.20%
1270,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202222,82.60%,75.51%,15.3,89.70%,89.20%,59.50%,83.30%
1270,UBER,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202222,80.25%,66.99%,17.4,83.80%,89.00%,57.80%,87.80%
6576,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,81.22%,77.78%,17.9,89.40%,77.70%,77.00%,84.80%
3659,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,87.41%,81.15%,18.7,91.80%,90.40%,83.00%,84.40%
3659,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202222,83.77%,82.98%,14.5,91.70%,84.30%,82.90%,73.90%
5263,POINTPICKUP,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202222,66.28%,95.63%,10.8,65.30%,63.40%,72.90%,61.80%
1466,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,80.48%,86.00%,11.4,86.00%,69.40%,88.20%,78.30%
1466,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,61.74%,75.51%,15.1,70.40%,51.70%,58.30%,65.70%
4166,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202222,86.14%,91.48%,7,95.90%,92.30%,83.30%,64.30%
4635,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202222,85.63%,77.22%,13.5,80.20%,92.60%,82.30%,87.40%
1194,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,86.63%,94.10%,9.7,91.40%,82.40%,85.20%,88.60%
4223,UBER,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,90.28%,95.64%,12.7,92.70%,90.80%,89.10%,89.70%
578,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,64.12%,53.68%,30.4,86.70%,92.20%,53.00%,55.10%
578,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,67.40%,66.15%,17.3,95.90%,75.80%,45.70%,54.90%
1217,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,81.62%,99.38%,14,73.30%,83.30%,86.10%,89.50%
1317,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202222,58.82%,100.00%,6.8,66.70%,71.40%,25.00%,
4428,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,84.77%,81.11%,12.7,81.30%,91.90%,88.10%,79.60%
5467,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,92.44%,78.90%,9.1,96.30%,96.50%,85.00%,91.50%
3072,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202222,88.99%,75.08%,18,91.50%,93.80%,86.80%,83.70%
278,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202222,78.65%,73.27%,16.3,89.00%,80.40%,81.10%,63.30%
376,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,79.95%,78.50%,14.8,92.80%,94.10%,78.50%,65.60%
450,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,60.77%,49.52%,21.2,67.40%,56.80%,60.70%,59.90%
3868,SPARK,Scheduled Standard Delivery,19,Executive Review,Recovering,Store Focus,202222,84.49%,85.29%,9.2,95.60%,94.70%,93.70%,64.80%
307,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202222,80.75%,58.51%,17.7,78.30%,81.30%,73.80%,88.40%
1193,SPARK,Scheduled Standard Delivery,22,Executive Review,Recovering,Store Focus,202222,73.41%,69.55%,17.7,91.00%,61.40%,83.30%,58.10%
373,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202222,87.94%,96.92%,6.7,100.00%,89.10%,81.50%,83.10%
124,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,86.76%,86.80%,14.6,92.80%,85.00%,80.10%,89.80%
126,SPARK,Scheduled Standard Delivery,35,Executive Review,Recovering,Store Focus,202222,75.14%,70.66%,20,94.10%,86.70%,58.10%,61.70%
3230,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,79.33%,69.94%,27,88.80%,81.30%,59.60%,85.90%
3230,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202222,84.30%,73.01%,21.9,94.60%,89.50%,61.40%,84.80%
4460,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,91.14%,86.81%,11.7,94.30%,89.90%,87.40%,92.40%
4516,DOORDASH,Scheduled Express Delivery ,30,Executive Review,Degrading,Driver Supply Focus,202222,92.41%,97.56%,3.8,88.90%,85.70%,93.80%,100.00%
5737,SPARK,Scheduled Express Delivery ,25,Executive Review,Recovering,Store Focus,202222,95.96%,96.07%,10.4,96.00%,89.30%,100.00%,99.00%
2592,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,80.95%,80.84%,19.3,97.50%,85.10%,78.30%,57.70%
2592,UBER,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,76.61%,79.99%,27,94.90%,80.80%,74.70%,56.70%
2884,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,79.41%,72.60%,24.2,87.50%,88.50%,72.00%,71.20%
3350,UBER,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,88.01%,89.71%,18.5,92.30%,91.80%,89.30%,80.20%
3473,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,91.63%,88.07%,11.4,95.70%,97.80%,91.60%,80.70%
1560,UBER,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,78.74%,83.78%,17.9,86.60%,81.20%,69.60%,81.80%
1584,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,90.07%,85.44%,19.3,97.70%,93.80%,82.70%,88.00%
4557,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202222,91.95%,93.96%,8.9,92.60%,96.50%,93.10%,84.40%
5423,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,91.83%,92.92%,10.3,97.20%,95.20%,90.90%,78.40%
2099,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,87.83%,82.56%,7.4,94.60%,83.10%,84.20%,88.90%
2099,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,68.18%,77.27%,6.6,77.80%,57.10%,50.00%,75.00%
5686,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202222,86.63%,93.41%,8.5,91.80%,88.30%,82.00%,84.20%
1747,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202222,79.75%,69.47%,20,80.60%,84.10%,88.20%,62.00%
3464,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,79.65%,73.11%,22.8,85.90%,91.80%,69.80%,71.90%
2110,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,75.57%,70.18%,17.5,85.60%,89.90%,72.30%,65.00%
2206,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202222,88.39%,96.81%,8,87.20%,89.30%,89.50%,87.50%
953,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202222,86.57%,78.21%,15.1,90.20%,84.70%,85.50%,85.90%
921,DOORDASH,Scheduled Standard Delivery,21,Executive Review,Degrading,Driver Supply Focus,202222,79.46%,99.15%,4.9,72.70%,84.80%,71.90%,88.00%
986,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202222,42.11%,78.95%,7.7,60.00%,100.00%,40.00%,0.00%
1440,UBER,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202222,82.65%,86.47%,17.6,79.30%,73.80%,91.00%,85.00%
1581,UBER,Scheduled Express Delivery ,9,Executive Review,Degrading,Store Focus,202222,89.29%,86.21%,7.7,87.50%,85.70%,100.00%,66.70%
1581,UBER,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202222,77.92%,65.48%,11.1,75.00%,76.90%,69.60%,86.20%
1827,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202222,89.40%,99.47%,4.4,89.60%,91.50%,89.10%,86.80%
705,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202222,87.97%,83.95%,14.6,93.60%,87.40%,82.20%,88.40%
705,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,84.09%,84.63%,20,89.50%,90.30%,81.30%,75.60%
2695,SPARK,Scheduled Standard Delivery,24,Executive Review,Recovering,Store Focus,202222,87.35%,82.31%,18.3,97.00%,93.50%,90.50%,67.10%
5299,SPARK,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202222,81.20%,75.87%,18.7,95.70%,86.60%,74.80%,56.70%
5299,UBER,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202222,79.41%,72.86%,20.7,91.50%,88.20%,74.80%,64.20%
908,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,87.03%,83.32%,14.5,95.10%,93.20%,79.40%,78.80%
