Store,Curr Total Baseline TL HC,Curr Total Budgeted TL HC,New Total Baseline TL HC,New Total Budgeted TL HC,Curr F&C TL Baseline HC,Curr F&C TL Budgeted HC,New F&C Baseline HC,New F&C Budgeted HC,Total Added Budgeted HC
1161,26,26,27,27,2,2,3,3,1
1535,26,26,27,27,2,2,3,3,1
200,26,26,27,27,2,2,3,3,1
908,26,26,27,27,2,2,3,3,1
1880,26,26,27,27,2,2,3,3,1
3339,24,24,25,25,2,2,3,3,1
131,26,26,27,27,2,2,3,3,1
980,26,26,27,27,2,2,3,3,1
657,26,27,27,28,2,2,3,3,1
2283,26,26,27,27,2,2,3,3,1
1139,26,26,27,27,2,2,3,3,1
5261,26,26,27,27,2,2,3,3,1
2116,26,26,27,27,2,2,3,3,1
2561,24,24,25,25,2,2,3,3,1
4352,24,24,25,25,2,2,3,3,1
2803,26,26,27,27,2,2,3,3,1
2541,26,26,27,27,2,2,3,3,1
1976,26,27,27,28,2,2,3,3,1
1812,24,24,25,25,2,2,3,3,1
1348,26,26,27,27,2,2,3,3,1
810,26,26,27,27,2,2,3,3,1
894,26,26,27,27,2,2,3,3,1
2706,26,27,27,27,2,3,3,3,0
2233,26,26,27,27,2,2,3,3,1
2136,26,26,27,27,2,2,3,3,1
234,26,26,27,27,2,2,3,3,1
1828,26,26,27,27,2,2,3,3,1
2021,24,24,25,25,2,2,3,3,1
916,26,27,27,28,2,2,3,3,1
836,26,26,27,27,2,2,3,3,1
2255,26,28,27,28,2,2,3,2,0
3782,26,26,27,27,2,2,3,3,1
2637,26,27,27,28,2,2,3,3,1
2127,26,26,27,27,2,2,3,3,1
2284,24,24,25,25,2,2,3,3,1
201,26,27,27,28,2,2,3,3,1
5854,24,25,25,26,2,2,3,3,1
1643,26,26,27,27,2,2,3,3,1
410,26,26,27,27,2,2,3,3,1
4387,26,26,27,27,2,2,3,3,1
1,26,26,27,27,2,2,3,3,1
3344,26,27,27,28,2,2,3,3,1
4553,26,26,27,27,2,2,3,3,1
1943,26,26,27,27,2,2,3,3,1
5274,21,21,22,22,2,2,3,3,1
929,26,26,27,27,2,2,3,3,1
1241,26,27,27,27,2,3,3,3,0
2846,27,28,28,29,2,2,3,3,1
1825,24,25,25,26,2,2,3,3,1
6397,25,26,26,27,2,2,3,3,1
400,26,26,27,27,2,2,3,3,1
1747,25,25,26,26,2,2,3,3,1
3835,26,26,27,27,2,2,3,3,1
2274,26,26,27,27,2,2,3,3,1
2667,26,26,27,27,2,2,3,3,1
769,26,26,27,27,2,2,3,3,1
3035,23,23,24,24,2,2,3,3,1
943,26,26,27,27,2,2,3,3,1
1081,26,26,27,27,2,2,3,3,1
1207,26,26,27,27,2,2,3,3,1
1321,26,26,27,27,2,2,3,3,1
1034,26,26,27,27,2,2,3,3,1
866,26,26,27,26,2,3,3,3,0
407,26,26,27,27,2,2,3,3,1
243,26,26,27,27,2,2,3,3,1
3352,24,24,25,25,2,2,3,3,1
577,26,26,27,27,2,2,3,3,1
1533,26,26,27,27,2,2,3,3,1
3633,26,26,27,27,2,2,3,3,1
1123,26,26,27,27,2,2,3,3,1
1564,26,26,27,27,2,2,3,3,1
1951,24,24,25,25,2,2,3,3,1
5266,26,26,27,26,2,3,3,3,0
1479,26,26,27,27,2,2,3,3,1
2150,23,23,24,24,2,2,3,3,1
691,26,26,27,27,2,2,3,3,1
639,26,26,27,27,2,2,3,3,1
17,26,26,27,27,2,2,3,3,1
1714,25,25,26,26,2,2,3,3,1
511,26,26,27,27,2,2,3,3,1
298,26,26,27,27,2,2,3,3,1
1148,26,26,27,27,2,2,3,3,1
1212,26,26,27,27,2,2,3,3,1
1940,26,26,27,27,2,2,3,3,1
4260,26,26,27,27,2,2,3,3,1
2777,28,28,29,29,2,2,3,3,1
1448,26,26,27,27,2,2,3,3,1
1224,26,27,27,28,2,2,3,3,1
2476,26,26,27,27,2,2,3,3,1
806,26,26,27,27,2,2,3,3,1
904,26,26,27,27,2,2,3,3,1
1446,26,26,27,27,2,2,3,3,1
4615,26,27,27,28,2,2,3,3,1
59,26,26,27,27,2,2,3,3,1
2854,26,26,27,27,2,2,3,3,1
1774,24,25,25,26,2,2,3,3,1
275,26,26,27,27,2,2,3,3,1
2806,26,26,27,27,2,2,3,3,1
2325,26,27,27,28,2,2,3,3,1
3233,26,26,27,27,2,2,3,3,1
1563,26,26,27,27,2,2,3,3,1
1066,27,27,28,28,2,2,3,3,1
3560,24,24,25,25,2,2,3,3,1
5234,26,26,27,27,2,2,3,3,1
1728,26,26,27,27,2,2,3,3,1
1242,26,26,27,27,2,2,3,3,1
1220,26,26,27,27,2,2,3,3,1
911,26,27,27,28,2,2,3,3,1
4503,27,27,28,27,2,3,3,3,0
2282,24,24,25,25,2,2,3,3,1
1279,26,27,27,28,2,2,3,3,1
1071,26,26,27,27,2,2,3,3,1
5867,24,25,25,25,2,3,3,3,0
672,26,26,27,27,2,2,3,3,1
1938,24,24,25,25,2,2,3,3,1
1036,26,26,27,27,2,2,3,3,1
974,26,26,27,27,2,2,3,3,1
685,26,26,27,27,2,2,3,3,1
2038,26,26,27,27,2,2,3,3,1
3347,26,27,27,28,2,2,3,3,1
141,26,27,27,28,2,2,3,3,1
2006,26,26,27,27,2,2,3,3,1
1390,28,28,29,29,2,2,3,3,1
4108,27,26,28,27,2,2,3,3,1
2912,26,26,27,27,2,2,3,3,1
231,26,25,27,26,2,2,3,3,1
615,26,26,27,27,2,2,3,3,1
2078,26,26,27,27,2,2,3,3,1
1781,24,24,25,25,2,2,3,3,1
2036,26,26,27,27,2,2,3,3,1
125,26,27,27,28,2,2,3,3,1
2956,26,26,27,27,2,2,3,3,1
2001,25,25,26,26,2,2,3,3,1
287,26,26,27,27,2,2,3,3,1
3230,26,26,28,28,2,2,4,4,2
1520,26,27,28,29,2,2,4,4,2
1991,26,27,28,28,2,3,4,4,1
1574,24,24,26,26,2,2,4,4,2
2560,24,24,26,26,2,2,4,4,2
671,26,26,28,28,2,2,4,4,2
1850,25,25,27,27,2,2,4,4,2
1663,24,24,26,26,2,2,4,4,2
1903,28,28,30,30,2,2,4,4,2
870,26,27,28,28,2,3,4,4,1
2502,26,26,28,28,2,2,4,4,2
1789,26,26,28,28,2,2,4,4,2
3472,27,27,29,28,2,3,4,4,1
3523,26,26,28,28,2,2,4,4,2
2359,26,26,28,28,2,2,4,4,2
284,26,26,28,28,2,2,4,4,2
547,24,24,26,26,2,2,4,4,2
1680,33,33,35,35,2,2,4,4,2
228,26,26,28,28,2,2,4,4,2
398,26,26,28,28,2,2,4,4,2
865,26,28,28,30,2,2,4,4,2
3387,26,26,28,28,2,2,4,4,2
1549,26,26,28,28,2,2,4,4,2
842,27,27,29,29,2,2,4,4,2
2174,24,25,26,27,2,2,4,4,2
571,26,27,28,29,2,2,4,4,2
668,26,26,28,28,2,2,4,4,2
1632,26,26,28,28,2,2,4,4,2
1103,26,26,28,28,2,2,4,4,2
1291,28,29,30,30,2,3,4,4,1
119,26,26,28,28,2,2,4,4,2
623,26,27,28,29,2,2,4,4,2
753,26,26,28,28,2,2,4,4,2
36,26,27,28,29,2,2,4,4,2
2056,26,26,28,28,2,2,4,4,2
3702,26,26,28,28,2,2,4,4,2
3527,26,26,28,28,2,2,4,4,2
1306,26,26,28,28,2,2,4,4,2
576,26,26,28,28,2,2,4,4,2
5034,26,26,28,28,2,2,4,4,2
5288,26,26,28,28,2,2,4,4,2
168,26,26,28,28,2,2,4,4,2
163,27,28,29,30,2,2,4,4,2
1032,24,24,26,26,2,2,4,4,2
2403,24,24,26,26,2,2,4,4,2
1297,26,26,28,28,2,2,4,4,2
3500,26,27,28,29,2,2,4,4,2
2966,26,26,28,28,2,2,4,4,2
2285,26,27,28,29,2,2,4,4,2
188,26,26,28,28,2,2,4,4,2
936,26,25,28,27,2,2,4,4,2
3802,24,24,26,26,2,2,4,4,2
37,26,26,28,28,2,2,4,4,2
1026,26,27,28,28,2,3,4,4,1
2479,24,26,26,27,2,3,4,4,1
3464,26,26,28,28,2,2,4,4,2
35,26,27,28,28,2,3,4,4,1
1567,28,28,30,30,2,2,4,4,2
5430,26,26,28,28,2,2,4,4,2
3465,26,27,28,28,2,3,4,4,1
10,26,26,28,28,2,2,4,4,2
1568,26,26,28,28,2,2,4,4,2
2857,26,27,28,28,2,3,4,4,1
754,26,26,28,28,2,2,4,4,2
2145,24,24,26,26,2,2,4,4,2
1623,26,27,28,29,2,2,4,4,2
967,26,26,28,28,2,2,4,4,2
1125,26,26,28,28,2,2,4,4,2
963,26,26,28,28,2,2,4,4,2
1001,27,28,29,30,2,2,4,4,2
1770,24,24,26,26,2,2,4,4,2
1055,26,26,28,28,2,2,4,4,2
3265,26,26,28,27,2,3,4,4,1
4,26,26,28,28,2,2,4,4,2
3522,24,24,26,26,2,2,4,4,2
2715,26,26,28,28,2,2,4,4,2
649,28,28,30,30,2,2,4,4,2
674,26,26,28,28,2,2,4,4,2
1541,28,28,30,30,2,2,4,4,2
3833,28,29,30,31,2,2,4,4,2
709,24,24,26,26,2,2,4,4,2
813,26,26,28,28,2,2,4,4,2
2208,24,24,26,26,2,2,4,4,2
1315,26,27,28,29,2,2,4,4,2
1215,26,26,28,28,2,2,4,4,2
988,25,25,27,27,2,2,4,4,2
2037,24,25,26,27,2,2,4,4,2
1083,24,24,26,26,2,2,4,4,2
1983,24,24,26,26,2,2,4,4,2
579,26,26,28,28,2,2,4,4,2
1231,26,27,28,29,2,2,4,4,2
645,26,27,28,28,2,3,4,4,1
5070,28,28,30,30,2,2,4,4,2
1871,24,24,26,26,2,2,4,4,2
3525,26,27,28,27,2,4,4,4,0
2352,26,26,28,28,2,2,4,4,2
5012,24,24,26,26,2,2,4,4,2
1703,24,24,26,26,2,2,4,4,2
673,26,26,28,28,2,2,4,4,2
1544,28,28,30,29,2,3,4,4,1
2712,26,26,28,28,2,2,4,4,2
5391,26,26,28,28,2,2,4,4,2
2928,35,35,37,37,2,2,4,4,2
3473,26,27,28,29,2,2,4,4,2
501,26,26,28,28,2,2,4,4,2
755,26,27,28,29,2,2,4,4,2
1439,26,28,28,29,2,3,4,4,1
4262,26,26,28,28,2,2,4,4,2
5369,26,26,28,28,2,2,4,4,2
151,26,26,28,28,2,2,4,4,2
2923,26,26,28,28,2,2,4,4,2
2005,26,27,28,28,2,3,4,4,1
2946,26,27,28,29,2,2,4,4,2
968,24,24,26,26,2,2,4,4,2
5095,24,24,26,26,2,2,4,4,2
4394,24,24,26,26,2,2,4,4,2
1426,26,26,28,28,2,2,4,4,2
860,26,26,28,28,2,2,4,4,2
1597,26,26,28,28,2,2,4,4,2
2838,35,35,37,36,2,3,4,4,1
1341,26,27,28,29,2,2,4,4,2
1847,24,24,26,26,2,2,4,4,2
1543,26,26,28,27,2,3,4,4,1
721,26,26,28,28,2,2,4,4,2
5155,26,26,28,28,2,2,4,4,2
1075,26,26,28,28,2,2,4,4,2
1585,24,24,26,26,2,2,4,4,2
3350,26,26,28,28,2,2,4,4,2
1901,26,26,28,28,2,2,4,4,2
371,26,26,28,28,2,2,4,4,2
1677,26,26,28,27,2,3,4,4,1
3220,26,28,28,29,2,3,4,4,1
4383,24,25,26,27,2,2,4,4,2
101,26,26,28,28,2,2,4,4,2
1118,26,26,28,28,2,2,4,4,2
2420,26,26,28,28,2,2,4,4,2
5071,26,26,28,28,2,2,4,4,2
1994,24,24,26,26,2,2,4,4,2
1527,26,27,28,28,2,3,4,4,1
2781,26,26,28,28,2,2,4,4,2
3796,24,24,26,26,2,2,4,4,2
1149,26,26,28,28,2,2,4,4,2
3403,26,26,28,28,2,2,4,4,2
427,26,26,28,28,2,2,4,4,2
2159,26,26,28,28,2,2,4,4,2
2101,26,26,28,28,2,2,4,4,2
6579,27,27,29,29,2,2,4,4,2
1759,26,25,28,27,2,2,4,4,2
5031,26,26,28,28,2,2,4,4,2
5334,26,30,28,30,2,2,4,2,0
3645,28,28,30,30,2,2,4,4,2
1856,24,24,26,26,2,2,4,4,2
1981,26,27,28,29,2,2,4,4,2
2104,26,26,28,28,2,2,4,4,2
818,26,26,28,28,2,2,4,4,2
61,26,26,28,28,2,2,4,4,2
2059,26,26,28,28,2,2,4,4,2
260,26,26,28,28,2,2,4,4,2
220,26,26,28,28,2,2,4,4,2
21,26,26,28,28,2,2,4,4,2
551,26,26,28,28,2,2,4,4,2
1674,28,28,30,30,2,2,4,4,2
2958,26,26,28,28,2,2,4,4,2
1505,26,26,28,28,2,2,4,4,2
2387,26,26,28,28,2,2,4,4,2
1273,26,27,28,29,2,2,4,4,2
1222,26,26,28,28,2,2,4,4,2
5326,26,27,28,28,2,3,4,4,1
4521,26,26,28,28,2,2,4,4,2
1956,28,28,30,29,2,3,4,4,1
144,26,26,28,28,2,2,4,4,2
2596,26,28,28,29,2,3,4,4,1
491,26,26,28,28,2,2,4,4,2
5429,24,24,26,26,2,2,4,4,2
531,26,26,28,28,2,2,4,4,2
5156,26,26,28,28,2,2,4,4,2
1104,26,26,28,28,2,2,4,4,2
734,26,27,28,28,2,3,4,4,1
2,26,26,28,28,2,2,4,4,2
192,26,26,28,28,2,2,4,4,2
5051,26,26,28,28,2,2,4,4,2
1346,26,26,28,28,2,2,4,4,2
5707,25,25,27,27,2,2,4,4,2
359,26,27,28,29,2,2,4,4,2
5099,26,27,28,29,2,2,4,4,2
1458,26,26,28,28,2,2,4,4,2
3732,26,26,28,28,2,2,4,4,2
975,26,26,28,28,2,2,4,4,2
862,28,28,30,30,2,2,4,4,2
2587,26,27,28,29,2,2,4,4,2
2844,26,26,28,28,2,2,4,4,2
4340,27,28,29,30,2,2,4,4,2
1411,26,26,28,28,2,2,4,4,2
184,26,26,28,28,2,2,4,4,2
1815,24,24,26,26,2,2,4,4,2
15,26,26,28,28,2,2,4,4,2
1853,26,26,28,28,2,2,4,4,2
185,26,26,28,28,2,2,4,4,2
1116,26,26,28,28,2,2,4,4,2
5123,28,28,30,30,2,2,4,4,2
3511,25,25,27,27,2,2,4,4,2
1141,26,26,28,28,2,2,4,4,2
838,26,26,28,28,2,2,4,4,2
586,26,27,28,28,2,3,4,4,1
896,26,26,28,28,2,2,4,4,2
417,26,27,28,28,2,3,4,4,1
1995,26,26,28,28,2,2,4,4,2
1572,27,27,29,29,2,2,4,4,2
1362,26,27,28,29,2,2,4,4,2
1132,26,26,28,28,2,2,4,4,2
1817,26,26,28,28,2,2,4,4,2
955,26,26,28,28,2,2,4,4,2
622,26,26,28,28,2,2,4,4,2
5764,24,24,26,26,2,2,4,4,2
598,26,26,28,28,2,2,4,4,2
4423,24,24,26,26,2,2,4,4,2
5039,28,28,30,30,2,2,4,4,2
2435,25,25,27,27,2,2,4,4,2
2197,28,28,30,30,2,2,4,4,2
947,26,26,28,28,2,2,4,4,2
1146,26,26,28,28,2,2,4,4,2
1826,22,25,24,27,2,2,4,4,2
2780,28,28,30,30,2,2,4,4,2
3308,26,27,28,29,2,2,4,4,2
719,26,26,28,28,2,2,4,4,2
19,26,26,28,28,2,2,4,4,2
4451,26,26,28,28,2,2,4,4,2
5373,26,26,28,28,2,2,4,4,2
1529,26,26,28,27,2,3,4,4,1
4627,24,24,26,26,2,2,4,4,2
867,26,26,28,28,2,2,4,4,2
5078,27,27,29,29,2,2,4,4,2
1834,28,28,30,30,2,2,4,4,2
970,26,26,28,28,2,2,4,4,2
698,26,26,28,28,2,2,4,4,2
5394,26,27,28,29,2,2,4,4,2
919,35,35,37,37,2,2,4,4,2
1554,28,29,30,30,2,3,4,4,1
5425,27,27,29,29,2,2,4,4,2
157,26,26,28,28,2,2,4,4,2
256,26,26,28,28,2,2,4,4,2
2727,28,28,30,30,2,2,4,4,2
2371,24,24,26,26,2,2,4,4,2
5987,24,24,26,26,2,2,4,4,2
535,28,30,30,30,2,3,4,3,0
661,26,27,28,29,2,2,4,4,2
3004,24,24,26,26,2,2,4,4,2
130,26,28,28,29,2,3,4,4,1
880,28,28,30,30,2,2,4,4,2
666,24,24,26,26,2,2,4,4,2
2616,26,26,28,28,2,2,4,4,2
2253,28,28,30,30,2,2,4,4,2
1884,28,28,30,30,2,2,4,4,2
2985,26,26,28,28,2,2,4,4,2
2914,26,26,28,28,2,2,4,4,2
1852,26,27,28,29,2,2,4,4,2
789,28,29,30,31,2,2,4,4,2
718,26,26,28,27,2,3,4,4,1
5035,26,26,28,28,2,2,4,4,2
2259,24,24,26,26,2,2,4,4,2
345,26,26,28,28,2,2,4,4,2
5455,26,26,28,28,2,2,4,4,2
2891,28,28,30,30,2,2,4,4,2
1654,26,26,28,28,2,2,4,4,2
6963,27,27,29,29,2,2,4,4,2
705,24,24,26,26,2,2,4,4,2
1959,28,29,30,31,2,2,4,4,2
1835,26,26,28,28,2,2,4,4,2
5359,26,26,28,28,2,2,4,4,2
826,26,26,28,28,2,2,4,4,2
3418,24,24,26,26,2,2,4,4,2
3351,26,26,28,28,2,2,4,4,2
5316,26,26,28,28,2,2,4,4,2
5134,28,28,30,30,2,2,4,4,2
2884,35,34,37,35,2,3,4,4,1
942,26,26,28,28,2,2,4,4,2
5494,27,27,29,29,2,2,4,4,2
1004,27,28,29,30,2,2,4,4,2
5342,26,26,28,28,2,2,4,4,2
3771,26,26,28,28,2,2,4,4,2
2007,26,27,28,27,2,4,4,4,0
2049,26,26,28,28,2,2,4,4,2
767,26,26,28,28,2,2,4,4,2
3290,24,24,26,26,2,2,4,4,2
1878,27,28,29,30,2,2,4,4,2
5191,26,26,28,28,2,2,4,4,2
129,26,26,28,28,2,2,4,4,2
1862,26,27,28,29,2,2,4,4,2
687,26,27,28,29,2,2,4,4,2
421,26,26,28,28,2,2,4,4,2
4325,26,26,28,28,2,2,4,4,2
1485,28,28,30,30,2,2,4,4,2
2318,26,26,28,28,2,2,4,4,2
2019,28,28,30,30,2,2,4,4,2
4430,24,25,26,27,2,2,4,4,2
2115,28,28,30,30,2,2,4,4,2
4381,26,27,28,28,2,3,4,4,1
3582,28,28,30,30,2,2,4,4,2
541,35,35,37,37,2,2,4,4,2
711,26,27,28,29,2,2,4,4,2
58,28,28,30,30,2,2,4,4,2
1213,26,27,28,29,2,2,4,4,2
989,33,33,35,35,2,2,4,4,2
2405,28,28,30,29,2,3,4,4,1
1087,28,28,30,30,2,2,4,4,2
1015,24,24,26,26,2,2,4,4,2
2539,28,28,30,29,2,3,4,4,1
1875,35,34,37,36,2,2,4,4,2
944,28,28,30,30,2,2,4,4,2
994,28,28,30,30,2,2,4,4,2
2473,21,22,23,24,2,2,4,4,2
5435,26,26,28,28,2,2,4,4,2
2243,26,26,28,28,2,2,4,4,2
819,28,28,30,30,2,2,4,4,2
1113,26,26,28,28,2,2,4,4,2
3897,27,27,29,29,2,2,4,4,2
2074,24,24,26,26,2,2,4,4,2
1645,28,29,30,31,2,2,4,4,2
928,26,26,28,28,2,2,4,4,2
2357,28,29,30,31,2,2,4,4,2
817,26,27,28,29,2,2,4,4,2
578,28,28,30,30,2,2,4,4,2
3235,33,33,35,35,2,2,4,4,2
5337,24,24,26,26,2,2,4,4,2
219,26,26,28,28,2,2,4,4,2
2881,26,26,28,28,2,2,4,4,2
2141,24,25,26,27,2,2,4,4,2
5147,26,27,28,28,2,3,4,4,1
1086,26,26,28,28,2,2,4,4,2
1885,28,28,30,30,2,2,4,4,2
2722,26,27,28,29,2,2,4,4,2
868,28,28,30,29,2,3,4,4,1
3495,26,26,28,27,2,3,4,4,1
2068,26,26,28,28,2,2,4,4,2
3872,26,26,28,28,2,2,4,4,2
5087,28,29,30,30,2,3,4,4,1
264,26,26,28,27,2,3,4,4,1
2593,35,34,37,35,2,3,4,4,1
5260,26,27,28,29,2,2,4,4,2
670,28,28,30,30,2,2,4,4,2
1590,35,35,37,37,2,2,4,4,2
3261,28,28,30,30,2,2,4,4,2
532,35,34,37,36,2,2,4,4,2
2281,28,28,30,30,2,2,4,4,2
1555,26,26,28,28,2,2,4,4,2
69,28,28,30,30,2,2,4,4,2
1182,28,28,30,30,2,2,4,4,2
148,28,29,30,31,2,2,4,4,2
5752,26,28,28,28,2,2,4,2,0
4601,26,26,28,28,2,2,4,4,2
41,28,28,30,30,2,2,4,4,2
461,26,26,28,28,2,2,4,4,2
890,35,35,37,37,2,2,4,4,2
1240,33,33,35,35,2,2,4,4,2
706,28,28,30,30,2,2,4,4,2
3751,28,28,30,30,2,2,4,4,2
140,35,35,37,37,2,2,4,4,2
4303,33,33,35,35,2,2,4,4,2
1230,28,28,30,30,2,2,4,4,2
3380,28,28,30,29,2,3,4,4,1
1935,28,28,30,30,2,2,4,4,2
4438,26,26,28,27,2,3,4,4,1
1353,28,30,30,30,2,3,4,3,0
5278,28,28,30,30,2,2,4,4,2
5343,28,29,30,30,2,3,4,4,1
1324,26,26,28,28,2,2,4,4,2
3180,26,28,28,28,2,3,4,3,0
697,26,27,28,29,2,2,4,4,2
1245,35,35,37,36,2,3,4,4,1
3763,28,29,30,31,2,2,4,4,2
103,28,29,30,31,2,2,4,4,2
4332,35,35,37,37,2,2,4,4,2
2549,35,33,37,35,2,2,4,4,2
2027,35,35,37,36,2,3,4,4,1
1514,28,28,30,30,2,2,4,4,2
3516,33,33,35,35,2,2,4,4,2
5717,27,27,29,29,2,2,4,4,2
2612,28,28,30,30,2,2,4,4,2
500,28,28,30,30,2,2,4,4,2
2201,28,28,30,30,2,2,4,4,2
1440,29,29,31,31,2,2,4,4,2
1612,35,35,37,36,2,3,4,4,1
1868,36,34,38,36,2,2,4,4,2
8331,26,27,28,29,2,2,4,4,2
5023,24,32,26,32,2,4,4,4,0
689,28,28,30,30,2,2,4,4,2
1739,35,36,37,36,2,4,4,4,0
1203,28,28,30,30,2,2,4,4,2
11,35,36,37,37,2,3,4,4,1
5686,26,26,28,28,2,2,4,4,2
2695,35,33,37,35,2,2,4,4,2
537,35,35,37,37,2,2,4,4,2
608,35,35,37,37,2,2,4,4,2
5250,28,28,30,30,2,2,4,4,2
964,28,28,30,30,2,2,4,4,2
512,35,35,37,37,2,2,4,4,2
2886,35,35,37,37,2,2,4,4,2
1902,36,36,38,38,2,2,4,4,2
3407,28,28,30,30,2,2,4,4,2
1810,33,33,35,35,2,2,4,4,2
1636,35,35,37,36,2,3,4,4,1
2708,35,35,37,37,2,2,4,4,2
2237,28,28,30,30,2,2,4,4,2
3136,28,28,30,30,2,2,4,4,2
2814,35,35,37,37,2,2,4,4,2
5154,33,33,35,35,2,2,4,4,2
1604,35,35,37,37,2,2,4,4,2
1438,35,35,37,37,2,2,4,4,2
1565,35,35,37,37,2,2,4,4,2
5420,35,35,37,37,2,2,4,4,2
5295,35,36,37,38,2,2,4,4,2
100,28,29,30,31,2,2,4,4,2
725,28,28,30,30,2,2,4,4,2
906,35,35,37,37,2,2,4,4,2
3159,33,33,35,35,2,2,4,4,2
2051,35,35,37,37,2,2,4,4,2
549,35,34,37,35,2,3,4,4,1
1218,35,35,37,37,2,2,4,4,2
2249,35,35,37,37,2,2,4,4,2
1859,36,36,38,38,2,2,4,4,2
5299,35,35,37,37,2,2,4,4,2
3520,33,33,35,35,2,2,4,4,2
3478,29,29,31,31,2,2,4,4,2
3469,33,32,35,34,2,2,4,4,2
990,35,35,37,37,2,2,4,4,2
3795,33,33,35,35,2,2,4,4,2
2091,33,33,35,35,2,2,4,4,2
5214,36,36,38,38,2,2,4,4,2
5447,33,32,35,33,2,3,4,4,1
5293,33,43,35,43,2,5,4,5,0
