Store #,Store Name,City,State,Associated Signage
5300,"GIBSONTON, FL",GIBSONTON,FL,Bilingual
5301,WEST PALM BEACH FL,WEST PALM BEACH,FL,Bilingual
5303,"PRESCOTT (W), AZ",PRESCOTT,AZ,English
5304,"MESA-BASELINE, AZ",MESA,AZ,Bilingual
5305,CHULA VISTA CA,CHULA VISTA,CA,Bilingual
5306,"LAS VEGAS, NV",NORTH LAS VEGAS,NV,Bilingual
5307,GARDNER KS,GARDNER,KS,English
5308,"KANSAS CITY, KS",SHAWNEE,KS,Bilingual
5309,OBERLIN OH,OBERLIN,OH,English
5310,PRAIRIEVILLE LA,PRAIRIEVILLE,LA,English
5311,"MCKINNEY (NW), TX",MCKINNEY,TX,English
5312,FT WORTH (121) TX,FORT WORTH,TX,Bilingual
5313,LAKE ST. LOUIS MO,LAKE SAINT LOUIS,MO,English
5314,"OKLAHOMA CITY (44), OK",OKLAHOMA CITY,OK,Bilingual
5315,HW SPECIALTY PHARMACY,ORLANDO,FL,English
5316,SAGINAW TX,SAGINAW,TX,Bilingual
5317,AUSTIN (S) TX,AUSTIN,TX,Bilingual
5319,"MACARTHUR, WV",MACARTHUR,WV,English
5320,GREENSBORO (SE) NC,GREENSBORO,NC,English
5321,"FORT MYERS (COL-MAC), FL",FORT MYERS,FL,Bilingual
5323,OKLAHOMA CITY SANTA FE &,OKLAHOMA CITY,OK,English
5325,MARGATE FL,MARGATE,FL,Bilingual
5326,OCALA (SW) FL,OCALA,FL,Bilingual
5327,"BATON ROUGE (HAMMOND), LA",BATON ROUGE,LA,English
5328,BATON ROUGE(COURSEY) LA,BATON ROUGE,LA,English
5329,"PHOENIX, AZ",ANTHEM,AZ,English
5330,"PHOENIX, AZ",PHOENIX,AZ,Bilingual
5331,PHOENIX TOLLESON AZ,PHOENIX,AZ,Bilingual
5332,MESA AZ,MESA,AZ,Bilingual
5334,AURORA (DIA) CO,AURORA,CO,Bilingual
5335,BRAWLEY CA,BRAWLEY,CA,Bilingual
5336,JENKS ELM OK,JENKS,OK,English
5337,CLOVIS (N) CA,CLOVIS,CA,Bilingual
5338,"SAN DIEGO, CA EF",SAN DIEGO,CA,Bilingual
5340,CHERRY HILL NJ,CHERRY HILL,NJ,Bilingual
5341,BROOMFIELD FLLRONS CO,BROOMFIELD,CO,English
5342,YUMA (W) AZ,YUMA,AZ,Bilingual
5343,"FREDERICKSBURG, VA",FREDERICKSBURG,VA,English
5345,DUNKIRK MD,DUNKIRK,MD,English
5346,MEBANE NC,MEBANE,NC,English
5347,FORT MYERS FL,ESTERO,FL,Bilingual
5348,"MONTGOMERY (C), AL",MONTGOMERY,AL,English
5349,"MESA, AZ",MESA,AZ,Bilingual
5350,"SALT LAKE CITY, UT",SALT LAKE CITY,UT,English
5352,BATAVIA IL,BATAVIA,IL,Bilingual
5353,SPRING ALDINE WESTFIELD T,SPRING,TX,Bilingual
5355,KENTON OH,KENTON,OH,English
5356,BLAIRSVILLE PA,BLAIRSVILLE,PA,English
5358,SHIPPENSBURG PA,SHIPPENSBURG,PA,English
5359,AZLE TX,AZLE,TX,Bilingual
5360,"TITUSVILLE, PA",TITUSVILLE,PA,English
5361,"OMAHA, NE",OMAHA,NE,English
5363,"HAMPTON, GA",HAMPTON,GA,English
5364,STILLWATER LAKEVIEW OK,STILLWATER,OK,English
5365,"MELBOURNE, FL",MELBOURNE,FL,English
5366,"MELBOURNE, FL",MELBOURNE,FL,Bilingual
5367,MYRTLE BEACH 17TH AVE SC,MYRTLE BEACH,SC,English
5368,"SALEM (C), OR",SALEM,OR,Bilingual
5369,"GOODYEAR, AZ",GOODYEAR,AZ,Bilingual
5370,"LONGMONT (N), CO",LONGMONT,CO,Bilingual
5371,SIMPSONVILLE SC,SIMPSONVILLE,SC,English
5372,"EVANSVILLE, IN",EVANSVILLE,IN,English
5373,"CHIPPEWA FALLS, WI",CHIPPEWA FALLS,WI,English
5374,EATON OH,EATON,OH,English
5376,"TAWAS CITY, MI",TAWAS CITY,MI,English
5378,WEST COLUMBIA CHARLESTON,CAYCE,SC,English
5379,"CONNELLSVILLE, PA",CONNELLSVILLE,PA,English
5381,"BETHEL PARK, PA",BETHEL PARK,PA,English
5382,"PASADENA, MD",PASADENA,MD,English
5383,SUMTER BULTMAN DR SC,SUMTER,SC,English
5384,"BRIDGETON, NJ",BRIDGETON,NJ,Bilingual
5385,"DEFIANCE, OH",DEFIANCE,OH,English
5386,"GRAND HAVEN, MI",GRAND HAVEN,MI,English
5387,"MIDDLEFIELD, OH",MIDDLEFIELD,OH,English
5388,"LEAGUE CITY (HWY 646), TX",LEAGUE CITY,TX,Bilingual
5389,WACO (WOODWAY) TX,WACO,TX,Bilingual
5390,"MARIETTA (TRADE CTR), GA",MARIETTA,GA,Bilingual
5391,NAPLES (I-75) FL,NAPLES,FL,Bilingual
5392,"BAXLEY, GA",BAXLEY,GA,English
5393,GREENSBORO ALAMANCE CHURC,GREENSBORO,NC,English
5394,DINUBA CA,DINUBA,CA,Bilingual
5396,ALBANY OR,ALBANY,OR,English
5397,"WINONA, MN",WINONA,MN,English
5398,"ROCKFORD (W), IL",ROCKFORD,IL,Bilingual
5399,DIXON IL,DIXON,IL,English
5402,CHICAGO (W) IL,CHICAGO,IL,Bilingual
5403,URBANA IL,URBANA,IL,English
5408,"INDIANAPOLIS, IN",INDIANAPOLIS,IN,English
5409,ENGLEWOOD OH,ENGLEWOOD,OH,English
5410,"CANTON (C), OH",CANTON,OH,English
5411,IONIA MI,IONIA,MI,English
5414,FORKED RIVER NJ,LANOKA HARBOR,NJ,English
5416,ARLINGTON (N) TX,ARLINGTON,TX,Bilingual
5417,"LOUISVILLE, KY",LOUISVILLE,KY,English
5418,"LOUISVILLE (BASHFORD), KY",LOUISVILLE,KY,English
5419,"HERNANDO, MS",HERNANDO,MS,English
5420,"KISSIMMEE, FL",KISSIMMEE,FL,Bilingual
5421,ST. PETERS SUTTERS MILL M,SAINT PETERS,MO,English
5422,"BAINBRIDGE, GA",BAINBRIDGE,GA,English
5423,"LAS VEGAS (HOLLYWOOD),NV",LAS VEGAS,NV,Bilingual
5424,"EAGLE POINT, OR",EAGLE POINT,OR,English
5425,"SAN JACINTO, CA",SAN JACINTO,CA,Bilingual
5427,ST. PETERS HOWELL MO,ST. PETERS,MO,English
5428,"MESA (GREENFIELD), AZ",MESA,AZ,Bilingual
5429,"SURPRISE, AZ",SURPRISE,AZ,Bilingual
5430,"ALBUQUERQUE, NM",ALBUQUERQUE,NM,Bilingual
5432,"NEW RICHMOND, WI",NEW RICHMOND,WI,English
5433,"HOT SPRINGS VILLAGE, AR",HOT SPRINGS VILLAGE,AR,English
5434,"SAN LEANDRO (S), CA",SAN LEANDRO,CA,Bilingual
5435,SAN JOSE(CENTRAL) CA,SAN JOSE,CA,Bilingual
5436,"NEW CASTLE, DE EF",WILMINGTON,DE,Bilingual
5438,"NEW BERLIN, WI",NEW BERLIN,WI,English
5439,"NEW HAVEN, CT",NEW HAVEN,CT,Bilingual
5440,CLACKAMAS OR,HAPPY VALLEY,OR,English
5441,"TOPEKA (N), KS",TOPEKA,KS,English
5442,ADDISON IL,ADDISON,IL,Bilingual
5443,"INDIANAPOLIS (EMRSN), IN",INDIANAPOLIS,IN,English
5444,IRONWOOD MI,IRONWOOD,MI,English
5445,ERIE C PA,ERIE,PA,English
5446,WAYNESBURG PA,WAYNESBURG,PA,English
5447,KEARNY NJ,KEARNY,NJ,Bilingual
5448,"RAYNHAM (N), MA",RAYNHAM,MA,English
5449,"MISSOURI CITY (SIEN), TX",MISSOURI CITY,TX,Bilingual
5450,"NORTH EAST, MD",NORTH EAST,MD,English
5451,"FORT MYERS-CAPE CORAL,FL",CAPE CORAL,FL,Bilingual
5452,"EVANSVILLE, IN",EVANSVILLE,IN,English
5453,"CAPE CORAL (N), FL",CAPE CORAL,FL,Bilingual
5455,"PALM BAY, FL",PALM BAY,FL,Bilingual
5458,DELTA CO,DELTA,CO,Bilingual
5459,STARKVILLE MS,STARKVILLE,MS,English
5460,PORTLAND TX,PORTLAND,TX,Bilingual
5461,VANCOUVER (NE) WA,VANCOUVER,WA,English
5462,VANCOUVER (SE) WA,VANCOUVER,WA,English
5463,"HARTFORD, WI",HARTFORD,WI,English
5464,THIBODAUX S LA,THIBODAUX,LA,English
5466,GROVE CITY OH,GROVE CITY,OH,Bilingual
5467,MORRISTOWN BUFFALO TRAIL,MORRISTOWN,TN,Bilingual
5469,HANOVER (S) PA,HANOVER,PA,English
5470,HUNTINGDON PA,HUNTINGDON,PA,English
5471,MANSFIELD (S) OH,MANSFIELD,OH,English
5472,SALINE MI,SALINE,MI,English
5476,DEPTFORD (WEST) NJ,WOODBURY,NJ,English
5477,JEFFERSON CITY E MO,JEFFERSON CITY,MO,English
5479,"PFLUGERVILLE, TX",PFLUGERVILLE,TX,Bilingual
5480,ROUND ROCK (NE) TX,ROUND ROCK,TX,Bilingual
5481,"CHARLOTTE, NC",CHARLOTTE,NC,English
5482,"EATONTON, GA",EATONTON,GA,English
5483,GREENWOOD IN,GREENWOOD,IN,English
5485,"EVERGREEN PARK, IL",EVERGREEN PARK,IL,English
5486,"COUNTRY CLUB HILLS, IL",COUNTRY CLUB HILLS,IL,Bilingual
5487,"TRAVELERS REST, SC",TRAVELERS REST,SC,English
5488,"NORFOLK (N), VA",NORFOLK,VA,English
5489,"PEMBROKE, NC",PEMBROKE,NC,English
5490,SAN ANTONIO SHAENFIELD TX,SAN ANTONIO,TX,Bilingual
5491,"ALBUQUERQUE (EC), NM",ALBUQUERQUE,NM,Bilingual
5492,"SOCORRO, NM",SOCORRO,NM,Bilingual
5494,"IDAHO FALLS (W), ID",IDAHO FALLS,ID,Bilingual
5495,"GLENOLDEN, PA",GLENOLDEN,PA,English
5497,"LERAY, NY",EVANS MILLS,NY,English
5498,"LOWVILLE, NY",LOWVILLE,NY,English
5499,"MILFORD, OH",MILFORD,OH,English
5600,RANCHO SANTA MARGARITA CA,RANCHO SANTA MARGARITA,CA,Bilingual
5601,HUNTINGTON BEACH CA,HUNTINGTON BEACH,CA,Bilingual
5602,CARSON CA,CARSON,CA,Bilingual
5603,DOWNEY CA,DOWNEY,CA,Bilingual
5604,HAWTHORNE CA,HAWTHORNE,CA,Bilingual
5605,PANORAMA CITY CA,PANORAMA CITY,CA,Bilingual
5606,WOODLAND E CA,WOODLAND,CA,Bilingual
5608,VACAVILLE ALAMO CA,VACAVILLE,CA,Bilingual
5609,VALLEJO SERENO CA,VALLEJO,CA,Bilingual
5610,SAN RAMON ALCOSTA CA,SAN RAMON,CA,English
5611,PLEASANTON S RITA CA,PLEASANTON,CA,English
5612,HOUSTON I-45 AND WAYSIDE,HOUSTON,TX,Bilingual
5613,ARLINGTON N TX,ARLINGTON,TX,Bilingual
5614,COLLEYVILLE TX,COLLEYVILLE,TX,English
5615,HIALEAH GARDENS FL,HIALEAH GARDENS,FL,Bilingual
5616,NASHVILLE TN,NASHVILLE,TN,English
5617,CHICAGO HERMOSA IL,CHICAGO,IL,Bilingual
5622,BRANDON FL,RIVERVIEW,FL,Bilingual
5623,GULF BREEZE FL,GULF BREEZE,FL,English
5624,FARMERS BRANCH TX,FARMERS BRANCH,TX,Bilingual
5626,TUCSON BRIDGES AZ,TUCSON,AZ,Bilingual
5627,GRESHAM 181ST OR,GRESHAM,OR,Bilingual
5628,MONROE WA,MONROE,WA,English
5629,EUREKA CA,EUREKA,CA,English
5632,FRESNO BLACKSTONE CA,FRESNO,CA,Bilingual
5633,CLOVIS SHAW CA,CLOVIS,CA,Bilingual
5634,FRESNO WILLOW CA,FRESNO,CA,Bilingual
5635,VISALIA NW CA,VISALIA,CA,Bilingual
5637,OCEANSIDE MISSION CA,OCEANSIDE,CA,Bilingual
5640,ANAHEIM CA,ANAHEIM,CA,Bilingual
5641,LA HABRA CA,LA HABRA,CA,Bilingual
5643,OXNARD CA,OXNARD,CA,Bilingual
5644,IRVINE N CA,IRVINE,CA,Bilingual
5649,WARRINGTON PA,WARRINGTON,PA,English
5653,ORANGE BEACH AL,ORANGE BEACH,AL,English
5654,TAMPA HIMES FL,TAMPA,FL,Bilingual
5657,PLANO TX,PLANO,TX,Bilingual
5658,SANTA MARIA BRADLEY CA,SANTA MARIA,CA,Bilingual
5659,SANTA MARIA BLOSSER CA,SANTA MARIA,CA,Bilingual
5661,LA MIRADA CA,LA MIRADA,CA,Bilingual
5663,PEDLEY CA,JURUPA VALLEY,CA,Bilingual
5664,CAMARILLO CA,CAMARILLO,CA,Bilingual
5667,SOUTH MILWAUKEE WI,SOUTH MILWAUKEE,WI,English
5668,GREENDALE WI,GREENDALE,WI,Bilingual
5669,WEST MILWAUKEE WI,WEST MILWAUKEE,WI,Bilingual
5670,CLEARWATER BELCHER FL,CLEARWATER,FL,Bilingual
5671,NARANJA FL,HOMESTEAD,FL,Bilingual
5672,LUCAS TX,LUCAS,TX,English
5673,SACHSE TX,SACHSE,TX,Bilingual
5675,ALBUQUERQUE MENAUL NM,ALBUQUERQUE,NM,Bilingual
5676,DENVER FEDERAL CO,DENVER,CO,Bilingual
5678,LYNNWOOD WA,LYNNWOOD,WA,English
5683,ELK GROVE EG BLVD CA,ELK GROVE,CA,Bilingual
5684,LA MESA CA,LA MESA,CA,Bilingual
5686,BURBANK CA,BURBANK,CA,Bilingual
5689,PALMDALE R VISTA CA,PALMDALE,CA,Bilingual
5691,UPLAND CA,UPLAND,CA,Bilingual
5692,SPRINGFIELD MO,SPRINGFIELD,MO,English
5693,SPRINGFIELD MO,SPRINGFIELD,MO,English
5695,MOUNT PLEASANT WI,MOUNT PLEASANT,WI,Bilingual
5700,TYLER CAMPBELL TX,TYLER,TX,Bilingual
5701,"KERMAN, CA",KERMAN,CA,Bilingual
5702,"LUBBOCK, TX",LUBBOCK,TX,Bilingual
5703,"HUNTSVILLE (NW), AL",MADISON,AL,English
5704,PORT ST. LUCIE FL,PORT SAINT LUCIE,FL,Bilingual
5705,GARDEN CITY BEACH SC,GARDEN CITY BEACH,SC,English
5706,"LITTLE ROCK, AR",LITTLE ROCK,AR,English
5707,"CROSS ROADS, TX",CROSS ROADS,TX,Bilingual
5709,"LOCUST GROVE, GA",LOCUST GROVE,GA,English
5710,"MODESTO, CA",MODESTO,CA,Bilingual
5713,"LAREDO (NE), TX",LAREDO,TX,Bilingual
5715,ABILENE TX,ABILENE,TX,Bilingual
5716,HUNTSVILLE AL,HUNTSVILLE,AL,English
5717,EL PASO PASEO DEL NORTE T,EL PASO,TX,Bilingual
5719,MIAMI CORAL WAY FL,MIAMI,FL,Bilingual
5722,"NEW ORLEANS (MANHTTN), LA",HARVEY,LA,English
5725,TUCSON FT LOWELL AZ,TUCSON,AZ,Bilingual
5726,ALAMOGORDO NM,ALAMOGORDO,NM,Bilingual
5727,"SARASOTA (NE), FL",BRADENTON,FL,English
5728,"NEWBURGH, IN",NEWBURGH,IN,English
5731,"LOCUST GROVE, VA",LOCUST GROVE,VA,English
5732,"JOHNSON CITY, NY",JOHNSON CITY,NY,English
5734,KINGSPORT TN,KINGSPORT,TN,English
5735,"GROVETOWN, GA",GROVETOWN,GA,English
5737,"FAYETTEVILLE (W), AR",FAYETTEVILLE,AR,English
5738,"SPRINGDALE (E), AR",SPRINGDALE,AR,Bilingual
5740,MOBILE GOVERNMENT AL,MOBILE,AL,English
5741,"ORLANDO(CURRY/ECON), FL",ORLANDO,FL,Bilingual
5743,"GARNER (S), NC",GARNER,NC,English
5744,MOBILE PASCAGOULA AL,THEODORE,AL,English
5745,"LAKE WYLIE, SC",LAKE WYLIE,SC,English
5747,"LOCUST, NC",LOCUST,NC,English
5748,"GRIMES, IA",GRIMES,IA,English
5751,"SALINAS, CA",SALINAS,CA,Bilingual
5752,"GARFIELD, NJ",GARFIELD,NJ,Bilingual
5753,"ALEXANDRIA, VA",ALEXANDRIA,VA,Bilingual
5754,"WILLIAMSBURG, VA",WILLIAMSBURG,VA,English
5755,"NORFOLK (LTL CREEK), VA",NORFOLK,VA,English
5758,"GREENACRES CITY, FL",GREENACRES,FL,Bilingual
5759,"LAKE WORTH (NW), FL",LAKE WORTH,FL,Bilingual
5760,"TAMPA (KENNEDY), FL",TAMPA,FL,Bilingual
5761,"CANTON(W), MI",CANTON,MI,English
5763,"SOUTH JORDAN, UT",SOUTH JORDAN,UT,English
5764,"FORT WORTH (HASLET), TX",FORT WORTH,TX,Bilingual
5766,"MORGAN HILL, CA",MORGAN HILL,CA,Bilingual
5767,FISHERS IN,FISHERS,IN,English
5768,"TEMPE (SOUTHERN), AZ",TEMPE,AZ,Bilingual
5769,DOTHAN W AL,DOTHAN,AL,English
5771,PENSACOLA E NINE MILE FL,PENSACOLA,FL,English
5772,"BEVERLY HILLS, FL",LECANTO,FL,English
5773,NEW IBERIA C LA,NEW IBERIA,LA,English
5774,HOUMA N LA,HOUMA,LA,English
5776,OCEAN SPRINGS MS,OCEAN SPRINGS,MS,English
5777,"BROOKLYN, CT",BROOKLYN,CT,Bilingual
5779,"DAHLGREN, VA",KING GEORGE,VA,English
5780,PARAGOULD AR,PARAGOULD,AR,English
5782,LAS CRUCES SONOMA RANCH N,LAS CRUCES,NM,Bilingual
5786,"JASPER, GA",JASPER,GA,English
5787,"RAEFORD, NC",RAEFORD,NC,Bilingual
5789,HOT SPRINGS MAJESTIC AR,HOT SPRINGS,AR,English
5790,HOT SPRINGS MALVERN & CON,HOT SPRINGS,AR,English
5791,PITTSURG KS,PITTSBURG,KS,English
5793,"PONCE (NORTH), PUERTO RIC",PONCE,PR,Bilingual
5795,"OXFORD, PA",OXFORD,PA,Bilingual
5797,"ALBANY (E), GA",ALBANY,GA,English
5799,"TUCSON, AZ",TUCSON,AZ,Bilingual
5802,"CANOVANAS, PR",CANOVANAS,PR,Bilingual
5803,SAN JUAN PR,SAN JUAN,PR,Bilingual
5804,INDIANAPOLIS IN,INDIANAPOLIS,IN,Bilingual
5805,NORMAN ROCK CREEK OK,NORMAN,OK,English
5806,GRAND FORKS NW ND,GRAND FORKS,ND,English
5807,COMPTON N. LB BLVD CA,COMPTON,CA,Bilingual
5808,ELSA TX,ELSA,TX,Bilingual
5809,EDINBURG TX,EDINBURG,TX,Bilingual
5810,DALLAS CLARK & WHEATLAND,DALLAS,TX,Bilingual
5812,BLUE RIDGE GA,BLUE RIDGE,GA,English
5813,AUGUSTA EVANS GA,MARTINEZ,GA,English
5814,HOLLY SPRINGS GA,HOLLY SPRINGS,GA,English
5815,MARIETTA MILFORD RD GA,MARIETTA,GA,Bilingual
5816,JACKSONVILLE SAN PABLO FL,JACKSONVILLE,FL,English
5817,JACKSONVILLE MERRILL RD F,JACKSONVILLE,FL,English
5818,JACKSONVILLE MANDARIN FL,JACKSONVILLE,FL,English
5819,FRUIT COVE FL,FRUIT COVE,FL,English
5820,JACKSONVILLE MIDDLEBURG F,MIDDLEBURG,FL,English
5823,"DALLAS (SKILL), TX",DALLAS,TX,Bilingual
5824,MESQUITE TX,MESQUITE,TX,Bilingual
5826,"BRANDON (LITHIA), FL",BRANDON,FL,Bilingual
5828,PUEBLO CO,PUEBLO,CO,Bilingual
5829,DANVILLE VA,DANVILLE,VA,English
5831,"LARGO, FL",LARGO,FL,English
5832,"MANDEVILLE, LA",MANDEVILLE,LA,English
5835,"CAVE CREEK, AZ",CAVE CREEK,AZ,English
5837,"ROGERS (PINNACLE), AR",ROGERS,AR,English
5839,"MEDFORD, OR",MEDFORD,OR,Bilingual
5840,"OWASSO, OK",OWASSO,OK,English
5841,"MERIDIAN, ID",MERIDIAN,ID,English
5842,"SOUTHGATE, MI",SOUTHGATE,MI,Bilingual
5843,"PATTERSON, CA",PATTERSON,CA,Bilingual
5844,"LIVONIA, MI",LIVONIA,MI,English
5845,"NICEVILLE, FL",NICEVILLE,FL,English
5846,"KISSIMMEE, FL",KISSIMMEE,FL,Bilingual
5847,"POWHATAN, VA",POWHATAN,VA,English
5848,"ELK GROVE, CA",ELK GROVE,CA,Bilingual
5851,"GREENVILLE, NC",GREENVILLE,NC,English
5853,LONGVIEW WA,LONGVIEW,WA,English
5854,"WESTCHESTER, FL",MIAMI,FL,Bilingual
5855,"WICHITA (W), KS",WICHITA,KS,English
5857,"WESTERVILLE, OH",WESTERVILLE,OH,Bilingual
5858,"TUCSON (SE), AZ",TUCSON,AZ,Bilingual
5859,"WASCO, CA",WASCO,CA,Bilingual
5861,"WARRENTON, OR",WARRENTON,OR,English
5863,"MIDWEST CITY, OK",MIDWEST CITY,OK,English
5864,"GARDNERVILLE, NV",GARDNERVILLE,NV,English
5866,"FRISCO, TX",FRISCO,TX,Bilingual
5867,"BAYONNE, NJ",BAYONNE,NJ,Bilingual
5869,"MOSCOW, ID",MOSCOW,ID,English
5871,"ORLANDO (OAK RIDGE), FL",ORLANDO,FL,Bilingual
5872,"DESTIN (E), FL",SANTA ROSA BEACH,FL,English
5874,"TORRANCE, CA",TORRANCE,CA,Bilingual
5875,"ORLANDO, FL",ORLANDO,FL,Bilingual
5876,"DUNEDIN, FL",DUNEDIN,FL,English
5879,"HUNTERSVILLE, NC",HUNTERSVILLE,NC,English
5880,"FAIRFAX, VA",FAIRFAX,VA,Bilingual
5881,"SPRINGFIELD, PA",SPRINGFIELD,PA,English
5882,"PALM SPRINGS, FL",PALM SPRINGS,FL,Bilingual
5883,"SPOKANE VALLEY, WA",SPOKANE VALLEY,WA,English
5884,"SAN JOSE, CA",SAN JOSE,CA,Bilingual
5886,"ENCINITAS, CA",ENCINITAS,CA,Bilingual
5888,"CAMP HILL, PA",CAMP HILL,PA,English
5889,"DALLAS (WEBB CHAPEL), TX",DALLAS,TX,Bilingual
5890,"ATWATER, CA",ATWATER,CA,Bilingual
5891,"PHILADELPHIA, PA",PHILADELPHIA,PA,Bilingual
5893,"NOVI, MI",NOVI,MI,English
5894,ORLANDO (ALOMA),OVIEDO,FL,Bilingual
5898,"CORPUS CHRISTI, TX",CORPUS CHRISTI,TX,Bilingual
5903,PHENIX CITY AL,PHENIX CITY,AL,English
5907,COLUMBUS BUENA VISTA GA,COLUMBUS,GA,English
5908,SEVIERVILLE DOLLY PARTON,SEVIERVILLE,TN,English
5911,"BOYNTON BEACH, FL",BOYNTON BEACH,FL,Bilingual
5912,GOULDS FL,MIAMI,FL,Bilingual
5922,VIRGINIA BEACH NE VA,VIRGINIA BEACH,VA,English
5923,MYRTLE BEACH FARROW PKWY,MYRTLE BEACH,SC,Bilingual
5925,HUNTSVILLE BOB WALLACE AL,HUNTSVILLE,AL,Bilingual
5926,ATL2N CARROLLTON FC 7005,CARROLLTON,GA,English
5927,"FLORISSANT, MO",FLORISSANT,MO,English
5929,"BATTLE GROUND, WA",BATTLE GROUND,WA,English
5930,"ANAHEIM, CA",ANAHEIM,CA,Bilingual
5932,"PEMBROKE PINES, FL",PEMBROKE PINES,FL,Bilingual
5935,"TIGARD, OR",TIGARD,OR,Bilingual
5936,TYSONS CORNER VA,VIENNA,VA,English
5938,SAN DIEGO CA,SAN DIEGO,CA,Bilingual
5944,MT LAUREL NJ,MOUNT LAUREL,NJ,Bilingual
5945,HIALEAH FL,HIALEAH,FL,Bilingual
5947,EL PASO TX,EL PASO,TX,Bilingual
5956,VISALIA CA,VISALIA,CA,Bilingual
5957,LAKESIDE CO,LAKESIDE,CO,Bilingual
5959,HOUSTON TX,HOUSTON,TX,Bilingual
5960,SOCORRO TX (EL PASO),SOCORRO,TX,Bilingual
5962,EL PASO HONDO TX,EL PASO,TX,Bilingual
5963,FLOWER MOUND TX,FLOWER MOUND,TX,Bilingual
5964,TAMPA 22ND AND HILL FL,TAMPA,FL,Bilingual
5965,CHICAGO PULLMAN IL,CHICAGO,IL,English
5968,WASHINGTON DC,WASHINGTON,DC,Bilingual
5969,CHANTILLY VA,CHANTILLY,VA,Bilingual
5976,BLAINE MN,BLAINE,MN,English
5977,BURNSVILLE MN,BURNSVILLE,MN,English
5979,LINCOLN 3RD CA,LINCOLN,CA,Bilingual
5981,CARMICHAEL MADISON CA,CARMICHAEL,CA,Bilingual
5982,SACRAMENTO MARCONI CA,SACRAMENTO,CA,Bilingual
5987,ROYSE CITY TX,ROYSE CITY,TX,Bilingual
5988,ORLANDO BALDWIN FL,ORLANDO,FL,Bilingual
5990,WICHITA AMIDON KS,WICHITA,KS,Bilingual
5991,WICHITA SENECA KS,WICHITA,KS,Bilingual
5992,LAKEVILLE MN,LAKEVILLE,MN,English
5993,BEAVERTON CORNELL OR,BEAVERTON,OR,English
5994,WEST LINN OR,WEST LINN,OR,English
5996,ESCONDIDO CA,ESCONDIDO,CA,Bilingual
6078,WYLIE MCMILLIAN TX,WYLIE,TX,Bilingual
6098,MCALLEN E TX,MCALLEN,TX,Bilingual
6149,ORLANDO LANDSTAR FL,ORLANDO,FL,Bilingual
6159,WESLACO TX,WESLACO,TX,Bilingual
6165,GULFPORT PASS RD MS,GULFPORT,MS,English
6166,DIBERVILLE MS,DIBERVILLE,MS,English
6170,TULSA HARVARD OK,TULSA,OK,English
6172,KANSAS CITY ARGENTINE KS,KANSAS CITY,KS,Bilingual
6173,ROBERTSDALE AL,ROBERTSDALE,AL,English
6174,SUMMERVILLE BACONS BRIDGE,SUMMERVILLE,SC,English
6176,GREENSBORO QUAKER VILLAGE,GREENSBORO,NC,English
6190,LABELLE FL,LABELLE,FL,Bilingual
6207,SPRING HILL FL,SPRING HILL,FL,Bilingual
6226,VIRGINIA BEACH CENTERVILL,VIRGINIA BEACH,VA,English
6233,CHARLOTTE TRYON NC,CHARLOTTE,NC,English
6243,CLEMMONS NC,CLEMMONS,NC,English
6263,WINSTON SALEM UNIVERSITY,WINSTON SALEM,NC,Bilingual
6264,WINSTON SALEM NC,WINSTON SALEM,NC,English
6284,MCO1S DAVENPORT FC 7853 S,DAVENPORT,FL,English
6286,KILLEEN SW TX,KILLEEN,TX,Bilingual
6300,PROSPER TX,PROSPER,TX,Bilingual
6323,GULFPORT ORANGE GROVE MS,GULFPORT,MS,English
6370,MORRISTOWN WEST TN,MORRISTOWN,TN,English
6390,INDIANAPOLIS IN,INDIANAPOLIS,IN,English
6392,TOPEKA E KS,TOPEKA,KS,Bilingual
6394,NORTH SHORE WI,BROWN DEER,WI,English
6395,BLUFFTON (COMBO) SC,BLUFFTON,SC,Bilingual
6397,MIAMI (CORAL REEF) FL,MIAMI,FL,Bilingual
6398,DELTONA FL,DELTONA,FL,Bilingual
6459,HARKER HEIGHTS TX,HARKER HEIGHTS,TX,Bilingual
6467,TYLER (HWY 31) TX,TYLER,TX,Bilingual
6468,MCO2N DAVENPORT FC 8905 S,DAVENPORT,FL,English
6469,BYRAM MS,BYRAM,MS,English
6470,PLAINFIELD IN,PLAINFIELD,IN,English
6476,DANVILLE IN,DANVILLE,IN,English
6477,PHOENIX (METROCENTER) AZ,PHOENIX,AZ,Bilingual
6480,CHANDLER (FASHION CENTER),CHANDLER,AZ,Bilingual
6500,INDEPENDENCE (NOLAND RD),INDEPENDENCE,MO,English
6531,PENSACOLA NINE MILE FL,PENSACOLA,FL,English
6548,TAMPA FL,TAMPA,FL,Bilingual
6576,NORTH AUGUSTA SC,NORTH AUGUSTA,SC,English
6577,SLIDELL ROBERT BLVD LA,SLIDELL,LA,English
6578,RICHLAND HILLS RUFE SNOW,RICHLAND HILLS,TX,Bilingual
6579,NEW CANEY TX,NEW CANEY,TX,Bilingual
6583,LAKE CHARLES RYAN LA,LAKE CHARLES,LA,English
6585,TOPEKA KS,TOPEKA,KS,Bilingual
6586,CONCORD CONCORD PKWY NC,CONCORD,NC,English
6587,EL PASO HWY 54 & MLK TX,EL PASO,TX,Bilingual
6588,SLIDELL PONCHARTRAIN LA,SLIDELL,LA,English
6590,LAKE CHARLES LA,LAKE CHARLES,LA,English
