Market ID,Region,Store # ,Market ID,Region,Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
469,60,2722,275,25,1602,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,81.20%,67.44%,16.7,86.40%,67.30%,84.90%,86.30%
470,60,2126,275,25,1690,POINTPICKUP,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202221,79.64%,76.00%,22.3,79.40%,83.10%,76.30%,80.60%
470,60,2314,275,25,2728,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202221,89.74%,84.84%,10.6,91.10%,87.70%,89.50%,91.30%
470,60,5274,275,25,3210,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,83.52%,79.00%,12.3,87.00%,77.50%,83.40%,88.10%
471,60,2596,275,25,3602,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202221,72.20%,60.42%,22.9,83.60%,62.90%,64.80%,78.50%
472,60,5272,275,25,3602,UBER,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202221,73.78%,60.32%,26.5,88.20%,69.50%,68.90%,78.50%
472,60,5272,278,25,1028,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,79.90%,72.62%,16.9,79.30%,73.90%,76.60%,89.30%
474,60,2539,278,25,1421,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,90.31%,81.19%,11.6,92.40%,88.00%,92.50%,88.80%
474,60,4394,278,25,3460,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,76.91%,69.20%,15.3,87.00%,82.90%,55.60%,78.50%
474,60,4395,341,25,1071,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202221,90.40%,86.22%,14,99.50%,85.20%,85.10%,91.60%
474,60,5883,341,25,1418,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,83.60%,77.43%,15.9,81.70%,74.70%,92.50%,86.10%
476,60,2552,482,25,1518,DOORDASH,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202221,76.14%,83.19%,27.6,80.80%,69.00%,71.70%,91.10%
476,60,5899,482,25,1518,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,69.72%,87.39%,20.6,65.30%,72.00%,63.50%,78.80%
476,60,5929,482,25,1557,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202221,77.78%,67.84%,18.3,63.80%,73.80%,91.80%,80.00%
477,60,1793,482,25,3781,DOORDASH,Scheduled Standard Delivery,31,Executive Review,Degrading,Store Focus,202221,58.67%,51.14%,48.5,72.70%,43.30%,66.70%,62.50%
477,60,2422,482,25,3781,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202221,68.00%,58.91%,22.7,63.60%,54.50%,76.60%,84.10%
477,60,4176,494,59,5804,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202221,82.08%,73.33%,19.7,84.30%,71.00%,89.50%,84.50%
514,60,2385,494,59,6390,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202221,68.60%,62.30%,14.1,88.00%,43.30%,34.80%,91.90%
514,60,2516,495,59,3110,SPARK,Scheduled Standard Delivery,17,Executive Review,Recovering,Store Focus,202221,86.88%,78.02%,16.5,94.80%,76.80%,81.20%,96.00%
514,60,3794,495,59,3166,SPARK,Scheduled Standard Delivery,39,Executive Review,Degrading,Store Focus,202221,78.27%,69.01%,14.9,88.50%,74.00%,67.70%,85.50%
243,25,1142,495,59,5645,DOORDASH,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202221,86.61%,58.03%,11.5,89.30%,92.20%,76.90%,87.40%
243,25,1476,495,59,5645,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202221,66.93%,58.23%,11.5,73.70%,72.00%,51.10%,71.70%
243,25,1476,495,59,5646,SPARK,Scheduled Standard Delivery,41,Executive Review,Degrading,Store Focus,202221,64.89%,64.31%,10.9,77.80%,56.00%,59.40%,66.20%
249,25,1141,580,25,1783,POINTPICKUP,Scheduled Express Delivery ,11,Executive Review,Recovering,Store Focus,202221,87.50%,94.96%,10.1,96.40%,87.00%,71.40%,87.00%
249,25,1459,165,22,1742,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202221,81.22%,68.05%,23.5,74.80%,92.50%,74.30%,85.60%
249,25,1557,165,22,1742,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,74.76%,67.87%,23.1,66.70%,85.20%,64.60%,83.60%
249,25,1557,165,22,1807,UBER,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202221,67.44%,71.33%,25.6,77.30%,59.40%,51.20%,92.00%
249,25,1580,165,22,2108,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,72.52%,57.88%,23.4,82.20%,85.00%,54.10%,67.30%
249,25,3529,165,22,3339,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,76.65%,69.63%,26.1,72.90%,66.00%,75.10%,82.70%
249,25,3529,165,22,3339,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,67.53%,59.84%,31.7,52.20%,57.50%,70.70%,78.60%
251,25,1310,165,22,3422,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,63.60%,65.82%,22.2,75.70%,51.20%,40.00%,72.40%
251,25,1310,165,22,3422,UBER,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202221,63.61%,57.73%,26.1,73.80%,53.60%,36.50%,81.40%
251,25,1629,165,22,5476,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,68.26%,52.15%,23.7,67.90%,43.50%,71.70%,80.40%
251,25,1991,165,22,5476,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,63.95%,49.97%,24.4,71.70%,32.20%,65.10%,74.40%
262,25,844,166,22,2141,DOORDASH,Scheduled Express Delivery ,11,Executive Review,Degrading,Store Focus,202221,81.64%,87.89%,16.6,85.10%,79.10%,79.00%,82.10%
262,25,1307,166,22,2141,DOORDASH,Scheduled Standard Delivery,41,Executive Review,Degrading,Store Focus,202221,63.96%,64.02%,30.1,69.80%,49.50%,53.40%,82.10%
262,25,4323,166,22,2141,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,49.96%,64.78%,22.4,64.90%,41.20%,38.50%,57.80%
264,25,786,166,22,2650,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202221,49.40%,48.84%,30.3,48.30%,31.80%,39.80%,66.80%
264,25,1553,166,22,2830,DOORDASH,Scheduled Standard Delivery,21,Executive Review,Recovering,Store Focus,202221,43.08%,43.90%,34.1,90.00%,34.00%,50.00%,
264,25,1814,166,22,2830,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202221,48.69%,51.89%,28,67.80%,33.20%,38.50%,100.00%
264,25,1814,166,22,5891,SPARK,Scheduled Express Delivery ,3,Active Monitoring,Recovering,Store Focus,202221,87.40%,85.01%,10.6,95.40%,81.60%,72.30%,87.90%
265,25,1401,166,22,5891,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202221,35.66%,68.18%,24.2,49.40%,28.60%,6.00%,35.10%
266,25,1256,167,22,2263,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,80.85%,72.08%,21.7,86.40%,82.40%,74.80%,81.90%
266,25,1256,167,22,3475,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202221,66.61%,68.75%,17.5,86.10%,55.10%,57.70%,79.30%
266,25,1497,167,22,3475,UBER,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202221,70.46%,60.23%,23.9,79.80%,68.30%,61.10%,85.40%
266,25,4049,167,22,3541,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Driver Supply Focus,202221,88.54%,91.27%,8.6,89.10%,92.00%,85.80%,86.60%
266,25,4529,167,22,4687,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202221,62.74%,61.43%,18.6,45.90%,67.20%,74.50%,61.80%
266,25,5486,167,22,4687,UBER,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202221,57.62%,53.86%,26.3,49.40%,59.10%,72.30%,51.90%
266,25,5486,167,22,5881,DOORDASH,Scheduled Express Delivery ,7,Executive Review,Recovering,Store Focus,202221,89.68%,69.78%,11,94.30%,90.50%,86.20%,85.00%
267,25,1998,168,22,1670,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,83.13%,69.54%,12.8,92.70%,79.40%,74.30%,82.40%
267,25,5402,168,22,2641,POINTPICKUP,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202221,74.37%,75.67%,23,79.00%,73.50%,70.50%,76.80%
267,25,5617,168,22,2641,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,77.39%,78.12%,22.2,76.70%,82.80%,66.60%,83.70%
268,25,1681,170,22,2040,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202221,83.46%,83.02%,17.8,94.20%,80.30%,78.70%,87.70%
268,25,1737,170,22,5012,DOORDASH,Scheduled Standard Delivery,32,Executive Review,Degrading,Store Focus,202221,74.27%,88.40%,26.6,76.00%,50.50%,67.50%,85.40%
268,25,1737,170,22,5012,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,86.13%,85.76%,22.3,91.80%,62.90%,87.90%,96.10%
268,25,1737,178,22,1977,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,80.98%,87.07%,14.5,78.00%,78.30%,83.00%,84.50%
268,25,1737,178,22,1977,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,85.01%,87.56%,14.6,88.30%,83.40%,82.40%,85.80%
269,25,1668,178,22,2195,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,71.43%,75.22%,13.5,48.10%,61.80%,77.10%,78.40%
269,25,1735,178,22,2195,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202221,81.70%,72.25%,16,67.20%,91.70%,87.90%,81.40%
269,25,4177,178,22,3236,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,82.79%,82.54%,12.4,50.00%,83.30%,87.00%,84.40%
269,25,5199,178,22,3236,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202221,89.00%,84.52%,16.3,81.80%,89.80%,93.40%,94.80%
270,25,5060,178,22,3337,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,73.33%,80.28%,19.9,81.70%,83.50%,63.60%,67.80%
271,25,216,178,22,5142,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202221,67.05%,72.80%,35.6,78.60%,73.00%,30.60%,78.50%
275,25,334,178,22,5142,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,67.70%,74.86%,31.2,75.60%,65.20%,40.30%,74.50%
275,25,1454,231,22,2059,SPARK,Scheduled Standard Delivery,22,Executive Review,Recovering,Store Focus,202221,91.47%,86.27%,13.8,94.10%,84.30%,93.80%,94.90%
275,25,1602,231,22,3228,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202221,91.50%,92.22%,9.3,96.30%,92.10%,88.00%,88.70%
275,25,1690,232,22,1794,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202221,89.50%,87.48%,14.8,95.50%,95.00%,78.40%,90.20%
275,25,2728,232,22,2255,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202221,81.63%,63.79%,18.5,75.90%,74.40%,88.20%,90.10%
275,25,3210,232,22,2481,POINTPICKUP,Scheduled Express Delivery ,11,Executive Review,Recovering,Store Focus,202221,90.20%,91.56%,10.5,91.20%,88.10%,95.20%,86.20%
275,25,3602,232,22,2535,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,78.34%,75.13%,19.7,82.10%,64.60%,83.00%,84.20%
278,25,3460,233,22,1529,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,87.19%,69.83%,18.2,92.70%,82.70%,75.50%,92.50%
279,25,2231,233,22,2023,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202221,82.00%,68.76%,15.9,93.40%,80.10%,60.50%,88.20%
341,25,201,233,22,2334,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,91.48%,85.89%,11.8,87.20%,88.00%,96.60%,98.00%
341,25,256,233,22,2945,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,85.16%,73.96%,17.8,86.20%,76.10%,92.80%,86.00%
341,25,1188,233,22,2945,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,84.51%,77.56%,15.4,88.60%,79.20%,86.00%,84.30%
341,25,1188,233,22,3501,UBER,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202221,75.76%,96.15%,10.4,66.70%,90.90%,80.00%,57.10%
482,25,1518,233,22,5795,DOORDASH,Scheduled Standard Delivery,18,Executive Review,Recovering,Store Focus,202221,93.79%,85.36%,11.9,93.20%,89.00%,97.70%,96.90%
482,25,2786,237,22,4348,POINTPICKUP,Scheduled Express Delivery ,24,Executive Review,Degrading,Driver Supply Focus,202221,90.00%,96.97%,7,85.70%,75.00%,100.00%,100.00%
482,25,2787,558,22,2871,SPARK,Scheduled Standard Delivery,37,Executive Review,Degrading,Store Focus,202221,48.29%,42.87%,24.1,52.80%,36.10%,44.70%,59.80%
482,25,3781,558,22,2871,UBER,Scheduled Standard Delivery,44,Executive Review,Degrading,Store Focus,202221,50.43%,40.68%,28.6,44.10%,33.60%,52.00%,80.00%
485,59,2425,558,22,4456,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,46.39%,55.38%,18.1,37.00%,52.80%,13.40%,62.20%
495,59,3110,558,22,4456,UBER,Scheduled Standard Delivery,38,Executive Review,Degrading,Store Focus,202221,42.00%,50.61%,25.5,19.90%,41.20%,3.00%,71.20%
495,59,3166,558,22,5944,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202221,66.32%,65.40%,22.7,91.40%,54.20%,40.10%,79.10%
495,59,4053,558,22,5944,UBER,Scheduled Standard Delivery,35,Executive Review,Degrading,Store Focus,202221,64.38%,59.61%,27.6,89.60%,49.90%,45.30%,84.50%
495,59,4053,281,75,1968,POINTPICKUP,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202221,78.76%,72.48%,15.8,75.70%,78.20%,80.10%,81.40%
495,59,4054,281,75,1968,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,77.57%,74.31%,14.8,78.80%,80.20%,77.40%,73.70%
495,59,5408,281,75,2577,DOORDASH,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202221,90.23%,78.62%,14.9,89.20%,89.40%,87.70%,98.40%
495,59,5645,281,75,2577,SPARK,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202221,83.71%,77.80%,12.6,83.00%,89.70%,83.50%,76.10%
495,59,5646,281,75,3489,SPARK,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202221,67.92%,62.65%,16.6,68.80%,56.00%,74.20%,70.10%
495,59,5767,281,75,3489,UBER,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Store Focus,202221,92.23%,75.00%,14.4,98.20%,83.60%,94.60%,93.90%
495,59,6470,281,75,3489,UBER,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202221,71.68%,60.09%,20.2,70.30%,54.30%,81.80%,79.60%
580,25,1026,281,75,3780,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202221,85.94%,85.86%,14.6,86.00%,80.70%,89.00%,89.20%
580,25,1371,282,75,1875,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,64.36%,58.53%,44,75.60%,69.50%,33.70%,69.00%
165,22,1742,282,75,1875,SPARK,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202221,56.93%,59.86%,32.7,76.80%,56.10%,30.90%,49.60%
165,22,1742,282,75,2279,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202221,68.15%,76.89%,14.1,83.30%,58.90%,63.30%,68.40%
165,22,1807,282,75,5382,SPARK,Scheduled Standard Delivery,17,Executive Review,Recovering,Store Focus,202221,76.16%,70.38%,23.9,91.60%,63.80%,49.80%,87.70%
165,22,2108,283,75,2357,SPARK,Scheduled Standard Delivery,21,Executive Review,Recovering,Store Focus,202221,83.87%,77.93%,13.5,91.00%,71.50%,84.90%,86.40%
165,22,2108,283,75,5936,DOORDASH,Scheduled Express Delivery ,5,At Risk,Recovering,Driver Supply Focus,202221,88.24%,99.00%,5.3,96.20%,80.80%,91.70%,77.80%
165,22,3339,283,75,5936,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,75.87%,92.65%,13.9,76.80%,71.30%,75.00%,80.50%
165,22,3422,284,75,1736,POINTPICKUP,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202221,75.78%,55.60%,21.1,71.40%,75.40%,72.70%,84.30%
166,22,2141,284,75,1736,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202221,82.93%,62.07%,18.5,88.00%,86.30%,72.60%,84.40%
166,22,2650,284,75,1741,POINTPICKUP,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202221,72.94%,69.90%,24.9,80.90%,83.50%,67.60%,27.40%
166,22,2830,284,75,1741,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202221,74.55%,73.14%,20.7,90.30%,85.60%,65.00%,11.10%
167,22,3541,284,75,1860,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202221,79.95%,76.77%,17.7,83.40%,88.70%,56.70%,53.30%
167,22,4687,284,75,1860,UBER,Scheduled Express Delivery ,12,Executive Review,Degrading,Store Focus,202221,79.41%,85.44%,17.1,80.00%,84.80%,50.00%,100.00%
168,22,2252,284,75,1860,UBER,Scheduled Standard Delivery,38,Executive Review,Degrading,Store Focus,202221,43.09%,74.59%,21.2,53.60%,50.90%,11.80%,33.30%
168,22,2641,284,75,3802,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,65.12%,51.00%,33.9,63.50%,61.70%,65.10%,70.60%
170,22,2068,284,75,3802,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,68.26%,57.37%,29.2,75.60%,65.00%,69.90%,63.40%
170,22,2068,284,75,5039,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,72.79%,71.06%,16.8,79.00%,60.40%,70.20%,78.60%
170,22,2096,284,75,5039,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,71.55%,70.98%,16.3,80.30%,60.40%,65.40%,80.90%
170,22,2446,284,75,5436,UBER,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Store Focus,202221,87.50%,75.51%,10.3,85.10%,88.40%,80.00%,89.70%
170,22,3564,284,75,5450,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202221,85.83%,75.83%,16,91.80%,80.00%,72.40%,98.10%
170,22,5012,284,75,5450,UBER,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202221,71.75%,68.92%,20.5,72.20%,61.30%,71.20%,88.40%
178,22,2195,285,75,1715,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,71.88%,74.29%,9.9,69.20%,73.10%,66.70%,75.00%
178,22,3212,286,75,1406,UBER,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,93.30%,87.40%,11.3,98.90%,90.80%,94.90%,89.80%
178,22,3212,286,75,2437,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,75.37%,58.11%,15.6,56.40%,76.60%,83.70%,85.60%
178,22,3236,286,75,3344,UBER,Scheduled Standard Delivery,15,Executive Review,Recovering,Store Focus,202221,83.52%,70.10%,12.4,96.40%,69.00%,82.40%,88.20%
178,22,3236,286,75,4514,UBER,Scheduled Standard Delivery,7,Executive Review,Degrading,Driver Supply Focus,202221,81.51%,96.88%,7.2,86.70%,66.70%,76.10%,89.10%
231,22,2059,286,75,5105,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,88.65%,77.92%,15.7,89.80%,87.90%,89.70%,87.10%
231,22,2588,286,75,5105,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202221,86.27%,78.75%,12.7,92.90%,88.20%,78.30%,85.90%
231,22,2588,287,75,1523,POINTPICKUP,Scheduled Standard Delivery,9,Executive Review,Degrading,Driver Supply Focus,202221,85.09%,92.83%,7.8,73.30%,82.30%,88.60%,89.40%
231,22,5241,287,75,1525,POINTPICKUP,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202221,82.38%,72.04%,15.6,78.20%,80.00%,85.10%,84.10%
232,22,1644,287,75,1525,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,75.41%,65.78%,15.1,60.90%,74.30%,80.40%,87.40%
232,22,1644,287,75,7032,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,85.98%,86.72%,17,86.90%,81.10%,86.70%,89.50%
232,22,2255,287,75,7032,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202221,83.61%,86.72%,14.9,83.20%,81.80%,83.90%,85.80%
232,22,3634,288,75,3219,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,92.41%,86.77%,13.8,95.40%,92.40%,86.70%,94.70%
233,22,1529,290,75,1424,POINTPICKUP,Scheduled Standard Delivery,44,Executive Review,Degrading,Store Focus,202221,81.24%,88.72%,14.9,77.70%,81.60%,78.50%,85.70%
233,22,2023,290,75,1424,SPARK,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202221,86.42%,83.80%,16.8,85.50%,84.80%,86.40%,90.50%
233,22,2023,290,75,1524,POINTPICKUP,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202221,55.89%,60.49%,33.6,59.00%,55.80%,52.30%,57.40%
233,22,2334,290,75,1524,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202221,67.72%,62.97%,27.6,67.50%,50.00%,69.30%,79.70%
233,22,2340,290,75,1969,POINTPICKUP,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202221,75.13%,67.17%,16.5,87.30%,69.00%,67.30%,81.30%
233,22,2519,290,75,1969,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202221,86.98%,72.74%,14,92.30%,87.00%,82.60%,85.20%
233,22,2945,290,75,2160,POINTPICKUP,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202221,84.30%,72.36%,12.8,78.10%,84.50%,88.00%,84.80%
233,22,4404,290,75,2821,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,72.09%,78.72%,14.3,57.10%,88.90%,62.50%,81.80%
233,22,5795,290,75,2821,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,87.99%,84.33%,13.6,87.20%,93.30%,82.40%,89.70%
234,22,1591,290,75,5847,SPARK,Scheduled Standard Delivery,33,Executive Review,Recovering,Store Focus,202221,93.55%,80.21%,13.5,91.50%,97.60%,96.90%,87.50%
234,22,1823,291,75,2136,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,88.38%,78.64%,12.9,91.90%,77.30%,92.10%,91.90%
