Store Number,Banner Desc,Market,Region,Week,Day,Remodel
1326,WM Supercenter,433,47,38,45951,No
1332,WM Supercenter,426,52,38,45951,No
1333,WM Supercenter,222,21,38,45951,No
1345,WM Supercenter,314,75,38,45951,No
1362,WM Supercenter,15,14,38,45951,No
1378,WM Supercenter,247,21,38,45951,No
1381,WM Supercenter,372,46,38,45951,No
1400,WM Supercenter,21,2,38,45951,No
1413,WM Supercenter,270,25,38,45951,No
1447,WM Supercenter,419,52,38,45951,No
1496,WM Supercenter,415,52,38,45951,No
1531,WM Supercenter,270,25,38,45951,No
1573,WM Supercenter,405,57,38,45951,No
1599,WM Supercenter,362,40,38,45951,No
1632,WM Supercenter,412,52,38,45951,No
1640,WM Supercenter,237,22,38,45951,No
1644,WM Supercenter,232,22,38,45951,No
1685,WM Supercenter,430,47,38,45951,No
1689,WM Supercenter,376,54,38,45951,No
1692,WM Supercenter,445,58,38,45951,No
1708,WM Supercenter,401,54,38,45951,No
1738,WM Supercenter,421,52,38,45951,No
1741,WM Supercenter,284,22,38,45951,No
1767,WM Supercenter,37,4,38,45951,No
1775,WM Supercenter,478,60,38,45951,No
1778,WM Supercenter,381,47,38,45951,No
1793,WM Supercenter,477,60,38,45951,No
1806,WM Supercenter,189,76,38,45951,No
1809,WM Supercenter,202,19,38,45951,No
1812,WM Supercenter,215,20,38,45951,No
1834,WM Supercenter,468,56,38,45951,No
1835,WM Supercenter,190,17,38,45951,No
1847,WM Supercenter,93,3,38,45951,No
1853,WM Supercenter,461,58,38,45951,No
1932,WM Supercenter,179,16,38,45951,No
1978,WM Supercenter,247,21,38,45951,No
2013,WM Supercenter,179,16,38,45951,No
2019,WM Supercenter,235,20,38,45951,No
2036,WM Supercenter,317,20,38,45951,No
2037,WM Supercenter,472,60,38,45951,No
2079,WM Supercenter,196,53,38,45951,No
2088,WM Supercenter,194,76,38,45951,No
2097,WM Supercenter,188,16,38,45951,No
2106,WM Supercenter,392,56,38,45951,No
2114,WM Supercenter,7,14,38,45951,No
2127,WM Supercenter,440,53,38,45951,No
2133,WM Supercenter,82,7,38,45951,No
2187,WM Supercenter,473,60,38,45951,No
2312,WM Supercenter,312,75,38,45951,No
2340,WM Supercenter,233,22,38,45951,No
2351,WM Supercenter,188,16,38,45951,No
2366,WM Supercenter,160,16,38,45951,No
2435,WM Supercenter,282,75,38,45951,No
2446,WM Supercenter,170,22,38,45951,No
2457,WM Supercenter,454,56,38,45951,No
2458,WM Supercenter,451,56,38,45951,No
2482,WM Supercenter,372,46,38,45951,No
2492,WM Supercenter,475,60,38,45951,No
2512,WM Supercenter,369,46,38,45951,No
2533,WM Supercenter,14,14,38,45951,No
2535,WM Supercenter,232,22,38,45951,No
2581,WM Supercenter,191,76,38,45951,No
2596,WM Supercenter,471,60,38,45951,No
2643,WM Supercenter,422,52,38,45951,No
2667,WM Supercenter,55,5,38,45951,No
2700,WM Supercenter,203,19,38,45951,No
2748,WM Supercenter,1,14,38,45951,No
2754,WM Supercenter,30,2,38,45951,No
2786,WM Supercenter,482,41,38,45951,No
2790,WM Supercenter,280,76,38,45951,No
2793,WM Supercenter,308,26,38,45951,No
2795,WM Supercenter,287,75,38,45951,No
2862,WM Supercenter,399,56,38,45951,No
2955,WM Supercenter,362,40,38,45951,No
2986,WM Supercenter,439,53,38,45951,No
3035,WM Supercenter,283,76,38,45951,No
3223,WM Supercenter,229,20,38,45951,No
3245,WM Supercenter,436,53,38,45951,No
3310,WM Supercenter,94,3,38,45951,No
3363,WM Supercenter,254,41,38,45951,No
3471,WM Supercenter,26,2,38,45951,No
3485,WM Supercenter,18,2,38,45951,No
3632,WM Supercenter,205,19,38,45951,No
3652,WM Supercenter,453,56,38,45951,No
3659,WM Supercenter,119,12,38,45951,No
3732,WM Supercenter,385,46,38,45951,No
3772,WM Supercenter,311,20,38,45951,No
3780,WM Supercenter,281,75,38,45951,No
3791,WM Supercenter,202,19,38,45951,No
3826,WM Supercenter,71,7,38,45951,No
4063,WM Supercenter,105,9,38,45951,No
4183,WM Supercenter,85,6,38,45951,No
4203,WM Supercenter,365,58,38,45951,No
4272,WM Supercenter,401,54,38,45951,No
4273,WM Supercenter,300,4,38,45951,No
4392,WM Supercenter,445,58,38,45951,No
4593,WM Supercenter,42,4,38,45951,No
5051,WM Supercenter,378,54,38,45951,No
5082,WM Supercenter,214,20,38,45951,No
5133,WM Supercenter,457,56,38,45951,No
5151,WM Supercenter,120,12,38,45951,No
5174,WM Supercenter,1,14,38,45951,No
5241,WM Supercenter,231,76,38,45951,No
5307,WM Supercenter,410,44,38,45951,No
5311,WM Supercenter,52,5,38,45951,No
5348,WM Supercenter,8,14,38,45951,No
5373,WM Supercenter,438,53,38,45951,No
5388,WM Supercenter,61,6,38,45951,No
5392,WM Supercenter,28,3,38,45951,No
5397,WM Supercenter,438,53,38,45951,No
5444,WM Supercenter,436,53,38,45951,No
5448,WM Supercenter,160,16,38,45951,No
5814,WM Supercenter,24,2,38,45951,No
5851,WM Supercenter,301,26,38,45951,No
5880,WM Supercenter,292,76,38,45951,No
5884,WM Supercenter,451,56,38,45951,No
6370,WM Supercenter,123,12,38,45951,No
7194,WM Supercenter,27,3,38,45951,No
11,WM Supercenter,328,42,38,45952,No
15,WM Supercenter,333,40,38,45952,No
19,WM Supercenter,335,40,38,45952,No
33,WM Supercenter,325,42,38,45952,No
91,WM Supercenter,329,11,38,45952,No
96,WM Supercenter,361,40,38,45952,No
97,WM Supercenter,146,11,38,45952,No
102,WM Supercenter,327,42,38,45952,No
103,WM Supercenter,351,44,38,45952,No
121,WM Supercenter,351,44,38,45952,No
138,WM Supercenter,357,40,38,45952,No
150,WM Supercenter,344,44,38,45952,No
164,WM Supercenter,4,11,38,45952,No
172,WM Supercenter,340,40,38,45952,No
180,WM Supercenter,46,13,38,45952,No
186,WM Supercenter,409,44,38,45952,No
282,WM Supercenter,253,41,38,45952,No
734,WM Supercenter,7,14,38,45952,No
735,WM Supercenter,151,12,38,45952,No
793,WM Supercenter,70,7,38,45952,No
810,WM Supercenter,426,52,38,45952,No
812,WM Supercenter,70,7,38,45952,No
875,WM Supercenter,140,11,38,45952,No
880,WM Supercenter,50,5,38,45952,No
911,WM Supercenter,128,13,38,45952,No
927,WM Supercenter,71,7,38,45952,No
933,WM Supercenter,263,53,38,45952,No
937,WM Supercenter,26,2,38,45952,No
965,WM Supercenter,438,53,38,45952,No
1003,WM Supercenter,262,25,38,45952,No
1005,WM Supercenter,426,52,38,45952,No
1014,WM Supercenter,361,40,38,45952,No
1017,WM Supercenter,36,4,38,45952,No
1018,WM Supercenter,28,3,38,45952,No
1020,WM Supercenter,425,53,38,45952,No
1108,WM Supercenter,135,42,38,45952,No
1123,WM Supercenter,35,4,38,45952,No
1134,WM Supercenter,7,14,38,45952,No
1150,WM Supercenter,85,6,38,45952,No
1195,WM Supercenter,143,13,38,45952,No
1199,WM Supercenter,388,54,38,45952,No
1275,WM Supercenter,482,41,38,45952,No
1316,WM Supercenter,439,53,38,45952,No
1328,WM Supercenter,364,58,38,45952,No
1369,WM Supercenter,364,58,38,45952,No
1440,WM Supercenter,403,54,38,45952,No
1457,WM Supercenter,381,47,38,45952,No
1486,WM Supercenter,314,75,38,45952,No
1495,WM Supercenter,223,21,38,45952,No
1522,WM Supercenter,320,76,38,45952,No
1585,WM Supercenter,429,47,38,45952,No
1601,WM Supercenter,482,41,38,45952,No
1649,WM Supercenter,427,47,38,45952,No
1651,WM Supercenter,452,56,38,45952,No
1653,WM Supercenter,320,76,38,45952,No
1672,WM Supercenter,436,53,38,45952,No
1687,WM Supercenter,288,75,38,45952,No
1709,WM Supercenter,248,21,38,45952,No
1721,WM Supercenter,418,52,38,45952,No
1897,WM Supercenter,268,25,38,45952,No
1929,WM Supercenter,419,52,38,45952,No
2006,WM Supercenter,475,60,38,45952,No
2025,WM Supercenter,511,56,38,45952,No
2046,WM Supercenter,180,16,38,45952,No
2071,WM Supercenter,469,60,38,45952,No
2089,WM Supercenter,311,20,38,45952,No
2093,WM Supercenter,189,76,38,45952,No
2100,WM Supercenter,196,53,38,45952,No
2120,WM Supercenter,190,17,38,45952,No
2185,WM Supercenter,232,22,38,45952,No
2233,WM Supercenter,280,76,38,45952,No
2244,WM Supercenter,316,20,38,45952,No
2266,WM Supercenter,214,20,38,45952,No
2273,WM Supercenter,205,19,38,45952,No
2479,WM Supercenter,459,58,38,45952,No
2493,WM Supercenter,200,19,38,45952,No
2749,WM Supercenter,124,12,38,45952,No
2767,WM Supercenter,372,46,38,45952,No
2791,WM Supercenter,285,22,38,45952,No
2794,WM Supercenter,405,57,38,45952,No
2808,WM Supercenter,290,75,38,45952,No
2819,WM Supercenter,248,21,38,45952,No
2838,WM Supercenter,396,57,38,45952,No
2850,WM Supercenter,293,75,38,45952,No
2910,WM Supercenter,208,20,38,45952,No
3170,WM Supercenter,83,7,38,45952,No
3214,WM Supercenter,288,75,38,45952,No
3262,WM Supercenter,216,20,38,45952,No
3268,WM Supercenter,440,53,38,45952,No
3269,WM Supercenter,180,16,38,45952,No
3297,WM Supercenter,67,6,38,45952,No
3331,WM Supercenter,327,42,38,45952,No
3336,WM Supercenter,197,19,38,45952,No
3403,WM Supercenter,26,2,38,45952,No
3425,WM Supercenter,63,6,38,45952,No
3497,WM Supercenter,444,53,38,45952,No
3596,WM Supercenter,384,46,38,45952,No
3624,WM Supercenter,424,52,38,45952,No
3757,WM Supercenter,471,60,38,45952,No
3758,WM Supercenter,412,52,38,45952,No
3773,WM Supercenter,479,5,38,45952,No
3792,WM Supercenter,219,21,38,45952,No
3801,WM Supercenter,471,60,38,45952,No
3861,WM Supercenter,373,46,38,45952,No
3874,WM Supercenter,18,2,38,45952,No
4201,WM Supercenter,385,46,38,45952,No
4223,WM Supercenter,123,12,38,45952,No
4226,WM Supercenter,119,12,38,45952,No
4281,WM Supercenter,436,53,38,45952,No
4333,WM Supercenter,1,14,38,45952,No
4450,WM Supercenter,242,41,38,45952,No
4451,WM Supercenter,373,46,38,45952,No
4482,WM Supercenter,152,12,38,45952,No
4606,WM Supercenter,413,52,38,45952,No
4660,WM Supercenter,206,19,38,45952,No
4689,WM Supercenter,582,54,38,45952,No
5031,WM Supercenter,366,46,38,45952,No
5064,WM Supercenter,201,19,38,45952,No
5065,WM Supercenter,201,19,38,45952,No
5066,WM Supercenter,214,20,38,45952,No
5070,WM Supercenter,396,57,38,45952,No
5162,WM Supercenter,448,57,38,45952,No
5191,WM Supercenter,55,5,38,45952,No
5235,WM Supercenter,403,54,38,45952,No
5244,WM Supercenter,324,42,38,45952,No
5246,WM Supercenter,65,6,38,45952,No
5313,WM Supercenter,339,40,38,45952,No
5319,WM Supercenter,317,20,38,45952,No
5356,WM Supercenter,231,76,38,45952,No
5359,WM Supercenter,48,5,38,45952,No
5396,WM Supercenter,478,60,38,45952,No
5399,WM Supercenter,279,25,38,45952,No
5410,WM Supercenter,215,20,38,45952,No
5425,WM Supercenter,461,58,38,45952,No
5446,WM Supercenter,235,20,38,45952,No
5463,WM Supercenter,444,53,38,45952,No
5668,WM Supercenter,435,53,38,45952,No
5752,WM Supercenter,577,17,38,45952,No
5956,WM Supercenter,581,57,38,45952,No
6469,WM Supercenter,140,11,38,45952,No
6477,WM Supercenter,370,46,38,45952,No
7178,WM Supercenter,56,5,38,45952,No
7188,WM Supercenter,38,4,38,45952,No
7,WM Supercenter,326,42,38,45953,No
16,WM Supercenter,321,42,38,45953,No
23,WM Supercenter,135,42,38,45953,No
38,WM Supercenter,47,44,38,45953,No
66,WM Supercenter,321,42,38,45953,No
69,WM Supercenter,335,40,38,45953,No
143,WM Supercenter,253,41,38,45953,No
197,WM Supercenter,278,25,38,45953,No
204,WM Supercenter,253,41,38,45953,No
258,WM Supercenter,4,11,38,45953,No
295,WM Supercenter,340,40,38,45953,No
300,WM Supercenter,3,14,38,45953,No
319,WM Supercenter,361,40,38,45953,No
329,WM Supercenter,10,14,38,45953,No
331,WM Supercenter,66,13,38,45953,No
357,WM Supercenter,336,40,38,45953,No
378,WM Supercenter,411,47,38,45953,No
386,WM Supercenter,132,13,38,45953,No
401,WM Supercenter,131,13,38,45953,No
457,WM Supercenter,66,13,38,45953,No
505,WM Supercenter,134,13,38,45953,No
549,WM Supercenter,71,7,38,45953,No
572,WM Supercenter,46,13,38,45953,No
584,WM Supercenter,260,41,38,45953,No
588,WM Supercenter,27,3,38,45953,No
593,WM Supercenter,28,3,38,45953,No
681,WM Supercenter,5,12,38,45953,No
689,WM Supercenter,257,41,38,45953,No
709,WM Supercenter,256,41,38,45953,No
722,WM Supercenter,22,2,38,45953,No
1194,WM Supercenter,121,12,38,45953,No
1300,WM Supercenter,302,26,38,45953,No
1303,WM Supercenter,81,7,38,45953,No
1305,WM Supercenter,441,53,38,45953,No
1380,WM Supercenter,375,46,38,45953,No
1415,WM Supercenter,421,52,38,45953,No
1460,WM Supercenter,433,47,38,45953,No
1461,WM Supercenter,381,47,38,45953,No
1485,WM Supercenter,382,47,38,45953,No
1528,WM Supercenter,415,52,38,45953,No
1542,WM Supercenter,196,53,38,45953,No
1563,WM Supercenter,448,57,38,45953,No
1606,WM Supercenter,119,12,38,45953,No
1619,WM Supercenter,192,76,38,45953,No
1621,WM Supercenter,418,52,38,45953,No
1635,WM Supercenter,442,53,38,45953,No
1652,WM Supercenter,312,75,38,45953,No
1674,WM Supercenter,280,76,38,45953,No
1699,WM Supercenter,401,54,38,45953,No
1700,WM Supercenter,459,58,38,45953,No
1710,WM Supercenter,140,11,38,45953,No
1734,WM Supercenter,273,25,38,45953,No
1737,WM Supercenter,268,25,38,45953,No
1830,WM Supercenter,191,76,38,45953,No
1870,WM Supercenter,475,60,38,45953,No
1911,WM Supercenter,215,20,38,45953,No
1964,WM Supercenter,161,17,38,45953,No
1984,WM Supercenter,154,16,38,45953,No
2028,WM Supercenter,461,58,38,45953,No
2062,WM Supercenter,201,19,38,45953,No
2080,WM Supercenter,202,19,38,45953,No
2112,WM Supercenter,372,46,38,45953,No
2123,WM Supercenter,47,44,38,45953,No
2143,WM Supercenter,179,16,38,45953,No
2157,WM Supercenter,160,16,38,45953,No
2196,WM Supercenter,472,60,38,45953,No
2207,WM Supercenter,403,54,38,45953,No
2208,WM Supercenter,226,17,38,45953,No
2218,WM Supercenter,466,58,38,45953,No
2245,WM Supercenter,460,58,38,45953,No
2251,WM Supercenter,484,57,38,45953,No
2275,WM Supercenter,225,21,38,45953,No
2309,WM Supercenter,221,21,38,45953,No
2318,WM Supercenter,231,76,38,45953,No
2330,WM Supercenter,183,16,38,45953,No
2428,WM Supercenter,409,44,38,45953,No
2443,WM Supercenter,430,47,38,45953,No
2460,WM Supercenter,285,22,38,45953,No
2474,WM Supercenter,320,76,38,45953,No
2504,WM Supercenter,188,16,38,45953,No
2506,WM Supercenter,208,20,38,45953,No
2514,WM Supercenter,285,22,38,45953,No
2542,WM Supercenter,222,21,38,45953,No
2566,WM Supercenter,280,76,38,45953,No
2609,WM Supercenter,465,57,38,45953,No
2611,WM Supercenter,235,20,38,45953,No
2658,WM Supercenter,444,53,38,45953,No
2662,WM Supercenter,317,20,38,45953,No
2715,WM Supercenter,143,13,38,45953,No
2734,WM Supercenter,353,44,38,45953,No
2758,WM Supercenter,181,16,38,45953,No
2760,WM Supercenter,14,14,38,45953,No
2785,WM Supercenter,192,76,38,45953,No
2803,WM Supercenter,352,44,38,45953,No
2912,WM Supercenter,197,19,38,45953,No
2913,WM Supercenter,129,13,38,45953,No
2921,WM Supercenter,401,54,38,45953,No
2923,WM Supercenter,382,47,38,45953,No
3060,WM Supercenter,140,11,38,45953,No
3077,WM Supercenter,292,76,38,45953,No
3228,WM Supercenter,231,76,38,45953,No
3237,WM Supercenter,430,47,38,45953,No
3247,WM Supercenter,442,53,38,45953,No
3250,WM Supercenter,209,20,38,45953,No
3289,WM Supercenter,124,12,38,45953,No
3295,WM Supercenter,356,44,38,45953,No
3324,WM Supercenter,444,53,38,45953,No
3350,WM Supercenter,394,57,38,45953,No
3406,WM Supercenter,51,5,38,45953,No
3422,WM Supercenter,558,22,38,45953,No
3434,WM Supercenter,270,25,38,45953,No
3472,WM Supercenter,474,60,38,45953,No
3641,WM Supercenter,223,21,38,45953,No
3643,WM Supercenter,440,53,38,45953,No
3729,WM Supercenter,392,56,38,45953,No
3742,WM Supercenter,476,60,38,45953,No
3833,WM Supercenter,373,46,38,45953,No
4055,WM Supercenter,87,7,38,45953,No
4171,WM Supercenter,466,58,38,45953,No
4216,WM Supercenter,580,41,38,45953,No
4235,WM Supercenter,251,41,38,45953,No
4238,WM Supercenter,449,57,38,45953,No
4352,WM Supercenter,427,47,38,45953,No
4356,WM Supercenter,396,57,38,45953,No
4381,WM Supercenter,333,40,38,45953,No
4384,WM Supercenter,36,4,38,45953,No
4417,WM Supercenter,251,41,38,45953,No
4420,WM Supercenter,41,4,38,45953,No
4509,WM Supercenter,48,5,38,45953,No
4558,WM Supercenter,25,2,38,45953,No
4612,WM Supercenter,168,22,38,45953,No
5071,WM Supercenter,349,44,38,45953,No
5075,WM Supercenter,460,58,38,45953,No
5076,WM Supercenter,179,16,38,45953,No
5079,WM Supercenter,143,13,38,45953,No
5087,WM Supercenter,37,4,38,45953,No
5134,WM Supercenter,447,57,38,45953,No
5280,WM Supercenter,201,19,38,45953,No
5316,WM Supercenter,479,5,38,45953,No
5466,WM Supercenter,219,21,38,45953,No
5471,WM Supercenter,213,19,38,45953,No
5498,WM Supercenter,187,16,38,45953,No
5499,WM Supercenter,221,21,38,45953,No
5703,WM Supercenter,137,11,38,45953,No
5787,WM Supercenter,310,4,38,45953,No
5894,WM Supercenter,91,9,38,45953,No
5911,WM Supercenter,108,9,38,45953,No
5927,WM Supercenter,339,40,38,45953,No
5969,WM Supercenter,292,76,38,45953,No
6898,WM Supercenter,71,7,38,45953,No
7243,WM Supercenter,300,4,38,45953,No
602,WM Supercenter,68,13,35,45931,Remodel Site
1958,WM Supercenter,80,6,35,45931,Remodel Site
2441,WM Supercenter,225,21,35,45931,Remodel Site
2664,WM Supercenter,231,76,35,45931,Remodel Site
4112,WM Supercenter,569,6,35,45931,Remodel Site
5489,WM Supercenter,310,4,35,45931,Remodel Site
5751,WM Supercenter,451,56,35,45931,Remodel Site
7329,Neighborhood Market,516,59,35,45931,Remodel Site
1675,WM Supercenter,256,41,35,45933,Remodel Site
1758,WM Supercenter,239,21,35,45933,Remodel Site
1879,WM Supercenter,445,58,35,45933,Remodel Site
1905,WM Supercenter,400,56,35,45933,Remodel Site
3055,WM Supercenter,345,44,35,45933,Remodel Site
3712,WM Supercenter,455,56,35,45933,Remodel Site
3720,WM Supercenter,293,75,35,45933,Remodel Site
4747,Neighborhood Market,490,61,35,45933,Remodel Site
5314,Neighborhood Market,533,64,35,45933,Remodel Site
5659,Neighborhood Market,481,61,35,45933,Remodel Site
5976,WM Supercenter,424,52,35,45933,Remodel Site
1231,WM Supercenter,379,54,36,45936,Remodel Site
2155,WM Supercenter,156,16,36,45936,Remodel Site
360,WM Supercenter,352,44,36,45937,Remodel Site
876,WM Supercenter,127,42,36,45937,Remodel Site
889,WM Supercenter,27,3,36,45937,Remodel Site
1279,WM Supercenter,59,6,36,45937,Remodel Site
1416,WM Supercenter,207,19,36,45937,Remodel Site
1865,WM Supercenter,421,52,36,45937,Remodel Site
3391,WM Supercenter,87,7,36,45937,Remodel Site
4734,WM Supercenter,585,54,36,45937,Remodel Site
5840,Neighborhood Market,507,64,36,45937,Remodel Site
346,WM Supercenter,409,44,37,45943,Remodel Site
1614,WM Supercenter,297,26,37,45943,Remodel Site
1961,WM Supercenter,225,21,37,45943,Remodel Site
2176,WM Supercenter,107,9,37,45943,Remodel Site
2263,WM Supercenter,167,22,37,45943,Remodel Site
3513,WM Supercenter,423,52,37,45943,Remodel Site
4378,WM Supercenter,285,22,37,45943,Remodel Site
2809,WM Supercenter,320,76,37,45944,Remodel Site
3046,Neighborhood Market,512,61,37,45944,Remodel Site
3208,WM Supercenter,582,54,37,45944,Remodel Site
3304,WM Supercenter,298,26,37,45944,Remodel Site
3307,WM Supercenter,97,14,37,45945,Remodel Site
3412,WM Supercenter,232,22,37,45945,Remodel Site
2257,WM Supercenter,67,6,37,45946,Remodel Site
3587,WM Supercenter,455,56,37,45946,Remodel Site
3768,WM Supercenter,314,75,37,45946,Remodel Site
3867,WM Supercenter,379,54,37,45946,Remodel Site
2631,WM Supercenter,197,19,38,45951,Remodel Site
4439,WM Supercenter,201,19,38,45951,Remodel Site
953,WM Supercenter,378,54,38,45952,Remodel Site
1864,WM Supercenter,422,52,38,45952,Remodel Site
2119,WM Supercenter,511,56,38,45952,Remodel Site
2238,WM Supercenter,200,19,38,45952,Remodel Site
4404,WM Supercenter,233,22,38,45952,Remodel Site
4461,WM Supercenter,259,21,38,45952,Remodel Site
5226,Neighborhood Market,528,64,38,45952,Remodel Site
1250,WM Supercenter,56,5,37,45943,New Store
1484,WM Supercenter,51,5,37,45945,New Store
865,WM Supercenter,87,7,39,45957,Remodel Site
3123,Neighborhood Market,512,61,39,45957,Remodel Site
5627,Neighborhood Market,550,61,39,45958,Remodel Site
3465,WM Supercenter,369,46,40,45963,Remodel Site
5843,WM Supercenter,450,56,42,45979,Remodel Site
3646,Neighborhood Market,496,59,46,46007,Remodel Site
5007,Neighborhood Market,552,61,49,46028,Remodel Site
2468,Neighborhood Market,552,61,1,46055,Remodel Site
2229,WM Supercenter,114,3,49,46028,New Store
3129,WM Supercenter,462,58,49,46028,New Store
4621,WM Supercenter,101,3,50,46036,New Store
2800,WM Supercenter,95,3,51,46043,New Store
4245,Neighborhood Market,559,72,51,45678,New Store
