Store,Kit Type,Estimated Delivery,Actual Delivery,Status/Notes,Carrier,Tracking Number
1435,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12578551
3630,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12578696
1528,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12578701
1621,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12578717
1431,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12581175
790,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12581622
1585,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Magnum,12581627
7129,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12581633
5170,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12581638
2579,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Magnum,12581646
867,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Magnum,12581651
1713,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,726802590
213,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726806732
1451,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,726802722
5399,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726806857
234,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Crosscountry,1010703384
4611,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Crosscountry,1010703367
43,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Crosscountry,1010703364
1187,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Crosscountry,1010703355
557,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Crosscountry,1010703353
1282,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Crosscountry,1010703352
2813,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,726809273
1366,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,726809299
1828,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,726809306
1202,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,726809314
2509,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805536
1678,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805544
1515,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805552
5463,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805560
3322,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805578
3497,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805586
1650,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805594
1276,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805601
3324,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805619
1776,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805627
2658,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805635
3488,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805643
3247,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805651
5668,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805669
1551,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805677
1167,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805685
910,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805693
1571,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805700
4677,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805718
5438,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805726
5667,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805734
2668,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805742
1635,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,726809322
1274,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805750
2452,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805768
2828,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805776
5669,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,726809330
1394,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805792
2532,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805809
847,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805817
1305,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805825
3499,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805833
802,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805841
1007,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,726809348
1176,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805859
1267,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805867
3857,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805875
2335,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805883
1138,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805891
958,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,726809356
882,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805908
1799,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805916
1396,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805924
1012,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805932
3505,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805940
1365,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,726809364
5432,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,726809372
2421,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,726809380
5127,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805958
1277,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,726809398
1679,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805966
979,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,726809405
965,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805974
971,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,726809413
1669,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,726809421
5373,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,726809439
1819,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,726809447
1672,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,726809455
4281,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,726809471
1446,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,726809489
1430,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805982
1982,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,726809504
2958,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805990
1727,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,726806005
1643,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,712058959
2986,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,726805510
1471,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,712058967
2352,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586480
3498,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586489
2448,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586510
3806,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586528
3760,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586553
1038,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586573
2820,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586584
1470,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586600
1722,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Magnum,12586659
1858,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586621
1865,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586641
3088,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586658
1633,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586671
1632,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586679
1634,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586684
4253,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586695
1654,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586700
4244,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586703
4246,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586708
1627,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Magnum,12586667
1696,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586715
3233,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Magnum,12586675
3761,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586718
3758,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586722
2274,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586727
1472,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586733
5992,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586735
2367,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586738
1861,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586743
3404,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586746
3364,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Magnum,12586680
2642,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586748
2087,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586766
2643,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586772
1999,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586775
2882,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586782
1577,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586789
3209,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586483
5977,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586485
1855,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586488
1738,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586497
4374,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586502
3624,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586504
3102,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586509
3513,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586513
2198,FY24 D18 Annual Event Legacy Kit w/Transition,10/25/2023,10/19/2023,Delivered,Magnum,12586452
1952,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586521
5976,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586530
1864,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586538
1562,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586546
1929,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Magnum,12586682
1609,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586558
2937,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Magnum,12586688
4849,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586564
1757,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586570
1473,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586575
1538,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Magnum,12586692
1483,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586582
1535,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Magnum,12586697
4865,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586587
2443,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Magnum,12586701
3237,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586595
1500,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Magnum,12586702
2990,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586602
3853,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Magnum,12586704
1520,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586607
3875,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586638
4352,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586642
1545,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586646
5806,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586650
1695,FY24 D18 Annual Event Legacy Kit w/Transition,10/25/2023,10/19/2023,Delivered,Magnum,12586466
1567,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Magnum,12586657
1636,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Magnum,12586726
2600,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986893
1514,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986900
1177,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986918
152,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986926
295,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986934
805,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986942
5927,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986554
1188,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986562
313,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986968
65,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986976
99,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986984
172,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986992
3061,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987007
2694,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987015
2213,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986570
1265,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987023
5150,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987031
1161,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987049
2616,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987073
5313,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987081
60,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987099
1021,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987106
609,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987122
783,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987130
95,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987148
37,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987156
337,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987164
173,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987172
188,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987180
122,FY24 D18 Annual Event Legacy Kit w/Transition,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986512
82,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987198
30,FY24 D18 Annual Event Legacy Kit w/Transition,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986520
190,FY24 D18 Annual Event Legacy Kit w/Transition,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986538
453,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987205
19,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986603
184,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987213
195,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986611
326,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986629
1014,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986637
2856,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986645
4590,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987221
319,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986653
325,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986661
573,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987239
1120,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986687
4553,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986695
1094,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986702
96,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987255
888,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986778
20,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986786
338,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986794
34,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986801
79,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987263
59,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987271
13,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987289
17,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987297
5261,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987304
267,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987312
89,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987320
44,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987338
815,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987346
354,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987354
357,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986819
5477,FY24 D18 Annual Event Legacy Kit,10/25/2023,10/19/2023,Delivered,Dayton Freight,714986827
29,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987362
451,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987370
159,FY24 Annual Event Swipe Up,10/25/2023,10/19/2023,Delivered,Dayton Freight,714987388
