Store Number,Ship Date,Item Description,Item Number,Qty Shipped,Carrier,Tracking Number,Website
1768,10/7/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280270394820,https://www.fedex.com/fedextrack/?trknbr=280270394820&trkqual=12028~280270394820~FDEG
1840,10/7/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280355214801,https://www.fedex.com/fedextrack/?trknbr=280355214801&trkqual=12028~280355214801~FDEG
320,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280365667932,https://www.fedex.com/fedextrack/?trknbr=280365667932&trkqual=12028~280365667932~FDEG
917,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280377312048,https://www.fedex.com/fedextrack/?trknbr=280377312048&trkqual=12028~280377312048~FDEG
1015,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280370224813,https://www.fedex.com/fedextrack/?trknbr=280370224813&trkqual=12028~280370224813~FDEG
1062,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280371231097,https://www.fedex.com/fedextrack/?trknbr=280371231097&trkqual=12028~280371231097~FDEG
369,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280377616821,https://www.fedex.com/fedextrack/?trknbr=280377616821&trkqual=12028~280377616821~FDEG
390,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280377622735,https://www.fedex.com/fedextrack/?trknbr=280377622735&trkqual=12028~280377622735~FDEG
560,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280367159749,https://www.fedex.com/fedextrack/?trknbr=280367159749&trkqual=12028~280367159749~FDEG
610,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280366428476,https://www.fedex.com/fedextrack/?trknbr=280366428476&trkqual=12028~280366428476~FDEG
3252,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700409951,https://www.fedex.com/fedextrack/?trknbr=412700409951&trkqual=12028~412700409951~FDEG
1080,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280334802059,https://www.fedex.com/fedextrack/?trknbr=280334802059&trkqual=12028~280334802059~FDEG
1151,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280371377220,https://www.fedex.com/fedextrack/?trknbr=280371377220&trkqual=12028~280371377220~FDEG
2836,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700409778,https://www.fedex.com/fedextrack/?trknbr=412700409778&trkqual=12028~412700409778~FDEG
1069,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280370425149,https://www.fedex.com/fedextrack/?trknbr=280370425149&trkqual=12028~280370425149~FDEG
1126,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280361162195,https://www.fedex.com/fedextrack/?trknbr=280361162195&trkqual=12028~280361162195~FDEG
1257,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280361576273,https://www.fedex.com/fedextrack/?trknbr=280361576273&trkqual=12028~280361576273~FDEG
674,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280367215396,https://www.fedex.com/fedextrack/?trknbr=280367215396&trkqual=12028~280367215396~FDEG
738,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280363241160,https://www.fedex.com/fedextrack/?trknbr=280363241160&trkqual=12028~280363241160~FDEG
783,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280377604015,https://www.fedex.com/fedextrack/?trknbr=280377604015&trkqual=12028~280377604015~FDEG
7294,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700410977,https://www.fedex.com/fedextrack/?trknbr=412700410977&trkqual=12028~412700410977~FDEG
4501,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700410407,https://www.fedex.com/fedextrack/?trknbr=412700410407&trkqual=12028~412700410407~FDEG
1316,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280372509295,https://www.fedex.com/fedextrack/?trknbr=280372509295&trkqual=12028~280372509295~FDEG
1415,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280378276580,https://www.fedex.com/fedextrack/?trknbr=280378276580&trkqual=12028~280378276580~FDEG
462,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280370116352,https://www.fedex.com/fedextrack/?trknbr=280370116352&trkqual=12028~280370116352~FDEG
505,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280377629784,https://www.fedex.com/fedextrack/?trknbr=280377629784&trkqual=12028~280377629784~FDEG
1878,10/7/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280350124359,https://www.fedex.com/fedextrack/?trknbr=280350124359&trkqual=12028~280350124359~FDEG
1910,10/7/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280355230944,https://www.fedex.com/fedextrack/?trknbr=280355230944&trkqual=12028~280355230944~FDEG
1956,10/7/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280281941625,https://www.fedex.com/fedextrack/?trknbr=280281941625&trkqual=12028~280281941625~FDEG
159,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280331932824,https://www.fedex.com/fedextrack/?trknbr=280331932824&trkqual=12028~280331932824~FDEG
114,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280364646331,https://www.fedex.com/fedextrack/?trknbr=280364646331&trkqual=12028~280364646331~FDEG
4171,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700410289,https://www.fedex.com/fedextrack/?trknbr=412700410289&trkqual=12028~412700410289~FDEG
5215,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700410510,https://www.fedex.com/fedextrack/?trknbr=412700410510&trkqual=12028~412700410510~FDEG
4458,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700408587,https://www.fedex.com/fedextrack/?trknbr=412700408587&trkqual=12028~412700408587~FDEG
1192,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280370227249,https://www.fedex.com/fedextrack/?trknbr=280370227249&trkqual=12028~280370227249~FDEG
2945,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700407812,https://www.fedex.com/fedextrack/?trknbr=412700407812&trkqual=12028~412700407812~FDEG
685,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280363136135,https://www.fedex.com/fedextrack/?trknbr=280363136135&trkqual=12028~280363136135~FDEG
751,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280377602880,https://www.fedex.com/fedextrack/?trknbr=280377602880&trkqual=12028~280377602880~FDEG
7246,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700410966,https://www.fedex.com/fedextrack/?trknbr=412700410966&trkqual=12028~412700410966~FDEG
928,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700411150,https://www.fedex.com/fedextrack/?trknbr=412700411150&trkqual=12028~412700411150~FDEG
1272,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280378265766,https://www.fedex.com/fedextrack/?trknbr=280378265766&trkqual=12028~280378265766~FDEG
1393,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280362520781,https://www.fedex.com/fedextrack/?trknbr=280362520781&trkqual=12028~280362520781~FDEG
1446,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280360759648,https://www.fedex.com/fedextrack/?trknbr=280360759648&trkqual=12028~280360759648~FDEG
486,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280367209482,https://www.fedex.com/fedextrack/?trknbr=280367209482&trkqual=12028~280367209482~FDEG
527,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280377584660,https://www.fedex.com/fedextrack/?trknbr=280377584660&trkqual=12028~280377584660~FDEG
1896,10/7/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280338702338,https://www.fedex.com/fedextrack/?trknbr=280338702338&trkqual=12028~280338702338~FDEG
1925,10/7/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280349226578,https://www.fedex.com/fedextrack/?trknbr=280349226578&trkqual=12028~280349226578~FDEG
37,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280360530757,https://www.fedex.com/fedextrack/?trknbr=280360530757&trkqual=12028~280360530757~FDEG
173,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280363258154,https://www.fedex.com/fedextrack/?trknbr=280363258154&trkqual=12028~280363258154~FDEG
135,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280360520686,https://www.fedex.com/fedextrack/?trknbr=280360520686&trkqual=12028~280360520686~FDEG
3889,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700410256,https://www.fedex.com/fedextrack/?trknbr=412700410256&trkqual=12028~412700410256~FDEG
3701,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700410142,https://www.fedex.com/fedextrack/?trknbr=412700410142&trkqual=12028~412700410142~FDEG
4405,10/7/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280275080530,https://www.fedex.com/fedextrack/?trknbr=280275080530&trkqual=12028~280275080530~FDEG
3827,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280273527596,https://www.fedex.com/fedextrack/?trknbr=280273527596&trkqual=12028~280273527596~FDEG
1099,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280366432089,https://www.fedex.com/fedextrack/?trknbr=280366432089&trkqual=12028~280366432089~FDEG
1195,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280365281372,https://www.fedex.com/fedextrack/?trknbr=280365281372&trkqual=12028~280365281372~FDEG
2911,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700409826,https://www.fedex.com/fedextrack/?trknbr=412700409826&trkqual=12028~412700409826~FDEG
690,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280362488384,https://www.fedex.com/fedextrack/?trknbr=280362488384&trkqual=12028~280362488384~FDEG
752,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280377601895,https://www.fedex.com/fedextrack/?trknbr=280377601895&trkqual=12028~280377601895~FDEG
5859,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700410782,https://www.fedex.com/fedextrack/?trknbr=412700410782&trkqual=12028~412700410782~FDEG
6397,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700411160,https://www.fedex.com/fedextrack/?trknbr=412700411160&trkqual=12028~412700411160~FDEG
1285,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280362518910,https://www.fedex.com/fedextrack/?trknbr=280362518910&trkqual=12028~280362518910~FDEG
1401,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280359423807,https://www.fedex.com/fedextrack/?trknbr=280359423807&trkqual=12028~280359423807~FDEG
429,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280360770105,https://www.fedex.com/fedextrack/?trknbr=280360770105&trkqual=12028~280360770105~FDEG
501,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280377624006,https://www.fedex.com/fedextrack/?trknbr=280377624006&trkqual=12028~280377624006~FDEG
529,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280367274292,https://www.fedex.com/fedextrack/?trknbr=280367274292&trkqual=12028~280367274292~FDEG
1900,10/7/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280351676139,https://www.fedex.com/fedextrack/?trknbr=280351676139&trkqual=12028~280351676139~FDEG
1943,10/7/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280266289940,https://www.fedex.com/fedextrack/?trknbr=280266289940&trkqual=12028~280266289940~FDEG
51,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280366115000,https://www.fedex.com/fedextrack/?trknbr=280366115000&trkqual=12028~280366115000~FDEG
177,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280377361561,https://www.fedex.com/fedextrack/?trknbr=280377361561&trkqual=12028~280377361561~FDEG
136,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280366152851,https://www.fedex.com/fedextrack/?trknbr=280366152851&trkqual=12028~280366152851~FDEG
3884,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700410245,https://www.fedex.com/fedextrack/?trknbr=412700410245&trkqual=12028~412700410245~FDEG
6998,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700410900,https://www.fedex.com/fedextrack/?trknbr=412700410900&trkqual=12028~412700410900~FDEG
5295,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700408164,https://www.fedex.com/fedextrack/?trknbr=412700408164&trkqual=12028~412700408164~FDEG
1154,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280365103662,https://www.fedex.com/fedextrack/?trknbr=280365103662&trkqual=12028~280365103662~FDEG
2874,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700409804,https://www.fedex.com/fedextrack/?trknbr=412700409804&trkqual=12028~412700409804~FDEG
684,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280355151836,https://www.fedex.com/fedextrack/?trknbr=280355151836&trkqual=12028~280355151836~FDEG
748,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280360531102,https://www.fedex.com/fedextrack/?trknbr=280360531102&trkqual=12028~280360531102~FDEG
2181,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700409311,https://www.fedex.com/fedextrack/?trknbr=412700409311&trkqual=12028~412700409311~FDEG
7179,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700411149,https://www.fedex.com/fedextrack/?trknbr=412700411149&trkqual=12028~412700411149~FDEG
1264,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280377332966,https://www.fedex.com/fedextrack/?trknbr=280377332966&trkqual=12028~280377332966~FDEG
1346,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280364788363,https://www.fedex.com/fedextrack/?trknbr=280364788363&trkqual=12028~280364788363~FDEG
1445,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280366941444,https://www.fedex.com/fedextrack/?trknbr=280366941444&trkqual=12028~280366941444~FDEG
484,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280359730976,https://www.fedex.com/fedextrack/?trknbr=280359730976&trkqual=12028~280359730976~FDEG
522,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280377579937,https://www.fedex.com/fedextrack/?trknbr=280377579937&trkqual=12028~280377579937~FDEG
1889,10/7/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280355218130,https://www.fedex.com/fedextrack/?trknbr=280355218130&trkqual=12028~280355218130~FDEG
1915,10/7/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280326123299,https://www.fedex.com/fedextrack/?trknbr=280326123299&trkqual=12028~280326123299~FDEG
36,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280366795817,https://www.fedex.com/fedextrack/?trknbr=280366795817&trkqual=12028~280366795817~FDEG
166,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280345701594,https://www.fedex.com/fedextrack/?trknbr=280345701594&trkqual=12028~280345701594~FDEG
127,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280377355853,https://www.fedex.com/fedextrack/?trknbr=280377355853&trkqual=12028~280377355853~FDEG
2790,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700408429,https://www.fedex.com/fedextrack/?trknbr=412700408429&trkqual=12028~412700408429~FDEG
3710,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700407937,https://www.fedex.com/fedextrack/?trknbr=412700407937&trkqual=12028~412700407937~FDEG
4540,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280275083014,https://www.fedex.com/fedextrack/?trknbr=280275083014&trkqual=12028~280275083014~FDEG
4377,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280284505636,https://www.fedex.com/fedextrack/?trknbr=280284505636&trkqual=12028~280284505636~FDEG
1221,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280367594991,https://www.fedex.com/fedextrack/?trknbr=280367594991&trkqual=12028~280367594991~FDEG
3223,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700409929,https://www.fedex.com/fedextrack/?trknbr=412700409929&trkqual=12028~412700409929~FDEG
701,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280330536535,https://www.fedex.com/fedextrack/?trknbr=280330536535&trkqual=12028~280330536535~FDEG
757,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280377603795,https://www.fedex.com/fedextrack/?trknbr=280377603795&trkqual=12028~280377603795~FDEG
7194,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700410955,https://www.fedex.com/fedextrack/?trknbr=412700410955&trkqual=12028~412700410955~FDEG
3780,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700410201,https://www.fedex.com/fedextrack/?trknbr=412700410201&trkqual=12028~412700410201~FDEG
1289,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280378268467,https://www.fedex.com/fedextrack/?trknbr=280378268467&trkqual=12028~280378268467~FDEG
1405,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280378275962,https://www.fedex.com/fedextrack/?trknbr=280378275962&trkqual=12028~280378275962~FDEG
451,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280377625208,https://www.fedex.com/fedextrack/?trknbr=280377625208&trkqual=12028~280377625208~FDEG
502,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280377629100,https://www.fedex.com/fedextrack/?trknbr=280377629100&trkqual=12028~280377629100~FDEG
535,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280364638285,https://www.fedex.com/fedextrack/?trknbr=280364638285&trkqual=12028~280364638285~FDEG
1902,10/7/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280350463023,https://www.fedex.com/fedextrack/?trknbr=280350463023&trkqual=12028~280350463023~FDEG
1947,10/7/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280355235990,https://www.fedex.com/fedextrack/?trknbr=280355235990&trkqual=12028~280355235990~FDEG
52,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280366785654,https://www.fedex.com/fedextrack/?trknbr=280366785654&trkqual=12028~280366785654~FDEG
82,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280377376531,https://www.fedex.com/fedextrack/?trknbr=280377376531&trkqual=12028~280377376531~FDEG
796,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280365443642,https://www.fedex.com/fedextrack/?trknbr=280365443642&trkqual=12028~280365443642~FDEG
837,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280377307130,https://www.fedex.com/fedextrack/?trknbr=280377307130&trkqual=12028~280377307130~FDEG
876,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280364760290,https://www.fedex.com/fedextrack/?trknbr=280364760290&trkqual=12028~280364760290~FDEG
24,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280371171661,https://www.fedex.com/fedextrack/?trknbr=280371171661&trkqual=12028~280371171661~FDEG
2016,10/7/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280280497168,https://www.fedex.com/fedextrack/?trknbr=280280497168&trkqual=12028~280280497168~FDEG
653,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280371001916,https://www.fedex.com/fedextrack/?trknbr=280371001916&trkqual=12028~280371001916~FDEG
1067,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280377297397,https://www.fedex.com/fedextrack/?trknbr=280377297397&trkqual=12028~280377297397~FDEG
1114,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280334210933,https://www.fedex.com/fedextrack/?trknbr=280334210933&trkqual=12028~280334210933~FDEG
1239,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280377304197,https://www.fedex.com/fedextrack/?trknbr=280377304197&trkqual=12028~280377304197~FDEG
3265,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700409962,https://www.fedex.com/fedextrack/?trknbr=412700409962&trkqual=12028~412700409962~FDEG
708,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280336184659,https://www.fedex.com/fedextrack/?trknbr=280336184659&trkqual=12028~280336184659~FDEG
761,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280377604770,https://www.fedex.com/fedextrack/?trknbr=280377604770&trkqual=12028~280377604770~FDEG
4055,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700410278,https://www.fedex.com/fedextrack/?trknbr=412700410278&trkqual=12028~412700410278~FDEG
3339,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700407889,https://www.fedex.com/fedextrack/?trknbr=412700407889&trkqual=12028~412700407889~FDEG
1296,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280370278022,https://www.fedex.com/fedextrack/?trknbr=280370278022&trkqual=12028~280370278022~FDEG
1410,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280360773766,https://www.fedex.com/fedextrack/?trknbr=280360773766&trkqual=12028~280360773766~FDEG
452,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280368953326,https://www.fedex.com/fedextrack/?trknbr=280368953326&trkqual=12028~280368953326~FDEG
