Store #,City,Category,Declaration Category,Declared Item,UPC,Effective Date
5021,DALLAS,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb - 7874206257,7874206257,
5021,DALLAS,Dry Beans,Black Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5021,DALLAS,Dry Beans,Black-eye Peas ,REMOVED FROM DECLARATION,NA,10/1/2020
5021,DALLAS,Dry Beans,Chick Peas (Garbanzo Beans) ,REMOVED FROM DECLARATION,NA,10/1/2020
5021,DALLAS,Dry Beans,Great Northern Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5021,DALLAS,Dry Beans,Green Split Peas,REMOVED FROM DECLARATION,NA,10/1/2020
5021,DALLAS,Dry Beans,Lentils,REMOVED FROM DECLARATION,NA,10/1/2020
5021,DALLAS,Dry Beans,Light Red Kidney Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5021,DALLAS,Dry Beans,Navy Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5021,DALLAS,Dry Beans,Pinto Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5021,DALLAS,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen - 7874235228,7874235228,
5021,DALLAS,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen - 7874222979,7874222979,10/28/2019
5021,DALLAS,Frozen Juice,Orange 12 oz - Other Country Style Frozen,NOT CARRIED - NOT DECLARED,NOT CARRIED,
5021,DALLAS,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen - 7874212237,7874212237,
5021,DALLAS,Frozen Juice,Orange 12 oz Frozen,NOT CARRIED - NOT DECLARED,NOT CARRIED,
5021,DALLAS,Juice,Apple 48 oz.,Tex Sun Apple 48 oz - 1630022001,1630022001,
5021,DALLAS,Juice,Apple 64 oz.,GV Apple 64 oz - 7874208819,7874208819,
5021,DALLAS,Juice,Cranberry 64 oz,GV Cranberry 64 oz - 7874206692,7874206692,10/1/2019
5021,DALLAS,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz - 7874206990,7874206990,10/2/2020
5021,DALLAS,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz - 7874222690,7874222690,
5021,DALLAS,Juice,Grape White 64 oz.,GV Grape White 64 oz - 7874222689,7874222689,
5021,DALLAS,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR - 1630022005,1630022005,
5021,DALLAS,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,
5021,DALLAS,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz - 1630022006,1630022006,
5021,DALLAS,Juice,Orange Pineapple 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
5021,DALLAS,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR - 7874201467,7874201467,
5021,DALLAS,Juice,Pineapple Mango 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
5021,DALLAS,Juice,Tomato 64 oz,GV Tomato 64 oz - 7874206209,7874206209,10/1/2019
5021,DALLAS,Juice,Vegetable 64 oz,GV Vegetable 64 oz - 7874206203,7874206203,
5021,DALLAS,Milk,1% Buttermilk,GV Buttermilk Half Gallon - 7874215941,7874215941,
5021,DALLAS,Milk,1% Gallon Milk,GV 1% Milk Gallon - 7874235188,7874235188,
5021,DALLAS,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon - 7874235202,7874235202,
5021,DALLAS,Milk,1% Quart Milk,Borden's 1% Quart - 81547301044,81547301044,
5021,DALLAS,Milk,Skim Gallon Milk,GV Skim Milk Gallon - 7874235189,7874235189,
5021,DALLAS,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon - 7874235203,7874235203,
5021,DALLAS,Milk,Skim Quart Milk,Borden's Skim Quart - 81547301045,81547301045,
5021,DALLAS,Milk,Whole Gallon Milk,GV Whole Milk Gallon -  7874235186,7874235186,
5021,DALLAS,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon - 7874235200,7874235200,
5021,DALLAS,Milk,Whole Quart Milk,Borden's Whole Quart - 8157301042,81547301042,
5021,DALLAS,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R - 7874222882,7874222882,
5021,DALLAS,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R - 7874235216,7874235216,
5021,DALLAS,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R - 7874222912,7874222912,
5021,DALLAS,Tortilla,White Corn Tortilla,Guerrero White Corn Tortilla - 4856406005,4856406005,
5021,DALLAS,Tortilla,Whole Wheat Tortilla,GV WW Tortilla - 7874222083,7874222083,
5021,DALLAS,Tortilla,Yellow Corn Tortilla,Mission Corn Tortilla - 7373100328,7373100328,
5021,DALLAS,,,,,
5045,TOMBALL,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread - 7294561103,7294561103,
5045,TOMBALL,Brown Rice,Brown Rice,REMOVED FROM DECLARATION,NA,10/1/2020
5045,TOMBALL,Cheese,American,GV Deluxe Sliced American  - 7874235327,7874235327,
5045,TOMBALL,Cheese,Colby 1 lb,GV Colby 1lb - 7874243020,7874243020,
5045,TOMBALL,Cheese,Colby 2 lb,NOT CARRIED - NOT DECLARED,NOT CARRIED,
5045,TOMBALL,Cheese,Colby Jack 1 lb,GV Colby Jack - 1 lb - 7874207964,7874207964,
5045,TOMBALL,Cheese,Longhorn Cheddar,GV Longhorn Cheddar 1lb - 7874237434,7874237434,
5045,TOMBALL,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb - 7874221730,7874221730,
5045,TOMBALL,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb - 7874237458,7874237458,
5045,TOMBALL,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb - 7874206773,7874206773,
5045,TOMBALL,Cheese,Monterey Jack - 1 lb,GV Mont Jack - 1 lb - 7874243021,7874243021,
5045,TOMBALL,Cheese,Monterey Jack - 2 lb,GV Mont Jack - 2 lb - 7874209747,7874209747,
5045,TOMBALL,Cheese,Mozzarella 1 lb,GV Mozzarella - 1 lb - 7874243019,7874243019,
5045,TOMBALL,Cheese,Mozzarella 2 lb,GV Mozzarella - 2 lb - 7874211907,7874211907,
5045,TOMBALL,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb - 7874243022,7874243022,
5045,TOMBALL,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb - 7874214878,7874214878,
5045,TOMBALL,Cheese,String ,Frigo String Cheese - 4171623216,4171623216,
5045,TOMBALL,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb - 7874206257,7874206257,
5045,TOMBALL,Dry Beans,Black Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5045,TOMBALL,Dry Beans,Black-eye Peas ,REMOVED FROM DECLARATION,NA,10/1/2020
5045,TOMBALL,Dry Beans,Chick Peas (Garbanzo Beans) ,REMOVED FROM DECLARATION,NA,10/1/2020
5045,TOMBALL,Dry Beans,Great Northern Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5045,TOMBALL,Dry Beans,Green Split Peas,REMOVED FROM DECLARATION,NA,10/1/2020
5045,TOMBALL,Dry Beans,Lentils,REMOVED FROM DECLARATION,NA,10/1/2020
5045,TOMBALL,Dry Beans,Light Red Kidney Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5045,TOMBALL,Dry Beans,Navy Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5045,TOMBALL,Dry Beans,Pinto Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5045,TOMBALL,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen - 7874235228,7874235228,
5045,TOMBALL,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen - 7874222979,7874222979,
5045,TOMBALL,Frozen Juice,Orange 12 oz - Other Country Style Frozen,NOT CARRIED - NOT DECLARED,NOT CARRIED,
5045,TOMBALL,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen - 7874212237,7874212237,
5045,TOMBALL,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen - 7874237167,7874237167,10/28/2019
5045,TOMBALL,Juice,Apple 48 oz.,Tex Sun Apple 48 oz - 1630022001,1630022001,
5045,TOMBALL,Juice,Apple 64 oz.,GV Apple 64 oz - 7874208819,7874208819,
5045,TOMBALL,Juice,Cranberry 64 oz,GV Cranberry 64 oz - 7874206692,7874206692,10/1/2019
5045,TOMBALL,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz - 7874206990,7874206990,10/2/2020
5045,TOMBALL,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz - 7874222690,7874222690,
5045,TOMBALL,Juice,Grape White 64 oz.,GV Grape White 64 oz - 7874222689,7874222689,
5045,TOMBALL,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR - 1630022005,1630022005,
5045,TOMBALL,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,
5045,TOMBALL,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz - 1630022006,1630022006,
5045,TOMBALL,Juice,Orange Pineapple 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
5045,TOMBALL,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR - 7874201467,7874201467,
5045,TOMBALL,Juice,Pineapple Mango 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
5045,TOMBALL,Juice,Tomato 64 oz,GV Tomato 64 oz - 7874206209,7874206209,10/1/2019
5045,TOMBALL,Juice,Vegetable 64 oz,GV Vegetable 64 oz - 7874206203,7874206203,
5045,TOMBALL,Milk,1% Buttermilk,GV Buttermilk Half Gallon - 7874215941,7874215941,
5045,TOMBALL,Milk,1% Gallon Milk,GV 1% Milk Gallon - 7874235188,7874235188,
5045,TOMBALL,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon - 7874235202,7874235202,
5045,TOMBALL,Milk,1% Quart Milk,Borden's 1% Quart - 81547301044,81547301044,
5045,TOMBALL,Milk,Skim Gallon Milk,GV Skim Milk Gallon - 7874235189,7874235189,
5045,TOMBALL,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon - 7874235203,7874235203,
5045,TOMBALL,Milk,Skim Quart Milk,Borden's Skim Quart - 81547301045,81547301045,
5045,TOMBALL,Milk,Whole Gallon Milk,GV Whole Milk Gallon -  7874235186,7874235186,
5045,TOMBALL,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon - 7874235200,7874235200,
5045,TOMBALL,Milk,Whole Quart Milk,Borden's Whole Quart - 8157301042,81547301042,
5045,TOMBALL,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R - 7874222882,7874222882,
5045,TOMBALL,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R - 7874235216,7874235216,
5045,TOMBALL,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R - 7874222912,7874222912,
5045,TOMBALL,Tortilla,White Corn Tortilla,Guerrero White Corn Tortilla - 4856406005,4856406005,
5045,TOMBALL,Tortilla,Whole Wheat Tortilla,GV WW Tortilla - 7874222083,7874222083,
5045,TOMBALL,Tortilla,Yellow Corn Tortilla,Mission Corn Tortilla - 7373100328,7373100328,
5045,TOMBALL,,,,,
5080,HURST,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread - 7294561103,7294561103,
5080,HURST,Brown Rice,Brown Rice,REMOVED FROM DECLARATION,NA,10/1/2020
5080,HURST,Cheese,American,GV Deluxe Sliced American  - 7874235327,7874235327,
5080,HURST,Cheese,Colby 1 lb,GV Colby 1lb - 7874243020,7874243020,
5080,HURST,Cheese,Colby 2 lb,NOT CARRIED - NOT DECLARED,NOT CARRIED,
5080,HURST,Cheese,Colby Jack 1 lb,GV Colby Jack - 1 lb - 7874207964,7874207964,
5080,HURST,Cheese,Longhorn Cheddar,GV Longhorn Cheddar 1lb - 7874237434,7874237434,
5080,HURST,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb - 7874221730,7874221730,
5080,HURST,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb - 7874237458,7874237458,
5080,HURST,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb - 7874206773,7874206773,
5080,HURST,Cheese,Monterey Jack - 1 lb,GV Mont Jack - 1 lb - 7874243021,7874243021,
5080,HURST,Cheese,Monterey Jack - 2 lb,GV Mont Jack - 2 lb - 7874209747,7874209747,
5080,HURST,Cheese,Mozzarella 1 lb,GV Mozzarella - 1 lb - 7874243019,7874243019,
5080,HURST,Cheese,Mozzarella 2 lb,GV Mozzarella - 2 lb - 7874211907,7874211907,
5080,HURST,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb - 7874243022,7874243022,
5080,HURST,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb - 7874214878,7874214878,
5080,HURST,Cheese,String ,Frigo String Cheese - 4171623216,4171623216,
5080,HURST,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb - 7874206257,7874206257,
5080,HURST,Dry Beans,Black Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5080,HURST,Dry Beans,Black-eye Peas ,REMOVED FROM DECLARATION,NA,10/1/2020
5080,HURST,Dry Beans,Chick Peas (Garbanzo Beans) ,REMOVED FROM DECLARATION,NA,10/1/2020
5080,HURST,Dry Beans,Great Northern Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5080,HURST,Dry Beans,Green Split Peas,REMOVED FROM DECLARATION,NA,10/1/2020
5080,HURST,Dry Beans,Lentils,REMOVED FROM DECLARATION,NA,10/1/2020
5080,HURST,Dry Beans,Light Red Kidney Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5080,HURST,Dry Beans,Navy Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5080,HURST,Dry Beans,Pinto Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5080,HURST,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen - 7874235228,7874235228,
5080,HURST,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen - 7874222979,7874222979,
5080,HURST,Frozen Juice,Orange 12 oz - Other Country Style Frozen,NOT CARRIED - NOT DECLARED,NOT CARRIED,
5080,HURST,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen - 7874212237,7874212237,
5080,HURST,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen - 7874237167,7874237167,
5080,HURST,Juice,Apple 48 oz.,Tex Sun Apple 48 oz - 1630022001,1630022001,
5080,HURST,Juice,Apple 64 oz.,GV Apple 64 oz - 7874208819,7874208819,
5080,HURST,Juice,Cranberry 64 oz,GV Cranberry 64 oz - 7874206692,7874206692,10/1/2019
5080,HURST,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz - 7874206990,7874206990,10/2/2020
5080,HURST,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz - 7874222690,7874222690,
5080,HURST,Juice,Grape White 64 oz.,GV Grape White 64 oz - 7874222689,7874222689,
5080,HURST,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR - 1630022005,1630022005,
5080,HURST,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,
5080,HURST,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz - 1630022006,1630022006,
5080,HURST,Juice,Orange Pineapple 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
5080,HURST,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR - 7874201467,7874201467,
5080,HURST,Juice,Pineapple Mango 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
5080,HURST,Juice,Tomato 64 oz,GV Tomato 64 oz - 7874206209,7874206209,10/1/2019
5080,HURST,Juice,Vegetable 64 oz,GV Vegetable 64 oz - 7874206203,7874206203,
5080,HURST,Milk,1% Buttermilk,GV Buttermilk Half Gallon - 7874215941,7874215941,
5080,HURST,Milk,1% Gallon Milk,GV 1% Milk Gallon - 7874235188,7874235188,
5080,HURST,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon - 7874235202,7874235202,
5080,HURST,Milk,1% Quart Milk,Oak Farms 1% Quart - 7002635126,7002635126,
5080,HURST,Milk,Skim Gallon Milk,GV Skim Milk Gallon - 7874235189,7874235189,
5080,HURST,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon - 7874235203,7874235203,
5080,HURST,Milk,Skim Quart Milk,Oaks Farm Skim Quart - 4127100413,4127100413,
5080,HURST,Milk,Whole Gallon Milk,GV Whole Milk Gallon -  7874235186,7874235186,
5080,HURST,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon - 7874235200,7874235200,
5080,HURST,Milk,Whole Quart Milk,Oaks Farm Whole Quart - 4127100411,4127100411,
5080,HURST,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R - 7874222882,7874222882,
5080,HURST,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R - 7874235216,7874235216,
5080,HURST,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R - 7874222912,7874222912,
5080,HURST,Tortilla,White Corn Tortilla,Guerrero White Corn Tortilla - 4856406005,4856406005,
5080,HURST,Tortilla,Whole Wheat Tortilla,GV WW Tortilla - 7874222083,7874222083,
5080,HURST,Tortilla,Yellow Corn Tortilla,Mission Corn Tortilla - 7373100328,7373100328,
5080,HURST,,,,,
5091,CYPRESS,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread - 7294561103,7294561103,
5091,CYPRESS,Brown Rice,Brown Rice,REMOVED FROM DECLARATION,NA,10/1/2020
5091,CYPRESS,Cheese,American,GV Deluxe Sliced American  - 7874235327,7874235327,
5091,CYPRESS,Cheese,Colby 1 lb,GV Colby 1lb - 7874243020,7874243020,
5091,CYPRESS,Cheese,Colby 2 lb,NOT CARRIED - NOT DECLARED,NOT CARRIED,
5091,CYPRESS,Cheese,Colby Jack 1 lb,GV Colby Jack - 1 lb - 7874207964,7874207964,
5091,CYPRESS,Cheese,Longhorn Cheddar,GV Longhorn Cheddar 1lb - 7874237434,7874237434,
5091,CYPRESS,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb - 7874221730,7874221730,
5091,CYPRESS,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb - 7874237458,7874237458,
5091,CYPRESS,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb - 7874206773,7874206773,
5091,CYPRESS,Cheese,Monterey Jack - 1 lb,GV Mont Jack - 1 lb - 7874243021,7874243021,
5091,CYPRESS,Cheese,Monterey Jack - 2 lb,GV Mont Jack - 2 lb - 7874209747,7874209747,
5091,CYPRESS,Cheese,Mozzarella 1 lb,GV Mozzarella - 1 lb - 7874243019,7874243019,
5091,CYPRESS,Cheese,Mozzarella 2 lb,GV Mozzarella - 2 lb - 7874211907,7874211907,
5091,CYPRESS,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb - 7874243022,7874243022,
5091,CYPRESS,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb - 7874214878,7874214878,
5091,CYPRESS,Cheese,String ,Frigo String Cheese - 4171623216,4171623216,
5091,CYPRESS,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb - 7874206257,7874206257,
5091,CYPRESS,Dry Beans,Black Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5091,CYPRESS,Dry Beans,Black-eye Peas ,REMOVED FROM DECLARATION,NA,10/1/2020
5091,CYPRESS,Dry Beans,Chick Peas (Garbanzo Beans) ,REMOVED FROM DECLARATION,NA,10/1/2020
5091,CYPRESS,Dry Beans,Great Northern Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5091,CYPRESS,Dry Beans,Green Split Peas,REMOVED FROM DECLARATION,NA,10/1/2020
5091,CYPRESS,Dry Beans,Lentils,REMOVED FROM DECLARATION,NA,10/1/2020
5091,CYPRESS,Dry Beans,Light Red Kidney Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5091,CYPRESS,Dry Beans,Navy Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5091,CYPRESS,Dry Beans,Pinto Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5091,CYPRESS,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen - 7874235228,7874235228,
5091,CYPRESS,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen - 7874222979,7874222979,10/28/2019
5091,CYPRESS,Frozen Juice,Orange 12 oz - Other Country Style Frozen,NOT CARRIED - NOT DECLARED,NOT CARRIED,
5091,CYPRESS,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen - 7874212237,7874212237,
5091,CYPRESS,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen - 7874237167,7874237167,
5091,CYPRESS,Juice,Apple 48 oz.,Tex Sun Apple 48 oz - 1630022001,1630022001,
5091,CYPRESS,Juice,Apple 64 oz.,GV Apple 64 oz - 7874208819,7874208819,
5091,CYPRESS,Juice,Cranberry 64 oz,GV Cranberry 64 oz - 7874206692,7874206692,10/1/2019
5091,CYPRESS,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz - 7874206990,7874206990,10/2/2020
5091,CYPRESS,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz - 7874222690,7874222690,
5091,CYPRESS,Juice,Grape White 64 oz.,GV Grape White 64 oz - 7874222689,7874222689,
5091,CYPRESS,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR - 1630022005,1630022005,
5091,CYPRESS,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,
5091,CYPRESS,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz - 1630022006,1630022006,
5091,CYPRESS,Juice,Orange Pineapple 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
5091,CYPRESS,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR - 7874201467,7874201467,
5091,CYPRESS,Juice,Pineapple Mango 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
5091,CYPRESS,Juice,Tomato 64 oz,GV Tomato 64 oz - 7874206209,7874206209,10/1/2019
5091,CYPRESS,Juice,Vegetable 64 oz,GV Vegetable 64 oz - 7874206203,7874206203,
5091,CYPRESS,Milk,1% Buttermilk,GV Buttermilk Half Gallon - 7874215941,7874215941,
5091,CYPRESS,Milk,1% Gallon Milk,GV 1% Milk Gallon - 7874235188,7874235188,
5091,CYPRESS,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon - 7874235202,7874235202,
5091,CYPRESS,Milk,1% Quart Milk,Borden's 1% Quart - 81547301044,81547301044,
5091,CYPRESS,Milk,Skim Gallon Milk,GV Skim Milk Gallon - 7874235189,7874235189,
5091,CYPRESS,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon - 7874235203,7874235203,
5091,CYPRESS,Milk,Skim Quart Milk,Borden's Skim Quart - 81547301045,81547301045,
5091,CYPRESS,Milk,Whole Gallon Milk,GV Whole Milk Gallon -  7874235186,7874235186,
5091,CYPRESS,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon - 7874235200,7874235200,
5091,CYPRESS,Milk,Whole Quart Milk,Borden's Whole Quart - 8157301042,81547301042,
5091,CYPRESS,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R - 7874222882,7874222882,
5091,CYPRESS,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R - 7874235216,7874235216,
5091,CYPRESS,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R - 7874222912,7874222912,
5091,CYPRESS,Tortilla,White Corn Tortilla,Guerrero White Corn Tortilla - 4856406005,4856406005,
5091,CYPRESS,Tortilla,Whole Wheat Tortilla,GV WW Tortilla - 7874222083,7874222083,
5091,CYPRESS,Tortilla,Yellow Corn Tortilla,Mission Corn Tortilla - 7373100328,7373100328,
5091,CYPRESS,,,,,
5092,LEWISVILLE,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread - 7294561103,7294561103,
5092,LEWISVILLE,Brown Rice,Brown Rice,REMOVED FROM DECLARATION,NA,10/1/2020
5092,LEWISVILLE,Cheese,American,GV Deluxe Sliced American  - 7874235327,7874235327,
5092,LEWISVILLE,Cheese,Colby 1 lb,GV Colby 1lb - 7874243020,7874243020,
5092,LEWISVILLE,Cheese,Colby 2 lb,NOT CARRIED - NOT DECLARED,NOT CARRIED,
5092,LEWISVILLE,Cheese,Colby Jack 1 lb,GV Colby Jack - 1 lb - 7874207964,7874207964,
5092,LEWISVILLE,Cheese,Longhorn Cheddar,GV Longhorn Cheddar 1lb - 7874237434,7874237434,
5092,LEWISVILLE,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb - 7874221730,7874221730,
5092,LEWISVILLE,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb - 7874237458,7874237458,
5092,LEWISVILLE,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb - 7874206773,7874206773,
5092,LEWISVILLE,Cheese,Monterey Jack - 1 lb,GV Mont Jack - 1 lb - 7874243021,7874243021,
5092,LEWISVILLE,Cheese,Monterey Jack - 2 lb,GV Mont Jack - 2 lb - 7874209747,7874209747,
5092,LEWISVILLE,Cheese,Mozzarella 1 lb,GV Mozzarella - 1 lb - 7874243019,7874243019,
5092,LEWISVILLE,Cheese,Mozzarella 2 lb,GV Mozzarella - 2 lb - 7874211907,7874211907,
5092,LEWISVILLE,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb - 7874243022,7874243022,
5092,LEWISVILLE,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb - 7874214878,7874214878,
5092,LEWISVILLE,Cheese,String ,Frigo String Cheese - 4171623216,4171623216,
5092,LEWISVILLE,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb - 7874206257,7874206257,
5092,LEWISVILLE,Dry Beans,Black Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5092,LEWISVILLE,Dry Beans,Black-eye Peas ,REMOVED FROM DECLARATION,NA,10/1/2020
5092,LEWISVILLE,Dry Beans,Chick Peas (Garbanzo Beans) ,REMOVED FROM DECLARATION,NA,10/1/2020
5092,LEWISVILLE,Dry Beans,Great Northern Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5092,LEWISVILLE,Dry Beans,Green Split Peas,REMOVED FROM DECLARATION,NA,10/1/2020
5092,LEWISVILLE,Dry Beans,Lentils,REMOVED FROM DECLARATION,NA,10/1/2020
5092,LEWISVILLE,Dry Beans,Light Red Kidney Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5092,LEWISVILLE,Dry Beans,Navy Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5092,LEWISVILLE,Dry Beans,Pinto Beans,REMOVED FROM DECLARATION,NA,10/1/2020
5092,LEWISVILLE,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen - 7874235228,7874235228,
