Store Nbr,"Mixed BQT 
Double Bucket Wingstack Display","Mixed BQT 
Double Decker Pallet Display","Rose Lily
Double Bucket Wingstack Display",Small Bouquet Double Bucket Wingstack Display,"XL Premium Roses
Double Bucket Wingstack Display","XL Premium Roses
Pallet Display",TOTAL VALDAY PROMO DISPLAYS,Total WINGSTACK DISPLAYS,TOTAL PALLET DISPLAYS
2437,0,1,1,2,3,1,28,#REF!,#REF!
2438,3,3,6,11,9,4,60,#REF!,#REF!
2439,0,2,5,3,5,0,48,#REF!,#REF!
2440,1,1,6,8,4,1,41,#REF!,#REF!
2441,3,0,4,0,0,0,16,#REF!,#REF!
2442,4,0,5,5,0,0,21,#REF!,#REF!
2443,1,2,6,0,0,1,22,#REF!,#REF!
2444,1,1,4,2,2,0,29,#REF!,#REF!
2445,2,0,3,0,1,0,14,#REF!,#REF!
2446,4,1,0,0,0,0,14,#REF!,#REF!
2447,4,0,5,0,0,2,24,#REF!,#REF!
2448,0,1,5,0,0,1,17,#REF!,#REF!
2451,1,0,5,0,0,0,13,#REF!,#REF!
2452,2,2,0,0,3,0,22,#REF!,#REF!
2453,2,0,0,0,1,0,21,#REF!,#REF!
2455,1,1,3,0,6,0,28,#REF!,#REF!
2457,1,1,4,0,0,0,10,#REF!,#REF!
2458,4,1,1,0,0,0,10,#REF!,#REF!
2459,0,2,4,0,2,0,20,#REF!,#REF!
2460,2,2,5,6,5,3,52,#REF!,#REF!
2463,3,1,4,0,0,0,23,#REF!,#REF!
2464,2,1,4,0,4,0,40,#REF!,#REF!
2465,0,0,3,0,0,0,18,#REF!,#REF!
2468,0,1,3,0,0,0,9,#REF!,#REF!
2469,3,2,5,0,0,1,16,#REF!,#REF!
2471,1,0,6,3,3,0,35,#REF!,#REF!
2472,1,0,0,1,0,1,25,#REF!,#REF!
2474,4,1,0,0,2,0,18,#REF!,#REF!
2475,3,1,3,2,0,0,28,#REF!,#REF!
2476,2,1,5,3,5,2,47,#REF!,#REF!
2477,0,1,0,0,1,1,8,#REF!,#REF!
2479,3,1,2,0,0,1,21,#REF!,#REF!
2480,0,2,5,0,0,0,18,#REF!,#REF!
2481,2,0,2,0,1,1,13,#REF!,#REF!
2482,0,2,5,7,5,3,55,#REF!,#REF!
2483,1,2,4,4,1,0,27,#REF!,#REF!
2484,0,2,2,6,1,1,37,#REF!,#REF!
2485,1,2,5,6,3,0,35,#REF!,#REF!
2486,0,0,2,0,0,0,7,#REF!,#REF!
2487,0,1,4,2,3,1,22,#REF!,#REF!
2488,0,2,4,2,0,1,23,#REF!,#REF!
2491,2,0,4,0,5,0,32,#REF!,#REF!
2492,1,1,0,0,3,0,15,#REF!,#REF!
2493,3,0,2,0,1,0,10,#REF!,#REF!
2494,1,1,4,0,2,0,21,#REF!,#REF!
2496,3,2,4,7,12,0,49,#REF!,#REF!
2497,4,2,0,2,2,2,25,#REF!,#REF!
2499,4,0,3,0,5,0,23,#REF!,#REF!
2502,0,4,5,1,7,0,51,#REF!,#REF!
2503,1,2,4,0,2,0,19,#REF!,#REF!
2504,0,1,2,3,4,0,24,#REF!,#REF!
2505,2,1,4,2,2,0,30,#REF!,#REF!
2506,4,1,5,3,2,1,29,#REF!,#REF!
2508,3,1,4,0,5,0,30,#REF!,#REF!
2509,2,1,0,0,3,0,19,#REF!,#REF!
2510,4,0,5,0,3,1,23,#REF!,#REF!
2511,0,4,4,3,9,1,47,#REF!,#REF!
2512,3,1,2,0,4,2,42,#REF!,#REF!
2513,3,2,5,6,5,0,48,#REF!,#REF!
2514,2,1,5,0,1,0,25,#REF!,#REF!
2515,2,1,4,8,7,2,44,#REF!,#REF!
2516,3,0,4,3,3,0,20,#REF!,#REF!
2517,0,1,2,4,2,0,21,#REF!,#REF!
2519,4,2,4,0,4,0,33,#REF!,#REF!
2520,0,3,6,0,4,1,31,#REF!,#REF!
2522,1,1,5,0,3,1,25,#REF!,#REF!
2526,0,0,1,0,0,0,8,#REF!,#REF!
2528,2,2,0,0,4,0,29,#REF!,#REF!
2529,0,3,6,3,4,1,36,#REF!,#REF!
2532,1,2,4,7,8,0,59,#REF!,#REF!
2533,2,2,5,5,3,1,41,#REF!,#REF!
2534,2,1,5,0,5,0,40,#REF!,#REF!
2535,1,1,4,0,0,1,22,#REF!,#REF!
2537,1,0,4,0,2,0,22,#REF!,#REF!
2539,3,1,4,7,4,3,45,#REF!,#REF!
2540,4,2,4,0,4,0,31,#REF!,#REF!
2541,0,3,4,5,7,0,43,#REF!,#REF!
2542,2,1,3,0,7,1,33,#REF!,#REF!
2543,4,2,3,3,0,0,21,#REF!,#REF!
2544,2,1,2,7,13,2,60,#REF!,#REF!
2545,0,2,4,6,0,1,35,#REF!,#REF!
2547,1,0,2,3,3,0,22,#REF!,#REF!
2548,4,1,0,0,7,1,47,#REF!,#REF!
2549,3,2,4,0,7,1,47,#REF!,#REF!
2550,3,1,3,0,3,0,19,#REF!,#REF!
2554,2,1,0,10,2,3,36,#REF!,#REF!
2557,2,1,4,0,0,0,14,#REF!,#REF!
2559,2,1,3,0,13,1,48,#REF!,#REF!
2560,0,3,5,5,0,1,29,#REF!,#REF!
2561,3,1,2,6,3,1,39,#REF!,#REF!
2562,3,0,4,0,0,0,15,#REF!,#REF!
2563,0,0,4,0,8,1,31,#REF!,#REF!
2564,2,1,0,0,0,0,14,#REF!,#REF!
2565,2,2,5,0,0,1,31,#REF!,#REF!
2566,1,2,4,5,4,0,34,#REF!,#REF!
2567,1,0,3,0,3,0,17,#REF!,#REF!
2572,0,2,5,0,7,0,29,#REF!,#REF!
2574,1,1,2,0,2,0,18,#REF!,#REF!
2575,3,1,5,0,6,0,42,#REF!,#REF!
2576,3,1,4,0,6,2,43,#REF!,#REF!
2577,4,0,4,0,0,0,18,#REF!,#REF!
2579,3,0,0,0,0,0,8,#REF!,#REF!
2580,2,2,2,0,22,2,65,#REF!,#REF!
2581,3,1,4,5,2,0,31,#REF!,#REF!
2584,3,0,0,0,0,0,14,#REF!,#REF!
2586,1,0,4,0,3,0,30,#REF!,#REF!
2587,2,3,6,0,4,2,49,#REF!,#REF!
2588,0,2,3,0,3,0,27,#REF!,#REF!
2590,4,0,3,0,3,0,19,#REF!,#REF!
2591,0,2,4,6,2,1,30,#REF!,#REF!
2592,0,1,4,1,5,1,34,#REF!,#REF!
2593,4,1,6,4,0,1,35,#REF!,#REF!
2595,3,0,3,0,2,0,17,#REF!,#REF!
2596,4,1,5,0,2,1,27,#REF!,#REF!
2597,0,2,2,0,3,1,27,#REF!,#REF!
2599,4,2,6,4,3,3,46,#REF!,#REF!
2600,1,0,0,3,0,2,15,#REF!,#REF!
2605,4,2,5,7,4,4,58,#REF!,#REF!
2607,4,1,4,0,2,0,19,#REF!,#REF!
2608,2,0,3,0,0,2,15,#REF!,#REF!
2609,0,0,4,0,0,0,7,#REF!,#REF!
2610,3,0,4,0,11,0,64,#REF!,#REF!
2611,4,2,4,0,6,0,50,#REF!,#REF!
2612,1,4,2,7,29,4,112,#REF!,#REF!
2613,1,1,3,0,3,0,16,#REF!,#REF!
2614,2,1,4,0,2,0,31,#REF!,#REF!
2615,4,1,0,7,8,2,53,#REF!,#REF!
2616,1,0,2,6,0,5,46,#REF!,#REF!
2617,1,1,2,0,0,0,25,#REF!,#REF!
2618,3,0,3,0,2,0,22,#REF!,#REF!
2619,0,1,0,0,3,1,19,#REF!,#REF!
2620,2,1,3,0,8,0,38,#REF!,#REF!
2626,1,1,4,2,4,1,28,#REF!,#REF!
2627,2,1,0,3,6,3,43,#REF!,#REF!
2628,2,1,2,0,0,0,19,#REF!,#REF!
2629,4,2,2,2,4,0,27,#REF!,#REF!
2630,3,2,5,4,0,0,38,#REF!,#REF!
2631,3,0,4,0,0,1,26,#REF!,#REF!
2632,2,0,4,0,5,3,24,#REF!,#REF!
2634,1,1,5,0,5,0,23,#REF!,#REF!
2637,1,2,4,3,2,1,38,#REF!,#REF!
2638,0,2,4,6,4,5,40,#REF!,#REF!
2639,2,1,4,0,2,0,16,#REF!,#REF!
2641,1,1,4,0,2,0,21,#REF!,#REF!
2642,2,2,0,4,3,0,27,#REF!,#REF!
2643,0,1,4,0,2,0,19,#REF!,#REF!
2644,3,1,4,0,5,0,29,#REF!,#REF!
2645,3,0,3,0,1,0,14,#REF!,#REF!
2646,1,1,4,0,3,0,19,#REF!,#REF!
2647,0,1,6,6,6,0,38,#REF!,#REF!
2649,0,2,2,1,0,2,21,#REF!,#REF!
2650,1,0,4,0,1,0,22,#REF!,#REF!
2651,2,0,4,3,0,0,17,#REF!,#REF!
2652,1,2,0,0,8,0,28,#REF!,#REF!
2653,3,0,5,0,6,1,40,#REF!,#REF!
2654,2,1,2,0,0,0,14,#REF!,#REF!
2656,0,4,5,7,17,0,78,#REF!,#REF!
2658,3,1,4,0,3,0,25,#REF!,#REF!
2662,1,1,0,0,4,0,27,#REF!,#REF!
2663,0,4,5,0,6,1,46,#REF!,#REF!
2664,0,1,5,0,4,0,27,#REF!,#REF!
2665,1,2,0,0,6,0,23,#REF!,#REF!
2667,1,2,0,3,0,3,36,#REF!,#REF!
2668,3,1,4,0,3,0,27,#REF!,#REF!
2671,1,0,4,9,0,2,42,#REF!,#REF!
2672,2,0,0,0,6,0,20,#REF!,#REF!
2674,3,2,4,2,3,3,29,#REF!,#REF!
2678,2,1,4,0,11,0,41,#REF!,#REF!
2679,3,0,2,6,3,0,48,#REF!,#REF!
2682,1,1,3,0,1,0,13,#REF!,#REF!
2684,0,2,4,0,10,3,47,#REF!,#REF!
2686,2,1,3,0,1,0,18,#REF!,#REF!
2687,1,1,5,0,9,1,52,#REF!,#REF!
2688,1,1,5,0,8,1,43,#REF!,#REF!
2689,0,0,7,7,5,0,31,#REF!,#REF!
2690,3,2,4,0,7,1,37,#REF!,#REF!
2691,4,0,5,0,0,0,16,#REF!,#REF!
2692,0,1,2,4,5,1,34,#REF!,#REF!
2693,1,1,5,7,5,0,46,#REF!,#REF!
2694,3,0,0,0,0,0,16,#REF!,#REF!
2695,0,3,5,7,24,0,87,#REF!,#REF!
2696,2,1,3,0,4,0,27,#REF!,#REF!
2697,1,0,3,0,0,0,19,#REF!,#REF!
2699,3,0,1,0,2,0,12,#REF!,#REF!
2700,4,0,3,0,0,0,15,#REF!,#REF!
2702,0,3,3,3,2,1,32,#REF!,#REF!
2703,0,2,3,7,10,2,51,#REF!,#REF!
2704,2,0,5,0,7,0,34,#REF!,#REF!
2705,1,1,4,0,0,0,22,#REF!,#REF!
2706,3,0,1,0,0,0,27,#REF!,#REF!
2708,2,1,3,3,0,2,30,#REF!,#REF!
2712,3,2,0,5,5,1,49,#REF!,#REF!
2713,4,2,4,0,2,1,31,#REF!,#REF!
2714,3,0,1,0,0,0,10,#REF!,#REF!
2715,2,1,4,6,5,1,45,#REF!,#REF!
2716,2,1,2,0,3,0,21,#REF!,#REF!
2717,2,2,2,4,12,1,48,#REF!,#REF!
2720,4,1,0,0,0,0,17,#REF!,#REF!
2723,1,1,4,0,0,1,26,#REF!,#REF!
2724,4,5,3,3,4,2,56,#REF!,#REF!
2725,2,1,4,0,2,0,21,#REF!,#REF!
2726,3,0,3,0,6,0,29,#REF!,#REF!
2727,4,1,3,7,0,0,26,#REF!,#REF!
2728,3,1,3,0,3,0,29,#REF!,#REF!
2729,4,2,4,4,4,1,42,#REF!,#REF!
2730,0,4,5,0,1,0,27,#REF!,#REF!
2731,0,0,2,1,0,0,19,#REF!,#REF!
2732,2,4,0,7,5,0,41,#REF!,#REF!
2733,0,1,3,0,3,0,18,#REF!,#REF!
2734,2,2,4,5,5,2,36,#REF!,#REF!
2735,3,1,4,0,5,0,30,#REF!,#REF!
2739,2,0,3,0,0,1,22,#REF!,#REF!
2740,4,1,4,8,3,2,42,#REF!,#REF!
2741,0,1,3,0,2,0,14,#REF!,#REF!
2742,2,0,4,0,4,1,23,#REF!,#REF!
2743,0,0,3,0,0,0,8,#REF!,#REF!
2744,2,0,4,0,0,0,10,#REF!,#REF!
2745,2,2,3,0,1,0,17,#REF!,#REF!
2748,4,1,5,0,0,0,17,#REF!,#REF!
2749,2,1,3,0,0,1,15,#REF!,#REF!
2751,0,1,4,0,0,0,17,#REF!,#REF!
2752,3,1,3,3,1,3,33,#REF!,#REF!
2753,0,1,3,0,0,0,18,#REF!,#REF!
2754,3,0,1,0,0,0,14,#REF!,#REF!
2755,1,0,0,0,1,0,11,#REF!,#REF!
2756,1,0,4,3,6,1,42,#REF!,#REF!
2757,4,2,5,0,4,0,29,#REF!,#REF!
2758,3,0,3,0,3,2,19,#REF!,#REF!
2760,3,0,4,0,3,0,27,#REF!,#REF!
2761,3,1,4,0,6,0,37,#REF!,#REF!
2762,3,1,2,0,6,0,30,#REF!,#REF!
2763,2,2,5,5,9,2,81,#REF!,#REF!
2764,3,1,3,0,0,0,20,#REF!,#REF!
2765,0,3,5,4,9,3,64,#REF!,#REF!
2766,1,2,0,4,0,3,20,#REF!,#REF!
2767,2,0,5,4,2,0,33,#REF!,#REF!
2768,1,1,4,5,5,0,40,#REF!,#REF!
2769,0,1,5,2,3,0,28,#REF!,#REF!
2771,2,1,3,0,4,0,23,#REF!,#REF!
2772,0,1,5,0,4,2,32,#REF!,#REF!
2773,3,0,5,0,0,0,15,#REF!,#REF!
2774,1,0,4,0,3,0,24,#REF!,#REF!
2777,2,2,4,6,5,0,40,#REF!,#REF!
2778,0,1,0,0,14,1,39,#REF!,#REF!
2780,4,3,0,2,5,1,41,#REF!,#REF!
2781,3,4,4,0,6,0,40,#REF!,#REF!
2782,2,1,3,2,2,0,34,#REF!,#REF!
2783,4,0,9,2,0,0,23,#REF!,#REF!
2784,4,1,4,0,1,1,25,#REF!,#REF!
2785,2,1,1,0,3,0,17,#REF!,#REF!
2786,1,2,1,0,7,0,35,#REF!,#REF!
2787,3,0,2,0,0,0,14,#REF!,#REF!
2788,4,2,3,4,5,1,42,#REF!,#REF!
2789,3,2,2,4,3,0,30,#REF!,#REF!
2790,1,0,3,0,5,0,36,#REF!,#REF!
2791,1,4,3,6,2,1,42,#REF!,#REF!
2792,0,1,4,0,7,0,26,#REF!,#REF!
2793,3,0,1,4,6,1,33,#REF!,#REF!
2794,1,2,5,3,3,1,37,#REF!,#REF!
2795,4,1,4,4,5,1,37,#REF!,#REF!
2796,0,2,4,10,7,3,47,#REF!,#REF!
2801,3,0,0,0,3,0,18,#REF!,#REF!
2803,3,3,5,4,0,2,42,#REF!,#REF!
2804,4,0,4,3,0,0,28,#REF!,#REF!
2805,2,1,2,0,3,0,24,#REF!,#REF!
2806,2,0,5,10,10,1,70,#REF!,#REF!
2807,3,2,4,5,1,3,33,#REF!,#REF!
2808,1,2,6,0,2,2,25,#REF!,#REF!
2809,2,1,3,0,16,3,71,#REF!,#REF!
2810,3,0,3,0,3,1,19,#REF!,#REF!
2811,2,1,5,0,0,0,22,#REF!,#REF!
2812,3,0,2,3,3,0,31,#REF!,#REF!
2813,4,1,5,0,0,1,27,#REF!,#REF!
2814,2,1,2,0,0,0,14,#REF!,#REF!
2817,3,1,4,6,5,0,40,#REF!,#REF!
2818,2,0,5,7,8,0,45,#REF!,#REF!
2819,3,1,4,0,6,0,28,#REF!,#REF!
2820,1,0,6,0,2,0,24,#REF!,#REF!
2821,2,0,5,0,0,1,18,#REF!,#REF!
2822,3,1,0,0,10,0,39,#REF!,#REF!
2823,1,1,4,0,4,0,41,#REF!,#REF!
2826,3,1,5,5,7,1,42,#REF!,#REF!
2827,3,0,2,0,4,0,21,#REF!,#REF!
2828,2,1,4,0,0,2,26,#REF!,#REF!
2831,3,2,3,4,11,2,52,#REF!,#REF!
2832,3,1,0,9,2,1,33,#REF!,#REF!
2833,0,1,4,0,3,2,30,#REF!,#REF!
2834,3,2,2,0,0,0,17,#REF!,#REF!
2835,1,0,5,0,2,1,23,#REF!,#REF!
2836,0,2,4,3,6,0,49,#REF!,#REF!
2838,1,2,4,1,2,1,31,#REF!,#REF!
2839,1,0,3,0,0,1,13,#REF!,#REF!
2840,1,0,4,0,2,0,16,#REF!,#REF!
2842,2,1,3,1,3,1,28,#REF!,#REF!
2843,2,2,3,2,4,1,31,#REF!,#REF!
2844,4,1,3,6,2,1,29,#REF!,#REF!
2845,2,2,4,0,9,2,46,#REF!,#REF!
2846,2,1,5,3,1,1,53,#REF!,#REF!
2847,0,2,0,2,4,0,37,#REF!,#REF!
2849,2,2,5,0,8,0,35,#REF!,#REF!
2850,2,1,5,0,0,1,21,#REF!,#REF!
2852,2,2,5,0,1,1,27,#REF!,#REF!
2854,0,2,5,0,0,2,24,#REF!,#REF!
2855,1,1,0,0,3,0,24,#REF!,#REF!
2856,3,1,5,0,3,0,30,#REF!,#REF!
2857,3,1,5,0,1,0,25,#REF!,#REF!
2858,3,1,2,0,0,0,20,#REF!,#REF!
2859,0,2,1,0,3,0,33,#REF!,#REF!
2860,0,3,4,9,10,0,60,#REF!,#REF!
2861,4,1,4,0,0,0,17,#REF!,#REF!
2862,4,2,4,0,3,0,25,#REF!,#REF!
2864,0,2,0,7,9,0,57,#REF!,#REF!
2869,2,0,4,0,5,2,30,#REF!,#REF!
2870,3,0,4,0,2,0,18,#REF!,#REF!
2871,4,1,4,0,0,0,19,#REF!,#REF!
2872,0,2,0,0,3,1,22,#REF!,#REF!
2873,1,0,3,0,2,0,22,#REF!,#REF!
2874,4,0,4,5,4,0,35,#REF!,#REF!
2875,4,1,5,3,0,0,22,#REF!,#REF!
2876,2,1,4,0,0,0,11,#REF!,#REF!
2877,0,0,3,0,0,0,14,#REF!,#REF!
2878,4,1,4,1,3,0,23,#REF!,#REF!
2880,2,1,3,0,0,2,12,#REF!,#REF!
2881,1,1,2,9,6,1,57,#REF!,#REF!
2882,1,1,4,0,4,1,26,#REF!,#REF!
2883,2,0,2,3,0,0,29,#REF!,#REF!
2884,3,2,4,0,0,1,27,#REF!,#REF!
2886,4,1,4,4,0,3,28,#REF!,#REF!
2887,2,0,5,0,4,0,20,#REF!,#REF!
2888,4,2,4,0,2,0,29,#REF!,#REF!
2889,1,1,0,0,4,1,23,#REF!,#REF!
2890,2,1,0,0,2,0,14,#REF!,#REF!
2891,4,2,4,4,0,2,41,#REF!,#REF!
2892,0,1,5,0,0,0,23,#REF!,#REF!
2893,4,1,5,0,0,2,27,#REF!,#REF!
2894,1,1,4,4,5,0,44,#REF!,#REF!
2907,2,0,4,0,0,0,9,#REF!,#REF!
2908,2,2,6,0,3,1,23,#REF!,#REF!
2909,4,1,5,0,3,1,26,#REF!,#REF!
2910,4,2,4,0,5,2,35,#REF!,#REF!
2911,1,2,5,6,2,1,38,#REF!,#REF!
2912,1,1,4,11,13,1,68,#REF!,#REF!
2913,0,1,0,0,6,0,21,#REF!,#REF!
2914,3,1,4,0,3,1,42,#REF!,#REF!
2918,1,1,1,0,0,1,12,#REF!,#REF!
2919,4,0,1,0,0,0,12,#REF!,#REF!
2920,1,3,0,13,27,2,102,#REF!,#REF!
2921,3,3,5,2,0,0,31,#REF!,#REF!
2922,3,1,4,6,3,3,36,#REF!,#REF!
2923,0,2,5,4,11,2,64,#REF!,#REF!
2924,2,3,6,0,10,5,65,#REF!,#REF!
2925,1,1,3,0,0,0,14,#REF!,#REF!
2926,0,0,2,0,0,0,13,#REF!,#REF!
2927,1,1,4,0,0,0,16,#REF!,#REF!
2928,1,3,0,3,14,2,67,#REF!,#REF!
2929,0,2,0,0,9,2,50,#REF!,#REF!
2930,3,0,4,2,2,0,23,#REF!,#REF!
2931,4,3,4,3,2,0,37,#REF!,#REF!
2932,0,1,1,0,0,0,11,#REF!,#REF!
2933,4,2,5,0,7,0,39,#REF!,#REF!
2934,4,1,0,0,6,0,24,#REF!,#REF!
2935,3,0,0,0,1,0,16,#REF!,#REF!
2937,0,2,5,0,3,1,29,#REF!,#REF!
2938,4,0,1,0,0,0,16,#REF!,#REF!
2939,1,1,5,0,1,0,14,#REF!,#REF!
2940,2,1,0,0,2,0,11,#REF!,#REF!
2941,1,0,3,0,0,0,11,#REF!,#REF!
2944,2,0,4,0,7,0,27,#REF!,#REF!
2945,1,2,3,3,3,0,26,#REF!,#REF!
2946,0,1,4,0,3,0,25,#REF!,#REF!
2948,2,1,0,4,0,1,13,#REF!,#REF!
2950,1,1,6,6,7,3,62,#REF!,#REF!
2951,1,1,4,5,4,1,39,#REF!,#REF!
2953,1,1,0,0,2,0,19,#REF!,#REF!
2955,3,0,5,0,0,0,21,#REF!,#REF!
2956,0,3,5,3,8,1,56,#REF!,#REF!
2957,3,1,5,9,4,1,56,#REF!,#REF!
2958,0,2,5,7,8,2,59,#REF!,#REF!
2959,3,0,3,0,5,0,35,#REF!,#REF!
2962,1,1,0,2,0,0,18,#REF!,#REF!
2963,2,0,3,2,2,0,29,#REF!,#REF!
2964,2,1,4,1,4,2,29,#REF!,#REF!
2966,1,2,5,8,0,1,38,#REF!,#REF!
2967,2,0,5,2,0,1,28,#REF!,#REF!
2968,2,0,5,0,3,0,23,#REF!,#REF!
2973,3,0,3,2,0,1,26,#REF!,#REF!
2974,2,0,3,0,0,0,12,#REF!,#REF!
2975,3,0,0,0,0,0,13,#REF!,#REF!
2976,0,2,4,3,3,1,23,#REF!,#REF!
2977,2,0,3,0,0,0,12,#REF!,#REF!
2978,0,6,4,0,0,0,33,#REF!,#REF!
2979,1,0,1,0,0,2,12,#REF!,#REF!
2980,3,2,3,4,0,1,24,#REF!,#REF!
2981,1,0,3,0,0,0,9,#REF!,#REF!
2984,2,0,0,0,0,2,12,#REF!,#REF!
2985,2,0,5,5,0,1,46,#REF!,#REF!
2986,4,1,5,0,0,0,22,#REF!,#REF!
2987,1,0,5,0,5,0,33,#REF!,#REF!
2988,1,2,4,0,4,0,29,#REF!,#REF!
2990,0,2,4,0,3,0,26,#REF!,#REF!
2991,0,2,4,0,5,0,28,#REF!,#REF!
2992,1,0,3,0,5,1,35,#REF!,#REF!
2993,3,0,1,4,0,0,22,#REF!,#REF!
2994,2,0,5,6,0,0,33,#REF!,#REF!
2995,4,0,3,0,0,0,13,#REF!,#REF!
2996,0,2,5,2,0,1,21,#REF!,#REF!
2998,3,0,3,0,1,1,13,#REF!,#REF!
3004,1,2,4,0,5,0,40,#REF!,#REF!
3011,0,1,0,0,0,0,8,#REF!,#REF!
3013,1,0,3,3,4,1,26,#REF!,#REF!
3014,0,3,4,5,0,0,34,#REF!,#REF!
3015,4,1,4,4,4,1,39,#REF!,#REF!
3017,3,1,3,0,4,0,25,#REF!,#REF!
3018,1,1,4,6,5,1,51,#REF!,#REF!
3019,3,0,3,1,4,1,28,#REF!,#REF!
3022,1,1,3,0,0,0,12,#REF!,#REF!
3023,0,0,2,3,0,0,9,#REF!,#REF!
3026,3,0,3,0,0,0,12,#REF!,#REF!
3035,0,1,5,4,0,1,25,#REF!,#REF!
3042,1,0,0,0,0,0,10,#REF!,#REF!
3043,4,0,5,0,0,0,15,#REF!,#REF!
3044,4,3,5,5,0,0,40,#REF!,#REF!
3046,0,0,6,0,0,0,10,#REF!,#REF!
3047,3,1,5,5,0,0,22,#REF!,#REF!
3049,2,0,0,0,3,0,14,#REF!,#REF!
3050,1,1,4,0,0,0,10,#REF!,#REF!
3053,1,0,4,0,3,0,21,#REF!,#REF!
3055,2,3,0,0,0,1,16,#REF!,#REF!
3056,2,1,5,4,3,1,40,#REF!,#REF!
3057,3,1,4,1,4,1,33,#REF!,#REF!
3058,3,2,3,3,13,0,59,#REF!,#REF!
3059,0,2,4,0,5,0,27,#REF!,#REF!
3060,1,0,7,0,0,0,18,#REF!,#REF!
3061,4,1,1,0,0,0,14,#REF!,#REF!
3062,2,0,6,0,0,1,18,#REF!,#REF!
3066,2,0,2,2,2,0,17,#REF!,#REF!
3067,3,1,4,3,0,0,27,#REF!,#REF!
3069,3,0,1,0,0,0,10,#REF!,#REF!
3070,0,0,2,0,3,0,22,#REF!,#REF!
3071,4,0,2,0,0,0,16,#REF!,#REF!
3072,1,0,0,0,0,0,9,#REF!,#REF!
3074,1,1,3,2,0,0,15,#REF!,#REF!
3075,3,0,4,8,4,0,42,#REF!,#REF!
3077,3,2,4,0,2,0,39,#REF!,#REF!
3078,3,1,3,4,2,0,31,#REF!,#REF!
3081,0,2,5,0,0,1,30,#REF!,#REF!
3082,2,0,4,0,1,0,18,#REF!,#REF!
3083,0,1,4,0,0,0,12,#REF!,#REF!
3084,4,0,2,0,0,0,10,#REF!,#REF!
3088,2,0,4,0,0,0,13,#REF!,#REF!
3090,0,0,3,0,2,0,14,#REF!,#REF!
3093,1,4,4,2,2,0,34,#REF!,#REF!
3094,2,0,3,0,0,0,11,#REF!,#REF!
3098,3,0,2,0,0,0,9,#REF!,#REF!
3099,2,1,0,0,1,0,7,#REF!,#REF!
3101,2,1,3,1,2,0,15,#REF!,#REF!
3102,2,1,6,0,0,0,25,#REF!,#REF!
3103,1,1,2,0,0,2,11,#REF!,#REF!
3104,4,0,2,2,0,0,15,#REF!,#REF!
3106,1,4,4,10,7,2,61,#REF!,#REF!
3107,1,0,5,8,5,0,41,#REF!,#REF!
3110,2,0,4,0,2,0,13,#REF!,#REF!
3111,3,0,4,0,0,1,12,#REF!,#REF!
3112,2,4,5,0,10,3,49,#REF!,#REF!
3114,4,0,4,0,4,0,28,#REF!,#REF!
3118,2,0,3,4,0,0,20,#REF!,#REF!
3119,3,0,0,0,4,1,28,#REF!,#REF!
3123,0,0,4,2,0,0,9,#REF!,#REF!
3126,4,0,0,0,0,0,8,#REF!,#REF!
3127,0,1,4,0,3,3,30,#REF!,#REF!
3128,3,0,3,0,0,0,8,#REF!,#REF!
3131,3,0,1,0,0,0,9,#REF!,#REF!
3132,3,1,4,2,1,0,19,#REF!,#REF!
3133,1,0,3,0,0,0,8,#REF!,#REF!
3135,0,1,5,0,0,0,18,#REF!,#REF!
3136,0,5,5,16,12,3,101,#REF!,#REF!
3137,4,1,4,0,0,0,16,#REF!,#REF!
3138,2,0,2,0,0,1,18,#REF!,#REF!
3139,0,1,5,0,0,0,11,#REF!,#REF!
3140,2,1,5,2,4,0,22,#REF!,#REF!
3141,2,1,3,0,4,0,22,#REF!,#REF!
3143,4,0,4,0,0,0,13,#REF!,#REF!
3144,2,0,4,0,0,0,11,#REF!,#REF!
3145,4,0,4,0,4,0,21,#REF!,#REF!
3146,3,0,1,0,0,0,6,#REF!,#REF!
3147,0,0,2,0,0,1,6,#REF!,#REF!
3150,4,1,4,0,2,0,20,#REF!,#REF!
3151,4,0,3,0,7,0,29,#REF!,#REF!
3152,1,0,4,0,0,0,9,#REF!,#REF!
3153,2,1,4,0,0,0,16,#REF!,#REF!
3154,0,2,5,0,0,0,18,#REF!,#REF!
3155,3,0,2,0,0,1,11,#REF!,#REF!
3156,4,0,4,0,3,0,18,#REF!,#REF!
3157,4,0,5,0,1,0,17,#REF!,#REF!
3159,0,2,3,4,2,0,27,#REF!,#REF!
3161,2,0,3,0,2,0,13,#REF!,#REF!
3162,0,0,2,0,3,0,18,#REF!,#REF!
3163,3,1,4,4,4,0,35,#REF!,#REF!
3164,3,0,2,0,0,0,13,#REF!,#REF!
3167,3,1,2,0,3,0,22,#REF!,#REF!
3168,0,1,4,0,0,0,8,#REF!,#REF!
3169,3,4,5,7,5,2,71,#REF!,#REF!
3170,1,0,4,0,8,2,35,#REF!,#REF!
3172,3,1,4,3,0,1,30,#REF!,#REF!
3173,4,0,4,0,0,1,17,#REF!,#REF!
3175,0,0,4,0,1,0,11,#REF!,#REF!
3176,2,1,5,0,2,1,19,#REF!,#REF!
3177,1,0,3,0,2,0,12,#REF!,#REF!
3178,2,0,3,0,2,0,11,#REF!,#REF!
3179,0,0,1,0,0,0,4,#REF!,#REF!
3180,0,0,2,4,1,0,17,#REF!,#REF!
