flag,store_nbr,Estimated In-store Week,Estimated Receipt Qty,Direct to Store Receipt Qty,Direct to Store PO Nbr
1,3363,WK6,2,0,
1,3366,WK4,61,117,
1,3367,WK4,21,0,
1,3370,WK4,20,0,
1,3372,WK4,41,0,
1,3380,WK4,86,0,
1,3380,WK6,7,0,
1,3380,WK7,12,0,
1,3380,WK8,4,123,
1,3380,WK15,0,114,
1,3380,WK22,0,113,
1,3382,WK4,81,0,
1,3382,WK9,18,0,
1,3382,WK10,0,123,
1,3386,WK4,31,0,
1,3387,WK4,24,0,
1,3388,WK4,33,0,
1,3391,WK4,56,0,
1,3395,WK4,20,0,
1,3395,WK6,2,0,
1,3395,WK7,7,0,
1,3397,WK4,29,0,
1,3402,WK4,34,0,
1,3403,WK4,34,0,
1,3408,WK4,37,0,
1,3408,WK5,4,0,
1,3408,WK6,6,0,
1,3409,WK4,48,0,
1,3409,WK7,4,0,
1,3409,WK8,2,0,
1,3409,WK9,12,0,
1,3412,WK4,69,0,
1,3412,WK7,0,123,
1,3412,WK9,10,0,
1,3415,WK4,30,0,
1,3417,WK4,83,117,
1,3418,WK4,47,0,
1,3422,WK4,33,0,
1,3422,WK5,1,0,
1,3422,WK6,3,0,
1,3422,WK7,2,0,
1,3429,WK4,24,0,
1,3429,WK8,2,0,
1,3429,WK9,9,0,
1,3431,WK4,37,0,
1,3431,WK5,4,0,
1,3431,WK6,5,0,
1,3434,WK4,19,0,
1,3434,WK9,7,0,
1,3434,WK10,3,0,
1,3435,WK4,18,0,
1,3435,WK6,4,0,
1,3435,WK7,5,0,
1,3439,WK4,52,0,
1,3443,WK4,20,0,
1,3443,WK7,3,0,
1,3443,WK8,6,0,
1,3454,WK4,36,118,
1,3458,WK4,29,0,
1,3458,WK9,2,0,
1,3458,WK10,6,0,
1,3458,WK11,8,0,
1,3461,WK4,34,0,
1,3463,WK4,27,0,
1,3464,WK4,28,0,
1,3471,WK4,33,0,
1,3472,WK4,98,0,
1,3472,WK7,14,0,
1,3472,WK8,1,123,
1,3472,WK12,0,115,
1,3472,WK16,0,141,
1,3472,WK21,0,103,
1,3474,WK4,23,0,
1,3480,WK4,20,0,
1,3480,WK6,5,0,
1,3482,WK4,41,0,
1,3482,WK5,4,0,
1,3482,WK6,6,0,
1,3483,WK4,8,0,
1,3484,WK4,48,0,
1,3485,WK4,24,0,
1,3485,WK6,5,0,
1,3486,WK4,54,0,
1,3486,WK6,5,123,
1,3486,WK7,1,0,
1,3486,WK8,5,0,
1,3487,WK4,29,0,
1,3487,WK9,2,0,
1,3487,WK10,7,0,
1,3487,WK11,4,0,
1,3488,WK4,19,0,
1,3488,WK9,7,0,
1,3488,WK10,3,0,
1,3492,WK4,21,0,
1,3492,WK6,3,0,
1,3494,WK4,29,0,
1,3495,WK4,36,0,
1,3495,WK6,4,0,
1,3495,WK7,2,0,
1,3495,WK8,2,0,
1,3497,WK4,24,0,
1,3497,WK9,7,0,
1,3497,WK10,6,0,
1,3498,WK4,22,0,
1,3498,WK9,6,0,
1,3498,WK10,3,0,
1,3499,WK4,19,0,
1,3499,WK9,7,0,
1,3499,WK10,3,0,
1,3501,WK4,36,0,
1,3501,WK5,1,0,
1,3501,WK6,3,0,
1,3501,WK7,2,0,
1,3502,WK4,20,0,
1,3502,WK6,3,0,
1,3502,WK7,6,0,
1,3503,WK4,25,0,
1,3503,WK6,3,0,
1,3505,WK4,24,0,
1,3505,WK9,7,0,
1,3505,WK10,4,0,
1,3510,WK4,27,0,
1,3511,WK4,96,0,
1,3511,WK6,14,0,
1,3511,WK7,12,0,
1,3511,WK8,7,123,
1,3511,WK13,0,115,
1,3511,WK14,0,115,
1,3511,WK16,0,124,
1,3511,WK18,0,115,
1,3511,WK19,0,115,
1,3511,WK21,0,114,
1,3513,WK4,22,0,
1,3513,WK9,6,0,
1,3513,WK10,3,0,
1,3514,WK4,48,0,
1,3514,WK6,4,0,
1,3514,WK8,2,0,
1,3514,WK9,14,0,
1,3515,WK4,17,0,
1,3515,WK7,9,0,
1,3516,WK4,22,0,
1,3523,WK4,22,0,
1,3524,WK4,29,0,
1,3525,WK4,75,0,
1,3525,WK7,8,0,
1,3525,WK8,3,123,
1,3526,WK4,24,0,
1,3527,WK4,25,0,
1,3528,WK4,47,0,
1,3531,WK4,31,0,
1,3531,WK7,2,0,
1,3531,WK8,2,124,
1,3534,WK4,47,0,
1,3534,WK9,13,0,
1,3534,WK10,5,0,
1,3535,WK4,77,0,
1,3535,WK6,2,0,
1,3535,WK8,0,123,
1,3535,WK9,10,0,
1,3537,WK4,93,0,
1,3537,WK6,7,0,
1,3537,WK7,12,0,
1,3537,WK8,4,123,
1,3537,WK13,0,115,
1,3537,WK16,0,124,
1,3537,WK21,0,106,
1,3538,WK4,26,0,
1,3541,WK4,34,0,
1,3541,WK5,1,0,
1,3541,WK6,3,0,
1,3541,WK7,2,0,
1,3547,WK4,20,0,
1,3547,WK7,5,0,
1,3547,WK8,4,0,
1,3549,WK4,43,0,
1,3549,WK7,4,0,
1,3549,WK8,2,0,
1,3549,WK9,20,0,
1,3560,WK4,30,0,
1,3560,WK6,2,0,
1,3560,WK7,2,0,
1,3560,WK8,2,0,
1,3560,WK9,5,0,
1,3561,WK4,48,0,
1,3561,WK7,4,0,
1,3561,WK8,2,0,
1,3561,WK9,16,0,
1,3568,WK4,57,117,
1,3570,WK4,43,0,
1,3573,WK4,12,0,
1,3573,WK6,2,0,
1,3580,WK4,18,0,
1,3580,WK6,2,0,
1,3580,WK7,9,0,
1,3581,WK4,24,0,
1,3581,WK7,12,0,
1,3581,WK8,2,0,
1,3582,WK4,40,0,
1,3582,WK9,12,0,
1,3583,WK4,20,0,
1,3583,WK7,2,0,
1,3583,WK8,4,0,
1,3583,WK9,3,0,
1,3585,WK4,28,0,
1,3587,WK4,30,0,
1,3587,WK5,0,110,
1,3587,WK6,8,0,
1,3588,WK4,27,0,
1,3588,WK6,3,0,
1,3589,WK4,32,0,
1,3591,WK4,23,0,
1,3595,WK4,28,0,
1,3597,WK4,18,0,
1,3597,WK9,6,0,
1,3597,WK10,3,0,
1,3602,WK4,36,0,
1,3602,WK6,1,0,
1,3602,WK7,7,0,
1,3602,WK8,2,0,
1,3602,WK9,2,0,
1,3607,WK4,32,0,
1,3607,WK7,4,0,
1,3607,WK8,5,0,
1,3607,WK9,9,0,
1,3607,WK10,1,0,
1,3608,WK4,42,0,
1,3608,WK8,1,0,
1,3608,WK9,11,0,
1,3612,WK4,24,0,
1,3612,WK6,3,0,
1,3616,WK4,21,0,
1,3620,WK4,66,117,
1,3624,WK4,21,0,
1,3624,WK9,7,0,
1,3624,WK10,3,0,
1,3625,WK4,29,0,
1,3626,WK4,22,0,
1,3626,WK6,4,0,
1,3627,WK4,33,0,
1,3627,WK6,4,0,
1,3627,WK7,1,0,
1,3627,WK8,1,0,
1,3630,WK4,20,0,
1,3630,WK6,2,0,
1,3630,WK7,5,0,
1,3630,WK8,2,0,
1,3633,WK4,43,0,
1,3633,WK6,4,0,
1,3633,WK8,4,0,
1,3639,WK4,25,0,
1,3639,WK6,3,0,
1,3644,WK4,25,0,
1,3644,WK6,3,0,
1,3648,WK4,47,0,
1,3648,WK9,9,0,
1,3648,WK10,3,0,
1,3650,WK4,27,0,
1,3652,WK4,34,0,
1,3652,WK5,5,0,
1,3652,WK6,4,0,
1,3659,WK4,25,0,
1,3660,WK4,25,0,
1,3693,WK4,32,0,
1,3700,WK4,21,0,
1,3700,WK6,4,0,
1,3702,WK4,23,0,
1,3705,WK4,72,0,
1,3705,WK7,7,0,
1,3705,WK8,6,123,
1,3708,WK4,35,0,
1,3708,WK5,4,0,
1,3708,WK6,4,0,
1,3712,WK4,47,0,
1,3712,WK5,6,0,
1,3712,WK6,7,0,
1,3716,WK4,32,0,
1,3722,WK4,78,0,
1,3722,WK6,4,0,
1,3722,WK8,0,123,
1,3722,WK9,17,0,
1,3726,WK4,24,0,
1,3726,WK10,7,0,
1,3726,WK11,4,0,
1,3729,WK4,49,0,
1,3729,WK5,1,103,
1,3729,WK6,18,0,
1,3730,WK4,74,117,
1,3730,WK6,8,0,
1,3730,WK14,0,104,
1,3730,WK20,0,104,
1,3733,WK4,53,0,
1,3733,WK5,0,102,
1,3733,WK8,9,0,
1,3734,WK4,32,0,
1,3734,WK6,1,0,
1,3734,WK7,6,0,
1,3734,WK8,2,0,
1,3739,WK4,67,117,
1,3742,WK4,90,0,
1,3742,WK7,8,0,
1,3742,WK8,7,123,
1,3742,WK15,0,123,
1,3742,WK22,0,103,
1,3748,WK4,36,131,
1,3748,WK5,4,0,
1,3750,WK4,20,0,
1,3754,WK4,77,0,
1,3754,WK7,7,0,
1,3754,WK8,7,123,
1,3757,WK4,76,0,
1,3757,WK7,8,0,
1,3757,WK8,3,123,
1,3760,WK4,22,0,
1,3760,WK9,7,0,
1,3760,WK10,3,0,
1,3761,WK4,43,0,
1,3761,WK9,9,0,
1,3761,WK10,3,0,
1,3762,WK4,48,0,
1,3762,WK6,3,0,
1,3762,WK7,9,0,
1,3762,WK8,3,0,
1,3762,WK9,3,0,
1,3764,WK4,53,0,
1,3764,WK5,3,0,
1,3768,WK4,37,0,
1,3768,WK6,4,0,
1,3768,WK8,3,0,
1,3770,WK4,33,0,
1,3770,WK6,4,0,
1,3772,WK4,42,0,
1,3772,WK6,5,0,
1,3772,WK7,2,0,
1,3772,WK8,2,0,
1,3773,WK4,55,0,
1,3773,WK5,8,0,
1,3773,WK6,8,0,
1,3774,WK4,47,0,
1,3774,WK5,1,0,
1,3774,WK6,6,0,
1,3774,WK7,5,0,
1,3774,WK8,3,0,
1,3777,WK4,18,0,
1,3777,WK5,1,0,
1,3777,WK6,6,0,
1,3778,WK4,89,0,
1,3778,WK9,21,0,
1,3778,WK10,0,123,
1,3782,WK4,22,0,
1,3785,WK4,23,0,
1,3786,WK4,44,0,
1,3786,WK5,4,0,
1,3789,WK4,29,0,
1,3791,WK4,24,0,
1,3791,WK10,6,0,
1,3791,WK11,5,0,
1,3792,WK4,24,0,
1,3792,WK7,12,0,
1,3792,WK8,2,0,
1,3794,WK4,37,0,
1,3794,WK7,2,0,
1,3794,WK8,25,0,
1,3795,WK4,20,0,
1,3795,WK7,5,0,
1,3795,WK8,4,0,
1,3801,WK4,40,0,
1,3801,WK7,2,0,
1,3801,WK8,1,124,
1,3802,WK4,21,0,
1,3802,WK5,2,0,
1,3802,WK6,5,0,
1,3802,WK7,4,0,
1,3803,WK4,18,0,
1,3803,WK7,5,0,
1,3803,WK8,4,0,
1,3805,WK4,75,0,
1,3805,WK9,21,0,
1,3805,WK10,0,123,
1,3806,WK4,30,0,
1,3806,WK9,7,0,
1,3806,WK10,3,0,
1,3823,WK4,30,0,
1,3823,WK6,4,0,
1,3823,WK7,5,0,
1,3825,WK4,28,0,
1,3828,WK4,19,0,
1,3829,WK4,33,0,
1,3829,WK6,2,0,
1,3830,WK4,67,0,
1,3830,WK6,4,123,
1,3830,WK8,10,0,
1,3833,WK4,63,117,
1,3833,WK6,5,0,
1,3833,WK11,0,115,
1,3833,WK14,0,131,
1,3833,WK20,0,113,
1,3835,WK4,25,0,
1,3838,WK4,30,0,
1,3838,WK6,2,0,
1,3838,WK8,2,0,
1,3838,WK9,7,0,
1,3842,WK4,15,0,
1,3842,WK7,2,0,
1,3842,WK8,2,0,
1,3842,WK9,5,0,
1,3843,WK4,33,0,
1,3843,WK5,1,0,
1,3843,WK6,3,0,
1,3843,WK7,2,0,
1,3848,WK4,49,0,
1,3850,WK4,76,0,
1,3850,WK7,14,0,
1,3850,WK8,5,123,
1,3852,WK4,27,0,
1,3852,WK6,5,0,
1,3853,WK4,32,0,
1,3853,WK9,7,0,
1,3853,WK10,3,0,
1,3857,WK4,24,0,
1,3857,WK9,6,0,
1,3857,WK10,6,0,
1,3864,WK4,29,0,
1,3867,WK4,47,0,
1,3867,WK9,13,0,
1,3868,WK4,29,0,
1,3874,WK4,69,0,
1,3875,WK4,29,0,
1,3875,WK9,6,0,
1,3875,WK10,3,0,
1,3876,WK4,24,0,
1,3876,WK10,6,0,
1,3876,WK11,5,0,
1,3877,WK4,29,0,
1,3887,WK4,54,0,
1,3888,WK4,62,0,
1,3893,WK4,21,0,
1,3893,WK9,6,0,
1,3893,WK10,3,0,
1,3894,WK4,12,0,
1,3894,WK6,3,0,
1,3894,WK7,6,0,
1,3896,WK4,56,117,
1,3896,WK6,2,0,
1,3897,WK4,81,117,
1,3912,WK4,18,0,
1,3912,WK7,5,0,
1,3912,WK8,4,0,
1,4055,WK4,34,0,
1,4063,WK4,24,0,
1,4064,WK4,25,0,
1,4064,WK6,3,0,
1,4065,WK4,28,0,
1,4068,WK4,59,117,
1,4102,WK4,63,0,
1,4108,WK4,21,0,
1,4108,WK6,3,0,
1,4111,WK4,29,0,
1,4115,WK4,25,0,
1,4118,WK4,14,0,
1,4118,WK6,3,0,
1,4118,WK7,6,0,
1,4129,WK4,21,0,
1,4130,WK4,33,0,
1,4137,WK4,23,0,
1,4137,WK8,9,0,
1,4144,WK4,10,0,
1,4153,WK4,33,0,
1,4153,WK5,1,0,
1,4153,WK6,3,0,
1,4153,WK7,2,0,
1,4156,WK4,51,0,
1,4156,WK7,3,0,
1,4156,WK8,3,0,
1,4156,WK9,20,0,
1,4162,WK4,33,0,
1,4163,WK4,32,0,
1,4164,WK4,54,0,
1,4164,WK5,3,0,
1,4166,WK4,20,0,
1,4166,WK6,4,0,
1,4168,WK4,29,0,
1,4176,WK4,42,0,
1,4176,WK5,5,0,
1,4176,WK6,7,0,
1,4183,WK4,22,0,
1,4185,WK4,31,0,
1,4187,WK4,34,0,
1,4194,WK4,23,0,
1,4200,WK4,34,0,
1,4202,WK4,32,0,
1,4202,WK5,5,0,
1,4202,WK6,4,0,
1,4203,WK4,34,118,
1,4215,WK4,30,117,
1,4215,WK5,3,0,
1,4216,WK4,14,0,
1,4216,WK6,3,0,
1,4216,WK7,6,0,
1,4219,WK4,41,0,
1,4221,WK4,35,0,
1,4221,WK5,4,0,
1,4221,WK6,6,0,
1,4223,WK4,20,0,
1,4223,WK6,4,0,
1,4224,WK4,30,0,
1,4224,WK6,4,0,
1,4224,WK8,2,0,
1,4226,WK4,28,0,
1,4226,WK6,2,0,
1,4230,WK4,25,0,
1,4230,WK10,6,0,
1,4230,WK11,5,0,
1,4235,WK4,14,0,
1,4235,WK6,3,0,
1,4235,WK7,6,0,
1,4237,WK4,51,0,
1,4237,WK5,0,102,
1,4237,WK8,12,0,
1,4238,WK4,30,0,
1,4239,WK4,38,0,
1,4239,WK5,0,110,
1,4239,WK6,3,0,
1,4240,WK4,49,0,
1,4240,WK5,8,0,
1,4240,WK6,8,0,
1,4241,WK4,22,0,
1,4241,WK6,3,0,
1,4244,WK4,97,0,
1,4244,WK9,4,0,
1,4244,WK10,12,123,
1,4244,WK12,0,115,
1,4244,WK17,0,123,
1,4244,WK22,0,103,
1,4247,WK4,77,117,
1,4247,WK14,0,103,
1,4247,WK20,0,102,
1,4249,WK4,37,0,
1,4249,WK7,8,0,
1,4249,WK8,0,124,
1,4250,WK4,16,0,
1,4252,WK4,65,0,
1,4253,WK4,51,0,
1,4253,WK9,1,0,
1,4253,WK10,1,124,
1,4255,WK4,14,0,
1,4255,WK7,9,0,
1,4256,WK4,48,0,
1,4256,WK6,3,0,
1,4256,WK7,9,0,
1,4256,WK8,3,0,
1,4256,WK9,2,0,
1,4257,WK4,30,0,
1,4257,WK9,6,0,
1,4257,WK10,3,0,
1,4258,WK4,17,0,
1,4258,WK6,3,0,
1,4259,WK4,20,0,
1,4259,WK9,5,0,
1,4259,WK10,5,0,
1,4260,WK4,30,0,
1,4272,WK4,51,117,
1,4273,WK4,57,0,
1,4273,WK6,3,0,
1,4274,WK4,32,0,
1,4274,WK6,4,0,
1,4274,WK8,2,0,
1,4277,WK4,28,0,
1,4277,WK7,15,0,
1,4277,WK8,3,0,
1,4279,WK4,58,0,
1,4279,WK5,2,0,
1,4281,WK4,36,0,
1,4281,WK9,26,0,
1,4281,WK10,4,0,
1,4283,WK4,34,0,
1,4295,WK4,23,0,
1,4298,WK4,17,0,
1,4309,WK4,49,0,
1,4309,WK5,1,103,
1,4309,WK6,10,0,
1,4317,WK4,27,0,
1,4318,WK4,34,0,
1,4321,WK4,30,0,
1,4321,WK6,5,0,
1,4321,WK7,4,0,
1,4325,WK4,41,0,
1,4330,WK4,31,0,
1,4333,WK4,46,0,
1,4334,WK4,28,0,
1,4334,WK6,3,0,
1,4335,WK4,40,0,
1,4335,WK9,13,0,
1,4341,WK4,52,0,
1,4341,WK5,11,0,
1,4348,WK4,30,0,
1,4348,WK6,3,0,
1,4348,WK8,2,0,
1,4348,WK9,7,0,
1,4350,WK4,29,0,
1,4350,WK6,4,0,
1,4352,WK4,48,0,
1,4352,WK9,7,0,
1,4352,WK10,5,0,
1,4355,WK4,55,0,
1,4358,WK4,24,0,
1,4358,WK6,2,0,
1,4358,WK7,7,0,
1,4359,WK4,98,0,
1,4359,WK13,122,0,
1,4365,WK4,29,0,
1,4368,WK4,50,0,
1,4370,WK4,54,103,
1,4370,WK5,1,0,
1,4370,WK6,9,0,
1,4377,WK4,39,0,
1,4377,WK9,11,0,
1,4378,WK4,31,0,
1,4378,WK5,1,0,
1,4378,WK6,3,0,
1,4378,WK7,2,0,
1,4381,WK4,55,0,
1,4381,WK6,0,123,
1,4381,WK7,2,0,
1,4381,WK8,15,0,
1,4384,WK4,45,0,
1,4384,WK6,6,0,
1,4387,WK4,20,0,
1,4387,WK7,2,0,
1,4387,WK8,1,0,
1,4387,WK9,6,0,
1,4389,WK4,48,0,
1,4389,WK7,4,0,
1,4389,WK8,2,0,
1,4389,WK9,14,0,
1,4394,WK4,75,0,
1,4394,WK7,14,0,
1,4394,WK8,7,123,
1,4394,WK15,0,123,
1,4394,WK22,0,103,
1,4395,WK4,101,0,
1,4395,WK7,31,0,
1,4395,WK8,1,123,
1,4395,WK13,0,115,
1,4395,WK16,0,131,
1,4395,WK21,0,103,
1,4399,WK4,17,0,
1,4399,WK10,7,0,
1,4399,WK11,4,0,
1,4404,WK4,50,0,
1,4404,WK8,4,0,
1,4404,WK9,16,0,
1,4407,WK4,33,0,
1,4409,WK4,45,0,
1,4409,WK5,2,0,
1,4410,WK4,31,0,
1,4410,WK6,5,0,
1,4410,WK8,2,0,
1,4412,WK4,76,0,
1,4412,WK9,17,123,
1,4414,WK4,22,0,
1,4414,WK6,3,0,
1,4417,WK4,14,0,
1,4417,WK6,3,0,
1,4417,WK7,6,0,
1,4420,WK4,30,0,
1,4420,WK5,0,109,
1,4420,WK8,4,0,
1,4423,WK4,17,0,
1,4423,WK6,3,0,
1,4438,WK4,63,0,
1,4439,WK4,24,0,
1,4439,WK10,5,0,
1,4439,WK11,4,0,
1,4440,WK4,44,0,
1,4440,WK6,9,0,
1,4440,WK8,5,0,
1,4444,WK4,25,0,
1,4446,WK4,29,0,
1,4450,WK4,12,0,
1,4450,WK6,3,0,
1,4450,WK7,6,0,
1,4458,WK4,31,0,
1,4459,WK4,30,0,
1,4460,WK4,33,0,
1,4461,WK4,18,0,
1,4461,WK7,9,0,
1,4471,WK4,40,0,
1,4471,WK9,12,0,
1,4474,WK4,163,0,
1,4475,WK4,29,0,
1,4475,WK6,5,0,
1,4475,WK7,4,0,
1,4476,WK4,17,0,
1,4476,WK6,5,0,
1,4477,WK4,33,0,
1,4477,WK6,5,0,
1,4477,WK8,2,0,
1,4479,WK4,10,0,
1,4479,WK7,6,0,
1,4482,WK4,21,0,
1,4482,WK6,3,0,
1,4487,WK4,29,0,
1,4497,WK4,31,0,
1,4499,WK4,16,0,
1,4503,WK4,30,0,
1,4503,WK5,3,0,
1,4503,WK6,5,0,
1,4506,WK4,13,0,
1,4506,WK6,3,0,
1,4509,WK4,50,0,
1,4509,WK5,2,0,
1,4511,WK4,33,0,
1,4511,WK6,1,0,
1,4511,WK7,6,0,
1,4511,WK8,2,0,
1,4514,WK4,17,0,
1,4514,WK6,3,0,
1,4520,WK4,25,0,
1,4521,WK4,29,109,
1,4521,WK8,4,0,
1,4540,WK4,23,0,
1,4540,WK10,5,0,
1,4540,WK11,4,0,
1,4543,WK4,57,117,
1,4543,WK6,2,0,
1,4556,WK4,30,0,
1,4564,WK4,29,0,
1,4568,WK4,16,0,
1,4568,WK6,1,0,
1,4568,WK7,3,0,
1,4568,WK8,2,0,
1,4569,WK4,44,0,
1,4569,WK9,8,0,
1,4569,WK10,3,0,
1,4570,WK4,22,0,
1,4570,WK7,7,0,
1,4570,WK8,6,0,
1,4574,WK4,24,0,
1,4574,WK6,3,0,
1,4583,WK4,13,0,
1,4583,WK6,3,0,
1,4588,WK4,29,0,
1,4590,WK4,26,0,
1,4590,WK6,2,0,
1,4590,WK7,7,0,
1,4593,WK4,42,0,
1,4593,WK6,6,0,
1,4593,WK8,2,0,
1,4597,WK4,30,0,
1,4597,WK8,0,124,
1,4597,WK9,4,0,
1,4597,WK10,2,0,
1,4599,WK4,44,0,
1,4599,WK9,26,0,
1,4600,WK4,29,0,
1,4600,WK6,5,0,
1,4600,WK7,4,0,
1,4601,WK4,37,0,
1,4601,WK5,2,0,
1,4611,WK4,31,0,
1,4611,WK6,5,0,
1,4611,WK7,5,0,
1,4611,WK8,4,0,
1,4615,WK4,28,0,
1,4615,WK6,3,0,
1,4616,WK4,21,0,
1,4616,WK6,4,0,
1,4623,WK4,46,0,
1,4623,WK6,6,0,
1,4623,WK7,8,0,
1,4627,WK4,38,0,
1,4627,WK5,4,0,
1,4627,WK6,6,0,
1,4635,WK4,55,95,
1,4635,WK7,18,0,
1,4635,WK8,2,0,
1,4635,WK15,0,105,
1,4635,WK20,0,96,
1,4641,WK4,20,0,
1,4641,WK9,6,0,
1,4641,WK10,3,0,
1,4643,WK4,30,0,
1,4643,WK6,2,0,
1,4643,WK8,2,0,
1,4643,WK9,7,0,
1,4653,WK4,49,0,
1,4653,WK9,14,0,
1,4664,WK4,30,0,
1,4677,WK4,19,0,
1,4677,WK9,6,0,
1,4677,WK10,3,0,
1,4678,WK4,82,117,
1,4678,WK14,0,123,
1,4678,WK20,0,114,
1,4681,WK4,49,0,
1,4682,WK4,17,0,
1,4682,WK6,3,0,
1,4683,WK4,27,0,
1,4689,WK4,62,117,
1,4696,WK4,78,117,
1,4696,WK14,0,124,
1,4696,WK20,0,113,
1,4697,WK4,25,0,
1,4697,WK6,3,0,
1,4734,WK4,40,0,
1,4734,WK9,12,0,
1,4849,WK4,30,0,
1,4849,WK9,6,0,
1,4849,WK10,3,0,
1,4865,WK4,36,0,
1,4865,WK9,13,0,
1,4865,WK10,4,0,
1,5003,WK4,40,0,
1,5003,WK9,12,0,
1,5023,WK4,29,0,
1,5029,WK4,30,0,
1,5029,WK9,3,0,
1,5029,WK10,7,0,
1,5029,WK11,4,0,
1,5030,WK4,23,0,
1,5030,WK10,5,0,
1,5030,WK11,4,0,
1,5031,WK4,41,0,
1,5031,WK6,2,0,
1,5034,WK4,23,0,
1,5035,WK4,27,0,
1,5036,WK4,27,0,
1,5037,WK4,35,0,
1,5038,WK4,10,0,
1,5038,WK9,3,0,
1,5038,WK10,3,0,
1,5039,WK4,29,0,
1,5039,WK5,1,0,
1,5039,WK6,3,0,
1,5039,WK7,2,0,
1,5040,WK4,30,0,
1,5040,WK6,2,0,
1,5040,WK8,2,0,
1,5040,WK9,7,0,
1,5041,WK4,37,0,
1,5041,WK7,2,0,
1,5041,WK8,22,0,
1,5046,WK4,29,0,
1,5047,WK4,29,0,
1,5047,WK5,1,0,
1,5047,WK6,3,0,
1,5047,WK7,2,0,
1,5048,WK4,19,0,
1,5048,WK10,6,0,
1,5048,WK11,3,0,
1,5049,WK4,76,0,
1,5049,WK9,21,123,
1,5054,WK4,25,0,
1,5055,WK4,27,0,
1,5056,WK4,27,0,
1,5057,WK4,27,0,
1,5057,WK6,2,0,
1,5060,WK4,8,0,
1,5060,WK9,4,0,
1,5060,WK10,2,0,
1,5063,WK4,26,0,
1,5063,WK6,3,0,
1,5064,WK4,24,0,
1,5064,WK10,5,0,
1,5064,WK11,4,0,
1,5065,WK4,24,0,
1,5065,WK10,5,0,
1,5065,WK11,4,0,
1,5066,WK4,26,0,
1,5066,WK7,14,0,
1,5071,WK4,26,0,
1,5071,WK5,1,0,
1,5071,WK6,6,0,
1,5073,WK4,36,0,
1,5073,WK7,1,0,
1,5073,WK8,19,0,
1,5075,WK4,22,0,
1,5076,WK4,50,0,
1,5076,WK7,4,0,
1,5076,WK8,2,0,
1,5076,WK9,11,0,
1,5078,WK4,39,0,
1,5078,WK7,1,0,
1,5078,WK8,17,0,
1,5079,WK4,32,118,
1,5080,WK4,41,0,
1,5080,WK5,4,0,
1,5080,WK6,6,0,
1,5085,WK4,24,0,
1,5085,WK6,3,0,
1,5087,WK4,44,0,
1,5087,WK6,2,0,
1,5088,WK4,44,0,
1,5088,WK8,2,0,
1,5088,WK9,14,0,
1,5099,WK4,46,0,
1,5099,WK9,6,124,
1,5105,WK4,37,0,
1,5105,WK6,4,0,
1,5105,WK8,4,0,
1,5111,WK4,18,0,
1,5111,WK7,5,0,
1,5111,WK8,4,0,
1,5113,WK4,33,0,
1,5116,WK4,21,0,
1,5117,WK4,34,0,
1,5117,WK6,4,0,
1,5117,WK8,4,0,
1,5118,WK4,16,0,
1,5123,WK4,44,0,
1,5123,WK9,18,0,
1,5126,WK4,75,117,
1,5126,WK5,20,0,
1,5127,WK4,24,0,
1,5127,WK9,7,0,
1,5127,WK10,53,0,
1,5133,WK4,50,103,
1,5133,WK5,1,0,
1,5133,WK6,8,0,
1,5136,WK4,26,0,
1,5136,WK5,3,0,
1,5136,WK6,2,0,
1,5139,WK4,25,0,
1,5139,WK5,3,0,
1,5139,WK6,2,0,
1,5140,WK4,55,0,
1,5141,WK4,32,0,
1,5141,WK6,5,0,
1,5141,WK7,4,0,
1,5142,WK4,31,0,
1,5142,WK5,1,0,
1,5142,WK6,3,0,
1,5142,WK7,2,0,
1,5146,WK4,34,0,
1,5151,WK4,46,0,
1,5151,WK5,4,0,
1,5156,WK4,27,0,
1,5159,WK4,40,0,
1,5159,WK9,2,0,
1,5159,WK10,9,0,
1,5159,WK11,6,0,
1,5160,WK4,72,0,
1,5160,WK9,10,0,
1,5160,WK10,0,123,
1,5160,WK11,5,0,
1,5162,WK4,25,0,
1,5167,WK4,52,0,
1,5168,WK4,48,0,
1,5172,WK4,44,0,
1,5173,WK4,26,0,
1,5174,WK4,30,0,
1,5175,WK4,21,0,
1,5175,WK6,3,0,
1,5178,WK4,19,0,
1,5178,WK7,4,0,
1,5178,WK8,5,0,
1,5186,WK4,50,0,
1,5190,WK4,60,0,
1,5191,WK4,27,0,
1,5192,WK4,40,0,
1,5192,WK5,6,0,
1,5192,WK6,8,0,
1,5193,WK4,43,0,
1,5195,WK4,77,0,
1,5195,WK7,2,0,
1,5195,WK8,6,123,
1,5197,WK4,24,0,
1,5199,WK4,24,0,
1,5199,WK9,16,0,
1,5199,WK10,13,0,
1,5200,WK4,35,0,
1,5200,WK5,1,0,
1,5200,WK6,4,0,
1,5200,WK7,2,0,
1,5200,WK8,2,0,
1,5201,WK4,19,0,
1,5201,WK7,5,0,
1,5201,WK8,4,0,
1,5202,WK4,28,0,
1,5202,WK7,6,0,
1,5202,WK8,8,0,
1,5210,WK4,42,0,
1,5210,WK5,2,0,
1,5218,WK4,51,0,
1,5220,WK4,24,0,
1,5227,WK4,19,0,
1,5227,WK6,3,0,
1,5231,WK4,27,0,
1,5231,WK5,3,0,
1,5231,WK6,2,0,
1,5232,WK4,80,0,
1,5232,WK9,12,123,
1,5233,WK4,42,0,
1,5234,WK4,35,118,
