Store,City,State,Next Major Touch Program Year,Projected Possession Date
5183,JEFFERSONTOWN,KY,TBD,TBD
5188,HIXSON,TN,TBD,TBD
5191,FORNEY,TX,TBD,TBD
5210,WYLIE,TX,TBD,TBD
5211,MCKINNEY,TX,TBD,TBD
5214,KISSIMMEE,FL,TBD,TBD
5218,ST PETERSBURG,FL,TBD,TBD
5220,TAMPA,FL,TBD,TBD
5235,SANDY,UT,TBD,TBD
5236,BOWLING GREEN,KY,TBD,TBD
5255,TAMPA,FL,TBD,TBD
5259,LAS VEGAS,NV,TBD,TBD
5263,CLEVELAND,TN,TBD,TBD
5266,HUDSON,FL,TBD,TBD
5267,ATHENS,GA,TBD,TBD
5270,LINDON,UT,TBD,TBD
5274,PEARL CITY,HI,TBD,TBD
5275,WOODSTOCK,GA,TBD,TBD
5278,CHICOPEE,MA,TBD,TBD
5288,SEAGOVILLE,TX,TBD,TBD
5293,VALLEY STREAM,NY,TBD,TBD
5309,OBERLIN,OH,TBD,TBD
5313,LAKE SAINT LOUIS,MO,TBD,TBD
5337,CLOVIS,CA,TBD,TBD
5343,FREDERICKSBURG,VA,TBD,TBD
5352,BATAVIA,IL,TBD,TBD
5363,HAMPTON,GA,TBD,TBD
5372,EVANSVILLE,IN,TBD,TBD
5387,MIDDLEFIELD,OH,TBD,TBD
5390,MARIETTA,GA,TBD,TBD
5398,ROCKFORD,IL,TBD,TBD
5399,DIXON,IL,TBD,TBD
5409,ENGLEWOOD,OH,TBD,TBD
5410,CANTON,OH,TBD,TBD
5420,KISSIMMEE,FL,TBD,TBD
5427,ST. PETERS,MO,TBD,TBD
5438,NEW BERLIN,WI,TBD,TBD
5442,ADDISON,IL,TBD,TBD
5445,ERIE,PA,TBD,TBD
5452,EVANSVILLE,IN,TBD,TBD
5459,STARKVILLE,MS,TBD,TBD
5462,VANCOUVER,WA,TBD,TBD
5463,HARTFORD,WI,TBD,TBD
5486,COUNTRY CLUB HILLS,IL,TBD,TBD
5492,SOCORRO,NM,TBD,TBD
5497,EVANS MILLS,NY,TBD,TBD
5613,ARLINGTON,TX,TBD,TBD
5614,COLLEYVILLE,TX,TBD,TBD
5622,RIVERVIEW,FL,TBD,TBD
5623,GULF BREEZE,FL,TBD,TBD
5624,FARMERS BRANCH,TX,TBD,TBD
5640,ANAHEIM,CA,TBD,TBD
5654,TAMPA,FL,TBD,TBD
5670,CLEARWATER,FL,TBD,TBD
5675,ALBUQUERQUE,NM,TBD,TBD
5686,BURBANK,CA,TBD,TBD
5689,PALMDALE,CA,TBD,TBD
5692,SPRINGFIELD,MO,TBD,TBD
5693,SPRINGFIELD,MO,TBD,TBD
5706,LITTLE ROCK,AR,TBD,TBD
5707,CROSS ROADS,TX,TBD,TBD
5715,ABILENE,TX,TBD,TBD
5717,EL PASO,TX,TBD,TBD
5725,TUCSON,AZ,TBD,TBD
5726,ALAMOGORDO,NM,TBD,TBD
5741,ORLANDO,FL,TBD,TBD
5748,GRIMES,IA,TBD,TBD
5764,FORT WORTH,TX,TBD,TBD
5772,LECANTO,FL,TBD,TBD
5786,JASPER,GA,TBD,TBD
5789,HOT SPRINGS,AR,TBD,TBD
5791,PITTSBURG,KS,TBD,TBD
5810,DALLAS,TX,TBD,TBD
5816,JACKSONVILLE,FL,TBD,TBD
5823,DALLAS,TX,TBD,TBD
5826,BRANDON,FL,TBD,TBD
5837,ROGERS,AR,TBD,TBD
5866,FRISCO,TX,TBD,TBD
5867,BAYONNE,NJ,TBD,TBD
5876,DUNEDIN,FL,TBD,TBD
5903,PHENIX CITY,AL,TBD,TBD
5930,ANAHEIM,CA,TBD,TBD
5947,EL PASO,TX,TBD,TBD
5964,TAMPA,FL,TBD,TBD
5988,ORLANDO,FL,TBD,TBD
6149,ORLANDO,FL,TBD,TBD
6207,SPRING HILL,FL,TBD,TBD
6578,RICHLAND HILLS,TX,TBD,TBD
6590,LAKE CHARLES,LA,TBD,TBD
6732,VALDOSTA,GA,TBD,TBD
6813,EL PASO,TX,TBD,TBD
6894,APOPKA,FL,TBD,TBD
6936,STAFFORD,VA,TBD,TBD
6960,SILOAM SPRINGS,AR,TBD,TBD
6968,RIVERVIEW,FL,TBD,TBD
6971,PEA RIDGE,AR,TBD,TBD
6975,CABOT,AR,TBD,TBD
7072,CAPE GIRARDEAU,MO,TBD,TBD
7127,POPLAR BLUFF,MO,TBD,TBD
7177,ROCKINGHAM,VA,TBD,TBD
7317,GREENBRIER,AR,TBD,TBD
7349,AMARILLO,TX,TBD,TBD
8331,YAPHANK,NY,TBD,TBD
1482,TAMPA,FL,TBD,TBD
2258,ALEXANDRIA,VA,TBD,TBD
5440,HAPPY VALLEY,OR,TBD,TBD
2401,DUARTE,CA,TBD,TBD
2555,NEW CASTLE,DE,TBD,TBD
2594,LYNNWOOD,WA,TBD,TBD
3494,SAN MARCOS,CA,TBD,TBD
5073,COVINGTON,WA,TBD,TBD
5130,PHILADELPHIA,PA,TBD,TBD
1489,VERNON HILLS,IL,TBD,TBD
1743,HARLAN,KY,TBD,TBD
2558,STERLING HEIGHTS,MI,TBD,TBD
3087,OXNARD,CA,TBD,TBD
977,FERNANDINA BEACH,FL,TBD,TBD
1175,FLAGSTAFF,AZ,TBD,TBD
1374,ALTAMONTE SPRINGS,FL,TBD,TBD
1629,BRAZIL,IN,TBD,TBD
2556,ARROYO GRANDE,CA,TBD,TBD
5129,LANDOVER HILLS,MD,TBD,TBD
5345,DUNKIRK,MD,TBD,TBD
2866,OKEMOS,MI,TBD,TBD
2536,TULARE,CA,TBD,TBD
5047,AUDUBON,NJ,TBD,TBD
5131,BENSALEM,PA,TBD,TBD
2867,LANSING,MI,TBD,TBD
15,WEST PLAINS,MO,TBD,TBD
25,MEXICO,MO,TBD,TBD
26,LEAVENWORTH,KS,TBD,TBD
30,DEXTER,MO,TBD,TBD
35,MANHATTAN,KS,TBD,TBD
45,JONESBORO,AR,TBD,TBD
49,HUGO,OK,TBD,TBD
76,BERRYVILLE,AR,TBD,TBD
93,COVINGTON,TN,TBD,TBD
94,MILLINGTON,TN,TBD,TBD
102,STUTTGART,AR,TBD,TBD
108,GUTHRIE,OK,TBD,TBD
118,AMORY,MS,TBD,TBD
122,JACKSON,MO,TBD,TBD
124,LITTLE ROCK,AR,TBD,TBD
128,JONESBORO,AR,TBD,TBD
129,ARDMORE,OK,TBD,TBD
136,BLACKWELL,OK,TBD,TBD
139,PURCELL,OK,TBD,TBD
143,BENTON,KY,TBD,TBD
152,DE SOTO,MO,TBD,TBD
154,ABINGDON,VA,TBD,TBD
162,ANADARKO,OK,TBD,TBD
166,HOUSTON,MO,TBD,TBD
175,COLLIERVILLE,TN,TBD,TBD
184,BLUE SPRINGS,MO,TBD,TBD
188,CAPE GIRARDEAU,MO,TBD,TBD
190,KENNETT,MO,TBD,TBD
222,SPARTA,IL,TBD,TBD
225,SULPHUR,OK,TBD,TBD
234,KANSAS CITY,MO,TBD,TBD
236,CROCKETT,TX,TBD,TBD
256,GLEN CARBON,IL,TBD,TBD
269,LAWTON,OK,TBD,TBD
271,BOWIE,TX,TBD,TBD
272,FRANKLIN,TN,TBD,TBD
275,LIVINGSTON,TX,TBD,TBD
288,WOODVILLE,TX,TBD,TBD
307,WEST MONROE,LA,TBD,TBD
312,VILLE PLATTE,LA,TBD,TBD
362,WINFIELD,AL,TBD,TBD
375,HUNTSVILLE,AL,TBD,TBD
384,LUMBERTON,TX,TBD,TBD
392,WEATHERFORD,OK,TBD,TBD
395,MISSION,TX,TBD,TBD
397,MCALLEN,TX,TBD,TBD
408,PORT ARTHUR,TX,TBD,TBD
430,MAYFIELD,KY,TBD,TBD
433,HUNTSVILLE,AL,TBD,TBD
435,HIGHLAND,IL,TBD,TBD
437,SEALY,TX,TBD,TBD
446,MADISONVILLE,TX,TBD,TBD
448,SHREVEPORT,LA,TBD,TBD
450,SHREVEPORT,LA,TBD,TBD
462,ALVIN,TX,TBD,TBD
482,WEST COLUMBIA,TX,TBD,TBD
495,COLUMBUS,MS,TBD,TBD
497,SHELBYVILLE,KY,TBD,TBD
500,EL PASO,TX,TBD,TBD
503,COLUMBUS,TX,TBD,TBD
505,DERIDDER,LA,TBD,TBD
515,MURPHY,NC,TBD,TBD
530,EL DORADO,AR,TBD,TBD
532,GONZALES,LA,TBD,TBD
536,ABILENE,TX,TBD,TBD
544,DEL CITY,OK,TBD,TBD
546,RICHMOND,TX,TBD,TBD
571,GEORGETOWN,KY,TBD,TBD
577,OLATHE,KS,TBD,TBD
578,SEVIERVILLE,TN,TBD,TBD
581,MARSHALLTOWN,IA,TBD,TBD
589,LOUISVILLE,KY,TBD,TBD
615,CARTERSVILLE,GA,TBD,TBD
616,ORANGEBURG,SC,TBD,TBD
617,SULLIVAN,IN,TBD,TBD
628,SUMMERVILLE,SC,TBD,TBD
630,FLORENCE,SC,TBD,TBD
637,LEXINGTON,NE,TBD,TBD
638,GAFFNEY,SC,TBD,TBD
641,GREENVILLE,SC,TBD,TBD
655,HANSON,KY,TBD,TBD
659,NASHVILLE,TN,TBD,TBD
674,GALLATIN,TN,TBD,TBD
675,UNION CITY,TN,TBD,TBD
686,FITZGERALD,GA,TBD,TBD
688,NASHVILLE,TN,TBD,TBD
692,DANVILLE,KY,TBD,TBD
694,HENDERSON,KY,TBD,TBD
699,OXFORD,MS,TBD,TBD
702,WINCHESTER,KY,TBD,TBD
715,TUSCALOOSA,AL,TBD,TBD
719,RICHMOND,KY,TBD,TBD
724,JEFFERSON CITY,TN,TBD,TBD
728,HILTON HEAD ISLAND,SC,TBD,TBD
730,SYLACAUGA,AL,TBD,TBD
739,MIDDLESBORO,KY,TBD,TBD
742,KINGSPORT,TN,TBD,TBD
745,STOCKBRIDGE,GA,TBD,TBD
752,PASADENA,TX,TBD,TBD
758,AMERICUS,GA,TBD,TBD
759,WAUCHULA,FL,TBD,TBD
762,BIRMINGHAM,AL,TBD,TBD
769,VENICE,FL,TBD,TBD
775,GALESBURG,IL,TBD,TBD
782,UVALDE,TX,TBD,TBD
801,MARYVILLE,MO,TBD,TBD
802,MONROE,WI,TBD,TBD
839,BATON ROUGE,LA,TBD,TBD
840,WARNER ROBINS,GA,TBD,TBD
847,DODGEVILLE,WI,TBD,TBD
848,SOUTHAVEN,MS,TBD,TBD
851,RUIDOSO DOWNS,NM,TBD,TBD
860,DELAND,FL,TBD,TBD
861,LUBBOCK,TX,TBD,TBD
872,PEARLAND,TX,TBD,TBD
874,NATCHEZ,MS,TBD,TBD
877,MONROE,NC,TBD,TBD
882,PRAIRIE DU CHIEN,WI,TBD,TBD
902,GREENCASTLE,IN,TBD,TBD
912,NEW ORLEANS,LA,TBD,TBD
913,DECORAH,IA,TBD,TBD
915,STAFFORD,TX,TBD,TBD
919,FORT WALTON BEACH,FL,TBD,TBD
923,NOBLESVILLE,IN,TBD,TBD
940,WESTWORTH VILLAGE,TX,TBD,TBD
950,BARTLETT,TN,TBD,TBD
952,MOULTRIE,GA,TBD,TBD
966,CORTEZ,CO,TBD,TBD
967,SPRING HILL,FL,TBD,TBD
987,FORT MYERS,FL,TBD,TBD
996,SPENCER,IN,TBD,TBD
1004,BRADENTON,FL,TBD,TBD
1013,CLINTON,IN,TBD,TBD
1022,TYLER,TX,TBD,TBD
1023,GALAX,VA,TBD,TBD
1027,CONCORD,NC,TBD,TBD
1034,SHELBY,NC,TBD,TBD
1037,SUMMERVILLE,SC,TBD,TBD
1046,CARRIZO SPRINGS,TX,TBD,TBD
1047,MORROW,GA,TBD,TBD
1048,WILLIAMSBURG,KY,TBD,TBD
1053,LA GRANGE,KY,TBD,TBD
1067,HALLETTSVILLE,TX,TBD,TBD
1069,NEWTON,MS,TBD,TBD
1072,TIFTON,GA,TBD,TBD
1099,WICHITA,KS,TBD,TBD
1100,HAMILTON,AL,TBD,TBD
1102,BAKER,LA,TBD,TBD
1103,HOUSTON,TX,TBD,TBD
1111,HARTWELL,GA,TBD,TBD
1116,DUNCAN,OK,TBD,TBD
1140,MOUNT STERLING,KY,TBD,TBD
1161,SAINT CHARLES,MO,TBD,TBD
1164,COLUMBIA,SC,TBD,TBD
1165,RADCLIFF,KY,TBD,TBD
1180,GREENSBURG,IN,TBD,TBD
1186,LIBERTY,TX,TBD,TBD
1197,ROCKY MOUNT,NC,TBD,TBD
1201,GARDENDALE,AL,TBD,TBD
1206,BATON ROUGE,LA,TBD,TBD
1210,NICHOLASVILLE,KY,TBD,TBD
1222,PENSACOLA,FL,TBD,TBD
1224,PENSACOLA,FL,TBD,TBD
1225,ORANGE PARK,FL,TBD,TBD
1233,PAINTSVILLE,KY,TBD,TBD
1248,MEMPHIS,TN,TBD,TBD
1249,SAN ANGELO,TX,TBD,TBD
1256,JOLIET,IL,TBD,TBD
1292,CHRISTIANSBURG,VA,TBD,TBD
1294,MARION,IN,TBD,TBD
1295,MADILL,OK,TBD,TBD
1302,NORTON,VA,TBD,TBD
1306,ALAMOGORDO,NM,TBD,TBD
1310,TERRE HAUTE,IN,TBD,TBD
1311,COLUMBUS,GA,TBD,TBD
1320,KNOXVILLE,TN,TBD,TBD
1321,SMITHFIELD,NC,TBD,TBD
1344,STAUNTON,VA,TBD,TBD
1353,HARAHAN,LA,TBD,TBD
1354,WASHINGTON,NC,TBD,TBD
1362,DESTIN,FL,TBD,TBD
1378,GOSHEN,IN,TBD,TBD
1382,GREENWOOD,SC,TBD,TBD
1385,GASTONIA,NC,TBD,TBD
1394,GREENFIELD,WI,TBD,TBD
1403,CORNELIA,GA,TBD,TBD
1405,BAY CITY,TX,TBD,TBD
1411,GREEN VALLEY,AZ,TBD,TBD
1412,LARAMIE,WY,TBD,TBD
1422,ALMA,MI,TBD,TBD
1423,SAINT JOHNS,MI,TBD,TBD
1432,CADILLAC,MI,TBD,TBD
1434,COLORADO SPRINGS,CO,TBD,TBD
1440,TOOELE,UT,TBD,TBD
1444,JACKSONVILLE,FL,TBD,TBD
1459,INDIANAPOLIS,IN,TBD,TBD
1461,ROCK SPRINGS,WY,TBD,TBD
1476,CLARKSVILLE,IN,TBD,TBD
1492,AURORA,CO,TBD,TBD
1493,MONROEVILLE,AL,TBD,TBD
1515,GERMANTOWN,WI,TBD,TBD
1518,INDIANAPOLIS,IN,TBD,TBD
1521,CINCINNATI,OH,TBD,TBD
1535,SIOUX FALLS,SD,TBD,TBD
1542,GAYLORD,MI,TBD,TBD
1547,LAFAYETTE,IN,TBD,TBD
1551,FRANKLIN,WI,TBD,TBD
1557,FISHERS,IN,TBD,TBD
1561,MEMPHIS,TN,TBD,TBD
1564,NEW BOSTON,OH,TBD,TBD
1571,MUKWONAGO,WI,TBD,TBD
1574,BAKERSFIELD,CA,TBD,TBD
1579,OXFORD,NC,TBD,TBD
1580,INDIANAPOLIS,IN,TBD,TBD
1581,FARGO,ND,TBD,TBD
1608,RED BLUFF,CA,TBD,TBD
1611,FORT GRATIOT,MI,TBD,TBD
1613,HIGH POINT,NC,TBD,TBD
1627,DILWORTH,MN,TBD,TBD
1649,JAMESTOWN,ND,TBD,TBD
1655,CRAWFORDSVILLE,IN,TBD,TBD
1656,MEADVILLE,PA,TBD,TBD
1662,STATESVILLE,NC,TBD,TBD
1674,HAGERSTOWN,MD,TBD,TBD
1677,NEW HARTFORD,NY,TBD,TBD
1695,DEVILS LAKE,ND,TBD,TBD
1714,FAIRMONT,WV,TBD,TBD
1722,MARSHALL,MN,TBD,TBD
1726,HARRISONBURG,VA,TBD,TBD
1754,HOWELL,MI,TBD,TBD
1763,BLUEFIELD,VA,TBD,TBD
1769,DU BOIS,PA,TBD,TBD
1770,CRANBERRY TOWNSHIP,PA,TBD,TBD
1783,PRINCETON,IN,TBD,TBD
1784,SALEM,OR,TBD,TBD
1793,WOODBURN,OR,TBD,TBD
1800,GARLAND,TX,TBD,TBD
1806,GLOVERSVILLE,NY,TBD,TBD
1820,KITTANNING,PA,TBD,TBD
1822,FAJARDO,Puerto Rico,TBD,TBD
1832,PALM SPRINGS,CA,TBD,TBD
1833,FREDERICKSBURG,VA,TBD,TBD
1841,CHESAPEAKE,VA,TBD,TBD
1850,CHAMBERSBURG,PA,TBD,TBD
1862,RIALTO,CA,TBD,TBD
1874,ENGLEWOOD,FL,TBD,TBD
1888,NORTH LOGAN,UT,TBD,TBD
1889,ISLAND CITY,OR,TBD,TBD
1901,BUTTE,MT,TBD,TBD
1913,BOWLING GREEN,OH,TBD,TBD
1914,HIGHLAND,CA,TBD,TBD
1919,LINCOLN,ME,TBD,TBD
1925,NEWPORT,OR,TBD,TBD
1928,FLINT,MI,TBD,TBD
1941,GLENDORA,CA,TBD,TBD
1948,WEIRTON,WV,TBD,TBD
1950,AHOSKIE,NC,TBD,TBD
1955,ROCKFORD,IL,TBD,TBD
1984,NORTH ADAMS,MA,TBD,TBD
1987,LAPEER,MI,TBD,TBD
1991,BLOOMINGTON,IN,TBD,TBD
1994,PLATTSBURGH,NY,TBD,TBD
1997,LATHAM,NY,TBD,TBD
2000,KITTY HAWK,NC,TBD,TBD
2001,FRESNO,CA,TBD,TBD
2013,WATERVILLE,ME,TBD,TBD
2030,SONORA,CA,TBD,TBD
2037,ABERDEEN,WA,TBD,TBD
2058,RALEIGH,NC,TBD,TBD
2073,CLEVELAND,OH,TBD,TBD
2074,WASILLA,AK,TBD,TBD
2082,CERRITOS,CA,TBD,TBD
2083,MORGANTOWN,WV,TBD,TBD
2084,BOZEMAN,MT,TBD,TBD
2098,COLUMBUS,OH,TBD,TBD
2100,CHEBOYGAN,MI,TBD,TBD
2101,KENNEWICK,WA,TBD,TBD
2110,PARAMOUNT,CA,TBD,TBD
2111,HOOVER,AL,TBD,TBD
2121,SHELTON,WA,TBD,TBD
2132,BATON ROUGE,LA,TBD,TBD
2135,COBLESKILL,NY,TBD,TBD
2137,DURHAM,NC,TBD,TBD
2142,SALEM,NH,TBD,TBD
2154,DULUTH,GA,TBD,TBD
2157,NORTH DARTMOUTH,MA,TBD,TBD
2181,INDIO,CA,TBD,TBD
2195,HOWELL,NJ,TBD,TBD
2198,BLOOMINGTON,MN,TBD,TBD
2218,FOOTHILL RANCH,CA,TBD,TBD
2234,ROME,NY,TBD,TBD
2241,SUNNYSIDE,WA,TBD,TBD
2256,HENDERSON,NC,TBD,TBD
2262,ONEONTA,NY,TBD,TBD
2265,SIMPSONVILLE,SC,TBD,TBD
2269,YAKIMA,WA,TBD,TBD
2281,WEST MIFFLIN,PA,TBD,TBD
2292,COVINA,CA,TBD,TBD
2306,NORTHPORT,AL,TBD,TBD
2310,KNOXVILLE,TN,TBD,TBD
2321,KAILUA KONA,HI,TBD,TBD
2322,CORDOVA,TN,TBD,TBD
2357,GERMANTOWN,MD,TBD,TBD
2370,TROY,NY,TBD,TBD
2388,PORTLAND,IN,TBD,TBD
2391,NEW PORT RICHEY,FL,TBD,TBD
2423,CAROLINA,Puerto Rico,TBD,TBD
2424,TICONDEROGA,NY,TBD,TBD
2426,COLUMBUS,OH,TBD,TBD
2427,DALLAS,TX,TBD,TBD
2438,STAFFORD,VA,TBD,TBD
2447,CINCINNATI,OH,TBD,TBD
2460,SEAFORD,DE,TBD,TBD
2471,DUBLIN,OH,TBD,TBD
2473,HILO,HI,TBD,TBD
2475,CONYERS,GA,TBD,TBD
2499,ORLANDO,FL,TBD,TBD
2505,MISSOURI CITY,TX,TBD,TBD
2515,PHOENIX,AZ,TBD,TBD
2520,FREDERICKSBURG,VA,TBD,TBD
2533,GULF BREEZE,FL,TBD,TBD
2534,DOTHAN,AL,TBD,TBD
2540,CLARION,PA,TBD,TBD
2544,PORTAGE,IN,TBD,TBD
2557,BAKERSFIELD,CA,TBD,TBD
2564,LURAY,VA,TBD,TBD
2566,CHARLES TOWN,WV,TBD,TBD
2567,GRANDVILLE,MI,TBD,TBD
2596,MOUNT VERNON,WA,TBD,TBD
2597,CRANBERRY,PA,TBD,TBD
2626,LIVE OAK,FL,TBD,TBD
2650,PHILADELPHIA,PA,TBD,TBD
2653,PORTALES,NM,TBD,TBD
2665,SLIDELL,LA,TBD,TBD
2672,LAMAR,CO,TBD,TBD
2689,FRESNO,CA,TBD,TBD
2692,CHESTERFIELD,MI,TBD,TBD
2693,FENTON,MI,TBD,TBD
2699,GAINESVILLE,GA,TBD,TBD
2708,TEMECULA,CA,TBD,TBD
2721,CAYEY,Puerto Rico,TBD,TBD
2722,FAIRBANKS,AK,TBD,TBD
2727,FLORIDA CITY,FL,TBD,TBD
2730,TARBORO,NC,TBD,TBD
2751,ENGLEWOOD,CO,TBD,TBD
2753,CLAYTON,GA,TBD,TBD
2771,MONTICELLO,IN,TBD,TBD
2778,COOLIDGE,AZ,TBD,TBD
2781,NAMPA,ID,TBD,TBD
2782,MOUNTAIN HOME,ID,TBD,TBD
2786,AVON,IN,TBD,TBD
2788,BROWNSBURG,IN,TBD,TBD
2790,HAGERSTOWN,MD,TBD,TBD
2793,KERNERSVILLE,NC,TBD,TBD
2794,EPHRAIM,UT,TBD,TBD
2807,HARRISONBURG,VA,TBD,TBD
2831,JEROME,ID,TBD,TBD
2840,BRUNSWICK,GA,TBD,TBD
2852,MOUNDSVILLE,WV,TBD,TBD
2857,KANSAS CITY,MO,TBD,TBD
2858,STATESBORO,GA,TBD,TBD
2864,SAN ANTONIO,TX,TBD,TBD
2869,LANSING,MI,TBD,TBD
2872,VAN BUREN TWP,MI,TBD,TBD
2874,GLENVILLE,NY,TBD,TBD
2886,PICO RIVERA,CA,TBD,TBD
2889,CLINTON,IA,TBD,TBD
2931,SALISBURY,MD,TBD,TBD
2932,KNOXVILLE,TN,TBD,TBD
2937,HIBBING,MN,TBD,TBD
2938,LAFAYETTE,LA,TBD,TBD
2950,PALMDALE,CA,TBD,TBD
2953,SWANSEA,MA,TBD,TBD
2959,ROSEVILLE,MI,TBD,TBD
2973,MURPHY,TX,TBD,TBD
2976,MESQUITE,TX,TBD,TBD
2977,ARLINGTON,TX,TBD,TBD
2985,FRESNO,CA,TBD,TBD
2995,PLANO,TX,TBD,TBD
3013,PINELLAS PARK,FL,TBD,TBD
3014,DALLAS,TX,TBD,TBD
3017,SPRING HILL,TN,TBD,TBD
3043,FORT WORTH,TX,TBD,TBD
3044,FORT WORTH,TX,TBD,TBD
3053,EVERETT,WA,TBD,TBD
3074,LAWRENCEVILLE,GA,TBD,TBD
3078,EAST BRUNSWICK,NJ,TBD,TBD
3093,MERIDIAN,ID,TBD,TBD
3106,SAN ANTONIO,TX,TBD,TBD
3119,PANAMA CITY BEACH,FL,TBD,TBD
3132,POMONA,CA,TBD,TBD
3133,LA PUENTE,CA,TBD,TBD
3137,FAIRVIEW,TN,TBD,TBD
3138,BAKERSFIELD,CA,TBD,TBD
3140,BAKERSFIELD,CA,TBD,TBD
3141,BAKERSFIELD,CA,TBD,TBD
3147,SIMI VALLEY,CA,TBD,TBD
3156,HAMPTON,VA,TBD,TBD
3161,PASADENA,FL,TBD,TBD
3179,THOUSAND OAKS,CA,TBD,TBD
3184,HOOVER,AL,TBD,TBD
3201,MCDONOUGH,GA,TBD,TBD
3205,LITHIA SPRINGS,GA,TBD,TBD
3215,MORGANTOWN,WV,TBD,TBD
3219,WILLIAMSBURG,VA,TBD,TBD
3228,DELMONT,PA,TBD,TBD
3232,WEST JORDAN,UT,TBD,TBD
3233,BEMIDJI,MN,TBD,TBD
3235,NORTH MIAMI BEACH,FL,TBD,TBD
3236,FREEHOLD,NJ,TBD,TBD
3239,SPRINGFIELD,OR,TBD,TBD
3255,SAVOY,IL,TBD,TBD
3265,YORKTOWN,VA,TBD,TBD
3270,WYTHEVILLE,VA,TBD,TBD
3271,CALERA,AL,TBD,TBD
3273,OVERLAND PARK,KS,TBD,TBD
3281,HARBORCREEK,PA,TBD,TBD
3285,CEDAR HILL,TX,TBD,TBD
3298,KEMAH,TX,TBD,TBD
3319,HARKER HEIGHTS,TX,TBD,TBD
3322,PEWAUKEE,WI,TBD,TBD
3324,SHEBOYGAN,WI,TBD,TBD
3334,MALONE,NY,TBD,TBD
3336,WOODHAVEN,MI,TBD,TBD
3364,SAINT PAUL,MN,TBD,TBD
3366,CENTERVILLE,UT,TBD,TBD
3371,CHARLOTTE,NC,TBD,TBD
3382,PUEBLO WEST,CO,TBD,TBD
3397,MIAMI GARDENS,FL,TBD,TBD
3402,STOCKBRIDGE,GA,TBD,TBD
3414,PALM HARBOR,FL,TBD,TBD
3415,TARPON SPRINGS,FL,TBD,TBD
3432,DESOTO,TX,TBD,TBD
3439,NAVARRE,FL,TBD,TBD
3445,HOLLAND,OH,TBD,TBD
3454,PERRY,UT,TBD,TBD
3457,TULSA,OK,TBD,TBD
3472,POST FALLS,ID,TBD,TBD
3473,LAS VEGAS,NV,TBD,TBD
3477,LONG BEACH,CA,TBD,TBD
3478,HONOLULU,HI,TBD,TBD
3500,HOUSTON,TX,TBD,TBD
3509,HOUSTON,TX,TBD,TBD
3520,SECAUCUS,NJ,TBD,TBD
3530,ROCKWALL,TX,TBD,TBD
3533,DENVER,CO,TBD,TBD
3560,FALL RIVER,MA,TBD,TBD
3566,DENVER,CO,TBD,TBD
3581,ZANESVILLE,OH,TBD,TBD
3584,HOUSTON,TX,TBD,TBD
3585,SPRING,TX,TBD,TBD
3593,HORN LAKE,MS,TBD,TBD
3605,LYNCHBURG,VA,TBD,TBD
3606,DEBARY,FL,TBD,TBD
3609,ELLENWOOD,GA,TBD,TBD
3616,AMITE,LA,TBD,TBD
3617,ORLANDO,FL,TBD,TBD
3633,WAYNESBORO,PA,TBD,TBD
3637,YUKON,OK,TBD,TBD
3640,HOUSTON,TX,TBD,TBD
3644,CHESAPEAKE,VA,TBD,TBD
3653,BURLESON,TX,TBD,TBD
3661,EL PASO,TX,TBD,TBD
3700,INDIAN TRAIL,NC,TBD,TBD
3701,MOUNT OLIVE,NC,TBD,TBD
3703,KENNER,LA,TBD,TBD
3705,YELM,WA,TBD,TBD
3717,NASHVILLE,TN,TBD,TBD
3726,GRAND BLANC,MI,TBD,TBD
3747,MUNCIE,IN,TBD,TBD
3748,ACWORTH,GA,TBD,TBD
3749,CINCINNATI,OH,TBD,TBD
3770,STUART,VA,TBD,TBD
3786,BUFORD,GA,TBD,TBD
3789,OGDEN,UT,TBD,TBD
3794,FEDERAL WAY,WA,TBD,TBD
3799,MESA,AZ,TBD,TBD
3817,ORLANDO,FL,TBD,TBD
3827,RICHMOND,TX,TBD,TBD
3853,HURON,SD,TBD,TBD
3860,YOUNGSTOWN,OH,TBD,TBD
3861,GILBERT,AZ,TBD,TBD
3869,RICHMOND,VA,TBD,TBD
4046,GARLAND,TX,TBD,TBD
4053,INDIANAPOLIS,IN,TBD,TBD
4064,VIRGINIA BEACH,VA,TBD,TBD
4104,DENTON,TX,TBD,TBD
4105,EL PASO,TX,TBD,TBD
4129,PONCHATOULA,LA,TBD,TBD
4131,SAN ANTONIO,TX,TBD,TBD
4134,STANTON,CA,TBD,TBD
4137,TACOMA,WA,TBD,TBD
4142,ORLANDO,FL,TBD,TBD
4159,KISSIMMEE,FL,TBD,TBD
4165,FORT WORTH,TX,TBD,TBD
4166,SWEETWATER,TN,TBD,TBD
4193,TYLER,TX,TBD,TBD
4194,VICTORIA,TX,TBD,TBD
4195,CHOCTAW,OK,TBD,TBD
4197,ORLANDO,FL,TBD,TBD
4200,COLUMBUS,GA,TBD,TBD
4208,SALT LAKE CITY,UT,TBD,TBD
4216,COLUMBUS,IN,TBD,TBD
4232,PHOENIX,AZ,TBD,TBD
4262,THE VILLAGES,FL,TBD,TBD
4274,DENVER,NC,TBD,TBD
4279,MIDLOTHIAN,TX,TBD,TBD
4284,LAKEWOOD,CO,TBD,TBD
4298,HUMBLE,TX,TBD,TBD
4332,ORLANDO,FL,TBD,TBD
4333,FAIRHOPE,AL,TBD,TBD
