Store Number,WM Item #,Item Desc,Kayak Type,# Pallets,Total Qty,DTS PO #,MABD
238,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,1,7,818216036,45360
238,666249755,LIFETIME YUKON ANG,KAYAK 10FT SOT PRO ANG,1,6,818216036,45360
238,666249756,TAHOMA EF *NP,KAYAK 10FT SOT,2,14,818216036,45360
238,666249757,LIFETIME KOKANEE TND,KAYAK TANDEM,1,6,818216036,45360
238,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,1,7,818216036,45360
569,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216173,45367
569,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,2,16,818216173,45367
569,654988686,LIFTIME WAVE,KAYAK 6FT SOT,1,12,818216173,45367
569,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,2,16,818216173,45367
569,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,2,14,818216173,45367
569,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,2,14,818216173,45367
569,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,1,7,818216173,45367
569,666249755,LIFETIME YUKON ANG,KAYAK 10FT SOT PRO ANG,1,6,818216173,45367
569,666249756,TAHOMA EF *NP,KAYAK 10FT SOT,2,14,818216173,45367
569,666249757,LIFETIME KOKANEE TND,KAYAK TANDEM,1,6,818216173,45367
569,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,1,7,818216173,45367
5497,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216227,45381
5497,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,2,16,818216227,45381
5497,654988686,LIFTIME WAVE,KAYAK 6FT SOT,1,12,818216227,45381
5497,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,3,24,818216227,45381
5497,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,2,14,818216227,45381
5497,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,2,14,818216227,45381
5497,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,2,14,818216227,45381
5497,666249755,LIFETIME YUKON ANG,KAYAK 10FT SOT PRO ANG,1,6,818216227,45381
5497,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,3,21,818216227,45381
1364,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216293,45353
1364,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,1,8,818216293,45353
1364,654988683,LIFETIME CHARGER,KAYAK 10FT SIS,1,7,818216293,45353
1364,654988686,LIFTIME WAVE,KAYAK 6FT SOT,1,12,818216293,45353
1364,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,2,16,818216293,45353
1364,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,1,7,818216293,45353
1364,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,3,21,818216293,45353
1364,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,1,7,818216293,45353
1364,666249755,LIFETIME YUKON ANG,KAYAK 10FT SOT PRO ANG,1,6,818216293,45353
1364,666249756,TAHOMA EF *NP,KAYAK 10FT SOT,1,7,818216293,45353
1364,666249757,LIFETIME KOKANEE TND,KAYAK TANDEM,1,6,818216293,45353
1364,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,1,7,818216293,45353
1369,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216007,45360
1369,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,1,8,818216007,45360
1369,654988685,LIFETIME TAHOMA PRO,KAYAK 10FT SOT,1,7,818216007,45360
1369,654988686,LIFTIME WAVE,KAYAK 6FT SOT,1,12,818216007,45360
1369,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,2,16,818216007,45360
1369,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,1,7,818216007,45360
1369,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,2,14,818216007,45360
1369,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,1,7,818216007,45360
1369,666249755,LIFETIME YUKON ANG,KAYAK 10FT SOT PRO ANG,1,6,818216007,45360
1369,666249756,TAHOMA EF *NP,KAYAK 10FT SOT,2,14,818216007,45360
1369,666249757,LIFETIME KOKANEE TND,KAYAK TANDEM,1,6,818216007,45360
1369,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,1,7,818216007,45360
1632,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,2,16,818216030,45381
1632,654988685,LIFETIME TAHOMA PRO,KAYAK 10FT SOT,1,7,818216030,45381
1632,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,3,24,818216030,45381
1632,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,3,21,818216030,45381
1632,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,3,21,818216030,45381
1632,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,2,14,818216030,45381
1632,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,2,14,818216030,45381
1929,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216289,45388
1929,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,2,16,818216289,45388
1929,654988686,LIFTIME WAVE,KAYAK 6FT SOT,1,12,818216289,45388
1929,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,3,24,818216289,45388
1929,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,3,21,818216289,45388
1929,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,2,14,818216289,45388
1929,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,2,14,818216289,45388
1929,666249755,LIFETIME YUKON ANG,KAYAK 10FT SOT PRO ANG,1,6,818216289,45388
1929,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,2,14,818216289,45388
2326,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216374,45381
2326,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,1,8,818216374,45381
2326,654988683,LIFETIME CHARGER,KAYAK 10FT SIS,1,7,818216374,45381
2326,654988684,LIFETIME GUSTER,KAYAK 10FT SIS,1,6,818216374,45381
2326,654988686,LIFTIME WAVE,KAYAK 6FT SOT,1,12,818216374,45381
2326,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,2,16,818216374,45381
2326,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,1,7,818216374,45381
2326,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,1,7,818216374,45381
2326,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,1,7,818216374,45381
2326,666249755,LIFETIME YUKON ANG,KAYAK 10FT SOT PRO ANG,1,6,818216374,45381
2326,666249756,TAHOMA EF *NP,KAYAK 10FT SOT,2,14,818216374,45381
2326,666249757,LIFETIME KOKANEE TND,KAYAK TANDEM,1,6,818216374,45381
2326,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,1,7,818216374,45381
5812,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216158,45360
5812,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,1,8,818216158,45360
5812,654988686,LIFTIME WAVE,KAYAK 6FT SOT,1,12,818216158,45360
5812,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,1,8,818216158,45360
5812,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,1,7,818216158,45360
5812,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,2,14,818216158,45360
5812,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,2,14,818216158,45360
5812,666249755,LIFETIME YUKON ANG,KAYAK 10FT SOT PRO ANG,1,6,818216158,45360
5812,666249756,TAHOMA EF *NP,KAYAK 10FT SOT,2,14,818216158,45360
5812,666249757,LIFETIME KOKANEE TND,KAYAK TANDEM,1,6,818216158,45360
5812,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,2,14,818216158,45360
1111,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216040,45360
1111,654988685,LIFETIME TAHOMA PRO,KAYAK 10FT SOT,1,7,818216040,45360
1111,654988686,LIFTIME WAVE,KAYAK 6FT SOT,1,12,818216040,45360
1111,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,3,24,818216040,45360
1111,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,3,21,818216040,45360
1111,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,2,14,818216040,45360
1111,666249756,TAHOMA EF *NP,KAYAK 10FT SOT,2,14,818216040,45360
1111,666249757,LIFETIME KOKANEE TND,KAYAK TANDEM,1,6,818216040,45360
1111,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,2,14,818216040,45360
1292,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216297,45360
1292,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,1,8,818216297,45360
1292,654988686,LIFTIME WAVE,KAYAK 6FT SOT,1,12,818216297,45360
1292,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,2,16,818216297,45360
1292,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,1,7,818216297,45360
1292,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,1,7,818216297,45360
1292,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,2,14,818216297,45360
1292,666249755,LIFETIME YUKON ANG,KAYAK 10FT SOT PRO ANG,1,6,818216297,45360
1292,666249756,TAHOMA EF *NP,KAYAK 10FT SOT,2,14,818216297,45360
1292,666249757,LIFETIME KOKANEE TND,KAYAK TANDEM,1,6,818216297,45360
1292,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,2,14,818216297,45360
1617,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216355,45381
1617,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,1,8,818216355,45381
1617,654988683,LIFETIME CHARGER,KAYAK 10FT SIS,1,7,818216355,45381
1617,654988684,LIFETIME GUSTER,KAYAK 10FT SIS,1,6,818216355,45381
1617,654988686,LIFTIME WAVE,KAYAK 6FT SOT,1,12,818216355,45381
1617,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,2,16,818216355,45381
1617,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,1,7,818216355,45381
1617,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,2,14,818216355,45381
1617,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,1,7,818216355,45381
1617,666249755,LIFETIME YUKON ANG,KAYAK 10FT SOT PRO ANG,1,6,818216355,45381
1617,666249756,TAHOMA EF *NP,KAYAK 10FT SOT,2,14,818216355,45381
1617,666249757,LIFETIME KOKANEE TND,KAYAK TANDEM,1,6,818216355,45381
865,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216238,45353
865,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,1,8,818216238,45353
865,654988685,LIFETIME TAHOMA PRO,KAYAK 10FT SOT,1,7,818216238,45353
865,654988686,LIFTIME WAVE,KAYAK 6FT SOT,1,12,818216238,45353
865,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,2,16,818216238,45353
865,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,1,7,818216238,45353
865,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,2,14,818216238,45353
865,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,1,7,818216238,45353
865,666249755,LIFETIME YUKON ANG,KAYAK 10FT SOT PRO ANG,1,6,818216238,45353
865,666249756,TAHOMA EF *NP,KAYAK 10FT SOT,2,14,818216238,45353
865,666249757,LIFETIME KOKANEE TND,KAYAK TANDEM,1,6,818216238,45353
865,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,1,7,818216238,45353
1139,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216370,45367
1139,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,2,16,818216370,45367
1139,654988683,LIFETIME CHARGER,KAYAK 10FT SIS,1,7,818216370,45367
1139,654988684,LIFETIME GUSTER,KAYAK 10FT SIS,1,6,818216370,45367
1139,654988686,LIFTIME WAVE,KAYAK 6FT SOT,1,12,818216370,45367
1139,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,2,16,818216370,45367
1139,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,1,7,818216370,45367
1139,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,1,7,818216370,45367
1139,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,1,7,818216370,45367
1139,666249755,LIFETIME YUKON ANG,KAYAK 10FT SOT PRO ANG,1,6,818216370,45367
1139,666249756,TAHOMA EF *NP,KAYAK 10FT SOT,2,14,818216370,45367
1139,666249757,LIFETIME KOKANEE TND,KAYAK TANDEM,1,6,818216370,45367
1139,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,1,7,818216370,45367
1868,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216114,45381
1868,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,2,16,818216114,45381
1868,654988686,LIFTIME WAVE,KAYAK 6FT SOT,1,12,818216114,45381
1868,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,3,24,818216114,45381
1868,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,3,21,818216114,45381
1868,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,2,14,818216114,45381
1868,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,2,14,818216114,45381
1868,666249755,LIFETIME YUKON ANG,KAYAK 10FT SOT PRO ANG,1,6,818216114,45381
1868,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,2,14,818216114,45381
2639,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,1,8,818216388,45381
2639,654988683,LIFETIME CHARGER,KAYAK 10FT SIS,1,7,818216388,45381
2639,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,2,16,818216388,45381
2639,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,2,14,818216388,45381
2639,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,2,14,818216388,45381
2639,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,1,7,818216388,45381
2639,666249755,LIFETIME YUKON ANG,KAYAK 10FT SOT PRO ANG,1,6,818216388,45381
2639,666249756,TAHOMA EF *NP,KAYAK 10FT SOT,2,14,818216388,45381
2639,666249757,LIFETIME KOKANEE TND,KAYAK TANDEM,1,6,818216388,45381
2639,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,1,7,818216388,45381
1202,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216153,45381
1202,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,2,16,818216153,45381
1202,654988686,LIFTIME WAVE,KAYAK 6FT SOT,1,12,818216153,45381
1202,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,3,24,818216153,45381
1202,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,3,21,818216153,45381
1202,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,3,21,818216153,45381
1202,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,2,14,818216153,45381
1202,666249755,LIFETIME YUKON ANG,KAYAK 10FT SOT PRO ANG,1,6,818216153,45381
1202,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,1,7,818216153,45381
1876,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216222,45367
1876,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,1,8,818216222,45367
1876,654988685,LIFETIME TAHOMA PRO,KAYAK 10FT SOT,1,7,818216222,45367
1876,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,3,24,818216222,45367
1876,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,3,21,818216222,45367
1876,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,3,21,818216222,45367
1876,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,2,14,818216222,45367
1876,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,2,14,818216222,45367
6370,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216277,45367
6370,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,1,8,818216277,45367
6370,654988686,LIFTIME WAVE,KAYAK 6FT SOT,1,12,818216277,45367
6370,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,2,16,818216277,45367
6370,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,1,7,818216277,45367
6370,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,1,7,818216277,45367
6370,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,2,14,818216277,45367
6370,666249755,LIFETIME YUKON ANG,KAYAK 10FT SOT PRO ANG,1,6,818216277,45367
6370,666249756,TAHOMA EF *NP,KAYAK 10FT SOT,2,14,818216277,45367
6370,666249757,LIFETIME KOKANEE TND,KAYAK TANDEM,1,6,818216277,45367
6370,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,2,14,818216277,45367
7199,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216343,45381
7199,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,2,16,818216343,45381
7199,654988685,LIFETIME TAHOMA PRO,KAYAK 10FT SOT,1,7,818216343,45381
7199,654988686,LIFTIME WAVE,KAYAK 6FT SOT,1,12,818216343,45381
7199,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,2,16,818216343,45381
7199,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,1,7,818216343,45381
7199,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,3,21,818216343,45381
7199,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,1,7,818216343,45381
7199,666249755,LIFETIME YUKON ANG,KAYAK 10FT SOT PRO ANG,1,6,818216343,45381
7199,666249756,TAHOMA EF *NP,KAYAK 10FT SOT,1,7,818216343,45381
7199,666249757,LIFETIME KOKANEE TND,KAYAK TANDEM,1,6,818216343,45381
7199,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,1,7,818216343,45381
1936,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216298,45388
1936,654988685,LIFETIME TAHOMA PRO,KAYAK 10FT SOT,1,7,818216298,45388
1936,654988686,LIFTIME WAVE,KAYAK 6FT SOT,1,12,818216298,45388
1936,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,3,24,818216298,45388
1936,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,3,21,818216298,45388
1936,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,2,14,818216298,45388
1936,666249756,TAHOMA EF *NP,KAYAK 10FT SOT,1,7,818216298,45388
1936,666249757,LIFETIME KOKANEE TND,KAYAK TANDEM,1,6,818216298,45388
1936,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,2,14,818216298,45388
1956,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216282,45381
1956,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,3,24,818216282,45381
1956,654988685,LIFETIME TAHOMA PRO,KAYAK 10FT SOT,1,7,818216282,45381
1956,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,3,24,818216282,45381
1956,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,3,21,818216282,45381
1956,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,2,14,818216282,45381
1956,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,2,14,818216282,45381
1956,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,2,14,818216282,45381
2289,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216194,45381
2289,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,1,8,818216194,45381
2289,654988683,LIFETIME CHARGER,KAYAK 10FT SIS,1,7,818216194,45381
2289,654988684,LIFETIME GUSTER,KAYAK 10FT SIS,1,6,818216194,45381
2289,654988686,LIFTIME WAVE,KAYAK 6FT SOT,1,12,818216194,45381
2289,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,4,32,818216194,45381
2289,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,1,7,818216194,45381
2289,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,1,7,818216194,45381
2289,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,1,7,818216194,45381
2289,666249755,LIFETIME YUKON ANG,KAYAK 10FT SOT PRO ANG,1,6,818216194,45381
2289,666249756,TAHOMA EF *NP,KAYAK 10FT SOT,1,7,818216194,45381
2289,666249757,LIFETIME KOKANEE TND,KAYAK TANDEM,1,6,818216194,45381
2289,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,1,7,818216194,45381
3334,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216241,45381
3334,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,2,16,818216241,45381
3334,654988685,LIFETIME TAHOMA PRO,KAYAK 10FT SOT,1,7,818216241,45381
3334,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,2,16,818216241,45381
3334,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,3,21,818216241,45381
3334,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,3,21,818216241,45381
3334,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,2,14,818216241,45381
3334,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,2,14,818216241,45381
5254,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216117,45360
5254,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,2,16,818216117,45360
5254,654988685,LIFETIME TAHOMA PRO,KAYAK 10FT SOT,1,7,818216117,45360
5254,654988686,LIFTIME WAVE,KAYAK 6FT SOT,1,12,818216117,45360
5254,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,2,16,818216117,45360
5254,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,1,7,818216117,45360
5254,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,3,21,818216117,45360
5254,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,1,7,818216117,45360
5254,666249755,LIFETIME YUKON ANG,KAYAK 10FT SOT PRO ANG,1,6,818216117,45360
5254,666249756,TAHOMA EF *NP,KAYAK 10FT SOT,1,7,818216117,45360
5254,666249757,LIFETIME KOKANEE TND,KAYAK TANDEM,1,6,818216117,45360
5254,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,1,7,818216117,45360
788,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818215997,45360
788,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,1,8,818215997,45360
788,654988685,LIFETIME TAHOMA PRO,KAYAK 10FT SOT,1,7,818215997,45360
788,654988686,LIFTIME WAVE,KAYAK 6FT SOT,1,12,818215997,45360
788,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,2,16,818215997,45360
788,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,1,7,818215997,45360
788,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,3,21,818215997,45360
788,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,1,7,818215997,45360
788,666249755,LIFETIME YUKON ANG,KAYAK 10FT SOT PRO ANG,1,6,818215997,45360
788,666249756,TAHOMA EF *NP,KAYAK 10FT SOT,1,7,818215997,45360
788,666249757,LIFETIME KOKANEE TND,KAYAK TANDEM,1,6,818215997,45360
788,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,1,7,818215997,45360
1485,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216351,45381
1485,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,1,8,818216351,45381
1485,654988684,LIFETIME GUSTER,KAYAK 10FT SIS,1,6,818216351,45381
1485,654988686,LIFTIME WAVE,KAYAK 6FT SOT,1,12,818216351,45381
1485,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,1,8,818216351,45381
1485,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,1,7,818216351,45381
1485,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,4,28,818216351,45381
1485,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,1,7,818216351,45381
1485,666249755,LIFETIME YUKON ANG,KAYAK 10FT SOT PRO ANG,1,6,818216351,45381
1485,666249756,TAHOMA EF *NP,KAYAK 10FT SOT,1,7,818216351,45381
1485,666249757,LIFETIME KOKANEE TND,KAYAK TANDEM,1,6,818216351,45381
1485,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,1,7,818216351,45381
3748,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216081,45360
3748,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,2,16,818216081,45360
3748,654988685,LIFETIME TAHOMA PRO,KAYAK 10FT SOT,1,7,818216081,45360
3748,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,2,16,818216081,45360
3748,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,3,21,818216081,45360
3748,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,3,21,818216081,45360
3748,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,2,14,818216081,45360
3748,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,2,14,818216081,45360
724,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216162,45367
724,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,2,16,818216162,45367
724,654988686,LIFTIME WAVE,KAYAK 6FT SOT,1,12,818216162,45367
724,666238607,LIFETIME DAYLITE 8 F,KAYAK 8FT SOT,3,24,818216162,45367
724,666249752,LIFETIME CHARGER *NP,KAYAK 10FT SIS,3,21,818216162,45367
724,666249753,TAHOMA AF *NP ,KAYAK 10FT SOT,2,14,818216162,45367
724,666249754,LIFETIME TAMARACK PRO *NP ,KAYAK 10FT SOT PRO ANG,2,14,818216162,45367
724,666249755,LIFETIME YUKON ANG,KAYAK 10FT SOT PRO ANG,1,6,818216162,45367
724,666249758,TAMARACK ANGLER *NP ,KAYAK 10FT SOT ANG,2,14,818216162,45367
2681,564205159,LAG BLUE WAVE,KAYAK 6FT SOT,1,12,818216284,45381
2681,578512200,LIFETIME PACER 8 FT,KAYAK 8FT SIS,2,16,818216284,45381
2681,654988686,LIFTIME WAVE,KAYAK 6FT SOT,1,12,818216284,45381
