Market ID,Region,Store ID,First Assigned Carrier,Fulfillment Type, Status, Trend,Directional Focus,Max_WM_WK_ID,Weeks on DPI,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
27,3,5797,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,7,90.90%,91.60%,12,86.00%,96.20%,92.40%,89.50%
28,3,593,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,10,87.90%,96.60%,16.2,81.10%,87.50%,88.20%,94.20%
28,3,639,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,16,80.30%,97.80%,16.6,85.00%,78.60%,76.80%,80.40%
28,3,864,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,13,82.00%,81.30%,13.4,86.90%,82.30%,83.40%,76.10%
93,3,1081,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,8,83.20%,80.90%,20,90.70%,86.20%,89.00%,66.50%
93,3,3877,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,2,84.10%,84.00%,11.8,79.60%,88.70%,81.30%,86.40%
93,3,5326,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,15,91.20%,85.10%,13.4,90.10%,94.20%,91.10%,89.40%
101,3,767,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202337,9,93.50%,96.00%,10.8,96.60%,89.60%,96.80%,91.20%
546,59,5198,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202337,10,92.70%,91.60%,10.6,96.30%,95.80%,86.50%,92.20%
119,12,3835,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202337,10,92.00%,91.30%,13,93.80%,88.00%,95.00%,91.20%
121,12,741,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,8,86.90%,92.60%,12,80.30%,86.00%,89.70%,91.30%
121,12,1466,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,17,90.00%,91.60%,10.2,91.00%,83.80%,92.20%,93.10%
122,12,1318,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,82.30%,82.00%,16.4,90.00%,81.10%,82.40%,75.10%
123,12,680,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,49,90.90%,99.20%,10.6,94.70%,91.00%,86.00%,91.90%
123,12,2310,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,4,92.20%,95.60%,11.5,93.90%,92.70%,92.40%,89.70%
124,12,690,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202337,8,93.20%,94.70%,10.5,94.90%,95.30%,96.80%,85.80%
124,12,1080,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,4,93.80%,95.80%,10.5,96.70%,94.60%,96.70%,87.40%
124,12,2496,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,15,88.10%,93.30%,10.7,83.80%,95.30%,89.00%,83.80%
136,11,182,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,47,90.50%,91.70%,12.6,84.50%,92.60%,95.30%,90.20%
136,11,699,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,10,88.10%,93.10%,13.2,93.30%,87.10%,83.90%,88.30%
144,11,175,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,47,89.60%,87.70%,12.3,94.90%,85.50%,90.60%,85.60%
144,11,848,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,81.70%,71.80%,16.3,80.30%,81.70%,86.70%,78.60%
145,11,6807,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,2,88.50%,93.70%,11.6,91.10%,89.40%,88.90%,84.10%
146,11,335,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,49,89.20%,95.70%,12.8,90.20%,88.80%,88.60%,89.40%
492,72,3599,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,7,84.40%,83.10%,13.3,83.00%,86.70%,88.30%,79.30%
5,12,332,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,49,91.00%,95.60%,10.8,90.60%,91.70%,88.20%,93.20%
5,12,434,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,8,79.60%,60.50%,17.9,82.80%,77.00%,76.00%,82.80%
149,12,673,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202337,8,92.40%,88.50%,11.1,96.10%,87.20%,92.90%,93.80%
149,12,3495,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,10,92.20%,89.80%,14.6,94.80%,93.40%,89.10%,90.90%
151,12,656,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,5,87.10%,98.60%,12.2,84.20%,86.20%,89.70%,88.10%
152,12,671,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,4,84.80%,90.70%,15,89.40%,91.60%,89.90%,67.90%
153,12,659,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,88.20%,92.50%,11.4,83.10%,89.30%,92.50%,87.90%
153,12,710,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,85.50%,86.60%,11.9,83.70%,88.70%,82.50%,86.70%
11,11,764,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,11,90.50%,86.80%,13.1,83.20%,94.40%,96.00%,88.80%
137,11,661,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,89.30%,95.40%,10.4,88.10%,89.50%,90.70%,89.20%
138,11,112,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,2,89.00%,99.90%,10.5,91.00%,86.40%,89.60%,88.80%
140,11,875,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,16,83.50%,94.60%,12.7,85.00%,84.70%,87.20%,77.50%
140,11,2720,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,49,89.40%,84.70%,11.2,93.40%,95.10%,85.00%,83.60%
20,2,1340,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,46,89.70%,91.90%,15.6,88.00%,91.30%,92.50%,87.20%
20,2,3118,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,77.90%,85.60%,16.4,73.90%,65.90%,86.90%,82.80%
21,2,510,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,10,89.60%,91.10%,10.2,89.70%,88.50%,90.30%,89.90%
21,2,1400,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,8,89.00%,91.70%,11.2,84.40%,87.30%,93.30%,89.90%
22,2,594,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,89.30%,97.30%,11.4,86.10%,85.80%,92.40%,92.70%
22,2,787,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,90.70%,96.10%,12.6,86.60%,94.10%,95.80%,86.60%
25,2,459,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202337,10,91.40%,97.40%,10.2,94.60%,90.50%,88.60%,91.90%
25,2,4558,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,12,91.00%,91.80%,12.8,95.40%,89.90%,94.60%,84.80%
554,59,5267,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,10,85.90%,83.50%,7.9,82.70%,90.50%,95.60%,73.80%
18,2,1070,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202337,7,84.70%,77.40%,10,92.50%,87.10%,81.40%,76.60%
18,2,1403,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,11,76.20%,64.20%,15.4,70.00%,69.20%,79.70%,85.80%
18,2,3874,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,30,74.80%,60.40%,12.6,71.00%,72.80%,81.50%,73.20%
23,2,1181,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,2,82.50%,84.70%,13.8,86.80%,83.70%,84.40%,74.80%
23,2,1766,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,3,87.60%,87.60%,11.4,86.10%,85.80%,89.30%,89.60%
23,2,3621,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,49,86.20%,90.30%,10.2,90.90%,87.80%,92.90%,70.60%
23,2,3741,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,75.10%,85.60%,15.4,67.30%,80.10%,80.70%,74.00%
554,59,3069,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,3,86.90%,85.80%,9.3,86.00%,90.80%,89.80%,80.50%
554,59,3072,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,2,87.60%,87.10%,9.7,87.10%,88.10%,88.20%,86.80%
19,2,3402,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,1,79.10%,79.70%,17.2,61.60%,83.50%,85.70%,86.50%
19,2,3609,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,8,88.70%,86.70%,16.1,87.20%,90.10%,94.40%,84.50%
19,2,3709,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,86.90%,98.10%,11,84.90%,87.50%,89.10%,86.50%
19,2,6998,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,67.80%,72.30%,16.9,42.00%,86.30%,81.40%,56.60%
30,2,754,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,44,87.10%,81.90%,12.4,89.20%,87.70%,96.70%,64.10%
30,2,1024,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,7,83.30%,94.80%,10.3,83.50%,88.00%,85.20%,76.50%
30,2,1227,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,46,79.50%,82.90%,12.8,85.60%,88.00%,82.70%,63.50%
30,2,1658,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,4,77.30%,71.10%,15.8,81.50%,73.60%,88.50%,60.00%
32,2,758,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202337,8,86.90%,86.00%,14.8,92.00%,89.60%,93.80%,72.70%
32,2,1153,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,12,87.10%,89.20%,13.5,86.70%,90.60%,90.70%,81.10%
32,2,1367,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,44,79.60%,73.40%,23.4,85.60%,88.00%,79.50%,65.50%
127,42,278,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,8,81.90%,77.60%,14.9,86.30%,84.80%,84.00%,72.30%
127,42,376,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,15,84.90%,93.20%,11.2,88.50%,84.40%,77.80%,88.60%
127,42,450,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,14,86.70%,87.50%,11.1,90.30%,77.60%,93.80%,86.80%
127,42,3868,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,17,83.60%,89.60%,12.8,91.10%,74.20%,87.00%,84.10%
135,42,23,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,8,78.70%,80.60%,12.4,89.00%,79.90%,72.30%,74.70%
327,42,3331,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,47,87.10%,82.40%,12,83.10%,85.90%,87.00%,93.10%
542,64,3746,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,21,84.00%,80.60%,10.8,92.00%,78.60%,87.40%,78.70%
105,9,819,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,19,89.50%,90.80%,15.4,94.70%,91.70%,93.10%,76.50%
108,9,2789,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202337,8,91.20%,95.50%,13.4,92.70%,90.70%,92.70%,89.00%
109,9,2946,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,16,80.40%,90.40%,20.2,75.70%,85.20%,80.00%,80.50%
109,9,2987,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,10,88.10%,91.00%,12.5,92.40%,85.40%,89.80%,84.90%
553,9,1511,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,9,87.00%,93.90%,13,86.80%,83.40%,88.00%,89.90%
91,9,890,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,6,90.90%,88.30%,12.5,96.90%,87.20%,94.40%,85.30%
514,60,2516,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,5,90.10%,90.80%,15.4,90.10%,87.20%,90.00%,93.80%
472,60,2037,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,4,90.30%,88.30%,10.3,86.20%,93.80%,92.60%,89.10%
472,60,5272,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,3,83.80%,86.40%,10,91.40%,80.30%,79.40%,84.60%
474,60,2539,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,4,85.40%,80.70%,17.8,92.70%,83.40%,86.90%,78.60%
475,60,1870,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202337,6,84.50%,92.00%,13.9,92.30%,86.00%,82.30%,77.60%
477,60,4176,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,4,87.40%,85.30%,10,90.50%,87.00%,85.30%,86.70%
477,60,5935,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,1,76.40%,74.30%,22.6,72.60%,79.80%,85.20%,69.00%
415,52,1496,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,1,85.90%,93.10%,15.6,81.50%,85.50%,90.00%,87.80%
422,52,3404,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,5,85.90%,97.60%,10.5,74.70%,87.90%,91.90%,92.00%
484,57,2292,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,5,80.50%,97.80%,14.3,77.80%,80.10%,82.40%,82.00%
394,57,2592,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,12,75.10%,88.10%,25.6,54.40%,69.80%,88.80%,88.40%
396,57,2593,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,2,81.60%,86.40%,21.8,92.50%,71.30%,80.70%,81.50%
401,54,1699,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,18,83.10%,83.20%,17.8,85.60%,83.90%,82.70%,79.90%
401,54,1708,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,8,89.20%,82.10%,13.1,88.70%,91.50%,89.20%,87.30%
401,54,1888,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,5,87.70%,80.90%,14.5,86.20%,91.10%,86.40%,86.80%
401,54,3366,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,8,75.70%,73.50%,22.9,74.40%,71.50%,78.70%,77.90%
403,54,3589,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,16,78.90%,83.00%,17.6,69.70%,81.50%,81.50%,82.20%
378,54,953,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,7,90.90%,89.10%,11.5,93.10%,89.20%,91.60%,89.90%
585,54,2752,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,3,72.80%,72.50%,21.9,89.90%,55.40%,62.80%,84.80%
585,54,3533,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,76.00%,75.20%,19.9,77.30%,73.80%,70.20%,82.90%
391,54,1434,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,4,80.50%,80.20%,16.9,82.10%,79.90%,82.80%,77.20%
451,56,5884,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,7,88.60%,85.60%,16.9,84.40%,88.70%,96.00%,85.30%
392,56,2106,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,5,91.50%,93.00%,11.8,91.60%,91.50%,94.00%,89.30%
392,56,2189,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,4,88.40%,96.90%,12.8,86.30%,91.90%,91.30%,83.80%
399,56,3093,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,4,88.50%,86.70%,14.7,92.40%,93.70%,89.70%,77.70%
427,47,1565,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,4,86.60%,89.10%,10.9,87.10%,87.20%,89.20%,82.10%
433,47,1943,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,3,82.60%,95.40%,15.4,81.70%,79.20%,87.40%,82.40%
432,47,5141,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,1,87.30%,86.00%,16.5,89.10%,85.70%,86.50%,87.60%
382,47,2084,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,13,85.30%,79.60%,7,90.30%,90.00%,81.60%,81.50%
383,47,1872,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,8,86.90%,80.30%,10.9,88.80%,93.60%,78.30%,88.90%
383,47,1901,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,4,82.90%,84.70%,13.9,85.00%,84.20%,87.30%,74.80%
429,47,867,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,2,87.40%,80.00%,14.2,95.70%,86.80%,87.80%,78.50%
429,47,3395,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,21,89.90%,85.20%,12.5,93.50%,83.50%,92.30%,90.30%
165,22,1742,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202337,10,88.70%,93.10%,17.7,90.40%,89.00%,90.30%,85.00%
165,22,1807,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,4,87.50%,92.20%,16.1,88.40%,87.60%,87.40%,86.60%
165,22,2108,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,17,90.20%,93.80%,13.7,91.90%,88.60%,88.80%,91.40%
165,22,3422,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,83.40%,95.20%,18.9,86.50%,70.40%,86.10%,91.30%
165,22,5476,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,3,88.70%,96.40%,11.1,92.20%,87.10%,88.00%,87.50%
168,22,2641,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,4,83.30%,95.20%,13.8,78.80%,80.70%,87.60%,86.40%
170,22,2040,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,3,89.50%,95.40%,14.4,91.70%,91.70%,85.60%,89.00%
170,22,3564,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,5,78.90%,91.50%,16.2,76.90%,76.30%,85.20%,76.60%
178,22,2195,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,3,85.50%,84.30%,16.1,75.60%,94.00%,88.50%,86.50%
234,22,1591,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,18,91.60%,96.20%,10.8,95.40%,92.70%,93.50%,84.00%
234,22,1850,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,4,87.90%,92.20%,11.5,84.60%,89.70%,87.60%,89.30%
234,22,1886,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,4,92.20%,94.70%,10.1,94.40%,94.70%,92.70%,86.90%
234,22,2574,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,5,84.20%,92.80%,17.4,76.30%,87.80%,85.20%,87.20%
284,22,1860,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,6,89.70%,93.00%,12.8,89.40%,90.00%,86.40%,92.70%
284,22,2041,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,2,82.30%,89.90%,11,84.70%,76.10%,84.70%,85.70%
284,22,5436,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,83.00%,80.10%,18.9,86.00%,80.50%,83.20%,82.30%
558,22,4456,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,3,84.50%,94.80%,13.9,88.00%,81.40%,83.40%,86.20%
166,22,2141,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,82.70%,91.00%,16.5,84.90%,82.60%,87.50%,77.10%
166,22,2830,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,3,86.80%,92.50%,10.8,89.50%,82.50%,86.70%,88.50%
166,22,5103,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,89.80%,98.00%,13.5,89.60%,85.60%,92.70%,92.10%
167,22,3475,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,25,86.10%,84.50%,14.7,84.00%,80.20%,93.20%,87.40%
167,22,4687,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,18,86.80%,85.20%,11.2,85.90%,79.10%,90.40%,93.90%
232,22,2535,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,4,82.60%,82.60%,14.6,83.80%,66.00%,92.00%,87.00%
233,22,2945,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,4,85.10%,87.40%,13.4,81.20%,85.50%,86.80%,86.90%
233,22,5795,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202337,7,83.90%,90.50%,10.3,91.20%,83.10%,77.80%,82.40%
285,22,2460,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,3,92.50%,96.80%,16.3,94.80%,96.60%,89.90%,88.70%
156,16,3409,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,14,85.10%,90.90%,12.1,89.20%,82.70%,82.50%,86.10%
160,16,2095,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,5,90.30%,86.40%,11.2,89.40%,88.20%,93.20%,89.20%
160,16,2953,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202337,6,89.60%,95.00%,12.6,90.60%,88.30%,89.90%,89.90%
183,16,1698,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,4,85.40%,90.70%,10.9,85.50%,82.70%,91.40%,82.40%
183,16,2055,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,1,83.60%,83.30%,11.9,84.80%,73.50%,88.40%,88.90%
183,16,2153,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,20,93.00%,84.80%,9.9,89.30%,93.60%,95.60%,93.80%
184,16,2399,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,4,84.00%,84.40%,15.5,82.00%,78.10%,89.30%,87.40%
181,16,2639,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,22,91.20%,94.90%,10.1,91.60%,88.80%,91.80%,93.00%
188,16,1940,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,3,83.40%,98.00%,15.8,80.90%,81.60%,81.70%,88.70%
161,17,1964,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,4,93.60%,98.80%,12.4,98.30%,93.90%,93.80%,87.20%
161,17,2225,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,49,93.30%,97.50%,10.9,95.60%,86.40%,98.00%,95.40%
162,17,2854,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,1,85.80%,94.30%,11.4,89.50%,79.30%,85.20%,88.00%
163,17,5095,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,34,79.60%,97.90%,18.2,74.20%,68.80%,84.90%,89.40%
163,17,5439,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202337,5,86.10%,96.70%,13.5,90.30%,79.90%,87.10%,87.20%
173,17,3803,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,5,89.20%,99.70%,11.8,91.70%,80.80%,90.30%,95.80%
502,59,4184,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,17,68.80%,64.70%,20.1,32.30%,74.30%,74.00%,65.70%
164,17,1810,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,3,87.50%,94.50%,15,86.30%,85.50%,89.20%,88.80%
176,17,5867,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,3,87.70%,99.00%,10.7,88.20%,84.20%,88.60%,89.80%
190,17,1835,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,5,89.70%,93.30%,13.6,82.10%,92.90%,93.10%,89.60%
190,17,1976,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,4,89.50%,95.80%,12.9,90.90%,89.10%,90.30%,87.50%
191,76,2166,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,5,82.20%,95.70%,15.2,80.40%,70.90%,87.60%,91.70%
191,76,2581,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,46,90.60%,96.90%,12.1,86.50%,88.70%,94.20%,94.10%
192,76,3842,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,1,87.70%,84.70%,10.2,87.50%,87.20%,89.10%,86.70%
195,76,2088,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,3,87.00%,88.10%,11.5,85.70%,85.70%,87.70%,88.80%
228,76,1656,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,8,88.40%,89.80%,10.9,84.60%,88.70%,90.40%,90.00%
228,76,2278,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,4,89.60%,91.20%,12.6,86.30%,86.20%,97.20%,89.40%
299,26,2247,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,21,87.80%,92.10%,14.6,90.10%,87.90%,86.70%,86.50%
299,26,5046,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,15,85.80%,77.20%,14.5,80.90%,85.80%,85.10%,90.00%
305,26,1464,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,72.20%,72.00%,24.4,66.60%,81.50%,75.70%,64.30%
305,26,5481,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,86.30%,82.80%,17,80.20%,84.80%,90.00%,91.40%
305,26,5745,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202337,8,89.00%,83.40%,17.3,95.30%,89.90%,86.00%,85.60%
306,26,1027,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,2,73.20%,69.30%,16,69.80%,76.20%,66.90%,79.90%
306,26,1156,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,15,81.60%,73.20%,14.6,93.60%,77.10%,78.10%,78.30%
306,26,1666,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,7,80.70%,89.10%,13.8,83.80%,85.40%,78.70%,78.60%
306,26,5879,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,7,88.30%,93.40%,15.1,85.80%,86.50%,90.50%,90.50%
308,26,1552,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,1,87.80%,96.40%,13.5,88.50%,87.60%,87.80%,87.20%
309,26,877,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,5,83.40%,75.00%,15.4,88.30%,75.40%,84.00%,85.60%
309,26,1097,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,14,73.60%,80.00%,22.3,80.90%,81.10%,72.40%,58.40%
309,26,1255,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,4,81.10%,86.80%,12.9,83.40%,82.60%,86.00%,72.50%
309,26,5063,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,4,83.80%,82.50%,12.8,84.20%,87.90%,81.90%,81.50%
499,59,4848,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,2,87.40%,90.40%,12,86.20%,89.10%,88.00%,86.50%
