Store,Labor Status,,,,,,,,,,,,
5045,Complete,,,,,,,,,,,,
4677,Complete,,,,,,,,,,,,
5388,Complete,,,,,,,,,,,,
461,Complete,,,,,,,,,,,,
5880,Complete,,,,,,,,,,,,
2902,Complete,,,,,,,,,,,,
1342,Complete,,,,,,,,,,,,
2070,Complete,,,,,,,,,,,,
3478,Complete,,,,,,,,,,,,
102,Complete,,,,,,,,,,,,
1385,Complete,,,,,,,,,,,,
5085,Complete,,,,,,,,,,,,
795,Change Return trip required to revisit trip required,,,,,,,,,,,,
712,Change Return trip required to revisit trip required,,,,,,,,,,,,
358,Complete,,,,,,,,,,,,
1411,Complete,,,,,,,,,,,,
1474,Complete,,,,,,,,,,,,
506,Change Return trip required to revisit trip required,,,,,,,,,,,,
1553,Complete,,,,,,,,,,,,
1664,Complete,,,,,,,,,,,,
829,Complete,,,,,,,,,,,,
4255,Complete,,,,,,,,,,,,
1030,Complete,,,,,,,,,,,,
1135,Complete,,,,,,,,,,,,
238,Complete,,,,,,,,,,,,
1118,Complete,,,,,,,,,,,,
1336,Complete,,,,,,,,,,,,
4350,Change Return trip required to revisit trip required,,,,,,,,,,,,
966,Complete,,,,,,,,,,,,
817,Complete,,,,,,,,,,,,
1203,Complete,,,,,,,,,,,,
1851,Complete,,,,,,,,,,,,
5419,Complete,,,,,,,,,,,,
2294,Complete,,,,,,,,,,,,
3337,Complete,,,,,,,,,,,,
5047,Change Return trip required to revisit trip required,,,,,,,,,,,,
3298,Complete,,,,,,,,,,,,
3828,Complete,,,,,,,,,,,,
802,Complete,,,,,,,,,,,,
4423,Complete,,,,,,,,,,,,
3035,Change Return trip required to revisit trip required,,,,,,,,,,,,
5436,Change Return trip required to revisit trip required,,,,,,,,,,,,
1886,Complete,,,,,,,,,,,,
5445,Complete,,,,,,,,,,,,
3764,Complete,,,,,,,,,,,,
2913,Change Return trip required to revisit trip required,,,,,,,,,,,,
5274,Complete,,,,,,,,,,,,
127,Change Return trip required to revisit trip required,,,,,,,,,,,,
1133,Complete,,,,,,,,,,,,
5481,Change Return trip required to revisit trip required,,,,,,,,,,,,
3380,Complete,,,,,,,,,,,,
2038,Complete,,,,,,,,,,,,
3231,Complete,,,,,,,,,,,,
1324,Complete,,,,,,,,,,,,
5342,Complete,,,,,,,,,,,,
2293,Complete,,,,,,,,,,,,
198,Complete,,,,,,,,,,,,
1848,Complete,,,,,,,,,,,,
2730,Complete,,,,,,,,,,,,
3731,Complete,,,,,,,,,,,,
5309,Complete,,,,,,,,,,,,
642,Change Return trip required to revisit trip required,,,,,,,,,,,,
1017,Complete,,,,,,,,,,,,
7188,Complete,,,,,,,,,,,,
668,Complete,,,,,,,,,,,,
683,Complete,,,,,,,,,,,,
710,Change Return trip required to revisit trip required,,,,,,,,,,,,
789,Complete,,,,,,,,,,,,
1759,Complete,,,,,,,,,,,,
2761,Change Return trip required to revisit trip required,,,,,,,,,,,,
1550,Complete,,,,,,,,,,,,
2387,Complete,,,,,,,,,,,,
2962,Complete,,,,,,,,,,,,
5250,Complete,,,,,,,,,,,,
155,Complete,,,,,,,,,,,,
2582,Complete,,,,,,,,,,,,
3830,Change Return trip required to revisit trip required,,,,,,,,,,,,
4456,Complete,,,,,,,,,,,,
4503,Change Return trip required to revisit trip required,,,,,,,,,,,,
5116,Change Return trip required to revisit trip required,,,,,,,,,,,,
2532,Change Return trip required to revisit trip required,,,,,,,,,,,,
1741,Complete,,,,,,,,,,,,
2278,Change Return trip required to revisit trip required,,,,,,,,,,,,
2574,Complete,,,,,,,,,,,,
1875,,,,,,,,,,,,,
1614,,,,,,,,,,,,,
1150,Change Return trip required to revisit trip required,,,,,,,,,,,,
2555,Complete,,,,,,,,,,,,
2938,Complete,,,,,,,,,,,,
2575,Complete,,,,,,,,,,,,
585,Complete,,,,,,,,,,,,
3639,Complete,,,,,,,,,,,,
141,Change Return trip required to revisit trip required,,,,,,,,,,,,
1240,Complete,,,,,,,,,,,,
4337,Change Return trip required to revisit trip required,,,,,,,,,,,,
5458,Complete,,,,,,,,,,,,
5676,Complete,,,,,,,,,,,,
1395,Complete,,,,,,,,,,,,
1737,Complete,,,,,,,,,,,,
1641,Complete,,,,,,,,,,,,
3732,Complete,,,,,,,,,,,,
1839,Change Return trip required to revisit trip required,,,,,,,,,,,,
511,Complete,,,,,,,,,,,,
2703,Complete,,,,,,,,,,,,
4457,Complete,,,,,,,,,,,,
192,Complete,,,,,,,,,,,,
619,Change Return trip required to revisit trip required,,,,,,,,,,,,
4435,Complete,,,,,,,,,,,,
259,Change Return trip required to revisit trip required,,,,,,,,,,,,
3219,Change Return trip required to revisit trip required,,,,,,,,,,,,
3303,Complete,,,,,,,,,,,,
68,Complete,,,,,,,,,,,,
1280,Complete,,,,,,,,,,,,
725,Complete,,,,,,,,,,,,
1916,Change Return trip required to revisit trip required,,,,,,,,,,,,
3887,Complete,,,,,,,,,,,,
186,Change Return trip required to revisit trip required,,,,,,,,,,,,
346,Change Return trip required to revisit trip required,,,,,,,,,,,,
707,Complete,,,,,,,,,,,,
1807,Change Return trip required to revisit trip required,,,,,,,,,,,,
1921,Change Return trip required to revisit trip required,,,,,,,,,,,,
1801,Change Return trip required to revisit trip required,,,,,,,,,,,,
2724,Complete,,,,,,,,,,,,
3247,Complete,,,,,,,,,,,,
2566,Complete,,,,,,,,,,,,
3253,Complete,,,,,,,,,,,,
5358,Complete,,,,,,,,,,,,
2953,Complete,,,,,,,,,,,,
5867,Pending,,,,,,,,,,,,
4168,Complete,,,,,,,,,,,,
948,Complete,,,,,,,,,,,,
1209,Complete,,,,,,,,,,,,
5227,Change Return trip required to revisit trip required,,,,,,,,,,,,
125,Complete,,,,,,,,,,,,
1846,Complete,,,,,,,,,,,,
4325,Complete,,,,,,,,,,,,
5049,Complete,,,,,,,,,,,,
5099,Complete,,,,,,,,,,,,
436,Complete,,,,,,,,,,,,
2816,Complete,,,,,,,,,,,,
1010,Complete,,,,,,,,,,,,
1354,Change Return trip required to revisit trip required,,,,,,,,,,,,
4201,Change Return trip required to revisit trip required,,,,,,,,,,,,
5066,Complete,,,,,,,,,,,,
621,Complete,,,,,,,,,,,,
634,Complete,,,,,,,,,,,,
272,Complete,,,,,,,,,,,,
676,Complete,,,,,,,,,,,,
1226,Change Return trip required to revisit trip required,,,,,,,,,,,,
1055,Complete,,,,,,,,,,,,
154,Complete,,,,,,,,,,,,
1773,Change Return trip required to revisit trip required,,,,,,,,,,,,
3344,Complete,,,,,,,,,,,,
62,Complete,,,,,,,,,,,,
1095,Complete,,,,,,,,,,,,
925,Complete,,,,,,,,,,,,
931,Change Return trip required to revisit trip required,,,,,,,,,,,,
5299,Complete,,,,,,,,,,,,
419,Complete,,,,,,,,,,,,
2503,Change Return trip required to revisit trip required,,,,,,,,,,,,
2871,Change Return trip required to revisit trip required,,,,,,,,,,,,
5414,Complete,,,,,,,,,,,,
3510,Complete,,,,,,,,,,,,
3631,Pending,,,,,,,,,,,,
910,Complete,,,,,,,,,,,,
1850,Complete,,,,,,,,,,,,
5360,Change Return trip required to revisit trip required,,,,,,,,,,,,
5912,Pending,,,,,,,,,,,,
3425,Pending,,,,,,,,,,,,
6467,Pending,,,,,,,,,,,,
1163,Pending,,,,,,,,,,,,
1064,Pending,,,,,,,,,,,,
1287,Pending,,,,,,,,,,,,
1199,Pending,,,,,,,,,,,,
1387,Pending,,,,,,,,,,,,
3307,Pending,,,,,,,,,,,,
3463,Pending,,,,,,,,,,,,
5214,Pending,,,,,,,,,,,,
43,Pending,,,,,,,,,,,,
369,Pending,,,,,,,,,,,,
382,Pending,,,,,,,,,,,,
106,Pending,,,,,,,,,,,,
1530,Pending,,,,,,,,,,,,
1844,Pending,,,,,,,,,,,,
1869,Pending,,,,,,,,,,,,
2041,Pending,,,,,,,,,,,,
2090,Pending,,,,,,,,,,,,
2254,Pending,,,,,,,,,,,,
3572,Pending,,,,,,,,,,,,
3488,Pending,,,,,,,,,,,,
6394,Pending,,,,,,,,,,,,
3381,Pending,,,,,,,,,,,,
729,Pending,,,,,,,,,,,,
1259,Pending,,,,,,,,,,,,
788,Pending,,,,,,,,,,,,
2111,Pending,,,,,,,,,,,,
2748,Pending,,,,,,,,,,,,
4187,Pending,,,,,,,,,,,,
1291,Pending,,,,,,,,,,,,
5369,Pending,,,,,,,,,,,,
4734,Pending,,,,,,,,,,,,
1668,Pending,,,,,,,,,,,,
1162,Pending,,,,,,,,,,,,
5483,Pending,,,,,,,,,,,,
978,Pending,,,,,,,,,,,,
1558,Pending,,,,,,,,,,,,
1694,Pending,,,,,,,,,,,,
2772,Pending,,,,,,,,,,,,
3182,Pending,,,,,,,,,,,,
5387,Pending,,,,,,,,,,,,
1248,Pending,,,,,,,,,,,,
777,Pending,,,,,,,,,,,,
812,Pending,,,,,,,,,,,,
1129,Pending,,,,,,,,,,,,
5073,Pending,,,,,,,,,,,,
2849,Pending,,,,,,,,,,,,
1739,Pending,,,,,,,,,,,,
2064,Pending,,,,,,,,,,,,
2141,Pending,,,,,,,,,,,,
3563,Pending,,,,,,,,,,,,
1189,Pending,,,,,,,,,,,,
3234,Pending,,,,,,,,,,,,
2126,Pending,,,,,,,,,,,,
1675,Pending,,,,,,,,,,,,
2706,Pending,,,,,,,,,,,,
4359,Pending,,,,,,,,,,,,
229,Pending,,,,,,,,,,,,
1603,Pending,,,,,,,,,,,,
5487,Pending,,,,,,,,,,,,
986,Pending,,,,,,,,,,,,
110,Pending,,,,,,,,,,,,
547,Pending,,,,,,,,,,,,
1589,Pending,,,,,,,,,,,,
35,Pending,,,,,,,,,,,,
242,Pending,,,,,,,,,,,,
592,Pending,,,,,,,,,,,,
491,Pending,,,,,,,,,,,,
182,Pending,,,,,,,,,,,,
2195,Pending,,,,,,,,,,,,
2604,Pending,,,,,,,,,,,,
3774,Pending,,,,,,,,,,,,
5384,Pending,,,,,,,,,,,,
5944,Pending,,,,,,,,,,,,
1257,Pending,,,,,,,,,,,,
5449,Pending,,,,,,,,,,,,
1571,Pending,,,,,,,,,,,,
1650,Pending,,,,,,,,,,,,
1743,Pending,,,,,,,,,,,,
3492,Pending,,,,,,,,,,,,
1450,Pending,,,,,,,,,,,,
766,Pending,,,,,,,,,,,,
904,Pending,,,,,,,,,,,,
5262,Pending,,,,,,,,,,,,
1325,Pending,,,,,,,,,,,,
5331,Pending,,,,,,,,,,,,
3824,Pending,,,,,,,,,,,,
3891,Pending,,,,,,,,,,,,
870,Pending,,,,,,,,,,,,
1459,Pending,,,,,,,,,,,,
1039,Pending,,,,,,,,,,,,
3889,Pending,,,,,,,,,,,,
4273,Pending,,,,,,,,,,,,
4594,Pending,,,,,,,,,,,,
3293,Pending,,,,,,,,,,,,
2322,Pending,,,,,,,,,,,,
408,Pending,,,,,,,,,,,,
475,Pending,,,,,,,,,,,,
600,Pending,,,,,,,,,,,,
2385,Pending,,,,,,,,,,,,
2480,Pending,,,,,,,,,,,,
4501,Pending,,,,,,,,,,,,
4612,Pending,,,,,,,,,,,,
5495,Pending,,,,,,,,,,,,
2224,Pending,,,,,,,,,,,,
5727,Pending,,,,,,,,,,,,
1022,Pending,,,,,,,,,,,,
292,Pending,,,,,,,,,,,,
1233,Pending,,,,,,,,,,,,
2473,Pending,,,,,,,,,,,,
5420,Pending,,,,,,,,,,,,
739,Pending,,,,,,,,,,,,
3482,Pending,,,,,,,,,,,,
5022,Pending,,,,,,,,,,,,
2722,Pending,,,,,,,,,,,,
128,Pending,,,,,,,,,,,,
1662,Pending,,,,,,,,,,,,
3612,Pending,,,,,,,,,,,,
1252,Pending,,,,,,,,,,,,
779,Pending,,,,,,,,,,,,
2695,Pending,,,,,,,,,,,,
2789,Pending,,,,,,,,,,,,
370,Pending,,,,,,,,,,,,
378,Pending,,,,,,,,,,,,
577,Pending,,,,,,,,,,,,
204,Pending,,,,,,,,,,,,
3294,Pending,,,,,,,,,,,,
347,Pending,,,,,,,,,,,,
1742,Pending,,,,,,,,,,,,
2841,Pending,,,,,,,,,,,,
3291,Pending,,,,,,,,,,,,
3339,Pending,,,,,,,,,,,,
5142,Pending,,,,,,,,,,,,
1272,Pending,,,,,,,,,,,,
2993,Pending,,,,,,,,,,,,
1635,Pending,,,,,,,,,,,,
3497,Pending,,,,,,,,,,,,
1229,Pending,,,,,,,,,,,,
6173,Pending,,,,,,,,,,,,
1507,Pending,,,,,,,,,,,,
660,Pending,,,,,,,,,,,,
1612,Pending,,,,,,,,,,,,
2113,Pending,,,,,,,,,,,,
5341,Pending,,,,,,,,,,,,
3893,Pending,,,,,,,,,,,,
5443,Pending,,,,,,,,,,,,
5728,Pending,,,,,,,,,,,,
1156,Pending,,,,,,,,,,,,
1337,Pending,,,,,,,,,,,,
1348,Pending,,,,,,,,,,,,
4458,Pending,,,,,,,,,,,,
1857,Pending,,,,,,,,,,,,
4533,Pending,,,,,,,,,,,,
77,Pending,,,,,,,,,,,,
651,Pending,,,,,,,,,,,,
822,Pending,,,,,,,,,,,,
2571,Pending,,,,,,,,,,,,
2810,Pending,,,,,,,,,,,,
1670,Pending,,,,,,,,,,,,
1884,Pending,,,,,,,,,,,,
2420,Pending,,,,,,,,,,,,
2830,Pending,,,,,,,,,,,,
2332,Pending,,,,,,,,,,,,
52,Pending,,,,,,,,,,,,
3474,Pending,,,,,,,,,,,,
4240,Pending,,,,,,,,,,,,
160,Pending,,,,,,,,,,,,
1045,Pending,,,,,,,,,,,,
580,Pending,,,,,,,,,,,,
800,Pending,,,,,,,,,,,,
5911,Pending,,,,,,,,,,,,
342,Pending,,,,,,,,,,,,
372,Pending,,,,,,,,,,,,
484,Pending,,,,,,,,,,,,
1113,Pending,,,,,,,,,,,,
3362,Pending,,,,,,,,,,,,
6931,Pending,,,,,,,,,,,,
716,Pending,,,,,,,,,,,,
2040,Pending,,,,,,,,,,,,
2109,Pending,,,,,,,,,,,,
3422,Pending,,,,,,,,,,,,
3912,Pending,,,,,,,,,,,,
4153,Pending,,,,,,,,,,,,
3827,Pending,,,,,,,,,,,,
7281,Pending,,,,,,,,,,,,
1276,Pending,,,,,,,,,,,,
3322,Pending,,,,,,,,,,,,
866,Pending,,,,,,,,,,,,
4321,Pending,,,,,,,,,,,,
403,Pending,,,,,,,,,,,,
762,Pending,,,,,,,,,,,,
4333,Pending,,,,,,,,,,,,
5124,Pending,,,,,,,,,,,,
5858,Pending,,,,,,,,,,,,
3867,Pending,,,,,,,,,,,,
1228,Pending,,,,,,,,,,,,
1341,Pending,,,,,,,,,,,,
1518,Pending,,,,,,,,,,,,
1290,Pending,,,,,,,,,,,,
1392,Pending,,,,,,,,,,,,
2836,Pending,,,,,,,,,,,,
4224,Pending,,,,,,,,,,,,
3608,Pending,,,,,,,,,,,,
93,Pending,,,,,,,,,,,,
280,Pending,,,,,,,,,,,,
384,Pending,,,,,,,,,,,,
755,Pending,,,,,,,,,,,,
4137,Pending,,,,,,,,,,,,
2036,Pending,,,,,,,,,,,,
2236,Pending,,,,,,,,,,,,
2281,Pending,,,,,,,,,,,,
3252,Pending,,,,,,,,,,,,
4276,Pending,,,,,,,,,,,,
4156,Pending,,,,,,,,,,,,
2151,Pending,,,,,,,,,,,,
652,Pending,,,,,,,,,,,,
1048,Pending,,,,,,,,,,,,
1114,Pending,,,,,,,,,,,,
1231,Pending,,,,,,,,,,,,
705,Pending,,,,,,,,,,,,
968,Pending,,,,,,,,,,,,
1398,Pending,,,,,,,,,,,,
653,Pending,,,,,,,,,,,,
4450,Pending,,,,,,,,,,,,
708,Pending,,,,,,,,,,,,
2108,Pending,,,,,,,,,,,,
3236,Pending,,,,,,,,,,,,
5012,Pending,,,,,,,,,,,,
5178,Pending,,,,,,,,,,,,
5340,Pending,,,,,,,,,,,,
3136,Pending,,,,,,,,,,,,
3226,Pending,,,,,,,,,,,,
1678,Pending,,,,,,,,,,,,
3324,Pending,,,,,,,,,,,,
2428,Pending,,,,,,,,,,,,
409,Pending,,,,,,,,,,,,
934,Pending,,,,,,,,,,,,
2713,Pending,,,,,,,,,,,,
4581,Pending,,,,,,,,,,,,
3807,Pending,,,,,,,,,,,,
4336,Pending,,,,,,,,,,,,
1659,Pending,,,,,,,,,,,,
5199,Pending,,,,,,,,,,,,
1783,Pending,,,,,,,,,,,,
3781,Pending,,,,,,,,,,,,
1096,Pending,,,,,,,,,,,,
1131,Pending,,,,,,,,,,,,
4065,Pending,,,,,,,,,,,,
5046,Pending,,,,,,,,,,,,
2359,Pending,,,,,,,,,,,,
97,Pending,,,,,,,,,,,,
383,Pending,,,,,,,,,,,,
793,Pending,,,,,,,,,,,,
1042,Pending,,,,,,,,,,,,
3531,Pending,,,,,,,,,,,,
2576,Pending,,,,,,,,,,,,
2543,Pending,,,,,,,,,,,,
3810,Pending,,,,,,,,,,,,
5381,Pending,,,,,,,,,,,,
5881,Pending,,,,,,,,,,,,
2176,Pending,,,,,,,,,,,,
1517,Pending,,,,,,,,,,,,
1103,Pending,,,,,,,,,,,,
857,Pending,,,,,,,,,,,,
341,Pending,,,,,,,,,,,,
5438,Pending,,,,,,,,,,,,
1855,Pending,,,,,,,,,,,,
1008,Pending,,,,,,,,,,,,
718,Pending,,,,,,,,,,,,
1541,Pending,,,,,,,,,,,,
4368,Pending,,,,,,,,,,,,
720,Pending,,,,,,,,,,,,
736,Pending,,,,,,,,,,,,
954,Pending,,,,,,,,,,,,
3266,Pending,,,,,,,,,,,,
5077,Pending,,,,,,,,,,,,
1154,Pending,,,,,,,,,,,,
4512,Pending,,,,,,,,,,,,
1449,Pending,,,,,,,,,,,,
169,Pending,,,,,,,,,,,,
2269,Pending,,,,,,,,,,,,
681,Pending,,,,,,,,,,,,
289,Pending,,,,,,,,,,,,
2051,Pending,,,,,,,,,,,,
2768,Pending,,,,,,,,,,,,
2777,Pending,,,,,,,,,,,,
2728,Pending,,,,,,,,,,,,
3790,Pending,,,,,,,,,,,,
1991,Pending,,,,,,,,,,,,
2490,Pending,,,,,,,,,,,,
2562,Pending,,,,,,,,,,,,
1237,Pending,,,,,,,,,,,,
1953,Pending,,,,,,,,,,,,
2197,Pending,,,,,,,,,,,,
5409,Pending,,,,,,,,,,,,
104,Pending,,,,,,,,,,,,
599,Pending,,,,,,,,,,,,
1318,Pending,,,,,,,,,,,,
266,Pending,,,,,,,,,,,,
1040,Pending,,,,,,,,,,,,
5233,Pending,,,,,,,,,,,,
1688,Pending,,,,,,,,,,,,
3768,Pending,,,,,,,,,,,,
2588,Pending,,,,,,,,,,,,
3541,Pending,,,,,,,,,,,,
3633,Pending,,,,,,,,,,,,
765,Pending,,,,,,,,,,,,
260,Pending,,,,,,,,,,,,
315,Pending,,,,,,,,,,,,
3850,Pending,,,,,,,,,,,,
4420,Pending,,,,,,,,,,,,
809,Pending,,,,,,,,,,,,
1304,Pending,,,,,,,,,,,,
1388,Pending,,,,,,,,,,,,
298,Pending,,,,,,,,,,,,
1524,Pending,,,,,,,,,,,,
1292,Pending,,,,,,,,,,,,
1665,Pending,,,,,,,,,,,,
7009,Pending,,,,,,,,,,,,
1098,Pending,,,,,,,,,,,,
1985,Pending,,,,,,,,,,,,
1080,Pending,,,,,,,,,,,,
714,Pending,,,,,,,,,,,,
905,Pending,,,,,,,,,,,,
697,Pending,,,,,,,,,,,,
1245,Pending,,,,,,,,,,,,
5301,Pending,,,,,,,,,,,,
282,Pending,,,,,,,,,,,,
1247,Pending,,,,,,,,,,,,
5418,Pending,,,,,,,,,,,,
2198,Pending,,,,,,,,,,,,
2939,Pending,,,,,,,,,,,,
2003,Pending,,,,,,,,,,,,
3443,Pending,,,,,,,,,,,,
2133,Pending,,,,,,,,,,,,
4538,Pending,,,,,,,,,,,,
1908,Pending,,,,,,,,,,,,
5078,Pending,,,,,,,,,,,,
7247,Pending,,,,,,,,,,,,
306,Pending,,,,,,,,,,,,
348,Pending,,,,,,,,,,,,
1370,Pending,,,,,,,,,,,,
1532,Pending,,,,,,,,,,,,
2767,Pending,,,,,,,,,,,,
1690,Pending,,,,,,,,,,,,
4531,Pending,,,,,,,,,,,,
1002,Pending,,,,,,,,,,,,
1214,Pending,,,,,,,,,,,,
2855,Pending,,,,,,,,,,,,
1321,Pending,,,,,,,,,,,,
4459,Pending,,,,,,,,,,,,
1495,Pending,,,,,,,,,,,,
3860,Pending,,,,,,,,,,,,
120,Pending,,,,,,,,,,,,
742,Pending,,,,,,,,,,,,
4635,Pending,,,,,,,,,,,,
768,Pending,,,,,,,,,,,,
1117,Pending,,,,,,,,,,,,
4438,Pending,,,,,,,,,,,,
1350,Pending,,,,,,,,,,,,
2529,Pending,,,,,,,,,,,,
2945,Pending,,,,,,,,,,,,
5241,Pending,,,,,,,,,,,,
5469,Pending,,,,,,,,,,,,
417,Pending,,,,,,,,,,,,
999,Pending,,,,,,,,,,,,
2317,Pending,,,,,,,,,,,,
3588,Pending,,,,,,,,,,,,
991,Pending,,,,,,,,,,,,
3386,Pending,,,,,,,,,,,,
586,Pending,,,,,,,,,,,,
1487,Pending,,,,,,,,,,,,
1566,Pending,,,,,,,,,,,,
1570,Pending,,,,,,,,,,,,
7238,Pending,,,,,,,,,,,,
1885,Pending,,,,,,,,,,,,
1776,Pending,,,,,,,,,,,,
5808,Pending,,,,,,,,,,,,
5460,Pending,,,,,,,,,,,,
1950,Pending,,,,,,,,,,,,
45,Pending,,,,,,,,,,,,
339,Pending,,,,,,,,,,,,
3877,Pending,,,,,,,,,,,,
4446,Pending,,,,,,,,,,,,
696,Pending,,,,,,,,,,,,
5417,Pending,,,,,,,,,,,,
3513,Pending,,,,,,,,,,,,
365,Pending,,,,,,,,,,,,
3078,Pending,,,,,,,,,,,,
3562,Pending,,,,,,,,,,,,
4554,Pending,,,,,,,,,,,,
5091,Pending,,,,,,,,,,,,
1316,Pending,,,,,,,,,,,,
1185,Pending,,,,,,,,,,,,
2739,Pending,,,,,,,,,,,,
434,Pending,,,,,,,,,,,,
167,Pending,,,,,,,,,,,,
1646,Pending,,,,,,,,,,,,
4203,Pending,,,,,,,,,,,,
2956,Pending,,,,,,,,,,,,
3210,Pending,,,,,,,,,,,,
1026,Pending,,,,,,,,,,,,
664,Pending,,,,,,,,,,,,
4611,Pending,,,,,,,,,,,,
1197,Pending,,,,,,,,,,,,
4564,Pending,,,,,,,,,,,,
2063,Pending,,,,,,,,,,,,
2124,Pending,,,,,,,,,,,,
677,Pending,,,,,,,,,,,,
1466,Pending,,,,,,,,,,,,
4223,Pending,,,,,,,,,,,,
202,Pending,,,,,,,,,,,,
915,Pending,,,,,,,,,,,,
2511,Pending,,,,,,,,,,,,
3772,Pending,,,,,,,,,,,,
4697,Pending,,,,,,,,,,,,
5253,Pending,,,,,,,,,,,,
2187,Pending,,,,,,,,,,,,
1823,Pending,,,,,,,,,,,,
2059,Pending,,,,,,,,,,,,
2263,Pending,,,,,,,,,,,,
1212,Pending,,,,,,,,,,,,
5272,Pending,,,,,,,,,,,,
1623,Pending,,,,,,,,,,,,
757,Pending,,,,,,,,,,,,
1378,Pending,,,,,,,,,,,,
1425,Pending,,,,,,,,,,,,
1576,Pending,,,,,,,,,,,,
287,Pending,,,,,,,,,,,,
2255,Pending,,,,,,,,,,,,
643,Pending,,,,,,,,,,,,
7243,Pending,,,,,,,,,,,,
1274,Pending,,,,,,,,,,,,
2654,Pending,,,,,,,,,,,,
2188,Pending,,,,,,,,,,,,
5845,Pending,,,,,,,,,,,,
3858,Pending,,,,,,,,,,,,
458,Pending,,,,,,,,,,,,
1598,Pending,,,,,,,,,,,,
91,Pending,,,,,,,,,,,,
1468,Pending,,,,,,,,,,,,
318,Pending,,,,,,,,,,,,
538,Pending,,,,,,,,,,,,
1087,Pending,,,,,,,,,,,,
5772,Pending,,,,,,,,,,,,
526,Pending,,,,,,,,,,,,
694,Pending,,,,,,,,,,,,
1234,Pending,,,,,,,,,,,,
1505,Pending,,,,,,,,,,,,
5992,Pending,,,,,,,,,,,,
239,Pending,,,,,,,,,,,,
2825,Pending,,,,,,,,,,,,
5752,Pending,,,,,,,,,,,,
2991,Pending,,,,,,,,,,,,
1453,Pending,,,,,,,,,,,,
4471,Pending,,,,,,,,,,,,
375,Pending,,,,,,,,,,,,
1174,Pending,,,,,,,,,,,,
530,Pending,,,,,,,,,,,,
1364,Pending,,,,,,,,,,,,
3833,Pending,,,,,,,,,,,,
5190,Pending,,,,,,,,,,,,
1256,Pending,,,,,,,,,,,,
1602,Pending,,,,,,,,,,,,
7087,Pending,,,,,,,,,,,,
770,Pending,,,,,,,,,,,,
4475,Pending,,,,,,,,,,,,
1236,Pending,,,,,,,,,,,,
1379,Pending,,,,,,,,,,,,
1463,Pending,,,,,,,,,,,,
2211,Pending,,,,,,,,,,,,
583,Pending,,,,,,,,,,,,
675,Pending,,,,,,,,,,,,
206,Pending,,,,,,,,,,,,
546,Pending,,,,,,,,,,,,
4689,Pending,,,,,,,,,,,,
1302,Pending,,,,,,,,,,,,
2565,Pending,,,,,,,,,,,,
3831,Pending,,,,,,,,,,,,
3754,Pending,,,,,,,,,,,,
2519,Pending,,,,,,,,,,,,
3228,Pending,,,,,,,,,,,,
4687,Pending,,,,,,,,,,,,
465,Pending,,,,,,,,,,,,
2723,Pending,,,,,,,,,,,,
5273,Pending,,,,,,,,,,,,
2015,Pending,,,,,,,,,,,,
5320,Pending,,,,,,,,,,,,
1618,Pending,,,,,,,,,,,,
1639,Pending,,,,,,,,,,,,
1647,Pending,,,,,,,,,,,,
2662,Pending,,,,,,,,,,,,
2287,Pending,,,,,,,,,,,,
1305,Pending,,,,,,,,,,,,
2071,Pending,,,,,,,,,,,,
85,Pending,,,,,,,,,,,,
5326,Pending,,,,,,,,,,,,
344,Pending,,,,,,,,,,,,
146,Pending,,,,,,,,,,,,
336,Pending,,,,,,,,,,,,
3778,Pending,,,,,,,,,,,,
767,Pending,,,,,,,,,,,,
1029,Pending,,,,,,,,,,,,
3348,Pending,,,,,,,,,,,,
257,Pending,,,,,,,,,,,,
1190,Pending,,,,,,,,,,,,
7290,Pending,,,,,,,,,,,,
5977,Pending,,,,,,,,,,,,
305,Pending,,,,,,,,,,,,
2633,Pending,,,,,,,,,,,,
3292,Pending,,,,,,,,,,,,
4163,Pending,,,,,,,,,,,,
5287,Pending,,,,,,,,,,,,
2271,Pending,,,,,,,,,,,,
2760,Pending,,,,,,,,,,,,
5197,Pending,,,,,,,,,,,,
171,Pending,,,,,,,,,,,,
2112,Pending,,,,,,,,,,,,
4543,Pending,,,,,,,,,,,,
5428,Pending,,,,,,,,,,,,
343,Pending,,,,,,,,,,,,
4529,Pending,,,,,,,,,,,,
2563,Pending,,,,,,,,,,,,
799,Pending,,,,,,,,,,,,
1187,Pending,,,,,,,,,,,,
3701,Pending,,,,,,,,,,,,
5851,Pending,,,,,,,,,,,,
1503,Pending,,,,,,,,,,,,
2910,Pending,,,,,,,,,,,,
107,Pending,,,,,,,,,,,,
1467,Pending,,,,,,,,,,,,
427,Pending,,,,,,,,,,,,
437,Pending,,,,,,,,,,,,
4696,Pending,,,,,,,,,,,,
3480,Pending,,,,,,,,,,,,
4636,Pending,,,,,,,,,,,,
5488,Pending,,,,,,,,,,,,
3838,Pending,,,,,,,,,,,,
5131,Pending,,,,,,,,,,,,
5888,Pending,,,,,,,,,,,,
524,Pending,,,,,,,,,,,,
2762,Pending,,,,,,,,,,,,
3794,Pending,,,,,,,,,,,,
5969,Pending,,,,,,,,,,,,
1934,Pending,,,,,,,,,,,,
1180,Pending,,,,,,,,,,,,
1419,Pending,,,,,,,,,,,,
1547,Pending,,,,,,,,,,,,
2496,Pending,,,,,,,,,,,,
2528,Pending,,,,,,,,,,,,
5932,Pending,,,,,,,,,,,,
4298,Pending,,,,,,,,,,,,
1436,Pending,,,,,,,,,,,,
