Store #,City,Category,Declaration Category,Declared Items,UPC ,Cat,Sub-Cat,Action Needed,Reporting Category,Store-UPC
148,PARIS,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk,1487206000055
148,PARIS,Milk,Skim Milk Quart,PRAIRIE FARMS HILAND SKIM QT-032OZ,7206000086,52,1,,Milk,1487206000086
158,BONHAM,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread,1587294561103
158,BONHAM,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese,1587874235327
158,BONHAM,Cheese,Cheese,GV Colby 1lb,7874243020,2,12,,Cheese,1587874243020
158,BONHAM,Cheese,Cheese,GV Colby 2lb,7874211463,2,12,,Cheese,1587874211463
158,BONHAM,Cheese,Cheese,GV Colby Jack 1 lb,7874207964,2,12,,Cheese,1587874207964
158,BONHAM,Cheese,Cheese,GV Med Cheddar 1lb,7874221730,2,12,,Cheese,1587874221730
158,BONHAM,Cheese,Cheese,GV Mild Cheddar 1lb,7874237458,2,12,,Cheese,1587874237458
158,BONHAM,Cheese,Cheese,GV Mild Cheddar 2lb,7874206773,2,12,,Cheese,1587874206773
158,BONHAM,Cheese,Cheese,GV Mont Jack - 1 lb,7874243021,2,12,,Cheese,1587874243021
158,BONHAM,Cheese,Cheese,GV Mozzarella - 1 lb,7874243019,2,12,,Cheese,1587874243019
158,BONHAM,Cheese,Cheese,GV Mozzarella -2 lb,7874211907,2,12,,Cheese,1587874211907
158,BONHAM,Cheese,Cheese,GV Sharp Cheddar 1lb,7874243022,2,12,,Cheese,1587874243022
158,BONHAM,Cheese,Cheese,GV Sharp Cheddar 2lb,7874214878,2,12,,Cheese,1587874214878
158,BONHAM,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese,1584171623216
158,BONHAM,Cheese,Cheese,GV XSharp Cheddar 1lb,7874206257,2,12,,Cheese,1587874206257
158,BONHAM,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women,1587874235228
158,BONHAM,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women,1587874212237
158,BONHAM,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children,1587874208819
158,BONHAM,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children,1587874206990
158,BONHAM,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,7874222690,4,4,,Juice - Children,1587874222690
158,BONHAM,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children,1587874222689
158,BONHAM,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children,1587874229660
158,BONHAM,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children,1587874201467
158,BONHAM,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children,1587874206209
158,BONHAM,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children,1587874206203
158,BONHAM,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women,1581630022001
158,BONHAM,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women,1581630022005
158,BONHAM,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women,1581630022006
158,BONHAM,Juice  ,Cranberry 64 oz,OS Cranberry 64 oz,3120003469,4,4,,Juice - Children,1583120003469
158,BONHAM,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk,1587874235188
158,BONHAM,Milk,Skim Milk Gallon,GV Skim Milk Gallon,7874235189,1,2,,Milk,1587874235189
158,BONHAM,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk,1587874235202
158,BONHAM,Milk,Skim Milk Half Gallon ,GV Skim Milk Half Gallon,7874235203,1,6,,Milk,1587874235203
158,BONHAM,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk,1587206000012
158,BONHAM,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk,1587874235186
158,BONHAM,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk,1587874235200
158,BONHAM,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk,1587206000055
158,BONHAM,Milk,Skim Milk Quart,PRAIRIE FARMS HILAND SKIM QT-032OZ,7206000086,52,1,,Milk,1587206000086
163,NACOGDOCHES,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread,1637294561103
163,NACOGDOCHES,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese,1637874235327
163,NACOGDOCHES,Cheese,Cheese,GV Colby 1lb,7874243020,2,12,,Cheese,1637874243020
163,NACOGDOCHES,Cheese,Cheese,GV Colby Jack 1 lb,7874207964,2,12,,Cheese,1637874207964
163,NACOGDOCHES,Cheese,Cheese,GV Med Cheddar 1lb,7874221730,2,12,,Cheese,1637874221730
163,NACOGDOCHES,Cheese,Cheese,GV Mild Cheddar 1lb,7874237458,2,12,,Cheese,1637874237458
163,NACOGDOCHES,Cheese,Cheese,GV Mild Cheddar 2lb,7874206773,2,12,,Cheese,1637874206773
163,NACOGDOCHES,Cheese,Cheese,GV Mont Jack - 1 lb,7874243021,2,12,,Cheese,1637874243021
163,NACOGDOCHES,Cheese,Cheese,GV Mont Jack - 2 lb,7874209747,2,12,,Cheese,1637874209747
163,NACOGDOCHES,Cheese,Cheese,GV Mozzarella - 1 lb,7874243019,2,12,,Cheese,1637874243019
163,NACOGDOCHES,Cheese,Cheese,GV Mozzarella -2 lb,7874211907,2,12,,Cheese,1637874211907
163,NACOGDOCHES,Cheese,Cheese,GV Sharp Cheddar 1lb,7874243022,2,12,,Cheese,1637874243022
163,NACOGDOCHES,Cheese,Cheese,GV Sharp Cheddar 2lb,7874214878,2,12,,Cheese,1637874214878
163,NACOGDOCHES,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese,1634171623216
163,NACOGDOCHES,Cheese,Cheese,GV XSharp Cheddar 1lb,7874206257,2,12,,Cheese,1637874206257
163,NACOGDOCHES,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women,1637874222979
163,NACOGDOCHES,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women,1637874212237
163,NACOGDOCHES,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women,1637874237167
163,NACOGDOCHES,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children,1637874208819
163,NACOGDOCHES,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children,1637874206990
163,NACOGDOCHES,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,7874222690,4,4,,Juice - Children,1637874222690
163,NACOGDOCHES,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children,1637874222689
163,NACOGDOCHES,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children,1637874229660
163,NACOGDOCHES,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children,1637874201467
163,NACOGDOCHES,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children,1637874206209
163,NACOGDOCHES,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children,1637874206203
163,NACOGDOCHES,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women,1631630022001
163,NACOGDOCHES,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women,1631630022005
163,NACOGDOCHES,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women,1631630022006
163,NACOGDOCHES,Juice  ,Cranberry 64 oz,OS Cranberry 64 oz,3120003469,4,4,,Juice - Children,1633120003469
163,NACOGDOCHES,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk,1637874235188
163,NACOGDOCHES,Milk,Skim Milk Gallon,GV Skim Milk Gallon,7874235189,1,2,,Milk,1637874235189
163,NACOGDOCHES,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk,1637874235202
163,NACOGDOCHES,Milk,Skim Milk Half Gallon ,GV Skim Milk Half Gallon,7874235203,1,6,,Milk,1637874235203
163,NACOGDOCHES,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk,1637206000012
163,NACOGDOCHES,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk,1637874235186
163,NACOGDOCHES,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk,1637874235200
163,NACOGDOCHES,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk,1637206000055
163,NACOGDOCHES,Milk,Skim Milk Quart,PRAIRIE FARMS HILAND SKIM QT-032OZ,7206000086,52,1,,Milk,1637206000086
165,HENDERSON,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread,1657294561103
165,HENDERSON,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese,1657874235327
165,HENDERSON,Cheese,Cheese,GV Colby 1lb,7874243020,2,12,,Cheese,1657874243020
165,HENDERSON,Cheese,Cheese,GV Colby Jack 1 lb,7874207964,2,12,,Cheese,1657874207964
165,HENDERSON,Cheese,Cheese,GV Med Cheddar 1lb,7874221730,2,12,,Cheese,1657874221730
165,HENDERSON,Cheese,Cheese,GV Mild Cheddar 1lb,7874237458,2,12,,Cheese,1657874237458
165,HENDERSON,Cheese,Cheese,GV Mild Cheddar 2lb,7874206773,2,12,,Cheese,1657874206773
165,HENDERSON,Cheese,Cheese,GV Mont Jack - 1 lb,7874243021,2,12,,Cheese,1657874243021
165,HENDERSON,Cheese,Cheese,GV Mont Jack - 2 lb,7874209747,2,12,,Cheese,1657874209747
165,HENDERSON,Cheese,Cheese,GV Mozzarella - 1 lb,7874243019,2,12,,Cheese,1657874243019
165,HENDERSON,Cheese,Cheese,GV Mozzarella -2 lb,7874211907,2,12,,Cheese,1657874211907
165,HENDERSON,Cheese,Cheese,GV Sharp Cheddar 1lb,7874243022,2,12,,Cheese,1657874243022
165,HENDERSON,Cheese,Cheese,GV Sharp Cheddar 2lb,7874214878,2,12,,Cheese,1657874214878
165,HENDERSON,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese,1654171623216
165,HENDERSON,Cheese,Cheese,GV XSharp Cheddar 1lb,7874206257,2,12,,Cheese,1657874206257
165,HENDERSON,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women,1657874235228
165,HENDERSON,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women,1657874222979
165,HENDERSON,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women,1657874212237
165,HENDERSON,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women,1657874237167
165,HENDERSON,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children,1657874208819
165,HENDERSON,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children,1657874206990
165,HENDERSON,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,7874222690,4,4,,Juice - Children,1657874222690
165,HENDERSON,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children,1657874222689
165,HENDERSON,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children,1657874229660
165,HENDERSON,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children,1657874201467
165,HENDERSON,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children,1657874206209
165,HENDERSON,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children,1657874206203
165,HENDERSON,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women,1651630022001
165,HENDERSON,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women,1651630022005
165,HENDERSON,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women,1651630022006
165,HENDERSON,Juice  ,Cranberry 64 oz,OS Cranberry 64 oz,3120003469,4,4,,Juice - Children,1653120003469
165,HENDERSON,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk,1657874235188
165,HENDERSON,Milk,Skim Milk Gallon,GV Skim Milk Gallon,7874235189,1,2,,Milk,1657874235189
165,HENDERSON,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk,1657874235202
165,HENDERSON,Milk,Skim Milk Half Gallon ,GV Skim Milk Half Gallon,7874235203,1,6,,Milk,1657874235203
165,HENDERSON,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk,1657206000012
165,HENDERSON,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk,1657874235186
165,HENDERSON,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk,1657874235200
165,HENDERSON,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk,1657206000055
165,HENDERSON,Milk,Skim Milk Quart,PRAIRIE FARMS HILAND SKIM QT-032OZ,7206000086,52,1,,Milk,1657206000086
180,JACKSONVILLE,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread,1807294561103
180,JACKSONVILLE,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese,1807874235327
180,JACKSONVILLE,Cheese,Cheese,GV Colby 1lb,7874243020,2,12,,Cheese,1807874243020
180,JACKSONVILLE,Cheese,Cheese,GV Colby Jack 1 lb,7874207964,2,12,,Cheese,1807874207964
180,JACKSONVILLE,Cheese,Cheese,GV Med Cheddar 1lb,7874221730,2,12,,Cheese,1807874221730
180,JACKSONVILLE,Cheese,Cheese,GV Mild Cheddar 1lb,7874237458,2,12,,Cheese,1807874237458
180,JACKSONVILLE,Cheese,Cheese,GV Mild Cheddar 2lb,7874206773,2,12,,Cheese,1807874206773
180,JACKSONVILLE,Cheese,Cheese,GV Mont Jack - 1 lb,7874243021,2,12,,Cheese,1807874243021
180,JACKSONVILLE,Cheese,Cheese,GV Mont Jack - 2 lb,7874209747,2,12,,Cheese,1807874209747
180,JACKSONVILLE,Cheese,Cheese,GV Mozzarella - 1 lb,7874243019,2,12,,Cheese,1807874243019
180,JACKSONVILLE,Cheese,Cheese,GV Mozzarella -2 lb,7874211907,2,12,,Cheese,1807874211907
180,JACKSONVILLE,Cheese,Cheese,GV Sharp Cheddar 1lb,7874243022,2,12,,Cheese,1807874243022
180,JACKSONVILLE,Cheese,Cheese,GV Sharp Cheddar 2lb,7874214878,2,12,,Cheese,1807874214878
180,JACKSONVILLE,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese,1804171623216
180,JACKSONVILLE,Cheese,Cheese,GV XSharp Cheddar 1lb,7874206257,2,12,,Cheese,1807874206257
180,JACKSONVILLE,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women,1807874235228
180,JACKSONVILLE,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women,1807874222979
180,JACKSONVILLE,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women,1807874237167
180,JACKSONVILLE,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children,1807874208819
180,JACKSONVILLE,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children,1807874206990
180,JACKSONVILLE,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,7874222690,4,4,,Juice - Children,1807874222690
180,JACKSONVILLE,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children,1807874222689
180,JACKSONVILLE,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children,1807874229660
180,JACKSONVILLE,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children,1807874201467
180,JACKSONVILLE,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children,1807874206209
180,JACKSONVILLE,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children,1807874206203
180,JACKSONVILLE,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women,1801630022001
180,JACKSONVILLE,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women,1801630022005
180,JACKSONVILLE,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women,1801630022006
180,JACKSONVILLE,Juice  ,Cranberry 64 oz,OS Cranberry 64 oz,3120003469,4,4,,Juice - Children,1803120003469
180,JACKSONVILLE,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk,1807874235188
180,JACKSONVILLE,Milk,Skim Milk Gallon,GV Skim Milk Gallon,7874235189,1,2,,Milk,1807874235189
180,JACKSONVILLE,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk,1807874235202
180,JACKSONVILLE,Milk,Skim Milk Half Gallon ,GV Skim Milk Half Gallon,7874235203,1,6,,Milk,1807874235203
180,JACKSONVILLE,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk,1807206000012
180,JACKSONVILLE,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk,1807874235186
180,JACKSONVILLE,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk,1807874235200
180,JACKSONVILLE,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk,1807206000055
180,JACKSONVILLE,Milk,Skim Milk Quart,PRAIRIE FARMS HILAND SKIM QT-032OZ,7206000086,52,1,,Milk,1807206000086
181,NEW BOSTON,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread,1817294561103
181,NEW BOSTON,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese,1817874235327
181,NEW BOSTON,Cheese,Cheese,GV Colby 1lb,7874243020,2,12,,Cheese,1817874243020
181,NEW BOSTON,Cheese,Cheese,GV Colby 2lb,7874211463,2,12,,Cheese,1817874211463
181,NEW BOSTON,Cheese,Cheese,GV Colby Jack 1 lb,7874207964,2,12,,Cheese,1817874207964
181,NEW BOSTON,Cheese,Cheese,GV Med Cheddar 1lb,7874221730,2,12,,Cheese,1817874221730
181,NEW BOSTON,Cheese,Cheese,GV Mild Cheddar 1lb,7874237458,2,12,,Cheese,1817874237458
181,NEW BOSTON,Cheese,Cheese,GV Mild Cheddar 2lb,7874206773,2,12,,Cheese,1817874206773
181,NEW BOSTON,Cheese,Cheese,GV Mont Jack - 1 lb,7874243021,2,12,,Cheese,1817874243021
181,NEW BOSTON,Cheese,Cheese,GV Mozzarella - 1 lb,7874243019,2,12,,Cheese,1817874243019
181,NEW BOSTON,Cheese,Cheese,GV Mozzarella -2 lb,7874211907,2,12,,Cheese,1817874211907
181,NEW BOSTON,Cheese,Cheese,GV Sharp Cheddar 1lb,7874243022,2,12,,Cheese,1817874243022
181,NEW BOSTON,Cheese,Cheese,GV Sharp Cheddar 2lb,7874214878,2,12,,Cheese,1817874214878
181,NEW BOSTON,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese,1814171623216
181,NEW BOSTON,Cheese,Cheese,GV XSharp Cheddar 1lb,7874206257,2,12,,Cheese,1817874206257
181,NEW BOSTON,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women,1817874235228
181,NEW BOSTON,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women,1817874222979
181,NEW BOSTON,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women,1817874212237
181,NEW BOSTON,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women,1817874237167
181,NEW BOSTON,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children,1817874208819
181,NEW BOSTON,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children,1817874206990
181,NEW BOSTON,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,7874222690,4,4,,Juice - Children,1817874222690
181,NEW BOSTON,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children,1817874222689
181,NEW BOSTON,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children,1817874229660
181,NEW BOSTON,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children,1817874201467
181,NEW BOSTON,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children,1817874206209
181,NEW BOSTON,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children,1817874206203
181,NEW BOSTON,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women,1811630022001
181,NEW BOSTON,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women,1811630022005
181,NEW BOSTON,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women,1811630022006
181,NEW BOSTON,Juice  ,Cranberry 64 oz,OS Cranberry 64 oz,3120003469,4,4,,Juice - Children,1813120003469
181,NEW BOSTON,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk,1817874235188
181,NEW BOSTON,Milk,Skim Milk Gallon,GV Skim Milk Gallon,7874235189,1,2,,Milk,1817874235189
181,NEW BOSTON,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk,1817874235202
181,NEW BOSTON,Milk,Skim Milk Half Gallon ,GV Skim Milk Half Gallon,7874235203,1,6,,Milk,1817874235203
181,NEW BOSTON,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk,1817206000012
181,NEW BOSTON,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk,1817874235186
181,NEW BOSTON,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk,1817874235200
181,NEW BOSTON,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk,1817206000055
181,NEW BOSTON,Milk,Skim Milk Quart,PRAIRIE FARMS HILAND SKIM QT-032OZ,7206000086,52,1,,Milk,1817206000086
185,GAINESVILLE,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread,1857294561103
185,GAINESVILLE,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese,1857874235327
185,GAINESVILLE,Cheese,Cheese,GV Colby 1lb,7874243020,2,12,,Cheese,1857874243020
185,GAINESVILLE,Cheese,Cheese,GV Colby 2lb,7874211463,2,12,,Cheese,1857874211463
185,GAINESVILLE,Cheese,Cheese,GV Colby Jack 1 lb,7874207964,2,12,,Cheese,1857874207964
185,GAINESVILLE,Cheese,Cheese,GV Med Cheddar 1lb,7874221730,2,12,,Cheese,1857874221730
185,GAINESVILLE,Cheese,Cheese,GV Mild Cheddar 1lb,7874237458,2,12,,Cheese,1857874237458
185,GAINESVILLE,Cheese,Cheese,GV Mild Cheddar 2lb,7874206773,2,12,,Cheese,1857874206773
185,GAINESVILLE,Cheese,Cheese,GV Mont Jack - 1 lb,7874243021,2,12,,Cheese,1857874243021
185,GAINESVILLE,Cheese,Cheese,GV Mozzarella - 1 lb,7874243019,2,12,,Cheese,1857874243019
185,GAINESVILLE,Cheese,Cheese,GV Mozzarella -2 lb,7874211907,2,12,,Cheese,1857874211907
185,GAINESVILLE,Cheese,Cheese,GV Sharp Cheddar 1lb,7874243022,2,12,,Cheese,1857874243022
185,GAINESVILLE,Cheese,Cheese,GV Sharp Cheddar 2lb,7874214878,2,12,,Cheese,1857874214878
185,GAINESVILLE,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese,1854171623216
185,GAINESVILLE,Cheese,Cheese,GV XSharp Cheddar 1lb,7874206257,2,12,,Cheese,1857874206257
185,GAINESVILLE,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women,1857874235228
185,GAINESVILLE,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women,1857874222979
185,GAINESVILLE,Frozen Juice,Orange 12 oz - Other Country Style Frozen,GV Orange County Style 12 oz Frozen,7874243084,4,5,,Juice - Women,1857874243084
185,GAINESVILLE,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women,1857874212237
185,GAINESVILLE,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women,1857874237167
185,GAINESVILLE,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children,1857874208819
185,GAINESVILLE,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children,1857874206990
185,GAINESVILLE,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,7874222690,4,4,,Juice - Children,1857874222690
185,GAINESVILLE,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children,1857874222689
