STORE_NBR,WeekNumber,ITEM1_DESC,ITEM_NBR,TY_Projection,LY_UNITS,LLY_UNITS
1989,37,12CT ASRT CUPCAKES,9809315,14.4,12,14
135,37,24CT CPCK ASRT BCRM,9873326,14.4,12,9
1468,37,6CT WHITE CUPCAKES,568472602,14.4,12,17
4253,37,12CT WHITE CUPCAKES,9804080,14.4,12,0
1247,37,6CT ASRT CUPCAKES,568472664,14.4,12,11
3534,37,24CT CPCK ASRT BCRM,9873326,14.4,12,4
3400,37,6CT WHITE CUPCAKES,568472602,14.4,12,6
3897,37,6CT ASRT CUPCAKES,568472664,14.4,12,50
903,37,24CT CPCK ASRT BCRM,9873326,14.4,12,4
141,37,12CT ASRT CUPCAKES,9809315,14.4,12,36
2936,37,6CT ASRT CUPCAKES,568472664,14.4,12,57
3371,37,6CT ASRT CUPCAKES,568472664,14.4,12,9
2108,37,12CT WHITE CUPCAKES,9804080,14.4,12,10
3502,37,24CT CPCK ASRT BCRM,9873326,14.4,12,6
127,37,12CT WHITE CUPCAKES,9804080,14.4,12,12
177,37,12CT ASRT CUPCAKES,9809315,14.4,12,71
4430,37,24CT CPCK ASRT BCRM,9873326,14.4,12,6
2647,37,12CT ASRT CUPCAKES,9809315,14.4,12,20
2114,37,12CT WHITE CUPCAKES,9804080,14.4,12,11
1836,37,24CT CPCK ASRT BCRM,9873326,14.4,12,3
3837,37,24CT CPCK ASRT BCRM,9873326,14.4,12,11
7243,37,12CT CHOC CUPCAKES,9804094,14.4,12,0
1401,37,12CT WHITE CUPCAKES,9804080,14.4,12,1
1957,37,12CT ASRT CUPCAKES,9809315,14.4,12,4
186,37,12CT WHITE CUPCAKES,9804080,14.4,12,7
1222,37,6CT WHITE CUPCAKES,568472602,14.4,12,0
1284,37,24CT CPCK ASRT BCRM,9873326,14.4,12,10
3239,37,12CT ASRT CUPCAKES,9809315,14.4,12,6
1135,37,6CT ASRT CUPCAKES,568472664,14.4,12,7.52
3460,37,12CT CHOC CUPCAKES,9804094,14.4,12,5
935,37,12CT ASRT CUPCAKES,9809315,14.4,12,18
1252,37,6CT ASRT CUPCAKES,568472664,14.4,12,1
2063,37,24CT CPCK ASRT BCRM,9873326,14.4,12,10
5253,37,24CT CPCK ASRT BCRM,9873326,14.4,12,7
1613,37,6CT WHITE CUPCAKES,568472602,14.4,12,9
5253,37,12CT WHITE CUPCAKES,9804080,14.4,12,7
3191,37,6CT WHITE CUPCAKES,568472602,14.4,12,4
5065,37,12CT ASRT CUPCAKES,9809315,14.4,12,28
5373,37,12CT WHITE CUPCAKES,9804080,14.4,12,11
660,37,12CT WHITE CUPCAKES,9804080,14.4,12,19
4588,37,12CT ASRT CUPCAKES,9809315,14.4,12,27
2641,37,12CT WHITE CUPCAKES,9804080,14.4,12,7
3304,37,24CT CPCK ASRT BCRM,9873326,14.4,12,5
1764,37,12CT WHITE CUPCAKES,9804080,14.4,12,14
935,37,12CT CHOC CUPCAKES,9804094,14.4,12,8
5282,37,24CT CPCK ASRT BCRM,9873326,14.4,12,6
3265,37,6CT WHITE CUPCAKES,568472602,14.4,12,0
1042,37,12CT CHOC CUPCAKES,9804094,14.4,12,0
459,37,12CT WHITE CUPCAKES,9804080,14.4,12,32
1951,37,24CT CPCK ASRT BCRM,9873326,14.4,12,7
1000,37,24CT CPCK ASRT BCRM,9873326,14.4,12,18
2330,37,12CT WHITE CUPCAKES,9804080,14.4,12,4
1904,37,24CT CPCK ASRT BCRM,9873326,14.4,12,8
1901,37,24CT CPCK ASRT BCRM,9873326,14.4,12,7
2428,37,24CT CPCK ASRT BCRM,9873326,14.4,12,0
4529,37,6CT ASRT CUPCAKES,568472664,14.4,12,0
773,37,24CT CPCK ASRT BCRM,9873326,14.4,12,10
128,37,6CT WHITE CUPCAKES,568472602,14.4,12,13
2121,37,6CT WHITE CUPCAKES,568472602,14.4,12,3
1932,37,12CT ASRT CUPCAKES,9809315,14.4,12,10
435,37,24CT CPCK ASRT BCRM,9873326,14.4,12,10
839,37,24CT CPCK ASRT BCRM,9873326,14.4,12,10
137,37,12CT WHITE CUPCAKES,9804080,14.4,12,5
2316,37,12CT WHITE CUPCAKES,9804080,14.4,12,8
4334,37,12CT WHITE CUPCAKES,9804080,14.4,12,6
3044,37,12CT WHITE CUPCAKES,9804080,14.4,12,22
4644,37,12CT WHITE CUPCAKES,9804080,14.4,12,10
3624,37,12CT WHITE CUPCAKES,9804080,14.4,12,13
4165,37,6CT ASRT CUPCAKES,568472664,14.4,12,16
128,37,6CT ASRT CUPCAKES,568472664,14.4,12,8
574,37,6CT ASRT CUPCAKES,568472664,14.4,12,11
2027,37,6CT WHITE CUPCAKES,568472602,14.4,12,1
995,37,12CT ASRT CUPCAKES,9809315,14.4,12,56
1215,37,6CT ASRT CUPCAKES,568472664,14.4,12,8
30,37,6CT WHITE CUPCAKES,568472602,14.4,12,13
2078,37,12CT CHOC CUPCAKES,9804094,14.4,12,5
4129,37,24CT CPCK ASRT BCRM,9873326,14.4,12,11
2244,37,24CT CPCK ASRT BCRM,9873326,14.4,12,9
4325,37,24CT CPCK ASRT BCRM,9873326,14.4,12,11
3118,37,12CT ASRT CUPCAKES,9809315,14.4,12,30
79,37,24CT CPCK ASRT BCRM,9873326,14.4,12,14
1667,37,12CT WHITE CUPCAKES,9804080,14.4,12,10
820,37,6CT ASRT CUPCAKES,568472664,14.4,12,8
681,37,12CT WHITE CUPCAKES,9804080,14.4,12,14
1338,37,24CT CPCK ASRT BCRM,9873326,14.4,12,9
137,37,6CT WHITE CUPCAKES,568472602,14.4,12,6
2945,37,6CT ASRT CUPCAKES,568472664,14.4,12,1
3591,37,12CT WHITE CUPCAKES,9804080,14.4,12,9
719,37,12CT WHITE CUPCAKES,9804080,14.4,12,21
673,37,6CT WHITE CUPCAKES,568472602,14.4,12,17
1577,37,24CT CPCK ASRT BCRM,9873326,14.4,12,9
2265,37,24CT CPCK ASRT BCRM,9873326,14.4,12,9
1034,37,12CT CHOC CUPCAKES,9804094,14.4,12,6
2055,37,12CT ASRT CUPCAKES,9809315,14.4,12,35
4637,37,12CT ASRT CUPCAKES,9809315,14.4,12,31
1026,37,24CT CPCK ASRT BCRM,9873326,14.4,12,11
2113,37,12CT ASRT CUPCAKES,9809315,14.4,12,8
1644,37,24CT CPCK ASRT BCRM,9873326,14.4,12,5
1797,37,6CT WHITE CUPCAKES,568472602,14.4,12,10
535,37,12CT CHOC CUPCAKES,9804094,14.4,12,8
372,37,12CT WHITE CUPCAKES,9804080,14.4,12,0
3734,37,12CT ASRT CUPCAKES,9809315,14.4,12,27
391,37,6CT ASRT CUPCAKES,568472664,14.4,12,10
1427,37,6CT WHITE CUPCAKES,568472602,14.4,12,5
609,37,24CT CPCK ASRT BCRM,9873326,14.4,12,5
5625,37,12CT ASRT CUPCAKES,9809315,14.4,12,10
575,37,24CT CPCK ASRT BCRM,9873326,14.4,12,4
1401,37,12CT CHOC CUPCAKES,9804094,14.4,12,9
1647,37,6CT ASRT CUPCAKES,568472664,14.4,12,8
1649,37,6CT ASRT CUPCAKES,568472664,14.4,12,3
4511,37,12CT WHITE CUPCAKES,9804080,14.4,12,10
45,37,6CT WHITE CUPCAKES,568472602,14.4,12,15
3430,37,12CT WHITE CUPCAKES,9804080,14.4,12,10
3409,37,12CT ASRT CUPCAKES,9809315,14.4,12,22
668,37,6CT ASRT CUPCAKES,568472664,14.4,12,11
2793,37,6CT ASRT CUPCAKES,568472664,14.4,12,5
3234,37,12CT WHITE CUPCAKES,9804080,14.4,12,9
1204,37,12CT WHITE CUPCAKES,9804080,14.4,12,13
2769,37,12CT WHITE CUPCAKES,9804080,14.4,12,0
1163,37,12CT ASRT CUPCAKES,9809315,14.4,12,15
3626,37,6CT ASRT CUPCAKES,568472664,14.4,12,47
2142,37,24CT CPCK ASRT BCRM,9873326,14.4,12,19
3215,37,24CT CPCK ASRT BCRM,9873326,14.4,12,5
1256,37,24CT CPCK ASRT BCRM,9873326,14.4,12,6
1987,37,12CT WHITE CUPCAKES,9804080,14.4,12,14
468,37,12CT WHITE CUPCAKES,9804080,14.4,12,18
721,37,12CT WHITE CUPCAKES,9804080,14.4,12,19
2084,37,12CT WHITE CUPCAKES,9804080,14.4,12,4
745,37,12CT WHITE CUPCAKES,9804080,14.4,12,15
3277,37,6CT ASRT CUPCAKES,568472664,14.4,12,1
2520,37,6CT WHITE CUPCAKES,568472602,14.4,12,9
3394,37,12CT ASRT CUPCAKES,9809315,14.4,12,38
4430,37,6CT ASRT CUPCAKES,568472664,14.4,12,5
3247,37,24CT CPCK ASRT BCRM,9873326,14.4,12,8
5420,37,6CT WHITE CUPCAKES,568472602,14.4,12,7
2013,37,12CT ASRT CUPCAKES,9809315,14.4,12,23
662,37,24CT CPCK ASRT BCRM,9873326,14.4,12,11
1666,37,24CT CPCK ASRT BCRM,9873326,14.4,12,11
2656,37,6CT ASRT CUPCAKES,568472664,14.4,12,28
3612,37,6CT WHITE CUPCAKES,568472602,14.4,12,12
3749,37,6CT WHITE CUPCAKES,568472602,14.4,12,4
318,37,12CT ASRT CUPCAKES,9809315,14.4,12,2
2211,37,24CT CPCK ASRT BCRM,9873326,14.4,12,7
1770,37,6CT ASRT CUPCAKES,568472664,14.4,12,9
2005,37,12CT WHITE CUPCAKES,9804080,14.4,12,39
5124,37,12CT WHITE CUPCAKES,9804080,14.4,12,9
2004,37,12CT ASRT CUPCAKES,9809315,14.4,12,10
1552,37,12CT CHOC CUPCAKES,9804094,14.4,12,16
101,37,24CT CPCK ASRT BCRM,9873326,14.4,12,7
3473,37,24CT CPCK ASRT BCRM,9873326,14.4,12,4
1636,37,24CT CPCK ASRT BCRM,9873326,14.4,12,11
433,37,12CT ASRT CUPCAKES,9809315,14.4,12,9
1860,37,12CT WHITE CUPCAKES,9804080,14.4,12,3
1338,37,6CT WHITE CUPCAKES,568472602,14.4,12,3
1089,37,12CT ASRT CUPCAKES,9809315,14.4,12,19
151,37,6CT ASRT CUPCAKES,568472664,14.4,12,17
1569,37,12CT ASRT CUPCAKES,9809315,14.4,12,8
2295,37,6CT ASRT CUPCAKES,568472664,14.4,12,8
2781,37,12CT WHITE CUPCAKES,9804080,14.4,12,13
1413,37,6CT ASRT CUPCAKES,568472664,14.4,12,7
2728,37,6CT ASRT CUPCAKES,568472664,14.4,12,10
15,37,12CT CHOC CUPCAKES,9804094,14.4,12,40
2639,37,6CT ASRT CUPCAKES,568472664,14.4,12,12
306,37,12CT ASRT CUPCAKES,9809315,14.4,12,22
1487,37,12CT WHITE CUPCAKES,9804080,14.4,12,4
2230,37,6CT ASRT CUPCAKES,568472664,14.4,12,10
1093,37,12CT WHITE CUPCAKES,9804080,14.4,12,6
3626,37,12CT WHITE CUPCAKES,9804080,14.4,12,11
1466,37,6CT ASRT CUPCAKES,568472664,14.4,12,17
1916,37,12CT ASRT CUPCAKES,9809315,14.4,12,14
3722,37,6CT ASRT CUPCAKES,568472664,14.4,12,8
3777,37,12CT ASRT CUPCAKES,9809315,14.4,12,21
559,37,6CT ASRT CUPCAKES,568472664,14.4,12,9
1044,37,12CT ASRT CUPCAKES,9809315,14.4,12,14
5388,37,24CT CPCK ASRT BCRM,9873326,14.4,12,8
576,37,24CT CPCK ASRT BCRM,9873326,14.4,12,7
3877,37,12CT ASRT CUPCAKES,9809315,14.4,12,34
1733,37,12CT WHITE CUPCAKES,9804080,14.4,12,5
2548,37,6CT WHITE CUPCAKES,568472602,14.4,12,3
572,37,12CT WHITE CUPCAKES,9804080,14.4,12,13
655,37,12CT WHITE CUPCAKES,9804080,14.4,12,8
2565,37,6CT ASRT CUPCAKES,568472664,14.4,12,8
1528,37,24CT CPCK ASRT BCRM,9873326,14.4,12,8
2958,37,24CT CPCK ASRT BCRM,9873326,14.4,12,46
104,37,6CT ASRT CUPCAKES,568472664,14.4,12,13
1525,37,12CT ASRT CUPCAKES,9809315,14.4,12,17
315,37,12CT ASRT CUPCAKES,9809315,14.4,12,18
2185,37,6CT ASRT CUPCAKES,568472664,14.4,12,3
1165,37,12CT WHITE CUPCAKES,9804080,14.4,12,19
3136,37,24CT CPCK ASRT BCRM,9873326,14.4,12,14
762,37,12CT WHITE CUPCAKES,9804080,14.4,12,2
1263,37,24CT CPCK ASRT BCRM,9873326,14.4,12,10
1859,37,12CT WHITE CUPCAKES,9804080,14.4,12,7
4231,37,6CT ASRT CUPCAKES,568472664,14.4,12,10
1638,37,6CT ASRT CUPCAKES,568472664,14.4,12,18
1806,37,6CT ASRT CUPCAKES,568472664,14.4,12,7
1890,37,24CT CPCK ASRT BCRM,9873326,14.4,12,7
202,37,12CT WHITE CUPCAKES,9804080,14.4,12,7
724,37,24CT CPCK ASRT BCRM,9873326,14.4,12,10
1814,37,12CT ASRT CUPCAKES,9809315,14.4,12,0
2656,37,12CT ASRT CUPCAKES,9809315,14.4,12,41
1745,37,12CT CHOC CUPCAKES,9804094,14.4,12,12
4064,37,12CT ASRT CUPCAKES,9809315,14.4,12,11
3261,37,24CT CPCK ASRT BCRM,9873326,14.4,12,7
5117,37,24CT CPCK ASRT BCRM,9873326,14.4,12,4
3840,37,6CT WHITE CUPCAKES,568472602,14.4,12,12
1094,37,12CT ASRT CUPCAKES,9809315,14.4,12,56
1233,37,12CT ASRT CUPCAKES,9809315,14.4,12,80
3265,37,24CT CPCK ASRT BCRM,9873326,14.4,12,25
2362,37,12CT ASRT CUPCAKES,9809315,14.4,12,9
2101,37,24CT CPCK ASRT BCRM,9873326,14.4,12,7
2671,37,12CT ASRT CUPCAKES,9809315,14.4,12,17
1271,37,24CT CPCK ASRT BCRM,9873326,14.4,12,2
1490,37,24CT CPCK ASRT BCRM,9873326,14.4,12,9
2424,37,12CT ASRT CUPCAKES,9809315,14.4,12,12
5330,37,24CT CPCK ASRT BCRM,9873326,14.4,12,10
1853,37,24CT CPCK ASRT BCRM,9873326,14.4,12,5
433,37,12CT WHITE CUPCAKES,9804080,14.4,12,11
278,37,12CT ASRT CUPCAKES,9809315,14.4,12,17
5165,37,24CT CPCK ASRT BCRM,9873326,14.4,12,13
571,37,24CT CPCK ASRT BCRM,9873326,14.4,12,8
483,37,24CT CPCK ASRT BCRM,9873326,14.4,12,11
1782,37,24CT CPCK ASRT BCRM,9873326,14.4,12,9
520,37,6CT ASRT CUPCAKES,568472664,14.4,12,16
30,37,6CT ASRT CUPCAKES,568472664,14.4,12,13
541,37,6CT ASRT CUPCAKES,568472664,14.4,12,14
4168,37,24CT CPCK ASRT BCRM,9873326,14.4,12,7
817,37,6CT ASRT CUPCAKES,568472664,14.4,12,7
2931,37,6CT ASRT CUPCAKES,568472664,14.4,12,28
275,37,12CT WHITE CUPCAKES,9804080,14.4,12,13
1264,37,24CT CPCK ASRT BCRM,9873326,14.4,12,11
5753,37,12CT WHITE CUPCAKES,9804080,14.4,12,4
5137,37,12CT ASRT CUPCAKES,9809315,14.4,12,3
1735,37,12CT ASRT CUPCAKES,9809315,14.4,12,8
2323,37,6CT WHITE CUPCAKES,568472602,14.4,12,11
4423,37,24CT CPCK ASRT BCRM,9873326,14.4,12,10
1761,37,12CT ASRT CUPCAKES,9809315,14.4,12,34
1340,37,12CT WHITE CUPCAKES,9804080,14.4,12,48
332,37,12CT WHITE CUPCAKES,9804080,14.4,12,9
991,37,6CT WHITE CUPCAKES,568472602,14.4,12,0
7156,37,12CT WHITE CUPCAKES,9804080,14.4,12,26
101,37,12CT WHITE CUPCAKES,9804080,14.4,12,0
172,37,12CT ASRT CUPCAKES,9809315,14.4,12,70
938,37,12CT ASRT CUPCAKES,9809315,14.4,12,6
853,37,24CT CPCK ASRT BCRM,9873326,14.4,12,11
1288,37,6CT ASRT CUPCAKES,568472664,14.4,12,7
2405,37,6CT ASRT CUPCAKES,568472664,14.4,12,9
666,37,12CT ASRT CUPCAKES,9809315,14.4,12,33
1158,37,6CT WHITE CUPCAKES,568472602,14.4,12,13
3119,37,6CT ASRT CUPCAKES,568472664,14.4,12,13
2520,37,12CT WHITE CUPCAKES,9804080,14.4,12,13
581,37,12CT ASRT CUPCAKES,9809315,14.4,12,17
3510,37,24CT CPCK ASRT BCRM,9873326,14.4,12,11
2128,37,6CT ASRT CUPCAKES,568472664,14.4,12,8
412,37,6CT WHITE CUPCAKES,568472602,14.4,12,4
1667,37,6CT ASRT CUPCAKES,568472664,14.4,12,0
4340,37,24CT CPCK ASRT BCRM,9873326,14.4,12,15
553,37,24CT CPCK ASRT BCRM,9873326,14.4,12,2
237,37,6CT ASRT CUPCAKES,568472664,14.4,12,12
1673,37,24CT CPCK ASRT BCRM,9873326,14.4,12,6
3739,37,12CT WHITE CUPCAKES,9804080,14.4,12,0
4476,37,6CT ASRT CUPCAKES,568472664,14.4,12,10
4285,37,6CT WHITE CUPCAKES,568472602,14.4,12,3
5087,37,12CT WHITE CUPCAKES,9804080,14.4,12,4
3459,37,12CT ASRT CUPCAKES,9809315,14.4,12,12
467,37,12CT WHITE CUPCAKES,9804080,14.4,12,10
1688,37,6CT WHITE CUPCAKES,568472602,14.4,12,14
2813,37,12CT WHITE CUPCAKES,9804080,14.4,12,12
572,37,24CT CPCK ASRT BCRM,9873326,14.4,12,16
1495,37,12CT ASRT CUPCAKES,9809315,14.4,12,38
685,37,12CT WHITE CUPCAKES,9804080,14.4,12,12
3573,37,24CT CPCK ASRT BCRM,9873326,14.4,12,18
530,37,12CT WHITE CUPCAKES,9804080,14.4,12,22
716,37,6CT WHITE CUPCAKES,568472602,14.4,12,4
1718,37,12CT ASRT CUPCAKES,9809315,14.4,12,19
1337,37,24CT CPCK ASRT BCRM,9873326,14.4,12,10
621,37,12CT WHITE CUPCAKES,9804080,14.4,12,27
85,37,24CT CPCK ASRT BCRM,9873326,14.4,12,15
205,37,6CT ASRT CUPCAKES,568472664,14.4,12,22
6579,37,24CT CPCK ASRT BCRM,9873326,14.4,12,10
5487,37,12CT WHITE CUPCAKES,9804080,14.4,12,9
3738,37,6CT ASRT CUPCAKES,568472664,14.4,12,6
5113,37,24CT CPCK ASRT BCRM,9873326,14.4,12,4
2644,37,24CT CPCK ASRT BCRM,9873326,14.4,12,4
5079,37,24CT CPCK ASRT BCRM,9873326,14.4,12,7
1207,37,12CT ASRT CUPCAKES,9809315,14.4,12,14
344,37,12CT ASRT CUPCAKES,9809315,14.4,12,14
1886,37,24CT CPCK ASRT BCRM,9873326,14.4,12,2
5414,37,12CT ASRT CUPCAKES,9809315,14.4,12,8
4593,37,12CT WHITE CUPCAKES,9804080,14.4,12,8
1687,37,12CT WHITE CUPCAKES,9804080,14.4,12,15
1344,37,6CT WHITE CUPCAKES,568472602,14.4,12,2
1765,37,12CT WHITE CUPCAKES,9804080,14.4,12,7
3214,37,12CT WHITE CUPCAKES,9804080,14.4,12,7
5705,37,6CT WHITE CUPCAKES,568472602,14.4,12,5
663,37,12CT ASRT CUPCAKES,9809315,14.4,12,0
3728,37,6CT ASRT CUPCAKES,568472664,14.4,12,8
2073,37,12CT WHITE CUPCAKES,9804080,14.4,12,10
661,37,6CT ASRT CUPCAKES,568472664,14.4,12,6
2740,37,12CT WHITE CUPCAKES,9804080,14.4,12,0
1961,37,12CT ASRT CUPCAKES,9809315,14.4,12,10
62,37,24CT CPCK ASRT BCRM,9873326,14.4,12,11
1638,37,12CT WHITE CUPCAKES,9804080,14.4,12,20
1926,37,6CT WHITE CUPCAKES,568472602,14.4,12,13
3853,37,12CT ASRT CUPCAKES,9809315,14.4,12,5
2230,37,24CT CPCK ASRT BCRM,9873326,14.4,12,6
1711,37,12CT CHOC CUPCAKES,9804094,14.4,12,0
2273,37,12CT WHITE CUPCAKES,9804080,14.4,12,32
1158,37,12CT WHITE CUPCAKES,9804080,14.4,12,17
4276,37,24CT CPCK ASRT BCRM,9873326,14.4,12,5
1505,37,6CT WHITE CUPCAKES,568472602,14.4,12,10
4439,37,24CT CPCK ASRT BCRM,9873326,14.4,12,10
2287,37,6CT ASRT CUPCAKES,568472664,14.4,12,10
3295,37,6CT ASRT CUPCAKES,568472664,14.4,12,15
1634,37,24CT CPCK ASRT BCRM,9873326,14.4,12,5
408,37,24CT CPCK ASRT BCRM,9873326,14.4,12,15
2513,37,12CT WHITE CUPCAKES,9804080,14.4,12,10
1833,37,6CT ASRT CUPCAKES,568472664,14.4,12,30.51
2540,37,24CT CPCK ASRT BCRM,9873326,14.4,12,5
1075,37,12CT ASRT CUPCAKES,9809315,14.4,12,7
936,37,12CT WHITE CUPCAKES,9804080,14.4,12,13
6480,37,12CT ASRT CUPCAKES,9809315,14.4,12,58
1242,37,12CT ASRT CUPCAKES,9809315,14.4,12,47
3888,37,24CT CPCK ASRT BCRM,9873326,14.4,12,12
475,37,6CT ASRT CUPCAKES,568472664,14.4,12,12
1528,37,12CT CHOC CUPCAKES,9804094,14.4,12,28
1330,37,12CT ASRT CUPCAKES,9809315,14.4,12,16
2964,37,12CT ASRT CUPCAKES,9809315,14.4,12,4
3348,37,6CT WHITE CUPCAKES,568472602,14.4,12,10
4068,37,24CT CPCK ASRT BCRM,9873326,14.4,12,10
5389,37,12CT WHITE CUPCAKES,9804080,14.4,12,5
1542,37,24CT CPCK ASRT BCRM,9873326,14.4,12,5
2854,37,6CT ASRT CUPCAKES,568472664,14.4,12,19
1503,37,6CT WHITE CUPCAKES,568472602,14.4,12,10
6878,37,24CT CPCK ASRT BCRM,9873326,14.4,12,7
1458,37,24CT CPCK ASRT BCRM,9873326,14.4,12,10
4594,37,6CT WHITE CUPCAKES,568472602,14.4,12,0
1721,37,6CT ASRT CUPCAKES,568472664,14.4,12,12
1878,37,24CT CPCK ASRT BCRM,9873326,14.4,12,7
1819,37,6CT WHITE CUPCAKES,568472602,14.4,12,10
1493,37,6CT ASRT CUPCAKES,568472664,14.4,12,12
1332,37,6CT ASRT CUPCAKES,568472664,14.4,12,14
813,37,6CT ASRT CUPCAKES,568472664,14.4,12,13
4278,37,12CT ASRT CUPCAKES,9809315,14.4,12,63
2265,37,6CT ASRT CUPCAKES,568472664,14.4,12,25
3459,37,12CT CHOC CUPCAKES,9804094,14.4,12,4
1652,37,12CT ASRT CUPCAKES,9809315,14.4,12,7
1584,37,12CT CHOC CUPCAKES,9804094,14.4,12,0
4216,37,12CT ASRT CUPCAKES,9809315,14.4,12,12
3742,37,12CT WHITE CUPCAKES,9804080,14.4,12,5
331,37,24CT CPCK ASRT BCRM,9873326,14.4,12,15
661,37,24CT CPCK ASRT BCRM,9873326,14.4,12,11
5845,37,12CT ASRT CUPCAKES,9809315,14.4,12,13
2716,37,24CT CPCK ASRT BCRM,9873326,14.4,12,6
1232,37,12CT ASRT CUPCAKES,9809315,14.4,12,6
3533,37,24CT CPCK ASRT BCRM,9873326,14.4,12,7
313,37,12CT WHITE CUPCAKES,9804080,14.4,12,9
1573,37,24CT CPCK ASRT BCRM,9873326,14.4,12,10
2199,37,6CT ASRT CUPCAKES,568472664,14.4,12,6
3947,37,12CT WHITE CUPCAKES,9804080,14.4,12,0
1324,37,24CT CPCK ASRT BCRM,9873326,14.4,12,5
2967,37,24CT CPCK ASRT BCRM,9873326,14.4,12,4
400,37,24CT CPCK ASRT BCRM,9873326,14.4,12,9
3827,37,12CT WHITE CUPCAKES,9804080,14.4,12,5
1202,37,12CT CHOC CUPCAKES,9804094,14.4,12,12
6932,37,6CT WHITE CUPCAKES,568472602,14.4,12,13
1578,37,12CT WHITE CUPCAKES,9804080,14.4,12,3
2323,37,6CT ASRT CUPCAKES,568472664,14.4,12,3
2694,37,6CT ASRT CUPCAKES,568472664,14.4,12,2
1745,37,12CT WHITE CUPCAKES,9804080,14.4,12,11
3209,37,24CT CPCK ASRT BCRM,9873326,14.4,12,10
2242,37,24CT CPCK ASRT BCRM,9873326,14.4,12,6
4278,37,12CT WHITE CUPCAKES,9804080,14.4,12,16
2152,37,6CT WHITE CUPCAKES,568472602,14.4,12,2
516,37,12CT WHITE CUPCAKES,9804080,14.4,12,8
275,37,24CT CPCK ASRT BCRM,9873326,14.4,12,16
994,37,12CT WHITE CUPCAKES,9804080,14.4,12,0
5374,37,24CT CPCK ASRT BCRM,9873326,14.4,12,6
604,37,24CT CPCK ASRT BCRM,9873326,14.4,12,12
1244,37,12CT WHITE CUPCAKES,9804080,14.4,12,10
1655,37,6CT ASRT CUPCAKES,568472664,14.4,12,11
2724,37,24CT CPCK ASRT BCRM,9873326,14.4,12,11
3293,37,12CT ASRT CUPCAKES,9809315,14.4,12,12
254,37,12CT WHITE CUPCAKES,9804080,14.4,12,7
1128,37,6CT WHITE CUPCAKES,568472602,14.4,12,36
1346,37,12CT CHOC CUPCAKES,9804094,14.4,12,0
1103,37,6CT ASRT CUPCAKES,568472664,14.4,12,0
2334,37,12CT ASRT CUPCAKES,9809315,14.4,12,0
1409,37,6CT ASRT CUPCAKES,568472664,14.4,12,6
2334,37,6CT ASRT CUPCAKES,568472664,14.4,12,0
4337,37,6CT ASRT CUPCAKES,568472664,14.4,12,0
3616,37,12CT CHOC CUPCAKES,9804094,14.4,12,0
405,37,24CT CPCK ASRT BCRM,9873326,14.4,12,0
2061,37,24CT CPCK ASRT BCRM,9873326,14.4,12,6
431,37,12CT WHITE CUPCAKES,9804080,14.4,12,9
1222,37,6CT ASRT CUPCAKES,568472664,14.4,12,0
3749,37,12CT ASRT CUPCAKES,9809315,14.4,12,8
1750,37,6CT ASRT CUPCAKES,568472664,14.4,12,8
1573,37,12CT WHITE CUPCAKES,9804080,14.4,12,10
107,38,12CT ASRT CUPCAKES,9809315,14.4,12,38
2678,38,24CT CPCK ASRT BCRM,9873326,14.4,12,10
2937,38,12CT CHOC CUPCAKES,9804094,14.4,12,5
2691,38,12CT WHITE CUPCAKES,9804080,14.4,12,4
5264,38,12CT ASRT CUPCAKES,9809315,14.4,12,26
4644,38,12CT WHITE CUPCAKES,9804080,14.4,12,11
75,38,24CT CPCK ASRT BCRM,9873326,14.4,12,11
3584,38,24CT CPCK ASRT BCRM,9873326,14.4,12,11
2704,38,12CT WHITE CUPCAKES,9804080,14.4,12,20
657,38,6CT ASRT CUPCAKES,568472664,14.4,12,10
1643,38,12CT WHITE CUPCAKES,9804080,14.4,12,8
1967,38,12CT WHITE CUPCAKES,9804080,14.4,12,13
5298,38,6CT WHITE CUPCAKES,568472602,14.4,12,12
2813,38,12CT ASRT CUPCAKES,9809315,14.4,12,25
2198,38,6CT WHITE CUPCAKES,568472602,14.4,12,6
3215,38,6CT WHITE CUPCAKES,568472602,14.4,12,11
2708,38,6CT WHITE CUPCAKES,568472602,14.4,12,4
2790,38,12CT ASRT CUPCAKES,9809315,14.4,12,61
468,38,12CT WHITE CUPCAKES,9804080,14.4,12,15
3529,38,12CT WHITE CUPCAKES,9804080,14.4,12,36
731,38,12CT ASRT CUPCAKES,9809315,14.4,12,13
220,38,6CT ASRT CUPCAKES,568472664,14.4,12,11
4526,38,12CT WHITE CUPCAKES,9804080,14.4,12,12
243,38,12CT WHITE CUPCAKES,9804080,14.4,12,22
672,38,12CT WHITE CUPCAKES,9804080,14.4,12,13
784,38,12CT ASRT CUPCAKES,9809315,14.4,12,4
2077,38,24CT CPCK ASRT BCRM,9873326,14.4,12,15
79,38,6CT WHITE CUPCAKES,568472602,14.4,12,9
5410,38,12CT WHITE CUPCAKES,9804080,14.4,12,7
965,38,24CT CPCK ASRT BCRM,9873326,14.4,12,8
266,38,24CT CPCK ASRT BCRM,9873326,14.4,12,2
4101,38,6CT ASRT CUPCAKES,568472664,14.4,12,3
2540,38,24CT CPCK ASRT BCRM,9873326,14.4,12,12
6480,38,24CT CPCK ASRT BCRM,9873326,14.4,12,4
5022,38,24CT CPCK ASRT BCRM,9873326,14.4,12,0
5234,38,12CT ASRT CUPCAKES,9809315,14.4,12,25
