Region,Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
2,4472,DOORDASH,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202226,85.47%,75.50%,17.9,88.10%,91.60%,90.70%,73.30%
2,1400,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,73.10%,58.99%,12.5,59.40%,75.40%,85.00%,88.90%
2,594,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202226,86.74%,96.71%,15.1,90.00%,92.40%,77.70%,88.50%
2,594,UBER,Scheduled Standard Delivery,35,Executive Review,Recovering,Store Focus,202226,84.36%,95.76%,20.6,90.10%,92.60%,75.90%,82.50%
2,722,DOORDASH,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202226,86.00%,82.88%,12.3,96.40%,83.80%,78.10%,88.40%
2,722,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202226,85.00%,86.11%,13.6,87.00%,81.00%,83.60%,88.30%
2,787,SPARK,Scheduled Standard Delivery,32,Executive Review,Recovering,Store Focus,202226,89.33%,83.64%,15.3,90.30%,85.90%,87.90%,92.10%
2,855,DOORDASH,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202226,86.18%,83.97%,18.3,91.10%,82.80%,85.60%,79.70%
2,855,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202226,86.76%,85.68%,13,91.40%,85.30%,88.70%,74.80%
2,1047,SPARK,Scheduled Standard Delivery,18,Executive Review,Recovering,Store Focus,202226,89.48%,90.60%,12.3,91.90%,89.00%,82.00%,94.30%
2,1488,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,69.02%,49.74%,19.7,65.10%,68.80%,61.80%,78.20%
2,2732,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,80.00%,61.49%,21.9,78.10%,78.80%,75.00%,89.70%
2,2732,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,83.33%,71.20%,18.5,78.00%,83.70%,85.50%,86.70%
2,1578,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202226,87.57%,91.21%,14.7,92.80%,90.90%,82.50%,71.40%
2,1766,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,91.67%,86.02%,11.2,85.50%,91.80%,97.30%,93.70%
2,2360,DOORDASH,Scheduled Express Delivery ,16,Executive Review,Degrading,Store Focus,202226,89.81%,71.09%,14.4,81.50%,93.80%,88.00%,95.80%
2,2360,DOORDASH,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202226,61.92%,64.65%,20.3,46.20%,61.60%,68.40%,76.00%
2,2360,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202226,66.83%,67.07%,13.1,48.00%,64.20%,74.80%,79.00%
2,3008,SPARK,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202226,68.43%,77.74%,11.9,63.80%,53.40%,76.90%,81.10%
2,3621,SPARK,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202226,78.68%,72.03%,11.7,74.50%,70.00%,85.30%,81.10%
2,3775,DOORDASH,Scheduled Standard Delivery,48,Executive Review,Degrading,Store Focus,202226,70.62%,67.19%,40.6,73.10%,62.20%,77.40%,68.40%
2,3775,SPARK,Scheduled Express Delivery ,6,At Risk,Degrading,Store Focus,202226,75.00%,78.08%,15,75.00%,50.00%,90.90%,64.30%
2,3775,SPARK,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202226,39.81%,71.13%,27.2,43.20%,33.70%,43.60%,37.70%
2,878,DOORDASH,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202226,77.46%,74.32%,14.1,81.50%,66.70%,70.00%,87.50%
2,2154,DOORDASH,Scheduled Standard Delivery,40,Executive Review,Degrading,Store Focus,202226,77.10%,83.19%,18.4,74.00%,71.40%,84.20%,79.70%
2,2941,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,82.76%,68.03%,16.8,69.70%,85.60%,85.90%,88.90%
2,4185,DOORDASH,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202226,88.41%,73.24%,13.8,88.90%,92.90%,92.30%,80.00%
2,459,POINTPICKUP,Scheduled Standard Delivery,32,Executive Review,Recovering,Driver Supply Focus,202226,94.49%,91.91%,7.7,100.00%,88.90%,97.20%,93.10%
2,548,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,85.31%,90.30%,15.3,80.10%,85.00%,87.00%,88.70%
2,1720,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,73.68%,63.64%,16.9,67.90%,69.20%,80.00%,92.90%
2,3389,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,80.29%,66.58%,16.6,79.30%,81.30%,86.20%,73.60%
2,3389,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,83.08%,70.47%,16.6,81.10%,85.60%,89.00%,77.20%
2,4558,POINTPICKUP,Scheduled Standard Delivery,26,Executive Review,Recovering,Store Focus,202226,90.57%,86.24%,9.6,94.10%,100.00%,92.00%,86.00%
2,4558,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202226,89.51%,83.02%,13.5,91.30%,89.10%,87.20%,90.40%
2,1586,DOORDASH,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202226,85.11%,72.53%,19.7,72.00%,88.90%,85.10%,91.40%
2,1586,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202226,89.10%,82.09%,14,90.40%,85.70%,86.80%,90.90%
2,3403,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,79.17%,72.16%,26.4,78.30%,74.20%,73.70%,91.30%
2,3403,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,79.41%,70.50%,22.2,80.30%,80.40%,74.20%,82.60%
2,5275,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202226,87.27%,71.26%,13.1,90.50%,82.10%,92.30%,81.10%
2,5814,DOORDASH,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202226,80.95%,78.24%,18.7,45.50%,63.60%,87.40%,92.10%
2,5814,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,75.78%,71.20%,17.2,58.70%,70.90%,87.60%,85.60%
2,640,DOORDASH,Scheduled Standard Delivery,26,Executive Review,Recovering,Store Focus,202226,87.31%,73.43%,14.6,95.00%,91.70%,72.40%,88.70%
2,2265,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202226,87.82%,87.00%,16.4,92.30%,93.00%,89.30%,79.30%
2,1270,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202226,81.38%,71.79%,14.8,80.20%,91.50%,49.00%,86.80%
2,1270,UBER,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202226,83.26%,65.73%,13.1,83.30%,86.80%,50.00%,87.40%
2,6576,UBER,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,75.27%,67.74%,19.1,89.80%,78.70%,74.00%,60.50%
2,3659,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,82.40%,83.24%,14.6,75.60%,74.40%,84.40%,93.20%
2,3659,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,80.54%,83.25%,13.3,75.10%,73.60%,91.30%,84.20%
2,5263,POINTPICKUP,Scheduled Standard Delivery,11,Executive Review,-,Store Focus,202226,66.67%,100.00%,20.7,,,,66.70%
2,1469,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202226,89.18%,75.25%,13,80.10%,96.80%,95.30%,87.30%
2,1469,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,87.15%,76.18%,12.6,82.50%,83.90%,97.30%,85.50%
2,366,POINTPICKUP,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Driver Supply Focus,202226,88.89%,100.00%,7.4,66.70%,75.00%,100.00%,100.00%
2,583,POINTPICKUP,Scheduled Express Delivery ,2,Active Monitoring,Recovering,Driver Supply Focus,202226,90.74%,97.64%,7.7,96.20%,89.70%,82.80%,95.80%
2,676,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,78.26%,89.36%,11.3,88.90%,78.60%,75.00%,72.70%
2,741,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,71.38%,59.15%,21.1,79.50%,76.10%,60.30%,66.70%
2,741,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,73.58%,62.64%,22.4,70.30%,81.00%,68.00%,74.80%
2,1466,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,74.42%,84.14%,11.3,84.70%,60.00%,72.20%,79.20%
2,1466,UBER,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,55.24%,82.95%,9.8,62.20%,55.00%,47.40%,51.70%
2,4166,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202226,95.08%,91.32%,6.7,95.30%,96.40%,100.00%,88.50%
2,4635,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,78.34%,79.67%,17.2,80.10%,81.50%,70.10%,83.10%
2,4635,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202226,84.95%,79.98%,15.8,94.00%,79.80%,85.20%,79.90%
2,672,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,83.26%,89.50%,13.2,85.80%,89.80%,79.70%,79.30%
2,1194,POINTPICKUP,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Driver Supply Focus,202226,84.78%,90.20%,8.8,90.00%,62.50%,100.00%,81.30%
2,1194,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202226,87.06%,95.08%,8.6,96.00%,85.80%,91.10%,80.80%
2,4223,UBER,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,83.92%,94.46%,12.9,78.70%,88.30%,91.20%,78.10%
2,578,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,76.60%,65.65%,17.6,67.20%,57.10%,88.90%,84.70%
2,578,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,70.54%,73.04%,14.3,68.20%,51.70%,81.50%,72.90%
2,680,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,64.57%,50.82%,31.9,68.80%,60.60%,68.20%,60.90%
2,2310,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,86.21%,68.78%,11.2,88.90%,86.00%,79.10%,92.60%
2,1217,UBER,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,64.25%,91.54%,12.2,84.50%,59.70%,52.50%,48.80%
2,4428,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,86.22%,82.80%,10.9,77.20%,86.90%,93.20%,88.00%
59,3072,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,89.25%,84.74%,13.5,86.50%,95.40%,94.60%,78.70%
42,278,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202226,90.37%,83.68%,11.3,92.80%,81.80%,94.00%,89.30%
42,376,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202226,94.96%,90.31%,11.2,97.50%,95.80%,96.40%,89.10%
42,450,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202226,89.57%,74.37%,11.8,93.50%,88.00%,90.40%,84.50%
42,307,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202226,66.63%,50.05%,23.6,69.80%,87.20%,19.00%,80.50%
42,1193,SPARK,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202226,68.26%,66.20%,22,64.60%,60.00%,54.10%,84.20%
42,124,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,87.94%,86.16%,13.7,87.60%,91.00%,88.40%,85.60%
42,126,SPARK,Scheduled Standard Delivery,38,Executive Review,Recovering,Store Focus,202226,87.36%,76.01%,13.9,90.60%,83.30%,84.30%,89.30%
42,3230,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,88.76%,78.90%,15.7,88.90%,90.70%,88.20%,87.60%
42,4168,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,78.57%,97.05%,10.5,86.20%,83.30%,78.70%,67.20%
42,157,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202226,84.38%,100.00%,7.6,87.50%,80.00%,83.30%,83.30%
72,4516,DOORDASH,Scheduled Express Delivery ,31,Executive Review,Degrading,Driver Supply Focus,202226,93.33%,96.67%,5.2,60.00%,100.00%,100.00%,100.00%
57,1364,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202226,79.17%,92.31%,6.2,75.00%,33.30%,100.00%,81.80%
57,2592,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202226,89.62%,84.47%,16,94.10%,96.30%,81.40%,85.60%
57,2592,UBER,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,83.16%,81.99%,23.8,87.30%,87.90%,78.30%,80.10%
57,2884,UBER,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,89.77%,90.50%,17.9,88.90%,91.00%,87.30%,91.80%
57,3350,UBER,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,82.93%,82.20%,21.5,83.40%,85.10%,80.40%,83.20%
57,1560,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202226,86.91%,92.32%,8.8,92.50%,90.90%,79.50%,88.30%
57,1560,UBER,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202226,87.25%,89.04%,13.1,94.40%,86.90%,84.30%,85.40%
57,1584,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202226,84.04%,83.35%,17.8,97.10%,97.30%,67.20%,72.10%
57,4557,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202226,88.67%,87.56%,11,91.50%,89.60%,85.20%,89.00%
61,3355,UBER,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Driver Supply Focus,202226,82.28%,94.95%,8.7,94.20%,84.40%,82.10%,71.40%
57,2099,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202226,91.94%,90.05%,7.6,93.50%,85.70%,91.10%,96.40%
57,2099,UBER,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202226,79.17%,75.00%,13.5,100.00%,33.30%,100.00%,70.00%
57,2556,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202226,77.78%,88.39%,7.7,85.70%,85.70%,65.50%,71.10%
57,2253,UBER,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202226,89.46%,79.57%,18,88.80%,92.90%,92.10%,84.40%
57,5338,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,88.95%,88.64%,10,88.80%,88.60%,88.80%,89.70%
57,1747,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,89.22%,79.09%,20.3,95.50%,93.90%,86.80%,81.30%
57,1747,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202226,85.23%,81.53%,17.2,92.60%,88.60%,80.50%,77.20%
57,1899,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202226,88.27%,91.08%,13.3,93.30%,84.80%,88.40%,86.30%
57,3464,UBER,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202226,81.75%,76.43%,21.8,91.70%,73.80%,82.40%,75.90%
57,2242,UBER,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202226,91.56%,91.65%,11.9,97.80%,98.40%,87.50%,88.80%
57,3248,UBER,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202226,89.11%,86.94%,10.6,98.80%,97.30%,86.40%,74.90%
57,2110,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202226,88.37%,88.27%,14.6,92.40%,90.70%,88.80%,80.40%
57,2110,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,91.52%,90.49%,15.3,97.50%,88.50%,92.30%,87.50%
57,2206,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202226,93.81%,94.98%,6.7,95.80%,89.90%,98.10%,91.50%
57,2206,UBER,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202226,89.47%,94.89%,6.2,100.00%,97.30%,90.30%,73.00%
61,5601,UBER,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202226,85.31%,84.29%,11.8,95.30%,95.10%,89.80%,64.70%
54,953,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,88.15%,79.74%,14.4,85.70%,90.30%,89.80%,86.70%
54,980,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,81.55%,67.62%,12.7,87.90%,70.00%,86.70%,80.00%
54,2084,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,85.77%,73.10%,8.7,96.30%,92.90%,68.40%,89.60%
54,2259,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,76.69%,69.48%,11.9,82.60%,69.60%,76.70%,73.50%
54,3259,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,72.73%,72.50%,13.4,65.00%,76.50%,73.70%,76.20%
54,921,DOORDASH,Scheduled Standard Delivery,25,Executive Review,Degrading,Driver Supply Focus,202226,82.72%,98.86%,5.2,0.00%,85.70%,89.70%,77.80%
54,986,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,50.00%,84.21%,5.2,75.00%,83.30%,20.00%,0.00%
54,1708,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202226,86.89%,87.10%,10.3,91.20%,64.70%,90.90%,88.50%
54,1440,UBER,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202226,75.87%,83.25%,15.6,87.20%,77.00%,94.20%,44.20%
54,1581,UBER,Scheduled Standard Delivery,31,Executive Review,Degrading,Store Focus,202226,78.33%,70.31%,15.9,78.30%,78.60%,69.20%,90.00%
54,2033,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,82.93%,90.24%,9.2,88.00%,60.00%,83.30%,80.00%
54,1827,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Driver Supply Focus,202226,90.05%,98.65%,5.8,95.00%,87.80%,89.20%,87.50%
9,705,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,89.33%,84.19%,15.7,83.90%,93.20%,92.50%,87.20%
9,705,UBER,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,78.72%,81.45%,20.2,75.10%,82.10%,76.30%,80.40%
9,5299,UBER,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202226,87.49%,85.50%,10.5,84.60%,84.70%,90.40%,88.60%
9,908,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202226,91.20%,85.66%,12.8,92.80%,92.30%,89.40%,89.70%
9,5214,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202226,92.31%,98.78%,7.1,89.10%,89.80%,96.50%,91.40%
9,3782,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,62.54%,51.99%,13.1,33.00%,55.30%,74.30%,93.10%
9,771,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,79.46%,65.58%,19.8,85.70%,85.30%,77.20%,68.50%
9,771,UBER,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202226,72.76%,56.73%,22.6,87.70%,77.30%,62.90%,67.20%
9,974,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,73.09%,61.36%,21.5,57.50%,87.60%,66.00%,82.50%
9,974,UBER,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,73.66%,55.67%,26.8,64.70%,90.70%,58.80%,87.30%
72,4563,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202226,87.15%,75.90%,13.9,91.00%,95.80%,87.80%,74.20%
72,4563,UBER,Scheduled Standard Delivery,6,At Risk,-,Store Focus,202226,55.56%,47.62%,19.9,,,,55.60%
72,4826,UBER,Scheduled Standard Delivery,9,Executive Review,-,Store Focus,202226,100.00%,75.00%,10.9,,,,100.00%
9,819,DOORDASH,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202226,79.44%,74.78%,19.9,66.10%,78.10%,85.40%,87.50%
9,4063,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202226,88.03%,90.29%,10.3,90.90%,88.30%,86.20%,86.40%
9,4063,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,65.12%,74.74%,18.5,67.90%,83.30%,55.60%,54.50%
9,5034,DOORDASH,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202226,83.26%,84.98%,18.4,79.70%,77.60%,88.00%,87.30%
9,5034,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,85.01%,85.62%,18.1,76.40%,79.30%,90.10%,92.30%
9,2176,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,85.39%,86.09%,15.2,86.90%,92.30%,80.50%,85.40%
9,2176,UBER,Scheduled Standard Delivery,5,At Risk,-,Driver Supply Focus,202226,100.00%,100.00%,7.4,,,,100.00%
9,4446,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202226,93.12%,97.22%,8.6,91.90%,97.00%,95.10%,89.00%
9,1517,UBER,Scheduled Standard Delivery,3,Active Monitoring,-,Driver Supply Focus,202226,97.30%,91.89%,6.3,,,,97.30%
9,2789,UBER,Scheduled Standard Delivery,5,At Risk,-,Store Focus,202226,100.00%,75.00%,9.2,,,,100.00%
9,1845,UBER,Scheduled Standard Delivery,6,At Risk,-,Store Focus,202226,100.00%,75.00%,9.1,,,,100.00%
9,3625,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202226,91.98%,95.13%,10.5,91.20%,89.60%,95.20%,92.30%
9,5325,SPARK,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202226,85.49%,82.27%,14.1,90.80%,89.70%,85.70%,74.40%
9,5932,UBER,Scheduled Standard Delivery,6,At Risk,-,Store Focus,202226,88.89%,93.10%,19.3,,,100.00%,83.30%
9,2814,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,86.02%,87.19%,13.9,81.80%,90.00%,90.30%,82.10%
9,5218,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,91.64%,83.75%,13.5,88.80%,93.50%,96.20%,88.70%
9,5964,SPARK,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202226,84.41%,88.49%,15.3,76.00%,84.80%,90.90%,85.30%
9,725,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,81.63%,76.05%,25.2,58.30%,83.90%,93.80%,86.60%
9,1245,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202226,70.38%,65.42%,25.3,64.70%,96.50%,80.10%,38.70%
9,3463,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,89.93%,81.53%,16.5,91.40%,91.80%,89.30%,87.20%
9,941,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202226,88.03%,88.76%,19.5,94.20%,90.00%,84.80%,81.50%
72,3161,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202226,92.13%,86.82%,13.1,92.80%,89.50%,96.10%,89.10%
72,5654,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,91.24%,77.47%,12.1,91.70%,88.20%,91.80%,93.50%
72,5670,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,90.60%,84.35%,9.8,93.40%,89.30%,89.80%,90.30%
9,3163,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,83.23%,78.74%,21.1,80.60%,90.20%,82.10%,79.40%
9,3163,UBER,Scheduled Standard Delivery,5,At Risk,-,Store Focus,202226,79.75%,76.11%,29,,,63.40%,85.50%
9,3235,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202226,78.45%,71.44%,19.2,64.70%,80.50%,86.80%,82.50%
9,3397,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202226,86.36%,82.22%,16,85.30%,90.70%,89.00%,80.60%
9,4303,SPARK,Scheduled Standard Delivery,10,Executive Review,Recovering,Store Focus,202226,89.82%,90.84%,13.1,91.00%,90.70%,89.80%,87.70%
72,5265,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,-,Driver Supply Focus,202226,83.33%,100.00%,7.5,,,,83.30%
53,2338,SPARK,Scheduled Standard Delivery,31,Executive Review,Degrading,Store Focus,202226,79.53%,83.67%,9.6,81.50%,77.10%,81.40%,77.20%
53,2545,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,88.30%,90.84%,12.7,88.40%,87.60%,93.80%,84.80%
53,1955,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,89.02%,92.91%,9.7,84.20%,90.00%,93.60%,89.10%
53,1971,POINTPICKUP,Scheduled Standard Delivery,27,Executive Review,Recovering,Store Focus,202226,76.00%,65.52%,9.6,100.00%,66.70%,33.30%,85.70%
53,1971,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202226,85.95%,70.13%,16.7,78.80%,90.50%,86.70%,88.80%
53,3505,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,79.83%,82.95%,9.7,80.00%,93.10%,65.60%,81.80%
53,3505,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202226,89.08%,91.18%,8.4,82.00%,87.60%,95.20%,92.30%
53,1515,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202226,87.19%,61.48%,11.2,88.90%,96.20%,85.50%,77.80%
53,1515,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,85.17%,65.32%,12.8,86.40%,86.80%,82.00%,85.20%
53,1571,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202226,88.00%,90.04%,4.8,91.70%,87.10%,90.10%,82.50%
53,1571,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Driver Supply Focus,202226,91.14%,93.57%,5.5,97.90%,88.60%,89.10%,88.30%
