Region,Store #,First Carrier Assigned,Fulfilment Type,Weeks With Status, Status, Trend,Directional Focus  ,Max WM WK ID,OTD* %,OTP* % ,Dwell Time* ,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
60,2549,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Driver Supply Focus,202249,86.20%,98.10%,8.5,98.30%,88.70%,73.00%,75.90%
60,4394,ROADIE,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202249,69.10%,90.20%,9.6,83.30%,76.30%,47.10%,53.80%
60,4394,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Driver Supply Focus,202249,85.60%,91.90%,8.1,98.10%,85.20%,69.40%,76.80%
60,5883,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Driver Supply Focus,202249,87.60%,92.20%,9.5,98.50%,90.60%,74.60%,77.80%
60,1870,POINTPICKUP,Scheduled Express Delivery ,5,At Risk,-,Driver Supply Focus,202249,83.30%,95.30%,5.4,,57.10%,100.00%,88.90%
60,1870,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202249,68.40%,89.10%,8.4,60.00%,59.20%,66.20%,76.00%
60,1870,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Driver Supply Focus,202249,87.20%,95.40%,7.6,98.60%,90.30%,80.60%,79.10%
60,2476,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Degrading,Driver Supply Focus,202249,82.40%,93.90%,9.5,62.50%,84.00%,89.50%,78.40%
60,5869,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Recovering,Driver Supply Focus,202249,72.40%,97.90%,6.9,100.00%,64.50%,73.90%,71.80%
60,5869,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Driver Supply Focus,202249,89.80%,98.30%,7.1,98.50%,90.30%,80.70%,88.80%
60,5899,SPARK,Scheduled Standard Delivery,15,Executive Review,Recovering,Driver Supply Focus,202249,84.90%,93.60%,8.4,90.80%,81.20%,82.00%,84.40%
60,5899,UBER,Scheduled Standard Delivery,16,Executive Review,Recovering,Driver Supply Focus,202249,92.90%,93.20%,9.2,100.00%,83.90%,93.50%,92.70%
60,1843,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Recovering,Driver Supply Focus,202249,87.50%,100.00%,6.4,100.00%,100.00%,100.00%,50.00%
60,4176,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202249,53.80%,95.50%,8.4,50.00%,53.80%,78.60%,12.50%
60,2075,SPARK,Scheduled Standard Delivery,12,Executive Review,Recovering,Driver Supply Focus,202249,82.20%,97.50%,8.4,100.00%,90.00%,89.40%,75.70%
60,2571,POINTPICKUP,Scheduled Express Delivery ,13,Executive Review,Degrading,Driver Supply Focus,202249,81.30%,100.00%,7.5,0.00%,100.00%,50.00%,100.00%
60,2571,POINTPICKUP,Scheduled Standard Delivery,16,Executive Review,Recovering,Driver Supply Focus,202249,59.70%,96.20%,8.4,100.00%,75.00%,50.00%,53.80%
60,2571,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Driver Supply Focus,202249,88.00%,94.50%,8.8,93.20%,91.20%,77.50%,88.40%
60,5041,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Driver Supply Focus,202249,89.60%,95.70%,9.7,98.90%,95.30%,76.00%,89.10%
52,1632,SPARK,Scheduled Standard Delivery,15,Executive Review,Recovering,Driver Supply Focus,202249,82.30%,98.90%,6.9,94.30%,81.60%,29.40%,84.80%
52,1491,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Driver Supply Focus,202249,80.00%,90.50%,8.4,87.90%,60.00%,84.10%,84.30%
52,2004,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Driver Supply Focus,202249,83.70%,95.60%,8.1,98.70%,64.10%,77.90%,84.60%
52,559,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,Degrading,Driver Supply Focus,202249,63.40%,100.00%,9.2,64.70%,63.60%,56.80%,71.40%
52,1285,SPARK,Scheduled Standard Delivery,21,Executive Review,Recovering,Driver Supply Focus,202249,90.20%,96.20%,6.6,95.70%,85.30%,83.70%,93.10%
52,1609,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Driver Supply Focus,202249,75.60%,92.50%,8.1,91.10%,82.00%,60.20%,62.70%
52,1757,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Driver Supply Focus,202249,69.70%,92.10%,9.7,85.90%,82.70%,57.10%,55.70%
52,2937,POINTPICKUP,Scheduled Express Delivery ,3,Active Monitoring,Recovering,Driver Supply Focus,202249,77.30%,97.80%,5.7,90.90%,50.00%,33.30%,83.30%
52,2937,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Degrading,Driver Supply Focus,202249,57.40%,98.80%,7.5,44.40%,70.00%,40.00%,66.70%
52,3233,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Driver Supply Focus,202249,82.10%,90.70%,7.2,96.60%,75.00%,42.90%,85.70%
52,4849,POINTPICKUP,Scheduled Express Delivery ,7,Executive Review,-,Driver Supply Focus,202249,71.40%,100.00%,7.2,,,66.70%,75.00%
52,4849,POINTPICKUP,Scheduled Standard Delivery,12,Executive Review,Degrading,Driver Supply Focus,202249,83.60%,98.30%,7.4,83.30%,85.70%,69.20%,90.90%
52,4849,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Driver Supply Focus,202249,89.50%,99.40%,7.6,96.90%,89.30%,77.90%,89.80%
52,1470,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202249,74.90%,99.80%,4.7,82.10%,82.00%,57.00%,79.30%
52,1861,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Driver Supply Focus,202249,87.00%,91.70%,5.8,82.50%,85.40%,85.70%,95.50%
52,2643,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202249,82.20%,94.60%,8.4,84.20%,83.90%,79.00%,81.60%
52,2643,UBER,Scheduled Standard Delivery,15,Executive Review,Degrading,Driver Supply Focus,202249,71.40%,100.00%,5.8,69.20%,100.00%,,33.30%
52,3498,POINTPICKUP,Scheduled Standard Delivery,11,Executive Review,Degrading,Driver Supply Focus,202249,33.30%,100.00%,4.3,50.00%,0.00%,,
52,5625,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202249,85.10%,94.60%,8.2,86.50%,87.50%,76.40%,89.20%
52,1472,POINTPICKUP,Scheduled Standard Delivery,27,Executive Review,Degrading,Driver Supply Focus,202249,72.60%,94.40%,5.7,48.30%,81.40%,69.70%,86.70%
52,1472,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202249,88.70%,95.10%,6.3,88.60%,94.90%,76.10%,95.30%
52,1855,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202249,73.50%,95.60%,7.3,83.50%,74.50%,48.40%,87.60%
52,2642,UBER,Scheduled Standard Delivery,18,Executive Review,Degrading,Driver Supply Focus,202249,80.80%,90.30%,8.1,77.60%,96.00%,40.00%,93.30%
52,3364,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Driver Supply Focus,202249,74.60%,95.40%,8.5,86.30%,86.40%,57.20%,68.50%
52,3364,UBER,Scheduled Standard Delivery,17,Executive Review,Degrading,Driver Supply Focus,202249,81.90%,95.30%,8.8,86.80%,73.90%,76.90%,88.90%
52,3513,SPARK,Scheduled Standard Delivery,10,Executive Review,Recovering,Driver Supply Focus,202249,83.90%,91.20%,8.5,90.60%,88.10%,70.20%,83.50%
52,5977,SPARK,Scheduled Standard Delivery,12,Executive Review,Recovering,Driver Supply Focus,202249,76.50%,95.60%,8.3,90.50%,79.20%,59.80%,78.30%
