Market,Store Number,Fashion Op Model Tier,Fashion Coach?,Coach Action,Total TL Headcount,Go-Live Week,Fashion Stocking Team Hours
469,2711,3,NO,-,3,WK 37,80
469,2722,1,YES,MOVE EXISTING,4,WK 37,140
469,4359,2,YES,HIRE,4,WK 37,120
469,4474,2,YES,MOVE EXISTING,4,WK 37,120
471,2319,2,YES,HIRE,4,WK 37,120
471,2450,1,YES,HIRE,4,WK 37,140
471,2594,1,YES,HIRE,4,WK 37,140
471,2595,2,YES,MOVE EXISTING,4,WK 37,120
471,2596,1,YES,MOVE EXISTING,4,WK 37,140
471,3053,3,NO,-,4,WK 37,80
471,3757,2,YES,MOVE EXISTING,4,WK 37,120
471,3801,2,YES,MOVE EXISTING,4,WK 37,120
471,5628,2,YES,MOVE EXISTING,4,WK 37,120
472,2037,2,YES,MOVE EXISTING,4,WK 37,120
472,2121,2,YES,MOVE EXISTING,4,WK 37,120
472,2196,2,YES,MOVE EXISTING,4,WK 37,120
472,2317,2,YES,HIRE,4,WK 37,120
472,2325,2,YES,MOVE EXISTING,4,WK 37,120
472,5272,2,YES,MOVE EXISTING,4,WK 37,120
472,5273,3,NO,-,4,WK 37,80
472,5861,3,NO,-,4,WK 37,80
473,1947,2,YES,HIRE,4,WK 37,120
473,2007,1,YES,MOVE EXISTING,4,WK 37,140
473,2016,2,YES,MOVE EXISTING,4,WK 37,120
473,2187,2,YES,MOVE EXISTING,4,WK 37,120
473,2269,1,YES,MOVE EXISTING,4,WK 37,140
473,3217,3,NO,-,3,WK 37,80
473,3260,3,NO,-,4,WK 37,80
473,3754,3,NO,-,3,WK 37,80
473,5078,1,YES,MOVE EXISTING,4,WK 37,140
474,2485,2,YES,HIRE,4,WK 37,120
474,2539,1,YES,HIRE,4,WK 37,140
474,2549,1,YES,MOVE EXISTING,4,WK 37,140
474,2865,2,YES,HIRE,4,WK 37,120
474,3472,2,YES,MOVE EXISTING,4,WK 37,120
474,3511,1,YES,MOVE EXISTING,4,WK 37,140
474,4249,3,NO,-,2,WK 37,80
474,4394,2,YES,MOVE EXISTING,4,WK 37,120
474,4395,3,NO,-,3,WK 37,80
474,5883,2,YES,HIRE,4,WK 37,120
475,1817,2,YES,MOVE EXISTING,4,WK 37,120
475,1870,3,NO,-,4,WK 37,80
475,1889,3,NO,-,4,WK 37,80
475,2006,1,YES,MOVE EXISTING,4,WK 37,140
475,2101,1,YES,HIRE,4,WK 37,140
475,2241,2,YES,HIRE,4,WK 37,120
475,2476,2,YES,HIRE,4,WK 37,120
475,2492,3,NO,-,4,WK 37,80
475,3261,1,YES,MOVE EXISTING,4,WK 37,140
475,3380,1,YES,MOVE EXISTING,4,WK 37,140
475,5869,3,NO,-,3,WK 37,80
476,1876,2,YES,HIRE,4,WK 37,120
476,2422,3,NO,-,4,WK 37,80
476,2550,2,YES,MOVE EXISTING,4,WK 37,120
476,2927,1,YES,MOVE EXISTING,4,WK 37,140
476,2947,2,YES,HIRE,4,WK 37,120
476,3742,3,NO,-,3,WK 37,80
476,5461,2,YES,HIRE,4,WK 37,120
476,5462,2,YES,HIRE,4,WK 37,120
476,5929,3,NO,-,4,WK 37,80
477,1784,2,YES,MOVE EXISTING,4,WK 37,120
477,1793,2,YES,MOVE EXISTING,4,WK 37,120
477,1843,2,YES,HIRE,4,WK 37,120
477,1920,2,YES,MOVE EXISTING,4,WK 37,120
477,4176,3,NO,-,4,WK 37,80
477,4221,2,YES,MOVE EXISTING,4,WK 37,120
477,5368,1,YES,MOVE EXISTING,4,WK 37,140
477,5440,1,YES,MOVE EXISTING,4,WK 37,140
477,5935,2,YES,MOVE EXISTING,4,WK 37,120
478,1775,2,YES,HIRE,4,WK 37,120
478,1925,3,NO,-,3,WK 37,80
478,2075,2,YES,HIRE,4,WK 37,120
478,2243,1,YES,MOVE EXISTING,4,WK 37,140
478,2315,3,NO,-,3,WK 37,80
478,2538,2,YES,MOVE EXISTING,4,WK 37,120
478,3239,1,YES,MOVE EXISTING,4,WK 37,140
478,3258,2,YES,HIRE,4,WK 37,120
478,5396,2,YES,MOVE EXISTING,4,WK 37,120
300,1166,3,NO,-,3,WK 22,80
300,1268,2,YES,HIRE,4,WK 22,120
300,1348,1,YES,MOVE EXISTING,4,WK 22,140
300,1352,3,NO,-,3,WK 22,80
300,1392,2,YES,MOVE EXISTING,4,WK 22,120
300,2580,2,YES,HIRE,4,WK 22,120
300,2772,3,NO,-,4,WK 22,80
300,4065,2,YES,MOVE EXISTING,4,WK 22,120
300,4273,1,YES,HIRE,4,WK 22,140
300,7243,3,NO,-,3,WK 22,80
187,1871,1,YES,MOVE EXISTING,4,WK 22,140
187,1946,2,YES,MOVE EXISTING,4,WK 22,120
187,1994,1,YES,MOVE EXISTING,4,WK 22,140
187,2092,3,NO,-,3,WK 22,80
187,2116,1,YES,MOVE EXISTING,4,WK 22,140
187,2424,3,NO,-,3,WK 22,80
187,3329,2,YES,HIRE,4,WK 22,120
187,3334,2,YES,HIRE,4,WK 22,120
187,4403,2,YES,MOVE EXISTING,4,WK 22,120
187,5497,2,YES,HIRE,4,WK 22,120
187,5498,3,NO,-,3,WK 22,80
577,3159,1,YES,MOVE EXISTING,4,WK 22,140
577,3443,1,YES,HIRE,4,WK 22,140
577,3520,1,YES,MOVE EXISTING,4,WK 22,140
577,3562,1,YES,HIRE,4,WK 22,140
577,3795,1,YES,MOVE EXISTING,4,WK 22,140
577,5077,2,YES,HIRE,4,WK 22,120
577,5752,1,YES,MOVE EXISTING,4,WK 22,140
165,1742,1,YES,MOVE EXISTING,4,WK 22,140
165,2108,2,YES,HIRE,4,WK 22,120
165,2109,2,YES,HIRE,4,WK 22,120
165,2254,3,NO,-,3,WK 22,80
165,3212,1,YES,MOVE EXISTING,4,WK 22,140
165,3337,1,YES,MOVE EXISTING,4,WK 22,140
165,3339,1,YES,MOVE EXISTING,4,WK 22,140
165,3774,2,YES,MOVE EXISTING,4,WK 22,120
165,5384,2,YES,HIRE,4,WK 22,120
165,5476,2,YES,HIRE,4,WK 22,120
166,2141,1,YES,MOVE EXISTING,4,WK 22,140
166,2830,1,YES,MOVE EXISTING,4,WK 22,140
166,3252,2,YES,HIRE,4,WK 22,120
166,5103,1,YES,MOVE EXISTING,4,WK 22,140
166,5229,2,YES,MOVE EXISTING,4,WK 22,120
166,5495,2,YES,HIRE,4,WK 22,120
166,5881,2,YES,HIRE,4,WK 22,120
166,5891,2,YES,HIRE,4,WK 22,120
167,2167,2,YES,HIRE,4,WK 22,120
167,2236,3,NO,-,3,WK 22,80
167,2263,3,NO,-,4,WK 22,80
167,2945,2,YES,MOVE EXISTING,4,WK 22,120
167,3475,2,YES,MOVE EXISTING,4,WK 22,120
167,3501,3,NO,-,4,WK 22,80
167,3541,2,YES,MOVE EXISTING,4,WK 22,120
167,4687,3,NO,-,3,WK 22,80
167,5239,2,YES,HIRE,4,WK 22,120
170,2068,1,YES,MOVE EXISTING,4,WK 22,140
170,2096,3,NO,-,3,WK 22,80
170,2445,2,YES,MOVE EXISTING,4,WK 22,120
170,2446,1,YES,MOVE EXISTING,4,WK 22,140
170,2650,2,YES,MOVE EXISTING,4,WK 22,120
170,3564,2,YES,MOVE EXISTING,4,WK 22,120
170,5130,1,YES,MOVE EXISTING,4,WK 22,140
170,5131,1,YES,HIRE,4,WK 22,140
170,5649,2,YES,HIRE,4,WK 22,120
178,1844,2,YES,HIRE,4,WK 22,120
178,1921,2,YES,HIRE,4,WK 22,120
178,1977,2,YES,MOVE EXISTING,4,WK 22,120
178,2195,2,YES,HIRE,4,WK 22,120
178,2518,1,YES,MOVE EXISTING,4,WK 22,140
178,3236,2,YES,MOVE EXISTING,4,WK 22,120
178,3266,2,YES,HIRE,4,WK 22,120
178,3830,3,NO,-,4,WK 22,80
178,5012,1,YES,MOVE EXISTING,4,WK 22,140
178,5142,1,YES,MOVE EXISTING,4,WK 22,140
178,5414,2,YES,HIRE,4,WK 22,120
232,1644,1,YES,HIRE,4,WK 22,140
232,1794,1,YES,MOVE EXISTING,4,WK 22,140
232,1887,2,YES,HIRE,4,WK 22,120
232,2169,1,YES,HIRE,4,WK 22,140
232,2185,2,YES,HIRE,4,WK 22,120
232,2255,1,YES,MOVE EXISTING,4,WK 22,140
232,2481,2,YES,HIRE,4,WK 22,120
232,2528,2,YES,MOVE EXISTING,4,WK 22,120
232,2535,2,YES,HIRE,4,WK 22,120
232,3412,3,NO,-,4,WK 22,80
232,3634,3,NO,-,4,WK 22,80
233,1529,1,YES,MOVE EXISTING,4,WK 22,140
233,2023,2,YES,MOVE EXISTING,4,WK 22,120
233,2205,2,YES,MOVE EXISTING,4,WK 22,120
233,2334,1,YES,MOVE EXISTING,4,WK 22,140
233,2340,2,YES,MOVE EXISTING,4,WK 22,120
233,2519,2,YES,MOVE EXISTING,4,WK 22,120
233,2888,2,YES,HIRE,4,WK 22,120
233,4404,3,NO,-,4,WK 22,80
233,5200,2,YES,MOVE EXISTING,4,WK 22,120
234,1537,3,NO,-,3,WK 22,80
234,1591,1,YES,MOVE EXISTING,4,WK 22,140
234,1823,2,YES,HIRE,4,WK 22,120
234,1850,2,YES,MOVE EXISTING,4,WK 22,120
234,1886,1,YES,HIRE,4,WK 22,140
234,2574,2,YES,HIRE,4,WK 22,120
234,3633,2,YES,HIRE,4,WK 22,120
234,5358,3,NO,-,4,WK 22,80
234,5469,3,NO,-,4,WK 22,80
234,5888,3,NO,-,3,WK 22,80
237,1607,1,YES,HIRE,4,WK 22,140
237,1640,3,NO,-,4,WK 22,80
237,1684,3,NO,-,3,WK 22,80
237,1769,2,YES,HIRE,4,WK 22,120
237,1792,3,NO,-,4,WK 22,80
237,2049,1,YES,MOVE EXISTING,4,WK 22,140
237,2129,3,NO,-,4,WK 22,80
237,2230,2,YES,HIRE,4,WK 22,120
237,4348,3,NO,-,4,WK 22,80
237,5470,3,NO,-,4,WK 22,80
284,1736,2,YES,HIRE,4,WK 22,120
284,1741,1,YES,HIRE,4,WK 22,140
284,1860,1,YES,HIRE,4,WK 22,140
284,2041,2,YES,HIRE,4,WK 22,120
284,2555,2,YES,HIRE,4,WK 22,120
284,3802,1,YES,HIRE,4,WK 22,140
284,5039,1,YES,HIRE,4,WK 22,140
284,5436,2,YES,HIRE,4,WK 22,120
284,5795,2,YES,HIRE,4,WK 22,120
285,1715,3,NO,-,3,WK 22,80
285,1890,2,YES,HIRE,4,WK 22,120
285,2272,3,NO,-,4,WK 22,80
285,2419,2,YES,HIRE,4,WK 22,120
285,2460,2,YES,HIRE,4,WK 22,120
285,2514,3,NO,-,4,WK 22,80
285,2560,1,YES,HIRE,4,WK 22,140
285,2791,2,YES,HIRE,4,WK 22,120
285,2931,2,YES,HIRE,4,WK 22,120
285,3843,2,YES,HIRE,4,WK 22,120
285,4378,3,NO,-,4,WK 22,80
558,1807,2,YES,HIRE,4,WK 22,120
558,1869,2,YES,HIRE,4,WK 22,120
558,2040,2,YES,MOVE EXISTING,4,WK 22,120
558,2841,2,YES,HIRE,4,WK 22,120
558,2871,2,YES,MOVE EXISTING,4,WK 22,120
558,3422,2,YES,MOVE EXISTING,4,WK 22,120
558,4456,2,YES,MOVE EXISTING,4,WK 22,120
558,5047,2,YES,HIRE,4,WK 22,120
558,5340,2,YES,HIRE,4,WK 22,120
558,5944,3,NO,-,3,WK 22,80
298,1132,1,YES,MOVE EXISTING,4,WK 22,140
298,1498,2,YES,MOVE EXISTING,4,WK 22,120
298,1558,2,YES,HIRE,4,WK 22,120
298,1842,1,YES,HIRE,4,WK 22,140
298,2704,3,NO,-,4,WK 22,80
298,3304,2,YES,HIRE,4,WK 22,120
298,3305,3,NO,-,4,WK 22,80
298,3658,2,YES,HIRE,4,WK 22,120
298,5320,2,YES,HIRE,4,WK 22,120
315,1335,3,NO,-,4,WK 22,80
315,1344,2,YES,HIRE,4,WK 22,120
315,1350,2,YES,MOVE EXISTING,4,WK 22,120
315,1726,2,YES,HIRE,4,WK 22,120
315,1780,2,YES,HIRE,4,WK 22,120
315,2565,3,NO,-,4,WK 22,80
315,2807,3,NO,-,4,WK 22,80
315,4682,2,YES,HIRE,4,WK 22,120
315,4697,3,NO,-,4,WK 22,80
315,5117,2,YES,HIRE,4,WK 22,120
320,1522,2,YES,MOVE EXISTING,4,WK 22,120
320,1544,1,YES,MOVE EXISTING,4,WK 22,140
320,1653,3,NO,-,3,WK 22,80
320,1714,2,YES,MOVE EXISTING,4,WK 22,120
320,2027,1,YES,MOVE EXISTING,4,WK 22,140
320,2083,2,YES,MOVE EXISTING,4,WK 22,120
320,2474,3,NO,-,4,WK 22,80
320,2696,3,NO,-,3,WK 22,80
320,2809,3,NO,-,4,WK 22,80
320,2833,3,NO,-,3,WK 22,80
320,2894,3,NO,-,4,WK 22,80
320,3215,2,YES,MOVE EXISTING,4,WK 22,120
320,4372,3,NO,-,3,WK 22,80
197,1790,2,YES,MOVE EXISTING,4,WK 22,120
197,2631,1,YES,MOVE EXISTING,4,WK 22,140
197,2872,2,YES,MOVE EXISTING,4,WK 22,120
197,2912,1,YES,MOVE EXISTING,4,WK 22,140
197,3336,2,YES,HIRE,4,WK 22,120
197,3476,2,YES,MOVE EXISTING,4,WK 22,120
197,4383,1,YES,MOVE EXISTING,4,WK 22,140
197,5761,2,YES,HIRE,4,WK 22,120
197,5842,1,YES,MOVE EXISTING,4,WK 22,140
200,1791,3,NO,-,3,WK 22,80
200,1923,2,YES,HIRE,4,WK 22,120
200,1942,2,YES,HIRE,4,WK 22,120
200,2102,3,NO,-,4,WK 22,80
200,2238,2,YES,HIRE,4,WK 22,120
200,2493,2,YES,HIRE,4,WK 22,120
200,2567,2,YES,HIRE,4,WK 22,120
200,3328,2,YES,HIRE,4,WK 22,120
200,3453,2,YES,MOVE EXISTING,4,WK 22,120
200,3458,3,NO,-,3,WK 22,80
200,3876,3,NO,-,4,WK 22,80
200,5386,3,NO,-,3,WK 22,80
201,1540,3,NO,-,4,WK 22,80
201,2010,2,YES,HIRE,4,WK 22,120
201,2061,3,NO,-,4,WK 22,80
201,2062,2,YES,HIRE,4,WK 22,120
201,2678,1,YES,MOVE EXISTING,4,WK 22,140
201,3436,2,YES,MOVE EXISTING,4,WK 22,120
201,4439,3,NO,-,3,WK 22,80
201,5064,3,NO,-,4,WK 22,80
201,5065,3,NO,-,4,WK 22,80
201,5280,3,NO,-,4,WK 22,80
202,1593,2,YES,HIRE,4,WK 22,120
202,1642,3,NO,-,4,WK 22,80
202,1771,3,NO,-,4,WK 22,80
202,1809,2,YES,MOVE EXISTING,4,WK 22,120
202,1836,2,YES,HIRE,4,WK 22,120
202,2080,2,YES,MOVE EXISTING,4,WK 22,120
202,2620,3,NO,-,4,WK 22,80
202,3791,3,NO,-,3,WK 22,80
202,5160,1,YES,MOVE EXISTING,4,WK 22,140
202,5411,3,NO,-,3,WK 22,80
202,5472,2,YES,MOVE EXISTING,4,WK 22,120
203,1423,3,NO,-,4,WK 22,80
203,1733,2,YES,HIRE,4,WK 22,120
203,1754,2,YES,MOVE EXISTING,4,WK 22,120
203,2618,2,YES,HIRE,4,WK 22,120
203,2700,2,YES,HIRE,4,WK 22,120
203,2866,3,NO,-,3,WK 22,80
203,2867,2,YES,HIRE,4,WK 22,120
203,2869,1,YES,HIRE,4,WK 22,140
203,4540,3,NO,-,4,WK 22,80
203,5048,2,YES,MOVE EXISTING,4,WK 22,120
203,5893,3,NO,-,4,WK 22,80
205,1592,3,NO,-,4,WK 22,80
205,1611,1,YES,MOVE EXISTING,4,WK 22,140
205,1798,3,NO,-,4,WK 22,80
205,1928,2,YES,MOVE EXISTING,4,WK 22,120
205,1987,2,YES,HIRE,4,WK 22,120
205,2273,2,YES,HIRE,4,WK 22,120
205,2354,2,YES,HIRE,4,WK 22,120
205,2693,2,YES,HIRE,4,WK 22,120
205,3632,3,NO,-,4,WK 22,80
205,3726,1,YES,MOVE EXISTING,4,WK 22,140
205,4243,1,YES,HIRE,4,WK 22,140
206,2558,2,YES,HIRE,4,WK 22,120
206,2559,1,YES,HIRE,4,WK 22,140
206,2692,1,YES,HIRE,4,WK 22,140
206,2873,2,YES,MOVE EXISTING,4,WK 22,120
206,2959,1,YES,MOVE EXISTING,4,WK 22,140
206,3487,2,YES,HIRE,4,WK 22,120
206,4424,1,YES,MOVE EXISTING,4,WK 22,140
206,4660,2,YES,HIRE,4,WK 22,120
206,5844,1,YES,MOVE EXISTING,4,WK 22,140
207,1416,3,NO,-,3,WK 22,80
207,1913,2,YES,HIRE,4,WK 22,120
207,2191,3,NO,-,4,WK 22,80
207,2350,2,YES,HIRE,4,WK 22,120
207,3445,2,YES,MOVE EXISTING,4,WK 22,120
207,4479,2,YES,HIRE,4,WK 22,120
207,5028,2,YES,MOVE EXISTING,4,WK 22,120
207,5029,2,YES,MOVE EXISTING,4,WK 22,120
207,5030,2,YES,MOVE EXISTING,4,WK 22,120
207,5385,2,YES,HIRE,4,WK 22,120
213,1429,2,YES,MOVE EXISTING,4,WK 22,120
213,1445,3,NO,-,4,WK 22,80
213,1448,2,YES,MOVE EXISTING,4,WK 22,120
213,1539,2,YES,MOVE EXISTING,4,WK 22,120
213,1622,2,YES,HIRE,4,WK 22,120
213,1628,2,YES,MOVE EXISTING,4,WK 22,120
213,1986,2,YES,MOVE EXISTING,4,WK 22,120
213,2613,3,NO,-,3,WK 22,80
213,3809,3,NO,-,3,WK 22,80
213,5309,3,NO,-,4,WK 22,80
213,5471,2,YES,HIRE,4,WK 22,120
238,1479,2,YES,MOVE EXISTING,4,WK 22,120
238,1487,2,YES,MOVE EXISTING,4,WK 22,120
238,1576,1,YES,MOVE EXISTING,4,WK 22,140
238,1618,2,YES,MOVE EXISTING,4,WK 22,120
238,2276,2,YES,MOVE EXISTING,4,WK 22,120
238,2544,1,YES,MOVE EXISTING,4,WK 22,140
238,2817,2,YES,MOVE EXISTING,4,WK 22,120
238,2818,1,YES,MOVE EXISTING,4,WK 22,140
238,4631,1,YES,MOVE EXISTING,4,WK 22,140
229,1568,1,YES,HIRE,4,WK 22,140
229,1770,2,YES,MOVE EXISTING,4,WK 22,120
229,1820,3,NO,-,4,WK 22,80
229,1883,2,YES,MOVE EXISTING,4,WK 22,120
229,1885,2,YES,HIRE,4,WK 22,120
229,2008,3,NO,-,3,WK 22,80
229,2287,2,YES,HIRE,4,WK 22,120
229,2540,3,NO,-,4,WK 22,80
229,2603,3,NO,-,3,WK 22,80
229,3223,2,YES,HIRE,4,WK 22,120
229,4643,3,NO,-,4,WK 22,80
222,1264,2,YES,HIRE,4,WK 22,120
222,1330,2,YES,MOVE EXISTING,4,WK 22,120
222,1333,3,NO,-,4,WK 22,80
222,1433,2,YES,MOVE EXISTING,4,WK 22,120
222,1718,2,YES,HIRE,4,WK 22,120
222,1750,2,YES,MOVE EXISTING,4,WK 22,120
222,2542,3,NO,-,2,WK 22,80
222,3206,2,YES,MOVE EXISTING,4,WK 22,120
222,3300,3,NO,-,4,WK 22,80
222,3840,2,YES,MOVE EXISTING,4,WK 22,120
222,5355,3,NO,-,3,WK 22,80
269,1228,2,YES,MOVE EXISTING,4,WK 22,120
269,1404,3,NO,-,4,WK 22,80
269,1489,3,NO,-,3,WK 22,80
269,1668,2,YES,MOVE EXISTING,4,WK 22,120
269,1735,2,YES,HIRE,4,WK 22,120
269,3891,1,YES,MOVE EXISTING,4,WK 22,140
269,3893,2,YES,MOVE EXISTING,4,WK 22,120
269,5199,2,YES,MOVE EXISTING,4,WK 22,120
269,5276,3,NO,-,3,WK 22,80
335,9,2,YES,MOVE EXISTING,4,WK 22,120
335,19,1,YES,HIRE,4,WK 22,140
335,30,3,NO,-,4,WK 22,80
335,37,2,YES,HIRE,4,WK 22,120
335,69,2,YES,MOVE EXISTING,4,WK 22,120
335,82,3,NO,-,3,WK 22,80
335,95,2,YES,MOVE EXISTING,4,WK 22,120
335,122,3,NO,-,4,WK 22,80
335,152,3,NO,-,4,WK 22,80
335,188,1,YES,MOVE EXISTING,4,WK 22,140
335,337,3,NO,-,3,WK 22,80
580,492,2,YES,MOVE EXISTING,4,WK 22,120
580,566,3,NO,-,4,WK 22,80
580,617,3,NO,-,3,WK 22,80
580,870,2,YES,HIRE,4,WK 22,120
580,1002,3,NO,-,4,WK 22,80
580,1026,2,YES,HIRE,4,WK 22,120
580,1162,2,YES,HIRE,4,WK 22,120
580,1371,2,YES,HIRE,4,WK 22,120
580,1783,2,YES,HIRE,4,WK 22,120
580,2563,3,NO,-,3,WK 22,80
580,4216,2,YES,HIRE,4,WK 22,120
440,1366,3,NO,-,3,WK 22,80
440,1453,1,YES,MOVE EXISTING,4,WK 22,140
440,1908,2,YES,HIRE,4,WK 22,120
440,1931,2,YES,HIRE,4,WK 22,120
440,2127,2,YES,MOVE EXISTING,4,WK 22,120
440,2271,2,YES,HIRE,4,WK 22,120
440,2510,3,NO,-,4,WK 22,80
440,2813,2,YES,HIRE,4,WK 22,120
440,3268,3,NO,-,4,WK 22,80
440,3643,3,NO,-,3,WK 22,80
440,5090,2,YES,HIRE,4,WK 22,120
26,575,2,YES,HIRE,4,WK 22,120
26,618,2,YES,HIRE,4,WK 22,120
26,937,2,YES,MOVE EXISTING,4,WK 22,120
26,1181,2,YES,HIRE,4,WK 22,120
26,1586,2,YES,MOVE EXISTING,4,WK 22,120
26,3403,1,YES,MOVE EXISTING,4,WK 22,140
26,3471,2,YES,HIRE,4,WK 22,120
26,3611,2,YES,HIRE,4,WK 22,120
26,3748,2,YES,HIRE,4,WK 22,120
26,5275,1,YES,HIRE,4,WK 22,140
26,5390,1,YES,MOVE EXISTING,4,WK 22,140
98,928,1,YES,MOVE EXISTING,4,WK 22,140
98,977,3,NO,-,3,WK 22,80
98,1082,2,YES,MOVE EXISTING,4,WK 22,120
98,1172,2,YES,MOVE EXISTING,4,WK 22,120
98,1173,2,YES,HIRE,4,WK 22,120
98,1444,2,YES,HIRE,4,WK 22,120
98,3309,2,YES,MOVE EXISTING,4,WK 22,120
98,3702,1,YES,MOVE EXISTING,4,WK 22,140
98,4444,2,YES,MOVE EXISTING,4,WK 22,120
98,5037,2,YES,MOVE EXISTING,4,WK 22,120
98,5054,2,YES,HIRE,4,WK 22,120
90,817,1,YES,HIRE,4,WK 22,140
90,908,1,YES,HIRE,4,WK 22,140
90,1086,1,YES,HIRE,4,WK 22,140
90,1220,1,YES,HIRE,4,WK 22,140
90,2881,1,YES,HIRE,4,WK 22,140
90,4332,1,YES,MOVE EXISTING,4,WK 22,140
90,4365,2,YES,HIRE,4,WK 22,120
90,5214,1,YES,HIRE,4,WK 22,140
90,5250,1,YES,HIRE,4,WK 22,140
90,5420,1,YES,MOVE EXISTING,4,WK 22,140
91,890,1,YES,MOVE EXISTING,4,WK 22,140
91,943,1,YES,HIRE,4,WK 22,140
91,955,1,YES,HIRE,4,WK 22,140
91,1084,2,YES,HIRE,4,WK 22,120
91,1374,2,YES,HIRE,4,WK 22,120
91,3782,1,YES,HIRE,4,WK 22,140
91,4588,2,YES,HIRE,4,WK 22,120
91,5871,3,NO,-,3,WK 22,80
91,5894,3,NO,-,4,WK 22,80
92,174,2,YES,HIRE,4,WK 22,120
92,649,2,YES,HIRE,4,WK 22,120
92,771,2,YES,HIRE,4,WK 22,120
92,931,2,YES,HIRE,4,WK 22,120
92,956,3,NO,-,3,WK 22,80
92,973,1,YES,HIRE,4,WK 22,140
92,974,2,YES,MOVE EXISTING,4,WK 22,120
92,1068,2,YES,HIRE,4,WK 22,120
92,1702,2,YES,HIRE,4,WK 22,120
92,3538,2,YES,HIRE,4,WK 22,120
92,5455,1,YES,HIRE,4,WK 22,140
107,814,2,YES,HIRE,4,WK 22,120
107,929,2,YES,HIRE,4,WK 22,120
107,1087,1,YES,HIRE,4,WK 22,140
107,1436,2,YES,HIRE,4,WK 22,120
107,1541,1,YES,MOVE EXISTING,4,WK 22,140
107,2176,2,YES,HIRE,4,WK 22,120
107,3348,2,YES,HIRE,4,WK 22,120
107,3527,2,YES,HIRE,4,WK 22,120
107,4260,2,YES,HIRE,4,WK 22,120
107,4446,2,YES,HIRE,4,WK 22,120
107,5301,1,YES,MOVE EXISTING,4,WK 22,140
108,1387,2,YES,MOVE EXISTING,4,WK 22,120
108,1398,2,YES,HIRE,4,WK 22,120
108,1517,2,YES,HIRE,4,WK 22,120
108,1589,2,YES,HIRE,4,WK 22,120
108,1916,2,YES,HIRE,4,WK 22,120
108,2789,2,YES,MOVE EXISTING,4,WK 22,120
108,2962,1,YES,HIRE,4,WK 22,140
108,2963,2,YES,HIRE,4,WK 22,120
108,3858,3,NO,-,4,WK 22,80
108,5882,2,YES,MOVE EXISTING,4,WK 22,120
108,5911,3,NO,-,3,WK 22,80
109,1349,1,YES,HIRE,4,WK 22,140
109,1845,2,YES,HIRE,4,WK 22,120
109,1851,2,YES,HIRE,4,WK 22,120
109,2151,1,YES,HIRE,4,WK 22,140
109,2591,1,YES,MOVE EXISTING,4,WK 22,140
109,2946,1,YES,MOVE EXISTING,4,WK 22,140
109,2987,1,YES,HIRE,4,WK 22,140
109,3625,2,YES,HIRE,4,WK 22,120
109,5325,2,YES,HIRE,4,WK 22,120
109,5932,2,YES,HIRE,4,WK 22,120
115,528,2,YES,HIRE,4,WK 22,120
115,769,2,YES,HIRE,4,WK 22,120
115,1004,1,YES,MOVE EXISTING,4,WK 22,140
115,1171,2,YES,HIRE,4,WK 22,120
115,2459,2,YES,MOVE EXISTING,4,WK 22,120
115,3370,2,YES,MOVE EXISTING,4,WK 22,120
115,3474,2,YES,HIRE,4,WK 22,120
115,5264,2,YES,HIRE,4,WK 22,120
115,5727,2,YES,HIRE,4,WK 22,120
116,580,2,YES,HIRE,4,WK 22,120
116,666,2,YES,MOVE EXISTING,4,WK 22,120
116,718,1,YES,MOVE EXISTING,4,WK 22,140
116,725,1,YES,MOVE EXISTING,4,WK 22,140
116,759,3,NO,-,3,WK 22,80
116,859,2,YES,HIRE,4,WK 22,120
116,968,1,YES,HIRE,4,WK 22,140
116,3347,2,YES,HIRE,4,WK 22,120
116,3887,2,YES,HIRE,4,WK 22,120
116,5035,2,YES,HIRE,4,WK 22,120
118,623,1,YES,HIRE,4,WK 22,140
118,721,2,YES,HIRE,4,WK 22,120
118,778,2,YES,HIRE,4,WK 22,120
118,811,2,YES,HIRE,4,WK 22,120
118,1874,3,NO,-,4,WK 22,80
118,2237,1,YES,MOVE EXISTING,4,WK 22,140
118,2484,2,YES,HIRE,4,WK 22,120
118,3349,2,YES,HIRE,4,WK 22,120
118,3387,2,YES,HIRE,4,WK 22,120
118,6190,2,YES,MOVE EXISTING,4,WK 22,120
553,1511,2,YES,HIRE,4,WK 22,120
553,1590,1,YES,MOVE EXISTING,4,WK 22,140
553,1996,1,YES,MOVE EXISTING,4,WK 22,140
553,3163,1,YES,MOVE EXISTING,4,WK 22,140
553,3235,1,YES,MOVE EXISTING,4,WK 22,140
553,3311,2,YES,HIRE,4,WK 22,120
553,3397,2,YES,HIRE,4,WK 22,120
146,64,3,NO,-,3,WK 22,80
146,93,2,YES,HIRE,4,WK 22,120
146,97,3,NO,-,3,WK 22,80
146,104,3,NO,-,4,WK 22,80
146,106,3,NO,-,3,WK 22,80
146,107,3,NO,-,4,WK 22,80
146,120,3,NO,-,4,WK 22,80
146,177,2,YES,MOVE EXISTING,4,WK 22,120
146,335,2,YES,MOVE EXISTING,4,WK 22,120
146,410,2,YES,HIRE,4,WK 22,120
146,675,3,NO,-,4,WK 22,80
146,677,2,YES,MOVE EXISTING,4,WK 22,120
151,308,2,YES,MOVE EXISTING,4,WK 22,120
151,406,2,YES,HIRE,4,WK 22,120
151,416,2,YES,HIRE,4,WK 22,120
151,656,2,YES,MOVE EXISTING,4,WK 22,120
