DC,Store,City,State,Banner,Commodity,Delivery Class,Delivery Saturday,Delivery Sunday,Delivery Monday,Delivery Tuesday,Delivery Wednesday,Delivery Thursday,Delivery Friday,Store Delivery Frequency,DC Order fill comments,Store Notification
7013,5626,TUCSON BRIDGES AZ,AZ,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7021,5627,GRESHAM 181ST OR,OR,Neighborhood Market,DRY,Next Day Delivery,1,0,1,1,1,Closed,1,5,Add Order fill on Wed,No change needed
7021,5628,MONROE WA,WA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7048,5629,EUREKA CA,CA,Wal-Mart,DRY,Next Day Delivery,1,0,1,0,1,Closed,0,3,No change needed,No change needed
7048,5632,FRESNO BLACKSTONE CA,CA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7048,5633,CLOVIS SHAW CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7048,5634,FRESNO WILLOW CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7048,5635,VISALIA NW CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7047,5637,OCEANSIDE MISSION CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,0,1,1,1,Closed,1,5,Add Order fill on Wed,No change needed
7047,5640,ANAHEIM CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,0,1,1,Closed,1,5,Add Order fill on Wed,No change needed
7047,5641,LA HABRA CA,CA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7047,5643,OXNARD CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,0,1,1,1,Closed,1,5,Add Order fill on Wed,No change needed
7047,5644,IRVINE N CA,CA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7030,5649,WARRINGTON PA,PA,WM Supercenter,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
7019,5653,ORANGE BEACH AL,AL,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7023,5654,TAMPA HIMES FL,FL,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6064,5657,PLANO TX,TX,Neighborhood Market,DRY,Next Day Delivery,1,1,1,0,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,No change needed
7047,5658,SANTA MARIA BRADLEY CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,0,1,1,1,Closed,1,5,Add Order fill on Tue. Keep existing Order fill on Wed,New delivery on Wed
7047,5659,SANTA MARIA BLOSSER CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,0,1,1,1,Closed,1,5,Add Order fill on Tue. Keep existing Order fill on Wed,New delivery on Wed
7047,5661,LA MIRADA CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,0,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,No change needed
7047,5663,PEDLEY CA,CA,Neighborhood Market,DRY,Same Day Delivery,1,1,1,0,1,Closed,1,5,No change needed,No change needed
7047,5664,CAMARILLO CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,Add Order fill on Tue. Keep existing Order fill on Wed,New delivery on Wed
6085,5667,SOUTH MILWAUKEE WI,WI,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6085,5668,GREENDALE WI,WI,WM Supercenter,DRY,Next Day Delivery,1,0,1,1,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,No change needed
6085,5669,WEST MILWAUKEE WI,WI,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7023,5670,CLEARWATER BELCHER FL,FL,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7023,5671,NARANJA FL,FL,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6042,5672,LUCAS TX,TX,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6064,5673,SACHSE TX,TX,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6084,5675,ALBUQUERQUE MENAUL NM,NM,Neighborhood Market,DRY,Same Day Delivery,0,1,0,1,1,Closed,1,4,Add Order fill on Wed,New delivery on Wed
7077,5676,DENVER FEDERAL CO,CO,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7021,5678,LYNNWOOD WA,WA,Neighborhood Market,DRY,Next Day Delivery,1,0,1,1,1,Closed,1,5,Add Order fill on Wed,No change needed
7048,5683,ELK GROVE EG BLVD CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,Add Order fill on Tue. Keep existing Order fill on Wed,New delivery on Wed
7047,5684,LA MESA CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7047,5686,BURBANK CA,CA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7047,5689,PALMDALE R VISTA CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7047,5691,UPLAND CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7015,5692,SPRINGFIELD MO,MO,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6065,5693,SPRINGFIELD MO,MO,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6085,5695,MOUNT PLEASANT WI,WI,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,0,Closed,1,5,No change needed. Keep existing Order fill on Wed,New delivery on Fri
6083,5700,TYLER CAMPBELL TX,TX,Neighborhood Market,DRY,Next Day Delivery,1,1,0,1,0,Closed,1,4,No change needed. Keep existing Order fill on Wed,New delivery on Fri
7048,5701,"KERMAN, CA",CA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6084,5702,"LUBBOCK, TX",TX,Neighborhood Market,DRY,Next Day Delivery,1,1,1,0,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,No change needed
6072,5703,"HUNTSVILLE (NW), AL",AL,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7023,5704,PORT ST. LUCIE FL,FL,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6073,5705,GARDEN CITY BEACH SC,SC,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6082,5706,"LITTLE ROCK, AR",AR,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6064,5707,"CROSS ROADS, TX",TX,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6095,5709,"LOCUST GROVE, GA",GA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7048,5710,"MODESTO, CA",CA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6083,5713,"LAREDO (NE), TX",TX,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6064,5715,ABILENE TX,TX,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6072,5716,HUNTSVILLE AL,AL,Neighborhood Market,DRY,Next Day Delivery,0,1,1,1,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,No change needed
6084,5717,EL PASO PASEO DEL NORTE TX,TX,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7023,5719,MIAMI CORAL WAY FL,FL,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6057,5722,"NEW ORLEANS (MANHTTN), LA",LA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7013,5725,TUCSON FT LOWELL AZ,AZ,Neighborhood Market,DRY,Next Day Delivery,1,1,1,0,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,No change needed
6084,5726,ALAMOGORDO NM,NM,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,Add Order fill on Tue. Keep existing Order fill on Wed,New delivery on Wed
7023,5727,"SARASOTA (NE), FL",FL,WM Supercenter,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
6059,5728,"NEWBURGH, IN",IN,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7016,5731,"Locust Grove, VA",VA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6096,5732,"JOHNSON CITY, NY",NY,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6097,5734,KINGSPORT TN,TN,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6055,5735,"GROVETOWN, GA",GA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6082,5737,"FAYETTEVILLE (W), AR",AR,Neighborhood Market,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
6082,5738,"SPRINGDALE (E), AR",AR,Neighborhood Market,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
7019,5740,MOBILE GOVERNMENT AL,AL,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
2364,5741,"ORLANDO(CURRY/ECON), FL",FL,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,Add Order fill on Tue. Keep existing Order fill on Wed,New delivery on Wed
6073,5743,"GARNER (S), NC",NC,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7019,5744,MOBILE PASCAGOULA AL,AL,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6073,5745,"LAKE WYLIE, SC",SC,WM Supercenter,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
6073,5747,"LOCUST, NC",NC,WM Supercenter,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
6065,5748,"GRIMES, IA",IA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7048,5751,"SALINAS, CA",CA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7030,5752,"GARFIELD, NJ",NJ,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6047,5753,"ALEXANDRIA, VA",VA,WM Supercenter,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
7016,5754,"WILLIAMSBURG, VA",VA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7016,5755,"NORFOLK (LTL CREEK), VA",VA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,Add Order fill on Wed,No change needed
7023,5758,"GREENACRES CITY, FL",FL,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7023,5759,"LAKE WORTH (NW), FL",FL,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,Keep existing Order fill on Wed,New delivery on Fri
2364,5760,"TAMPA (KENNEDY), FL",FL,Neighborhood Market,DRY,Next Day Delivery,1,1,1,0,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,No change needed
7055,5761,"CANTON(W), MI",MI,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6090,5763,"SOUTH JORDAN, UT",UT,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6064,5764,"FORT WORTH (HASLET), TX",TX,WM Supercenter,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
7048,5766,"MORGAN HILL, CA",CA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7055,5767,FISHERS IN,IN,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7013,5768,"TEMPE (SOUTHERN), AZ",AZ,WM Supercenter,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
7019,5769,DOTHAN W AL,AL,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7019,5771,PENSACOLA E NINE MILE FL,FL,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
2364,5772,"BEVERLY HILLS, FL",FL,WM Supercenter,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
6057,5773,NEW IBERIA C LA,LA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,Add Order fill on Tue. Keep existing Order fill on Wed,New delivery on Wed
6057,5774,HOUMA N LA,LA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6057,5776,OCEAN SPRINGS MS,MS,Neighborhood Market,DRY,Next Day Delivery,0,1,1,1,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,No change needed
7014,5777,"BROOKLYN, CT",CT,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7016,5779,"DAHLGREN, VA",VA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6072,5780,PARAGOULD AR,AR,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6084,5782,LAS CRUCES SONOMA RANCH NM,NM,Neighborhood Market,DRY,Next Day Delivery,0,1,1,1,1,Closed,1,5,Add Order fill on Tue. Keep existing Order fill on Wed,New delivery on Wed
6095,5786,"JASPER, GA",GA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6073,5787,"RAEFORD, NC",NC,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6082,5789,HOT SPRINGS MAJESTIC AR,AR,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6082,5790,HOT SPRINGS MALVERN & CONES AR,AR,Neighborhood Market,DRY,Next Day Delivery,1,1,0,1,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,No change needed
7015,5791,PITTSURG KS,KS,Neighborhood Market,DRY,Next Day Delivery,1,0,1,1,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,No change needed
7030,5795,"OXFORD, PA",PA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7019,5797,"ALBANY (E), GA",GA,WM Supercenter,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
7013,5799,"TUCSON, AZ",AZ,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7055,5804,INDIANAPOLIS IN,IN,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6042,5805,NORMAN ROCK CREEK OK,OK,Neighborhood Market,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,Add Order fill on Wed,New delivery on Wed
6085,5806,GRAND FORKS NW ND,ND,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,New delivery on Fri
7047,5807,COMPTON N. LB BLVD CA,CA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6083,5808,ELSA TX,TX,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6083,5809,EDINBURG TX,TX,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6064,5810,DALLAS CLARK & WHEATLAND TX,TX,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6055,5812,BLUE RIDGE GA,GA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6055,5813,AUGUSTA EVANS GA,GA,Neighborhood Market,DRY,Next Day Delivery,1,0,1,0,1,Closed,1,4,Add Order fill on Wed,No change needed
6095,5814,HOLLY SPRINGS GA,GA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6095,5815,MARIETTA MILFORD RD GA,GA,Neighborhood Market,DRY,Next Day Delivery,1,1,0,1,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,New delivery on Fri
6099,5816,JACKSONVILLE SAN PABLO FL,FL,Neighborhood Market,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
6099,5817,JACKSONVILLE MERRILL RD FL,FL,Neighborhood Market,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
6099,5818,JACKSONVILLE MANDARIN FL,FL,Neighborhood Market,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
6099,5819,FRUIT COVE FL,FL,Neighborhood Market,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
6099,5820,JACKSONVILLE MIDDLEBURG FL,FL,Neighborhood Market,DRY,Same Day Delivery,1,0,1,0,1,Closed,1,4,No change needed,No change needed
6064,5823,"DALLAS (SKILL), TX",TX,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6064,5824,MESQUITE TX,TX,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7023,5826,"BRANDON (LITHIA), FL",FL,Neighborhood Market,DRY,Same Day Delivery,0,1,0,1,1,Closed,1,4,No change needed,No change needed
7077,5828,PUEBLO CO,CO,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7016,5829,DANVILLE VA,VA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7023,5831,"LARGO, FL",FL,Neighborhood Market,DRY,Next Day Delivery,1,1,1,0,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,No change needed
6057,5832,"MANDEVILLE, LA",LA,Neighborhood Market,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
7013,5835,"CAVE CREEK, AZ",AZ,WM Supercenter,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
6082,5837,"ROGERS (PINNACLE), AR",AR,Neighborhood Market,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
7048,5839,"MEDFORD, OR",OR,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7015,5840,"OWASSO, OK",OK,Neighborhood Market,DRY,Same Day Delivery,1,0,1,1,1,Closed,1,5,No change needed,No change needed
6090,5841,"MERIDIAN, ID",ID,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
