Store ,Aisle Nav Ship date ,Tracking ,Pkg Wt (Lbs) ,Pkg Dimensions (in) ,Endcap Pusher Ship Date,1 Shelf Tracking,8 Shelf Tracking
1270,5/19/2023,646046639463,18,50x14x5,N/A,N/A,N/A
1271,5/26/2023,646046685153,34,51x21x8,4/6/2023,642429476292,642429477895
1272,5/22/2023,646046652335,18,50x14x5,N/A,N/A,N/A
1273,5/26/2023,646046689300,34,51x21x8,4/10/2023,642429366093,642429367825
1274,5/22/2023,646046652346,18,50x14x5,N/A,N/A,N/A
1275,5/26/2023,646046685164,34,,4/11/2023,642429485919,642429484268
1276,5/22/2023,646046652357,18,50x14x5,N/A,N/A,N/A
1277,5/26/2023,646046685175,34,51x20x8,4/5/2023,642429445043,642429446602
1279,5/26/2023,646046685186,34,51x20x8,4/5/2023,642429410288,642429411858
1280,5/23/2023,646046668231,18,50x13x5,N/A,N/A,N/A
1281,5/24/2023,646046681088,34,49x21x7,4/5/2023,642429444746,642429446290
1282,5/22/2023,646046652368,18,50x14x5,N/A,N/A,N/A
1283,5/22/2023,646046652379,18,50x14x5,N/A,N/A,N/A
1284,5/22/2023,646046652380,18,50x14x5,N/A,N/A,N/A
1285,5/26/2023,646046685197,34,51x20x8,4/3/2023,642429387080,642429385526
1286,5/19/2023,646046639474,18,50x14x5,N/A,N/A,N/A
1287,5/25/2023,646046682588,34,50x19x8,4/10/2023,642429482519,642429480766
1288,5/24/2023,646046681099,34,49x20x8,4/10/2023,642429482530,642429480777
1289,5/22/2023,646046652390,18,50x14x5,N/A,N/A,N/A
1290,5/19/2023,646046639485,18,50x14x6,N/A,N/A,N/A
1291,5/23/2023,646046670702,18,50x14x5,N/A,N/A,N/A
1292,5/19/2023,646046639496,18,50x14x5,4/5/2023,642429469647,642429468044
1293,5/26/2023,646046685201,34,,4/5/2023,642429426736,642429425020
1294,5/22/2023,646046652405,18,50x14x5,4/11/2023,642429485920,642429484279
1295,5/23/2023,646046668242,18,49x14x5,4/3/2023,642429387996,642429386430
1296,5/22/2023,646046652416,18,50x14x5,N/A,N/A,N/A
1297,5/22/2023,646046652427,18,50x14x5,N/A,N/A,N/A
1298,5/19/2023,646046639500,18,50x14x5,N/A,N/A,N/A
1299,5/30/2023,646046689983,34,,3/31/2023,642429362319,642429360430
1300,5/25/2023,646046682599,34,26x19x8,4/10/2023,642429482552,642429480799
1301,5/19/2023,646046639511,18,50x14x5,N/A,N/A,N/A
1302,5/19/2023,646046639522,18,50x13x5,4/5/2023,642429469658,642429468055
1303,5/22/2023,646046652438,18,50x14x5,N/A,N/A,N/A
1304,5/26/2023,646046685212,34,51x21x8,4/11/2023,642429485930,642429484280
1305,5/22/2023,646046652449,18,50x14x5,N/A,N/A,N/A
1306,5/23/2023,646046668253,18,50x14x5,4/10/2023,642429366645,642429368291
1307,5/26/2023,646046685223,34,51x21x9,4/5/2023,642429444437,642429445992
1308,5/26/2023,646046689310,34,52x22x8,4/10/2023,642429366108,642429367836
1309,5/19/2023,646046639533,18,50x13x5,N/A,N/A,N/A
1310,5/22/2023,646046652450,18,50x14x5,4/11/2023,642429485952,642429484305
1311,5/22/2023,646046652460,18,50x14x5,4/5/2023,642429426758,642429425030
1312,5/24/2023,646046681103,34,50x21x8,4/10/2023,642429482574,642429480803
1313,5/22/2023,646046652471,18,49x14x6,N/A,N/A,N/A
1314,5/22/2023,646046652482,18,50x14x5,N/A,N/A,N/A
1315,5/23/2023,646046668264,18,50x14x5,N/A,N/A,N/A
1316,5/22/2023,646046652493,18,50x14x5,N/A,N/A,N/A
1317,5/24/2023,646046681114,34,50x19x8,4/10/2023,642429482600,642429480836
1318,5/22/2023,646046652508,18,50x14x6,N/A,N/A,N/A
1319,5/22/2023,646046652519,18,50x14x5,N/A,N/A,N/A
1320,5/22/2023,646046652520,18,50x14x5,4/11/2023,642429487120,642429485481
1321,5/19/2023,646046639544,18,50x14x5,4/10/2023,642429482611,642429480847
1322,5/24/2023,646046681125,34,50x20x7,4/10/2023,642429482622,642429480858
1323,5/22/2023,646046652530,18,50x14x5,N/A,N/A,N/A
1324,5/23/2023,646046670713,18,50x14x5,N/A,N/A,N/A
1325,5/23/2023,646046670724,18,50x14x5,N/A,N/A,N/A
1326,5/22/2023,646046652541,18,50x14x5,N/A,N/A,N/A
1327,5/22/2023,646046652552,18,50x14x5,N/A,N/A,N/A
1328,5/23/2023,646046670735,18,50x14x5,N/A,N/A,N/A
1329,5/22/2023,646046652563,18,50x14x5,N/A,N/A,N/A
1330,5/22/2023,646046652574,18,50x14x5,N/A,N/A,N/A
1331,5/22/2023,646046652585,18,50x14x5,4/11/2023,642429502904,642429502065
1332,5/22/2023,646046652596,18,50x14x6,N/A,N/A,N/A
1333,5/22/2023,646046652600,18,50x14x5,N/A,N/A,N/A
1334,5/23/2023,646046670746,18,49x14x5,N/A,N/A,N/A
1335,5/19/2023,646046639555,18,50x14x5,N/A,N/A,N/A
1336,5/19/2023,646046639566,18,50x14x5,N/A,N/A,N/A
1337,5/24/2023,646046681136,34,51x34x21,4/10/2023,642429482633,642429480869
1338,5/22/2023,646046652611,18,50x14x5,N/A,N/A,N/A
1339,5/24/2023,646046681147,34,50x20x9,4/5/2023,642429444757,642429446304
1340,5/22/2023,646046652622,18,49x14x5,N/A,N/A,N/A
1341,5/26/2023,646046685234,34,51x21x8,4/11/2023,642429485963,642429484316
1342,5/22/2023,646046652633,18,50x14x5,N/A,N/A,N/A
1344,5/19/2023,646046639577,18,50x14x6,4/5/2023,642429469669,642429468066
1345,5/19/2023,646046639588,18,50x13x5,N/A,N/A,N/A
1346,5/26/2023,646046685245,34,51x21x8,4/6/2023,642429476307,642429477900
1347,5/26/2023,646046688830,34,51x20x8,4/5/2023,642429410303,642429411870
1348,5/24/2023,646046681158,34,51x20x7,4/10/2023,642429482655,642429480880
1349,5/26/2023,646046685256,34,,4/3/2023,642429381954,642429379910
1350,5/24/2023,646046681169,51.8,51x20x8,4/5/2023,642429469670,642429468077
1351,5/19/2023,646046639599,18,50x14x6,N/A,N/A,N/A
1352,5/19/2023,646046639603,18,50x13x5,N/A,N/A,N/A
1353,5/26/2023,646046685267,34,51x20x8,4/5/2023,642429427342,642429425648
1354,5/19/2023,646046639614,18,50x13x6,4/10/2023,642429482677,642429480891
1355,5/24/2023,646046681170,34,50x19x8,4/10/2023,642429482699,642429480917
1356,5/26/2023,646046685278,34,51x20x8,4/11/2023,642429485974,642429484327
1357,5/26/2023,646046689321,34,51x21x8,4/10/2023,642429366656,642429368306
1358,5/19/2023,646046639625,18,51x14x5,N/A,N/A,N/A
1359,5/24/2023,646046681180,38.1,21x20x8,4/5/2023,642429444768,642429446326
1360,5/19/2023,646046639636,18,49x14x6,N/A,N/A,N/A
1361,5/26/2023,646046685289,34,51x20x9,4/3/2023,642429387264,642429385684
1362,5/22/2023,646046652644,18,50x14x5,N/A,N/A,N/A
1363,5/22/2023,646046652655,18,50x14x5,N/A,N/A,N/A
1364,5/23/2023,646046670757,18,50x14x5,N/A,N/A,N/A
1365,5/22/2023,646046652666,18,50x14x5,N/A,N/A,N/A
1366,5/26/2023,646046685290,34,51x20x8,4/5/2023,642429445076,642429446613
1367,5/26/2023,646046685304,34,,4/5/2023,642429426770,642429425041
1368,5/22/2023,646046652677,18,50x14x6,N/A,N/A,N/A
1369,5/30/2023,646046689994,34,,3/31/2023,642429362330,642429360452
1370,5/23/2023,646046670768,18,50x14x5,N/A,N/A,N/A
1371,5/26/2023,646046685315,34,50x17x8,4/11/2023,642429485985,642429484338
1372,5/19/2023,646046639647,18,49x14x5,N/A,N/A,N/A
1373,5/22/2023,646046652688,18,50x14x5,N/A,N/A,N/A
1374,5/22/2023,646046652699,18,49x14x5,N/A,N/A,N/A
1375,5/22/2023,646046652703,18,50x14x5,N/A,N/A,N/A
1376,5/22/2023,646046652714,18,63x46x13,N/A,N/A,N/A
1377,5/26/2023,646046685326,34,51x20x8,4/5/2023,642429443945,642429445503
1378,5/22/2023,646046652725,18,50x14x5,4/11/2023,642429485996,642429484349
1379,5/19/2023,646046639658,18,50x14x5,4/10/2023,642429482703,642429480928
1380,5/23/2023,646046668275,18,50x14x5,N/A,N/A,N/A
1381,5/30/2023,646046690005,34,,3/31/2023,642429362341,642429360463
1382,5/19/2023,646046639669,18,50x14x5,4/5/2023,642429444448,642429446006
1383,5/19/2023,646046639670,18,49x14x5,N/A,N/A,N/A
1384,5/23/2023,646046668286,18,50x13x6,N/A,N/A,N/A
1385,5/19/2023,646046639680,18,50x13x5,4/10/2023,642429482714,642429480940
1386,5/22/2023,646046652736,18,50x14x5,N/A,N/A,N/A
1387,5/22/2023,646046652747,18,50x14x5,N/A,N/A,N/A
1388,5/22/2023,646046652758,18,50x14x5,N/A,N/A,N/A
1389,5/26/2023,646046685337,34,50x20x8,4/3/2023,642429387091,642429385537
1390,5/22/2023,646046652769,18,50x14x5,N/A,N/A,N/A
1391,5/26/2023,646046685348,34,,4/3/2023,642429381965,642429379932
1392,5/24/2023,646046681191,34,50x20x7,4/10/2023,642429482747,642429480961
1393,5/22/2023,646046652770,18,51x14x5,N/A,N/A,N/A
1394,5/22/2023,646046652780,18,50x14x5,4/5/2023,642429444780,642429446348
1395,5/22/2023,646046652791,18,50x14x5,4/5/2023,642429443978,642429445547
1396,5/22/2023,646046652806,18,50x14x5,N/A,N/A,N/A
1397,5/23/2023,646046668297,18,50x14x5,N/A,N/A,N/A
1398,5/22/2023,646046652817,18,50x14x5,N/A,N/A,N/A
1399,5/19/2023,646046639691,18,50x14x6,N/A,N/A,N/A
1400,5/26/2023,646046685359,34,,4/5/2023,642429426780,642429425052
1401,5/22/2023,646046652828,18,49x14x5,N/A,N/A,N/A
1403,5/22/2023,646046652839,18,50x14x5,4/5/2023,642429426791,642429425063
1404,5/26/2023,646046685360,34,51x20x8,4/5/2023,642429443990,642429445570
1405,5/22/2023,646046652840,18,49x14x6,4/5/2023,642429410325,642429411906
1406,5/19/2023,646046639706,18,50x14x5,N/A,N/A,N/A
1407,5/26/2023,646046688840,34,52x21x8,4/11/2023,642429502926,642429502087
1408,5/26/2023,646046688851,34,52x21x8,4/3/2023,642429381976,642429379954
1409,5/26/2023,646046685370,34,51x21x8,4/5/2023,642429410347,642429411917
1410,5/22/2023,646046652850,18,49x14x5,4/11/2023,642429502937,642429502102
1411,5/23/2023,646046670779,18,49x14x5,3/31/2023,642429362352,642429360474
1412,5/23/2023,646046668301,18,50x14x5,4/10/2023,642429367549,642429369184
1413,5/26/2023,646046685381,34,51x21x8,4/5/2023,642429444014,642429445591
1414,5/23/2023,646046668312,18,50x14x5,N/A,N/A,N/A
1415,5/22/2023,646046652861,18,50x13x5,N/A,N/A,N/A
1416,5/26/2023,646046685392,34,51x21x8,4/11/2023,642429502959,642429502124
1417,5/30/2023,646046690016,34,,3/31/2023,642429362363,642429360485
1418,5/22/2023,646046652872,18,50x13x5,N/A,N/A,N/A
1419,5/22/2023,646046652883,18,50x14x6,N/A,N/A,N/A
1420,5/22/2023,646046652894,18,50x14x6,N/A,N/A,N/A
1421,5/26/2023,646046685407,34,51x20x8,4/5/2023,642429444036,642429445617
1422,5/22/2023,646046652909,18,50x14x5,4/6/2023,642429475046,642429476660
1423,5/22/2023,646046652910,18,50x14x5,4/6/2023,642429475057,642429476671
1424,5/19/2023,646046639717,18,50x14x5,N/A,N/A,N/A
1425,5/26/2023,646046685418,34,52x21x8,4/11/2023,642429486000,642429484350
1426,5/22/2023,646046652920,18,50x14x5,N/A,N/A,N/A
1427,5/26/2023,646046688862,34,51x21x8,4/11/2023,642429502970,642429502146
1428,5/26/2023,646046685429,34,51x21x8,4/6/2023,642429475068,642429476693
1429,5/22/2023,646046652931,18,50x14x5,N/A,N/A,N/A
1430,5/22/2023,646046652942,18,50x14x5,N/A,N/A,N/A
1431,5/26/2023,646046685430,34,51x21x8,4/3/2023,642429387106,642429385548
1432,5/22/2023,646046652953,18,50x14x5,4/6/2023,642429475079,642429476708
1433,5/22/2023,646046652964,18,50x14x5,4/11/2023,642429502992,642429502168
1434,5/23/2023,646046668323,18,50x14x5,4/10/2023,642429366119,642429367858
1435,5/26/2023,646046685440,34,51x21x8,4/3/2023,642429387117,642429385559
1436,5/22/2023,646046652975,18,50x13x6,N/A,N/A,N/A
1437,5/23/2023,646046668334,18,49x14x5,N/A,N/A,N/A
1438,5/23/2023,646046670780,18,50x14x6,N/A,N/A,N/A
1439,5/23/2023,646046670790,18,50x14x5,N/A,N/A,N/A
1440,5/23/2023,646046670805,18,49x13x5,4/10/2023,642429366954,642429368578
1441,5/26/2023,646046685451,34,51x21x8,4/11/2023,642429503006,642429502179
1442,5/23/2023,646046670816,18,50x14x5,N/A,N/A,N/A
1443,5/22/2023,646046652986,18,49x14x6,N/A,N/A,N/A
1444,5/22/2023,646046652997,18,50x14x5,4/3/2023,642429381987,642429379976
1445,5/22/2023,646046653000,18,50x14x5,N/A,N/A,N/A
1446,5/26/2023,646046685462,34,52x21x8,4/5/2023,642429444790,642429446359
1447,5/22/2023,646046653011,18,50x14x5,N/A,N/A,N/A
1448,5/22/2023,646046653022,18,50x14x6,4/11/2023,642429503028,642429502180
1449,5/22/2023,646046653033,18,50x14x5,N/A,N/A,N/A
1450,5/24/2023,646046681206,34,51x20x7,4/11/2023,642429503407,642429502775
1451,5/22/2023,646046653044,18,50x14x6,N/A,N/A,N/A
1452,5/19/2023,646046639728,18,50x14x5,4/10/2023,642429482769,642429480972
1453,5/26/2023,646046688873,34,51x21x8,4/5/2023,642429444805,642429446360
1454,5/26/2023,646046685473,34,,4/5/2023,642429444069,642429445628
1455,5/22/2023,646046653055,18,49x14x5,N/A,N/A,N/A
1456,5/30/2023,646046689869,34,51x21x8,4/10/2023,642429367550,642429369195
1457,5/26/2023,646046689332,34,51x21x9,4/10/2023,642429367560,642429369200
1458,5/26/2023,646046685484,34,,4/5/2023,642429426806,642429425074
1459,5/22/2023,646046653066,18,49x14x5,4/11/2023,642429486021,642429484360
1460,5/22/2023,646046653077,18,50x14x5,N/A,N/A,N/A
1461,5/23/2023,646046668345,18,50x14x5,4/10/2023,642429367571,642429369210
1462,5/22/2023,646046653088,18,49x14x5,N/A,N/A,N/A
1463,5/22/2023,646046653099,18,50x14x5,4/11/2023,642429503050,642429502216
1464,5/24/2023,646046681217,34,50x20x8,4/10/2023,642429482770,642429480983
1465,5/24/2023,646046681228,34,74x25x8,4/5/2023,642429469680,642429468088
1466,5/22/2023,646046653103,18,50x14x5,N/A,N/A,N/A
1467,5/22/2023,646046653114,18,50x14x5,N/A,N/A,N/A
1468,5/22/2023,646046653125,18,50x13x6,N/A,N/A,N/A
1469,5/22/2023,646046653136,18,50x14x5,N/A,N/A,N/A
1470,5/26/2023,646046685495,34,51x21x8,4/6/2023,642429475436,642429477050
1471,5/22/2023,646046653147,18,50x14x5,N/A,N/A,N/A
1472,5/26/2023,646046685500,34,51x21x8,4/6/2023,642429475447,642429477060
1473,5/26/2023,646046685510,34,51x20x8,4/6/2023,642429475458,642429477082
1474,5/30/2023,646046690027,34,,3/31/2023,642429362374,642429360496
1475,5/22/2023,646046653158,18,51x14x5,N/A,N/A,N/A
1476,5/22/2023,646046653169,18,49x14x5,4/11/2023,642429486043,642429484382
1477,5/19/2023,646046639739,18,49x14x5,N/A,N/A,N/A
1478,5/22/2023,646046653170,18,50x14x6,N/A,N/A,N/A
1479,5/22/2023,646046653180,18,50x14x6,N/A,N/A,N/A
1480,5/22/2023,646046653191,18,50x14x5,N/A,N/A,N/A
1481,5/22/2023,646046653206,18,50x14x5,N/A,N/A,N/A
1482,5/22/2023,646046653217,18,50x14x6,N/A,N/A,N/A
1483,5/22/2023,646046653228,18,51x14x5,N/A,N/A,N/A
1485,5/26/2023,646046689343,34,52x21x8,4/10/2023,642429367582,642429369221
1486,5/19/2023,646046639740,18,50x14x5,N/A,N/A,N/A
1487,5/26/2023,646046685521,34,51x22x8,4/11/2023,642429486054,642429484408
1488,5/22/2023,646046653239,18,50x14x5,N/A,N/A,N/A
1489,5/22/2023,646046653240,18,50x14x5,N/A,N/A,N/A
1490,5/22/2023,646046653250,18,50x14x5,N/A,N/A,N/A
1491,5/26/2023,646046685532,34,51x21x8,4/3/2023,642429387128,642429385560
1492,5/23/2023,646046668356,18,50x14x5,4/10/2023,642429366152,642429367869
1493,5/22/2023,646046653261,18,49x14x5,4/5/2023,642429443544,642429445135
1494,5/26/2023,646046685543,34,51x21x8,4/5/2023,642429410369,642429411939
1495,5/26/2023,646046685554,34,51x21x8,4/11/2023,642429503061,642429502227
1496,5/26/2023,646046685565,34,52x21x8,4/3/2023,642429387139,642429385570
1497,5/22/2023,646046653272,18,50x14x6,N/A,N/A,N/A
1498,5/24/2023,646046681239,34,58x23x9,4/10/2023,642429482780,642429481008
1499,5/19/2023,646046639750,18,49x14x5,N/A,N/A,N/A
1500,5/26/2023,646046685576,34,51x21x8,4/3/2023,642429382300,642429380580
1501,5/22/2023,646046653283,18,50x14x6,4/3/2023,642429381998,642429380009
1502,5/19/2023,646046639761,18,49x14x5,N/A,N/A,N/A
1503,5/22/2023,646046653294,18,50x14x5,N/A,N/A,N/A
1504,5/26/2023,646046685587,34,51x21x8,4/11/2023,642429503094,642429502249
1505,5/22/2023,646046653309,18,49x14x5,N/A,N/A,N/A
1506,5/22/2023,646046653310,18,50x14x5,4/3/2023,642429387140,642429385581
1507,5/22/2023,646046653320,18,50x14x5,N/A,N/A,N/A
1508,5/26/2023,646046689354,34,51x21x8,4/10/2023,642429367593,642429369232
1509,5/22/2023,646046653331,18,50x14x5,N/A,N/A,N/A
1510,5/22/2023,646046653342,18,50x14x5,N/A,N/A,N/A
1511,5/22/2023,646046653353,18,50x14x5,N/A,N/A,N/A
1512,5/23/2023,646046670827,18,50x14x5,3/31/2023,642429362385,642429360500
1513,5/22/2023,646046653364,18,51x14x5,N/A,N/A,N/A
1514,5/26/2023,646046685598,34,52x21x8,4/6/2023,642429476042,642429477623
1515,5/22/2023,646046653375,18,50x14x5,4/5/2023,642429444816,642429446370
1516,5/22/2023,646046653386,18,50x14x5,N/A,N/A,N/A
1517,5/22/2023,646046653397,18,50x14x5,N/A,N/A,N/A
1518,5/22/2023,646046653401,18,50x13x5,4/11/2023,642429486065,642429484419
1519,5/26/2023,646046685602,34,,4/11/2023,642429503110,642429502250
1520,5/26/2023,646046685613,34,52x21x8,4/3/2023,642429382310,642429380590
1521,5/22/2023,646046653412,18,50x13x5,4/11/2023,642429503120,642429502271
1522,5/19/2023,646046639772,18,,N/A,N/A,N/A
1523,5/24/2023,646046681240,34,50x21x8,4/5/2023,642429469691,642429468099
1524,5/19/2023,646046639783,18,50x14x5,N/A,N/A,N/A
1525,5/24/2023,646046681250,80.3,50x20x10,4/5/2023,642429469706,642429468103
1526,5/22/2023,646046653423,18,50x14x5,N/A,N/A,N/A
1527,5/19/2023,646046639794,18,50x14x5,N/A,N/A,N/A
1528,5/26/2023,646046685624,34,51x21x8,4/3/2023,642429387150,642429385592
1529,5/22/2023,646046653434,18,50x14x5,N/A,N/A,N/A
1530,5/22/2023,646046653445,18,50x14x5,N/A,N/A,N/A
1531,5/26/2023,646046685635,34,51x21x8,4/5/2023,642429444070,642429445640
1532,5/23/2023,646046670838,18,50x14x5,N/A,N/A,N/A
1533,5/23/2023,646046670849,18,50x14x5,N/A,N/A,N/A
1534,5/26/2023,646046685646,34,51x21x8,4/3/2023,642429382207,642429380487
1535,5/22/2023,646046653456,18,50x14x5,4/3/2023,642429382321,642429380605
1536,5/26/2023,646046685657,34,,4/3/2023,642429382001,642429380064
1537,5/22/2023,646046653467,18,50x14x5,N/A,N/A,N/A
1538,5/26/2023,646046685668,34,51x21x8,4/3/2023,642429382332,642429380616
1539,5/26/2023,646046685679,34,,4/11/2023,642429503142,642429502293
1540,5/22/2023,646046653478,18,50x13x5,N/A,N/A,N/A
1541,5/26/2023,646046685680,34,,4/3/2023,642429382012,642429380097
1542,5/22/2023,646046653489,18,50x14x5,4/6/2023,642429475105,642429476763
1543,5/22/2023,646046653490,18,50x13x6,N/A,N/A,N/A
1544,5/24/2023,646046681261,34,50x20x8,4/11/2023,642429487315,642429485676
1545,5/26/2023,646046685690,34,51x21x8,4/3/2023,642429382218,642429380498
1546,5/22/2023,646046653504,18,50x14x5,N/A,N/A,N/A
1547,5/22/2023,646046653515,18,50x14x5,4/11/2023,642429486076,642429484420
1548,5/22/2023,646046653526,18,50x14x5,N/A,N/A,N/A
1549,5/23/2023,646046670850,18,50x14x5,N/A,N/A,N/A
1551,5/22/2023,646046653537,18,50x14x5,4/5/2023,642429444827,642429446381
1552,5/19/2023,646046639809,18,50x14x5,N/A,N/A,N/A
1553,5/22/2023,646046653548,18,50x14x5,N/A,N/A,N/A
1554,5/30/2023,646046690038,34,,3/31/2023,642429362710,642429360810
1555,5/30/2023,646046690564,34,,3/31/2023,642429362731,642429360831
1556,5/22/2023,646046653559,18,50x14x5,N/A,N/A,N/A
1557,5/22/2023,646046653560,18,50x13x5,4/11/2023,642429486087,642429484430
1558,5/19/2023,646046639810,18,50x14x5,4/10/2023,642429482806,642429481020
1559,5/23/2023,646046670860,18,50x14x5,N/A,N/A,N/A
1560,5/23/2023,646046670871,18,50x14x5,N/A,N/A,N/A
1561,5/22/2023,646046653570,18,50x14x5,4/11/2023,642429487131,642429485492
1562,5/22/2023,646046653581,18,50x14x5,N/A,N/A,N/A
1563,5/23/2023,646046671812,18,49x14x6,N/A,N/A,N/A
1564,5/22/2023,646046653592,18,50x14x6,4/11/2023,642429503153,642429502320
1565,5/22/2023,646046653607,18,50x14x5,N/A,N/A,N/A
1566,5/26/2023,646046685705,34,52x21x8,4/11/2023,642429486102,642429484452
1567,5/26/2023,646046685716,34,52x20x8,4/3/2023,642429382229,642429380502
1568,5/26/2023,646046685727,34,,4/11/2023,642429486639,642429484989
1569,5/22/2023,646046653618,18,50x14x6,N/A,N/A,N/A
1570,5/26/2023,646046685738,34,52x21x8,4/11/2023,642429486113,642429484474
1571,5/22/2023,646046653629,18,50x14x5,4/5/2023,642429444838,642429446392
1572,5/23/2023,646046670882,18,50x14x5,N/A,N/A,N/A
1573,5/23/2023,646046670893,18,50x14x5,N/A,N/A,N/A
1574,5/23/2023,646046671319,18,50x14x6,3/31/2023,642429362753,642429360853
1575,5/23/2023,646046673506,18,50x14x6,N/A,N/A,N/A
1576,5/22/2023,646046653630,18,50x14x5,N/A,N/A,N/A
1577,5/26/2023,646046685749,34,51x21x8,4/6/2023,642429475480,642429477093
1578,5/22/2023,646046653640,18,50x14x5,N/A,N/A,N/A
1579,5/19/2023,646046639820,18,49x14x5,4/10/2023,642429482817,642429481052
1580,5/22/2023,646046653651,18,49x14x5,4/11/2023,642429486135,642429484485
1581,5/22/2023,646046653662,18,49x14x5,4/3/2023,642429382230,642429380513
1583,5/23/2023,646046672083,18,50x14x6,N/A,N/A,N/A
1584,5/30/2023,646046690049,34,51x21x8,3/31/2023,642429363749,642429361860
1585,5/26/2023,646046685750,34,51x21x8,4/3/2023,642429387827,642429386268
1586,5/22/2023,646046653673,18,49x14x5,N/A,N/A,N/A
1587,5/23/2023,646046672999,18,50x14x5,N/A,N/A,N/A
1588,5/30/2023,646046690575,34,51x21x8,3/31/2023,642429362775,642429360875
1589,5/22/2023,646046653684,18,49x13x6,4/3/2023,642429382023,642429380134
1590,5/26/2023,646046688884,34,51x21x8,4/3/2023,642429382034,642429380156
1591,5/26/2023,646046685760,34,52x21x8,4/11/2023,642429486650,642429485014
1592,5/26/2023,646046685771,34,52x21x8,4/6/2023,642429475138,642429476800
1593,5/26/2023,646046685782,34,51x21x8,4/6/2023,642429475149,642429476811
1594,5/26/2023,646046685793,34,,4/11/2023,642429503175,642429502330
1595,5/22/2023,646046653695,18,50x14x5,N/A,N/A,N/A
1596,5/26/2023,646046685808,34,52x20x9,4/5/2023,642429444091,642429445650
1597,5/26/2023,646046689365,34,51x21x8,4/3/2023,642429388021,642429386463
1598,5/23/2023,646046670908,18,50x14x5,N/A,N/A,N/A
1599,5/26/2023,646046685819,34,,4/3/2023,642429387460,642429385905
1600,5/30/2023,646046690520,34,51x21x8,3/31/2023,642429362786,642429360897
1601,5/26/2023,646046685820,34,51x21x8,4/11/2023,642429486146,642429484500
1602,5/26/2023,646046685830,34,51x21x8,4/5/2023,642429444106,642429445661
1603,5/19/2023,646046639831,18,49x14x5,N/A,N/A,N/A
1604,5/22/2023,646046653700,18,50x13x6,N/A,N/A,N/A
1605,5/26/2023,646046685841,34,,4/3/2023,642429382045,642429380189
1606,5/22/2023,646046653710,18,50x14x6,N/A,N/A,N/A
1607,5/22/2023,646046653721,18,50x13x5,4/11/2023,642429486683,642429485025
1608,5/23/2023,646046673539,18,50x14x6,3/31/2023,642429362812,642429360945
1609,5/22/2023,646046653732,18,50x14x5,N/A,N/A,N/A
1610,5/19/2023,646046639842,18,50x14x5,N/A,N/A,N/A
1611,5/22/2023,646046653743,18,50x14x5,4/6/2023,642429475160,642429476822
1612,5/23/2023,646046670919,18,50x14x5,N/A,N/A,N/A
1613,5/19/2023,646046639853,18,49x14x5,4/10/2023,642429482840,642429481063
1614,5/19/2023,646046639864,18,50x14x5,N/A,N/A,N/A
