Store #,City,Category,Declaration Category,Declared Items,UPC ,Cat,Sub-Cat,Change Request Action ,Store-UPC,Zahra Comments
1253,AUSTIN,Milk,1% Gallon Milk,GV 1% Milk Gallon,78742351889,1,2,No Change,1253-78742351889,
1253,AUSTIN,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon,78742352022,1,6,No Change,1253-78742352022,
1253,AUSTIN,Milk,Skim Gallon Milk,GV Skim Milk Gallon,78742351896,1,2,No Change,1253-78742351896,
1253,AUSTIN,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon,78742352039,1,6,No Change,1253-78742352039,
1253,AUSTIN,Milk,Whole Gallon Milk,GV Whole Milk Gallon,78742351865,51,1,No Change,1253-78742351865,
1253,AUSTIN,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon,78742352008,51,2,No Change,1253-78742352008,
1253,AUSTIN,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R,78742228822,4,4,No Change,1253-78742228822,
1253,AUSTIN,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R,78742352169,4,4,No Change,1253-78742352169,
1253,AUSTIN,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R,78742229126,4,4,No Change,1253-78742229126,
1254,BELLMEAD,Milk,1% Buttermilk,DFA OAK FARMS 1% BUTTERMILK HG-064OZ,41271003567,1,3,Add,1254-41271003567,
1254,BELLMEAD,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,72945611030,16,1,No Change,1254-72945611030,
1254,BELLMEAD,Cheese,American,GV Deluxe Sliced American ,78742353272,2,12,No Change,1254-78742353272,
1254,BELLMEAD,Cheese,Colby 1 lb,GV Colby 1lb,78742430201,2,12,No Change,1254-78742430201,
1254,BELLMEAD,Cheese,Colby Jack 1 lb,GV Colby Jack,78742079646,2,12,No Change,1254-78742079646,
1254,BELLMEAD,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb,78742217307,2,12,No Change,1254-78742217307,
1254,BELLMEAD,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb,78742374581,2,12,No Change,1254-78742374581,
1254,BELLMEAD,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb,78742067735,2,12,No Change,1254-78742067735,
1254,BELLMEAD,Cheese,Monterey Jack - 1 lb,GV Mont Jack,78742430218,2,12,No Change,1254-78742430218,
1254,BELLMEAD,Cheese,Monterey Jack - 2 lb,GV Mont Jack,78742097473,2,12,No Change,1254-78742097473,
1254,BELLMEAD,Cheese,Mozzarella 1 lb,GV Mozzarella,78742430195,2,12,No Change,1254-78742430195,
1254,BELLMEAD,Cheese,Mozzarella 2 lb,GV Mozzarella,78742119076,2,12,No Change,1254-78742119076,
1254,BELLMEAD,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb,78742430225,2,12,No Change,1254-78742430225,
1254,BELLMEAD,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb,78742148786,2,12,No Change,1254-78742148786,
1254,BELLMEAD,Cheese,String ,Frigo String Cheese,41716232163,2,12,No Change,1254-41716232163,
1254,BELLMEAD,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb,78742062570,2,12,No Change,1254-78742062570,
1254,BELLMEAD,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,78742352282,4,5,No Change,1254-78742352282,
1254,BELLMEAD,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,78742229799,4,5,No Change,1254-78742229799,
1254,BELLMEAD,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,78742122373,4,5,No Change,1254-78742122373,
1254,BELLMEAD,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,78742371672,4,5,No Change,1254-78742371672,
1254,BELLMEAD,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,No Change,1254-16300220017,
1254,BELLMEAD,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,No Change,1254-78742088198,
1254,BELLMEAD,Juice,Cranberry 64 oz,GV Cranberry 64 oz,78742066929,4,4,No Change,1254-78742066929,
1254,BELLMEAD,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,No Change,1254-78742069906,
1254,BELLMEAD,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,No Change,1254-78742226903,
1254,BELLMEAD,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,No Change,1254-78742226897,
1254,BELLMEAD,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,No Change,1254-16300220055,
1254,BELLMEAD,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,No Change,1254-78742296609,
1254,BELLMEAD,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,No Change,1254-16300220062,
1254,BELLMEAD,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,No Change,1254-78742014678,
1254,BELLMEAD,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,No Change,1254-78742062099,
1254,BELLMEAD,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,No Change,1254-78742062037,
1254,BELLMEAD,Milk,1% Gallon Milk,GV 1% Milk Gallon,78742351889,1,2,No Change,1254-78742351889,
1254,BELLMEAD,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon,78742352022,1,6,No Change,1254-78742352022,
1254,BELLMEAD,Milk,1% Quart Milk,DFA OAK FARMS 1% QT-032OZ,70026351264,52,1,No Change,1254-70026351264,
1254,BELLMEAD,Milk,Skim Gallon Milk,GV Skim Milk Gallon,78742351896,1,2,No Change,1254-78742351896,
1254,BELLMEAD,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon,78742352039,1,6,No Change,1254-78742352039,
1254,BELLMEAD,Milk,Skim Quart Milk,DFA OAK FARMS WHOLE QT-032OZ,41271004113,50,1,No Change,1254-41271004113,
1254,BELLMEAD,Milk,Whole Gallon Milk,GV Whole Milk Gallon,78742351865,51,1,No Change,1254-78742351865,
1254,BELLMEAD,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon,78742352008,51,2,No Change,1254-78742352008,
1254,BELLMEAD,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R,78742228822,4,4,No Change,1254-78742228822,
1254,BELLMEAD,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R,78742352169,4,4,No Change,1254-78742352169,
1254,BELLMEAD,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R,78742229126,4,4,No Change,1254-78742229126,
1257,STAMFORD,Milk,1% Buttermilk,DFA GANDYS 1% BUTTERMILK HG-064OZ,72650000525,1,3,Add,1257-72650000525,
1257,STAMFORD,Milk,1% Quart Milk,DFA GANDYS 1% QT-032OZ,72650000792,52,1,Add,1257-72650000792,
1257,STAMFORD,Milk,Whole Quart Milk,DFA GANDYS WHOLE QT-032OZ,72650000037,50,1,Add,1257-72650000037,
1257,STAMFORD,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,72945611030,16,1,No Change,1257-72945611030,
1257,STAMFORD,Cheese,American,GV Deluxe Sliced American ,78742353272,2,12,No Change,1257-78742353272,
1257,STAMFORD,Cheese,Colby 1 lb,GV Colby 1lb,78742430201,2,12,No Change,1257-78742430201,
1257,STAMFORD,Cheese,Colby Jack 1 lb,GV Colby Jack,78742079646,2,12,No Change,1257-78742079646,
1257,STAMFORD,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb,78742217307,2,12,No Change,1257-78742217307,
1257,STAMFORD,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb,78742374581,2,12,No Change,1257-78742374581,
1257,STAMFORD,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb,78742067735,2,12,No Change,1257-78742067735,
1257,STAMFORD,Cheese,Monterey Jack - 1 lb,GV Mont Jack,78742430218,2,12,No Change,1257-78742430218,
1257,STAMFORD,Cheese,Monterey Jack - 2 lb,GV Mont Jack,78742097473,2,12,No Change,1257-78742097473,
1257,STAMFORD,Cheese,Mozzarella 1 lb,GV Mozzarella,78742430195,2,12,No Change,1257-78742430195,
1257,STAMFORD,Cheese,Mozzarella 2 lb,GV Mozzarella,78742119076,2,12,No Change,1257-78742119076,
1257,STAMFORD,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb,78742430225,2,12,No Change,1257-78742430225,
1257,STAMFORD,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb,78742148786,2,12,No Change,1257-78742148786,
1257,STAMFORD,Cheese,String ,Frigo String Cheese,41716232163,2,12,No Change,1257-41716232163,
1257,STAMFORD,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb,78742062570,2,12,No Change,1257-78742062570,
1257,STAMFORD,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,78742352282,4,5,No Change,1257-78742352282,
1257,STAMFORD,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,78742122373,4,5,No Change,1257-78742122373,
1257,STAMFORD,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,78742371672,4,5,No Change,1257-78742371672,
1257,STAMFORD,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,No Change,1257-16300220017,
1257,STAMFORD,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,No Change,1257-78742088198,
1257,STAMFORD,Juice,Cranberry 64 oz,GV Cranberry 64 oz,78742066929,4,4,No Change,1257-78742066929,
1257,STAMFORD,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,No Change,1257-78742069906,
1257,STAMFORD,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,No Change,1257-78742226903,
1257,STAMFORD,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,No Change,1257-78742226897,
1257,STAMFORD,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,No Change,1257-16300220055,
1257,STAMFORD,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,No Change,1257-78742296609,
1257,STAMFORD,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,No Change,1257-16300220062,
1257,STAMFORD,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,No Change,1257-78742014678,
1257,STAMFORD,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,No Change,1257-78742062099,
1257,STAMFORD,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,No Change,1257-78742062037,
1257,STAMFORD,Milk,1% Gallon Milk,GV 1% Milk Gallon,78742351889,1,2,No Change,1257-78742351889,
1257,STAMFORD,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon,78742352022,1,6,No Change,1257-78742352022,
1257,STAMFORD,Milk,Skim Gallon Milk,GV Skim Milk Gallon,78742351896,1,2,No Change,1257-78742351896,
1257,STAMFORD,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon,78742352039,1,6,No Change,1257-78742352039,
1257,STAMFORD,Milk,Whole Gallon Milk,GV Whole Milk Gallon,78742351865,51,1,No Change,1257-78742351865,
1257,STAMFORD,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon,78742352008,51,2,No Change,1257-78742352008,
1257,STAMFORD,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R,78742228822,4,4,No Change,1257-78742228822,
1257,STAMFORD,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R,78742352169,4,4,No Change,1257-78742352169,
1257,STAMFORD,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R,78742229126,4,4,No Change,1257-78742229126,
1272,SNYDER,Milk,1% Buttermilk,DFA GANDYS 1% BUTTERMILK HG-064OZ,72650000525,1,3,Add,1272-72650000525,
1272,SNYDER,Milk,1% Quart Milk,DFA GANDYS 1% QT-032OZ,72650000792,52,1,Add,1272-72650000792,
1272,SNYDER,Milk,Whole Quart Milk,DFA GANDYS WHOLE QT-032OZ,72650000037,50,1,Add,1272-72650000037,
1272,SNYDER,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,72945611030,16,1,No Change,1272-72945611030,
1272,SNYDER,Cheese,American,GV Deluxe Sliced American ,78742353272,2,12,No Change,1272-78742353272,
1272,SNYDER,Cheese,Colby 1 lb,GV Colby 1lb,78742430201,2,12,No Change,1272-78742430201,
1272,SNYDER,Cheese,Colby Jack 1 lb,GV Colby Jack,78742079646,2,12,No Change,1272-78742079646,
1272,SNYDER,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb,78742217307,2,12,No Change,1272-78742217307,
1272,SNYDER,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb,78742374581,2,12,No Change,1272-78742374581,
1272,SNYDER,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb,78742067735,2,12,No Change,1272-78742067735,
1272,SNYDER,Cheese,Monterey Jack - 1 lb,GV Mont Jack,78742430218,2,12,No Change,1272-78742430218,
1272,SNYDER,Cheese,Monterey Jack - 2 lb,GV Mont Jack,78742097473,2,12,No Change,1272-78742097473,
1272,SNYDER,Cheese,Mozzarella 1 lb,GV Mozzarella,78742430195,2,12,No Change,1272-78742430195,
1272,SNYDER,Cheese,Mozzarella 2 lb,GV Mozzarella,78742119076,2,12,No Change,1272-78742119076,
1272,SNYDER,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb,78742430225,2,12,No Change,1272-78742430225,
1272,SNYDER,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb,78742148786,2,12,No Change,1272-78742148786,
1272,SNYDER,Cheese,String ,Frigo String Cheese,41716232163,2,12,No Change,1272-41716232163,
1272,SNYDER,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb,78742062570,2,12,No Change,1272-78742062570,
1272,SNYDER,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,78742352282,4,5,No Change,1272-78742352282,
1272,SNYDER,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,78742229799,4,5,No Change,1272-78742229799,
1272,SNYDER,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,78742122373,4,5,No Change,1272-78742122373,
1272,SNYDER,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,78742371672,4,5,No Change,1272-78742371672,
1272,SNYDER,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,No Change,1272-16300220017,
1272,SNYDER,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,No Change,1272-78742088198,
1272,SNYDER,Juice,Cranberry 64 oz,GV Cranberry 64 oz,78742066929,4,4,No Change,1272-78742066929,
1272,SNYDER,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,No Change,1272-78742069906,
1272,SNYDER,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,No Change,1272-78742226903,
1272,SNYDER,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,No Change,1272-78742226897,
1272,SNYDER,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,No Change,1272-16300220055,
1272,SNYDER,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,No Change,1272-78742296609,
1272,SNYDER,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,No Change,1272-16300220062,
1272,SNYDER,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,No Change,1272-78742014678,
1272,SNYDER,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,No Change,1272-78742062099,
1272,SNYDER,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,No Change,1272-78742062037,
1272,SNYDER,Milk,1% Gallon Milk,GV 1% Milk Gallon,78742351889,1,2,No Change,1272-78742351889,
1272,SNYDER,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon,78742352022,1,6,No Change,1272-78742352022,
1272,SNYDER,Milk,Skim Gallon Milk,GV Skim Milk Gallon,78742351896,1,2,No Change,1272-78742351896,
1272,SNYDER,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon,78742352039,1,6,No Change,1272-78742352039,
1272,SNYDER,Milk,Whole Gallon Milk,GV Whole Milk Gallon,78742351865,51,1,No Change,1272-78742351865,
1272,SNYDER,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon,78742352008,51,2,No Change,1272-78742352008,
1272,SNYDER,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R,78742228822,4,4,No Change,1272-78742228822,
1272,SNYDER,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R,78742352169,4,4,No Change,1272-78742352169,
1272,SNYDER,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R,78742229126,4,4,No Change,1272-78742229126,
1279,HOUSTON,Milk,1% Buttermilk,PRAIRIE FARMS HILAND LOWFAT BUTTERMILK HG-064OZ,72060025118,1,3,Add,1279-72060025118,
1279,HOUSTON,Milk,1% Quart Milk,PRAIRIE FARMS HILAND 1% QT-032OZ,72060000559,52,1,Add,1279-72060000559,
1279,HOUSTON,Milk,Skim Quart Milk,PRAIRIE FARMS HILAND SKIM QT-032OZ,72060000863,52,1,Add,1279-72060000863,
1279,HOUSTON,Milk,Whole Quart Milk,PRAIRIE FARMS HILAND WHOLE QT-032OZ,72060000122,50,1,Add,1279-72060000122,
1279,HOUSTON,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,72945611030,16,1,No Change,1279-72945611030,
1279,HOUSTON,Cheese,American,GV Deluxe Sliced American ,78742353272,2,12,No Change,1279-78742353272,
1279,HOUSTON,Cheese,Colby 1 lb,GV Colby 1lb,78742430201,2,12,No Change,1279-78742430201,
1279,HOUSTON,Cheese,Colby Jack 1 lb,GV Colby Jack,78742079646,2,12,No Change,1279-78742079646,
1279,HOUSTON,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb,78742217307,2,12,No Change,1279-78742217307,
1279,HOUSTON,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb,78742374581,2,12,No Change,1279-78742374581,
1279,HOUSTON,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb,78742067735,2,12,No Change,1279-78742067735,
1279,HOUSTON,Cheese,Monterey Jack - 1 lb,GV Mont Jack,78742430218,2,12,No Change,1279-78742430218,
1279,HOUSTON,Cheese,Monterey Jack - 2 lb,GV Mont Jack,78742097473,2,12,No Change,1279-78742097473,
1279,HOUSTON,Cheese,Mozzarella 1 lb,GV Mozzarella,78742430195,2,12,No Change,1279-78742430195,
1279,HOUSTON,Cheese,Mozzarella 2 lb,GV Mozzarella,78742119076,2,12,No Change,1279-78742119076,
1279,HOUSTON,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb,78742430225,2,12,No Change,1279-78742430225,
1279,HOUSTON,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb,78742148786,2,12,No Change,1279-78742148786,
1279,HOUSTON,Cheese,String ,Frigo String Cheese,41716232163,2,12,No Change,1279-41716232163,
1279,HOUSTON,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb,78742062570,2,12,No Change,1279-78742062570,
1279,HOUSTON,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,78742352282,4,5,No Change,1279-78742352282,
1279,HOUSTON,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,78742229799,4,5,No Change,1279-78742229799,
1279,HOUSTON,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,78742122373,4,5,No Change,1279-78742122373,
1279,HOUSTON,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,78742371672,4,5,No Change,1279-78742371672,
1279,HOUSTON,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,No Change,1279-16300220017,
1279,HOUSTON,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,No Change,1279-78742088198,
1279,HOUSTON,Juice,Cranberry 64 oz,GV Cranberry 64 oz,78742066929,4,4,No Change,1279-78742066929,
1279,HOUSTON,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,No Change,1279-78742069906,
1279,HOUSTON,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,No Change,1279-78742226903,
1279,HOUSTON,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,No Change,1279-78742226897,
1279,HOUSTON,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,No Change,1279-16300220055,
1279,HOUSTON,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,No Change,1279-78742296609,
1279,HOUSTON,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,No Change,1279-16300220062,
1279,HOUSTON,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,No Change,1279-78742014678,
1279,HOUSTON,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,No Change,1279-78742062099,
1279,HOUSTON,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,No Change,1279-78742062037,
1279,HOUSTON,Milk,1% Gallon Milk,GV 1% Milk Gallon,78742351889,1,2,No Change,1279-78742351889,
1279,HOUSTON,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon,78742352022,1,6,No Change,1279-78742352022,
1279,HOUSTON,Milk,Skim Gallon Milk,GV Skim Milk Gallon,78742351896,1,2,No Change,1279-78742351896,
1279,HOUSTON,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon,78742352039,1,6,No Change,1279-78742352039,
1279,HOUSTON,Milk,Whole Gallon Milk,GV Whole Milk Gallon,78742351865,51,1,No Change,1279-78742351865,
1279,HOUSTON,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon,78742352008,51,2,No Change,1279-78742352008,
1279,HOUSTON,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R,78742228822,4,4,No Change,1279-78742228822,
1279,HOUSTON,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R,78742352169,4,4,No Change,1279-78742352169,
1279,HOUSTON,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R,78742229126,4,4,No Change,1279-78742229126,
1296,SAN BENITO,Milk,1% Buttermilk,DFA HYGEIA 1% BUTTERMILK HG-064OZ,70026011113,1,3,Add,1296-70026011113,
1296,SAN BENITO,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,72945611030,16,1,No Change,1296-72945611030,
1296,SAN BENITO,Cheese,American,GV Deluxe Sliced American ,78742353272,2,12,No Change,1296-78742353272,
1296,SAN BENITO,Cheese,Colby 1 lb,GV Colby 1lb,78742430201,2,12,No Change,1296-78742430201,
1296,SAN BENITO,Cheese,Colby Jack 1 lb,GV Colby Jack,78742079646,2,12,No Change,1296-78742079646,
1296,SAN BENITO,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb,78742217307,2,12,No Change,1296-78742217307,
1296,SAN BENITO,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb,78742374581,2,12,No Change,1296-78742374581,
1296,SAN BENITO,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb,78742067735,2,12,No Change,1296-78742067735,
1296,SAN BENITO,Cheese,Monterey Jack - 1 lb,GV Mont Jack,78742430218,2,12,No Change,1296-78742430218,
1296,SAN BENITO,Cheese,Monterey Jack - 2 lb,GV Mont Jack,78742097473,2,12,No Change,1296-78742097473,
1296,SAN BENITO,Cheese,Mozzarella 1 lb,GV Mozzarella,78742430195,2,12,No Change,1296-78742430195,
1296,SAN BENITO,Cheese,Mozzarella 2 lb,GV Mozzarella,78742119076,2,12,No Change,1296-78742119076,
1296,SAN BENITO,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb,78742430225,2,12,No Change,1296-78742430225,
1296,SAN BENITO,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb,78742148786,2,12,No Change,1296-78742148786,
1296,SAN BENITO,Cheese,String ,Frigo String Cheese,41716232163,2,12,No Change,1296-41716232163,
1296,SAN BENITO,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb,78742062570,2,12,No Change,1296-78742062570,
1296,SAN BENITO,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,78742352282,4,5,No Change,1296-78742352282,
1296,SAN BENITO,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,78742229799,4,5,No Change,1296-78742229799,
1296,SAN BENITO,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,78742122373,4,5,No Change,1296-78742122373,
1296,SAN BENITO,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,78742371672,4,5,No Change,1296-78742371672,
