Club #,Workgroup,Role,FY23 FT HC Pln,FY23 PT HC Pln,FY23 Total HC Pln,YoY FT HC Change,YoY PT HC Change,YoY Total HC Change
4961,Merchandising Team,Forklift Driver,4,0,4,0,0,0
4961,Merchandising Team,Merchandising,10,8,18,0,0,0
4961,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
4961,Personal Shopper,Personal Shopper,3,2,5,1,1,2
4961,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
4961,Specialty,Fuel/Car Wash,2,1,3,0,0,0
4961,Specialty,Maintenance,2,3,5,0,0,0
4961,Specialty,Optical,2,0,2,0,0,0
4961,Specialty,Pharmacy Tech,4,3,7,0,0,0
4961,Specialty,TBC Lead,1,0,1,0,0,0
4961,Specialty,TBC Tire Tech,3,3,6,0,0,0
6246,Fresh,Baker/Packager,3,2,5,1,0,1
6246,Fresh,Bakery Lead,1,0,1,0,0,0
6246,Fresh,Café,5,6,11,0,-1,-1
6246,Fresh,Cake Decorator,3,2,5,0,1,1
6246,Fresh,Freezer/Cooler/Deli,3,3,6,0,0,0
6246,Fresh,HMS/Rotisserie,3,5,8,0,0,0
6246,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
6246,Fresh,Meat Lead,1,0,1,0,0,0
6246,Fresh,Prepared Food Lead,1,0,1,0,0,0
6246,Fresh,Produce,2,5,7,0,1,1
6246,Fresh,Produce Lead,1,0,1,0,0,0
6246,Fresh,Senior Meat Cutter,4,1,5,0,0,0
6246,Member Team,Member Assist,3,6,9,0,1,1
6246,Member Team,Member Frontline,6,17,23,0,1,1
6246,Member Team,Member Specialist,8,4,12,0,1,1
6246,Member Team,Member Support,0,0,0,0,0,0
6246,Member Team,Member Team Lead,5,0,5,0,0,0
6246,Merchandising Team,Backroom Associate,4,0,4,0,0,0
6246,Merchandising Team,Forklift Driver,5,0,5,1,0,1
6246,Merchandising Team,Merchandising,10,10,20,-1,1,0
6246,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6246,Personal Shopper,Personal Shopper,4,3,7,-1,2,1
6246,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6246,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6246,Specialty,Maintenance,3,1,4,0,0,0
6246,Specialty,Optical,1,1,2,0,0,0
6246,Specialty,Pharmacy Tech,2,2,4,0,0,0
6246,Specialty,TBC Lead,1,0,1,0,0,0
6246,Specialty,TBC Tire Tech,3,3,6,0,0,0
6347,Fresh,Baker/Packager,2,3,5,0,0,0
6347,Fresh,Bakery Lead,1,0,1,0,0,0
6347,Fresh,Café,4,5,9,0,-1,-1
6347,Fresh,Cake Decorator,3,0,3,0,-1,-1
6347,Fresh,Freezer/Cooler/Deli,3,2,5,0,0,0
6347,Fresh,HMS/Rotisserie,2,3,5,0,0,0
6347,Fresh,Meat Cutter/Wrapper,2,1,3,0,0,0
6347,Fresh,Meat Lead,1,0,1,0,0,0
6347,Fresh,Prepared Food Lead,1,0,1,0,0,0
6347,Fresh,Produce,3,3,6,1,0,1
6347,Fresh,Produce Lead,1,0,1,0,0,0
6347,Fresh,Senior Meat Cutter,4,1,5,0,0,0
6347,Member Team,Member Assist,3,5,8,0,0,0
6347,Member Team,Member Frontline,7,17,24,0,0,0
6347,Member Team,Member Specialist,6,4,10,0,0,0
6347,Member Team,Member Support,0,0,0,0,0,0
6347,Member Team,Member Team Lead,5,0,5,0,0,0
6347,Merchandising Team,Backroom Associate,5,0,5,1,0,1
6347,Merchandising Team,Forklift Driver,5,0,5,0,0,0
6347,Merchandising Team,Merchandising,12,11,23,0,0,0
6347,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6347,Personal Shopper,Personal Shopper,5,2,7,-1,2,1
6347,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6347,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6347,Specialty,Maintenance,3,1,4,0,0,0
6347,Specialty,Optical,1,1,2,0,0,0
6347,Specialty,Pharmacy Tech,3,2,5,0,0,0
6347,Specialty,TBC Lead,1,0,1,0,0,0
6347,Specialty,TBC Tire Tech,4,2,6,0,0,0
6408,Fresh,Baker/Packager,2,3,5,0,0,0
6408,Fresh,Bakery Lead,1,0,1,0,0,0
6408,Fresh,Café,4,3,7,0,-1,-1
6408,Fresh,Cake Decorator,2,2,4,0,0,0
6408,Fresh,Freezer/Cooler/Deli,3,2,5,0,0,0
6408,Fresh,HMS/Rotisserie,3,2,5,0,0,0
6408,Fresh,Meat Cutter/Wrapper,2,1,3,0,0,0
6408,Fresh,Meat Lead,1,0,1,0,0,0
6408,Fresh,Prepared Food Lead,1,0,1,0,0,0
6408,Fresh,Produce,3,3,6,0,1,1
6408,Fresh,Produce Lead,1,0,1,0,0,0
6408,Fresh,Senior Meat Cutter,3,1,4,0,0,0
6408,Member Team,Member Assist,3,4,7,0,0,0
6408,Member Team,Member Frontline,6,18,24,0,0,0
6408,Member Team,Member Specialist,6,4,10,0,0,0
6408,Member Team,Member Support,0,0,0,0,0,0
6408,Member Team,Member Team Lead,5,0,5,0,0,0
6408,Merchandising Team,Backroom Associate,4,0,4,0,0,0
6408,Merchandising Team,Forklift Driver,5,0,5,0,0,0
6408,Merchandising Team,Merchandising,12,9,21,0,0,0
6408,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6408,Personal Shopper,Personal Shopper,5,3,8,-1,2,1
6408,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6408,Specialty,Asset Protection,0,0,0,0,0,0
6408,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6408,Specialty,Maintenance,3,1,4,0,0,0
6408,Specialty,Optical,1,1,2,0,0,0
6408,Specialty,Pharmacy Tech,3,2,5,0,0,0
6408,Specialty,TBC Lead,1,0,1,0,0,0
6408,Specialty,TBC Tire Tech,5,3,8,0,0,0
6439,Fresh,Baker/Packager,3,1,4,1,0,1
6439,Fresh,Bakery Lead,1,0,1,0,0,0
6439,Fresh,Café,3,7,10,0,1,1
6439,Fresh,Cake Decorator,3,1,4,0,0,0
6439,Fresh,Freezer/Cooler/Deli,3,2,5,0,0,0
6439,Fresh,HMS/Rotisserie,2,3,5,0,0,0
6439,Fresh,Meat Cutter/Wrapper,2,1,3,0,0,0
6439,Fresh,Meat Lead,1,0,1,0,0,0
6439,Fresh,Prepared Food Lead,1,0,1,0,0,0
6439,Fresh,Produce,2,4,6,0,1,1
6439,Fresh,Produce Lead,1,0,1,0,0,0
6439,Fresh,Senior Meat Cutter,5,1,6,0,1,1
6439,Member Team,Member Assist,3,5,8,0,0,0
6439,Member Team,Member Frontline,6,17,23,0,0,0
6439,Member Team,Member Specialist,7,5,12,0,0,0
6439,Member Team,Member Support,0,0,0,0,0,0
6439,Member Team,Member Team Lead,5,0,5,0,0,0
6439,Merchandising Team,Backroom Associate,5,0,5,0,0,0
6439,Merchandising Team,Forklift Driver,6,0,6,0,0,0
6439,Merchandising Team,Merchandising,15,13,28,2,0,2
6439,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6439,Personal Shopper,Personal Shopper,11,5,16,1,3,4
6439,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6439,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6439,Specialty,Maintenance,3,3,6,0,0,0
6439,Specialty,Optical,1,1,2,0,0,0
6439,Specialty,Pharmacy Tech,2,2,4,0,0,0
6439,Specialty,TBC Lead,1,0,1,0,0,0
6439,Specialty,TBC Tire Tech,5,3,8,0,0,0
6502,Fresh,Baker/Packager,3,1,4,1,0,1
6502,Fresh,Bakery Lead,1,0,1,0,0,0
6502,Fresh,Café,5,7,12,0,1,1
6502,Fresh,Cake Decorator,3,1,4,0,0,0
6502,Fresh,Freezer/Cooler/Deli,3,2,5,0,1,1
6502,Fresh,HMS/Rotisserie,3,3,6,0,0,0
6502,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
6502,Fresh,Meat Lead,1,0,1,0,0,0
6502,Fresh,Prepared Food Lead,1,0,1,0,0,0
6502,Fresh,Produce,2,4,6,0,2,2
6502,Fresh,Produce Lead,1,0,1,0,0,0
6502,Fresh,Senior Meat Cutter,3,1,4,0,0,0
6502,Member Team,Member Assist,4,4,8,1,1,2
6502,Member Team,Member Frontline,6,17,23,1,1,2
6502,Member Team,Member Specialist,9,4,13,0,0,0
6502,Member Team,Member Support,0,0,0,0,0,0
6502,Member Team,Member Team Lead,5,0,5,0,0,0
6502,Merchandising Team,Backroom Associate,4,0,4,0,0,0
6502,Merchandising Team,Forklift Driver,5,0,5,1,0,1
6502,Merchandising Team,Merchandising,11,10,21,1,0,1
6502,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6502,Personal Shopper,Personal Shopper,8,3,11,-1,2,1
6502,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6502,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6502,Specialty,Maintenance,3,0,3,0,0,0
6502,Specialty,Optical,1,1,2,0,0,0
6502,Specialty,Pharmacy Tech,2,1,3,0,0,0
6502,Specialty,TBC Lead,1,0,1,0,0,0
6502,Specialty,TBC Tire Tech,4,1,5,0,0,0
6672,Fresh,Baker/Packager,3,2,5,1,1,2
6672,Fresh,Bakery Lead,1,0,1,0,0,0
6672,Fresh,Café,4,5,9,1,-1,0
6672,Fresh,Cake Decorator,2,1,3,0,0,0
6672,Fresh,Freezer/Cooler/Deli,3,1,4,0,0,0
6672,Fresh,HMS/Rotisserie,2,2,4,0,0,0
6672,Fresh,Meat Cutter/Wrapper,2,3,5,0,0,0
6672,Fresh,Meat Lead,1,0,1,0,0,0
6672,Fresh,Prepared Food Lead,1,0,1,0,0,0
6672,Fresh,Produce,2,3,5,0,1,1
6672,Fresh,Produce Lead,1,0,1,0,0,0
6672,Fresh,Senior Meat Cutter,3,1,4,0,0,0
6672,Member Team,Member Assist,3,4,7,0,1,1
6672,Member Team,Member Frontline,6,17,23,0,0,0
6672,Member Team,Member Specialist,6,2,8,0,0,0
6672,Member Team,Member Support,0,0,0,0,0,0
6672,Member Team,Member Team Lead,4,0,4,0,0,0
6672,Merchandising Team,Backroom Associate,4,0,4,0,0,0
6672,Merchandising Team,Forklift Driver,4,0,4,0,0,0
6672,Merchandising Team,Merchandising,10,9,19,0,0,0
6672,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6672,Personal Shopper,Personal Shopper,6,4,10,-1,2,1
6672,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6672,Specialty,Asset Protection,1,0,1,0,0,0
6672,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6672,Specialty,Maintenance,2,2,4,0,0,0
6672,Specialty,Optical,2,0,2,0,0,0
6672,Specialty,Pharmacy Tech,2,1,3,0,0,0
6672,Specialty,TBC Lead,1,0,1,0,0,0
6672,Specialty,TBC Tire Tech,4,2,6,0,0,0
7676,Fresh,Baker/Packager,3,2,5,1,0,1
7676,Fresh,Bakery Lead,1,0,1,0,0,0
7676,Fresh,Café,3,6,9,0,1,1
7676,Fresh,Cake Decorator,2,2,4,0,0,0
7676,Fresh,Freezer/Cooler/Deli,4,3,7,1,0,1
7676,Fresh,HMS/Rotisserie,2,3,5,0,0,0
7676,Fresh,Meat Cutter/Wrapper,2,1,3,0,0,0
7676,Fresh,Meat Lead,1,0,1,0,0,0
7676,Fresh,Prepared Food Lead,1,0,1,0,0,0
7676,Fresh,Produce,2,5,7,0,1,1
7676,Fresh,Produce Lead,1,0,1,0,0,0
7676,Fresh,Senior Meat Cutter,5,1,6,0,1,1
7676,Member Team,Member Assist,3,5,8,0,0,0
7676,Member Team,Member Frontline,6,18,24,0,1,1
7676,Member Team,Member Specialist,6,4,10,0,0,0
7676,Member Team,Member Support,0,0,0,0,0,0
7676,Member Team,Member Team Lead,5,0,5,0,0,0
7676,Merchandising Team,Backroom Associate,5,0,5,0,0,0
7676,Merchandising Team,Forklift Driver,6,0,6,1,0,1
7676,Merchandising Team,Merchandising,13,12,25,2,1,3
7676,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
7676,Personal Shopper,Personal Shopper,9,4,13,-1,2,1
7676,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
7676,Specialty,Fuel/Car Wash,2,1,3,0,0,0
7676,Specialty,Maintenance,3,2,5,0,0,0
7676,Specialty,Optical,1,1,2,0,0,0
7676,Specialty,Pharmacy Tech,2,1,3,0,0,0
7676,Specialty,TBC Lead,1,0,1,0,0,0
7676,Specialty,TBC Tire Tech,3,3,6,0,0,0
8153,Fresh,Baker/Packager,3,3,6,0,2,2
8153,Fresh,Bakery Lead,1,0,1,0,0,0
8153,Fresh,Café,4,8,12,0,1,1
8153,Fresh,Cake Decorator,3,2,5,0,0,0
8153,Fresh,Freezer/Cooler/Deli,3,3,6,0,1,1
8153,Fresh,HMS/Rotisserie,4,3,7,0,0,0
8153,Fresh,Meat Cutter/Wrapper,2,1,3,0,0,0
8153,Fresh,Meat Lead,1,0,1,0,0,0
8153,Fresh,Prepared Food Lead,1,0,1,0,0,0
8153,Fresh,Produce,3,5,8,0,1,1
8153,Fresh,Produce Lead,1,0,1,0,0,0
8153,Fresh,Senior Meat Cutter,4,1,5,0,0,0
8153,Member Team,Member Assist,4,4,8,0,0,0
8153,Member Team,Member Frontline,6,18,24,0,0,0
8153,Member Team,Member Specialist,9,4,13,0,0,0
8153,Member Team,Member Support,0,0,0,0,0,0
8153,Member Team,Member Team Lead,5,0,5,0,0,0
8153,Merchandising Team,Backroom Associate,5,0,5,1,0,1
8153,Merchandising Team,Forklift Driver,5,0,5,0,0,0
8153,Merchandising Team,Merchandising,12,11,23,1,1,2
8153,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
8153,Personal Shopper,Personal Shopper,10,1,11,0,0,0
8153,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
8153,Specialty,Fuel/Car Wash,2,3,5,0,0,0
8153,Specialty,Maintenance,3,3,6,0,0,0
8153,Specialty,Optical,2,0,2,0,0,0
8153,Specialty,Pharmacy Tech,2,2,4,0,0,0
8153,Specialty,TBC Lead,1,0,1,0,0,0
8153,Specialty,TBC Tire Tech,5,2,7,0,0,0
8270,Fresh,Baker/Packager,3,3,6,0,1,1
8270,Fresh,Bakery Lead,1,0,1,0,0,0
8270,Fresh,Café,4,5,9,0,-1,-1
8270,Fresh,Cake Decorator,3,1,4,0,0,0
8270,Fresh,Freezer/Cooler/Deli,4,4,8,1,0,1
8270,Fresh,HMS/Rotisserie,3,2,5,0,0,0
8270,Fresh,Meat Cutter/Wrapper,2,2,4,0,0,0
8270,Fresh,Meat Lead,1,0,1,0,0,0
8270,Fresh,Prepared Food Lead,1,0,1,0,0,0
8270,Fresh,Produce,3,3,6,0,0,0
8270,Fresh,Produce Lead,1,0,1,0,0,0
8270,Fresh,Senior Meat Cutter,4,1,5,0,0,0
8270,Member Team,Member Assist,4,7,11,0,0,0
8270,Member Team,Member Frontline,7,19,26,0,2,2
8270,Member Team,Member Specialist,9,5,14,0,0,0
8270,Member Team,Member Support,0,0,0,0,0,0
8270,Member Team,Member Team Lead,6,0,6,0,0,0
8270,Merchandising Team,Backroom Associate,6,0,6,1,0,1
8270,Merchandising Team,Forklift Driver,6,0,6,0,0,0
8270,Merchandising Team,Merchandising,18,14,32,2,0,2
8270,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
8270,Personal Shopper,Personal Shopper,10,5,15,-1,3,2
8270,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
8270,Specialty,Fuel/Car Wash,2,1,3,0,0,0
8270,Specialty,Maintenance,4,2,6,0,0,0
8270,Specialty,Optical,2,0,2,0,0,0
8270,Specialty,Pharmacy Tech,3,2,5,0,0,0
8270,Specialty,TBC Lead,1,0,1,0,0,0
8270,Specialty,TBC Tire Tech,4,2,6,0,0,0
8279,Fresh,Baker/Packager,2,2,4,0,1,1
8279,Fresh,Bakery Lead,1,0,1,0,0,0
8279,Fresh,Café,3,3,6,0,-1,-1
8279,Fresh,Cake Decorator,2,1,3,0,0,0
8279,Fresh,Freezer/Cooler/Deli,3,1,4,0,0,0
8279,Fresh,HMS/Rotisserie,2,3,5,0,0,0
8279,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
8279,Fresh,Meat Lead,1,0,1,0,0,0
8279,Fresh,Prepared Food Lead,1,0,1,0,0,0
8279,Fresh,Produce,2,4,6,0,0,0
8279,Fresh,Produce Lead,1,0,1,0,0,0
8279,Fresh,Senior Meat Cutter,3,1,4,0,0,0
8279,Member Team,Member Assist,2,5,7,0,2,2
8279,Member Team,Member Frontline,6,16,22,0,0,0
8279,Member Team,Member Specialist,6,2,8,0,0,0
8279,Member Team,Member Support,0,0,0,0,0,0
8279,Member Team,Member Team Lead,4,0,4,0,0,0
8279,Merchandising Team,Backroom Associate,4,0,4,0,0,0
8279,Merchandising Team,Forklift Driver,4,0,4,1,0,1
8279,Merchandising Team,Merchandising,9,10,19,1,0,1
8279,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
8279,Personal Shopper,Personal Shopper,8,3,11,2,3,5
8279,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
8279,Specialty,Fuel/Car Wash,2,1,3,0,0,0
8279,Specialty,Maintenance,2,3,5,0,0,0
8279,Specialty,Optical,1,1,2,0,0,0
8279,Specialty,Pharmacy Tech,2,1,3,0,0,0
8279,Specialty,TBC Lead,1,0,1,0,0,0
8279,Specialty,TBC Tire Tech,3,3,6,0,0,0
8280,Fresh,Baker/Packager,4,2,6,1,0,1
8280,Fresh,Bakery Lead,1,0,1,0,0,0
8280,Fresh,Café,8,7,15,0,-1,-1
8280,Fresh,Cake Decorator,3,4,7,0,1,1
8280,Fresh,Freezer/Cooler/Deli,4,5,9,1,1,2
8280,Fresh,HMS/Rotisserie,6,5,11,0,0,0
8280,Fresh,Meat Cutter/Wrapper,3,1,4,0,0,0
8280,Fresh,Meat Lead,1,0,1,0,0,0
8280,Fresh,Prepared Food Lead,1,0,1,0,0,0
8280,Fresh,Produce,4,6,10,0,1,1
8280,Fresh,Produce Lead,1,0,1,0,0,0
8280,Fresh,Senior Meat Cutter,4,2,6,0,1,1
8280,Member Team,Member Assist,3,8,11,0,1,1
8280,Member Team,Member Frontline,7,23,30,0,2,2
8280,Member Team,Member Specialist,10,5,15,0,0,0
8280,Member Team,Member Support,0,0,0,0,0,0
8280,Member Team,Member Team Lead,6,0,6,0,0,0
8280,Merchandising Team,Backroom Associate,6,0,6,1,0,1
8280,Merchandising Team,Forklift Driver,6,0,6,0,0,0
8280,Merchandising Team,Merchandising,17,15,32,1,2,3
8280,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
8280,Personal Shopper,Personal Shopper,11,7,18,1,5,6
8280,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
8280,Specialty,Asset Protection,1,0,1,0,0,0
8280,Specialty,Fuel/Car Wash,2,1,3,0,0,0
8280,Specialty,Maintenance,4,2,6,0,0,0
8280,Specialty,Optical,2,1,3,0,0,0
8280,Specialty,Pharmacy Tech,2,3,5,0,0,0
8280,Specialty,TBC Lead,1,0,1,0,0,0
8280,Specialty,TBC Tire Tech,3,2,5,0,0,0
8280,Specialty,Wholesale Trading,2,0,2,0,0,0
8280,Specialty,Wholesale Trading Lead,2,0,2,0,0,0
8288,Fresh,Baker/Packager,2,2,4,0,1,1
8288,Fresh,Bakery Lead,1,0,1,0,0,0
8288,Fresh,Café,3,6,9,0,1,1
8288,Fresh,Cake Decorator,2,2,4,0,0,0
8288,Fresh,Freezer/Cooler/Deli,3,2,5,0,0,0
8288,Fresh,HMS/Rotisserie,2,2,4,0,0,0
8288,Fresh,Meat Cutter/Wrapper,2,1,3,0,0,0
8288,Fresh,Meat Lead,1,0,1,0,0,0
8288,Fresh,Prepared Food Lead,1,0,1,0,0,0
8288,Fresh,Produce,2,3,5,0,0,0
8288,Fresh,Produce Lead,1,0,1,0,0,0
8288,Fresh,Senior Meat Cutter,4,1,5,0,0,0
8288,Member Team,Member Assist,3,4,7,0,0,0
8288,Member Team,Member Frontline,5,16,21,0,0,0
8288,Member Team,Member Specialist,6,3,9,0,1,1
8288,Member Team,Member Support,0,0,0,0,0,0
8288,Member Team,Member Team Lead,5,0,5,0,0,0
8288,Merchandising Team,Backroom Associate,4,0,4,0,0,0
8288,Merchandising Team,Forklift Driver,5,0,5,0,0,0
8288,Merchandising Team,Merchandising,11,11,22,1,0,1
8288,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
8288,Personal Shopper,Personal Shopper,8,4,12,-1,2,1
8288,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
8288,Specialty,Fuel/Car Wash,2,1,3,0,0,0
8288,Specialty,Maintenance,3,1,4,0,0,0
8288,Specialty,Optical,2,0,2,0,0,0
8288,Specialty,Pharmacy Tech,2,1,3,0,0,0
8288,Specialty,TBC Lead,1,0,1,0,0,0
8288,Specialty,TBC Tire Tech,4,2,6,0,0,0
4742,Fresh,Baker/Packager,3,2,5,0,1,1
4742,Fresh,Bakery Lead,1,0,1,0,0,0
4742,Fresh,Café,4,3,7,0,-1,-1
4742,Fresh,Cake Decorator,3,1,4,0,0,0
4742,Fresh,Freezer/Cooler/Deli,4,2,6,1,0,1
4742,Fresh,HMS/Rotisserie,3,3,6,0,0,0
4742,Fresh,Meat Cutter/Wrapper,4,1,5,0,0,0
4742,Fresh,Meat Lead,1,0,1,0,0,0
4742,Fresh,Prepared Food Lead,1,0,1,0,0,0
4742,Fresh,Produce,3,4,7,1,0,1
4742,Fresh,Produce Lead,1,0,1,0,0,0
4742,Fresh,Senior Meat Cutter,3,1,4,0,1,1
4742,Member Team,Member Assist,3,6,9,0,2,2
4742,Member Team,Member Frontline,6,17,23,0,2,2
4742,Member Team,Member Specialist,8,4,12,0,0,0
4742,Member Team,Member Support,0,0,0,0,0,0
4742,Member Team,Member Team Lead,5,0,5,0,0,0
4742,Merchandising Team,Backroom Associate,5,0,5,1,0,1
4742,Merchandising Team,Forklift Driver,5,0,5,0,0,0
4742,Merchandising Team,Merchandising,12,11,23,2,1,3
4742,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
4742,Personal Shopper,Personal Shopper,8,4,12,-1,2,1
4742,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
4742,Specialty,Fuel/Car Wash,2,2,4,0,0,0
4742,Specialty,Maintenance,3,1,4,0,0,0
4742,Specialty,Optical,2,2,4,0,0,0
4742,Specialty,Pharmacy Tech,4,2,6,0,0,0
4742,Specialty,TBC Lead,1,0,1,0,0,0
4742,Specialty,TBC Tire Tech,4,2,6,0,0,0
4905,Fresh,Baker/Packager,3,2,5,1,1,2
4905,Fresh,Bakery Lead,1,0,1,0,0,0
4905,Fresh,Café,3,3,6,0,1,1
4905,Fresh,Cake Decorator,2,1,3,0,0,0
4905,Fresh,Freezer/Cooler/Deli,3,2,5,0,1,1
4905,Fresh,HMS/Rotisserie,3,3,6,0,1,1
4905,Fresh,Meat Cutter/Wrapper,2,3,5,0,0,0
4905,Fresh,Meat Lead,1,0,1,0,0,0
4905,Fresh,Prepared Food Lead,1,0,1,0,0,0
4905,Fresh,Produce,2,5,7,0,1,1
4905,Fresh,Produce Lead,1,0,1,0,0,0
4905,Fresh,Senior Meat Cutter,3,1,4,0,0,0
4905,Member Team,Member Assist,3,4,7,0,0,0
4905,Member Team,Member Frontline,7,17,24,0,0,0
4905,Member Team,Member Specialist,6,4,10,0,0,0
4905,Member Team,Member Support,0,0,0,0,0,0
4905,Member Team,Member Team Lead,5,0,5,0,0,0
4905,Merchandising Team,Backroom Associate,4,0,4,0,0,0
4905,Merchandising Team,Forklift Driver,5,0,5,1,0,1
4905,Merchandising Team,Merchandising,11,10,21,3,0,3
4905,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
4905,Personal Shopper,Personal Shopper,8,3,11,-1,2,1
4905,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
4905,Specialty,Fuel/Car Wash,2,1,3,0,0,0
4905,Specialty,Maintenance,3,2,5,0,0,0
4905,Specialty,Optical,1,1,2,0,0,0
4905,Specialty,Pharmacy Tech,3,3,6,0,0,0
4905,Specialty,TBC Lead,1,0,1,0,0,0
4905,Specialty,TBC Tire Tech,4,2,6,0,0,0
4911,Fresh,Baker/Packager,3,2,5,0,1,1
4911,Fresh,Bakery Lead,1,0,1,0,0,0
4911,Fresh,Café,4,5,9,0,0,0
4911,Fresh,Cake Decorator,3,1,4,0,0,0
4911,Fresh,Freezer/Cooler/Deli,4,3,7,1,1,2
4911,Fresh,HMS/Rotisserie,3,4,7,0,0,0
4911,Fresh,Meat Cutter/Wrapper,1,3,4,0,0,0
4911,Fresh,Meat Lead,1,0,1,0,0,0
4911,Fresh,Prepared Food Lead,1,0,1,0,0,0
4911,Fresh,Produce,3,4,7,1,1,2
4911,Fresh,Produce Lead,1,0,1,0,0,0
4911,Fresh,Senior Meat Cutter,3,1,4,0,0,0
4911,Member Team,Member Assist,3,5,8,0,1,1
4911,Member Team,Member Frontline,5,16,21,0,0,0
4911,Member Team,Member Specialist,8,4,12,0,0,0
4911,Member Team,Member Support,0,0,0,0,0,0
4911,Member Team,Member Team Lead,5,0,5,0,0,0
4911,Merchandising Team,Backroom Associate,5,0,5,1,0,1
4911,Merchandising Team,Forklift Driver,5,0,5,0,0,0
4911,Merchandising Team,Merchandising,12,11,23,1,2,3
4911,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
4911,Personal Shopper,Personal Shopper,7,4,11,-1,2,1
4911,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
4911,Specialty,Fuel/Car Wash,2,1,3,0,0,0
4911,Specialty,Maintenance,3,1,4,0,0,0
4911,Specialty,Optical,2,1,3,0,0,0
4911,Specialty,Pharmacy Tech,2,2,4,0,0,0
4911,Specialty,TBC Lead,1,0,1,0,0,0
4911,Specialty,TBC Tire Tech,3,2,5,0,0,0
4948,Fresh,Baker/Packager,2,1,3,0,0,0
4948,Fresh,Bakery Lead,1,0,1,0,0,0
4948,Fresh,Café,4,5,9,1,-1,0
4948,Fresh,Cake Decorator,2,1,3,-1,1,0
4948,Fresh,Freezer/Cooler/Deli,3,1,4,0,0,0
4948,Fresh,HMS/Rotisserie,2,3,5,0,1,1
4948,Fresh,Meat Cutter/Wrapper,1,1,2,0,0,0
4948,Fresh,Meat Lead,1,0,1,0,0,0
4948,Fresh,Prepared Food Lead,1,0,1,0,0,0
4948,Fresh,Produce,2,2,4,0,0,0
4948,Fresh,Produce Lead,1,0,1,0,0,0
4948,Fresh,Senior Meat Cutter,3,1,4,0,0,0
4948,Member Team,Member Assist,3,4,7,0,1,1
4948,Member Team,Member Frontline,5,16,21,0,0,0
4948,Member Team,Member Specialist,6,2,8,0,0,0
4948,Member Team,Member Support,0,0,0,0,0,0
4948,Member Team,Member Team Lead,4,0,4,0,0,0
4948,Merchandising Team,Backroom Associate,4,0,4,0,0,0
4948,Merchandising Team,Forklift Driver,4,0,4,0,0,0
4948,Merchandising Team,Merchandising,10,9,19,0,1,1
4948,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
4948,Personal Shopper,Personal Shopper,4,3,7,-1,2,1
4948,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
4948,Specialty,Fuel/Car Wash,2,1,3,0,0,0
4948,Specialty,Maintenance,2,2,4,0,0,0
4948,Specialty,Optical,2,0,2,0,0,0
4948,Specialty,Pharmacy Tech,4,2,6,0,0,0
4948,Specialty,TBC Lead,1,0,1,0,0,0
4948,Specialty,TBC Tire Tech,3,3,6,0,0,0
6244,Fresh,Baker/Packager,2,3,5,0,2,2
6244,Fresh,Bakery Lead,1,0,1,0,0,0
