CLUB #,ITEM #,SDC,DC name,Item Description,DISTRO,Region,Market
4794,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,31
4795,668320,4883,Pauls Valley,8IN WHITE LAYERS 24CT,1,South Central,14
4797,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Southeast,30
4798,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Northeast,34
4801,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,31
4802,668320,4880,Monroe,8IN WHITE LAYERS 24CT,1,Mississippi Valley,28
4804,668320,4880,Monroe,8IN WHITE LAYERS 24CT,1,Mississippi Valley,28
4805,668320,4877,Cheyenne,8IN WHITE LAYERS 24CT,1,Western,3
4808,668320,4882,Harrisonville,8IN WHITE LAYERS 24CT,1,Central,16
4815,668320,4897,Sterling,8IN WHITE LAYERS 24CT,1,Central,21
4816,668320,4877,Cheyenne,8IN WHITE LAYERS 24CT,1,Western,5
4817,668320,4880,Monroe,8IN WHITE LAYERS 24CT,1,Mississippi Valley,24
4818,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,31
4820,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,29
4825,668320,4883,Pauls Valley,8IN WHITE LAYERS 24CT,1,Central,16
4828,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,36
4831,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Southeast,35
4836,668320,4880,Monroe,8IN WHITE LAYERS 24CT,1,Mississippi Valley,24
4837,668320,4887,Hammond,8IN WHITE LAYERS 24CT,1,Mississippi Valley,17
4839,668320,4882,Harrisonville,8IN WHITE LAYERS 24CT,1,Central,10
4840,668320,4897,Sterling,8IN WHITE LAYERS 24CT,1,North Central,20
4843,668320,6295,Terrell,8IN WHITE LAYERS 24CT,1,South Central,15
4846,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Northeast,33
4847,668320,6296,Bedford,8IN WHITE LAYERS 24CT,1,Northeast,33
4850,668320,6295,Terrell,8IN WHITE LAYERS 24CT,1,South Central,12
4851,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,Central,22
4852,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,31
4853,668320,4877,Cheyenne,8IN WHITE LAYERS 24CT,1,Western,5
4855,668320,4886,Pottsville,8IN WHITE LAYERS 24CT,1,Northeast,38
4857,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,32
4859,668320,6296,Bedford,8IN WHITE LAYERS 24CT,1,Northeast,37
4860,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Northeast,34
4861,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,31
4866,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,36
4870,668320,4882,Harrisonville,8IN WHITE LAYERS 24CT,1,Central,9
4872,668320,4880,Monroe,8IN WHITE LAYERS 24CT,1,Southeast,35
4873,668320,4882,Harrisonville,8IN WHITE LAYERS 24CT,1,North Central,8
4874,668320,4887,Hammond,8IN WHITE LAYERS 24CT,1,Mississippi Valley,17
4875,668320,6294,Olney,8IN WHITE LAYERS 24CT,1,Central,19
4876,668320,6294,Olney,8IN WHITE LAYERS 24CT,1,Central,22
4878,668320,6294,Olney,8IN WHITE LAYERS 24CT,1,Central,19
4879,668320,4880,Monroe,8IN WHITE LAYERS 24CT,1,Southeast,29
4901,668320,4880,Monroe,8IN WHITE LAYERS 24CT,1,Southeast,30
4905,668320,4883,Pauls Valley,8IN WHITE LAYERS 24CT,1,South Central,11
4906,668320,4883,Pauls Valley,8IN WHITE LAYERS 24CT,1,South Central,14
4911,668320,4883,Pauls Valley,8IN WHITE LAYERS 24CT,1,South Central,11
4914,668320,6295,Terrell,8IN WHITE LAYERS 24CT,1,South Central,12
4917,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Southeast,30
4920,668320,4882,Harrisonville,8IN WHITE LAYERS 24CT,1,Central,9
4926,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,Central,21
4933,668320,7328,Mankato,8IN WHITE LAYERS 24CT,1,North Central,7
4936,668320,6296,Bedford,8IN WHITE LAYERS 24CT,1,Northeast,33
4938,668320,4877,Cheyenne,8IN WHITE LAYERS 24CT,1,South Central,6
4939,668320,6295,Terrell,8IN WHITE LAYERS 24CT,1,South Central,12
4942,668320,4897,Sterling,8IN WHITE LAYERS 24CT,1,North Central,20
4944,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,North Central,25
4946,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Southeast,35
4947,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Mississippi Valley,27
4948,668320,4883,Pauls Valley,8IN WHITE LAYERS 24CT,1,South Central,11
4950,668320,4880,Monroe,8IN WHITE LAYERS 24CT,1,Southeast,30
4952,668320,6296,Bedford,8IN WHITE LAYERS 24CT,1,Northeast,37
4958,668320,6295,Terrell,8IN WHITE LAYERS 24CT,1,South Central,12
4961,668320,4883,Pauls Valley,8IN WHITE LAYERS 24CT,1,South Central,6
4962,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,North Central,26
4963,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Mississippi Valley,27
4969,668320,4882,Harrisonville,8IN WHITE LAYERS 24CT,1,Central,16
4972,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,32
4973,668320,4897,Sterling,8IN WHITE LAYERS 24CT,1,North Central,8
4982,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,North Central,25
4985,668320,4882,Harrisonville,8IN WHITE LAYERS 24CT,1,Central,16
4987,668320,4877,Cheyenne,8IN WHITE LAYERS 24CT,1,North Central,7
4989,668320,4880,Monroe,8IN WHITE LAYERS 24CT,1,Mississippi Valley,24
4990,668320,4887,Hammond,8IN WHITE LAYERS 24CT,1,Mississippi Valley,24
4991,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,32
4992,668320,6294,Olney,8IN WHITE LAYERS 24CT,1,Central,22
4994,668320,4886,Pottsville,8IN WHITE LAYERS 24CT,1,Northeast,39
4996,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Northeast,34
4998,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,31
4999,668320,4897,Sterling,8IN WHITE LAYERS 24CT,1,Central,19
6181,668320,4882,Harrisonville,8IN WHITE LAYERS 24CT,1,North Central,8
6188,668320,6295,Terrell,8IN WHITE LAYERS 24CT,1,South Central,13
6189,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,36
6201,668320,6297,Johnstown,8IN WHITE LAYERS 24CT,1,Northeast,37
6202,668320,6295,Terrell,8IN WHITE LAYERS 24CT,1,South Central,15
6203,668320,4880,Monroe,8IN WHITE LAYERS 24CT,1,Southeast,35
6204,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,29
6212,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,36
6216,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Southeast,35
6217,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,32
6218,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,36
6219,668320,4877,Cheyenne,8IN WHITE LAYERS 24CT,1,Western,5
6220,668320,4887,Hammond,8IN WHITE LAYERS 24CT,1,Mississippi Valley,17
6225,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,36
6228,668320,4897,Sterling,8IN WHITE LAYERS 24CT,1,North Central,20
6236,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Southeast,30
6238,668320,4882,Harrisonville,8IN WHITE LAYERS 24CT,1,Central,10
6239,668320,4886,Pottsville,8IN WHITE LAYERS 24CT,1,Northeast,38
6242,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Mississippi Valley,27
6244,668320,4883,Pauls Valley,8IN WHITE LAYERS 24CT,1,South Central,11
6245,668320,6295,Terrell,8IN WHITE LAYERS 24CT,1,South Central,11
6246,668320,6295,Terrell,8IN WHITE LAYERS 24CT,1,South Central,6
6247,668320,4882,Harrisonville,8IN WHITE LAYERS 24CT,1,Central,9
6249,668320,6294,Olney,8IN WHITE LAYERS 24CT,1,Mississippi Valley,23
6251,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Mississippi Valley,27
6252,668320,6294,Olney,8IN WHITE LAYERS 24CT,1,Central,19
6254,668320,7328,Mankato,8IN WHITE LAYERS 24CT,1,North Central,18
6255,668320,4883,Pauls Valley,8IN WHITE LAYERS 24CT,1,South Central,14
6256,668320,6294,Olney,8IN WHITE LAYERS 24CT,1,Mississippi Valley,23
6259,668320,6295,Terrell,8IN WHITE LAYERS 24CT,1,South Central,13
6260,668320,6294,Olney,8IN WHITE LAYERS 24CT,1,Mississippi Valley,23
6262,668320,6295,Terrell,8IN WHITE LAYERS 24CT,1,South Central,12
6265,668320,4883,Pauls Valley,8IN WHITE LAYERS 24CT,1,South Central,14
6267,668320,4882,Harrisonville,8IN WHITE LAYERS 24CT,1,Central,10
6269,668320,6295,Terrell,8IN WHITE LAYERS 24CT,1,South Central,12
6270,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,36
6275,668320,4882,Harrisonville,8IN WHITE LAYERS 24CT,1,Central,9
6302,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Northeast,33
6304,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,Central,21
6305,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Northeast,33
6307,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Mississippi Valley,27
6308,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Mississippi Valley,27
6309,668320,7328,Mankato,8IN WHITE LAYERS 24CT,1,North Central,18
6310,668320,7328,Mankato,8IN WHITE LAYERS 24CT,1,North Central,18
6311,668320,7328,Mankato,8IN WHITE LAYERS 24CT,1,North Central,18
6312,668320,7328,Mankato,8IN WHITE LAYERS 24CT,1,North Central,18
6313,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,North Central,25
6314,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Northeast,33
6315,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,North Central,25
6317,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Northeast,33
6319,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,North Central,25
6320,668320,7328,Mankato,8IN WHITE LAYERS 24CT,1,North Central,7
6321,668320,4897,Sterling,8IN WHITE LAYERS 24CT,1,North Central,18
6322,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Northeast,33
6324,668320,4897,Sterling,8IN WHITE LAYERS 24CT,1,North Central,18
6325,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,Central,21
6326,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Mississippi Valley,27
6327,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Northeast,33
6328,668320,4897,Sterling,8IN WHITE LAYERS 24CT,1,North Central,20
6329,668320,4887,Hammond,8IN WHITE LAYERS 24CT,1,Mississippi Valley,24
6330,668320,4886,Pottsville,8IN WHITE LAYERS 24CT,1,Northeast,39
6331,668320,4897,Sterling,8IN WHITE LAYERS 24CT,1,North Central,20
6332,668320,4886,Pottsville,8IN WHITE LAYERS 24CT,1,Northeast,39
6333,668320,6297,Johnstown,8IN WHITE LAYERS 24CT,1,Northeast,40
6334,668320,6294,Olney,8IN WHITE LAYERS 24CT,1,Central,21
6335,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,31
6336,668320,6295,Terrell,8IN WHITE LAYERS 24CT,1,South Central,11
6338,668320,6295,Terrell,8IN WHITE LAYERS 24CT,1,South Central,13
6339,668320,4897,Sterling,8IN WHITE LAYERS 24CT,1,North Central,20
6341,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,32
6342,668320,4882,Harrisonville,8IN WHITE LAYERS 24CT,1,Central,10
6343,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Northeast,34
6344,668320,7328,Mankato,8IN WHITE LAYERS 24CT,1,North Central,8
6345,668320,4877,Cheyenne,8IN WHITE LAYERS 24CT,1,Western,3
6347,668320,4877,Cheyenne,8IN WHITE LAYERS 24CT,1,South Central,6
6348,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Southeast,30
6349,668320,4897,Sterling,8IN WHITE LAYERS 24CT,1,North Central,20
6350,668320,4883,Pauls Valley,8IN WHITE LAYERS 24CT,1,Central,10
6351,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Northeast,34
6352,668320,6297,Johnstown,8IN WHITE LAYERS 24CT,1,Northeast,40
6353,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Southeast,35
6354,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Northeast,34
6355,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Southeast,30
6356,668320,6297,Johnstown,8IN WHITE LAYERS 24CT,1,Northeast,40
6357,668320,6296,Bedford,8IN WHITE LAYERS 24CT,1,Northeast,38
6358,668320,4897,Sterling,8IN WHITE LAYERS 24CT,1,North Central,20
6359,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,North Central,25
6360,668320,4877,Cheyenne,8IN WHITE LAYERS 24CT,1,Western,3
6361,668320,4887,Hammond,8IN WHITE LAYERS 24CT,1,Mississippi Valley,24
6363,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,29
6364,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,32
6365,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Northeast,34
6366,668320,6297,Johnstown,8IN WHITE LAYERS 24CT,1,Northeast,37
6367,668320,6295,Terrell,8IN WHITE LAYERS 24CT,1,South Central,13
6368,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Northeast,34
6369,668320,6297,Johnstown,8IN WHITE LAYERS 24CT,1,Northeast,40
6371,668320,6296,Bedford,8IN WHITE LAYERS 24CT,1,Northeast,38
6372,668320,4883,Pauls Valley,8IN WHITE LAYERS 24CT,1,South Central,14
6373,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Mississippi Valley,27
6375,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Mississippi Valley,27
6376,668320,4883,Pauls Valley,8IN WHITE LAYERS 24CT,1,South Central,14
6379,668320,4877,Cheyenne,8IN WHITE LAYERS 24CT,1,Western,3
6380,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Central,22
6381,668320,4883,Pauls Valley,8IN WHITE LAYERS 24CT,1,South Central,14
6383,668320,4886,Pottsville,8IN WHITE LAYERS 24CT,1,Northeast,38
6384,668320,4897,Sterling,8IN WHITE LAYERS 24CT,1,North Central,20
6386,668320,6297,Johnstown,8IN WHITE LAYERS 24CT,1,Northeast,40
6387,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,31
6388,668320,4897,Sterling,8IN WHITE LAYERS 24CT,1,North Central,20
6401,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,31
6402,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Northeast,34
6403,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,31
6404,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Northeast,33
6406,668320,6296,Bedford,8IN WHITE LAYERS 24CT,1,Northeast,37
6407,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Mississippi Valley,27
6408,668320,4877,Cheyenne,8IN WHITE LAYERS 24CT,1,South Central,6
6409,668320,4880,Monroe,8IN WHITE LAYERS 24CT,1,Mississippi Valley,28
6412,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,North Central,26
6413,668320,4882,Harrisonville,8IN WHITE LAYERS 24CT,1,North Central,8
6414,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Southeast,30
6415,668320,4882,Harrisonville,8IN WHITE LAYERS 24CT,1,Central,16
6418,668320,4882,Harrisonville,8IN WHITE LAYERS 24CT,1,Central,9
6419,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,North Central,25
6420,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,31
6421,668320,6295,Terrell,8IN WHITE LAYERS 24CT,1,South Central,13
6422,668320,6295,Terrell,8IN WHITE LAYERS 24CT,1,South Central,15
6423,668320,6297,Johnstown,8IN WHITE LAYERS 24CT,1,Northeast,40
6425,668320,4877,Cheyenne,8IN WHITE LAYERS 24CT,1,North Central,7
6426,668320,4882,Harrisonville,8IN WHITE LAYERS 24CT,1,Central,9
6427,668320,7328,Mankato,8IN WHITE LAYERS 24CT,1,North Central,8
6428,668320,6297,Johnstown,8IN WHITE LAYERS 24CT,1,Northeast,40
6429,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,North Central,25
6431,668320,6297,Johnstown,8IN WHITE LAYERS 24CT,1,Northeast,37
6434,668320,6296,Bedford,8IN WHITE LAYERS 24CT,1,Northeast,38
6435,668320,4880,Monroe,8IN WHITE LAYERS 24CT,1,Mississippi Valley,24
6436,668320,7328,Mankato,8IN WHITE LAYERS 24CT,1,North Central,18
6437,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,Central,21
6439,668320,4883,Pauls Valley,8IN WHITE LAYERS 24CT,1,South Central,6
6440,668320,6297,Johnstown,8IN WHITE LAYERS 24CT,1,Northeast,37
6441,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,31
6443,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Southeast,35
6444,668320,4897,Sterling,8IN WHITE LAYERS 24CT,1,North Central,20
6445,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,32
6448,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,31
6449,668320,6294,Olney,8IN WHITE LAYERS 24CT,1,Central,19
6450,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Central,22
6452,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Southeast,30
6453,668320,6295,Terrell,8IN WHITE LAYERS 24CT,1,South Central,13
6454,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,North Central,26
6456,668320,6297,Johnstown,8IN WHITE LAYERS 24CT,1,Northeast,37
6457,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Mississippi Valley,27
6458,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Northeast,34
6460,668320,6296,Bedford,8IN WHITE LAYERS 24CT,1,Northeast,37
6462,668320,6297,Johnstown,8IN WHITE LAYERS 24CT,1,Northeast,40
6463,668320,4880,Monroe,8IN WHITE LAYERS 24CT,1,Southeast,30
6464,668320,4897,Sterling,8IN WHITE LAYERS 24CT,1,North Central,20
6472,668320,4882,Harrisonville,8IN WHITE LAYERS 24CT,1,North Central,8
6474,668320,6294,Olney,8IN WHITE LAYERS 24CT,1,Central,19
6479,668320,6294,Olney,8IN WHITE LAYERS 24CT,1,Central,19
6482,668320,6295,Terrell,8IN WHITE LAYERS 24CT,1,South Central,14
6485,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,Central,21
6487,668320,4897,Sterling,8IN WHITE LAYERS 24CT,1,North Central,20
6489,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,Central,21
6501,668320,6294,Olney,8IN WHITE LAYERS 24CT,1,Mississippi Valley,23
6502,668320,6295,Terrell,8IN WHITE LAYERS 24CT,1,South Central,6
6503,668320,4887,Hammond,8IN WHITE LAYERS 24CT,1,Mississippi Valley,17
6505,668320,6294,Olney,8IN WHITE LAYERS 24CT,1,Central,9
6506,668320,4880,Monroe,8IN WHITE LAYERS 24CT,1,Southeast,29
6507,668320,6294,Olney,8IN WHITE LAYERS 24CT,1,Mississippi Valley,23
6509,668320,4880,Monroe,8IN WHITE LAYERS 24CT,1,Mississippi Valley,28
6512,668320,6294,Olney,8IN WHITE LAYERS 24CT,1,Mississippi Valley,23
6517,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Central,22
6518,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Mississippi Valley,23
6520,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,32
6521,668320,4887,Hammond,8IN WHITE LAYERS 24CT,1,Mississippi Valley,17
6524,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Northeast,34
6527,668320,4887,Hammond,8IN WHITE LAYERS 24CT,1,Mississippi Valley,17
6528,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Central,22
6535,668320,7328,Mankato,8IN WHITE LAYERS 24CT,1,North Central,18
6536,668320,4886,Pottsville,8IN WHITE LAYERS 24CT,1,Northeast,39
6539,668320,6297,Johnstown,8IN WHITE LAYERS 24CT,1,Northeast,37
6540,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Southeast,30
6543,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,36
6547,668320,4886,Pottsville,8IN WHITE LAYERS 24CT,1,Northeast,37
6549,668320,4877,Cheyenne,8IN WHITE LAYERS 24CT,1,Western,5
6562,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,North Central,25
6565,668320,4877,Cheyenne,8IN WHITE LAYERS 24CT,1,North Central,7
6569,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Northeast,34
6570,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Southeast,35
6571,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Southeast,35
6572,668320,4880,Monroe,8IN WHITE LAYERS 24CT,1,Mississippi Valley,23
6573,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Southeast,35
6575,668320,6296,Bedford,8IN WHITE LAYERS 24CT,1,Northeast,33
6581,668320,4886,Pottsville,8IN WHITE LAYERS 24CT,1,Northeast,40
6582,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,29
6630,668320,4877,Cheyenne,8IN WHITE LAYERS 24CT,1,Western,5
6631,668320,4877,Cheyenne,8IN WHITE LAYERS 24CT,1,Western,5
6632,668320,4877,Cheyenne,8IN WHITE LAYERS 24CT,1,Western,5
6633,668320,4877,Cheyenne,8IN WHITE LAYERS 24CT,1,North Central,7
6634,668320,4877,Cheyenne,8IN WHITE LAYERS 24CT,1,Western,5
6635,668320,4877,Cheyenne,8IN WHITE LAYERS 24CT,1,Western,5
6636,668320,6297,Johnstown,8IN WHITE LAYERS 24CT,1,Northeast,40
6637,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,32
6643,668320,4880,Monroe,8IN WHITE LAYERS 24CT,1,Mississippi Valley,28
6644,668320,4880,Monroe,8IN WHITE LAYERS 24CT,1,Mississippi Valley,28
6646,668320,4880,Monroe,8IN WHITE LAYERS 24CT,1,Mississippi Valley,28
6650,668320,4886,Pottsville,8IN WHITE LAYERS 24CT,1,Northeast,38
6651,668320,4886,Pottsville,8IN WHITE LAYERS 24CT,1,Northeast,38
6652,668320,6296,Bedford,8IN WHITE LAYERS 24CT,1,Northeast,38
6653,668320,6296,Bedford,8IN WHITE LAYERS 24CT,1,Northeast,38
6655,668320,6296,Bedford,8IN WHITE LAYERS 24CT,1,Northeast,38
6657,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,North Central,26
6658,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,North Central,25
6659,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,North Central,26
6660,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,North Central,26
6661,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,North Central,25
6662,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,North Central,26
6663,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,North Central,25
6664,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,North Central,26
6666,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,North Central,26
6667,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,North Central,26
6670,668320,4886,Pottsville,8IN WHITE LAYERS 24CT,1,Northeast,39
6671,668320,6297,Johnstown,8IN WHITE LAYERS 24CT,1,Northeast,39
6672,668320,4877,Cheyenne,8IN WHITE LAYERS 24CT,1,South Central,6
6673,668320,6297,Johnstown,8IN WHITE LAYERS 24CT,1,Northeast,37
6674,668320,6297,Johnstown,8IN WHITE LAYERS 24CT,1,Northeast,40
6675,668320,4885,Washington Court House,8IN WHITE LAYERS 24CT,1,Northeast,37
6676,668320,4886,Pottsville,8IN WHITE LAYERS 24CT,1,Northeast,39
6677,668320,6296,Bedford,8IN WHITE LAYERS 24CT,1,Northeast,33
6678,668320,6296,Bedford,8IN WHITE LAYERS 24CT,1,Northeast,33
6679,668320,6296,Bedford,8IN WHITE LAYERS 24CT,1,Northeast,33
6680,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,36
6689,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,36
6690,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,36
6693,668320,4886,Pottsville,8IN WHITE LAYERS 24CT,1,Northeast,39
6779,668320,4883,Pauls Valley,8IN WHITE LAYERS 24CT,1,Central,10
6781,668320,4883,Pauls Valley,8IN WHITE LAYERS 24CT,1,South Central,11
6867,668320,6295,Terrell,8IN WHITE LAYERS 24CT,1,South Central,15
6976,668320,4891,Henderson,8IN WHITE LAYERS 24CT,1,Southeast,35
6979,668320,7328,Mankato,8IN WHITE LAYERS 24CT,1,North Central,8
7189,668320,4883,Pauls Valley,8IN WHITE LAYERS 24CT,1,Central,10
7658,668320,4042,Cocoa,8IN WHITE LAYERS 24CT,1,Southeast,29
7676,668320,4883,Pauls Valley,8IN WHITE LAYERS 24CT,1,South Central,6
8102,668320,4887,Hammond,8IN WHITE LAYERS 24CT,1,Mississippi Valley,24
8104,668320,4882,Harrisonville,8IN WHITE LAYERS 24CT,1,Central,16
8106,668320,4880,Monroe,8IN WHITE LAYERS 24CT,1,Mississippi Valley,24
8107,668320,4880,Monroe,8IN WHITE LAYERS 24CT,1,Mississippi Valley,24
8111,668320,4044,Indy,8IN WHITE LAYERS 24CT,1,Central,22
