Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status, Status, Trend,Directional Focus,Max_WM_WK_ID,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
2255,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202251,89.60%,73.30%,12.7,84.70%,89.80%,89.10%,96.40%
2528,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202251,90.70%,91.70%,12.5,88.50%,92.40%,91.20%,91.00%
2535,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202251,86.80%,74.60%,13.9,85.90%,90.80%,85.60%,84.50%
1529,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202251,90.50%,88.70%,15.8,93.30%,84.30%,92.90%,92.60%
2205,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202251,92.20%,89.40%,15.5,95.10%,94.70%,83.30%,95.60%
2334,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202251,85.30%,78.80%,12.9,91.40%,93.70%,81.40%,71.70%
2945,,Scheduled Delivery Standard,20,Executive Review,Recovering,Store Focus,202251,94.30%,89.70%,10.6,96.80%,95.80%,93.50%,89.40%
1591,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202251,79.70%,93.00%,14.8,89.40%,72.30%,78.50%,73.90%
2574,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202251,92.30%,77.10%,12.8,94.80%,92.50%,91.90%,89.50%
2049,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202251,89.20%,90.00%,11.1,95.40%,92.70%,90.50%,70.80%
2871,,Scheduled Delivery Standard,48,Executive Review,Recovering,Store Focus,202251,88.20%,86.30%,13.2,92.10%,93.20%,87.20%,78.90%
4456,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202251,83.30%,67.00%,14.9,94.40%,92.20%,56.70%,89.40%
1674,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202251,87.10%,79.00%,11.9,89.30%,86.50%,88.30%,83.50%
1968,,Scheduled Delivery Express,18,Executive Review,Recovering,Store Focus,202251,91.20%,68.60%,18.7,95.00%,90.90%,85.30%,93.30%
1968,,Scheduled Delivery Standard,43,Executive Review,Degrading,Store Focus,202251,72.60%,73.90%,17.4,78.70%,61.20%,80.90%,67.10%
3489,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202251,91.90%,86.50%,13.5,86.20%,92.70%,96.30%,92.40%
5344,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202251,57.40%,59.00%,20.3,58.10%,71.90%,54.80%,38.10%
1875,,Scheduled Delivery Express,3,Active Monitoring,Recovering,Store Focus,202251,60.00%,87.50%,4.5,100.00%,100.00%,0.00%,50.00%
1875,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202251,85.30%,80.60%,13.1,87.30%,86.90%,94.60%,72.20%
2279,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202251,87.90%,80.80%,12.9,83.40%,86.00%,93.50%,88.90%
2435,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202251,83.80%,68.40%,16.6,82.20%,81.20%,84.70%,89.40%
5228,,Scheduled Delivery Express,8,Executive Review,Degrading,Store Focus,202251,92.00%,75.40%,9.3,81.80%,93.30%,100.00%,90.00%
2357,,Scheduled Delivery Standard,48,Executive Review,Recovering,Store Focus,202251,92.40%,96.90%,14.1,95.10%,91.80%,89.70%,94.30%
3035,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,75.10%,97.80%,13.3,76.90%,71.20%,73.90%,80.10%
5753,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202251,89.80%,98.30%,14.5,89.90%,89.60%,87.90%,92.50%
5936,,Scheduled Delivery Standard,34,Executive Review,Recovering,Store Focus,202251,91.80%,99.70%,10.6,90.70%,93.50%,92.50%,89.90%
5941,,Scheduled Delivery Express,12,Executive Review,Degrading,Store Focus,202251,89.10%,83.00%,10.4,86.00%,96.00%,100.00%,100.00%
5968,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,69.50%,93.30%,11.2,69.10%,70.20%,66.40%,73.70%
1860,,Scheduled Delivery Express,15,Executive Review,Degrading,Store Focus,202251,75.00%,82.10%,20.2,40.00%,77.80%,87.50%,83.30%
1860,,Scheduled Delivery Standard,45,Executive Review,Degrading,Store Focus,202251,42.50%,69.90%,13.5,41.60%,31.90%,44.50%,54.20%
2041,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202251,88.20%,83.10%,9.3,86.40%,82.50%,90.30%,97.10%
5039,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202251,91.10%,86.50%,11.8,91.90%,93.10%,90.20%,88.40%
5436,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202251,84.40%,89.30%,13,87.70%,80.10%,87.00%,82.40%
5450,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202251,77.60%,91.80%,10.7,78.40%,83.50%,81.80%,64.10%
2791,,Scheduled Delivery Express,9,Executive Review,Recovering,Store Focus,202251,95.30%,92.90%,11,94.40%,100.00%,88.90%,100.00%
1406,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202251,86.80%,72.20%,16.1,75.10%,94.50%,86.40%,94.80%
5105,,Scheduled Delivery Express,15,Executive Review,Recovering,Store Focus,202251,93.80%,86.30%,10,95.70%,87.50%,100.00%,91.70%
1523,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202251,82.40%,79.80%,13.2,90.00%,72.90%,76.10%,90.20%
2295,,Scheduled Delivery Standard,22,Executive Review,Recovering,Store Focus,202251,85.40%,82.00%,11.2,92.40%,75.70%,85.20%,89.10%
1631,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202251,92.00%,93.70%,14.9,91.60%,94.00%,93.00%,88.80%
1682,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202251,89.70%,80.50%,13.3,81.80%,93.20%,91.40%,94.20%
1759,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202251,88.20%,89.40%,10.1,88.60%,85.60%,85.70%,93.80%
1773,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202251,90.10%,83.40%,14.2,89.60%,85.70%,91.80%,94.00%
3265,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202251,90.00%,87.80%,14.9,93.10%,83.70%,90.50%,93.10%
3831,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,91.50%,90.40%,13.4,93.00%,91.10%,88.30%,93.70%
4623,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202251,88.70%,81.40%,15.5,93.60%,77.80%,89.70%,95.40%
5488,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202251,91.10%,85.00%,12.1,94.80%,92.50%,84.30%,93.00%
1687,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202251,88.40%,79.70%,15.2,86.40%,83.20%,90.90%,95.80%
1688,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202251,95.00%,92.80%,11.2,96.40%,88.90%,96.40%,99.10%
2529,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202251,82.30%,71.50%,16.2,82.10%,74.40%,83.20%,92.80%
3214,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202251,89.10%,81.80%,14.8,89.40%,89.20%,85.00%,95.20%
3216,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202251,67.30%,61.00%,24.9,89.40%,78.50%,57.60%,47.40%
3644,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202251,86.20%,80.90%,14.6,88.90%,87.00%,80.00%,89.90%
4064,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202251,86.60%,81.20%,16.9,91.90%,85.00%,87.40%,81.00%
5253,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202251,77.40%,72.20%,14.6,78.30%,76.10%,74.70%,81.60%
1424,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202251,89.80%,96.10%,13.3,84.00%,90.70%,96.00%,88.10%
1969,,Scheduled Delivery Standard,49,Executive Review,-,Store Focus,202251,91.30%,78.80%,12.8,,100.00%,88.40%,94.90%
2160,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202251,82.40%,89.10%,13.9,85.80%,78.40%,90.10%,72.90%
2808,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202251,92.00%,93.30%,15.1,92.10%,87.90%,95.10%,92.70%
2821,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202251,82.90%,81.00%,15.9,82.00%,73.70%,84.90%,93.00%
1833,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202251,88.60%,85.90%,19.8,81.30%,83.40%,95.50%,95.10%
2136,,Scheduled Delivery Express,10,Executive Review,Degrading,Store Focus,202251,87.60%,81.70%,11,81.60%,88.90%,89.50%,92.60%
2136,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,202251,85.20%,83.80%,12.8,74.40%,85.50%,90.60%,91.90%
2412,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,202251,80.30%,84.90%,17,85.20%,79.40%,74.90%,82.50%
3720,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202251,82.80%,80.10%,12,82.00%,82.50%,82.40%,85.40%
3804,,Scheduled Delivery Express,10,Executive Review,Recovering,Store Focus,202251,49.70%,65.40%,21.1,92.90%,42.80%,35.10%,25.40%
1309,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202251,91.70%,74.50%,10.1,94.60%,93.10%,87.60%,91.50%
1652,,Scheduled Delivery Express,11,Executive Review,Degrading,Store Focus,202251,89.70%,79.40%,9.5,87.50%,85.70%,100.00%,78.60%
1652,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202251,85.90%,83.60%,11.5,80.20%,88.50%,89.10%,86.50%
1344,,Scheduled Delivery Standard,45,Executive Review,Degrading,Store Focus,202251,87.50%,79.00%,11.1,87.50%,90.50%,87.80%,83.40%
1350,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202251,82.90%,76.80%,14.1,82.30%,76.70%,86.20%,87.60%
1780,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202251,90.10%,84.50%,9,85.20%,90.70%,89.40%,96.80%
2565,,Scheduled Delivery Standard,40,Executive Review,Degrading,Store Focus,202251,90.30%,87.10%,11.7,89.80%,91.70%,91.30%,87.90%
2083,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202251,81.00%,68.90%,9,79.60%,79.00%,79.60%,88.90%
2809,,Scheduled Delivery Standard,22,Executive Review,Recovering,Store Focus,202251,89.30%,79.90%,9.5,97.30%,84.70%,91.30%,87.90%
3215,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202251,85.30%,80.50%,7.8,86.00%,84.50%,84.10%,88.20%
3299,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202251,79.00%,58.40%,12.4,96.60%,83.80%,60.70%,68.10%
3885,,Scheduled Delivery Standard,46,Executive Review,Degrading,Store Focus,202251,82.40%,73.90%,14.3,78.80%,81.30%,88.30%,80.00%
4220,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202251,89.30%,74.90%,11.8,87.10%,88.10%,89.20%,94.40%
4388,,Scheduled Delivery Express,17,Executive Review,Recovering,Store Focus,202251,96.60%,83.90%,7.8,100.00%,88.90%,100.00%,100.00%
5754,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202251,62.80%,56.30%,17.3,75.10%,60.20%,36.20%,79.50%
6798,,Scheduled Delivery Standard,46,Executive Review,Degrading,Store Focus,202251,66.30%,63.90%,22.2,57.30%,63.50%,58.30%,90.70%
6936,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202251,83.20%,67.70%,12.9,91.70%,62.70%,90.20%,90.80%
1985,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202251,73.80%,77.10%,18.9,84.80%,64.90%,77.10%,66.00%
2799,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202251,86.90%,92.00%,10.4,90.40%,87.30%,85.20%,83.90%
605,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,90.40%,97.70%,12.9,90.20%,92.10%,89.20%,90.80%
635,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202251,79.00%,78.00%,13.6,82.10%,83.40%,74.00%,74.20%
728,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,81.20%,81.20%,12.7,91.20%,87.20%,71.60%,74.80%
1383,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202251,87.00%,83.30%,10.9,86.10%,83.80%,87.90%,91.20%
2832,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202251,85.90%,81.00%,11.3,94.40%,90.00%,77.60%,86.20%
4556,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,84.30%,82.40%,10.6,81.50%,88.00%,79.80%,88.00%
632,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202251,85.50%,82.30%,12.1,92.80%,85.70%,76.40%,86.80%
1037,,Scheduled Delivery Standard,39,Executive Review,Degrading,Store Focus,202251,89.10%,84.70%,14.2,89.00%,90.40%,86.90%,91.00%
1146,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202251,91.60%,93.20%,12.6,94.20%,94.10%,89.70%,87.80%
1359,,Scheduled Delivery Standard,37,Executive Review,-,Store Focus,202251,79.00%,82.50%,13.7,,70.30%,79.70%,86.50%
1748,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202251,88.90%,93.20%,14.2,85.90%,92.10%,85.30%,92.90%
2348,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202251,78.40%,84.60%,11.1,90.10%,69.00%,71.10%,85.40%
2928,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202251,70.40%,65.60%,25.2,60.20%,54.40%,81.30%,87.20%
4384,,Scheduled Delivery Standard,40,Executive Review,Recovering,Store Focus,202251,81.10%,75.30%,13.1,92.70%,82.50%,63.40%,84.50%
574,,Scheduled Delivery Standard,29,Executive Review,Recovering,Store Focus,202251,93.70%,85.30%,12.1,98.90%,92.60%,92.90%,89.90%
586,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202251,94.30%,91.30%,15.1,94.40%,89.30%,96.20%,98.30%
511,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202251,92.00%,91.50%,11.9,95.80%,93.10%,93.40%,82.90%
616,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202251,84.40%,71.20%,16.1,94.60%,74.40%,76.00%,93.20%
627,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202251,89.20%,84.70%,13.5,85.60%,95.00%,86.20%,90.30%
634,,Scheduled Delivery Standard,28,Executive Review,Recovering,Store Focus,202251,69.10%,68.40%,14.9,91.10%,44.90%,37.40%,89.30%
2703,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202251,88.50%,80.70%,12.8,92.20%,78.40%,94.10%,89.40%
1183,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202251,66.40%,53.80%,19.9,53.40%,60.70%,66.50%,90.30%
1286,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202251,89.10%,84.60%,10.2,85.10%,88.50%,93.20%,93.80%
1339,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202251,90.80%,87.20%,11.1,90.50%,89.50%,92.90%,90.20%
2214,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202251,70.00%,65.10%,19,49.00%,72.40%,85.50%,76.40%
4440,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202251,92.80%,90.40%,10.6,95.80%,96.30%,87.40%,89.60%
4506,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202251,93.10%,87.00%,10.6,96.50%,92.80%,94.00%,86.70%
585,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202251,90.40%,87.20%,12.9,83.50%,94.20%,90.10%,94.10%
629,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,90.40%,84.80%,10.1,96.40%,95.80%,93.50%,69.00%
638,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202251,77.20%,64.00%,13.8,64.40%,72.90%,83.80%,84.70%
1035,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,91.50%,90.30%,13.8,92.50%,94.10%,89.90%,89.50%
2806,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202251,82.80%,73.90%,15.5,90.10%,94.10%,79.30%,70.50%
2496,,Scheduled Delivery Express,10,Executive Review,Recovering,Store Focus,202251,90.80%,73.00%,13.1,90.00%,95.50%,100.00%,66.70%
2496,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202251,81.90%,77.50%,10.5,75.10%,87.30%,92.00%,67.90%
2749,,Scheduled Delivery Express,11,Executive Review,Degrading,Store Focus,202251,33.30%,80.00%,3.5,0.00%,100.00%,100.00%,0.00%
1096,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202251,85.20%,82.70%,9.6,83.00%,83.00%,86.00%,89.40%
1385,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202251,90.00%,86.10%,13.6,95.80%,91.50%,91.70%,78.70%
1464,,Scheduled Delivery Standard,42,Executive Review,Degrading,Store Focus,202251,86.60%,83.60%,17.9,88.20%,81.70%,86.30%,90.70%
5481,,Scheduled Delivery Standard,36,Executive Review,Degrading,Store Focus,202251,88.90%,92.80%,13.9,86.50%,89.30%,93.70%,85.40%
1027,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202251,89.90%,86.20%,13.9,93.80%,90.60%,88.40%,86.70%
1666,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,80.40%,78.00%,17.1,82.30%,88.40%,84.80%,59.40%
2005,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202251,88.60%,80.90%,16.8,85.10%,91.20%,95.60%,81.10%
2134,,Scheduled Delivery Express,10,Executive Review,Recovering,Store Focus,202251,94.50%,65.00%,19.8,94.10%,97.30%,98.10%,85.10%
2134,,Scheduled Delivery Standard,37,Executive Review,Degrading,Store Focus,202251,80.00%,77.90%,22.8,85.10%,93.20%,77.20%,50.50%
3371,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202251,81.80%,84.30%,13.8,91.00%,87.60%,71.70%,74.20%
4574,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,202251,66.30%,59.70%,29.5,76.10%,76.50%,68.90%,29.10%
5879,,Scheduled Delivery Standard,29,Executive Review,Recovering,Store Focus,202251,90.80%,83.10%,15.2,95.80%,90.70%,85.00%,91.80%
2870,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202251,76.10%,53.10%,16.1,65.10%,81.30%,83.70%,76.10%
3899,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202251,76.50%,61.00%,17.3,74.20%,75.60%,75.80%,81.00%
6174,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202251,92.80%,85.50%,8.5,95.70%,95.90%,84.70%,95.90%
3338,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202251,84.70%,70.40%,13.2,85.30%,84.20%,81.80%,88.10%
3724,,Scheduled Delivery Standard,47,Executive Review,Degrading,Store Focus,202251,83.30%,80.70%,18.6,88.60%,71.80%,81.70%,91.60%
4145,,Scheduled Delivery Standard,37,Executive Review,Recovering,Store Focus,202251,86.40%,77.30%,12,92.00%,92.80%,89.40%,51.70%
4443,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,91.60%,86.50%,11.3,97.10%,93.80%,97.70%,39.40%
5291,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202251,85.30%,66.90%,14.2,86.50%,77.70%,83.90%,96.30%
5378,,Scheduled Delivery Standard,37,Executive Review,Degrading,Store Focus,202251,74.70%,64.70%,10.5,87.80%,47.10%,81.40%,83.70%
5383,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202251,86.80%,79.30%,14.4,90.10%,88.40%,82.10%,85.80%
4848,,Scheduled Delivery Standard,20,Executive Review,Recovering,Store Focus,202251,90.90%,85.50%,10.7,94.10%,87.60%,90.90%,90.70%
6586,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202251,92.30%,85.10%,13.8,100.00%,84.20%,100.00%,88.90%
6586,,Scheduled Delivery Standard,29,Executive Review,Recovering,Store Focus,202251,89.30%,74.10%,11.7,94.40%,85.30%,89.50%,87.60%
7180,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,202251,64.30%,59.00%,20.8,71.00%,64.50%,40.20%,83.00%
4530,,Scheduled Delivery Standard,41,Executive Review,Recovering,Store Focus,202251,91.40%,95.40%,10.1,90.30%,93.20%,91.90%,89.50%
7339,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202251,79.50%,65.70%,16.3,96.30%,77.10%,77.60%,69.60%
2854,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202251,86.50%,68.00%,9.8,100.00%,84.80%,83.00%,80.50%
5439,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202251,94.40%,93.70%,13.5,96.40%,95.10%,89.80%,97.20%
1959,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202251,88.00%,86.80%,19.7,87.60%,92.10%,93.00%,77.00%
2547,,Scheduled Delivery Express,14,Executive Review,Recovering,Store Focus,202251,96.30%,87.50%,10.9,100.00%,100.00%,96.60%,85.70%
5202,,Scheduled Delivery Express,8,Executive Review,Recovering,Store Focus,202251,90.90%,87.80%,8.9,100.00%,66.70%,90.00%,85.70%
5202,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202251,84.80%,98.10%,10.1,88.40%,87.00%,82.10%,80.90%
8331,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202251,94.40%,91.10%,10.5,97.40%,96.20%,93.70%,88.70%
3420,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202251,87.40%,97.20%,11.7,89.80%,89.10%,86.10%,82.90%
