Store Number,Tracking Number,Ship date ,Status ,Delivered date,Service type 
3019,391047642574,7/22/2025,Out for delivery,,FedEx Ground
5122,391047642699,7/22/2025,Out for delivery,,FedEx Ground
5726,391047658253,7/22/2025,On the way,,FedEx Ground
5248,391047658780,7/22/2025,Out for delivery,,FedEx Ground
2488,391047659488,7/22/2025,Out for delivery,,FedEx Ground
4692,391047659503,7/22/2025,Out for delivery,,FedEx Ground
5740,391047660264,7/22/2025,Out for delivery,,FedEx Ground
3752,391047662017,7/22/2025,Out for delivery,,FedEx Ground
3599,391047664557,7/22/2025,Out for delivery,,FedEx Ground
4048,391047664650,7/22/2025,Out for delivery,,FedEx Ground
6583,391047664693,7/22/2025,Out for delivery,,FedEx Ground
5716,391047666240,7/22/2025,Out for delivery,,FedEx Ground
4054,391047666321,7/22/2025,Out for delivery,,FedEx Ground
5256,391047668184,7/22/2025,Out for delivery,,FedEx Ground
4469,391047668574,7/22/2025,Out for delivery,,FedEx Ground
5789,391047669206,7/22/2025,Out for delivery,,FedEx Ground
6849,391047669445,7/22/2025,Out for delivery,,FedEx Ground
4607,391047670048,7/22/2025,Delivered,7/24/2025,FedEx Ground
6943,391047670059,7/22/2025,Out for delivery,,FedEx Ground
5062,391047670769,7/22/2025,Out for delivery,,FedEx Ground
3740,391047671011,7/22/2025,Out for delivery,,FedEx Ground
6098,391047671835,7/22/2025,On the way,,FedEx Ground
7241,391047671846,7/22/2025,Out for delivery,,FedEx Ground
2940,391047672430,7/22/2025,Out for delivery,,FedEx Ground
5081,391047672647,7/22/2025,Out for delivery,,FedEx Ground
2431,391047673860,7/22/2025,Out for delivery,,FedEx Ground
5059,391047673941,7/22/2025,Out for delivery,,FedEx Ground
5452,391047673996,7/22/2025,Out for delivery,,FedEx Ground
3385,391047674054,7/22/2025,Out for delivery,,FedEx Ground
3593,391047674157,7/22/2025,Out for delivery,,FedEx Ground
4468,391047674650,7/22/2025,Out for delivery,,FedEx Ground
5107,391047674981,7/22/2025,Out for delivery,,FedEx Ground
5297,391047675933,7/22/2025,Out for delivery,,FedEx Ground
4210,391047676425,7/22/2025,Out for delivery,,FedEx Ground
4189,391047676572,7/22/2025,Out for delivery,,FedEx Ground
5773,391047676995,7/22/2025,Out for delivery,,FedEx Ground
3175,391047677064,7/22/2025,Out for delivery,,FedEx Ground
7127,391047677627,7/22/2025,Out for delivery,,FedEx Ground
7362,391047678141,7/22/2025,Out for delivery,,FedEx Ground
3509,391047678222,7/22/2025,Out for delivery,,FedEx Ground
5327,391047678634,7/22/2025,Out for delivery,,FedEx Ground
3110,391047678645,7/22/2025,Out for delivery,,FedEx Ground
7357,391047679034,7/22/2025,Out for delivery,,FedEx Ground
4491,391047679067,7/22/2025,Out for delivery,,FedEx Ground
5148,391047679262,7/22/2025,Out for delivery,,FedEx Ground
5715,391047679402,7/22/2025,Out for delivery,,FedEx Ground
5675,391047680726,7/22/2025,Out for delivery,,FedEx Ground
4371,391047693494,7/22/2025,Out for delivery,,FedEx Ground
5226,391047693748,7/22/2025,Out for delivery,,FedEx Ground
6850,391047694045,7/22/2025,On the way,,FedEx Ground
4373,391047694284,7/22/2025,Out for delivery,,FedEx Ground
5695,391047694972,7/22/2025,Out for delivery,,FedEx Ground
6786,391047695008,7/22/2025,On the way,,FedEx Ground
7220,391047699070,7/22/2025,Out for delivery,,FedEx Ground
5290,391047699231,7/22/2025,Out for delivery,,FedEx Ground
5960,391047699871,7/22/2025,On the way,,FedEx Ground
6159,391047700559,7/22/2025,On the way,,FedEx Ground
7361,391047701132,7/22/2025,Out for delivery,,FedEx Ground
4193,391047703000,7/22/2025,Out for delivery,,FedEx Ground
5490,391047705105,7/22/2025,Out for delivery,,FedEx Ground
2995,391047705274,7/22/2025,Out for delivery,,FedEx Ground
5353,391047706774,7/22/2025,Out for delivery,,FedEx Ground
4605,391047708593,7/22/2025,Delivery updated,,FedEx Ground
5224,391047709269,7/22/2025,Delivered,7/24/2025,FedEx Ground
2314,391047801363,7/21/2025,Delivered,7/23/2025,FedEx 2Day
3883,391047801569,7/21/2025,Delivered,7/23/2025,FedEx 2Day
2188,391047802017,7/21/2025,Delivered,7/22/2025,FedEx 2Day
2126,391047802040,7/21/2025,Delivered,7/23/2025,FedEx 2Day
2473,391047802050,7/21/2025,On the way,,FedEx 2Day
2308,391047802061,7/21/2025,Delivered,7/23/2025,FedEx 2Day
2321,391047802110,7/21/2025,Delivered,7/23/2025,FedEx 2Day
5274,391047802120,7/21/2025,Delivered,7/23/2025,FedEx 2Day
2071,391047802131,7/21/2025,Delivered,7/23/2025,FedEx 2Day
3478,391047802212,7/21/2025,Delivered,7/22/2025,FedEx 2Day
2070,391047802532,7/21/2025,Delivered,7/23/2025,FedEx 2Day
2917,391047916586,7/21/2025,Delivered,7/24/2025,FedEx Ground
5644,391047916623,7/21/2025,On the way,,FedEx Ground
2031,391047917744,7/21/2025,Out for delivery,,FedEx Ground
2109,391047917766,7/21/2025,Out for delivery,,FedEx Ground
2647,391047919699,7/21/2025,Out for delivery,,FedEx Ground
2190,391047919714,7/21/2025,Out for delivery,,FedEx Ground
5131,391047919769,7/21/2025,Out for delivery,,FedEx Ground
3493,391047919909,7/21/2025,Out for delivery,,FedEx Ground
2287,391047920306,7/21/2025,Delivered,7/23/2025,FedEx Ground
3833,391047920339,7/21/2025,Out for delivery,,FedEx Ground
1916,391047920464,7/21/2025,Out for delivery,,FedEx Ground
5671,391047920718,7/21/2025,Delivered,7/24/2025,FedEx Ground
2129,391047920832,7/21/2025,Out for delivery,,FedEx Ground
3708,391047920990,7/21/2025,Out for delivery,,FedEx Ground
5848,391047921037,7/21/2025,Out for delivery,,FedEx Ground
6395,391047921200,7/21/2025,Out for delivery,,FedEx Ground
5381,391047921276,7/21/2025,Delivered,7/23/2025,FedEx Ground
1746,391047921298,7/21/2025,Out for delivery,,FedEx Ground
3277,391047921368,7/21/2025,Out for delivery,,FedEx Ground
2582,391047921380,7/21/2025,Out for delivery,,FedEx Ground
5396,391047921390,7/21/2025,Out for delivery,,FedEx Ground
5752,391047921405,7/21/2025,Out for delivery,,FedEx Ground
3774,391047921450,7/21/2025,Out for delivery,,FedEx Ground
5436,391047921471,7/21/2025,Out for delivery,,FedEx Ground
1693,391047921520,7/21/2025,Out for delivery,,FedEx Ground
2023,391047921541,7/21/2025,Out for delivery,,FedEx Ground
2648,391047921714,7/21/2025,Out for delivery,,FedEx Ground
6958,391047921725,7/21/2025,Out for delivery,,FedEx Ground
2116,391047921769,7/21/2025,Out for delivery,,FedEx Ground
2459,391047921780,7/21/2025,Out for delivery,,FedEx Ground
3370,391047921828,7/21/2025,Out for delivery,,FedEx Ground
5469,391047921840,7/21/2025,Out for delivery,,FedEx Ground
1860,391047921850,7/21/2025,Out for delivery,,FedEx Ground
2583,391047921909,7/21/2025,Out for delivery,,FedEx Ground
2762,391047922033,7/21/2025,Out for delivery,,FedEx Ground
2808,391047922261,7/21/2025,Out for delivery,,FedEx Ground
5787,391047922283,7/21/2025,Out for delivery,,FedEx Ground
5010,391047922294,7/21/2025,Delivered,7/23/2025,FedEx Ground
2436,391047922353,7/21/2025,Out for delivery,,FedEx Ground
2551,391047922504,7/21/2025,Out for delivery,,FedEx Ground
1725,391047922662,7/21/2025,Out for delivery,,FedEx Ground
4420,391047922776,7/21/2025,Out for delivery,,FedEx Ground
1615,391047923018,7/21/2025,Out for delivery,,FedEx Ground
3337,391047923187,7/21/2025,Out for delivery,,FedEx Ground
5305,391047923408,7/21/2025,Out for delivery,,FedEx Ground
2194,391047923647,7/21/2025,Out for delivery,,FedEx Ground
2492,391047923728,7/21/2025,Out for delivery,,FedEx Ground
2104,391047923809,7/21/2025,Delivered,7/24/2025,FedEx Ground
2096,391047923842,7/21/2025,Out for delivery,,FedEx Ground
2009,391047923864,7/21/2025,Out for delivery,,FedEx Ground
3276,391047924139,7/21/2025,Out for delivery,,FedEx Ground
2245,391047924437,7/21/2025,Out for delivery,,FedEx Ground
1687,391047924507,7/21/2025,Out for delivery,,FedEx Ground
3218,391047924529,7/21/2025,Out for delivery,,FedEx Ground
2586,391047924687,7/21/2025,Out for delivery,,FedEx Ground
1119,391047924920,7/21/2025,Out for delivery,,FedEx Ground
5254,391047924930,7/21/2025,Out for delivery,,FedEx Ground
1792,391047925098,7/21/2025,Delivered,7/24/2025,FedEx Ground
3522,391047925282,7/21/2025,On the way,,FedEx Ground
2571,391047925617,7/21/2025,Out for delivery,,FedEx Ground
3583,391047925640,7/21/2025,Delivered,7/24/2025,FedEx Ground
5047,391047926110,7/21/2025,Delivered,7/24/2025,FedEx Ground
5329,391047926543,7/21/2025,Out for delivery,,FedEx Ground
1842,391047927675,7/21/2025,Delivered,7/24/2025,FedEx Ground
4543,391047937632,7/21/2025,Out for delivery,,FedEx Ground
1903,391047940190,7/21/2025,Out for delivery,,FedEx Ground
5240,391047940488,7/21/2025,Out for delivery,,FedEx Ground
1374,391047941234,7/21/2025,Delivery updated,,FedEx Ground
5241,391047941922,7/21/2025,Delivered,7/23/2025,FedEx Ground
1845,391047943167,7/21/2025,Out for delivery,,FedEx Ground
3422,391047944082,7/21/2025,Out for delivery,,FedEx Ground
2906,391047944288,7/21/2025,Out for delivery,,FedEx Ground
2146,391047945160,7/21/2025,Delivered,7/24/2025,FedEx Ground
1325,391047945593,7/21/2025,Out for delivery,,FedEx Ground
1616,391047945766,7/21/2025,Out for delivery,,FedEx Ground
4682,391047945777,7/21/2025,Out for delivery,,FedEx Ground
4221,391047946431,7/21/2025,Out for delivery,,FedEx Ground
5944,391047946534,7/21/2025,Delivered,7/24/2025,FedEx Ground
1751,391047947909,7/21/2025,Delivered,7/24/2025,FedEx Ground
2247,391047948386,7/21/2025,Out for delivery,,FedEx Ground
1773,391047949691,7/21/2025,Out for delivery,,FedEx Ground
3481,391047950283,7/21/2025,Out for delivery,,FedEx Ground
2865,391047951029,7/21/2025,On the way,,FedEx Ground
5202,391047951717,7/21/2025,Out for delivery,,FedEx Ground
2527,391047951740,7/21/2025,On the way,,FedEx Ground
5077,391047951761,7/21/2025,Out for delivery,,FedEx Ground
5649,391047951901,7/21/2025,Out for delivery,,FedEx Ground
5136,391047952643,7/21/2025,Out for delivery,,FedEx Ground
3537,391047953503,7/21/2025,Out for delivery,,FedEx Ground
3825,391047954131,7/21/2025,Delivery updated,,FedEx Ground
2185,391047954289,7/21/2025,Out for delivery,,FedEx Ground
3407,391047954830,7/21/2025,Out for delivery,,FedEx Ground
3455,391047955804,7/21/2025,On the way,,FedEx Ground
3563,391047956259,7/21/2025,Out for delivery,,FedEx Ground
5996,391047956568,7/21/2025,Out for delivery,,FedEx Ground
5281,391047956877,7/21/2025,Out for delivery,,FedEx Ground
5845,391047958126,7/21/2025,Out for delivery,,FedEx Ground
2151,391047959718,7/21/2025,Delivered,7/24/2025,FedEx Ground
2093,391047960262,7/21/2025,Delivered,7/24/2025,FedEx Ground
956,391047960310,7/21/2025,Out for delivery,,FedEx Ground
2518,391047960928,7/21/2025,Out for delivery,,FedEx Ground
2591,391047961019,7/21/2025,Out for delivery,,FedEx Ground
3443,391047961306,7/21/2025,Delivery updated,,FedEx Ground
1537,391047961523,7/21/2025,Out for delivery,,FedEx Ground
4144,391047961821,7/21/2025,Out for delivery,,FedEx Ground
3214,391047962380,7/21/2025,Out for delivery,,FedEx Ground
2054,391047962460,7/21/2025,On the way,,FedEx Ground
2412,391047962541,7/21/2025,Out for delivery,,FedEx Ground
1992,391047962714,7/21/2025,Out for delivery,,FedEx Ground
2422,391047962758,7/21/2025,Out for delivery,,FedEx Ground
2494,391047962909,7/21/2025,Out for delivery,,FedEx Ground
2236,391047962910,7/21/2025,Out for delivery,,FedEx Ground
1717,391047963033,7/21/2025,Out for delivery,,FedEx Ground
2169,391047963217,7/21/2025,Delivered,7/24/2025,FedEx Ground
4258,391047963342,7/21/2025,Delivered,7/24/2025,FedEx Ground
1610,391047963386,7/21/2025,Out for delivery,,FedEx Ground
2909,391047963732,7/21/2025,Out for delivery,,FedEx Ground
2258,391047963879,7/21/2025,Out for delivery,,FedEx Ground
1663,391047963960,7/21/2025,Delivered,7/24/2025,FedEx Ground
1979,391047964051,7/21/2025,On the way,,FedEx Ground
2207,391047964073,7/21/2025,Out for delivery,,FedEx Ground
5156,391047964327,7/21/2025,Out for delivery,,FedEx Ground
2418,391047964350,7/21/2025,Out for delivery,,FedEx Ground
5450,391047964371,7/21/2025,Out for delivery,,FedEx Ground
2806,391047964533,7/21/2025,Out for delivery,,FedEx Ground
4521,391047964670,7/21/2025,Out for delivery,,FedEx Ground
1909,391047964897,7/21/2025,Out for delivery,,FedEx Ground
3035,391047973961,7/21/2025,Out for delivery,,FedEx Ground
3887,391047974660,7/21/2025,Out for delivery,,FedEx Ground
5732,391047975151,7/21/2025,Delivered,7/24/2025,FedEx Ground
2512,391047976272,7/21/2025,Delivery updated,,FedEx Ground
5795,391047977018,7/21/2025,Out for delivery,,FedEx Ground
1830,391047977224,7/21/2025,Delivered,7/24/2025,FedEx Ground
2859,391047977599,7/21/2025,Out for delivery,,FedEx Ground
1893,391047977717,7/21/2025,Out for delivery,,FedEx Ground
3266,391047977934,7/21/2025,Out for delivery,,FedEx Ground
713,391047978058,7/21/2025,Out for delivery,,FedEx Ground
4325,391047978070,7/21/2025,Out for delivery,,FedEx Ground
2315,391047978194,7/21/2025,On the way,,FedEx Ground
5142,391047978220,7/21/2025,Out for delivery,,FedEx Ground
3757,391047978448,7/21/2025,Out for delivery,,FedEx Ground
3850,391047978713,7/21/2025,Out for delivery,,FedEx Ground
4317,391047979179,7/21/2025,Out for delivery,,FedEx Ground
4484,391047979694,7/21/2025,Delivered,7/24/2025,FedEx Ground
1821,391047980047,7/21/2025,Out for delivery,,FedEx Ground
2039,391047981282,7/21/2025,Out for delivery,,FedEx Ground
2594,391047982083,7/21/2025,Out for delivery,,FedEx Ground
2646,391047982153,7/21/2025,Out for delivery,,FedEx Ground
1977,391047982430,7/21/2025,Out for delivery,,FedEx Ground
4458,391047983344,7/21/2025,Out for delivery,,FedEx Ground
5446,391047983540,7/21/2025,Delivered,7/24/2025,FedEx Ground
1781,391047985943,7/21/2025,Out for delivery,,FedEx Ground
3360,391047986940,7/21/2025,Out for delivery,,FedEx Ground
2150,391047987339,7/21/2025,Delivery updated,,FedEx Ground
5358,391047987383,7/21/2025,Delivered,7/24/2025,FedEx Ground
3387,391047987898,7/21/2025,Delivered,7/24/2025,FedEx Ground
1920,391047992474,7/21/2025,Out for delivery,,FedEx Ground
5476,391047993286,7/21/2025,Out for delivery,,FedEx Ground
5356,391047993573,7/21/2025,Out for delivery,,FedEx Ground
1899,391047994661,7/21/2025,Out for delivery,,FedEx Ground
5282,391047995587,7/21/2025,Out for delivery,,FedEx Ground
5012,391047995760,7/21/2025,Out for delivery,,FedEx Ground
4597,391047995771,7/21/2025,Delivered,7/24/2025,FedEx Ground
3248,391047995977,7/21/2025,Out for delivery,,FedEx Ground
2161,391047996182,7/21/2025,Out for delivery,,FedEx Ground
5932,391047996366,7/21/2025,Out for delivery,,FedEx Ground
2795,391047996491,7/21/2025,Out for delivery,,FedEx Ground
6190,391047996631,7/21/2025,Out for delivery,,FedEx Ground
2603,391047996712,7/21/2025,Delivery updated,,FedEx Ground
4348,391047996962,7/21/2025,Delivered,7/24/2025,FedEx Ground
3222,391047997351,7/21/2025,Out for delivery,,FedEx Ground
1408,391047997638,7/21/2025,Delivered,7/24/2025,FedEx Ground
3494,391047998071,7/21/2025,Out for delivery,,FedEx Ground
2045,391047998120,7/21/2025,Out for delivery,,FedEx Ground
1692,391047998211,7/21/2025,Out for delivery,,FedEx Ground
2048,391047998704,7/21/2025,On the way,,FedEx Ground
1945,391047998715,7/21/2025,Delivery updated,,FedEx Ground
3485,391047998900,7/21/2025,Out for delivery,,FedEx Ground
5335,391047998976,7/21/2025,Out for delivery,,FedEx Ground
2445,391047999170,7/21/2025,Out for delivery,,FedEx Ground
1827,391047999230,7/21/2025,Out for delivery,,FedEx Ground
1829,391047999295,7/21/2025,Out for delivery,,FedEx Ground
1730,391047999468,7/21/2025,Out for delivery,,FedEx Ground
1704,391047999527,7/21/2025,Out for delivery,,FedEx Ground
3780,391047999700,7/21/2025,Out for delivery,,FedEx Ground
1867,391048000052,7/21/2025,Out for delivery,,FedEx Ground
1759,391048000155,7/21/2025,Out for delivery,,FedEx Ground
5075,391048000795,7/21/2025,Out for delivery,,FedEx Ground
3289,391048000832,7/21/2025,Out for delivery,,FedEx Ground
1835,391048001357,7/21/2025,Out for delivery,,FedEx Ground
5178,391048001769,7/21/2025,Out for delivery,,FedEx Ground
2156,391048005834,7/21/2025,Out for delivery,,FedEx Ground
2945,391048008215,7/21/2025,Delivered,7/24/2025,FedEx Ground
2987,391048009483,7/21/2025,Out for delivery,,FedEx Ground
3280,391048010616,7/21/2025,Out for delivery,,FedEx Ground
3858,391048010763,7/21/2025,Out for delivery,,FedEx Ground
5190,391048010903,7/21/2025,Out for delivery,,FedEx Ground
2385,391048012480,7/21/2025,On the way,,FedEx Ground
5968,391048012870,7/21/2025,Out for delivery,,FedEx Ground
2604,391048013980,7/21/2025,Out for delivery,,FedEx Ground
5072,391048014688,7/21/2025,Out for delivery,,FedEx Ground
2947,391048014975,7/21/2025,Out for delivery,,FedEx Ground
2134,391048015445,7/21/2025,Out for delivery,,FedEx Ground
5342,391048015490,7/21/2025,Out for delivery,,FedEx Ground
2088,391048015618,7/21/2025,Out for delivery,,FedEx Ground
2538,391048015857,7/21/2025,Out for delivery,,FedEx Ground
2929,391048015938,7/21/2025,Delivered,7/24/2025,FedEx Ground
1587,391048016989,7/21/2025,Out for delivery,,FedEx Ground
2704,391048017025,7/21/2025,Delivered,7/24/2025,FedEx Ground
5201,391048017161,7/21/2025,Out for delivery,,FedEx Ground
5229,391048017183,7/21/2025,Out for delivery,,FedEx Ground
2248,391048017426,7/21/2025,Out for delivery,,FedEx Ground
3831,391048017621,7/21/2025,Out for delivery,,FedEx Ground
2319,391048018168,7/21/2025,Out for delivery,,FedEx Ground
1846,391048018775,7/21/2025,Out for delivery,,FedEx Ground
5027,391048018970,7/21/2025,Out for delivery,,FedEx Ground
5384,391048019061,7/21/2025,Out for delivery,,FedEx Ground
4368,391048019175,7/21/2025,Delivered,7/24/2025,FedEx Ground
2177,391048019348,7/21/2025,Out for delivery,,FedEx Ground
2230,391048019613,7/21/2025,Out for delivery,,FedEx Ground
1794,391048025777,7/21/2025,Out for delivery,,FedEx Ground
2028,391048030456,7/21/2025,Out for delivery,,FedEx Ground
3625,391048031463,7/21/2025,Delivered,7/24/2025,FedEx Ground
3484,391048031978,7/21/2025,Delivered,7/23/2025,FedEx Ground
2663,391048032161,7/21/2025,Delivered,7/24/2025,FedEx Ground
1886,391048032389,7/21/2025,Delivered,7/24/2025,FedEx Ground
4370,391048032437,7/21/2025,Out for delivery,,FedEx Ground
2089,391048033098,7/21/2025,Delivered,7/23/2025,FedEx Ground
5861,391048033422,7/21/2025,Out for delivery,,FedEx Ground
3480,391048034290,7/21/2025,Delivered,7/23/2025,FedEx Ground
4065,391048034430,7/21/2025,Out for delivery,,FedEx Ground
