Store Nbr,Store Type Descr,Store Name,State,Market,Reg,Cupcake Double Bucket,"DZ Roses 
Double Bucket","DZ Roses 
Pallet","DZ Roses 
Double Decker",LG Carnations Double Bucket,LG Vase DZ Roses Pallet,MED Vase Mixed Bqt Display,Mega Mixed Bqt Pallet,Mini Rose Plus Double Bucket,"Mixed BQT 
Double Bucket","Mixed BQT 
Pallet","Mixed BQT 
Double Decker","Rose Lily
Double Bucket",Small Bouquet Double Bucket,"XL Premium Roses
Double Bucket","XL Premium Roses
Pallet",TOTAL PROMO DISPLAYS
3414,Neighborhood Market,PALM HARBOR FL,FL,548,72,1,2,,2,,,1,,4,3,1,,3,3,2,,22
3419,Neighborhood Market,FORT WORTH (VICKERY) TX,TX,58,64,2,2,2,,,2,,,,1,2,,3,,3,,17
3427,Supercenter,ARTESIA NM,NM,387,46,8,1,,2,,10,,,,3,2,,,4,4,1,35
3432,Supercenter,"DESOTO, TX",TX,49,5,7,3,,2,,7,5,,2,1,2,,3,6,2,1,41
3442,Neighborhood Market,MURRELLS INLET TOURNAMENT,SC,496,59,3,3,,1,,2,2,,2,1,2,,3,,5,,24
3447,Supercenter,WHITEHALL OH,OH,219,21,5,4,,2,,2,5,,2,1,1,,3,,2,,27
3449,Neighborhood Market,KILLEEN E TX,TX,528,64,,2,,1,,2,2,,2,4,1,,3,,2,,19
3450,Neighborhood Market,KILLEEN W TX,TX,528,64,,2,2,,,4,6,,2,2,2,,3,,2,,25
3452,Neighborhood Market,"HOUSTON(RIPPLE), TX",TX,562,64,1,2,1,2,,1,,,,2,1,,3,2,1,1,17
3457,Neighborhood Market,"TULSA, OK",OK,507,64,1,2,,2,,2,2,,,3,1,,3,,1,2,19
3459,Supercenter,BLOOMINGTON IL,IL,278,25,4,1,,2,,5,5,,4,2,2,,3,,2,,30
3476,Supercenter,"CANTON, MI",MI,197,19,2,1,,2,,2,5,,4,1,2,,3,,2,,24
3477,Supercenter,LONG BEACH CA,CA,465,57,,3,2,1,,3,4,,,2,1,,3,,4,,23
3480,Supercenter,"LEBANON, VA",VA,311,20,6,2,,1,3,2,2,,8,2,1,,3,,4,,34
3502,Supercenter,HAMILTON(E) OH,OH,223,21,4,2,,2,,4,,,,1,,,,4,1,,18
3504,Neighborhood Market,HICKORY MCDONALD NC,NC,498,59,,3,,1,,2,,,8,1,2,,3,,3,1,24
3508,Neighborhood Market,"TULSA, OK",OK,507,64,,3,,1,,3,2,,,4,,,3,,5,,21
3512,Neighborhood Market,ALBUQUERQUE MONTGOMERY NM,NM,526,64,,2,,,,,1,,,1,1,,3,,2,,10
3513,Supercenter,SHAKOPEE MN 11-11-02,MN,423,52,3,3,1,1,,2,,,2,1,2,,,,3,1,19
3515,Supercenter,HILLSBORO OH,OH,218,21,,1,2,,,2,3,,4,2,,,3,,3,1,21
3517,Neighborhood Market,RIO RANCHO SOUTHERN NM,NM,526,64,,3,1,,,1,,,2,1,1,,,,2,,11
3521,Neighborhood Market,SHERMAN W TX,TX,504,64,,3,1,1,,1,,,,2,1,,3,,5,,17
3528,Supercenter,"WIGGINS, MS",MS,143,13,7,3,,1,,3,2,,4,3,2,,3,,2,1,31
3530,Neighborhood Market,"ROCKWALL(S), TX",TX,561,64,,2,1,1,,1,,,2,2,1,,3,,3,,16
3541,Supercenter,KENNETT SQUARE PA,PA,167,22,,1,,2,,2,2,,,3,1,,3,,,,14
3542,Neighborhood Market,"HOUSTON, TX",TX,562,64,,2,1,2,4,2,2,,2,2,2,,3,,4,,26
3564,Supercenter,HORSHAM PA,PA,170,22,6,3,1,1,,5,,,2,1,2,,,2,1,,24
3566,Supercenter,"AURORA(DENVER SE),CO",CO,380,54,5,1,2,1,,3,2,,2,2,2,,3,7,4,,34
3571,Supercenter,MIDDLETOWN OH 11-11-02,OH,221,21,,2,1,1,,2,2,,,1,2,,3,,2,1,17
3574,Neighborhood Market,ALLEN TX,TX,504,64,,2,2,,,,3,,,3,1,,3,,2,,16
3579,Neighborhood Market,KINGWOOD TX,TX,562,64,,2,1,1,,1,6,,2,2,1,,3,,4,,23
3580,Supercenter,NEWARK OH,OH,219,21,7,1,,2,,6,5,,4,3,,,3,,4,,35
3585,Supercenter,WOODLANDS E TX,TX,68,6,4,2,1,3,,3,,,,4,,,3,8,2,1,31
3587,Supercenter,ROCKLIN (S) CA,CA,455,56,3,3,,1,,3,3,,4,2,1,,3,,4,,27
3593,Neighborhood Market,"HORNLAKE, MS",MS,492,72,,4,,,,,,,6,2,1,,,,3,,16
3594,Neighborhood Market,"DALLAS, TX",TX,58,64,1,2,2,,,2,,,2,2,2,,,,2,,15
3599,Neighborhood Market,MEMPHIS TN,TN,492,72,,2,,1,,1,,,,1,1,,3,,,,9
3600,Neighborhood Market,FAYETTEVILLE STRICKLAND B,NC,500,59,,3,1,,,3,3,,4,1,2,,3,,2,,22
3602,Supercenter,SPRINGFIELD (E) IL,IL,275,25,4,3,1,3,,5,,,2,1,1,,,2,,1,23
3603,Neighborhood Market,FOREST CLOVERHILL VA,VA,509,59,,3,1,,,,3,,,2,1,,3,1,3,,17
3605,Neighborhood Market,LYNCHBURG VA,VA,509,59,,2,1,,,2,2,,2,1,2,,3,,3,,18
3609,Supercenter,ELLENWOOD GA,GA,19,2,6,1,1,7,9,6,5,2,4,3,,,3,8,3,2,60
3614,Neighborhood Market,ROANOKE DALE AVE VA,VA,509,59,,3,,,,,2,,,1,,,3,,,,9
3619,Neighborhood Market,CHATTANOOGA TN,TN,498,59,,2,,,,1,6,,,1,2,,3,,2,,17
3621,Supercenter,CHAMBLEE GA,GA,23,2,3,3,,4,,4,4,,2,2,2,,3,4,4,,35
3622,Neighborhood Market,ROANOKE PLANTATION RD VA,VA,509,59,,3,1,,,,3,,,1,,,3,,,,11
3628,Neighborhood Market,SIMPSONVILLE SC,SC,497,59,1,2,1,1,,1,6,,,3,1,,3,,,,19
3634,Supercenter,TAMAQUA PA,PA,232,22,4,1,2,2,,5,4,,4,1,1,,3,,1,,28
3635,Neighborhood Market,FORT OGLETHORPE GA,GA,498,59,,3,1,,,1,,,2,3,1,,,,,,11
3637,Neighborhood Market,YUKON NE OK,OK,533,64,1,2,2,1,,2,2,,4,3,2,,3,,3,,25
3638,Neighborhood Market,FLORENCE 2ND LOOP CASHUA,SC,497,59,,3,,,,4,4,,8,1,2,,3,,2,1,28
3640,Supercenter,HOUSTON(NW I-610) TX,TX,65,6,1,1,1,3,,5,4,,,2,,,4,6,2,1,30
3641,Supercenter,SPRINGFIELD (E) OH,OH,223,21,5,2,2,1,,2,5,,4,4,1,,3,,2,,31
3646,Neighborhood Market,GOOSE CREEK RED BANK SC,SC,496,59,3,3,2,1,4,4,4,,6,2,2,,3,4,4,1,43
3652,Supercenter,"WEST SACRAMENTO, CA",CA,454,56,3,1,,3,9,3,3,2,2,3,1,,4,4,3,,41
3653,Neighborhood Market,BURLESON 731 TX,TX,58,64,,2,2,,,2,5,,,1,2,,3,,1,,18
3654,Neighborhood Market,ROGERS AR,AR,534,72,1,3,2,1,6,2,5,,2,4,2,,3,2,,1,34
3655,Neighborhood Market,"LAS VEGAS (CHEYENNE), NV",NV,397,61,,2,1,,,,5,,,4,,,3,5,,,20
3658,Supercenter,"GREENSBORO (NE), NC",NC,298,26,8,2,,2,7,9,3,2,2,3,2,,4,4,8,2,58
3660,Supercenter,"CHATTANOOGA(SW), TN",TN,120,2,4,2,,1,4,5,4,,2,3,2,,3,,2,,32
3701,Supercenter,"MOUNT OLIVE, NC",NC,302,26,3,1,1,1,,4,3,,6,1,1,,3,2,1,2,29
3705,Supercenter,"YELM, WA",WA,467,60,6,3,2,,3,3,5,1,10,3,2,,3,4,2,1,48
3708,Supercenter,SUISAN CITY CA,CA,452,56,1,4,1,2,,3,5,,6,2,1,,3,,4,,32
3709,Supercenter,"ATLANTA (GRESHAM), GA",GA,19,2,4,3,2,3,,6,3,,4,3,,,3,7,,1,39
3712,Supercenter,"CITRUS HEIGHTS, CA",CA,455,56,5,3,1,1,,3,5,,2,1,2,,3,5,1,,32
3713,Neighborhood Market,N. CHARLESTON LADSON SC,SC,496,59,4,2,,,,4,4,,8,2,2,,3,,3,1,33
3723,Neighborhood Market,LOCUST GROVE OK,OK,537,72,,2,2,,,,5,,,4,1,,3,,4,,21
3724,Neighborhood Market,ORANGEBURD STONEWALL SC,SC,497,59,,2,2,,,4,4,,,1,1,,3,,1,1,19
3731,Supercenter,"BERNALILLO, NM",NM,385,46,1,3,2,1,8,9,5,1,10,1,1,,3,,3,,48
3747,Supercenter,"MUNCIE, IN",IN,239,21,8,3,1,2,,3,3,,4,1,2,,3,,4,,34
3749,Supercenter,"CINCINNATI (EVENDALE),OH",OH,225,21,4,3,,2,,2,2,,4,1,1,,3,4,2,,28
3750,Supercenter,"WARNER ROBINS (S), GA",GA,32,3,6,3,1,1,,6,4,,,1,2,,3,5,3,1,36
3757,Supercenter,"ARLINGTON, WA",WA,471,60,,3,1,1,,3,2,,2,3,,,3,,5,,23
3758,Supercenter,"CROOKSTON, MN",MN,412,52,,1,,,,3,5,,,1,2,,3,,1,,16
3760,Supercenter,"NEW ULM, MN",MN,421,52,,2,1,,,2,5,,4,1,2,,3,,3,,23
3762,Supercenter,"WEST DES MOINES (SW), IA",IA,413,52,2,3,,1,3,3,3,,,3,2,,3,,3,,26
3768,Supercenter,"ALTA VISTA, VA",VA,314,75,5,1,2,1,,2,,,4,2,,,,,5,,22
3770,Supercenter,"STUART, VA",VA,312,75,,3,2,,,2,5,,4,3,,,3,,1,,23
3772,Supercenter,"JONESVILLE, VA",VA,311,20,2,3,1,,,3,4,,2,2,1,,3,,3,,24
3775,Supercenter,"ATLANTA (HOWELL MILL), GA",GA,23,2,4,3,,2,,3,2,,,3,2,,3,,1,,23
3783,Supercenter,"DAYTON (N), OH",OH,223,21,7,2,1,,,5,2,,4,2,1,,3,4,5,,36
3784,Supercenter,"FRANKLIN, OH",OH,221,21,5,3,1,1,,3,5,,4,1,2,,3,,,,28
3786,Supercenter,"BUFORD (E), GA",GA,25,2,8,2,1,3,,4,3,,,1,1,,3,,5,2,33
3788,Neighborhood Market,"LAS VEGAS (T PINES), NV",NV,397,61,,3,,,,1,,,,3,1,,,,4,,12
3791,Supercenter,"THREE RIVERS, MI",MI,202,19,5,3,2,,,3,2,,4,3,1,,3,,2,,28
3794,Supercenter,"FEDERAL WAY (S), WA",WA,514,60,3,3,,2,9,3,2,,6,3,,,3,8,3,1,46
3795,Supercenter,"NORTH BERGEN, NJ",NJ,577,17,4,1,,6,7,,2,2,4,1,1,,3,2,3,2,38
3799,Supercenter,"MESA (COUNTRY CLUB), AZ",AZ,371,46,3,3,1,,5,3,4,1,12,3,2,,3,,8,2,50
3805,Supercenter,"WOODLAND PARK, CO",CO,391,54,3,3,1,,,2,,,,2,,,,,2,,13
3806,Supercenter,"FAIRMONT, MN",MN,421,52,,3,,,,2,5,,2,4,1,,3,,1,1,22
3809,Supercenter,"UPPER SANDUSKY, OH",OH,213,19,5,2,1,,,,2,,2,2,2,,3,,,1,20
3812,Supercenter,"COLUMUS (U.ARLING), OH",OH,217,21,5,3,1,1,,3,5,,4,2,1,,3,,4,,32
3827,Supercenter,"HOUSTON (GRAND PKWY), TX",TX,64,6,4,2,,3,,5,5,,2,3,,,3,,4,1,32
3829,Supercenter,"JOHNSON CITY, TN",TN,124,4,3,3,2,1,3,2,,,4,2,2,,,,2,,24
3842,Supercenter,"MACEDON, NY",NY,192,17,7,1,1,2,7,2,5,2,,3,2,,3,,5,,40
3844,Neighborhood Market,GLENDALE 51 AND OLIVE AZ,AZ,510,61,,4,,,,1,6,,4,3,,,3,,2,,23
3845,Neighborhood Market,"GLENDALE (67&PEORIA), AZ",AZ,510,61,,3,1,,,2,4,,,4,1,,3,,2,,20
3846,Neighborhood Market,"MESA (LINDSAY), AZ",AZ,510,61,1,3,,1,,3,5,,2,4,,,3,,5,,27
3847,Supercenter,"MESQUITE, NV",NV,405,46,5,4,1,1,,4,4,,2,1,1,,3,3,4,1,34
3852,Supercenter,"UNICOI, TN",TN,124,4,3,3,,1,,2,5,,,3,2,,3,,2,,24
3853,Supercenter,"HURON, SD",SD,430,47,,3,,1,,,5,,2,1,2,,3,,1,,18
3858,Supercenter,"BOCA RATON (SW), FL",FL,108,9,6,2,2,2,,3,4,,4,1,2,,3,6,,,35
3860,Supercenter,"YOUNGSTOWN, OH",OH,208,20,6,3,1,2,,3,5,,,2,1,,3,6,4,,36
3862,Neighborhood Market,HOLLY HILL FL,FL,549,72,,3,1,1,,2,3,,2,2,,,3,,2,,19
3870,Neighborhood Market,"ARLINGTON, TX",TX,58,64,1,2,1,,,,2,,,1,2,,3,1,1,,14
3874,Supercenter,"DAWSONVILLE, GA",GA,18,2,1,3,2,1,,4,3,,2,1,2,,3,4,1,,27
3875,Supercenter,"WAHPETON, ND",ND,427,47,,2,,1,,2,4,,2,3,2,,3,,2,,21
3876,Supercenter,"MUSKEGON (W), MI",MI,200,19,1,2,1,1,,2,5,,6,1,1,,3,,2,,25
3877,Supercenter,"GAINSVILLE (WALDO), FL",FL,93,3,2,2,,2,3,2,,,4,3,2,,,,1,,21
3880,Neighborhood Market,ASHLAND CHARTER HILL VA,VA,502,59,4,2,1,,,2,5,,2,1,2,,3,,3,,25
3885,Neighborhood Market,RICHMOND AZALEA VA,VA,502,59,2,3,,,,,3,,2,1,1,,3,,,,15
3889,Supercenter,"APEX, NC",NC,299,26,,2,2,1,,3,4,,4,1,1,,3,,4,1,26
3899,Neighborhood Market,CHARLESTON BRIDGETOWN SC,SC,496,59,4,3,1,1,,,2,,8,3,1,,3,4,3,1,34
3912,Supercenter,LEDGEWOOD MARY LOUISE NJ,NJ,176,17,,1,2,1,,5,4,,2,1,2,,3,,3,,24
3935,Neighborhood Market,MIAMI FL,FL,103,72,,2,1,,,,3,,2,2,,,3,,1,,14
3959,Neighborhood Market,KNOXVILLE TN,TN,498,59,1,3,2,,,2,5,,2,2,1,,3,,3,,24
3990,Neighborhood Market,MERIDIAN E MS,MS,544,72,,3,1,,,,1,,2,4,,,3,,2,,16
4053,Neighborhood Market,INDIANAPOLIS N. MICHIGAN,IN,494,59,,3,1,,,,5,,8,2,,,3,,2,,24
4057,Neighborhood Market,JOPLIN 7TH MO,MO,538,72,,3,2,,,1,,,,1,2,,3,,3,,15
4104,Neighborhood Market,DENTON TEASLEY TX,TX,504,64,,2,,1,,1,,,,2,2,,3,,3,,14
4105,Neighborhood Market,EL PASO REDD & DONIPHAN T,TX,526,64,2,3,,1,,1,,,4,1,2,,3,5,2,,24
4114,Neighborhood Market,LONGVIEW GILMER RD TX,TX,542,64,2,4,,,,1,,,,2,1,,3,,4,,17
4127,Neighborhood Market,WOODLAND CA,CA,552,61,,2,2,,,,2,,,1,,,3,,2,,12
4128,Neighborhood Market,RUSSELLVILLE AR,AR,537,72,,3,,1,,3,5,,4,1,,,3,,3,,23
4134,Neighborhood Market,STANTON BEACH CA,CA,551,61,2,2,1,1,,2,5,,4,2,2,,3,5,2,,31
4138,Neighborhood Market,OMAHA 132ND & W MAPLE RD,NE,491,61,1,3,1,,,,5,,,3,,,3,,3,,19
4139,Neighborhood Market,OMAHA SADDLECREEK & DAVEN,NE,491,61,,3,1,,,2,3,,,1,1,,3,,1,,15
4140,Neighborhood Market,MIAMI FLAGAMI FL,FL,103,72,,3,2,,,,2,,,1,,,3,,2,,13
4141,Neighborhood Market,LARGO STARKEY FL,FL,548,72,,3,,1,,,3,,4,1,1,,3,,2,,18
4145,Neighborhood Market,GREER MIDDLETON SC,SC,497,59,5,4,1,1,,2,3,,2,1,,,3,,1,,23
4147,Neighborhood Market,MORRISVILLE DAVIS NC,NC,500,59,,2,2,,,1,6,,,1,1,,3,,2,,18
4148,Neighborhood Market,CHARLOTTE HARRIS NC,NC,499,59,3,4,,,,1,,,2,1,,,,4,4,,19
4156,Supercenter,DERBY VT,VT,181,16,,3,1,,,3,2,,2,3,2,,3,,2,1,22
4157,Neighborhood Market,CARY HIGH HOUSE NC,NC,500,59,,3,2,,,,2,,,4,,,3,,,,14
4159,Neighborhood Market,ORLANDO BOGGY CREEK FL,FL,559,72,3,2,,1,,2,4,,4,4,1,,4,,2,1,28
4160,Neighborhood Market,ORLANDO COLUMBIA FL,FL,96,72,,2,1,,,2,5,,4,2,,,3,,2,,21
4161,Supercenter,MIAMI FOUTAINBLEAU FL,FL,110,9,3,1,2,2,,2,5,,2,2,,,4,,2,,25
4166,Supercenter,SWEETWATER TN,TN,121,2,4,2,2,,3,5,5,,2,1,2,,3,,3,,32
4169,Neighborhood Market,EL CAJON 2ND ST CA,CA,551,61,1,3,1,1,,,5,,2,2,1,,3,3,4,,26
4174,Neighborhood Market,SAN JOSE SUN GARDEN CENTE,CA,512,61,,3,2,,,2,1,,2,1,,,3,1,2,,17
4178,Neighborhood Market,SPRINGFIELD OR,OR,550,61,,2,,,,,2,,2,1,1,,3,,1,,12
4182,Neighborhood Market,PLANO PARKER & PRESTON TX,TX,561,64,,2,2,,,2,2,,,2,1,,3,,1,,15
4188,Neighborhood Market,FLORENCE SW AL,AL,566,59,,4,1,,,1,,,2,4,1,,3,,1,,17
4189,Neighborhood Market,HELENA WYNDHAM AL,AL,544,72,,3,1,,,3,5,,2,2,,,3,,,,19
4193,Neighborhood Market,TYLER TX,TX,542,64,,3,2,,,,3,,,2,,,3,,3,1,17
4194,Supercenter,VICTORIA TX,TX,84,6,3,2,1,2,,4,2,,4,3,2,,3,,5,,31
4196,Neighborhood Market,AURORA LLIFF CO,CO,490,61,,3,,,,,3,,2,2,1,,3,,1,,15
4197,Neighborhood Market,ORLANDO ADANSON FL,FL,96,72,3,2,2,,,,3,,2,2,1,,3,,4,,22
4202,Supercenter,"ROSEVILLE, CA",CA,455,56,4,2,,1,,,3,,,1,,,3,4,4,,22
4206,Neighborhood Market,AUGUSTA GA,GA,554,59,1,2,2,,,2,5,,,1,2,,3,,2,,20
4208,Supercenter,SALT LAKE CITY (E) UT,UT,401,54,,1,2,,,,2,,4,3,1,,3,,3,,19
4210,Neighborhood Market,MOBILE UNIVERSITY AL,AL,545,72,,3,,,,,1,,2,1,1,,3,,4,,15
4211,Neighborhood Market,"ORLANDO (CLARC/PINE), FL",FL,96,72,,4,1,,,2,4,,4,1,1,,3,,2,,22
4218,Neighborhood Market,"SURPRISE (GREENWAY), AZ",AZ,510,61,,2,1,,,2,3,,2,1,1,,3,,3,,18
4231,Supercenter,"FORT WAYNE (S), IN",IN,248,21,5,4,1,1,9,3,5,2,8,3,2,,3,,5,,51
4232,Supercenter,"PHOENIX (P.V.), AZ",AZ,370,46,,3,2,,,,2,,4,1,,,3,,3,,18
4233,Neighborhood Market,"PHOENIX (67 & HAPPY), AZ",AZ,510,61,,2,1,,,,2,,2,2,1,,3,,3,,16
4239,Supercenter,"STEAD, NV",NV,392,56,9,4,1,2,,7,2,,10,1,,,3,3,3,,45
4241,Supercenter,"STILLWATER (SANGRE), OK",OK,352,44,4,2,1,3,,5,3,1,,3,2,,3,3,5,2,37
4244,Supercenter,"PARK RAPIDS, MN",MN,412,52,3,1,2,,4,2,,,2,2,1,,,,2,,19
4246,Supercenter,"WADENA, MN",MN,412,52,,3,1,,,3,5,,,1,2,,3,,3,,21
4250,Supercenter,"MORRISVILLE, NC",NC,297,26,3,3,1,3,3,5,2,1,6,3,2,,3,9,5,,49
4253,Supercenter,"SAUK CENTRE, MN",MN,412,52,4,3,,1,,3,4,,,2,2,,3,,5,,27
4257,Supercenter,"AUSTIN, MN",MN,425,53,3,3,1,1,7,4,5,,2,3,1,,3,3,5,,41
4259,Supercenter,"SHELBYVILLE, IL",IL,272,25,,3,2,,,2,2,,2,2,2,,3,,3,,21
4264,Neighborhood Market,"ORO VALLEY, AZ",AZ,9,61,,2,,,,1,,,2,1,1,,3,,3,,13
4275,Neighborhood Market,"PEORIA (75&T-BIRD), AZ",AZ,510,61,,4,,,,2,2,,2,1,1,,3,,2,,17
4276,Supercenter,"TAYLOR, PA",PA,226,17,,3,,1,,7,5,,,4,,,3,,1,,24
4278,Supercenter,"QUINCY, WV",WV,317,20,,1,,2,,2,,,6,2,1,,,,3,,17
4279,Supercenter,"MIDLOTHIAN, TX",TX,44,5,5,1,1,3,7,7,5,1,2,3,1,,3,,1,2,42
4288,Supercenter,"BROOMFIELD, CO",CO,379,54,1,1,2,,,3,5,,2,3,2,,3,1,3,,26
4293,Neighborhood Market,"PHOENIX (24TH), AZ",AZ,9,61,,2,,,,,3,,,2,,,3,,4,,14
4303,Supercenter,MIAMI N CENTRAL FL,FL,553,9,,3,,1,,3,4,,,4,,,3,,1,,19
4317,Supercenter,"TEHACHAPI, CA",CA,447,57,,1,,1,,3,2,,6,1,,,3,,4,,21
4322,Supercenter,"CRETE, NE",NE,407,47,3,2,1,,,4,4,,2,1,1,,3,,2,,23
4324,Neighborhood Market,"CHANDLER (COOPER), AZ",AZ,9,61,,2,1,,5,,1,,2,1,2,,3,,2,,19
4332,Supercenter,"ORLANDO (TURKEY LAKE), FL",FL,90,9,3,4,1,1,,,,1,4,2,2,,4,,,2,24
4333,Supercenter,"FAIRHOPE, AL",AL,1,14,5,2,2,1,5,3,2,2,4,4,1,,3,4,3,2,43
4334,Supercenter,"WEAVERVILLE, NC",NC,294,2,5,2,1,1,3,3,,,,3,1,,3,,3,,25
4337,Supercenter,"SAN LUIS, AZ",AZ,365,57,3,1,2,2,10,7,2,2,12,2,1,,4,9,6,2,65
4339,Neighborhood Market,"NORTH LAS VEGAS(LOSEE),NV",NV,397,61,,3,,,,3,6,,6,1,,,3,,3,,25
4350,Supercenter,"KILMARNOCK, VA",VA,287,75,2,1,2,,,3,2,,2,1,,,3,,2,,18
4352,Supercenter,"FARGO (S), ND",ND,427,47,2,3,,2,,4,5,,,1,,,3,,3,,23
4354,Neighborhood Market,"NAPLES (PINE), FL",FL,102,72,1,3,,2,,1,6,,,2,2,,3,,3,,23
4355,Supercenter,TAYLOR AZ,AZ,364,46,2,2,1,1,,2,,,,2,1,,,,2,,13
4367,Neighborhood Market,TEXARKANA TX,TX,542,64,,3,,,,2,3,,,2,,,3,,1,,14
4370,Supercenter,"FERNLEY, NV",NV,392,56,5,2,,2,3,3,2,2,4,2,2,,3,4,2,,36
4372,Supercenter,"KINGWOOD, WV",WV,320,75,8,3,,1,,5,,,6,2,,,,,1,,26
4373,Neighborhood Market,WAKE VILLAGE TX,TX,542,64,3,4,,,,1,,,,1,1,,,,1,,11
4374,Supercenter,"LITCHFIELD, MN",MN,421,52,2,1,2,,,2,,,4,2,1,,,,3,,17
4375,Neighborhood Market,SPRINGDALE DON TYSON WEST,AR,534,72,,3,2,,,,,,2,6,,,3,,1,,17
4376,Neighborhood Market,BENTONVILLE N. WALTON AR,AR,534,72,1,2,,1,,,3,,2,4,2,,3,2,5,,25
4377,Supercenter,"CRAIG, CO",CO,388,54,,4,,,,2,,,,1,,,,,3,,10
4380,Neighborhood Market,"CORAL SPRINGS, FL",FL,488,72,1,2,,1,,2,5,,2,1,2,,3,,2,,21
4388,Neighborhood Market,WAYNESBORO NEW HOPE VA,VA,502,59,,2,1,,,2,4,,,1,,,3,,2,,15
4393,Supercenter,"SACRAMENTO (WATT), CA",CA,454,56,3,1,,1,,4,,2,4,1,,,,7,1,,24
4403,Supercenter,"QUEENSBURY, NY",NY,187,17,,1,,3,,2,,,2,2,2,,,,1,,13
4407,Supercenter,"MONTGOMERY (E), AL",AL,8,14,4,3,2,1,,9,4,,2,1,2,,3,1,3,,35
4413,Neighborhood Market,"LEXINGTON (S), KY",KY,494,59,,2,,,,2,5,,,1,1,,3,,1,,15
4421,Neighborhood Market,COLUMBUS BLACKMON GA,GA,546,72,,4,,1,,2,4,,,3,,,3,,4,,21
4425,Neighborhood Market,"ORLANDO (APOPKA/50), FL",FL,96,72,,2,2,,,1,,,2,3,,,,,3,,13
4426,Neighborhood Market,COLUMBUS MANCHESTER GA,GA,546,72,,4,1,1,,,5,,4,1,,,3,,1,,20
4427,Supercenter,"TALLAHASSEE (NW), FL",FL,97,3,4,1,2,1,3,,5,,12,3,2,,3,,4,1,41
4428,Supercenter,"ASHEVILLE (FLEX), NC",NC,294,2,6,2,,1,4,3,2,,4,3,,,3,,1,,29
4431,Neighborhood Market,MOORESVILLE IREDELL NC,NC,499,59,,3,,1,,2,4,,8,4,,,3,,2,1,28
4432,Neighborhood Market,NEWTON NC,NC,498,59,3,2,,1,,4,4,,10,3,1,,3,,5,,36
4434,Neighborhood Market,OCALA W FL,FL,548,72,,2,,1,3,,2,,,2,,,3,,,1,14
4436,Supercenter,"ALPHARETTA (NE), GA",GA,24,2,,2,1,1,,,5,,,3,2,,3,,1,1,19
4441,Neighborhood Market,PALM SPRINGS VILLAGE FL,FL,488,72,1,2,1,1,,1,,,,2,,,,3,3,,14
4443,Neighborhood Market,ANERSON REED SC,SC,497,59,2,2,,2,,,5,,,1,,,3,,,,15
4445,Neighborhood Market,CLEMSON OLD GREENVILLE HW,SC,497,59,7,2,,1,,2,5,,,1,1,,3,,1,,23
4450,Supercenter,"MIDDLETOWN, KY",KY,242,41,3,1,,2,3,3,5,,2,2,2,,3,4,3,,33
4452,Neighborhood Market,GREENVILLE FURMAN SC,SC,497,59,4,2,1,1,,2,2,,2,1,2,,3,,1,,21
4453,Neighborhood Market,GREENVILLE TX,TX,504,64,6,3,2,,3,5,5,,2,3,,,3,2,3,,37
4457,Supercenter,"BENNETTSVILLE, SC",SC,38,4,,2,,1,,4,3,,6,4,1,,3,,4,,28
4459,Supercenter,"NASHVILLE, NC",NC,301,26,2,2,1,1,,2,5,,4,4,,,3,,1,2,27
4461,Supercenter,"LOUISA, KY",KY,259,41,,3,,,,,3,,8,1,,,3,,,,18
4464,Neighborhood Market,AMARILLO GEORGIA TX,TX,504,64,,2,2,,,2,2,,6,4,,,3,,,1,22
4465,Neighborhood Market,CYPRESS BARKER CYPRESS TX,TX,562,64,,3,,1,,2,4,,,1,,,3,,2,,16
4466,Neighborhood Market,SUGAR LAND W AIRPORT TX,TX,562,64,4,3,2,,,2,5,,4,1,1,,4,,4,1,31
4468,Neighborhood Market,CINCO RANCH HIGHLAND KNOL,TX,562,64,,3,1,2,,,1,,,1,1,,3,,2,1,15
4470,Neighborhood Market,JOPLIN AIRPORT MO,MO,538,72,,2,,,,3,6,,,1,2,,3,,2,1,20
4471,Supercenter,"RAWLINS, WY",WY,381,54,,3,,,,3,4,,,1,1,,3,,,,15
4473,Neighborhood Market,"TUCSON (RUTHRUFF), AZ",AZ,9,61,,2,1,,,,5,,2,3,2,,3,,2,,20
4476,Supercenter,"RICHMOND (360 WEST), VA",VA,290,75,2,4,1,5,,6,5,1,8,1,,,3,7,1,2,46
4479,Supercenter,"PERRYSBURG, OH",OH,207,19,4,3,2,,,,3,,,3,1,,3,,1,,20
4488,Supercenter,"MARINA, CA",CA,451,56,,3,,,,3,2,,,1,2,,3,,,,14
4491,Neighborhood Market,GRAND JUNCTION CLIFTON CO,CO,490,61,,4,,,,1,,,,1,1,,,,4,,11
4498,Neighborhood Market,"CORAL SPRINGS (WILES), FL",FL,103,72,4,3,1,1,,,2,,2,1,,,3,,1,,18
4504,Neighborhood Market,"BIRMINGHAM(GREEN S), AL",AL,544,72,2,4,1,,,,,,,2,,,3,,2,,14
4506,Supercenter,"COLUMBIA, SC",SC,41,4,5,2,2,3,,7,2,,14,1,2,,3,4,,2,47
4514,Supercenter,"WINCHESTER (S), VA",VA,286,75,6,3,1,1,,4,4,,2,2,1,,3,1,3,,31
4516,Neighborhood Market,FAYETTEVILLE MLK AR,AR,537,72,,2,2,,3,2,2,,2,4,2,,3,,,,22
