STORE,ITEM_NUMBER,UPC,DEPARTMENT,ITEM_DESCRIPTION,RETAIL_PRICE,VENDOR_ID,VENDOR_NAME,ONHAND_QTY
5808,7000037,52329304410.00,67,GRAD BALLOON,3.98,542654,WAL-MART IMPORT,0
5808,7000038,52329429140.00,67,GRAD BALLOON,3.98,542654,WAL-MART IMPORT,-2
5808,7000040,52329814010.00,67,GRAD BALLOON,3.98,542654,WAL-MART IMPORT,-3
5808,7000041,52329438140.00,67,GRAD BALLOON,3.98,542654,WAL-MART IMPORT,-1
1540,7000047,10719510150.00,3,PHOTO MAGNET,3.99,318613,PENROD HIAWATHA COMPANY,3
1540,7000055,10719503520.00,3,MAGNET,3.99,318613,PENROD HIAWATHA COMPANY,4
1540,7000056,10719509720.00,3,MAGNET,3.99,318613,PENROD HIAWATHA COMPANY,-1
1540,7000057,10719510930.00,3,MAGNET,3.99,318613,PENROD HIAWATHA COMPANY,1
1540,7000067,10719683110.00,3,POCKET COOLIE,3.99,318613,PENROD HIAWATHA COMPANY,7
1540,7000081,10719510490.00,3,MAGNET,3.99,318613,PENROD HIAWATHA COMPANY,3
1942,7000007,10719242500.00,3,PLAYING CARDS GR8LKS,3.99,318613,PENROD HIAWATHA COMPANY,1
1942,7000021,10719241710.00,3,PETOSKY STONE PC,3.99,318613,PENROD HIAWATHA COMPANY,0
1942,7000092,10719242390.00,3,PLAYING CARDS,3.99,318613,PENROD HIAWATHA COMPANY,0
1942,7000246,10719504810.00,3,WINDMILLMAGNET,3.99,434562,CONTINENTAL FLORAL LLC,0
1942,7002757,10719504790.00,3,MAGNET JUMBO LIGHT,3.99,434562,CONTINENTAL FLORAL LLC,0
2102,7000012,10719242280.00,3,50 STATE PLAYING CAR,3.99,318613,PENROD HIAWATHA COMPANY,0
2102,7000069,10719488690.00,3,KEY MICH TIE DYE T S,3.99,318613,PENROD HIAWATHA COMPANY,2
2102,7000070,10719488620.00,3,KEY BICYCLE BOTTLE O,3.99,318613,PENROD HIAWATHA COMPANY,2
2102,7000071,10719487040.00,3,KEY DIAMOND CUT HEAR,3.99,318613,PENROD HIAWATHA COMPANY,12
2102,7000076,10719501570.00,3,MICHIGAN,3.99,318613,PENROD HIAWATHA COMPANY,1
2102,7000088,10719770500.00,3,STICKER MI MAP,3.99,318613,PENROD HIAWATHA COMPANY,8
2102,7000089,10719503400.00,3,MAGNET JUMBO LAKE MI,3.99,318613,PENROD HIAWATHA COMPANY,0
2102,7000112,10719503410.00,3,MAGNET JUMBO LAKE MI,3.99,318613,PENROD HIAWATHA COMPANY,0
2102,7000149,10719241720.00,3,MI PLAYING CARDS,3.99,318613,PENROD HIAWATHA COMPANY,0
2102,7000152,10719512480.00,3,MAGNET JUMBO LUDINGT,3.99,318613,PENROD HIAWATHA COMPANY,0
2102,7000186,10719510660.00,3,MAGNET FLEXIBLE MI W,3.99,318613,PENROD HIAWATHA COMPANY,0
2102,7000294,10719241990.00,3,PLAYING CARDS,3.99,78122,PENNROSE FARMS LLC,0
2102,7000541,10719770540.00,3,STICKER LOVE,3.99,318613,PENROD HIAWATHA COMPANY,14
1705,7000054,607772229430.00,98,FUSION MIX,6.55,791082,"DECOPAC, INC.",5
2626,7000128,607772229430.00,98,FUSION MIX GRAD,6.55,791082,"DECOPAC, INC.",2
2626,7000141,607772228570.00,98,FUSION MIX PATRIOTIC,6.55,791082,"DECOPAC, INC.",1
2782,7000069,607772229430.00,98,FUSION MIX GRAD,6.55,791082,"DECOPAC, INC.",6
5802,7000055,7702073669960.00,14,COOKWARE,11.67,547351,INSULAR TRADING COMPANY INC,0
2157,7000003,29408244770.00,34,ALFRED DUNNER WOMENS,21.91,413356,WALMART.COM,-1
4337,7003627,30300004000.00,3,BALLOONS,4,542654,WAL-MART IMPORT,27
1313,7000043,681070113270.00,18,BLK VDAY BALLOON,4,56432,SEA HARVEST SEAFOOD COMPANY,-5
1313,7000004,681070813520.00,18,VDAY BALLOON,4,56432,SEA HARVEST SEAFOOD COMPANY,0
1313,7000000,30625360930.00,18,VDAY BALLOON,4,56432,SEA HARVEST SEAFOOD COMPANY,-4
1313,7000025,71444548340.00,18,VDAY BALLOON,4,56432,SEA HARVEST SEAFOOD COMPANY,-1
1313,7000029,681070120740.00,18,PINK VDAY BALLOON,4,56432,SEA HARVEST SEAFOOD COMPANY,0
1313,7000032,71444785400.00,18,VDAY BALLOON,4,56432,SEA HARVEST SEAFOOD COMPANY,-5
1313,7000033,681070119730.00,18,VDAY,4,56432,SEA HARVEST SEAFOOD COMPANY,-4
1313,7000034,681070814060.00,18,RED VDAY BALLOON,4,56432,SEA HARVEST SEAFOOD COMPANY,0
1313,7000037,71444166980.00,18,ILOVEU BALLOON,4,56432,SEA HARVEST SEAFOOD COMPANY,0
1313,7000038,71444166890.00,18,VDAY BALLOON,4,56432,SEA HARVEST SEAFOOD COMPANY,0
1313,7000039,30625260700.00,18,VDAY BALLOON,4,53432,HEMUDA CHIMALI JUAN ANTONIO,0
1313,7000040,30625355150.00,18,VDAY BALLOON,4,56432,SEA HARVEST SEAFOOD COMPANY,-3
1313,7000041,681070932500.00,18,VDAY BALLOON,4,56432,SEA HARVEST SEAFOOD COMPANY,0
1514,7000011,636458460290.00,23,MENS UNDERWEAR,4,163314,WAL MART STORES INC,0
2997,7000012,888888888880.00,23,SAM BOOK,4,542654,WAL-MART IMPORT,0
1129,7000152,291739080.00,29,RACERBACK BRALETTES,4,542654,WAL-MART IMPORT,0
1129,7000028,70968824110.00,34,WOMEN TOP,4,542654,WAL-MART IMPORT,-1
1514,7000014,7428036701020.00,34,LONG SLEEVEVSHIRT,4,163314,WAL MART STORES INC,-2
2072,7000074,96295013110.00,38,urinary pain,4,917992,CARDINAL HEALTH PR ,-36
3226,7000196,71444240780.00,67,BALLOON,4,38553,ANAGRAM INTERNATIONAL INC,-9
3226,7000205,71444240760.00,67,BALLOON,4,38553,ANAGRAM INTERNATIONAL INC,-12
3226,7000206,71444784570.00,67,BALLOON,4,38553,ANAGRAM INTERNATIONAL INC,-4
3226,7000209,71444971370.00,67,BALLOON,4,38553,ANAGRAM INTERNATIONAL INC,-11
3226,7000210,71444209410.00,67,BALLOON,4,38553,ANAGRAM INTERNATIONAL INC,-10
5124,7000069,71444156060.00,67,BALLOON BALLOON,4,422514,ENCORE MARKETING INC,12
5124,7000071,26635336860.00,67,BALLOON HOME,4,6695,ANAGRAM INTERNATIONAL INC,0
5124,7000078,13051321020.00,67,BALLOON THOMAS,4,6695,ANAGRAM INTERNATIONAL INC,0
5124,7000084,26635220040.00,67,BALLOON WELL,4,6695,ANAGRAM INTERNATIONAL INC,0
5124,7000089,26635355650.00,67,BALLOON MOM,4,6695,ANAGRAM INTERNATIONAL INC,0
5124,7000090,26635245020.00,67,BALLOON DAD,4,6695,ANAGRAM INTERNATIONAL INC,0
1788,7000018,39800087370.00,82,C BATTERIES,4,413356,WALMART.COM,4
1129,7000133,861234560.00,86,GREEN SWIM SHIRT,4,542654,WAL-MART IMPORT,0
407,7000478,407094004000.00,94,ASST FLORAL,4,102254,CHERYL LANKFORD,39
5935,7000150,91636000370.00,94,PEELZ NAVEL ORANGE,4,382953,TRIPLE B CORP,-38
2626,7000076,400070000760.00,98,POKEMON LITE UP,4,791082,"DECOPAC, INC.",0
2072,7000043,194748187030.00,23,PIPELINE MENS GREY,21.92,301740,DREAMWAVE LLC,4
5095,7000000,2902760.00,40,GLUCERNA VAN,44.96,122663,MCKESSON,14
372,7000279,42666031540.00,71,CHESTSOFDRAWERS,111.52,456673,SAUDER WOODWORKING CO,0
547,7000078,6077721182560.00,98,DINOSAUR PALS,4.01,791082,"DECOPAC, INC.",4
1705,7000102,6077721182560.00,98,DINOSAUR,4.01,791082,"DECOPAC, INC.",3
1995,7000105,6077721182560.00,98,DINOS,4.01,791082,"DECOPAC, INC.",1
3623,7000036,928362096.00,9,EV PRO GLV 14OZ BLK,44.97,350741,EVERLAST SPORTS MFG CORP,0
5802,7000091,88491333180.00,14,ABRIDOR MAGNETICO,1.47,547351,INSULAR TRADING COMPANY INC,0
1610,7000001,1067862895360.00,33,FLOWER GIRL DRESS,21.95,754981,SUNNY DESIGNS INC,0
776,7000087,607772148120.00,98,ICING SCRAPER,93.63,791082,"DECOPAC, INC.",23
1166,7000016,2610240.00,38,OMNIPOD 5,352.19,122663,MCKESSON,8
5802,7000037,400070000370.00,14,DRINKING GLASS,1.48,542654,WAL-MART IMPORT,0
2423,7000070,15006183450.00,90,PR TITAN PAST CARNE,1.48,729392,CENTURY TITAN LLC,0
4601,7000009,852605000700.00,92,ELL MILK CNDY,1.48,157383,KSC ENTERPRISES INC,55
2469,7000058,74807039520.00,38,ENOXAP SOD SYR,27.08,122663,MCKESSON,-2
842,7000140,7660639056060.00,16,COMFORTING LOG CROSS,45,830062,ATHENS STONECASTING,0
842,7000153,7660630147280.00,16,MD SITTING LION,45,830062,ATHENS STONECASTING,-1
1345,7000013,726133623240.00,16,HONGGE,109,222474,WAL-MART,0
2102,7000017,10719770630.00,3,MI GREAT LAKES STATE,1.49,318613,PENROD HIAWATHA COMPANY,26
768,7000061,26635427470.00,67,BALLOONS,1.49,265523,BALLOONS ARE EVERYWHERE,0
768,7000063,26635427450.00,67,BALLOON,1.49,265523,BALLOONS ARE EVERYWHERE,0
768,7000064,26635408580.00,67,BALLOON,1.49,265523,BALLOONS ARE EVERYWHERE,0
768,7000065,26635441710.00,67,BALLOON,1.49,265523,BALLOONS ARE EVERYWHERE,0
768,7000068,26635441730.00,67,BALLOON,1.49,265523,BALLOONS ARE EVERYWHERE,0
768,7000069,26635408620.00,67,BALLOON,1.49,265523,BALLOONS ARE EVERYWHERE,0
768,7000072,26635441740.00,67,BALLOONS,1.49,265523,BALLOONS ARE EVERYWHERE,0
768,7000073,26635392300.00,67,BALLOON,1.49,265523,BALLOONS ARE EVERYWHERE,0
768,7000074,26635441750.00,67,BALLOON,1.49,265523,BALLOONS ARE EVERYWHERE,0
2157,7000033,607772063680.00,81,EASTER EGG,6.61,791082,"DECOPAC, INC.",3
547,7000026,607772063680.00,98,DECORATED EASTER EGG,6.61,543412,DECOART INC,1
776,7000021,607772063680.00,98,EASTER PICKS,6.61,791082,"DECOPAC, INC.",1
1705,7000004,607772063680.00,98,BALLOONS,6.61,791082,"DECOPAC, INC.",2
1993,7000007,607772063680.00,98,EGG PICKS,6.61,791082,"DECOPAC, INC.",2
2626,7000048,607772063680.00,98,DECORATED EASTER,6.61,791082,"DECOPAC, INC.",1
2782,7000009,607772063680.00,98,DECOPICS EASTER,6.61,791082,"DECOPAC, INC.",3
2659,7000063,30699153860.00,11,BOLT,1.5,163314,WAL MART STORES INC,0
5307,7000027,46500024340.00,13,RAID MAX,1.5,163314,WAL MART STORES INC,0
1296,7000036,671000001500.00,67,RIBBON,1.5,542654,WAL-MART IMPORT,0
1296,7000043,26635409440.00,67,GRAD CAP,1.5,38553,ANAGRAM INTERNATIONAL INC,0
1296,7000047,26635349730.00,67,CONGRATS GRAD,1.5,38553,ANAGRAM INTERNATIONAL INC,0
1439,7001447,681131932030.00,67,helium LG balloons,1.5,542654,WAL-MART IMPORT,-2
2157,7003648,26635196420.00,67,STD CONGRATS STARS,1.5,265523,BALLOONS ARE EVERYWHERE,0
2157,7000111,26635327010.00,67,BIRTHDAY COLOR PATTE,1.5,265523,BALLOONS ARE EVERYWHERE,0
2157,7000103,26635279340.00,67,BIRTHDAY SMILEY,1.5,265523,BALLOONS ARE EVERYWHERE,0
2157,7000101,26635415990.00,67,BIRTHDAY OMB RAINBOW,1.5,265523,BALLOONS ARE EVERYWHERE,0
2157,7000100,26635366480.00,67,BIRTHDAY SPORTS,1.5,265523,BALLOONS ARE EVERYWHERE,0
2157,7000098,26635416410.00,67,BIRTHDAY CAKE RED,1.5,265523,BALLOONS ARE EVERYWHERE,0
2404,7000074,681070197320.00,67,VAL DAY,1.5,102254,CHERYL LANKFORD,20
2404,7000076,681070117770.00,67,VAL DAY,1.5,102254,CHERYL LANKFORD,20
2404,7000077,681070813740.00,67,VAL DAY,1.5,102254,CHERYL LANKFORD,20
2404,7000078,681070812620.00,67,VAL DAY,1.5,102254,CHERYL LANKFORD,20
2404,7000079,681070813260.00,67,VAL DAY,1.5,102254,CHERYL LANKFORD,20
3518,7000018,1006736070.00,67,HELIUM,1.5,542654,WAL-MART IMPORT,0
3623,7000129,30625360290.00,67,BALLON SAD FACE,1.5,265523,BALLOONS ARE EVERYWHERE,0
4272,7000036,26635436970.00,67,V DAY BALLOON,1.5,282504,LOFTUS INTERNATIONAL,0
4272,7000040,26635387420.00,67,V DAY BALLOON,1.5,282504,LOFTUS INTERNATIONAL,1
4272,7000041,26635405500.00,67,V DAY BALLOON,1.5,282504,LOFTUS INTERNATIONAL,0
5802,7000202,74527904420.00,82,PR BAMBOO SKEWERS,1.5,458312,MISTOLIN CARIBE INC,0
1731,7000050,3760130.00,92,CLASSIC SPAM 7OZ,1.5,338053,HORMEL FOODS SALES LLC,0
547,7000008,607772166940.00,97,PASTRY BAG,9.18,791082,"DECOPAC, INC.",0
1705,7000048,607772166940.00,98,BAG,9.18,791082,"DECOPAC, INC.",15
2782,7000103,607772166940.00,98,25 IN PASTRY BAG,9.18,791082,"DECOPAC, INC.",31
1129,7000201,1502630.00,38,VIALS 6OZ,134.62,122663,MCKESSON,1
429,7000004,1502610.00,40,CS BERRY AMB 4OZ,134.62,122663,MCKESSON,8
1296,7000002,1502630.00,40,BERRY,134.62,122663,MCKESSON,2
547,7000075,1502630.00,99,BERRY OVAL 8OZ,134.62,122663,MCKESSON,0
765,7000036,1502630.00,99,8OZ AMBER VIAL,134.62,122663,MCKESSON,0
1439,7000031,1502630.00,99,BERRY OVAL AMB 8OZ,134.62,122663,MCKESSON,0
1466,7000009,1502630.00,99,BERRY OVAL 8OZ,134.62,601341,MCKESSON,0
1731,7000015,1502630.00,99,8OZ AMBER BOTTLE,134.62,122663,MCKESSON,0
2149,7000003,1502630.00,99,LIQUID VIALS,134.62,122663,MCKESSON,0
2211,7000044,1502630.00,99,BERRY OVAL,134.62,122663,MCKESSON,0
2659,7000020,1502630.00,99,BERRY OVAL 8OZ,134.62,122663,MCKESSON,0
5307,7000009,1502630.00,99,BERRY VIALS 8OZ,134.62,68798,MCKESSON MEDICAL-SURGICAL INC.,0
34,7000137,6077720935080.00,98,CAKE FRM 737X1137,1.51,791082,"DECOPAC, INC.",3
2626,7000127,6077720935080.00,98,CAKE FORM7 38X11,1.51,791082,"DECOPAC, INC.",2
2782,7000070,607772093500.00,98,CAKE FORM,1.51,791082,"DECOPAC, INC.",13
2831,7000014,21006413910.00,98,CAKE FORM,1.51,791082,"DECOPAC, INC.",4
2626,7000049,607772241130.00,98,SUNFLOWER YELLOW GEL,4.07,791082,"DECOPAC, INC.",1
2626,7000051,607772225040.00,98,NEON GREEN GEL,4.07,791082,"DECOPAC, INC.",1
1166,7000032,49353006210.00,11,SHARP ANALOG,21.99,413356,WALMART.COM,0
5930,7000098,850034595030.00,14,GLOCUSENT,21.99,413356,WALMART.COM,0
2215,7000026,196196877170.00,26,DISNEY,21.99,413356,WALMART.COM,0
1129,7000083,885851558540.00,29,LADIES PJS ANGELINA,21.99,413356,WALMART.COM,-1
595,7000060,703417147930.00,69,JBEELATE,21.99,413356,WALMART.COM,0
595,7000103,7272099144250.00,69,ATAIWEE WOMEN,21.99,413356,WALMART.COM,0
2072,7000123,8412668184580.00,7,PR ED1000 PUZ,16.88,790423,TROPICAL REPS & DIST INC.,6
2072,7000292,8412668190190.00,7,PR ED 1000 PUZ,16.88,790423,TROPICAL REPS & DIST INC.,0
2366,7000022,880043429230.00,34,RS WOMENS PULL STRE,16.88,163314,WAL MART STORES INC,-1
2366,7000021,8800340429230.00,34,RS WOMENS CROCHET S,16.88,163314,WAL MART STORES INC,-3
2626,7000040,93044451480.00,98,SUGAR BUMBLE BEES,16.88,791082,"DECOPAC, INC.",2
842,7000164,7660631989470.00,16,XL SNAPPING TURTLE,22,830062,ATHENS STONECASTING,0
2423,7000206,400032483360.00,32,SIZEUP 3 PLATA 3MM-,22,56077,ZAAK LLC,13
776,7000115,607772052620.00,98,PHOTOCAKE PRINTONS,29.68,791082,"DECOPAC, INC.",119
5930,7000149,194356211440.00,19,MASTER OF ART CANVAS,16.89,553755,HORIZON GROUP USA INC,-2
1995,7000135,776828560740.00,34,A JESDANI WPMEN SHI,16.89,413356,WALMART.COM,0
1610,7000018,192583055130.00,29,JOGGER SCRUBS 2PK,29.69,163314,WAL MART STORES INC,0
2469,7000047,74232200270.00,40,NAPHCON-A EYE DROP,6.66,122663,MCKESSON,-1
776,7000005,607772232410.00,98,WEDDING CAKE COMP,9.22,791082,"DECOPAC, INC.",30
776,7000116,607772232920.00,98,MINI CREATIONS,9.22,791082,"DECOPAC, INC.",9
1129,7000218,23000029700.00,23,MENS INT CONCEPTS S,29.7,542654,WAL-MART IMPORT,-1
4272,7000022,46013771220.00,11,TOWER HEATER,39.94,295204,LASKO PRODUCTS LLC,0
776,7000032,607772288580.00,98,NERF RINGS,14.35,791082,"DECOPAC, INC.",1
2782,7000142,607772288580.00,98,NERF RINGS,14.35,791082,"DECOPAC, INC.",1
2659,7000055,3380810441380.00,46,CLARINS YOUTH FLUID,39.95,542654,WAL-MART IMPORT,0
547,7000121,607772280260.00,98,CLEAN KIT-EPSON E,47.63,791082,"DECOPAC, INC.",1
1466,7000011,81029106870.00,95,TATES MILK WHCHOL CO,4.12,282004,MONDELEZ GLOBAL LLC,-1
1129,7000067,23000016920.00,23,BEN HOGAN RED SHIRT,16.92,542654,WAL-MART IMPORT,-1
1345,7000036,368817431650.00,40,NM CHOLESTOFF,39.96,222474,WAL-MART,0
1610,7000025,729367503210.00,32,10K WG CIRCLE PEND,47.64,222474,WAL-MART,0
407,7000305,727541240530.00,19,SPIRIT,1.57,265523,BALLOONS ARE EVERYWHERE,0
2469,7000038,74638387040.00,40,INFANT SIMETH,1.57,122663,MCKESSON,-3
2782,7000110,6077722187100.00,98,RAINBOW RING,11.81,791082,"DECOPAC, INC.",1
2782,7000117,607772218710.00,98,RINGS RAINBOW,11.81,791082,"DECOPAC, INC.",2
1439,7000010,74461219480.00,34,MUMUBREAL WO,19.49,163314,WAL MART STORES INC,0
5416,7000092,821382640310.00,23,DC TEAM TEE,19.5,183064,DALLAS COWBOYS MERCHANDISING,-23
1610,7000013,197675062520.00,34,LADIES COAT,39.98,163314,WAL MART STORES INC,0
2997,7000073,23481612000.00,23,RAZORBACK TATTOOS,1.59,730192,HOGEYE INC,-2
3716,7000008,793573080070.00,92,BORI GRANO,4.15,779071,PEPSI COLA PR DISTRIBUTING LLC,0
776,7000113,607772238650.00,98,CUPCAKE LAYON BALLOO,9.27,791082,"DECOPAC, INC.",5
1705,7000078,607772217060.00,98,BEES,9.27,791082,"DECOPAC, INC.",1
2626,7000033,607772244830.00,98,LAYON WINTER WONDERL,9.27,791082,"DECOPAC, INC.",2
2626,7000159,607772244870.00,98,LAYON CHRISTMAS TREE,9.27,791082,"DECOPAC, INC.",2
2072,7000238,39363580220.00,19,PATRON,16.95,48785,NOTIONS MARKETING CORPORATION,0
2072,7000192,39363581540.00,19,PATRON,16.95,48785,NOTIONS MARKETING CORPORATION,0
800,7000017,737857795260.00,11,LADDER,39.99,222474,WAL-MART,0
765,7000031,70072146240.00,14,JUICE EXTRACTOR,39.99,45169,"SHENZHEN XINSHU TRADING CO., L",0
1610,7000051,6542522809270.00,25,CANVAS SNEAKER,39.99,163314,WAL MART STORES INC,0
1129,7000235,936102779190.00,29,MATERNITY TOP 3PK,39.99,413356,WALMART.COM,0
595,7000075,799132675900.00,69,BOCOMAL FR,39.99,413356,WALMART.COM,0
7261,7000011,354973334310.00,38,HYLANDS CANKER HLG 5,9.28,122663,MCKESSON,0
3179,7000021,26635406850.00,67,I LOVE U KIT GOLD,16.96,542654,WAL-MART IMPORT,17
3179,7000005,26635367770.00,67,LOVE 5 PIECE,16.96,542654,WAL-MART IMPORT,2
5124,7000002,6811313471.00,5,PS ONN COOL HDST,34.88,543703,WALMART DC 7084,0
842,7000172,7660639069480.00,16,FIREMAN BOOT HAT CR,40,830062,ATHENS STONECASTING,1
842,7000143,7660369069480.00,16,FIREMAN BOOT AND HAT,40,830062,ATHENS STONECASTING,0
842,7000154,7660631901630.00,16,SM LAYING LION,40,830062,ATHENS STONECASTING,4
1129,7000011,888866433120.00,25,MEN SHOE,40,542654,WAL-MART IMPORT,0
1129,7000207,34000040000.00,34,LADIES BIG CHILL WIN,40,542654,WAL-MART IMPORT,0
1166,7000013,2513090.00,99,CENTOR CLR 38,40,122663,MCKESSON,0
2469,7000095,74698529220.00,38,NITROGL SPR,93.76,122663,MCKESSON,-1
1822,7000194,12505563740.00,74,MICROHONDA FRIGI,232,542654,WAL-MART IMPORT,1
2072,7000226,39363581240.00,19,PATRON,11.85,472506,SIMPLICITY CREATIVE CORP,0
2072,7000227,39363682480.00,19,PATRON,11.85,472506,SIMPLICITY CREATIVE CORP,0
2072,7000228,39363464740.00,19,PATRON,11.85,48785,NOTIONS MARKETING CORPORATION,0
5802,7000155,39363581990.00,19,PATRON,11.85,472506,SIMPLICITY CREATIVE CORP,0
5802,7000041,39363681600.00,19,PATRONES,11.85,472506,SIMPLICITY CREATIVE CORP,0
5802,7000050,39363581410.00,19,PATRON,11.85,472506,SIMPLICITY CREATIVE CORP,0
5802,7000078,39363581290.00,19,PATRON8129H5,11.85,472506,SIMPLICITY CREATIVE CORP,0
5802,7000079,39363581870.00,19,PATRON,11.85,472506,SIMPLICITY CREATIVE CORP,0
5802,7000081,39363581590.00,19,PATRON8159H5,11.85,472506,SIMPLICITY CREATIVE CORP,0
5802,7000082,39363681590.00,19,PATRON8159R5,11.85,472506,SIMPLICITY CREATIVE CORP,0
5802,7000093,39363285740.00,19,PATRON,11.85,472506,SIMPLICITY CREATIVE CORP,0
5802,7000099,39363582810.00,19,PATRON,11.85,472506,SIMPLICITY CREATIVE CORP,0
5802,7000107,39363681410.00,19,PATRON8141GG,11.85,472506,SIMPLICITY CREATIVE CORP,0
5802,7000109,39363681540.00,19,PATRON8154,11.85,472506,SIMPLICITY CREATIVE CORP,0
5802,7000120,39363581270.00,19,PATRON8127,11.85,472506,SIMPLICITY CREATIVE CORP,0
5802,7000196,39363682620.00,19,PATRON,11.85,472506,SIMPLICITY CREATIVE CORP,0
5802,7000143,39363682330.00,19,PATRON,11.85,472506,SIMPLICITY CREATIVE CORP,0
5802,7000152,39363682170.00,19,PATRON,11.85,472506,SIMPLICITY CREATIVE CORP,0
5802,7000154,39363681970.00,19,PATRON,11.85,472506,SIMPLICITY CREATIVE CORP,0
4582,7000004,723261077020.00,18,FLIP FLOP BLUE,16.97,734434,PANAMA JACK INC,1
4582,7000009,723261076950.00,18,FLIP FLOP WHITE,16.97,734434,PANAMA JACK INC,2
4582,7000061,723261076970.00,18,FLIPFLOP,16.97,734434,PANAMA JACK INC,0
4582,7000062,723261077030.00,18,FLIPFLOP BLUE,16.97,734434,PANAMA JACK INC,0
4582,7000066,723261076940.00,18,FLIPFLOP WHITE,16.97,734434,PANAMA JACK INC,1
2423,7000099,9780974139320.00,21,COCINA SALUDABLE,16.97,542654,WAL-MART IMPORT,5
407,7000346,30625251070.00,67,GRAD,16.97,235523,BIMBO DE CHIHUAHUA SA CV,0
407,7000361,30625252230.00,67,PARTY CHAMPAGNE,16.97,265523,BALLOONS ARE EVERYWHERE,-1
3179,7000024,26635390160.00,67,ROSE LOVE HEART KIT,16.97,542654,WAL-MART IMPORT,0
2626,7000014,607772224990.00,98,GEL COLOR BURGUNDY,6.74,791082,"DECOPAC, INC.",2
2423,7000083,39363583090.00,19,SIMPLICITY PATTERN,11.86,472506,SIMPLICITY CREATIVE CORP,0
5802,7000024,393635883370.00,19,PATRONES,11.86,472506,SIMPLICITY CREATIVE CORP,0
5802,7000105,39363681620.00,19,PATRON8162,11.86,472506,SIMPLICITY CREATIVE CORP,0
1129,7000169,716605867630.00,29,SCRUB,16.98,542654,WAL-MART IMPORT,0
1129,7000043,638310954200.00,33,GITLS SWEETHEART PAN,16.98,413356,WALMART.COM,0
1129,7000170,33000016980.00,33,WALLFLOWER GIRL,16.98,542654,WAL-MART IMPORT,0
34,7000035,5500000003150.00,10,FULLRUN F7000,65.62,163314,WAL MART STORES INC,0
765,7000053,850021849510.00,7,ILULU,16.99,267146,FABRIQUE INNOVATIONS INC,-1
4582,7000226,802443543210.00,18,LONG SLEEVE SHIRT,16.99,548003,GULF COAST PANAMA JACK INC,6
1439,7000019,7758693268360.00,34,SHIRT,16.99,163314,WAL MART STORES INC,0
2157,7000174,731996313710.00,34,FANTALOOK BLOUSE FLO,16.99,413356,WALMART.COM,-1
595,7000095,8509974947880.00,69,WOMENS HIGH,16.99,413356,WALMART.COM,0
2211,7000047,754143865220.00,72,TABLET CASE,16.99,413356,WALMART.COM,0
2072,7000229,39363681390.00,19,PATRON,19.55,48785,NOTIONS MARKETING CORPORATION,0
2072,7000237,39363680960.00,19,PATRON,19.55,48785,NOTIONS MARKETING CORPORATION,0
4508,7000061,632155010430.00,17,HOMINES,1.64,335265,EAGLE FOODS COMPANY,4
4508,7000057,632155010110.00,17,HOMELINES,1.64,335265,EAGLE FOODS COMPANY,1
2072,7000084,813314011250.00,92,PR NEVELLA 50CT,1.64,593684,PLAZA PROVISION CO,0
2782,7000001,607772088230.00,98,RINGS 3D BASEBALL,9.32,791082,"DECOPAC, INC.",2
2072,7000291,8412668184480.00,7,PR ED 500 PUZ,11.88,790423,TROPICAL REPS & DIST INC.,1
5307,7000024,8101155351190.00,9,35LB WEIGHT,17,163314,WAL MART STORES INC,0
1129,7000166,34000017000.00,34,LADIES FANTASLOOK FL,17,542654,WAL-MART IMPORT,-1
5930,7000022,30772094940.00,13,TIDE PODS FR,27.24,375501,PROCTER & GAMBLE,-1
547,7000013,48255500100.00,94,WHITE POTATOES,6.78,735071,USA PRODUCTS GROUP INC,1
1859,7000011,96705011790.00,38,OVAL AMBR,142.46,122663,MCKESSON,1
5802,7000013,88491333270.00,14,FILTRO FREGA,1.67,547351,INSULAR TRADING COMPANY INC,0
547,7000052,607772287820.00,98,LAYON-HAPPYFATHERDAY,4.23,791082,"DECOPAC, INC.",1
776,7000076,607772255020.00,98,DECO PICFATHERS DAY,4.23,791082,"DECOPAC, INC.",1
776,7000119,607772287820.00,98,FATHERS DAY LAYON,4.23,791082,"DECOPAC, INC.",1
1705,7000017,607772287820.00,98,HFD,4.23,791082,"DECOPAC, INC.",1
2782,7000022,607772287820.00,98,HS,4.23,791082,"DECOPAC, INC.",1
429,7000038,1586840.00,38,SODIUM CHLORIDE,17.03,122663,MCKESSON,0
2366,7000007,1586840.00,40,SODIM CHLORIDE OINY,17.03,122663,MCKESSON,0
2469,7000048,74524460460.00,40,NICOTI POL GUM,17.04,122663,MCKESSON,-4
1439,7000024,5982719810.00,56,10IN MONSTERA SWISS,29.84,723197,COSTA FARMS LLC,0
2626,7000132,607772280140.00,98,PC CTRG CYAN EPSON E,32.4,791082,"DECOPAC, INC.",6
2626,7000133,607772280130.00,98,PC BLACK CTRG EPSON,32.4,791082,"DECOPAC, INC.",4
2626,7000134,607772280110.00,98,PC CTRG YEL EPSON E,32.4,791082,"DECOPAC, INC.",8
2626,7000135,607772280120.00,98,PC CTRG MAG EPSON E,32.4,791082,"DECOPAC, INC.",6
4508,7000226,884116035570.00,72,DELL RED 156,698,222474,WAL-MART,2
115,7000012,3709010.00,40,JUVEN PW,104.08,122663,MCKESSON,2
1514,7000033,317033366180.00,38,CARPROVET 100MG,147.6,122663,MCKESSON,1
