Primary key,Division,Region,Market,Facility,Bucket
9,O,61,9,3377,GI Only
366,B,46,366,3379,GI Only
475,M,60,475,3380,GI Only
74,B,5,74,3381,FSR Investment -$14
389,M,54,389,3382,GI Only
70,B,46,70,3383,FSR Investment -$14
70,B,46,70,3384,FSR Investment -$14
526,O,64,526,3385,FSR Investment -$14
3,A,14,3,3386,FSR Investment -$14
118,A,9,118,3387,GI Only
25,A,2,25,3388,FSR Investment -$14
25,A,2,25,3389,FSR Investment -$14
68,B,6,68,3390,FSR Investment -$14
87,B,6,87,3391,FSR Investment -$14
58,O,64,58,3392,FSR Investment -$14
413,M,52,413,3394,GI Only
429,M,47,429,3395,FSR Investment -$14
553,A,9,553,3397,FSR Investment -$14
265,E,25,265,3400,GI Only
19,A,2,19,3401,FSR Investment -$14
19,A,2,19,3402,FSR Investment -$14
26,A,2,26,3403,FSR Investment -$14
422,M,52,422,3404,GI Only
51,B,5,51,3406,FSR Investment -$14
368,B,46,368,3407,GI Only
392,M,56,392,3408,GI Only
156,F,16,156,3409,GI Only
500,O,59,500,3411,FSR Investment -$14
232,F,22,232,3412,GI Only
548,O,72,548,3414,FSR Investment -$14
104,A,9,104,3415,FSR Investment -$14
105,A,9,105,3417,GI Only
112,A,9,112,3418,FSR Investment -$14
58,O,64,58,3419,FSR Investment -$14
172,F,17,172,3420,GI Only
165,F,22,165,3422,GI Only
385,B,46,385,3423,FSR Investment -$14
544,O,72,544,3424,FSR Investment -$14
63,B,6,63,3425,FSR Investment -$14
387,B,46,387,3427,FSR Investment -$14
375,B,46,375,3428,Increase to Market
228,F,17,228,3429,GI Only
352,B,44,352,3430,FSR Investment -$14
48,B,5,48,3431,FSR Investment -$14
49,B,5,49,3432,FSR Investment -$14
49,B,5,49,3433,FSR Investment -$14
270,E,25,270,3434,GI Only
249,E,25,249,3435,FSR Investment -$14
201,E,19,201,3436,GI Only
15,A,14,15,3439,FSR Investment -$14
496,O,59,496,3442,FSR Investment -$14
577,F,17,577,3443,GI Only
207,E,19,207,3445,GI Only
219,E,21,219,3447,GI Only
528,O,64,528,3449,FSR Investment -$14
528,O,64,528,3450,FSR Investment -$14
562,O,64,562,3452,FSR Investment -$14
200,E,19,200,3453,GI Only
401,M,54,401,3454,GI Only
452,M,56,452,3455,GI Only
500,O,59,500,3456,FSR Investment -$14
507,O,64,507,3457,FSR Investment -$14
200,E,19,200,3458,FSR Investment -$14
278,E,25,278,3459,GI Only
278,E,25,278,3460,FSR Investment -$14
16,A,3,16,3461,GI Only
24,A,2,24,3462,FSR Investment -$14
114,A,9,114,3463,FSR Investment -$14
462,M,57,462,3464,GI Only
369,B,46,369,3465,GI Only
175,F,17,175,3469,GI Only
26,A,2,26,3471,FSR Investment -$14
474,M,60,474,3472,GI Only
394,M,57,394,3473,GI Only
115,A,9,115,3474,GI Only
167,F,22,167,3475,GI Only
197,E,19,197,3476,GI Only
465,M,57,465,3477,GI Only
470,M,60,470,3478,GI Only
534,O,72,534,3479,FSR Investment -$14
311,E,20,311,3480,FSR Investment -$14
282,F,75,282,3481,GI Only
51,B,5,51,3482,FSR Investment -$14
129,B,13,129,3483,FSR Investment -$14
14,A,14,14,3484,FSR Investment -$14
18,A,2,18,3485,FSR Investment -$14
218,E,21,218,3486,FSR Investment -$14
206,E,19,206,3487,GI Only
435,E,53,435,3488,FSR Investment -$14
281,F,75,281,3489,GI Only
282,F,75,282,3490,GI Only
184,F,16,184,3491,GI Only
409,B,44,409,3492,FSR Investment -$14
452,M,56,452,3493,GI Only
459,M,57,459,3494,GI Only
149,A,12,149,3495,GI Only
444,E,53,444,3497,FSR Investment -$14
422,M,52,422,3498,GI Only
442,E,53,442,3499,FSR Investment -$14
60,B,6,60,3500,FSR Investment -$14
233,F,22,233,3501,GI Only
223,E,21,223,3502,GI Only
308,F,26,308,3503,FSR Investment -$14
498,O,59,498,3504,GI Only
441,E,53,441,3505,FSR Investment -$14
507,O,64,507,3508,FSR Investment -$14
562,O,64,562,3509,FSR Investment -$14
62,B,6,62,3510,FSR Investment -$14
474,M,60,474,3511,GI Only
526,O,64,526,3512,FSR Investment -$14
423,M,52,423,3513,GI Only
228,F,17,228,3514,GI Only
218,E,21,218,3515,GI Only
458,M,57,458,3516,GI Only
526,O,64,526,3517,FSR Investment -$14
88,B,46,88,3518,FSR Investment -$14
577,F,17,577,3520,GI Only
504,O,64,504,3521,FSR Investment -$14
484,M,57,484,3522,GI Only
448,M,57,448,3523,GI Only
458,M,57,458,3524,GI Only
514,M,60,514,3525,GI Only
104,A,9,104,3526,FSR Investment -$14
107,A,9,107,3527,FSR Investment -$14
143,B,13,143,3528,FSR Investment -$14
249,E,25,249,3529,FSR Investment -$14
561,O,64,561,3530,FSR Investment -$14
467,M,60,467,3531,GI Only
585,M,54,585,3533,GI Only
425,E,53,425,3534,GI Only
157,F,16,157,3535,GI Only
467,M,60,467,3537,GI Only
92,A,9,92,3538,FSR Investment -$14
167,F,22,167,3541,GI Only
562,O,64,562,3542,FSR Investment -$14
173,F,17,173,3543,GI Only
163,F,17,163,3545,GI Only
173,F,17,173,3546,GI Only
173,F,17,173,3547,GI Only
173,F,17,173,3548,GI Only
184,F,16,184,3549,GI Only
160,F,16,160,3560,GI Only
160,F,16,160,3561,GI Only
577,F,17,577,3562,GI Only
168,F,22,168,3563,GI Only
170,F,22,170,3564,GI Only
380,M,54,380,3566,GI Only
80,B,6,80,3567,FSR Investment -$14
403,M,54,403,3568,GI Only
83,B,5,83,3569,FSR Investment -$14
30,A,3,30,3570,FSR Investment -$14
221,E,21,221,3571,GI Only
62,B,6,62,3572,FSR Investment -$14
286,F,75,286,3573,GI Only
504,O,64,504,3574,FSR Investment -$14
562,O,64,562,3579,FSR Investment -$14
219,E,21,219,3580,GI Only
216,E,20,216,3581,FSR Investment -$14
391,M,54,391,3582,GI Only
188,F,17,188,3583,GI Only
64,B,6,64,3584,FSR Investment -$14
68,B,6,68,3585,FSR Investment -$14
455,M,56,455,3587,GI Only
291,F,75,291,3588,FSR Investment -$14
403,M,54,403,3589,GI Only
426,M,52,426,3590,GI Only
68,B,6,68,3591,FSR Investment -$14
492,O,72,492,3593,GI Only
58,O,64,58,3594,FSR Investment -$14
310,F,26,310,3595,FSR Investment -$14
384,B,46,384,3596,FSR Investment -$14
270,E,25,270,3597,FSR Investment -$14
176,F,17,176,3598,GI Only
492,O,72,492,3599,GI Only
500,O,59,500,3600,FSR Investment -$14
266,E,25,266,3601,GI Only
275,E,25,275,3602,FSR Investment -$14
509,O,59,509,3603,FSR Investment -$14
510,O,61,510,3604,GI Only
509,O,59,509,3605,FSR Investment -$14
549,O,72,549,3606,GI Only
195,F,17,195,3607,GI Only
209,E,20,209,3608,FSR Investment -$14
19,A,2,19,3609,FSR Investment -$14
26,A,2,26,3611,FSR Investment -$14
296,F,26,296,3612,FSR Investment -$14
509,O,59,509,3614,FSR Investment -$14
533,O,64,533,3615,FSR Investment -$14
128,B,13,128,3616,FSR Investment -$14
559,O,72,559,3617,GI Only
498,O,59,498,3619,FSR Investment -$14
403,M,54,403,3620,GI Only
23,A,2,23,3621,FSR Investment -$14
509,O,59,509,3622,FSR Investment -$14
88,B,46,88,3623,FSR Investment -$14
424,M,52,424,3624,GI Only
109,A,9,109,3625,FSR Investment -$14
308,F,26,308,3626,FSR Investment -$14
21,A,2,21,3627,FSR Investment -$14
497,O,59,497,3628,FSR Investment -$14
549,O,72,549,3629,GI Only
415,M,52,415,3630,GI Only
44,B,5,44,3631,FSR Investment -$14
205,E,19,205,3632,GI Only
234,F,22,234,3633,GI Only
232,F,22,232,3634,GI Only
498,O,59,498,3635,FSR Investment -$14
533,O,64,533,3637,FSR Investment -$14
497,O,59,497,3638,FSR Investment -$14
292,F,75,292,3639,GI Only
65,B,6,65,3640,FSR Investment -$14
223,E,21,223,3641,GI Only
440,E,53,440,3643,Increase to Market
289,F,75,289,3644,GI Only
73,B,46,73,3645,GI Only
496,O,59,496,3646,GI Only
427,M,47,427,3648,GI Only
446,M,57,446,3650,GI Only
454,M,56,454,3652,GI Only
58,O,64,58,3653,FSR Investment -$14
534,O,72,534,3654,FSR Investment -$14
397,O,61,397,3655,GI Only
298,F,26,298,3658,FSR Investment -$14
119,A,2,119,3659,FSR Investment -$14
120,A,2,120,3660,FSR Investment -$14
526,O,64,526,3661,FSR Investment -$14
309,F,26,309,3700,GI Only
302,F,26,302,3701,FSR Investment -$14
98,A,3,98,3702,GI Only
543,O,64,543,3703,FSR Investment -$14
467,M,60,467,3705,GI Only
452,M,56,452,3708,GI Only
19,A,2,19,3709,FSR Investment -$14
20,A,2,20,3710,FSR Investment -$14
455,M,56,455,3712,GI Only
496,O,59,496,3713,GI Only
153,A,12,153,3717,GI Only
293,F,75,293,3720,GI Only
215,E,20,215,3722,FSR Investment -$14
537,O,72,537,3723,FSR Investment -$14
497,O,59,497,3724,FSR Investment -$14
267,E,25,267,3725,GI Only
205,E,19,205,3726,GI Only
541,O,64,541,3727,FSR Investment -$14
394,M,57,394,3728,GI Only
392,M,56,392,3729,GI Only
364,B,46,364,3730,GI Only
385,B,46,385,3731,FSR Investment -$14
385,B,46,385,3732,FSR Investment -$14
42,F,4,42,3733,GI Only
430,M,47,430,3734,GI Only
541,O,64,541,3736,FSR Investment -$14
227,E,20,227,3738,FSR Investment -$14
399,M,56,399,3739,GI Only
490,O,61,490,3740,GI Only
19,A,2,19,3741,FSR Investment -$14
476,M,60,476,3742,GI Only
542,O,64,542,3743,FSR Investment -$14
542,O,64,542,3745,FSR Investment -$14
542,O,64,542,3746,FSR Investment -$14
239,E,21,239,3747,GI Only
26,A,2,26,3748,FSR Investment -$14
225,E,21,225,3749,GI Only
32,A,3,32,3750,FSR Investment -$14
373,B,46,373,3751,GI Only
542,O,64,542,3752,FSR Investment -$14
473,M,60,473,3754,GI Only
471,M,60,471,3757,GI Only
412,M,52,412,3758,GI Only
421,M,52,421,3760,GI Only
412,M,52,412,3761,GI Only
413,M,52,413,3762,GI Only
505,B,46,505,3763,FSR Investment -$14
45,B,5,45,3764,FSR Investment -$14
223,E,21,223,3765,GI Only
314,F,75,314,3768,FSR Investment -$14
312,F,75,312,3770,FSR Investment -$14
371,B,46,371,3771,GI Only
311,E,20,311,3772,FSR Investment -$14
479,B,5,479,3773,FSR Investment -$14
165,F,22,165,3774,GI Only
23,A,2,23,3775,FSR Investment -$14
56,B,5,56,3777,FSR Investment -$14
381,M,54,381,3778,GI Only
281,F,75,281,3780,GI Only
482,E,25,482,3781,FSR Investment -$14
91,A,9,91,3782,GI Only
223,E,21,223,3783,GI Only
221,E,21,221,3784,GI Only
14,A,14,14,3785,FSR Investment -$14
25,A,2,25,3786,FSR Investment -$14
397,O,61,397,3788,GI Only
401,M,54,401,3789,GI Only
265,E,25,265,3790,GI Only
202,E,19,202,3791,FSR Investment -$14
219,E,21,219,3792,GI Only
514,M,60,514,3794,GI Only
577,F,17,577,3795,GI Only
462,M,57,462,3796,GI Only
371,B,46,371,3799,GI Only
471,M,60,471,3801,GI Only
284,F,75,284,3802,GI Only
173,F,17,173,3803,GI Only
293,F,75,293,3804,GI Only
391,M,54,391,3805,GI Only
421,M,52,421,3806,GI Only
367,B,46,367,3807,GI Only
213,E,19,213,3809,FSR Investment -$14
168,F,22,168,3810,GI Only
217,E,21,217,3812,GI Only
81,B,5,81,3816,FSR Investment -$14
559,O,72,559,3817,GI Only
433,M,47,433,3823,GI Only
585,M,54,585,3824,GI Only
302,F,26,302,3825,FSR Investment -$14
71,B,46,71,3826,FSR Investment -$14
64,B,6,64,3827,FSR Investment -$14
46,B,5,46,3828,FSR Investment -$14
124,F,4,124,3829,FSR Investment -$14
178,F,22,178,3830,GI Only
288,F,75,288,3831,FSR Investment -$14
372,B,46,372,3833,GI Only
119,A,2,119,3835,FSR Investment -$14
263,E,53,263,3837,FSR Investment -$14
227,E,20,227,3838,FSR Investment -$14
222,E,21,222,3840,FSR Investment -$14
192,F,17,192,3842,GI Only
285,F,75,285,3843,GI Only
510,O,61,510,3844,GI Only
510,O,61,510,3845,GI Only
510,O,61,510,3846,GI Only
405,B,46,405,3847,GI Only
401,M,54,401,3848,GI Only
467,M,60,467,3850,GI Only
246,E,21,246,3851,FSR Investment -$14
124,F,4,124,3852,FSR Investment -$14
430,M,47,430,3853,GI Only
441,E,53,441,3857,GI Only
108,A,9,108,3858,FSR Investment -$14
208,E,20,208,3860,FSR Investment -$14
373,B,46,373,3861,GI Only
549,O,72,549,3862,GI Only
302,F,26,302,3864,FSR Investment -$14
379,M,54,379,3867,GI Only
127,A,42,127,3868,FSR Investment -$14
287,F,75,287,3869,GI Only
58,O,64,58,3870,FSR Investment -$14
430,M,47,430,3872,GI Only
18,A,2,18,3874,FSR Investment -$14
427,M,47,427,3875,GI Only
200,E,19,200,3876,FSR Investment -$14
93,A,3,93,3877,FSR Investment -$14
502,O,59,502,3880,GI Only
470,M,60,470,3883,GI Only
367,B,46,367,3884,GI Only
502,O,59,502,3885,GI Only
80,B,6,80,3886,FSR Investment -$14
115,A,9,115,3887,FSR Investment -$14
86,B,6,86,3888,FSR Investment -$14
299,F,26,299,3889,FSR Investment -$14
269,E,25,269,3891,GI Only
269,E,25,269,3893,GI Only
259,E,41,259,3894,GI Only
368,B,46,368,3896,GI Only
400,M,56,400,3897,GI Only
496,O,59,496,3899,GI Only
176,F,17,176,3912,GI Only
103,O,72,103,3935,FSR Investment -$14
458,M,57,458,3947,GI Only
498,O,59,498,3959,FSR Investment -$14
557,O,61,557,3988,GI Only
544,O,72,544,3990,FSR Investment -$14
561,O,64,561,4046,FSR Investment -$14
541,O,64,541,4048,FSR Investment -$14
266,E,25,266,4049,GI Only
494,O,59,494,4053,FSR Investment -$14
494,O,59,494,4054,FSR Investment -$14
87,B,6,87,4055,FSR Investment -$14
528,O,64,528,4056,FSR Investment -$14
538,O,72,538,4057,FSR Investment -$14
105,A,9,105,4063,GI Only
289,F,75,289,4064,FSR Investment -$14
300,F,26,300,4065,FSR Investment -$14
582,M,54,582,4068,GI Only
557,O,61,557,4100,GI Only
465,M,57,465,4101,GI Only
86,B,6,86,4102,FSR Investment -$14
77,B,6,77,4103,FSR Investment -$14
504,O,64,504,4104,FSR Investment -$14
526,O,64,526,4105,FSR Investment -$14
323,A,42,323,4108,FSR Investment -$14
65,B,6,65,4111,FSR Investment -$14
569,B,6,569,4112,FSR Investment -$14
542,O,64,542,4114,FSR Investment -$14
87,B,6,87,4115,FSR Investment -$14
256,E,41,256,4118,GI Only
552,O,61,552,4127,GI Only
537,O,72,537,4128,FSR Investment -$14
128,B,13,128,4129,FSR Investment -$14
82,B,5,82,4130,FSR Investment -$14
506,B,6,506,4131,FSR Investment -$14
465,M,57,465,4132,GI Only
551,O,61,551,4134,GI Only
467,M,60,467,4137,GI Only
491,O,61,491,4138,GI Only
491,O,61,491,4139,GI Only
103,O,72,103,4140,FSR Investment -$14
548,O,72,548,4141,FSR Investment -$14
96,O,72,96,4142,GI Only
30,A,3,30,4144,FSR Investment -$14
497,O,59,497,4145,FSR Investment -$14
500,O,59,500,4147,FSR Investment -$14
499,O,59,499,4148,GI Only
175,F,17,175,4153,GI Only
181,F,16,181,4156,GI Only
500,O,59,500,4157,FSR Investment -$14
559,O,72,559,4159,GI Only
96,O,72,96,4160,GI Only
110,A,9,110,4161,FSR Investment -$14
506,B,6,506,4162,FSR Investment -$14
82,B,5,82,4163,FSR Investment -$14
55,B,5,55,4164,FSR Investment -$14
479,B,5,479,4165,FSR Investment -$14
121,A,2,121,4166,FSR Investment -$14
326,A,42,326,4168,FSR Investment -$14
551,O,61,551,4169,GI Only
466,M,57,466,4171,GI Only
512,O,61,512,4174,GI Only
477,M,60,477,4176,GI Only
269,E,25,269,4177,GI Only
550,O,61,550,4178,GI Only
557,O,61,557,4180,GI Only
561,O,64,561,4182,FSR Investment -$14
85,B,6,85,4183,FSR Investment -$14
502,O,59,502,4184,GI Only
24,A,2,24,4185,FSR Investment -$14
137,A,12,137,4187,FSR Investment -$14
566,O,59,566,4188,FSR Investment -$14
544,O,72,544,4189,FSR Investment -$14
287,F,75,287,4191,GI Only
542,O,64,542,4193,FSR Investment -$14
84,B,6,84,4194,FSR Investment -$14
352,B,44,352,4195,FSR Investment -$14
490,O,61,490,4196,GI Only
96,O,72,96,4197,GI Only
485,O,59,485,4198,GI Only
16,A,3,16,4200,FSR Investment -$14
385,B,46,385,4201,FSR Investment -$14
455,M,56,455,4202,GI Only
365,M,57,365,4203,GI Only
554,O,59,554,4206,FSR Investment -$14
401,M,54,401,4208,GI Only
407,M,47,407,4209,GI Only
545,O,72,545,4210,FSR Investment -$14
96,O,72,96,4211,GI Only
55,B,5,55,4215,FSR Investment -$14
580,E,25,580,4216,FSR Investment -$14
510,O,61,510,4218,GI Only
82,B,5,82,4219,FSR Investment -$14
502,O,59,502,4220,FSR Investment -$14
477,M,60,477,4221,GI Only
122,A,2,122,4223,FSR Investment -$14
304,F,4,304,4224,GI Only
119,A,2,119,4226,FSR Investment -$14
248,E,21,248,4230,GI Only
248,E,21,248,4231,GI Only
370,B,46,370,4232,GI Only
510,O,61,510,4233,GI Only
251,E,25,251,4235,FSR Investment -$14
42,F,4,42,4237,GI Only
449,M,57,449,4238,GI Only
392,M,56,392,4239,GI Only
53,B,5,53,4240,FSR Investment -$14
352,B,44,352,4241,FSR Investment -$14
205,E,19,205,4243,GI Only
412,M,52,412,4244,GI Only
412,M,52,412,4246,GI Only
383,M,47,383,4247,GI Only
474,M,60,474,4249,GI Only
297,F,26,297,4250,FSR Investment -$14
364,B,46,364,4252,GI Only
412,M,52,412,4253,GI Only
214,E,20,214,4255,GI Only
414,M,52,414,4256,GI Only
425,E,53,425,4257,Increase to Market
291,F,75,291,4258,FSR Investment -$14
272,E,25,272,4259,FSR Investment -$14
107,A,9,107,4260,FSR Investment -$14
89,A,9,89,4262,FSR Investment -$14
9,O,61,9,4264,GI Only
401,M,54,401,4272,GI Only
300,F,26,300,4273,FSR Investment -$14
305,F,4,305,4274,GI Only
510,O,61,510,4275,GI Only
226,F,17,226,4276,GI Only
316,E,20,316,4277,FSR Investment -$14
317,E,20,317,4278,FSR Investment -$14
44,B,5,44,4279,FSR Investment -$14
436,E,53,436,4281,Increase to Market
16,A,3,16,4283,FSR Investment -$14
380,M,54,380,4284,GI Only
214,E,20,214,4285,GI Only
265,E,25,265,4286,GI Only
379,M,54,379,4288,GI Only
9,O,61,9,4293,GI Only
134,B,13,134,4295,FSR Investment -$14
59,B,6,59,4298,FSR Investment -$14
71,B,46,71,4299,FSR Investment -$14
553,A,9,553,4303,FSR Investment -$14
455,M,56,455,4309,GI Only
447,M,57,447,4317,GI Only
8,A,14,8,4318,FSR Investment -$14
409,B,44,409,4321,FSR Investment -$14
407,M,47,407,4322,GI Only
262,E,25,262,4323,Increase to Market
9,O,61,9,4324,GI Only
365,M,57,365,4325,GI Only
13,A,14,13,4330,FSR Investment -$14
90,A,9,90,4332,GI Only
1,A,14,1,4333,FSR Investment -$14
294,A,2,294,4334,GI Only
391,M,54,391,4335,GI Only
368,B,46,368,4336,GI Only
365,M,57,365,4337,GI Only
397,O,61,397,4339,GI Only
445,M,57,445,4340,GI Only
387,B,46,387,4341,FSR Investment -$14
237,F,22,237,4348,FSR Investment -$14
287,F,75,287,4350,FSR Investment -$14
427,M,47,427,4352,GI Only
102,O,72,102,4354,GI Only
364,B,46,364,4355,GI Only
396,M,57,396,4356,GI Only
545,O,72,545,4357,FSR Investment -$14
432,M,47,432,4358,GI Only
469,M,60,469,4359,GI Only
90,A,9,90,4365,GI Only
526,O,64,526,4366,FSR Investment -$14
542,O,64,542,4367,FSR Investment -$14
93,A,3,93,4368,FSR Investment -$14
392,M,56,392,4370,GI Only
542,O,64,542,4371,FSR Investment -$14
320,F,75,320,4372,FSR Investment -$14
542,O,64,542,4373,FSR Investment -$14
421,M,52,421,4374,GI Only
534,O,72,534,4375,FSR Investment -$14
534,O,72,534,4376,FSR Investment -$14
388,M,54,388,4377,GI Only
285,F,75,285,4378,GI Only
488,O,72,488,4380,FSR Investment -$14
333,E,40,333,4381,GI Only
197,E,19,197,4383,GI Only
36,F,4,36,4384,FSR Investment -$14
156,F,16,156,4387,GI Only
502,O,59,502,4388,GI Only
181,F,16,181,4389,GI Only
507,O,64,507,4390,FSR Investment -$14
445,M,57,445,4392,GI Only
454,M,56,454,4393,GI Only
474,M,60,474,4394,GI Only
474,M,60,474,4395,GI Only
247,E,21,247,4399,GI Only
187,F,17,187,4403,GI Only
233,F,22,233,4404,GI Only
264,E,25,264,4405,GI Only
8,A,14,8,4407,FSR Investment -$14
22,A,2,22,4409,FSR Investment -$14
304,F,4,304,4410,GI Only
382,M,47,382,4412,GI Only
494,O,59,494,4413,GI Only
152,E,41,152,4414,FSR Investment -$14
526,O,64,526,4415,FSR Investment -$14
67,B,6,67,4416,FSR Investment -$14
251,E,25,251,4417,FSR Investment -$14
41,F,4,41,4420,FSR Investment -$14
546,O,72,546,4421,FSR Investment -$14
280,F,75,280,4423,GI Only
206,E,19,206,4424,GI Only
96,O,72,96,4425,GI Only
546,O,72,546,4426,FSR Investment -$14
97,A,3,97,4427,FSR Investment -$14
294,A,2,294,4428,GI Only
373,B,46,373,4430,GI Only
499,O,59,499,4431,GI Only
498,O,59,498,4432,GI Only
548,O,72,548,4434,FSR Investment -$14
149,A,12,149,4435,GI Only
24,A,2,24,4436,FSR Investment -$14
403,M,54,403,4438,GI Only
201,E,19,201,4439,GI Only
41,F,4,41,4440,FSR Investment -$14
488,O,72,488,4441,FSR Investment -$14
497,O,59,497,4443,FSR Investment -$14
98,A,3,98,4444,GI Only
497,O,59,497,4445,FSR Investment -$14
107,A,9,107,4446,FSR Investment -$14
242,E,41,242,4450,GI Only
373,B,46,373,4451,GI Only
497,O,59,497,4452,FSR Investment -$14
504,O,64,504,4453,FSR Investment -$14
558,F,22,558,4456,GI Only
38,F,4,38,4457,FSR Investment -$14
299,F,26,299,4458,FSR Investment -$14
301,F,26,301,4459,FSR Investment -$14
324,A,42,324,4460,FSR Investment -$14
259,E,41,259,4461,FSR Investment -$14
504,O,64,504,4464,FSR Investment -$14
562,O,64,562,4465,FSR Investment -$14
562,O,64,562,4466,FSR Investment -$14
562,O,64,562,4468,FSR Investment -$14
566,O,59,566,4469,GI Only
538,O,72,538,4470,FSR Investment -$14
381,M,54,381,4471,GI Only
20,A,2,20,4472,FSR Investment -$14
9,O,61,9,4473,GI Only
469,M,60,469,4474,GI Only
362,E,40,362,4475,GI Only
290,F,75,290,4476,GI Only
308,F,26,308,4477,FSR Investment -$14
538,O,72,538,4478,FSR Investment -$14
207,E,19,207,4479,GI Only
153,A,12,153,4482,GI Only
149,A,12,149,4483,GI Only
297,F,26,297,4484,FSR Investment -$14
39,A,2,39,4487,FSR Investment -$14
451,M,56,451,4488,GI Only
9,O,61,9,4490,GI Only
490,O,61,490,4491,GI Only
557,O,61,557,4494,GI Only
13,A,14,13,4497,FSR Investment -$14
103,O,72,103,4498,FSR Investment -$14
299,F,26,299,4499,FSR Investment -$14
235,E,20,235,4501,FSR Investment -$14
49,B,5,49,4503,FSR Investment -$14
544,O,72,544,4504,FSR Investment -$14
41,F,4,41,4506,FSR Investment -$14
80,B,6,80,4508,FSR Investment -$14
48,B,5,48,4509,FSR Investment -$14
279,E,25,279,4511,FSR Investment -$14
65,B,6,65,4512,FSR Investment -$14
286,F,75,286,4514,GI Only
537,O,72,537,4516,FSR Investment -$14
546,O,72,546,4517,FSR Investment -$14
546,O,72,546,4519,FSR Investment -$14
97,A,3,97,4520,FSR Investment -$14
41,F,4,41,4521,FSR Investment -$14
494,O,59,494,4524,GI Only
546,O,72,546,4525,FSR Investment -$14
63,B,6,63,4526,FSR Investment -$14
546,O,72,546,4527,FSR Investment -$14
498,O,59,498,4528,FSR Investment -$14
266,E,25,266,4529,GI Only
546,O,72,546,4530,GI Only
265,E,25,265,4531,GI Only
145,A,12,145,4533,FSR Investment -$14
67,B,6,67,4538,FSR Investment -$14
203,E,19,203,4540,GI Only
365,M,57,365,4543,GI Only
500,O,59,500,4545,FSR Investment -$14
488,O,72,488,4546,FSR Investment -$14
361,E,40,361,4553,GI Only
82,B,5,82,4554,FSR Investment -$14
29,F,4,29,4556,GI Only
396,M,57,396,4557,GI Only
25,A,2,25,4558,FSR Investment -$14
488,O,72,488,4560,FSR Investment -$14
549,O,72,549,4561,GI Only
103,O,72,103,4563,FSR Investment -$14
299,F,26,299,4564,FSR Investment -$14
559,O,72,559,4565,FSR Investment -$14
379,M,54,379,4567,GI Only
432,M,47,432,4568,GI Only
427,M,47,427,4569,GI Only
164,F,17,164,4570,GI Only
306,F,4,306,4574,GI Only
542,O,64,542,4577,FSR Investment -$14
537,O,72,537,4579,FSR Investment -$14
544,O,72,544,4580,FSR Investment -$14
1,A,14,1,4581,FSR Investment -$14
545,O,72,545,4582,FSR Investment -$14
35,A,2,35,4583,FSR Investment -$14
507,O,64,507,4585,FSR Investment -$14
543,O,64,543,4586,FSR Investment -$14
91,A,9,91,4588,GI Only
566,O,59,566,4589,GI Only
361,E,40,361,4590,GI Only
566,O,59,566,4591,GI Only
42,F,4,42,4593,GI Only
305,F,4,305,4594,GI Only
103,O,72,103,4595,FSR Investment -$14
195,F,17,195,4597,GI Only
378,M,54,378,4599,GI Only
433,M,47,433,4600,GI Only
387,B,46,387,4601,FSR Investment -$14
9,O,61,9,4603,GI Only
542,O,64,542,4605,FSR Investment -$14
413,M,52,413,4606,GI Only
494,O,59,494,4607,GI Only
225,E,21,225,4609,GI Only
362,E,40,362,4611,GI Only
168,F,22,168,4612,GI Only
356,B,44,356,4615,FSR Investment -$14
18,A,2,18,4616,FSR Investment -$14
103,O,72,103,4617,FSR Investment -$14
562,O,64,562,4618,FSR Investment -$14
492,O,72,492,4619,FSR Investment -$14
288,F,75,288,4623,FSR Investment -$14
491,O,61,491,4625,FSR Investment -$14
485,O,59,485,4626,FSR Investment -$14
52,B,5,52,4627,FSR Investment -$14
238,E,19,238,4631,GI Only
121,A,2,121,4635,FSR Investment -$14
314,F,75,314,4636,FSR Investment -$14
356,B,44,356,4637,FSR Investment -$14
291,F,75,291,4638,GI Only
376,M,54,376,4639,GI Only
270,E,25,270,4641,Increase to Market
229,E,20,229,4643,FSR Investment -$14
227,E,20,227,4644,GI Only
545,O,72,545,4648,FSR Investment -$14
381,M,54,381,4653,GI Only
492,O,72,492,4654,GI Only
507,O,64,507,4655,FSR Investment -$14
545,O,72,545,4657,FSR Investment -$14
541,O,64,541,4659,FSR Investment -$14
206,E,19,206,4660,GI Only
37,F,4,37,4664,FSR Investment -$14
548,O,72,548,4667,FSR Investment -$14
548,O,72,548,4669,FSR Investment -$14
544,O,72,544,4672,FSR Investment -$14
544,O,72,544,4673,FSR Investment -$14
542,O,64,542,4674,FSR Investment -$14
526,O,64,526,4676,FSR Investment -$14
435,E,53,435,4677,FSR Investment -$14
405,B,46,405,4678,GI Only
131,B,13,131,4679,FSR Investment -$14
112,A,9,112,4681,FSR Investment -$14
315,F,75,315,4682,GI Only
130,B,13,130,4683,FSR Investment -$14
534,O,72,534,4686,FSR Investment -$14
167,F,22,167,4687,GI Only
582,M,54,582,4689,GI Only
111,A,9,111,4690,FSR Investment -$14
544,O,72,544,4691,FSR Investment -$14
498,O,59,498,4692,FSR Investment -$14
272,E,25,272,4695,GI Only
582,M,54,582,4696,GI Only
315,F,75,315,4697,FSR Investment -$14
262,E,25,262,4699,Increase to Market
557,O,61,557,4700,GI Only
557,O,61,557,4706,GI Only
585,M,54,585,4734,GI Only
490,O,61,490,4747,GI Only
544,O,72,544,4756,FSR Investment -$14
550,O,61,550,4757,GI Only
