Store ,Market ,Store Type,Launch Date 
4654,492,Neighborhood Market,TBD
4660,206,WM Supercenter,TBD
4664,37,WM Supercenter,TBD
4667,548,Neighborhood Market,TBD
4673,544,Neighborhood Market,TBD
4676,570,Neighborhood Market,TBD
4678,405,WM Supercenter,TBD
4681,112,WM Supercenter,TBD
4682,315,WM Supercenter,TBD
4687,167,WM Supercenter,TBD
4689,582,WM Supercenter,TBD
4690,111,WM Supercenter,TBD
4692,554,Neighborhood Market,TBD
4696,582,WM Supercenter,TBD
4697,315,WM Supercenter,TBD
4700,557,Neighborhood Market,TBD
4706,557,Neighborhood Market,TBD
4734,585,WM Supercenter,TBD
4747,490,Neighborhood Market,TBD
4756,544,Neighborhood Market,TBD
4826,103,Neighborhood Market,TBD
4848,499,Neighborhood Market,TBD
5003,375,WM Supercenter,TBD
5005,549,Neighborhood Market,TBD
5012,178,WM Supercenter,TBD
5013,509,Neighborhood Market,TBD
5014,509,Neighborhood Market,TBD
5025,248,WM Supercenter,TBD
5027,194,WM Supercenter,TBD
5028,207,WM Supercenter,TBD
5029,207,WM Supercenter,TBD
5030,207,WM Supercenter,TBD
5031,366,WM Supercenter,TBD
5033,378,WM Supercenter,TBD
5034,105,WM Supercenter,TBD
5035,116,WM Supercenter,TBD
5036,112,WM Supercenter,TBD
5037,98,WM Supercenter,TBD
5039,284,WM Supercenter,TBD
5040,227,Wal-Mart,TBD
5046,299,WM Supercenter,TBD
5047,558,Wal-Mart,TBD
5048,203,WM Supercenter,TBD
5049,380,WM Supercenter,TBD
5051,378,WM Supercenter,TBD
5054,98,WM Supercenter,TBD
5055,105,WM Supercenter,TBD
5063,309,WM Supercenter,TBD
5064,201,WM Supercenter,TBD
5065,201,WM Supercenter,TBD
5066,214,WM Supercenter,TBD
5070,396,WM Supercenter,TBD
5076,179,WM Supercenter,TBD
5077,577,Wal-Mart,TBD
5082,214,WM Supercenter,TBD
5085,305,WM Supercenter,TBD
5087,37,WM Supercenter,TBD
5088,235,WM Supercenter,TBD
5095,163,WM Supercenter,TBD
5097,204,WM Supercenter,TBD
5099,388,WM Supercenter,TBD
5101,396,WM Supercenter,TBD
5103,166,Wal-Mart,TBD
5104,223,WM Supercenter,TBD
5105,286,WM Supercenter,TBD
5106,96,Neighborhood Market,TBD
5108,526,Neighborhood Market,TBD
5109,557,Neighborhood Market,TBD
5110,557,Neighborhood Market,TBD
5111,176,Wal-Mart,TBD
5117,315,WM Supercenter,TBD
5118,297,WM Supercenter,TBD
5123,391,WM Supercenter,TBD
5124,369,WM Supercenter,TBD
5129,283,Wal-Mart,TBD
5130,170,Wal-Mart,TBD
5131,170,Wal-Mart,TBD
5132,96,Neighborhood Market,TBD
5135,498,Neighborhood Market,TBD
5137,376,WM Supercenter,TBD
5142,178,WM Supercenter,TBD
5143,554,Neighborhood Market,TBD
5151,120,WM Supercenter,TBD
5155,387,WM Supercenter,TBD
5159,204,WM Supercenter,TBD
5160,202,WM Supercenter,TBD
5166,387,WM Supercenter,TBD
5167,582,WM Supercenter,TBD
5168,405,WM Supercenter,TBD
5170,429,WM Supercenter,TBD
5172,97,WM Supercenter,TBD
5173,120,WM Supercenter,TBD
5178,176,Wal-Mart,TBD
5179,96,Neighborhood Market,TBD
5183,498,Neighborhood Market,TBD
5184,219,WM Supercenter,TBD
5185,217,WM Supercenter,TBD
5186,373,WM Supercenter,TBD
5188,554,Neighborhood Market,TBD
5189,369,WM Supercenter,TBD
5190,370,WM Supercenter,TBD
5198,546,Neighborhood Market,TBD
5200,233,Wal-Mart,TBD
5201,175,Wal-Mart,TBD
5202,171,Wal-Mart,TBD
5203,217,WM Supercenter,TBD
5205,557,Neighborhood Market,TBD
5206,557,Neighborhood Market,TBD
5214,90,WM Supercenter,TBD
5218,111,WM Supercenter,TBD
5220,112,WM Supercenter,TBD
5221,548,Neighborhood Market,TBD
5227,292,Wal-Mart,TBD
5228,282,Wal-Mart,TBD
5229,166,Wal-Mart,TBD
5232,388,WM Supercenter,TBD
5233,403,WM Supercenter,TBD
5234,401,WM Supercenter,TBD
5235,403,WM Supercenter,TBD
5239,167,WM Supercenter,TBD
5240,190,WM Supercenter,TBD
5241,231,WM Supercenter,TBD
5242,191,WM Supercenter,TBD
5248,544,Neighborhood Market,TBD
5250,90,WM Supercenter,TBD
5251,119,WM Supercenter,TBD
5252,25,WM Supercenter,TBD
5253,289,WM Supercenter,TBD
5254,297,WM Supercenter,TBD
5255,548,Neighborhood Market,TBD
5256,544,Neighborhood Market,TBD
5257,510,Neighborhood Market,TBD
5258,397,Neighborhood Market,TBD
5259,397,Neighborhood Market,TBD
5263,119,WM Supercenter,TBD
5264,115,WM Supercenter,TBD
5265,559,Neighborhood Market,TBD
5266,104,WM Supercenter,TBD
5267,554,Neighborhood Market,TBD
5269,397,Neighborhood Market,TBD
5270,582,WM Supercenter,TBD
5275,26,WM Supercenter,TBD
5278,154,WM Supercenter,TBD
5279,496,Neighborhood Market,TBD
5280,201,WM Supercenter,TBD
5281,175,Wal-Mart,TBD
5282,195,WM Supercenter,TBD
5285,215,WM Supercenter,TBD
5291,496,Neighborhood Market,TBD
5292,297,WM Supercenter,TBD
5293,172,WM Supercenter,TBD
5294,173,Wal-Mart,TBD
5295,172,WM Supercenter,TBD
5296,316,WM Supercenter,TBD
5297,498,Neighborhood Market,TBD
5298,305,WM Supercenter,TBD
5299,89,WM Supercenter,TBD
5300,114,WM Supercenter,TBD
5301,107,WM Supercenter,TBD
5303,364,WM Supercenter,TBD
5304,9,Neighborhood Market,TBD
5306,397,Neighborhood Market,TBD
5309,213,WM Supercenter,TBD
5319,317,WM Supercenter,TBD
5320,298,WM Supercenter,TBD
5321,102,Neighborhood Market,TBD
5325,109,WM Supercenter,TBD
5326,93,WM Supercenter,TBD
5329,370,WM Supercenter,TBD
5330,369,WM Supercenter,TBD
5331,368,WM Supercenter,TBD
5332,510,Neighborhood Market,TBD
5334,376,WM Supercenter,TBD
5340,558,Wal-Mart,TBD
5341,379,WM Supercenter,TBD
5342,365,WM Supercenter,TBD
5343,291,WM Supercenter,TBD
5345,508,Wal-Mart,TBD
5346,296,WM Supercenter,TBD
5347,105,WM Supercenter,TBD
5349,510,Neighborhood Market,TBD
5350,403,WM Supercenter,TBD
5355,222,WM Supercenter,TBD
5356,231,WM Supercenter,TBD
5358,234,WM Supercenter,TBD
5360,228,WM Supercenter,TBD
5363,16,WM Supercenter,TBD
5365,96,Neighborhood Market,TBD
5366,96,Neighborhood Market,TBD
5367,516,Neighborhood Market,TBD
5369,368,WM Supercenter,TBD
5370,379,WM Supercenter,TBD
5371,497,Neighborhood Market,TBD
5374,239,WM Supercenter,TBD
5376,204,WM Supercenter,TBD
5378,496,Neighborhood Market,TBD
5379,235,WM Supercenter,TBD
5381,227,Wal-Mart,TBD
5382,282,WM Supercenter,TBD
5383,516,Neighborhood Market,TBD
5384,165,Wal-Mart,TBD
5385,207,WM Supercenter,TBD
5386,200,WM Supercenter,TBD
5387,209,WM Supercenter,TBD
5390,26,WM Supercenter,TBD
5391,105,WM Supercenter,TBD
5392,28,WM Supercenter,TBD
5393,509,Neighborhood Market,TBD
5408,494,Neighborhood Market,TBD
5409,223,WM Supercenter,TBD
5410,215,WM Supercenter,TBD
5411,202,WM Supercenter,TBD
5414,178,WM Supercenter,TBD
5417,243,WM Supercenter,TBD
5418,242,WM Supercenter,TBD
5420,90,WM Supercenter,TBD
5422,97,WM Supercenter,TBD
5423,397,Neighborhood Market,TBD
5428,372,WM Supercenter,TBD
5429,368,WM Supercenter,TBD
5430,384,WM Supercenter,TBD
5436,284,Wal-Mart,TBD
5439,173,WM Supercenter,TBD
5443,249,WM Supercenter,TBD
5445,228,WM Supercenter,TBD
5446,235,WM Supercenter,TBD
5448,160,WM Supercenter,TBD
5450,281,WM Supercenter,TBD
5451,102,Neighborhood Market,TBD
5453,102,Neighborhood Market,TBD
5455,92,WM Supercenter,TBD
5458,388,WM Supercenter,TBD
5459,492,Neighborhood Market,TBD
5466,219,WM Supercenter,TBD
5467,498,Neighborhood Market,TBD
5469,234,WM Supercenter,TBD
5470,237,WM Supercenter,TBD
5471,213,WM Supercenter,TBD
5472,202,WM Supercenter,TBD
5476,165,WM Supercenter,TBD
5481,305,WM Supercenter,TBD
5482,21,WM Supercenter,TBD
5483,249,WM Supercenter,TBD
5487,35,WM Supercenter,TBD
5488,289,WM Supercenter,TBD
5489,310,WM Supercenter,TBD
5491,385,WM Supercenter,TBD
5492,384,WM Supercenter,TBD
5494,400,WM Supercenter,TBD
5495,166,Wal-Mart,TBD
5497,187,WM Supercenter,TBD
5498,187,WM Supercenter,TBD
5499,221,WM Supercenter,TBD
5615,103,Neighborhood Market,TBD
5622,102,Neighborhood Market,TBD
5623,545,Neighborhood Market,TBD
5626,367,WM Supercenter,TBD
5649,170,WM Supercenter,TBD
5653,545,Neighborhood Market,TBD
5654,548,Neighborhood Market,TBD
5670,548,Neighborhood Market,TBD
5671,110,WM Supercenter,TBD
5675,570,Neighborhood Market,TBD
5676,380,WM Supercenter,TBD
5704,488,Neighborhood Market,TBD
5705,37,WM Supercenter,TBD
5709,19,WM Supercenter,TBD
5717,505,WM Supercenter,TBD
5719,103,Neighborhood Market,TBD
5725,9,Neighborhood Market,TBD
5726,526,Neighborhood Market,TBD
5727,115,WM Supercenter,TBD
5731,291,WM Supercenter,TBD
5732,190,WM Supercenter,TBD
5734,498,Neighborhood Market,TBD
5735,30,WM Supercenter,TBD
5740,545,Neighborhood Market,TBD
5741,559,Neighborhood Market,TBD
5743,299,WM Supercenter,TBD
5744,545,Neighborhood Market,TBD
5745,305,WM Supercenter,TBD
5747,306,WM Supercenter,TBD
5752,577,WM Supercenter,TBD
5753,283,WM Supercenter,TBD
5754,502,Neighborhood Market,TBD
5755,502,Neighborhood Market,TBD
5758,488,Neighborhood Market,TBD
5759,488,Neighborhood Market,TBD
5760,548,Neighborhood Market,TBD
5761,197,WM Supercenter,TBD
5763,403,WM Supercenter,TBD
5767,494,Neighborhood Market,TBD
5768,371,WM Supercenter,TBD
5769,544,Neighborhood Market,TBD
5771,545,Neighborhood Market,TBD
5772,95,WM Supercenter,TBD
5777,162,WM Supercenter,TBD
5779,508,WM Supercenter,TBD
5780,492,Neighborhood Market,TBD
5782,526,Neighborhood Market,TBD
5786,18,WM Supercenter,TBD
5787,310,WM Supercenter,TBD
5789,537,Neighborhood Market,TBD
5790,537,Neighborhood Market,TBD
5791,538,Neighborhood Market,TBD
5793,801,WM Supercenter,TBD
5795,284,WM Supercenter,TBD
5797,27,WM Supercenter,TBD
5799,367,WM Supercenter,TBD
5802,801,WM Supercenter,TBD
5803,811,WM Supercenter,TBD
5804,494,Neighborhood Market,TBD
5812,18,WM Supercenter,TBD
5813,497,Neighborhood Market,TBD
5814,24,WM Supercenter,TBD
5815,554,Neighborhood Market,TBD
5816,549,Neighborhood Market,TBD
5817,549,Neighborhood Market,TBD
5818,549,Neighborhood Market,TBD
5819,549,Neighborhood Market,TBD
5820,549,Neighborhood Market,TBD
5826,102,Neighborhood Market,TBD
5828,490,Neighborhood Market,TBD
5829,500,Neighborhood Market,TBD
5831,548,Neighborhood Market,TBD
5835,370,WM Supercenter,TBD
5837,534,Neighborhood Market,TBD
5841,399,WM Supercenter,TBD
5842,197,WM Supercenter,TBD
5844,206,WM Supercenter,TBD
5846,559,Neighborhood Market,TBD
5847,290,WM Supercenter,TBD
5851,301,WM Supercenter,TBD
5854,110,WM Supercenter,TBD
5857,219,WM Supercenter,TBD
5858,367,WM Supercenter,TBD
5864,455,WM Supercenter,TBD
5867,176,WM Supercenter,TBD
5869,475,WM Supercenter,TBD
5871,91,WM Supercenter,TBD
5875,559,Neighborhood Market,TBD
5876,548,Neighborhood Market,TBD
5879,306,WM Supercenter,TBD
5880,292,WM Supercenter,TBD
5881,166,WM Supercenter,TBD
5882,108,WM Supercenter,TBD
5888,234,WM Supercenter,TBD
5891,166,WM Supercenter,TBD
5893,203,WM Supercenter,TBD
5894,91,WM Supercenter,TBD
5903,546,Neighborhood Market,TBD
5907,546,Neighborhood Market,TBD
5908,498,Neighborhood Market,TBD
5911,108,WM Supercenter,TBD
5912,110,WM Supercenter,TBD
5922,289,WM Supercenter,TBD
5923,516,Neighborhood Market,TBD
5932,109,WM Supercenter,TBD
5944,558,WM Supercenter,TBD
5945,103,Neighborhood Market,TBD
5947,505,WM Supercenter,TBD
5957,585,WM Supercenter,TBD
5960,526,Neighborhood Market,TBD
5962,526,Neighborhood Market,TBD
5964,112,WM Supercenter,TBD
5968,283,WM Supercenter,TBD
5969,292,WM Supercenter,TBD
5988,559,Neighborhood Market,TBD
6149,559,Neighborhood Market,TBD
6174,496,Neighborhood Market,TBD
6176,509,Neighborhood Market,TBD
6178,#N/A,Neighborhood Market,TBD
6190,118,WM Supercenter,TBD
6207,548,Neighborhood Market,TBD
6226,502,Neighborhood Market,TBD
6233,509,Neighborhood Market,TBD
6243,509,Neighborhood Market,TBD
6263,509,Neighborhood Market,TBD
6264,509,Neighborhood Market,TBD
6370,123,WM Supercenter,TBD
6390,494,Neighborhood Market,TBD
6395,29,WM Supercenter,TBD
6397,110,WM Supercenter,TBD
6398,549,Neighborhood Market,TBD
6470,494,Neighborhood Market,TBD
6476,482,WM Supercenter,TBD
6477,370,WM Supercenter,TBD
6480,371,WM Supercenter,TBD
6531,545,Neighborhood Market,TBD
6548,548,Neighborhood Market,TBD
6576,39,WM Supercenter,TBD
6586,509,Neighborhood Market,TBD
6587,526,Neighborhood Market,TBD
6732,546,Neighborhood Market,TBD
6789,308,WM Supercenter,TBD
6798,502,Neighborhood Market,TBD
6813,526,Neighborhood Market,TBD
6814,509,Neighborhood Market,TBD
6828,509,Neighborhood Market,TBD
6879,310,WM Supercenter,TBD
6887,39,WM Supercenter,TBD
6894,96,Neighborhood Market,TBD
6931,256,WM Supercenter,TBD
6936,502,Neighborhood Market,TBD
6937,102,Neighborhood Market,TBD
6941,102,Neighborhood Market,TBD
6943,492,Neighborhood Market,TBD
6951,317,WM Supercenter,TBD
6952,286,WM Supercenter,TBD
6958,310,WM Supercenter,TBD
6962,499,Neighborhood Market,TBD
6967,488,Neighborhood Market,TBD
6968,102,Neighborhood Market,TBD
6975,492,Neighborhood Market,TBD
6978,101,WM Supercenter,TBD
6998,20,WM Supercenter,TBD
7004,499,Neighborhood Market,TBD
7009,302,WM Supercenter,TBD
7032,287,WM Supercenter,TBD
7043,557,Neighborhood Market,TBD
7062,499,Neighborhood Market,TBD
7087,243,WM Supercenter,TBD
7098,516,Neighborhood Market,TBD
7129,429,WM Supercenter,TBD
7137,516,Neighborhood Market,TBD
7146,499,Neighborhood Market,TBD
7162,516,Neighborhood Market,TBD
7168,557,Neighborhood Market,TBD
7174,502,Neighborhood Market,TBD
7177,502,Neighborhood Market,TBD
7179,302,WM Supercenter,TBD
7180,499,Neighborhood Market,TBD
7181,33,WM Supercenter,TBD
7185,18,WM Supercenter,TBD
7188,38,WM Supercenter,TBD
7194,27,WM Supercenter,TBD
7199,383,WM Supercenter,TBD
7205,509,Neighborhood Market,TBD
7206,509,Neighborhood Market,TBD
7209,516,Neighborhood Market,TBD
7218,516,Neighborhood Market,TBD
7221,102,Neighborhood Market,TBD
7222,500,Neighborhood Market,TBD
7235,500,Neighborhood Market,TBD
7238,302,WM Supercenter,TBD
7243,300,WM Supercenter,TBD
7245,27,WM Supercenter,TBD
7246,32,WM Supercenter,TBD
7290,242,WM Supercenter,TBD
7296,499,Neighborhood Market,TBD
7298,102,Neighborhood Market,TBD
7299,488,Neighborhood Market,TBD
7304,499,Neighborhood Market,TBD
7307,102,Neighborhood Market,TBD
7315,499,Neighborhood Market,TBD
7320,510,Neighborhood Market,TBD
7329,516,Neighborhood Market,TBD
7334,500,Neighborhood Market,TBD
7337,500,Neighborhood Market,TBD
7339,497,Neighborhood Market,TBD
7340,500,Neighborhood Market,TBD
8331,171,WM Supercenter,TBD
