Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
3639,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,76.44%,57.53%,20,87.50%,63.60%,61.50%,85.50%
2412,POINTPICKUP,Scheduled Standard Delivery,24,Executive Review,Recovering,Store Focus,202229,86.90%,90.59%,11.7,100.00%,66.70%,76.20%,92.00%
2436,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,-,Store Focus,202229,66.67%,66.67%,12.6,,100.00%,50.00%,50.00%
1243,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202229,68.63%,63.08%,10.9,74.00%,61.20%,61.50%,80.50%
1292,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,76.64%,92.53%,11.9,59.20%,73.60%,87.90%,89.90%
1309,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Driver Supply Focus,202229,86.37%,92.27%,8.6,91.70%,87.00%,72.90%,92.90%
1486,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202229,87.00%,87.14%,9.7,81.70%,88.20%,84.80%,95.20%
2705,DOORDASH,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202229,83.95%,75.24%,15,85.60%,66.70%,90.50%,94.30%
1344,POINTPICKUP,Scheduled Standard Delivery,33,Executive Review,Degrading,Store Focus,202229,76.41%,66.21%,14,66.00%,74.80%,74.70%,85.70%
1344,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202229,71.74%,61.86%,16.3,66.60%,59.90%,75.20%,89.20%
1350,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,53.50%,60.30%,26.2,25.20%,39.50%,58.00%,86.40%
2565,DOORDASH,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202229,84.67%,88.44%,11.7,83.30%,73.80%,93.00%,84.60%
2565,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202229,80.45%,88.39%,11.9,78.50%,73.90%,76.20%,93.40%
2807,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,67.91%,48.07%,15.5,40.90%,77.40%,60.80%,88.10%
4682,POINTPICKUP,Scheduled Express Delivery ,4,At Risk,Degrading,Driver Supply Focus,202229,66.67%,94.00%,5.6,60.00%,85.70%,55.60%,66.70%
4697,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,75.52%,76.69%,14.1,60.70%,70.90%,78.30%,93.40%
1544,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,54.73%,40.40%,14.1,78.30%,51.20%,50.30%,71.70%
1653,DOORDASH,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202229,82.76%,79.66%,7.3,83.30%,73.30%,85.00%,88.20%
1714,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,79.62%,73.34%,21.6,89.70%,81.90%,77.30%,79.80%
2809,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,76.06%,78.70%,9.5,24.00%,73.70%,80.30%,93.80%
3215,POINTPICKUP,Scheduled Standard Delivery,17,Executive Review,Recovering,Store Focus,202229,90.00%,63.64%,11.9,100.00%,88.90%,100.00%,81.80%
3215,SPARK,Scheduled Standard Delivery,40,Executive Review,Degrading,Store Focus,202229,84.57%,72.15%,11.6,61.40%,88.20%,83.20%,89.80%
3885,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Driver Supply Focus,202229,87.31%,91.22%,7.6,81.30%,86.40%,86.90%,93.00%
5754,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,82.13%,79.56%,10.1,69.20%,76.90%,83.20%,92.80%
6798,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202229,83.39%,85.26%,13.4,74.60%,88.20%,76.10%,90.80%
1985,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,41.40%,53.42%,38.9,20.00%,24.40%,30.80%,58.00%
1285,POINTPICKUP,Scheduled Express Delivery ,4,At Risk,-,Driver Supply Focus,202229,33.33%,88.89%,4.2,,,,33.30%
1473,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,74.82%,52.49%,15.1,64.00%,69.40%,78.80%,81.60%
1952,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202229,78.95%,94.97%,6.9,64.60%,71.30%,84.40%,90.90%
1472,POINTPICKUP,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,79.64%,86.75%,7.5,73.80%,73.60%,78.20%,92.80%
2448,POINTPICKUP,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Store Focus,202229,76.00%,90.91%,9.5,50.00%,60.00%,85.70%,88.90%
2448,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202229,83.51%,91.06%,6.2,71.70%,84.00%,85.50%,88.40%
1633,POINTPICKUP,Scheduled Standard Delivery,15,Executive Review,Degrading,Driver Supply Focus,202229,68.42%,90.48%,7.1,61.50%,87.50%,70.00%,57.10%
2274,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202229,84.60%,96.77%,6.5,87.20%,83.30%,82.70%,85.20%
3209,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Driver Supply Focus,202229,86.34%,88.18%,6.2,71.00%,68.80%,93.60%,95.90%
3624,POINTPICKUP,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Driver Supply Focus,202229,84.00%,88.14%,6.5,77.80%,75.00%,88.20%,87.50%
886,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202229,86.34%,97.97%,5.7,86.00%,86.50%,85.80%,88.20%
635,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,63.19%,49.17%,19.4,66.00%,67.00%,54.40%,66.80%
728,DOORDASH,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202229,63.44%,62.62%,26.4,64.30%,76.90%,53.30%,68.20%
728,SPARK,Scheduled Express Delivery ,5,At Risk,Degrading,Store Focus,202229,90.91%,82.67%,12.4,85.70%,71.40%,88.90%,100.00%
728,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202229,70.76%,79.53%,11.3,74.40%,59.60%,59.50%,83.10%
2832,POINTPICKUP,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Store Focus,202229,81.48%,87.50%,8.4,76.90%,75.00%,88.90%,80.00%
2832,POINTPICKUP,Scheduled Standard Delivery,36,Executive Review,-,Store Focus,202229,69.32%,63.44%,17,,80.00%,85.70%,61.40%
2832,SPARK,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202229,78.99%,63.60%,14.9,100.00%,82.90%,82.50%,75.60%
2860,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,89.87%,88.10%,11.3,87.50%,96.40%,100.00%,85.40%
7181,POINTPICKUP,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202229,64.58%,61.94%,17.5,69.40%,68.40%,53.40%,68.20%
7181,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202229,74.49%,69.27%,14.5,74.40%,85.30%,64.70%,74.80%
628,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202229,70.41%,71.19%,20.7,74.80%,64.00%,62.70%,85.40%
628,UBER,Scheduled Standard Delivery,42,Executive Review,Degrading,Store Focus,202229,72.38%,65.17%,32.9,88.20%,63.80%,72.30%,75.00%
632,SPARK,Scheduled Standard Delivery,15,Executive Review,-,Store Focus,202229,40.82%,51.03%,19.3,,20.00%,27.80%,47.50%
632,UBER,Scheduled Standard Delivery,16,Executive Review,-,Store Focus,202229,42.93%,40.38%,30.3,,38.50%,40.60%,45.50%
1037,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202229,58.82%,55.27%,19,61.90%,58.60%,44.80%,68.30%
1037,UBER,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202229,65.00%,43.75%,29.9,64.30%,78.60%,48.40%,81.00%
1359,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,85.13%,85.55%,13.5,64.00%,89.40%,87.30%,83.70%
1359,UBER,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,86.27%,88.57%,14.2,88.90%,96.30%,89.50%,82.00%
1748,UBER,Scheduled Standard Delivery,32,Executive Review,-,Store Focus,202229,37.50%,66.24%,33.6,,40.00%,43.20%,31.00%
2348,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202229,18.98%,52.26%,18.6,13.30%,16.70%,13.50%,22.80%
2348,UBER,Scheduled Express Delivery ,3,Active Monitoring,-,Store Focus,202229,63.64%,36.36%,13.9,,,100.00%,55.60%
2348,UBER,Scheduled Standard Delivery,37,Executive Review,Degrading,Store Focus,202229,27.27%,38.46%,25.5,33.30%,0.00%,20.60%,34.80%
2928,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,79.05%,79.60%,15.4,85.90%,31.60%,100.00%,
2928,UBER,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,72.62%,76.99%,19.2,88.30%,30.40%,,100.00%
3367,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202229,84.45%,87.28%,13,76.60%,88.70%,83.80%,84.70%
3367,UBER,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202229,78.48%,87.64%,13,60.00%,100.00%,75.00%,77.60%
4384,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202229,53.33%,67.86%,12.2,56.00%,53.30%,8.30%,62.30%
4384,UBER,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202229,44.07%,43.61%,21.5,66.70%,72.20%,6.10%,54.70%
574,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,54.36%,46.99%,29.4,38.10%,57.60%,34.80%,84.40%
586,UBER,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202229,81.19%,89.09%,15.9,81.90%,87.70%,78.70%,77.90%
625,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202229,80.77%,77.10%,11.6,52.90%,83.30%,82.10%,90.60%
643,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,78.43%,90.35%,10.9,74.30%,74.80%,73.90%,89.40%
643,UBER,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,81.15%,87.07%,11.9,64.70%,87.10%,71.90%,90.50%
2712,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,70.25%,70.87%,19.5,72.40%,70.30%,54.40%,87.00%
2712,UBER,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,66.43%,66.02%,25.8,84.80%,81.30%,40.20%,79.60%
4664,UBER,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202229,87.22%,85.17%,12,96.20%,85.00%,84.50%,88.60%
5087,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,77.11%,78.90%,13.3,66.60%,77.00%,79.60%,85.70%
5087,UBER,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,77.27%,72.73%,17.9,75.00%,61.50%,85.00%,82.10%
627,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Store Focus,202229,75.00%,84.62%,9.1,85.70%,60.00%,77.80%,66.70%
627,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,61.82%,90.91%,11.6,76.60%,50.00%,58.90%,59.10%
634,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,76.52%,60.24%,15.6,60.80%,73.50%,79.70%,92.70%
634,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,64.40%,70.14%,17.4,44.80%,66.10%,70.20%,73.50%
2703,SPARK,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202229,57.13%,64.17%,21.2,77.70%,47.30%,23.90%,67.80%
1164,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202229,64.65%,60.87%,15.6,41.10%,66.20%,56.20%,89.90%
1286,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202229,46.65%,56.88%,26.9,54.00%,43.30%,20.70%,56.50%
2214,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202229,59.55%,64.54%,18.2,18.00%,51.10%,55.90%,86.60%
4440,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,65.30%,64.01%,20.8,48.50%,74.30%,63.70%,73.10%
4506,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,72.90%,74.71%,17.7,56.50%,60.80%,82.40%,86.40%
4521,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,47.13%,56.29%,16.6,10.30%,51.20%,20.80%,76.90%
1035,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,59.66%,47.57%,20.2,60.10%,39.40%,51.00%,80.10%
3733,UBER,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202229,82.28%,72.76%,18.1,54.50%,42.50%,89.40%,95.00%
690,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,79.97%,73.68%,13,79.70%,82.30%,67.90%,89.80%
1080,UBER,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,79.11%,71.60%,13.9,69.20%,75.50%,84.70%,84.60%
2496,DOORDASH,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202229,90.65%,86.90%,6.6,89.40%,89.30%,93.80%,89.80%
2496,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202229,87.57%,88.76%,7.8,91.70%,89.50%,88.40%,80.70%
3829,UBER,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202229,86.35%,83.23%,13.2,91.50%,81.00%,83.70%,89.40%
948,UBER,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202229,82.25%,93.42%,9.3,93.20%,87.60%,72.40%,77.30%
1096,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,84.09%,93.33%,12,75.00%,92.00%,100.00%,68.20%
1131,POINTPICKUP,Scheduled Express Delivery ,23,Executive Review,Degrading,Store Focus,202229,40.00%,91.43%,10,50.00%,16.70%,40.00%,100.00%
1290,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202229,90.04%,82.48%,11.5,92.60%,89.10%,87.50%,90.40%
4410,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,64.80%,66.50%,15.9,66.90%,59.20%,66.90%,65.90%
1385,UBER,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,56.44%,50.79%,33.8,56.30%,53.50%,49.10%,68.10%
1464,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,69.93%,68.19%,14.5,75.00%,75.80%,65.80%,59.60%
1464,UBER,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,78.08%,65.91%,20.1,78.40%,86.70%,71.20%,74.80%
5298,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,61.95%,44.62%,30.7,67.70%,40.00%,52.20%,83.10%
5481,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202229,66.49%,54.87%,17.4,52.70%,73.00%,67.60%,74.30%
5481,UBER,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202229,73.46%,53.43%,24.4,57.40%,77.40%,77.10%,75.30%
5745,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,60.98%,27.45%,36.4,0.00%,60.00%,70.00%,66.70%
5745,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,46.66%,41.37%,27.3,12.10%,51.30%,57.30%,50.20%
1027,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,44.11%,55.76%,22.4,47.20%,55.00%,45.10%,23.60%
1156,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,70.77%,46.38%,17.7,77.80%,57.90%,71.40%,85.70%
2134,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202229,51.87%,47.84%,19.8,40.20%,37.70%,55.40%,72.10%
2134,UBER,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,68.98%,46.19%,27.2,51.10%,56.00%,73.50%,83.10%
3371,SPARK,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202229,68.78%,78.70%,11.6,67.70%,70.40%,64.60%,72.70%
4574,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,64.96%,52.19%,20.5,66.80%,63.60%,68.30%,61.10%
4574,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,71.93%,51.25%,22,70.30%,77.00%,72.60%,68.80%
5879,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,68.45%,71.52%,15.1,69.90%,58.20%,71.50%,72.50%
5879,UBER,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,85.71%,71.01%,19.4,87.70%,83.40%,88.90%,83.30%
2870,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,-,Store Focus,202229,33.33%,77.78%,13.1,,20.00%,100.00%,0.00%
2887,UBER,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,74.78%,76.61%,17.3,86.70%,72.70%,80.00%,69.50%
3724,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,82.51%,76.48%,20,70.50%,80.30%,81.10%,91.90%
3724,UBER,Scheduled Express Delivery ,12,Executive Review,Recovering,Driver Supply Focus,202229,88.89%,90.00%,7.2,100.00%,100.00%,100.00%,75.00%
3724,UBER,Scheduled Standard Delivery,36,Executive Review,Degrading,Store Focus,202229,44.44%,54.84%,29,16.70%,57.10%,66.70%,37.50%
4145,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,86.54%,82.43%,11,68.00%,92.40%,97.00%,87.00%
5291,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202229,80.63%,63.84%,12.9,58.50%,87.20%,78.20%,90.70%
5378,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,67.92%,60.31%,13.8,26.60%,65.40%,73.70%,85.80%
3359,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,84.41%,80.75%,8.2,72.90%,83.40%,83.70%,92.80%
4848,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,81.94%,81.01%,14.5,75.00%,75.00%,62.50%,94.40%
6586,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,78.93%,74.47%,10.6,78.00%,77.90%,81.30%,78.80%
6962,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,85.40%,89.77%,10.2,82.60%,79.30%,88.40%,88.00%
7180,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202229,91.80%,90.49%,9.2,93.30%,94.20%,89.20%,90.60%
4530,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202229,70.88%,71.39%,17,67.10%,21.40%,79.30%,81.10%
1707,DOORDASH,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202229,87.25%,90.00%,11.5,87.80%,86.70%,89.30%,84.90%
2193,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202229,75.21%,95.22%,8.1,86.50%,78.30%,65.00%,71.10%
2197,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,87.73%,73.00%,12.5,84.50%,87.60%,82.50%,96.60%
2211,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,83.44%,80.30%,13.6,84.60%,80.30%,84.50%,83.70%
2541,SPARK,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202229,90.81%,78.13%,11,86.50%,83.50%,97.00%,91.00%
2910,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202229,86.93%,81.88%,10.4,91.70%,73.60%,86.60%,93.50%
1863,SPARK,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202229,87.43%,88.05%,11,78.90%,86.10%,83.80%,94.30%
2313,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202229,88.02%,79.19%,11.8,86.50%,83.50%,91.50%,90.60%
2313,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,78.67%,83.71%,12.7,83.70%,73.20%,77.10%,81.40%
2359,POINTPICKUP,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Driver Supply Focus,202229,84.21%,90.91%,9,75.00%,80.00%,100.00%,80.00%
2359,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202229,71.05%,89.02%,18.4,62.30%,75.90%,75.90%,66.70%
2362,DOORDASH,Scheduled Standard Delivery,38,Executive Review,Degrading,Store Focus,202229,49.43%,65.83%,34.9,61.40%,41.30%,45.40%,70.00%
2362,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202229,53.56%,77.09%,21.7,52.60%,26.90%,65.70%,83.50%
3250,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,80.88%,81.14%,20.6,78.00%,86.00%,83.00%,77.10%
3250,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,63.07%,82.23%,17.1,66.00%,71.00%,58.20%,55.40%
5387,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202229,85.29%,89.52%,8,83.30%,84.60%,84.20%,87.50%
1839,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,66.12%,76.23%,20.8,71.40%,70.60%,59.20%,67.10%
1839,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,73.35%,77.57%,19.2,81.60%,66.70%,69.20%,75.70%
1894,DOORDASH,Scheduled Standard Delivery,18,Executive Review,Recovering,Store Focus,202229,88.01%,79.13%,11.5,93.20%,86.70%,88.80%,85.60%
1894,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,82.29%,84.41%,10.3,80.00%,77.40%,84.00%,86.20%
1927,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,76.27%,64.02%,21.4,80.60%,71.10%,76.40%,77.40%
1927,SPARK,Scheduled Standard Delivery,42,Executive Review,Degrading,Store Focus,202229,64.62%,70.57%,17.9,76.20%,59.70%,64.20%,61.10%
2073,DOORDASH,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202229,85.23%,88.77%,9.3,83.30%,82.10%,90.90%,85.00%
2073,SPARK,Scheduled Standard Delivery,36,Executive Review,Degrading,Driver Supply Focus,202229,79.49%,91.38%,8.6,86.50%,63.00%,75.00%,89.10%
2316,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,89.43%,86.11%,10.1,89.50%,83.90%,88.60%,94.70%
4255,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,89.70%,74.98%,13,80.60%,85.10%,95.90%,96.00%
4285,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202229,60.96%,69.23%,13.2,44.30%,55.10%,62.50%,75.40%
4285,UBER,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202229,46.58%,45.00%,16.2,50.00%,38.10%,56.00%,36.40%
2323,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,84.97%,84.18%,8.8,88.90%,73.90%,88.70%,84.70%
2323,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,81.23%,83.32%,9.1,77.20%,74.00%,81.00%,84.90%
3722,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202229,85.07%,84.55%,10.5,71.80%,80.00%,95.50%,81.40%
3722,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,83.72%,86.22%,10.7,81.40%,79.20%,87.30%,85.60%
2115,DOORDASH,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202229,37.38%,18.28%,26.3,46.00%,50.70%,30.90%,28.60%
2115,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,44.60%,24.78%,41.7,50.80%,49.60%,36.40%,42.40%
2149,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,88.87%,83.94%,13.2,83.90%,90.60%,90.70%,90.30%
2199,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202229,84.72%,82.20%,9,78.70%,78.80%,92.00%,88.40%
2852,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,82.17%,87.31%,9.3,86.20%,82.40%,79.10%,82.60%
3262,UBER,Scheduled Standard Delivery,6,At Risk,-,Store Focus,202229,20.00%,100.00%,12.1,,,0.00%,50.00%
3581,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,81.50%,83.30%,14.9,69.30%,92.70%,77.80%,86.00%
1739,POINTPICKUP,Scheduled Standard Delivery,33,Executive Review,Degrading,Store Focus,202229,60.00%,55.00%,30.6,40.00%,31.30%,83.30%,76.50%
1739,SPARK,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202229,70.71%,64.22%,17.4,70.20%,65.80%,81.50%,65.00%
1948,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,77.04%,80.79%,11.6,83.30%,80.70%,73.10%,70.90%
2603,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202229,55.00%,98.68%,4.5,51.50%,71.40%,50.00%,47.80%
3738,POINTPICKUP,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202229,73.47%,66.04%,16.2,53.30%,60.00%,100.00%,100.00%
3838,POINTPICKUP,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,83.72%,92.13%,12.4,87.50%,68.20%,95.70%,84.00%
5040,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,39.58%,74.57%,9.1,29.40%,37.50%,52.50%,42.20%
5088,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,70.51%,92.76%,9.4,56.80%,73.00%,70.90%,79.50%
5381,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202229,75.34%,98.63%,4.7,71.40%,76.90%,71.40%,83.30%
2008,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202229,80.77%,97.50%,6.9,70.00%,70.80%,88.50%,88.90%
