Store,XS Men ,S Men ,M Men ,L Men ,XL Men ,2X Men ,3X Men ,4X Men ,5X Men ,6X Men ,7X Men ,8X Men ,XS Women ,S Women ,M Women ,L Women ,XL Women ,2X Women ,3X Women ,4X Women ,5X Women ,6X Women ,7X Women ,8X Women 
7249,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
7251,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
7262,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
7299,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
7304,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
7308,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
7317,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
7320,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
7329,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
7337,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
7339,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
7340,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
7347,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
7349,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
7357,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
7361,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
8958,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
44,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
116,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
136,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
209,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
210,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
230,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
274,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
289,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
311,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
326,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
339,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
352,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
411,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
478,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
482,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
545,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
567,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
596,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
607,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
760,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
792,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
830,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
837,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
841,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
845,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
893,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
895,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
957,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
1046,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
1078,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
2226,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
2328,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
2395,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
2396,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
2406,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
2433,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
2451,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
2487,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
2741,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
2742,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
2744,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
2801,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
2835,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
2878,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
2981,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3011,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3066,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3071,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3072,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3074,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3090,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3099,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3111,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3126,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3146,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3152,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3155,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3157,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3161,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3184,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3199,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3287,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3299,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3315,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3327,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3330,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3356,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3450,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3452,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3512,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3574,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3579,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3723,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3844,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3845,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4046,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4053,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4054,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4056,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4057,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4127,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4138,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4139,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4147,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4157,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4160,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4178,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4182,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4193,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4196,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4218,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4220,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4233,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4264,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4275,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4367,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4380,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4465,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4466,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4498,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4577,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4603,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4607,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4625,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4648,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4657,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4762,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
4826,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5014,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5100,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5119,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5226,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5321,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5332,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5349,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5600,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5603,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5611,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5637,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5640,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5643,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5653,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5657,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5663,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5670,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5702,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5767,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5804,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5813,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5818,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5820,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5826,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5855,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5863,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
5875,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
6264,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
6390,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
6459,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
6586,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
6851,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
7098,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
7218,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
7220,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
7298,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
7307,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
7309,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
7311,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
7334,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
7362,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
8861,0,1,3,2,2,2,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,0,0
3,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
9,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
12,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
13,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
14,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
20,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
22,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
23,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
24,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
25,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
26,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
28,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
30,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
31,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
34,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
36,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
40,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
43,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
46,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
47,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
48,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
52,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
60,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
62,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
65,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
66,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
67,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
70,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
71,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
72,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
73,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
75,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
76,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
78,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
79,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
80,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
83,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
86,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
87,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
89,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
90,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
91,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
92,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
93,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
94,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
95,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
96,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
98,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
99,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
101,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
104,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
105,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
108,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
112,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
113,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
118,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
120,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
121,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
124,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
126,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
127,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
128,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
131,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
134,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
135,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
137,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
138,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
139,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
143,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
147,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
150,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
151,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
152,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
153,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
154,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
155,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
163,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
164,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
165,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
170,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
171,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
174,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
175,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
177,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
179,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
180,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
182,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
185,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
189,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
190,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
194,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
195,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
196,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
197,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
198,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
199,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
202,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
204,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
205,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
206,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
213,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
214,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
216,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
217,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
221,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
224,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
