Store #,Type,City,State,Start Selling Date,Stop Selling Date,Return Type
2110,Walmart,PARAMOUNT,CA,21-Apr,11-Jul,UPS Ground Return
2099,Walmart,PASO ROBLES,CA,21-Apr,11-Jul,UPS Ground Return
5843,Walmart,PATTERSON,CA,21-Apr,11-Jul,UPS Ground Return
1747,Walmart,PERRIS,CA,21-Apr,11-Jul,UPS Ground Return
1615,Walmart,PITTSBURG,CA,21-Apr,11-Jul,UPS Ground Return
2161,Walmart,PLEASANTON,CA,21-Apr,11-Jul,UPS Ground Return
5611,Walmart,PLEASANTON,CA,21-Apr,11-Jul,UPS Ground Return
2288,Walmart,POMONA,CA,21-Apr,11-Jul,UPS Ground Return
3132,Walmart,POMONA,CA,21-Apr,11-Jul,UPS Ground Return
2526,Walmart,PORTER RANCH,CA,21-Apr,11-Jul,UPS Ground Return
1877,Walmart,PORTERVILLE,CA,21-Apr,11-Jul,UPS Ground Return
2457,Walmart,RANCHO CORDOVA,CA,21-Apr,11-Jul,UPS Ground Return
1922,Walmart,RANCHO CUCAMONGA,CA,21-Apr,11-Jul,UPS Ground Return
5600,Walmart,RANCHO SANTA MARGARITA,CA,21-Apr,11-Jul,UPS Ground Return
1608,Walmart,RED BLUFF,CA,21-Apr,11-Jul,UPS Ground Return
1693,Walmart,REDLANDS,CA,21-Apr,11-Jul,UPS Ground Return
1862,Walmart,RIALTO,CA,21-Apr,11-Jul,UPS Ground Return
3131,Walmart,RIALTO,CA,21-Apr,11-Jul,UPS Ground Return
3455,Walmart,RICHMOND,CA,21-Apr,11-Jul,UPS Ground Return
1600,Walmart,RIDGECREST,CA,21-Apr,11-Jul,UPS Ground Return
1899,Walmart,RIVERSIDE,CA,21-Apr,11-Jul,UPS Ground Return
2028,Walmart,RIVERSIDE,CA,21-Apr,11-Jul,UPS Ground Return
6378,Sam's Club,RIVERSIDE,CA,21-Apr,11-Jul,UPS Ground Return
3587,Walmart,ROCKLIN,CA,21-Apr,11-Jul,UPS Ground Return
3090,Walmart,ROCKLIN,CA,21-Apr,11-Jul,UPS Ground Return
1755,Walmart,ROHNERT PARK,CA,21-Apr,11-Jul,UPS Ground Return
5154,Walmart,ROSEMEAD,CA,21-Apr,11-Jul,UPS Ground Return
1988,Walmart,ROSEVILLE,CA,21-Apr,11-Jul,UPS Ground Return
4202,Walmart,ROSEVILLE,CA,21-Apr,11-Jul,UPS Ground Return
6621,Sam's Club,ROSEVILLE,CA,21-Apr,11-Jul,UPS Ground Return
2598,Walmart,SACRAMENTO,CA,21-Apr,11-Jul,UPS Ground Return
2735,Walmart,SACRAMENTO,CA,21-Apr,11-Jul,UPS Ground Return
5192,Walmart,SACRAMENTO,CA,21-Apr,11-Jul,UPS Ground Return
5982,Walmart,SACRAMENTO,CA,21-Apr,11-Jul,UPS Ground Return
6622,Sam's Club,SACRAMENTO,CA,21-Apr,11-Jul,UPS Ground Return
2458,Walmart,SALINAS,CA,21-Apr,11-Jul,UPS Ground Return
5751,Walmart,SALINAS,CA,21-Apr,11-Jul,UPS Ground Return
3276,Walmart,SAN BERNARDINO,CA,21-Apr,11-Jul,UPS Ground Return
6624,Sam's Club,SAN BERNARDINO,CA,21-Apr,11-Jul,UPS Ground Return
2527,Walmart,SAN CLEMENTE,CA,21-Apr,11-Jul,UPS Ground Return
5938,Walmart,SAN DIEGO,CA,21-Apr,11-Jul,UPS Ground Return
5638,Walmart,SAN DIEGO,CA,21-Apr,11-Jul,UPS Ground Return
5425,Walmart,SAN JACINTO,CA,21-Apr,11-Jul,UPS Ground Return
5610,Walmart,SAN RAMON,CA,21-Apr,11-Jul,UPS Ground Return
4238,Walmart,SANGER,CA,21-Apr,11-Jul,UPS Ground Return
2517,Walmart,SANTA ANA,CA,21-Apr,11-Jul,UPS Ground Return
3123,Walmart,SANTA CLARA,CA,21-Apr,11-Jul,UPS Ground Return
3523,Walmart,SANTA CLARITA,CA,21-Apr,11-Jul,UPS Ground Return
5162,Walmart,SANTA CLARITA,CA,21-Apr,11-Jul,UPS Ground Return
4824,Sam's Club,SANTA CLARITA,CA,21-Apr,11-Jul,UPS Ground Return
2948,Walmart,SANTA FE SPRINGS,CA,21-Apr,11-Jul,UPS Ground Return
2507,Walmart,SANTA MARIA,CA,21-Apr,11-Jul,UPS Ground Return
5659,Walmart,SANTA MARIA,CA,21-Apr,11-Jul,UPS Ground Return
1882,Walmart,SELMA,CA,21-Apr,11-Jul,UPS Ground Return
2621,Walmart,SIMI VALLEY,CA,21-Apr,11-Jul,UPS Ground Return
3147,Walmart,SIMI VALLEY,CA,21-Apr,11-Jul,UPS Ground Return
3180,Walmart,SOUTH GATE,CA,21-Apr,11-Jul,UPS Ground Return
6626,Sam's Club,SOUTH GATE,CA,21-Apr,11-Jul,UPS Ground Return
2297,Walmart,STEVENSON RANCH,CA,21-Apr,11-Jul,UPS Ground Return
1554,Walmart,STOCKTON,CA,21-Apr,11-Jul,UPS Ground Return
3352,Walmart,STOCKTON,CA,21-Apr,11-Jul,UPS Ground Return
3022,Walmart,STOCKTON,CA,21-Apr,11-Jul,UPS Ground Return
3708,Walmart,SUISUN CITY,CA,21-Apr,11-Jul,UPS Ground Return
1616,Walmart,SUSANVILLE,CA,21-Apr,11-Jul,UPS Ground Return
2708,Walmart,TEMECULA,CA,21-Apr,11-Jul,UPS Ground Return
3179,Walmart,THOUSAND OAKS,CA,21-Apr,11-Jul,UPS Ground Return
5874,Walmart,TORRANCE,CA,21-Apr,11-Jul,UPS Ground Return
2226,Walmart,TORRANCE,CA,21-Apr,11-Jul,UPS Ground Return
6628,Sam's Club,TORRANCE,CA,21-Apr,11-Jul,UPS Ground Return
2025,Walmart,TRACY,CA,21-Apr,11-Jul,UPS Ground Return
2536,Walmart,TULARE,CA,21-Apr,11-Jul,UPS Ground Return
1963,Walmart,TURLOCK,CA,21-Apr,11-Jul,UPS Ground Return
3047,Walmart,TURLOCK,CA,21-Apr,11-Jul,UPS Ground Return
2052,Walmart,UKIAH,CA,21-Apr,11-Jul,UPS Ground Return
2031,Walmart,UNION CITY,CA,21-Apr,11-Jul,UPS Ground Return
1992,Walmart,UPLAND,CA,21-Apr,11-Jul,UPS Ground Return
5691,Walmart,UPLAND,CA,21-Apr,11-Jul,UPS Ground Return
5609,Walmart,VALLEJO,CA,21-Apr,11-Jul,UPS Ground Return
3650,Walmart,VENTURA,CA,21-Apr,11-Jul,UPS Ground Return
1826,Walmart,VISALIA,CA,21-Apr,11-Jul,UPS Ground Return
5956,Walmart,VISALIA,CA,21-Apr,11-Jul,UPS Ground Return
5635,Walmart,VISALIA,CA,21-Apr,11-Jul,UPS Ground Return
5152,Walmart,WEST HILLS,CA,21-Apr,11-Jul,UPS Ground Return
3652,Walmart,WEST SACRAMENTO,CA,21-Apr,11-Jul,UPS Ground Return
2495,Walmart,WESTMINSTER,CA,21-Apr,11-Jul,UPS Ground Return
2053,Walmart,WILLOWS,CA,21-Apr,11-Jul,UPS Ground Return
2553,Walmart,WINDSOR,CA,21-Apr,11-Jul,UPS Ground Return
2190,Walmart,WOODLAND,CA,21-Apr,11-Jul,UPS Ground Return
4127,Walmart,WOODLAND,CA,21-Apr,11-Jul,UPS Ground Return
5606,Walmart,WOODLAND,CA,21-Apr,11-Jul,UPS Ground Return
1630,Walmart,YREKA,CA,21-Apr,11-Jul,UPS Ground Return
1903,Walmart,YUBA CITY,CA,21-Apr,11-Jul,UPS Ground Return
6405,Sam's Club,YUBA CITY,CA,21-Apr,11-Jul,UPS Ground Return
1915,Walmart,YUCCA VALLEY,CA,21-Apr,11-Jul,UPS Ground Return
869,Walmart,ALAMOSA,CO,20-Jun,5-Jul,TNT Driver Pickup
6630,Sam's Club,ARVADA,CO,21-Apr,11-Jul,UPS Ground Return
1492,Walmart,AURORA,CO,21-Apr,11-Jul,UPS Ground Return
1689,Walmart,AURORA,CO,21-Apr,11-Jul,UPS Ground Return
5137,Walmart,AURORA,CO,21-Apr,11-Jul,UPS Ground Return
5334,Walmart,AURORA,CO,21-Apr,11-Jul,UPS Ground Return
4196,Walmart,AURORA,CO,21-Apr,11-Jul,UPS Ground Return
6178,Walmart,AURORA,CO,21-Apr,11-Jul,UPS Ground Return
4816,Sam's Club,AURORA,CO,21-Apr,11-Jul,UPS Ground Return
6631,Sam's Club,AURORA,CO,21-Apr,11-Jul,UPS Ground Return
1199,Walmart,AVON,CO,21-Apr,11-Jul,UPS Ground Return
1659,Walmart,BRIGHTON,CO,21-Apr,11-Jul,UPS Ground Return
4567,Walmart,BRIGHTON,CO,21-Apr,11-Jul,UPS Ground Return
4288,Walmart,BROOMFIELD,CO,21-Apr,11-Jul,UPS Ground Return
5341,Walmart,BROOMFIELD,CO,21-Apr,11-Jul,UPS Ground Return
1019,Walmart,CANON CITY,CO,21-Apr,11-Jul,UPS Ground Return
3313,Walmart,CENTENNIAL,CO,21-Apr,11-Jul,UPS Ground Return
3126,Walmart,CENTENNIAL,CO,21-Apr,11-Jul,UPS Ground Return
1200,Walmart,COLORADO SPRINGS,CO,21-Apr,11-Jul,UPS Ground Return
1434,Walmart,COLORADO SPRINGS,CO,21-Apr,11-Jul,UPS Ground Return
1896,Walmart,COLORADO SPRINGS,CO,21-Apr,11-Jul,UPS Ground Return
3018,Walmart,Colorado Springs,CO,21-Apr,11-Jul,UPS Ground Return
3582,Walmart,COLORADO SPRINGS,CO,21-Apr,11-Jul,UPS Ground Return
5123,Walmart,COLORADO SPRINGS,CO,21-Apr,11-Jul,UPS Ground Return
3082,Walmart,COLORADO SPRINGS,CO,21-Apr,11-Jul,UPS Ground Return
6219,Sam's Club,COLORADO SPRINGS,CO,21-Apr,11-Jul,UPS Ground Return
2752,Walmart,COMMERCE CITY,CO,21-Apr,11-Jul,UPS Ground Return
966,Walmart,CORTEZ,CO,21-Apr,11-Jul,UPS Ground Return
4377,Walmart,CRAIG,CO,21-Apr,11-Jul,UPS Ground Return
5458,Walmart,DELTA,CO,21-Apr,11-Jul,UPS Ground Return
3533,Walmart,DENVER,CO,21-Apr,11-Jul,UPS Ground Return
3566,Walmart,DENVER,CO,21-Apr,11-Jul,UPS Ground Return
5676,Walmart,DENVER,CO,21-Apr,11-Jul,UPS Ground Return
3127,Walmart,DENVER,CO,21-Apr,11-Jul,UPS Ground Return
4777,Sam's Club,DENVER,CO,21-Apr,11-Jul,UPS Ground Return
6632,Sam's Club,DENVER,CO,21-Apr,11-Jul,UPS Ground Return
2270,Walmart,DURANGO,CO,21-Apr,11-Jul,UPS Ground Return
4639,Walmart,ELIZABETH,CO,21-Apr,11-Jul,UPS Ground Return
2751,Walmart,ENGLEWOOD,CO,21-Apr,11-Jul,UPS Ground Return
4770,Sam's Club,EVANS,CO,21-Apr,11-Jul,UPS Ground Return
2293,Walmart,EVERGREEN,CO,21-Apr,11-Jul,UPS Ground Return
4335,Walmart,FALCON,CO,21-Apr,11-Jul,UPS Ground Return
2729,Walmart,FORT COLLINS,CO,21-Apr,11-Jul,UPS Ground Return
3177,Walmart,FORT COLLINS,CO,21-Apr,11-Jul,UPS Ground Return
6633,Sam's Club,FORT COLLINS,CO,21-Apr,11-Jul,UPS Ground Return
5033,Walmart,FORT MORGAN,CO,20-Jun,5-Jul,TNT Driver Pickup
1273,Walmart,FOUNTAIN,CO,21-Apr,11-Jul,UPS Ground Return
8272,Sam's Club,FOUNTAIN,CO,21-Apr,11-Jul,UPS Ground Return
1095,Walmart,GLENWOOD SPRINGS,CO,21-Apr,11-Jul,UPS Ground Return
1280,Walmart,GRAND JUNCTION,CO,20-Jun,5-Jul,TNT Driver Pickup
5099,Walmart,GRAND JUNCTION,CO,20-Jun,5-Jul,TNT Driver Pickup
6360,Sam's Club,GRAND JUNCTION,CO,20-Jun,5-Jul,TNT Driver Pickup
980,Walmart,GREELEY,CO,21-Apr,11-Jul,UPS Ground Return
5051,Walmart,GREELEY,CO,21-Apr,11-Jul,UPS Ground Return
1550,Walmart,GUNNISON,CO,21-Apr,11-Jul,UPS Ground Return
1252,Walmart,HIGHLANDS RANCH,CO,21-Apr,11-Jul,UPS Ground Return
1384,Walmart,LA JUNTA,CO,20-Jun,5-Jul,TNT Driver Pickup
1045,Walmart,LAFAYETTE,CO,21-Apr,11-Jul,UPS Ground Return
5957,Walmart,LAKESIDE,CO,21-Apr,11-Jul,UPS Ground Return
2125,Walmart,LAKEWOOD,CO,21-Apr,11-Jul,UPS Ground Return
4284,Walmart,LAKEWOOD,CO,21-Apr,11-Jul,UPS Ground Return
2672,Walmart,LAMAR,CO,21-Apr,11-Jul,UPS Ground Return
1308,Walmart,LITTLETON,CO,21-Apr,11-Jul,UPS Ground Return
5049,Walmart,LITTLETON,CO,21-Apr,11-Jul,UPS Ground Return
6635,Sam's Club,LITTLETON,CO,21-Apr,11-Jul,UPS Ground Return
6634,Sam's Club,LONE TREE,CO,21-Apr,11-Jul,UPS Ground Return
905,Walmart,LONGMONT,CO,21-Apr,11-Jul,UPS Ground Return
5370,Walmart,LONGMONT,CO,21-Apr,11-Jul,UPS Ground Return
4987,Sam's Club,LONGMONT,CO,21-Apr,11-Jul,UPS Ground Return
953,Walmart,LOVELAND,CO,21-Apr,11-Jul,UPS Ground Return
1008,Walmart,LOVELAND,CO,21-Apr,11-Jul,UPS Ground Return
8147,Sam's Club,LOVELAND,CO,21-Apr,11-Jul,UPS Ground Return
1058,Walmart,MONTROSE,CO,21-Apr,11-Jul,UPS Ground Return
3227,Walmart,MONUMENT,CO,21-Apr,11-Jul,UPS Ground Return
4747,Walmart,NORTHGLENN,CO,21-Apr,11-Jul,UPS Ground Return
5003,Walmart,PAGOSA SPRINGS,CO,21-Apr,11-Jul,UPS Ground Return
2892,Walmart,PARKER,CO,21-Apr,11-Jul,UPS Ground Return
842,Walmart,PUEBLO,CO,20-Jun,5-Jul,TNT Driver Pickup
1001,Walmart,PUEBLO,CO,20-Jun,5-Jul,TNT Driver Pickup
5828,Walmart,PUEBLO,CO,21-Apr,11-Jul,UPS Ground Return
6549,Sam's Club,PUEBLO,CO,20-Jun,5-Jul,TNT Driver Pickup
3382,Walmart,PUEBLO WEST,CO,20-Jun,5-Jul,TNT Driver Pickup
5232,Walmart,RIFLE,CO,21-Apr,11-Jul,UPS Ground Return
1808,Walmart,STEAMBOAT SPRINGS,CO,21-Apr,11-Jul,UPS Ground Return
924,Walmart,STERLING,CO,20-Jun,5-Jul,TNT Driver Pickup
1231,Walmart,THORNTON,CO,21-Apr,11-Jul,UPS Ground Return
4745,Sam's Club,THORNTON,CO,21-Apr,11-Jul,UPS Ground Return
4599,Walmart,TIMNATH,CO,21-Apr,11-Jul,UPS Ground Return
962,Walmart,TRINIDAD,CO,21-Apr,11-Jul,UPS Ground Return
2223,Walmart,WESTMINSTER,CO,21-Apr,11-Jul,UPS Ground Return
3824,Walmart,WESTMINSTER,CO,21-Apr,11-Jul,UPS Ground Return
3867,Walmart,WESTMINSTER,CO,21-Apr,11-Jul,UPS Ground Return
3805,Walmart,WOODLAND PARK,CO,21-Apr,11-Jul,UPS Ground Return
2899,Walmart,AVON,CT,21-Apr,11-Jul,TNT Driver Pickup
2232,Walmart,BRANFORD,CT,21-Apr,11-Jul,TNT Driver Pickup
2719,Walmart,BRISTOL,CT,21-Apr,11-Jul,TNT Driver Pickup
5777,Walmart,BROOKLYN,CT,21-Apr,11-Jul,TNT Driver Pickup
2299,Walmart,CROMWELL,CT,21-Apr,11-Jul,TNT Driver Pickup
3543,Walmart,DANBURY,CT,21-Apr,11-Jul,TNT Driver Pickup
2282,Walmart,EAST WINDSOR,CT,21-Apr,11-Jul,TNT Driver Pickup
2200,Walmart,GROTON,CT,21-Apr,11-Jul,TNT Driver Pickup
3545,Walmart,HAMDEN,CT,21-Apr,11-Jul,TNT Driver Pickup
5095,Walmart,HARTFORD,CT,21-Apr,11-Jul,TNT Driver Pickup
2854,Walmart,LISBON,CT,21-Apr,11-Jul,TNT Driver Pickup
5294,Walmart,MILFORD,CT,21-Apr,11-Jul,TNT Driver Pickup
2284,Walmart,NAUGATUCK,CT,21-Apr,11-Jul,TNT Driver Pickup
5439,Walmart,NEW HAVEN,CT,21-Apr,11-Jul,TNT Driver Pickup
3546,Walmart,NEW MILFORD,CT,21-Apr,11-Jul,TNT Driver Pickup
2965,Walmart,NEWINGTON,CT,21-Apr,11-Jul,TNT Driver Pickup
6636,Sam's Club,NEWINGTON,CT,21-Apr,11-Jul,TNT Driver Pickup
2022,Walmart,NORTH WINDHAM,CT,21-Apr,11-Jul,TNT Driver Pickup
2954,Walmart,NORWALK,CT,21-Apr,11-Jul,TNT Driver Pickup
3547,Walmart,NORWALK,CT,21-Apr,11-Jul,TNT Driver Pickup
2170,Walmart,NORWICH,CT,21-Apr,11-Jul,TNT Driver Pickup
2898,Walmart,OLD SAYBROOK,CT,21-Apr,11-Jul,TNT Driver Pickup
1980,Walmart,PUTNAM,CT,21-Apr,11-Jul,TNT Driver Pickup
2900,Walmart,ROCKY HILL,CT,21-Apr,11-Jul,TNT Driver Pickup
2163,Walmart,SHELTON,CT,21-Apr,11-Jul,TNT Driver Pickup
2897,Walmart,SOUTHINGTON,CT,21-Apr,11-Jul,TNT Driver Pickup
2585,Walmart,STRATFORD,CT,21-Apr,11-Jul,TNT Driver Pickup
2144,Walmart,TORRINGTON,CT,21-Apr,11-Jul,TNT Driver Pickup
2371,Walmart,WALLINGFORD,CT,21-Apr,11-Jul,TNT Driver Pickup
3548,Walmart,WATERBURY,CT,21-Apr,11-Jul,TNT Driver Pickup
2331,Walmart,WATERFORD,CT,21-Apr,11-Jul,TNT Driver Pickup
3803,Walmart,WEST HAVEN,CT,21-Apr,11-Jul,TNT Driver Pickup
5039,Walmart,CAMDEN,DE,1-Jun,11-Jul,TNT Driver Pickup
1736,Walmart,DOVER,DE,1-Jun,11-Jul,TNT Driver Pickup
6330,Sam's Club,DOVER,DE,1-Jun,11-Jul,TNT Driver Pickup
2791,Walmart,GEORGETOWN,DE,1-Jun,11-Jul,TNT Driver Pickup
3802,Walmart,MIDDLETOWN,DE,1-Jun,11-Jul,TNT Driver Pickup
1741,Walmart,MILFORD,DE,1-Jun,11-Jul,TNT Driver Pickup
2555,Walmart,NEW CASTLE,DE,1-Jun,11-Jul,TNT Driver Pickup
2419,Walmart,REHOBOTH BEACH,DE,1-Jun,11-Jul,TNT Driver Pickup
2460,Walmart,SEAFORD,DE,1-Jun,11-Jul,TNT Driver Pickup
1374,Walmart,ALTAMONTE SPRINGS,FL,21-Apr,11-Jul,TNT Driver Pickup
955,Walmart,APOPKA,FL,21-Apr,11-Jul,TNT Driver Pickup
6189,Sam's Club,APOPKA,FL,21-Apr,11-Jul,TNT Driver Pickup
811,Walmart,ARCADIA,FL,21-Apr,11-Jul,TNT Driver Pickup
718,Walmart,AUBURNDALE,FL,21-Apr,11-Jul,TNT Driver Pickup
3887,Walmart,AVON PARK,FL,21-Apr,11-Jul,TNT Driver Pickup
580,Walmart,BARTOW,FL,21-Apr,11-Jul,TNT Driver Pickup
3858,Walmart,BOCA RATON,FL,21-Apr,11-Jul,TNT Driver Pickup
2789,Walmart,BOYNTON BEACH,FL,21-Apr,11-Jul,TNT Driver Pickup
5911,Walmart,BOYNTON BEACH,FL,21-Apr,11-Jul,TNT Driver Pickup
2396,Walmart,BOYNTON BEACH,FL,21-Apr,11-Jul,TNT Driver Pickup
3011,Walmart,BOYNTON BEACH,FL,21-Apr,11-Jul,TNT Driver Pickup
528,Walmart,BRADEN RIVER,FL,21-Apr,11-Jul,TNT Driver Pickup
1004,Walmart,BRADENTON,FL,21-Apr,11-Jul,TNT Driver Pickup
3474,Walmart,BRADENTON,FL,21-Apr,11-Jul,TNT Driver Pickup
5727,Walmart,BRADENTON,FL,21-Apr,11-Jul,TNT Driver Pickup
7307,Walmart,BRADENTON,FL,21-Apr,11-Jul,TNT Driver Pickup
8201,Sam's Club,BRADENTON,FL,21-Apr,11-Jul,TNT Driver Pickup
2387,Walmart,BRANDON,FL,21-Apr,11-Jul,TNT Driver Pickup
3463,Walmart,BRANDON,FL,21-Apr,11-Jul,TNT Driver Pickup
5826,Walmart,BRANDON,FL,21-Apr,11-Jul,TNT Driver Pickup
6403,Sam's Club,BRANDON,FL,21-Apr,11-Jul,TNT Driver Pickup
1213,Walmart,BROOKSVILLE,FL,21-Apr,11-Jul,TNT Driver Pickup
3526,Walmart,BROOKSVILLE,FL,21-Apr,11-Jul,TNT Driver Pickup
4818,Sam's Club,BROOKSVILLE,FL,21-Apr,11-Jul,TNT Driver Pickup
959,Walmart,BUSHNELL,FL,21-Apr,11-Jul,TNT Driver Pickup
1207,Walmart,CALLAWAY,FL,21-Apr,11-Jul,TNT Driver Pickup
819,Walmart,CAPE CORAL,FL,21-Apr,11-Jul,TNT Driver Pickup
5451,Walmart,CAPE CORAL,FL,21-Apr,11-Jul,TNT Driver Pickup
5453,Walmart,CAPE CORAL,FL,21-Apr,11-Jul,TNT Driver Pickup
6941,Walmart,CAPE CORAL,FL,21-Apr,11-Jul,UPS Ground Return
4857,Sam's Club,CAPE CORAL PINE,FL,21-Apr,11-Jul,TNT Driver Pickup
943,Walmart,CASSELBERRY,FL,21-Apr,11-Jul,TNT Driver Pickup
1297,Walmart,CHIEFLAND,FL,21-Apr,11-Jul,TNT Driver Pickup
2114,Walmart,CHIPLEY,FL,21-Apr,11-Jul,TNT Driver Pickup
2081,Walmart,CLEARWATER,FL,21-Apr,11-Jul,TNT Driver Pickup
3372,Walmart,CLEARWATER,FL,21-Apr,11-Jul,TNT Driver Pickup
4667,Walmart,CLEARWATER,FL,21-Apr,11-Jul,TNT Driver Pickup
5670,Walmart,CLEARWATER,FL,21-Apr,11-Jul,TNT Driver Pickup
6420,Sam's Club,CLEARWATER,FL,21-Apr,11-Jul,TNT Driver Pickup
2695,Walmart,CLERMONT,FL,21-Apr,11-Jul,TNT Driver Pickup
5299,Walmart,CLERMONT,FL,21-Apr,11-Jul,TNT Driver Pickup
2484,Walmart,CLEWISTON,FL,21-Apr,11-Jul,TNT Driver Pickup
174,Walmart,COCOA,FL,21-Apr,11-Jul,TNT Driver Pickup
4991,Sam's Club,COCOA,FL,21-Apr,11-Jul,TNT Driver Pickup
1916,Walmart,COCONUT CREEK,FL,21-Apr,11-Jul,TNT Driver Pickup
1845,Walmart,COOPER CITY,FL,21-Apr,11-Jul,TNT Driver Pickup
4380,Walmart,CORAL SPRINGS,FL,21-Apr,11-Jul,TNT Driver Pickup
4498,Walmart,CORAL SPRINGS,FL,21-Apr,11-Jul,TNT Driver Pickup
6637,Sam's Club,CORAL SPRINGS,FL,21-Apr,11-Jul,TNT Driver Pickup
3307,Walmart,CRAWFORDVILLE,FL,21-Apr,11-Jul,TNT Driver Pickup
944,Walmart,CRESTVIEW,FL,21-Apr,11-Jul,TNT Driver Pickup
713,Walmart,DADE CITY,FL,21-Apr,11-Jul,TNT Driver Pickup
4563,Walmart,DANIA BEACH,FL,21-Apr,11-Jul,TNT Driver Pickup
2987,Walmart,DAVIE,FL,21-Apr,11-Jul,TNT Driver Pickup
1391,Walmart,DAYTONA BEACH,FL,21-Apr,11-Jul,TNT Driver Pickup
8138,Sam's Club,DAYTONA BEACH,FL,21-Apr,11-Jul,TNT Driver Pickup
3606,Walmart,DEBARY,FL,21-Apr,11-Jul,TNT Driver Pickup
3104,Walmart,DEERFIELD BEACH,FL,21-Apr,11-Jul,TNT Driver Pickup
1134,Walmart,DEFUNIAK SPRINGS,FL,21-Apr,11-Jul,TNT Driver Pickup
860,Walmart,DELAND,FL,21-Apr,11-Jul,TNT Driver Pickup
2406,Walmart,DELRAY BEACH,FL,21-Apr,11-Jul,TNT Driver Pickup
3310,Walmart,DELTONA,FL,21-Apr,11-Jul,TNT Driver Pickup
6398,Walmart,DELTONA,FL,21-Apr,11-Jul,TNT Driver Pickup
1362,Walmart,DESTIN,FL,21-Apr,11-Jul,TNT Driver Pickup
2091,Walmart,DORAL,FL,21-Apr,11-Jul,TNT Driver Pickup
5876,Walmart,DUNEDIN,FL,21-Apr,11-Jul,TNT Driver Pickup
960,Walmart,DUNNELLON,FL,21-Apr,11-Jul,TNT Driver Pickup
1874,Walmart,ENGLEWOOD,FL,21-Apr,11-Jul,TNT Driver Pickup
5347,Walmart,ESTERO,FL,21-Apr,11-Jul,TNT Driver Pickup
977,Walmart,FERNANDINA BEACH,FL,21-Apr,11-Jul,TNT Driver Pickup
2727,Walmart,FLORIDA CITY,FL,21-Apr,11-Jul,TNT Driver Pickup
2946,Walmart,FORT LAUDERDALE,FL,21-Apr,11-Jul,TNT Driver Pickup
987,Walmart,FORT MYERS,FL,21-Apr,11-Jul,TNT Driver Pickup
5034,Walmart,FORT MYERS,FL,21-Apr,11-Jul,TNT Driver Pickup
5321,Walmart,FORT MYERS,FL,21-Apr,11-Jul,TNT Driver Pickup
8130,Sam's Club,FORT MYERS,FL,21-Apr,11-Jul,TNT Driver Pickup
4063,Walmart,FORT MYERS BEACH,FL,21-Apr,11-Jul,TNT Driver Pickup
973,Walmart,FORT PIERCE,FL,21-Apr,11-Jul,TNT Driver Pickup
919,Walmart,FORT WALTON BEACH,FL,21-Apr,11-Jul,TNT Driver Pickup
6361,Sam's Club,FORT WALTON BEACH,FL,21-Apr,11-Jul,TNT Driver Pickup
5819,Walmart,FRUIT COVE,FL,21-Apr,11-Jul,TNT Driver Pickup
538,Walmart,GAINESVILLE,FL,21-Apr,11-Jul,TNT Driver Pickup
1081,Walmart,GAINESVILLE,FL,21-Apr,11-Jul,TNT Driver Pickup
3877,Walmart,GAINESVILLE,FL,21-Apr,11-Jul,TNT Driver Pickup
8155,Sam's Club,GAINESVILLE,FL,21-Apr,11-Jul,TNT Driver Pickup
5300,Walmart,GIBSONTON,FL,21-Apr,11-Jul,TNT Driver Pickup
1436,Walmart,GREENACRES,FL,21-Apr,11-Jul,TNT Driver Pickup
5758,Walmart,GREENACRES,FL,21-Apr,11-Jul,TNT Driver Pickup
2533,Walmart,GULF BREEZE,FL,21-Apr,11-Jul,TNT Driver Pickup
5623,Walmart,GULF BREEZE,FL,21-Apr,11-Jul,TNT Driver Pickup
725,Walmart,HAINES CITY,FL,21-Apr,11-Jul,TNT Driver Pickup
1996,Walmart,HALLANDALE BEACH,FL,21-Apr,11-Jul,TNT Driver Pickup
1590,Walmart,HIALEAH,FL,21-Apr,11-Jul,TNT Driver Pickup
2814,Walmart,HIALEAH,FL,21-Apr,11-Jul,TNT Driver Pickup
5945,Walmart,HIALEAH,FL,21-Apr,11-Jul,TNT Driver Pickup
5615,Walmart,HIALEAH GARDENS,FL,21-Apr,11-Jul,TNT Driver Pickup
3862,Walmart,HOLLY HILL,FL,21-Apr,11-Jul,TNT Driver Pickup
3163,Walmart,HOLLYWOOD,FL,21-Apr,11-Jul,TNT Driver Pickup
4826,Walmart,HOLLYWOOD,FL,21-Apr,11-Jul,TNT Driver Pickup
5671,Walmart,HOMESTEAD,FL,21-Apr,11-Jul,TNT Driver Pickup
3183,Walmart,HOMESTEAD,FL,21-Apr,11-Jul,TNT Driver Pickup
1029,Walmart,HOMOSASSA,FL,21-Apr,11-Jul,TNT Driver Pickup
5266,Walmart,HUDSON,FL,21-Apr,11-Jul,TNT Driver Pickup
1104,Walmart,INVERNESS,FL,21-Apr,11-Jul,TNT Driver Pickup
1082,Walmart,JACKSONVILLE,FL,21-Apr,11-Jul,TNT Driver Pickup
1083,Walmart,JACKSONVILLE,FL,21-Apr,11-Jul,TNT Driver Pickup
1090,Walmart,JACKSONVILLE,FL,21-Apr,11-Jul,TNT Driver Pickup
1172,Walmart,JACKSONVILLE,FL,21-Apr,11-Jul,TNT Driver Pickup
1173,Walmart,JACKSONVILLE,FL,21-Apr,11-Jul,TNT Driver Pickup
