Store,DSL Gen,DSL Start date,Resource Link,Toolkit Link by Gen,RDC,APD Phase 1,APD Phase 2,APD Phase 3,HVDC Start Date,FDD Start Date,CoSTL Install Date,Digital Lock Install Date,Digital Lock Survey Date,Next Gen Cash Recycler Install Date,Initial Change Order Delivery Date
4399,Gen 3,1/11/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6043,4/1/2027,7/1/2028,,Completed,Completed,TBD,TBD,TBD,12/21/2024,12/16/2024
4403,Gen 3,5/18/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6038,8/15/2024,10/24/2025,2/24/2027,Completed,Completed,TBD,TBD,TBD,Completed,Completed
4404,Gen 3,1/11/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6027,7/25/2024,11/24/2025,3/24/2027,Completed,Completed,1/22/2025,TBD,TBD,Completed,Completed
4405,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6092,4/1/2028,7/1/2029,,7/22/2024,7/22/2024,TBD,TBD,TBD,Completed,Completed
4407,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6054,4/1/2027,7/1/2028,,8/19/2024,8/19/2024,8/14/2024,TBD,TBD,3/24/2025,3/18/2025
4409,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6006,8/22/2024,4/2/2026,8/2/2027,8/5/2024,8/5/2024,TBD,TBD,TBD,3/13/2025,3/4/2025
4410,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,1/1/2028,4/1/2029,,7/22/2024,7/22/2024,TBD,LIVE,Completed,1/11/2025,1/6/2025
4412,Gen 3,1/26/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6019,12/8/2025,3/8/2027,7/8/2028,8/19/2024,8/19/2024,TBD,LIVE,Completed,Completed,Completed
4413,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6017,4/7/2025,10/31/2026,2/29/2028,6/24/2024,6/24/2024,TBD,TBD,TBD,12/11/2024,12/2/2024
4414,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6066,7/1/2027,10/1/2028,,6/24/2024,6/24/2024,TBD,TBD,TBD,2/26/2025,2/17/2025
4415,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6012,12/18/2024,6/18/2026,10/18/2027,7/15/2024,7/15/2024,TBD,TBD,TBD,Completed,Completed
4416,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7036,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,TBD,TBD,TBD,3/28/2025,3/17/2025
4417,Gen 3,1/11/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6017,4/7/2025,10/31/2026,2/29/2028,Completed,Completed,TBD,LIVE,Completed,Completed,Completed
4420,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,1/1/2028,4/1/2029,,Completed,Completed,TBD,LIVE,Completed,2/1/2025,1/27/2025
4421,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6054,4/1/2027,7/1/2028,,8/5/2024,8/5/2024,TBD,TBD,TBD,3/20/2025,3/10/2025
4423,Gen 3,9/7/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7045,4/1/2028,7/1/2029,,Completed,Completed,TBD,TBD,TBD,Completed,Completed
4424,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6043,4/1/2027,7/1/2028,,Completed,Completed,TBD,1/7/2025,Completed,Completed,Completed
4425,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6020,Complete,9/1/2024,In Progress,6/24/2024,6/24/2024,TBD,TBD,TBD,1/23/2025,1/13/2025
4426,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6054,4/1/2027,7/1/2028,,8/5/2024,8/5/2024,TBD,TBD,TBD,3/24/2025,3/17/2025
4427,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7035,7/1/2026,10/1/2027,,6/24/2024,6/24/2024,3/19/2024,TBD,TBD,Completed,Completed
4428,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6039,Complete,4/18/2025,8/18/2026,6/24/2024,6/24/2024,9/11/2024,LIVE,Completed,1/16/2025,1/6/2025
4430,Gen 3,9/7/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6031,6/30/2025,10/30/2026,,Completed,Completed,TBD,TBD,TBD,TBD,TBD
4431,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,1/1/2028,4/1/2029,,7/22/2024,7/22/2024,TBD,TBD,TBD,1/7/2025,12/30/2024
4432,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,1/1/2028,4/1/2029,,7/22/2024,7/22/2024,TBD,TBD,TBD,1/6/2025,12/30/2024
4434,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7035,7/1/2026,10/1/2027,,6/24/2024,6/24/2024,TBD,TBD,TBD,2/6/2025,1/27/2025
4435,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6066,7/1/2027,10/1/2028,,6/24/2024,6/24/2024,8/11/2024,1/9/2025,Completed,2/25/2025,2/17/2025
4436,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6054,4/1/2027,7/1/2028,,8/5/2024,8/5/2024,TBD,TBD,TBD,3/5/2025,2/25/2025
4438,Gen 3,3/9/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/2027,10/1/2028,,9/16/2024,9/16/2024,TBD,TBD,TBD,Completed,Completed
4439,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6043,4/1/2027,7/1/2028,,Completed,Completed,TBD,TBD,TBD,Completed,Completed
4440,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,1/1/2028,4/1/2029,,Completed,Completed,3/18/2024,TBD,TBD,1/27/2025,1/20/2025
4441,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7038,1/1/2028,4/1/2029,,9/16/2024,9/16/2024,TBD,TBD,TBD,12/3/2024,Completed
4443,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,1/1/2028,4/1/2029,,Completed,Completed,TBD,TBD,TBD,2/6/2025,1/27/2025
4444,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7035,7/1/2026,10/1/2027,,6/24/2024,6/24/2024,6/18/2024,TBD,TBD,2/3/2025,1/27/2025
4445,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,1/1/2028,4/1/2029,,Completed,Completed,TBD,TBD,TBD,2/5/2025,1/27/2025
4446,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7038,1/1/2028,4/1/2029,,Completed,Completed,9/10/2024,LIVE,Completed,12/6/2024,Completed
4450,Gen 3,1/11/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6017,4/7/2025,10/31/2026,2/29/2028,6/24/2024,6/24/2024,5/21/2024,TBD,TBD,12/11/2024,12/2/2024
4451,Gen 3,9/7/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6031,6/30/2025,10/30/2026,,Completed,Completed,TBD,TBD,TBD,TBD,TBD
4452,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,1/1/2028,4/1/2029,,Completed,Completed,TBD,TBD,TBD,2/6/2025,1/27/2025
4453,Gen 3,6/8/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6036,Complete,12/5/2024,4/5/2026,9/16/2024,9/16/2024,TBD,TBD,TBD,TBD,TBD
4456,Gen 3,8/3/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7034,7/1/2027,10/1/2028,,Completed,Completed,TBD,TBD,TBD,Completed,Completed
4457,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6040,8/15/2024,12/22/2025,4/22/2027,Completed,Completed,7/24/2024,TBD,TBD,Completed,Completed
4458,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6040,8/15/2024,12/22/2025,4/22/2027,7/22/2024,7/22/2024,6/25/2024,TBD,TBD,TBD,TBD
4459,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6040,8/15/2024,12/22/2025,4/22/2027,Completed,Completed,8/7/2024,TBD,TBD,Completed,Completed
4460,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6018,3/17/2025,11/13/2026,3/13/2028,Completed,Completed,7/23/2024,TBD,TBD,Completed,Completed
4461,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6024,Complete,1/24/2025,5/24/2026,7/15/2024,7/15/2024,6/25/2024,TBD,TBD,12/16/2024,12/12/2024
4464,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6012,12/18/2024,6/18/2026,10/18/2027,7/15/2024,7/15/2024,TBD,TBD,TBD,TBD,TBD
4465,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7036,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,TBD,TBD,TBD,3/12/2025,3/3/2025
4466,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7036,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,TBD,TBD,TBD,Completed,Completed
4468,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7036,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,TBD,TBD,TBD,3/14/2025,3/3/2025
4469,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6066,7/1/2027,10/1/2028,,6/24/2024,6/24/2024,TBD,TBD,TBD,2/18/2025,2/10/2025
4470,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6094,1/1/2028,4/1/2029,,7/15/2024,7/15/2024,TBD,TBD,TBD,3/17/2025,3/11/2025
4471,Gen 3,8/3/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6019,12/8/2025,3/8/2027,7/8/2028,8/19/2024,8/19/2024,TBD,TBD,TBD,Completed,Completed
4472,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6054,4/1/2027,7/1/2028,,8/5/2024,8/5/2024,TBD,TBD,TBD,Completed,Completed
4473,Gen 3,3/2/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6031,6/30/2025,10/30/2026,,Completed,Completed,TBD,TBD,TBD,TBD,TBD
4474,Gen 3,6/8/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6037,Complete,7/8/2025,11/8/2026,Completed,Completed,TBD,TBD,TBD,TBD,TBD
4475,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6035,8/15/2024,1/26/2026,5/26/2027,Completed,Completed,TBD,TBD,TBD,3/29/2025,3/25/2025
4476,Gen 3,1/11/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6023,3/10/2025,10/4/2026,2/4/2028,6/24/2024,6/24/2024,TBD,TBD,TBD,TBD,TBD
4477,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,1/1/2028,4/1/2029,,7/22/2024,7/22/2024,9/15/2024,LIVE,Completed,TBD,TBD
4478,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6094,1/1/2028,4/1/2029,,7/15/2024,7/15/2024,TBD,TBD,TBD,3/18/2025,3/11/2025
4479,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6024,Complete,1/24/2025,5/24/2026,Completed,Completed,TBD,TBD,TBD,Completed,Completed
4482,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6066,7/1/2027,10/1/2028,,6/24/2024,6/24/2024,6/25/2024,TBD,TBD,2/25/2025,2/17/2025
4483,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6066,7/1/2027,10/1/2028,,6/24/2024,6/24/2024,8/14/2024,TBD,TBD,2/27/2025,2/17/2025
4484,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6040,8/15/2024,12/22/2025,4/22/2027,Completed,Completed,6/19/2024,TBD,TBD,TBD,TBD
4487,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6010,Complete,1/6/2025,5/6/2026,Completed,Completed,TBD,TBD,TBD,1/28/2025,1/20/2025
4488,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/2026,4/6/2027,8/6/2028,8/19/2024,8/19/2024,TBD,LIVE,Completed,TBD,TBD
4490,Gen 3,1/19/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6031,6/30/2025,10/30/2026,,Completed,Completed,TBD,TBD,TBD,TBD,TBD
4491,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6019,12/8/2025,3/8/2027,7/8/2028,9/16/2024,9/16/2024,TBD,TBD,TBD,Completed,Completed
4494,Gen 3,1/19/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/2027,10/1/2028,,9/16/2024,9/16/2024,TBD,TBD,TBD,TBD,TBD
4497,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6006,8/22/2024,4/2/2026,8/2/2027,8/19/2024,8/19/2024,TBD,TBD,TBD,4/5/2025,4/1/2025
4498,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7038,1/1/2028,4/1/2029,,9/16/2024,9/16/2024,TBD,TBD,TBD,12/14/2024,12/9/2024
4499,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6040,8/15/2024,12/22/2025,4/22/2027,Completed,Completed,6/18/2024,TBD,TBD,Completed,Completed
4501,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6027,7/25/2024,11/24/2025,3/24/2027,Completed,Completed,TBD,TBD,TBD,12/14/2024,12/10/2024
4503,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6068,4/1/2028,7/1/2029,,9/16/2024,9/16/2024,TBD,LIVE,Completed,3/25/2025,3/17/2025
4504,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6006,8/22/2024,4/2/2026,8/2/2027,8/5/2024,8/5/2024,TBD,TBD,TBD,4/4/2025,3/24/2025
4506,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,1/1/2028,4/1/2029,,Completed,Completed,TBD,LIVE,Completed,1/23/2025,1/13/2025
4508,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6016,Complete,11/12/2024,3/12/2026,Completed,Completed,TBD,TBD,TBD,2/20/2025,2/10/2025
4509,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6036,Complete,12/5/2024,4/5/2026,Completed,Completed,5/14/2024,TBD,TBD,3/14/2025,3/3/2025
4511,Gen 3,10/5/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6009,10/1/2026,1/1/2028,,7/22/2024,7/22/2024,TBD,TBD,TBD,Completed,Completed
4512,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7036,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,TBD,LIVE,Completed,3/13/2025,3/3/2025
4514,Gen 3,10/5/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7045,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,8/19/2024,TBD,TBD,TBD,TBD
4516,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6094,1/1/2028,4/1/2029,,Completed,Completed,TBD,TBD,TBD,4/28/2025,4/21/2025
4517,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6010,7/1/2026,10/1/2027,,6/24/2024,6/24/2024,TBD,TBD,TBD,2/19/2025,2/10/2025
