Store #,Tier Name,Article #
1,Tier 03,100673607
2,Tier 03,100673607
3,Tier 01 ,100673605
4,Tier 03,100673607
5,Tier 03,100673607
7,Tier 03,100673607
8,Tier 03,100673607
9,Tier 05,100673609
10,Tier 03,100673607
11,Tier 03,100673607
12,Tier 03,100673607
13,Tier 05,100673609
14,Tier 05,100673609
15,Tier 02 ,100673606
16,Tier 03,100673607
17,Tier 05,100673609
18,Tier 03,100673607
19,Tier 04,100673608
20,Tier 05,100673609
21,Tier 05,100673609
22,Tier 03,100673607
23,Tier 03,100673607
24,Tier 03,100673607
25,Tier 04,100673608
26,Tier 05,100673609
27,Tier 05,100673609
28,Tier 04,100673608
29,Tier 04,100673608
30,Tier 05,100673609
31,Tier 03,100673607
32,Tier 05,100673609
33,Tier 03,100673607
34,Tier 05,100673609
35,Tier 05,100673609
36,Tier 05,100673609
37,Tier 05,100673609
38,Tier 04,100673608
39,Tier 05,100673609
40,Tier 05,100673609
41,Tier 05,100673609
42,Tier 05,100673609
43,Tier 05,100673609
44,Tier 05,100673609
45,Tier 02 ,100673606
46,Tier 05,100673609
47,Tier 03,100673607
48,Tier 05,100673609
49,Tier 04,100673608
50,Tier 05,100673609
51,Tier 04,100673608
52,Tier 03,100673607
54,Tier 03,100673607
55,Tier 03,100673607
56,Tier 05,100673609
57,Tier 05,100673609
58,Tier 03,100673607
59,Tier 05,100673609
60,Tier 03,100673607
61,Tier 05,100673609
62,Tier 05,100673609
63,Tier 03,100673607
64,Tier 03,100673607
65,Tier 05,100673609
66,Tier 03,100673607
67,Tier 03,100673607
68,Tier 03,100673607
69,Tier 03,100673607
70,Tier 03,100673607
71,Tier 05,100673609
72,Tier 05,100673609
73,Tier 03,100673607
74,Tier 03,100673607
75,Tier 03,100673607
76,Tier 03,100673607
77,Tier 03,100673607
78,Tier 05,100673609
79,Tier 05,100673609
80,Tier 04,100673608
81,Tier 03,100673607
82,Tier 05,100673609
83,Tier 03,100673607
85,Tier 03,100673607
86,Tier 05,100673609
87,Tier 03,100673607
88,Tier 05,100673609
89,Tier 05,100673609
90,Tier 03,100673607
91,Tier 03,100673607
92,Tier 05,100673609
93,Tier 03,100673607
94,Tier 03,100673607
95,Tier 05,100673609
96,Tier 05,100673609
97,Tier 03,100673607
98,Tier 03,100673607
99,Tier 05,100673609
100,Tier 03,100673607
101,Tier 05,100673609
102,Tier 03,100673607
103,Tier 03,100673607
104,Tier 03,100673607
105,Tier 03,100673607
106,Tier 03,100673607
107,Tier 03,100673607
108,Tier 03,100673607
109,Tier 05,100673609
110,Tier 01 ,100673605
111,Tier 05,100673609
112,Tier 02 ,100673606
113,Tier 05,100673609
114,Tier 02 ,100673606
115,Tier 02 ,100673606
116,Tier 04,100673608
117,Tier 04,100673608
118,Tier 02 ,100673606
119,Tier 03,100673607
120,Tier 03,100673607
121,Tier 03,100673607
122,Tier 05,100673609
123,Tier 03,100673607
124,Tier 03,100673607
125,Tier 03,100673607
126,Tier 03,100673607
127,Tier 03,100673607
128,Tier 05,100673609
129,Tier 03,100673607
130,Tier 03,100673607
131,Tier 03,100673607
132,Tier 03,100673607
133,Tier 03,100673607
134,Tier 05,100673609
135,Tier 05,100673609
136,Tier 05,100673609
137,Tier 05,100673609
138,Tier 05,100673609
139,Tier 03,100673607
140,Tier 03,100673607
141,Tier 03,100673607
143,Tier 04,100673608
144,Tier 03,100673607
145,Tier 04,100673608
146,Tier 03,100673607
147,Tier 03,100673607
148,Tier 03,100673607
149,Tier 04,100673608
150,Tier 05,100673609
151,Tier 03,100673607
152,Tier 05,100673609
153,Tier 03,100673607
154,Tier 04,100673608
155,Tier 03,100673607
157,Tier 03,100673607
158,Tier 04,100673608
159,Tier 04,100673608
160,Tier 03,100673607
161,Tier 02 ,100673606
162,Tier 03,100673607
163,Tier 03,100673607
164,Tier 03,100673607
165,Tier 01 ,100673605
166,Tier 05,100673609
167,Tier 03,100673607
168,Tier 03,100673607
169,Tier 03,100673607
170,Tier 04,100673608
171,Tier 03,100673607
172,Tier 04,100673608
173,Tier 05,100673609
174,Tier 02 ,100673606
175,Tier 03,100673607
176,Tier 01 ,100673605
177,Tier 03,100673607
178,Tier 05,100673609
179,Tier 05,100673609
180,Tier 04,100673608
181,Tier 05,100673609
182,Tier 03,100673607
183,Tier 02 ,100673606
184,Tier 05,100673609
185,Tier 04,100673608
186,Tier 05,100673609
188,Tier 05,100673609
189,Tier 05,100673609
190,Tier 05,100673609
192,Tier 02 ,100673606
194,Tier 04,100673608
195,Tier 05,100673609
196,Tier 05,100673609
197,Tier 01 ,100673605
198,Tier 01 ,100673605
199,Tier 01 ,100673605
200,Tier 01 ,100673605
201,Tier 03,100673607
202,Tier 04,100673608
203,Tier 05,100673609
204,Tier 04,100673608
205,Tier 02 ,100673606
206,Tier 03,100673607
207,Tier 05,100673609
209,Tier 03,100673607
210,Tier 05,100673609
211,Tier 03,100673607
212,Tier 03,100673607
213,Tier 01 ,100673605
214,Tier 04,100673608
216,Tier 05,100673609
217,Tier 03,100673607
218,Tier 03,100673607
219,Tier 05,100673609
220,Tier 03,100673607
221,Tier 03,100673607
222,Tier 04,100673608
224,Tier 01 ,100673605
225,Tier 05,100673609
226,Tier 05,100673609
227,Tier 03,100673607
228,Tier 03,100673607
229,Tier 03,100673607
230,Tier 04,100673608
231,Tier 05,100673609
232,Tier 03,100673607
233,Tier 05,100673609
234,Tier 05,100673609
236,Tier 04,100673608
237,Tier 05,100673609
238,Tier 02 ,100673606
239,Tier 03,100673607
240,Tier 04,100673608
242,Tier 05,100673609
243,Tier 03,100673607
244,Tier 03,100673607
246,Tier 04,100673608
247,Tier 03,100673607
248,Tier 05,100673609
249,Tier 03,100673607
250,Tier 05,100673609
251,Tier 04,100673608
252,Tier 01 ,100673605
253,Tier 01 ,100673605
254,Tier 05,100673609
256,Tier 04,100673608
257,Tier 05,100673609
258,Tier 02 ,100673606
259,Tier 03,100673607
260,Tier 03,100673607
261,Tier 03,100673607
262,Tier 01 ,100673605
263,Tier 03,100673607
264,Tier 03,100673607
265,Tier 03,100673607
266,Tier 04,100673608
267,Tier 05,100673609
268,Tier 03,100673607
269,Tier 03,100673607
271,Tier 05,100673609
272,Tier 02 ,100673606
273,Tier 01 ,100673605
274,Tier 03,100673607
275,Tier 05,100673609
276,Tier 03,100673607
277,Tier 03,100673607
278,Tier 04,100673608
279,Tier 04,100673608
280,Tier 03,100673607
281,Tier 03,100673607
282,Tier 01 ,100673605
283,Tier 04,100673608
284,Tier 03,100673607
285,Tier 04,100673608
286,Tier 03,100673607
287,Tier 02 ,100673606
288,Tier 04,100673608
289,Tier 03,100673607
290,Tier 03,100673607
292,Tier 03,100673607
293,Tier 03,100673607
294,Tier 04,100673608
295,Tier 04,100673608
296,Tier 03,100673607
297,Tier 03,100673607
298,Tier 04,100673608
299,Tier 04,100673608
300,Tier 02 ,100673606
301,Tier 01 ,100673605
302,Tier 05,100673609
303,Tier 03,100673607
304,Tier 02 ,100673606
305,Tier 01 ,100673605
306,Tier 04,100673608
307,Tier 03,100673607
308,Tier 02 ,100673606
309,Tier 05,100673609
310,Tier 05,100673609
311,Tier 05,100673609
312,Tier 05,100673609
313,Tier 04,100673608
314,Tier 02 ,100673606
315,Tier 01 ,100673605
316,Tier 01 ,100673605
317,Tier 01 ,100673605
318,Tier 03,100673607
319,Tier 05,100673609
320,Tier 03,100673607
321,Tier 03,100673607
322,Tier 03,100673607
323,Tier 05,100673609
324,Tier 03,100673607
325,Tier 05,100673609
326,Tier 05,100673609
328,Tier 04,100673608
329,Tier 01 ,100673605
330,Tier 03,100673607
331,Tier 05,100673609
332,Tier 04,100673608
333,Tier 04,100673608
334,Tier 01 ,100673605
335,Tier 03,100673607
336,Tier 03,100673607
337,Tier 05,100673609
338,Tier 05,100673609
339,Tier 04,100673608
340,Tier 03,100673607
341,Tier 05,100673609
342,Tier 05,100673609
343,Tier 01 ,100673605
344,Tier 05,100673609
345,Tier 04,100673608
346,Tier 05,100673609
347,Tier 03,100673607
348,Tier 03,100673607
350,Tier 05,100673609
351,Tier 04,100673608
352,Tier 05,100673609
353,Tier 05,100673609
354,Tier 05,100673609
355,Tier 01 ,100673605
356,Tier 01 ,100673605
357,Tier 05,100673609
358,Tier 03,100673607
359,Tier 03,100673607
360,Tier 05,100673609
361,Tier 03,100673607
362,Tier 02 ,100673606
363,Tier 05,100673609
364,Tier 04,100673608
365,Tier 01 ,100673605
366,Tier 02 ,100673606
368,Tier 05,100673609
369,Tier 05,100673609
370,Tier 05,100673609
371,Tier 04,100673608
372,Tier 05,100673609
373,Tier 04,100673608
374,Tier 03,100673607
375,Tier 04,100673608
376,Tier 03,100673607
377,Tier 04,100673608
378,Tier 05,100673609
379,Tier 05,100673609
381,Tier 03,100673607
382,Tier 05,100673609
383,Tier 04,100673608
384,Tier 04,100673608
385,Tier 03,100673607
386,Tier 05,100673609
387,Tier 05,100673609
388,Tier 03,100673607
389,Tier 03,100673607
390,Tier 03,100673607
391,Tier 03,100673607
392,Tier 03,100673607
393,Tier 03,100673607
394,Tier 02 ,100673606
395,Tier 03,100673607
396,Tier 03,100673607
397,Tier 03,100673607
398,Tier 03,100673607
399,Tier 04,100673608
400,Tier 03,100673607
401,Tier 05,100673609
402,Tier 05,100673609
403,Tier 02 ,100673606
404,Tier 03,100673607
405,Tier 05,100673609
406,Tier 02 ,100673606
407,Tier 04,100673608
408,Tier 04,100673608
409,Tier 02 ,100673606
410,Tier 03,100673607
411,Tier 01 ,100673605
412,Tier 04,100673608
413,Tier 03,100673607
414,Tier 05,100673609
415,Tier 05,100673609
416,Tier 03,100673607
417,Tier 04,100673608
418,Tier 05,100673609
419,Tier 05,100673609
420,Tier 05,100673609
421,Tier 03,100673607
422,Tier 05,100673609
423,Tier 02 ,100673606
424,Tier 01 ,100673605
425,Tier 01 ,100673605
426,Tier 03,100673607
427,Tier 03,100673607
428,Tier 05,100673609
429,Tier 03,100673607
430,Tier 03,100673607
431,Tier 05,100673609
432,Tier 01 ,100673605
433,Tier 04,100673608
434,Tier 04,100673608
435,Tier 05,100673609
436,Tier 04,100673608
437,Tier 04,100673608
438,Tier 05,100673609
440,Tier 03,100673607
442,Tier 03,100673607
443,Tier 03,100673607
444,Tier 05,100673609
445,Tier 04,100673608
446,Tier 03,100673607
447,Tier 03,100673607
448,Tier 04,100673608
449,Tier 04,100673608
450,Tier 03,100673607
451,Tier 04,100673608
452,Tier 03,100673607
453,Tier 05,100673609
454,Tier 05,100673609
456,Tier 03,100673607
457,Tier 04,100673608
458,Tier 03,100673607
459,Tier 01 ,100673605
461,Tier 05,100673609
462,Tier 03,100673607
463,Tier 03,100673607
464,Tier 03,100673607
465,Tier 03,100673607
466,Tier 03,100673607
467,Tier 03,100673607
468,Tier 03,100673607
469,Tier 04,100673608
470,Tier 03,100673607
471,Tier 03,100673607
472,Tier 03,100673607
473,Tier 03,100673607
475,Tier 03,100673607
476,Tier 03,100673607
477,Tier 04,100673608
478,Tier 03,100673607
479,Tier 05,100673609
480,Tier 04,100673608
481,Tier 05,100673609
482,Tier 04,100673608
483,Tier 02 ,100673606
484,Tier 05,100673609
485,Tier 05,100673609
486,Tier 05,100673609
488,Tier 01 ,100673605
489,Tier 04,100673608
490,Tier 03,100673607
491,Tier 05,100673609
492,Tier 05,100673609
493,Tier 05,100673609
494,Tier 01 ,100673605
495,Tier 02 ,100673606
497,Tier 05,100673609
498,Tier 03,100673607
499,Tier 05,100673609
500,Tier 05,100673609
501,Tier 01 ,100673605
502,Tier 05,100673609
503,Tier 04,100673608
504,Tier 04,100673608
505,Tier 05,100673609
506,Tier 05,100673609
507,Tier 04,100673608
508,Tier 03,100673607
510,Tier 01 ,100673605
511,Tier 03,100673607
512,Tier 05,100673609
513,Tier 05,100673609
514,Tier 04,100673608
515,Tier 03,100673607
516,Tier 03,100673607
517,Tier 03,100673607
518,Tier 01 ,100673605
519,Tier 04,100673608
520,Tier 01 ,100673605
521,Tier 05,100673609
522,Tier 04,100673608
523,Tier 03,100673607
524,Tier 03,100673607
525,Tier 02 ,100673606
526,Tier 04,100673608
527,Tier 04,100673608
528,Tier 01 ,100673605
529,Tier 04,100673608
530,Tier 03,100673607
531,Tier 05,100673609
532,Tier 05,100673609
533,Tier 05,100673609
535,Tier 05,100673609
536,Tier 05,100673609
537,Tier 05,100673609
538,Tier 01 ,100673605
539,Tier 03,100673607
540,Tier 05,100673609
541,Tier 04,100673608
542,Tier 05,100673609
543,Tier 05,100673609
544,Tier 03,100673607
545,Tier 04,100673608
546,Tier 03,100673607
547,Tier 02 ,100673606
548,Tier 01 ,100673605
549,Tier 05,100673609
550,Tier 05,100673609
551,Tier 01 ,100673605
552,Tier 05,100673609
553,Tier 05,100673609
554,Tier 03,100673607
555,Tier 01 ,100673605
556,Tier 01 ,100673605
557,Tier 05,100673609
558,Tier 05,100673609
559,Tier 04,100673608
560,Tier 05,100673609
561,Tier 05,100673609
562,Tier 01 ,100673605
563,Tier 01 ,100673605
564,Tier 03,100673607
565,Tier 03,100673607
566,Tier 04,100673608
567,Tier 03,100673607
568,Tier 02 ,100673606
569,Tier 04,100673608
571,Tier 03,100673607
572,Tier 03,100673607
573,Tier 05,100673609
574,Tier 04,100673608
575,Tier 02 ,100673606
576,Tier 03,100673607
577,Tier 05,100673609
578,Tier 02 ,100673606
579,Tier 02 ,100673606
580,Tier 01 ,100673605
581,Tier 05,100673609
582,Tier 01 ,100673605
583,Tier 02 ,100673606
584,Tier 04,100673608
585,Tier 03,100673607
586,Tier 04,100673608
587,Tier 02 ,100673606
588,Tier 01 ,100673605
589,Tier 04,100673608
590,Tier 04,100673608
591,Tier 04,100673608
592,Tier 05,100673609
593,Tier 01 ,100673605
594,Tier 01 ,100673605
595,Tier 03,100673607
596,Tier 05,100673609
598,Tier 02 ,100673606
599,Tier 02 ,100673606
600,Tier 05,100673609
601,Tier 05,100673609
602,Tier 03,100673607
603,Tier 05,100673609
604,Tier 01 ,100673605
605,Tier 02 ,100673606
606,Tier 02 ,100673606
607,Tier 05,100673609
608,Tier 04,100673608
609,Tier 03,100673607
610,Tier 05,100673609
611,Tier 05,100673609
612,Tier 05,100673609
613,Tier 01 ,100673605
614,Tier 01 ,100673605
615,Tier 02 ,100673606
616,Tier 03,100673607
617,Tier 05,100673609
618,Tier 01 ,100673605
619,Tier 04,100673608
620,Tier 02 ,100673606
621,Tier 03,100673607
622,Tier 03,100673607
623,Tier 01 ,100673605
624,Tier 03,100673607
625,Tier 03,100673607
626,Tier 05,100673609
627,Tier 03,100673607
628,Tier 03,100673607
629,Tier 03,100673607
630,Tier 03,100673607
631,Tier 03,100673607
632,Tier 03,100673607
633,Tier 04,100673608
634,Tier 03,100673607
635,Tier 01 ,100673605
636,Tier 05,100673609
637,Tier 02 ,100673606
638,Tier 03,100673607
639,Tier 02 ,100673606
640,Tier 03,100673607
641,Tier 04,100673608
642,Tier 03,100673607
643,Tier 04,100673608
644,Tier 03,100673607
645,Tier 02 ,100673606
646,Tier 05,100673609
647,Tier 05,100673609
648,Tier 03,100673607
649,Tier 01 ,100673605
651,Tier 04,100673608
652,Tier 05,100673609
653,Tier 05,100673609
655,Tier 04,100673608
656,Tier 02 ,100673606
657,Tier 02 ,100673606
658,Tier 01 ,100673605
659,Tier 03,100673607
660,Tier 02 ,100673606
661,Tier 04,100673608
662,Tier 01 ,100673605
663,Tier 02 ,100673606
664,Tier 05,100673609
665,Tier 04,100673608
666,Tier 01 ,100673605
667,Tier 02 ,100673606
668,Tier 02 ,100673606
669,Tier 01 ,100673605
670,Tier 01 ,100673605
671,Tier 02 ,100673606
672,Tier 02 ,100673606
673,Tier 02 ,100673606
674,Tier 02 ,100673606
675,Tier 02 ,100673606
676,Tier 02 ,100673606
677,Tier 02 ,100673606
678,Tier 02 ,100673606
680,Tier 02 ,100673606
681,Tier 04,100673608
682,Tier 02 ,100673606
683,Tier 02 ,100673606
684,Tier 03,100673607
685,Tier 02 ,100673606
686,Tier 01 ,100673605
687,Tier 02 ,100673606
688,Tier 03,100673607
689,Tier 04,100673608
690,Tier 02 ,100673606
691,Tier 02 ,100673606
692,Tier 03,100673607
693,Tier 04,100673608
694,Tier 05,100673609
695,Tier 03,100673607
696,Tier 04,100673608
697,Tier 02 ,100673606
698,Tier 03,100673607
699,Tier 03,100673607
700,Tier 01 ,100673605
701,Tier 04,100673608
702,Tier 04,100673608
703,Tier 03,100673607
705,Tier 01 ,100673605
706,Tier 01 ,100673605
707,Tier 03,100673607
708,Tier 01 ,100673605
709,Tier 05,100673609
710,Tier 03,100673607
711,Tier 03,100673607
712,Tier 04,100673608
713,Tier 02 ,100673606
714,Tier 03,100673607
715,Tier 01 ,100673605
716,Tier 02 ,100673606
717,Tier 05,100673609
718,Tier 01 ,100673605
719,Tier 04,100673608
720,Tier 04,100673608
721,Tier 01 ,100673605
722,Tier 01 ,100673605
723,Tier 01 ,100673605
724,Tier 02 ,100673606
725,Tier 01 ,100673605
726,Tier 01 ,100673605
727,Tier 02 ,100673606
728,Tier 04,100673608
729,Tier 04,100673608
730,Tier 01 ,100673605
731,Tier 01 ,100673605
733,Tier 01 ,100673605
734,Tier 01 ,100673605
735,Tier 02 ,100673606
736,Tier 04,100673608
737,Tier 02 ,100673606
738,Tier 03,100673607
739,Tier 04,100673608
740,Tier 02 ,100673606
741,Tier 02 ,100673606
742,Tier 02 ,100673606
743,Tier 03,100673607
744,Tier 03,100673607
745,Tier 01 ,100673605
746,Tier 03,100673607
747,Tier 03,100673607
748,Tier 05,100673609
749,Tier 05,100673609
750,Tier 05,100673609
751,Tier 05,100673609
752,Tier 03,100673607
753,Tier 05,100673609
754,Tier 01 ,100673605
755,Tier 05,100673609
756,Tier 02 ,100673606
757,Tier 03,100673607
758,Tier 01 ,100673605
759,Tier 01 ,100673605
760,Tier 04,100673608
761,Tier 05,100673609
762,Tier 01 ,100673605
764,Tier 01 ,100673605
765,Tier 03,100673607
766,Tier 02 ,100673606
767,Tier 01 ,100673605
768,Tier 03,100673607
769,Tier 02 ,100673606
770,Tier 05,100673609
771,Tier 02 ,100673606
772,Tier 04,100673608
773,Tier 05,100673609
774,Tier 05,100673609
775,Tier 01 ,100673605
776,Tier 05,100673609
777,Tier 04,100673608
778,Tier 02 ,100673606
779,Tier 01 ,100673605
780,Tier 01 ,100673605
781,Tier 03,100673607
782,Tier 05,100673609
783,Tier 05,100673609
784,Tier 05,100673609
785,Tier 02 ,100673606
786,Tier 05,100673609
787,Tier 01 ,100673605
788,Tier 03,100673607
789,Tier 03,100673607
790,Tier 04,100673608
791,Tier 03,100673607
792,Tier 05,100673609
793,Tier 05,100673609
794,Tier 05,100673609
795,Tier 03,100673607
796,Tier 05,100673609
797,Tier 05,100673609
798,Tier 05,100673609
799,Tier 05,100673609
800,Tier 01 ,100673605
801,Tier 05,100673609
802,Tier 03,100673607
803,Tier 05,100673609
804,Tier 05,100673609
805,Tier 04,100673608
806,Tier 05,100673609
807,Tier 03,100673607
808,Tier 04,100673608
809,Tier 01 ,100673605
810,Tier 05,100673609
811,Tier 01 ,100673605
812,Tier 05,100673609
813,Tier 05,100673609
814,Tier 03,100673607
815,Tier 05,100673609
816,Tier 01 ,100673605
817,Tier 01 ,100673605
818,Tier 01 ,100673605
819,Tier 02 ,100673606
820,Tier 05,100673609
821,Tier 05,100673609
822,Tier 05,100673609
823,Tier 05,100673609
824,Tier 05,100673609
825,Tier 04,100673608
826,Tier 05,100673609
827,Tier 03,100673607
828,Tier 04,100673608
829,Tier 05,100673609
830,Tier 05,100673609
831,Tier 05,100673609
833,Tier 05,100673609
834,Tier 05,100673609
835,Tier 05,100673609
836,Tier 01 ,100673605
837,Tier 03,100673607
838,Tier 03,100673607
839,Tier 05,100673609
840,Tier 01 ,100673605
841,Tier 05,100673609
842,Tier 05,100673609
843,Tier 01 ,100673605
844,Tier 05,100673609
845,Tier 05,100673609
846,Tier 04,100673608
847,Tier 05,100673609
848,Tier 03,100673607
849,Tier 03,100673607
850,Tier 05,100673609
851,Tier 05,100673609
852,Tier 05,100673609
853,Tier 01 ,100673605
854,Tier 05,100673609
855,Tier 01 ,100673605
856,Tier 02 ,100673606
857,Tier 02 ,100673606
858,Tier 01 ,100673605
859,Tier 01 ,100673605
860,Tier 02 ,100673606
861,Tier 05,100673609
862,Tier 01 ,100673605
863,Tier 01 ,100673605
864,Tier 01 ,100673605
865,Tier 03,100673607
866,Tier 01 ,100673605
867,Tier 05,100673609
868,Tier 05,100673609
869,Tier 05,100673609
870,Tier 05,100673609
871,Tier 05,100673609
872,Tier 04,100673608
873,Tier 05,100673609
874,Tier 01 ,100673605
875,Tier 02 ,100673606
876,Tier 04,100673608
877,Tier 03,100673607
878,Tier 02 ,100673606
879,Tier 02 ,100673606
880,Tier 03,100673607
881,Tier 03,100673607
882,Tier 05,100673609
884,Tier 04,100673608
885,Tier 05,100673609
886,Tier 05,100673609
887,Tier 01 ,100673605
888,Tier 05,100673609
889,Tier 01 ,100673605
890,Tier 01 ,100673605
891,Tier 05,100673609
892,Tier 05,100673609
893,Tier 03,100673607
894,Tier 03,100673607
895,Tier 05,100673609
896,Tier 03,100673607
897,Tier 05,100673609
898,Tier 05,100673609
899,Tier 01 ,100673605
900,Tier 05,100673609
901,Tier 03,100673607
902,Tier 04,100673608
903,Tier 02 ,100673606
904,Tier 01 ,100673605
905,Tier 05,100673609
906,Tier 05,100673609
907,Tier 02 ,100673606
908,Tier 01 ,100673605
909,Tier 05,100673609
910,Tier 05,100673609
911,Tier 05,100673609
912,Tier 05,100673609
913,Tier 05,100673609
914,Tier 05,100673609
915,Tier 03,100673607
916,Tier 01 ,100673605
917,Tier 05,100673609
918,Tier 03,100673607
919,Tier 01 ,100673605
920,Tier 02 ,100673606
921,Tier 05,100673609
922,Tier 05,100673609
923,Tier 04,100673608
924,Tier 05,100673609
925,Tier 01 ,100673605
927,Tier 05,100673609
928,Tier 02 ,100673606
929,Tier 03,100673607
930,Tier 01 ,100673605
931,Tier 02 ,100673606
932,Tier 01 ,100673605
933,Tier 05,100673609
934,Tier 01 ,100673605
935,Tier 05,100673609
936,Tier 01 ,100673605
937,Tier 01 ,100673605
938,Tier 02 ,100673606
939,Tier 03,100673607
940,Tier 03,100673607
941,Tier 01 ,100673605
942,Tier 01 ,100673605
943,Tier 01 ,100673605
944,Tier 01 ,100673605
945,Tier 05,100673609
947,Tier 03,100673607
948,Tier 03,100673607
950,Tier 03,100673607
951,Tier 03,100673607
952,Tier 01 ,100673605
953,Tier 05,100673609
954,Tier 02 ,100673606
955,Tier 01 ,100673605
956,Tier 02 ,100673606
957,Tier 05,100673609
958,Tier 05,100673609
959,Tier 02 ,100673606
960,Tier 02 ,100673606
961,Tier 05,100673609
962,Tier 05,100673609
963,Tier 03,100673607
964,Tier 05,100673609
965,Tier 05,100673609
966,Tier 05,100673609
967,Tier 01 ,100673605
968,Tier 01 ,100673605
969,Tier 01 ,100673605
970,Tier 01 ,100673605
971,Tier 05,100673609
972,Tier 03,100673607
973,Tier 03,100673607
974,Tier 01 ,100673605
975,Tier 03,100673607
976,Tier 03,100673607
977,Tier 02 ,100673606
978,Tier 05,100673609
979,Tier 05,100673609
980,Tier 05,100673609
981,Tier 01 ,100673605
982,Tier 05,100673609
984,Tier 05,100673609
985,Tier 05,100673609
986,Tier 05,100673609
987,Tier 02 ,100673606
988,Tier 02 ,100673606
989,Tier 05,100673609
990,Tier 01 ,100673605
991,Tier 01 ,100673605
992,Tier 03,100673607
993,Tier 05,100673609
994,Tier 01 ,100673605
995,Tier 04,100673608
996,Tier 03,100673607
998,Tier 05,100673609
999,Tier 03,100673607
1000,Tier 03,100673607
1001,Tier 05,100673609
1002,Tier 05,100673609
1003,Tier 05,100673609
1004,Tier 01 ,100673605
1005,Tier 05,100673609
1006,Tier 01 ,100673605
1007,Tier 05,100673609
1008,Tier 05,100673609
1009,Tier 05,100673609
1010,Tier 03,100673607
1011,Tier 01 ,100673605
1012,Tier 05,100673609
1013,Tier 04,100673608
1014,Tier 05,100673609
1015,Tier 05,100673609
1016,Tier 05,100673609
1017,Tier 03,100673607
1018,Tier 01 ,100673605
1019,Tier 05,100673609
1020,Tier 04,100673608
1021,Tier 05,100673609
1022,Tier 03,100673607
1023,Tier 03,100673607
1024,Tier 02 ,100673606
1025,Tier 01 ,100673605
1026,Tier 04,100673608
1027,Tier 01 ,100673605
1028,Tier 05,100673609
1029,Tier 02 ,100673606
1030,Tier 03,100673607
1032,Tier 01 ,100673605
1033,Tier 04,100673608
1034,Tier 03,100673607
1035,Tier 03,100673607
1036,Tier 03,100673607
1037,Tier 03,100673607
1038,Tier 05,100673609
1039,Tier 03,100673607
1040,Tier 04,100673608
1041,Tier 03,100673607
1042,Tier 03,100673607
1043,Tier 03,100673607
1044,Tier 03,100673607
1045,Tier 05,100673609
1046,Tier 05,100673609
1047,Tier 01 ,100673605
1048,Tier 04,100673608
1051,Tier 05,100673609
1052,Tier 01 ,100673605
1053,Tier 05,100673609
1054,Tier 05,100673609
1055,Tier 03,100673607
1056,Tier 05,100673609
1057,Tier 02 ,100673606
1058,Tier 05,100673609
1059,Tier 01 ,100673605
1060,Tier 03,100673607
1061,Tier 01 ,100673605
1062,Tier 03,100673607
1063,Tier 01 ,100673605
1064,Tier 03,100673607
1065,Tier 03,100673607
1066,Tier 01 ,100673605
1067,Tier 05,100673609
1068,Tier 01 ,100673605
1069,Tier 01 ,100673605
1070,Tier 02 ,100673606
1071,Tier 04,100673608
1072,Tier 01 ,100673605
1073,Tier 03,100673607
1074,Tier 02 ,100673606
1075,Tier 02 ,100673606
1076,Tier 01 ,100673605
1077,Tier 02 ,100673606
1078,Tier 05,100673609
1079,Tier 02 ,100673606
1080,Tier 02 ,100673606
1081,Tier 01 ,100673605
1082,Tier 01 ,100673605
1083,Tier 01 ,100673605
1084,Tier 01 ,100673605
1085,Tier 02 ,100673606
1086,Tier 01 ,100673605
1087,Tier 03,100673607
1088,Tier 01 ,100673605
1089,Tier 04,100673608
1090,Tier 01 ,100673605
1091,Tier 01 ,100673605
1093,Tier 05,100673609
1094,Tier 05,100673609
1095,Tier 05,100673609
1096,Tier 04,100673608
1097,Tier 03,100673607
1098,Tier 03,100673607
1099,Tier 05,100673609
1100,Tier 02 ,100673606
1101,Tier 02 ,100673606
1102,Tier 05,100673609
1103,Tier 04,100673608
1104,Tier 02 ,100673606
1105,Tier 03,100673607
1106,Tier 03,100673607
1107,Tier 05,100673609
1108,Tier 03,100673607
1109,Tier 03,100673607
1110,Tier 03,100673607
1111,Tier 01 ,100673605
1112,Tier 01 ,100673605
1113,Tier 04,100673608
1114,Tier 03,100673607
1115,Tier 02 ,100673606
1116,Tier 05,100673609
1117,Tier 03,100673607
1118,Tier 04,100673608
1119,Tier 02 ,100673606
1120,Tier 05,100673609
1121,Tier 01 ,100673605
1122,Tier 01 ,100673605
1123,Tier 03,100673607
1124,Tier 02 ,100673606
1125,Tier 01 ,100673605
1126,Tier 03,100673607
1128,Tier 05,100673609
1129,Tier 03,100673607
1130,Tier 04,100673608
1131,Tier 03,100673607
1132,Tier 03,100673607
1133,Tier 04,100673608
1134,Tier 02 ,100673606
1135,Tier 03,100673607
1136,Tier 05,100673609
1137,Tier 04,100673608
1138,Tier 05,100673609
1139,Tier 04,100673608
1140,Tier 05,100673609
1141,Tier 04,100673608
1142,Tier 04,100673608
1143,Tier 02 ,100673606
1144,Tier 04,100673608
1146,Tier 03,100673607
1147,Tier 03,100673607
1148,Tier 05,100673609
1149,Tier 05,100673609
1150,Tier 03,100673607
1151,Tier 05,100673609
1152,Tier 04,100673608
1153,Tier 01 ,100673605
1154,Tier 03,100673607
1155,Tier 03,100673607
1156,Tier 03,100673607
