Store,Curr Total Baseline TL HC,Curr Total Budgeted TL HC,New Total Baseline TL HC,New Total Budgeted TL HC,Curr F&C TL Baseline HC,Curr F&C TL Budgeted HC,New F&C Baseline HC,New F&C Budgeted HC,Total Added Budgeted HC
4509,24,24,24,24,2,2,2,2,0
4511,26,26,26,26,2,2,2,2,0
4512,27,27,28,28,2,2,3,3,1
4514,23,23,23,23,2,2,2,2,0
4520,23,23,23,23,2,2,2,2,0
4521,26,26,28,28,2,2,4,4,2
4526,24,25,24,25,2,2,2,2,0
4529,23,23,23,23,2,2,2,2,0
4531,26,26,26,26,2,2,2,2,0
4533,25,25,25,25,2,2,2,2,0
4538,26,27,27,27,2,3,3,3,0
4540,23,24,23,24,2,2,2,2,0
4543,21,22,21,22,2,2,2,2,0
4553,26,26,27,27,2,2,3,3,1
4554,21,21,21,21,2,2,2,2,0
4556,21,21,21,21,2,2,2,2,0
4557,24,24,24,24,2,2,2,2,0
4558,24,24,24,24,2,2,2,2,0
4564,23,23,23,23,2,2,2,2,0
4567,24,24,25,25,2,2,3,3,1
4568,21,21,21,21,2,2,2,2,0
4569,19,19,19,19,2,2,2,2,0
4570,21,21,21,21,2,2,2,2,0
4574,24,24,24,24,2,2,2,2,0
4581,23,23,23,23,2,2,2,2,0
4583,21,21,21,21,2,2,2,2,0
4588,23,23,23,23,2,2,2,2,0
4590,25,25,25,25,2,2,2,2,0
4593,24,24,24,24,2,2,2,2,0
4594,23,23,23,23,2,2,2,2,0
4597,24,24,24,24,2,2,2,2,0
4599,24,25,25,25,2,3,3,3,0
4600,23,23,23,23,2,2,2,2,0
4601,26,26,28,28,2,2,4,4,2
4606,19,19,19,19,2,2,2,2,0
4609,23,23,23,23,2,2,2,2,0
4611,23,23,23,23,2,2,2,2,0
4612,23,24,23,24,2,2,2,2,0
4615,26,27,27,27,2,2,3,3,0
4616,26,26,26,26,2,2,2,2,0
4623,23,22,23,22,2,2,2,2,0
4627,24,24,26,26,2,2,4,4,2
4631,26,26,27,27,2,2,3,3,1
4635,26,26,26,26,2,2,2,2,0
4636,21,21,21,21,2,2,2,2,0
4637,24,24,25,25,2,2,3,3,1
4638,23,23,23,23,2,2,2,2,0
4639,21,21,21,21,2,2,2,2,0
4641,24,25,24,25,2,2,2,2,0
4643,25,25,25,25,2,2,2,2,0
4644,24,24,24,24,2,2,2,2,0
4653,27,27,27,27,2,2,2,2,0
4660,23,23,23,23,2,2,2,2,0
4664,23,23,23,23,2,2,2,2,0
4677,21,21,21,21,2,2,2,2,0
4678,25,25,25,25,2,2,2,2,0
4679,23,24,23,24,2,2,2,2,0
4681,23,23,23,23,2,2,2,2,0
4682,26,26,26,26,2,2,2,2,0
4683,23,23,23,23,2,2,2,2,0
4687,21,21,21,21,2,2,2,2,0
4689,21,21,21,21,2,2,2,2,0
4690,21,21,21,21,2,2,2,2,0
4695,24,25,24,25,2,3,2,3,0
4696,24,24,24,24,2,2,2,2,0
4697,23,23,23,23,2,2,2,2,0
4699,19,19,19,19,2,2,2,2,0
4734,25,25,25,25,2,2,2,2,0
4849,25,25,25,25,2,2,2,2,0
4865,26,26,26,26,2,2,2,2,0
5003,21,21,21,21,2,2,2,2,0
5012,24,24,26,26,2,2,4,4,2
5022,24,24,24,24,2,2,2,2,0
5023,24,32,26,32,2,4,4,4,0
5025,26,26,26,26,2,2,2,2,0
5027,24,24,24,24,2,2,2,2,0
5028,25,25,25,25,2,2,2,2,0
5029,26,26,26,26,2,2,2,2,0
5030,26,26,26,26,2,2,2,2,0
5031,26,26,28,28,2,2,4,4,2
5032,22,23,22,23,2,2,2,2,0
5033,26,27,26,27,2,2,2,2,0
5034,26,26,28,28,2,2,4,4,2
5035,26,26,28,28,2,2,4,4,2
5036,26,26,27,27,2,2,3,3,1
5037,26,26,26,26,2,2,2,2,0
5039,28,28,30,30,2,2,4,4,2
5040,20,21,20,21,2,2,2,2,0
5041,26,26,27,27,2,2,3,3,1
5044,19,19,19,19,2,2,2,2,0
5045,26,26,26,26,2,2,2,2,0
5046,26,26,27,27,2,2,3,3,1
5047,18,18,18,18,2,2,2,2,0
5048,25,24,25,24,2,2,2,2,0
5049,26,26,26,26,2,2,2,2,0
5051,26,26,28,28,2,2,4,4,2
5054,26,26,27,27,2,2,3,3,1
5055,26,26,27,27,2,2,3,3,1
5056,26,26,26,26,2,2,2,2,0
5057,25,25,25,25,2,3,2,3,0
5058,25,25,25,25,2,2,2,2,0
5060,25,25,25,25,2,2,2,2,0
5063,26,26,26,26,2,2,2,2,0
5064,25,26,25,26,2,2,2,2,0
5065,25,25,25,25,2,2,2,2,0
5066,26,26,26,26,2,2,2,2,0
5070,28,28,30,30,2,2,4,4,2
5071,26,26,28,28,2,2,4,4,2
5072,23,23,23,23,2,2,2,2,0
5073,20,19,20,19,2,2,2,2,0
5075,23,23,23,23,2,2,2,2,0
5076,25,25,25,25,2,2,2,2,0
5077,18,19,18,19,2,2,2,2,0
5078,27,27,29,29,2,2,4,4,2
5079,24,24,24,24,2,2,2,2,0
5080,26,26,26,26,2,2,2,2,0
5082,26,26,27,27,2,2,3,3,1
5085,26,26,27,27,2,2,3,3,1
5087,28,29,30,30,2,3,4,4,1
5088,25,26,25,26,2,2,2,2,0
5089,17,18,17,18,2,2,2,2,0
5090,26,26,26,26,2,2,2,2,0
5091,26,26,27,27,2,2,3,3,1
5092,26,26,26,26,2,2,2,2,0
5095,24,24,26,26,2,2,4,4,2
5096,24,25,25,25,2,2,3,3,0
5097,25,26,25,26,2,2,2,2,0
5099,26,27,28,28,2,2,4,4,1
5101,26,27,27,27,2,3,3,3,0
5103,21,21,21,21,2,2,2,2,0
5104,25,25,25,25,2,2,2,2,0
5105,26,27,26,27,2,2,2,2,0
5111,20,20,20,20,2,2,2,2,0
5113,26,26,27,27,2,2,3,3,1
5115,26,27,27,27,2,3,3,3,0
5116,26,26,26,26,2,2,2,2,0
5117,26,26,26,26,2,2,2,2,0
5118,26,27,26,27,2,2,2,2,0
5123,28,28,30,30,2,2,4,4,2
5124,26,26,26,26,2,2,2,2,0
5126,25,25,25,25,2,2,2,2,0
5127,25,25,25,25,2,2,2,2,0
5129,23,23,24,24,2,2,3,3,1
5130,23,23,23,23,2,2,2,2,0
5131,22,22,22,22,2,2,2,2,0
5133,26,26,26,26,2,2,2,2,0
5134,28,28,30,30,2,2,4,4,2
5136,27,27,28,27,2,3,3,3,0
5137,26,26,26,26,2,2,2,2,0
5139,25,25,25,25,2,2,2,2,0
5140,20,21,20,21,2,2,2,2,0
5141,26,26,27,27,2,2,3,3,1
5142,24,24,24,24,2,2,2,2,0
5144,25,26,25,26,2,2,2,2,0
5145,25,25,25,25,2,2,2,2,0
5146,25,26,25,26,2,2,2,2,0
5147,26,27,28,28,2,3,4,4,1
5150,26,26,26,26,2,2,2,2,0
5151,26,26,26,26,2,2,2,2,0
5152,20,20,20,20,2,2,2,2,0
5154,33,33,35,35,2,2,4,4,2
5155,26,26,28,28,2,2,4,4,2
5156,26,26,28,28,2,2,4,4,2
5157,25,25,25,25,2,2,2,2,0
5159,26,26,26,26,2,2,2,2,0
5160,24,25,24,25,2,2,2,2,0
5162,24,25,24,25,2,2,2,2,0
5165,26,26,26,26,2,2,2,2,0
5166,25,25,25,25,2,2,2,2,0
5167,26,26,27,27,2,2,3,3,1
5168,25,25,25,25,2,2,2,2,0
5170,21,21,21,21,2,3,2,3,0
5172,23,23,23,23,2,2,2,2,0
5173,26,26,27,27,2,2,3,3,1
5174,26,26,26,26,2,2,2,2,0
5175,26,26,27,27,2,2,3,3,1
5178,18,18,18,18,2,2,2,2,0
5184,26,26,26,26,2,2,2,2,0
5185,26,26,26,26,2,2,2,2,0
5186,26,26,26,26,2,2,2,2,0
5189,26,26,27,27,2,2,3,3,1
5190,26,26,27,27,2,2,3,3,1
5191,26,26,28,28,2,2,4,4,2
5192,26,26,26,26,2,2,2,2,0
5193,26,26,26,26,2,2,2,2,0
5196,25,25,25,25,2,2,2,2,0
5197,25,25,25,25,2,2,2,2,0
5199,26,26,26,26,2,2,2,2,0
5200,18,18,18,18,2,2,2,2,0
5201,20,21,20,21,2,2,2,2,0
5202,23,24,23,24,2,2,2,2,0
5203,23,23,23,23,2,2,2,2,0
5210,25,26,25,26,2,3,2,3,0
5211,26,26,26,26,2,2,2,2,0
5214,36,36,38,38,2,2,4,4,2
5215,26,26,26,26,2,2,2,2,0
5216,26,27,27,27,2,2,3,3,0
5218,26,26,26,26,2,2,2,2,0
5219,21,21,21,21,2,2,2,2,0
5220,23,23,23,23,2,2,2,2,0
5227,20,20,20,20,2,2,2,2,0
5228,18,18,18,18,2,2,2,2,0
5229,18,18,18,18,2,2,2,2,0
5231,23,23,23,23,2,3,2,3,0
5232,25,25,25,25,2,2,2,2,0
5233,27,27,28,28,2,2,3,3,1
5234,26,26,27,27,2,2,3,3,1
5235,26,26,26,26,2,2,2,2,0
5236,26,26,27,27,2,2,3,3,1
5239,26,26,26,26,2,2,2,2,0
5240,25,26,25,26,2,2,2,2,0
5241,26,26,27,27,2,2,3,3,1
5242,26,26,27,27,2,2,3,3,1
5244,25,25,25,25,2,2,2,2,0
5245,26,27,26,27,2,2,2,2,0
5246,23,23,23,23,2,2,2,2,0
5247,26,26,27,27,2,2,3,3,1
5250,28,28,30,30,2,2,4,4,2
5251,23,23,23,23,2,2,2,2,0
5252,26,27,27,27,2,2,3,3,0
5253,26,26,26,26,2,2,2,2,0
5254,26,27,27,27,2,2,3,3,0
5260,26,27,28,28,2,2,4,4,1
5261,26,26,27,27,2,2,3,3,1
5262,25,25,25,25,2,2,2,2,0
5263,26,26,27,27,2,2,3,3,1
5264,25,25,25,25,2,2,2,2,0
5266,26,26,27,26,2,3,3,3,0
5270,27,27,27,27,2,2,2,2,0
5272,26,26,27,27,2,2,3,3,1
5273,25,25,25,25,2,2,2,2,0
5274,21,21,22,22,2,2,3,3,1
5275,26,26,27,27,2,2,3,3,1
5276,20,20,20,20,2,2,2,2,0
5278,28,28,30,30,2,2,4,4,2
5280,26,26,26,26,2,2,2,2,0
5281,21,22,21,22,2,2,2,2,0
5282,24,24,24,24,2,2,2,2,0
5285,26,26,26,26,2,2,2,2,0
5287,26,26,26,26,2,2,2,2,0
5288,26,26,28,28,2,2,4,4,2
5292,26,26,26,26,2,2,2,2,0
5293,33,43,35,43,2,5,4,5,0
5294,20,20,20,20,2,2,2,2,0
5295,35,36,37,37,2,2,4,4,1
5296,26,26,26,26,2,2,2,2,0
5298,25,25,25,25,2,2,2,2,0
5299,35,35,37,37,2,2,4,4,2
5300,26,26,27,27,2,2,3,3,1
5301,24,24,25,25,2,2,3,3,1
5303,25,25,25,25,2,2,2,2,0
5305,21,21,22,22,2,2,3,3,1
5307,25,26,25,26,2,3,2,3,0
5309,25,25,25,25,2,2,2,2,0
5311,25,25,25,25,2,2,2,2,0
5312,26,26,27,27,2,2,3,3,1
5313,26,27,27,27,2,2,3,3,0
5316,26,26,28,28,2,2,4,4,2
5317,25,26,25,26,2,2,2,2,0
5319,26,26,26,26,2,2,2,2,0
5320,26,26,26,26,2,2,2,2,0
5325,23,23,23,23,2,2,2,2,0
5326,26,27,28,28,2,3,4,4,1
5329,25,25,25,25,2,2,2,2,0
5330,26,26,27,27,2,2,3,3,1
5331,26,26,27,27,2,2,3,3,1
5334,26,30,28,30,2,2,4,2,0
5335,25,25,25,25,2,2,2,2,0
5337,24,24,26,26,2,2,4,4,2
5338,21,21,21,21,2,2,2,2,0
5340,22,22,22,22,2,2,2,2,0
5341,25,25,25,25,2,2,2,2,0
5342,26,26,28,28,2,2,4,4,2
5343,28,29,30,30,2,3,4,4,1
5345,18,19,18,19,2,2,2,2,0
5346,26,26,26,26,2,2,2,2,0
5347,24,24,24,24,2,2,2,2,0
5348,25,25,25,25,2,2,2,2,0
5350,23,23,23,23,2,2,2,2,0
5352,25,25,25,25,2,2,2,2,0
5355,23,23,23,23,2,2,2,2,0
5356,21,21,21,21,2,2,2,2,0
5358,25,25,25,25,2,2,2,2,0
5359,26,26,28,28,2,2,4,4,2
5360,21,21,21,21,2,2,2,2,0
5361,26,27,26,27,2,2,2,2,0
5363,26,26,26,26,2,2,2,2,0
5368,26,27,27,27,2,2,3,3,0
5369,26,26,28,28,2,2,4,4,2
5370,26,26,26,26,2,2,2,2,0
5373,26,26,28,28,2,2,4,4,2
5374,25,25,25,25,2,2,2,2,0
5376,25,26,25,26,2,2,2,2,0
5379,26,26,26,26,2,2,2,2,0
5381,18,18,18,18,2,2,2,2,0
5382,23,23,23,23,2,2,2,2,0
5384,20,20,20,20,2,2,2,2,0
5385,25,25,25,25,2,2,2,2,0
5386,23,23,23,23,2,2,2,2,0
5387,25,25,25,25,2,2,2,2,0
5388,26,27,26,27,2,2,2,2,0
5389,25,25,25,25,2,2,2,2,0
5390,26,26,26,26,2,2,2,2,0
5391,26,26,28,28,2,2,4,4,2
5392,23,23,23,23,2,2,2,2,0
5394,26,27,28,28,2,2,4,4,1
5396,24,24,24,24,2,2,2,2,0
5397,25,25,25,25,2,2,2,2,0
5398,25,26,25,26,2,2,2,2,0
5399,26,26,26,26,2,2,2,2,0
5402,24,24,24,24,2,2,2,2,0
5403,25,25,25,25,2,2,2,2,0
5409,25,26,25,26,2,2,2,2,0
5410,26,26,27,27,2,2,3,3,1
5411,23,23,23,23,2,2,2,2,0
5414,24,24,24,24,2,2,2,2,0
5416,26,26,27,27,2,2,3,3,1
5417,26,26,27,27,2,2,3,3,1
5418,26,27,26,27,2,3,2,3,0
5419,25,25,25,25,2,2,2,2,0
5420,35,35,37,37,2,2,4,4,2
5422,25,25,25,25,2,2,2,2,0
5424,26,26,26,26,2,2,2,2,0
5425,27,27,29,29,2,2,4,4,2
5428,26,26,26,26,2,2,2,2,0
5429,24,24,26,26,2,2,4,4,2
5430,26,26,28,28,2,2,4,4,2
5432,26,26,26,26,2,2,2,2,0
5433,21,22,21,22,2,2,2,2,0
5434,21,21,21,21,2,2,2,2,0
5435,26,26,28,28,2,2,4,4,2
5436,20,20,20,20,2,2,2,2,0
5438,23,23,23,23,2,2,2,2,0
5439,24,24,24,24,2,2,2,2,0
5440,18,18,18,18,2,2,2,2,0
5441,26,26,26,26,2,2,2,2,0
5442,25,25,25,25,2,2,2,2,0
5443,26,26,27,27,2,2,3,3,1
5444,23,23,23,23,2,3,2,3,0
5445,25,26,25,26,2,2,2,2,0
5446,23,23,23,23,2,2,2,2,0
5447,33,32,35,33,2,3,4,4,1
5448,23,23,23,23,2,3,2,3,0
5449,23,23,23,23,2,2,2,2,0
5450,26,26,27,27,2,2,3,3,1
5455,26,26,28,28,2,2,4,4,2
5458,25,25,25,25,2,2,2,2,0
5460,25,25,25,25,2,2,2,2,0
5461,24,24,24,24,2,2,2,2,0
5462,26,26,26,26,2,2,2,2,0
5463,25,25,25,25,2,2,2,2,0
5466,26,27,26,27,2,2,2,2,0
5469,26,26,26,26,2,2,2,2,0
5470,25,26,25,26,2,2,2,2,0
5471,26,26,26,26,2,2,2,2,0
5472,23,24,23,24,2,2,2,2,0
5476,24,24,25,25,2,2,3,3,1
5477,26,26,26,26,2,2,2,2,0
5479,25,25,25,25,2,2,2,2,0
5480,26,26,26,26,2,2,2,2,0
5481,25,26,25,26,2,2,2,2,0
5482,23,23,23,23,2,2,2,2,0
5483,23,23,23,23,2,2,2,2,0
5485,24,25,25,25,2,2,3,3,0
5486,25,25,25,25,2,2,2,2,0
5487,26,26,26,26,2,2,2,2,0
5488,26,27,27,27,2,2,3,3,0
5489,23,23,23,23,2,2,2,2,0
5491,24,24,24,24,2,2,2,2,0
5492,21,21,21,21,2,2,2,2,0
5494,27,27,29,29,2,2,4,4,2
5495,20,21,20,21,2,2,2,2,0
5497,26,26,26,26,2,2,2,2,0
5498,23,24,23,24,2,2,2,2,0
5499,23,24,23,24,2,2,2,2,0
5612,26,26,27,27,2,2,3,3,1
5616,21,21,21,21,2,2,2,2,0
5617,24,25,24,25,2,2,2,2,0
5626,26,27,27,27,2,3,3,3,0
5628,23,23,23,23,2,2,2,2,0
5629,17,17,17,17,2,2,2,2,0
5632,21,23,21,23,2,2,2,2,0
5641,21,22,21,22,2,2,2,2,0
5644,24,24,24,24,2,2,2,2,0
5649,21,22,21,22,2,2,2,2,0
5667,21,21,21,21,2,2,2,2,0
5668,21,21,21,21,2,2,2,2,0
5669,24,24,24,24,2,2,2,2,0
5671,25,25,26,26,2,2,3,3,1
5672,23,23,23,23,2,2,2,2,0
5673,23,23,23,23,2,2,2,2,0
5676,21,21,21,21,2,2,2,2,0
5686,26,26,28,28,2,2,4,4,2
5701,25,25,25,25,2,2,2,2,0
5703,24,24,24,24,2,2,2,2,0
5705,24,24,24,24,2,2,2,2,0
5706,23,23,23,23,2,2,2,2,0
5707,25,25,27,27,2,2,4,4,2
5709,24,25,24,25,2,3,2,3,0
5710,24,24,24,24,2,2,2,2,0
5713,23,24,23,24,2,2,2,2,0
5717,27,27,29,29,2,2,4,4,2
5727,23,23,23,23,2,2,2,2,0
5728,26,27,27,27,2,2,3,3,0
5731,23,23,23,23,2,2,2,2,0
5732,23,24,23,24,2,2,2,2,0
5735,23,23,23,23,2,2,2,2,0
5743,26,26,26,26,2,2,2,2,0
5745,24,24,24,24,2,2,2,2,0
5747,23,23,23,23,2,2,2,2,0
5748,24,24,24,24,2,2,2,2,0
5751,25,25,25,25,2,2,2,2,0
5752,26,28,28,28,2,2,4,2,0
5753,23,24,23,24,2,3,2,3,0
5761,23,23,23,23,2,2,2,2,0
5763,24,24,24,24,2,2,2,2,0
5764,24,24,26,26,2,2,4,4,2
5766,21,21,21,21,2,2,2,2,0
5768,21,22,21,22,2,3,2,3,0
5772,23,23,23,23,2,2,2,2,0
5777,23,23,23,23,2,2,2,2,0
5779,24,24,24,24,2,2,2,2,0
5786,23,23,23,23,2,2,2,2,0
5787,23,23,23,23,2,2,2,2,0
5795,24,24,24,24,2,3,2,3,0
5797,21,21,21,21,2,2,2,2,0
5799,21,21,21,21,2,2,2,2,0
5806,23,23,23,23,2,3,2,3,0
5807,23,24,23,24,2,2,2,2,0
5808,25,25,25,25,2,2,2,2,0
5809,26,26,27,27,2,2,3,3,1
5810,24,24,24,24,2,2,2,2,0
5812,23,23,23,23,2,2,2,2,0
5814,23,23,23,23,2,2,2,2,0
5823,24,25,24,25,2,2,2,2,0
5835,23,23,23,23,2,2,2,2,0
5839,24,24,24,24,2,2,2,2,0
5841,26,26,26,26,2,2,2,2,0
5842,24,24,24,24,2,2,2,2,0
5843,23,23,23,23,2,2,2,2,0
5844,24,25,24,25,2,2,2,2,0
5845,24,24,24,24,2,2,2,2,0
5847,23,23,23,23,2,2,2,2,0
5848,18,19,18,19,2,2,2,2,0
5851,23,23,23,23,2,2,2,2,0
5853,23,23,23,23,2,2,2,2,0
5854,24,25,25,25,2,2,3,3,0
5857,21,21,21,21,2,2,2,2,0
5858,21,21,21,21,2,2,2,2,0
5859,25,25,25,25,2,2,2,2,0
5861,21,22,21,22,2,2,2,2,0
5864,25,25,25,25,2,2,2,2,0
5866,23,23,23,23,2,2,2,2,0
5867,24,25,25,25,2,3,3,3,0
5869,21,21,21,21,2,2,2,2,0
5871,21,21,21,21,2,2,2,2,0
5872,23,24,23,24,2,2,2,2,0
5874,18,18,18,18,2,2,2,2,0
5879,24,24,24,24,2,2,2,2,0
5880,23,23,23,23,2,2,2,2,0
5881,23,23,23,23,2,2,2,2,0
5882,24,24,24,24,2,2,2,2,0
5883,24,24,24,24,2,2,2,2,0
5884,23,23,23,23,2,2,2,2,0
5886,21,21,21,21,2,2,2,2,0
5888,21,21,21,21,2,2,2,2,0
5889,21,21,21,21,2,2,2,2,0
5890,23,23,23,23,2,2,2,2,0
5891,24,24,24,24,2,2,2,2,0
5893,21,23,21,23,2,2,2,2,0
5894,23,23,23,23,2,2,2,2,0
5898,24,25,24,25,2,2,2,2,0
5911,21,21,21,21,2,2,2,2,0
5912,23,23,23,23,2,2,2,2,0
5922,25,25,25,25,2,2,2,2,0
5927,23,23,23,23,2,2,2,2,0
5929,23,23,23,23,2,2,2,2,0
5930,23,23,23,23,2,2,2,2,0
5932,24,24,24,24,2,2,2,2,0
5935,23,23,23,23,2,2,2,2,0
5936,23,23,23,23,2,2,2,2,0
5938,18,19,18,19,2,2,2,2,0
5944,21,21,21,21,2,2,2,2,0
5947,26,26,27,27,2,2,3,3,1
5956,23,23,23,23,2,2,2,2,0
5957,23,24,23,24,2,3,2,3,0
5959,24,25,24,25,2,2,2,2,0
5964,24,24,24,24,2,2,2,2,0
5965,23,23,24,24,2,2,3,3,1
5968,23,23,24,24,2,2,3,3,1
5969,21,21,21,21,2,2,2,2,0
5976,24,24,24,24,2,2,2,2,0
5977,21,22,21,22,2,2,2,2,0
5987,24,24,26,26,2,2,4,4,2
5992,21,22,21,22,2,2,2,2,0
5996,18,18,18,18,2,2,2,2,0
6173,23,23,23,23,2,2,2,2,0
6190,25,25,26,26,2,2,3,3,1
6286,27,27,27,27,2,2,2,2,0
6300,27,27,27,27,2,2,2,2,0
6370,25,25,25,25,2,2,2,2,0
6392,23,23,23,23,2,2,2,2,0
6394,23,24,23,24,2,2,2,2,0
6395,23,23,23,23,2,2,2,2,0
6397,25,26,26,26,2,2,3,3,0
6467,27,27,27,27,2,2,2,2,0
6469,25,25,25,25,2,2,2,2,0
6476,25,25,25,25,2,2,2,2,0
6477,24,24,24,24,2,2,2,2,0
6480,23,25,23,25,2,2,2,2,0
6576,25,25,25,25,2,2,2,2,0
6579,27,27,29,29,2,2,4,4,2
6789,25,25,25,25,2,2,2,2,0
6807,26,27,26,27,2,2,2,2,0
6878,27,27,28,28,2,2,3,3,1
6879,26,26,26,26,2,2,2,2,0
6887,23,23,23,23,2,2,2,2,0
6898,27,27,27,27,2,2,2,2,0
6929,27,27,27,27,2,2,2,2,0
6931,23,23,23,23,2,2,2,2,0
6932,26,26,26,26,2,2,2,2,0
6951,23,23,23,23,2,2,2,2,0
6952,23,23,23,23,2,2,2,2,0
6958,26,26,26,26,2,2,2,2,0
6963,27,27,29,29,2,2,4,4,2
6964,26,26,26,26,2,2,2,2,0
6978,26,26,27,27,2,2,3,3,1
6998,23,23,23,23,2,2,2,2,0
7009,26,26,26,26,2,2,2,2,0
7020,26,26,26,26,2,2,2,2,0
7032,26,27,26,27,2,3,2,3,0
7087,26,26,26,26,2,2,2,2,0
7129,20,20,20,20,2,2,2,2,0
7156,26,26,26,26,2,2,2,2,0
7178,27,27,28,28,2,2,3,3,1
7179,27,27,27,27,2,2,2,2,0
7181,23,23,23,23,2,2,2,2,0
7185,26,26,26,26,2,2,2,2,0
7188,22,22,22,22,2,2,2,2,0
7194,21,21,21,21,2,2,2,2,0
7199,27,27,27,27,2,2,2,2,0
7238,20,20,20,20,2,2,2,2,0
7243,20,20,20,20,2,2,2,2,0
7245,19,19,19,19,2,2,2,2,0
7246,19,19,19,19,2,2,2,2,0
7247,19,19,19,19,2,2,2,2,0
7249,19,19,19,19,2,2,2,2,0
7280,26,26,27,27,2,2,3,3,1
7281,26,27,26,27,2,2,2,2,0
7290,23,23,23,23,2,2,2,2,0
7294,27,27,28,28,2,2,3,3,1
7301,26,26,27,27,2,2,3,3,1
7324,25,25,25,25,2,2,2,2,0
7326,27,27,27,27,2,2,2,2,0
8331,26,27,28,28,2,2,4,4,1
8930,21,22,21,22,2,3,2,3,0
