Stores,Dept, July End Inv 
2814,94," 54,208 "
2814,98," 51,075 "
2817,80," 20,965 "
2817,93," 62,872 "
2817,94," 17,434 "
2817,98," 16,635 "
2818,80," 16,741 "
2818,93," 56,906 "
2818,94," 23,764 "
2818,98," 22,145 "
2819,80," 8,433 "
2819,93," 40,621 "
2819,94," 28,373 "
2819,98," 16,224 "
2820,80," 13,968 "
2820,93," 29,430 "
2820,94," 20,677 "
2820,98," 22,187 "
2821,80," 17,442 "
2821,93," 51,205 "
2821,94," 24,967 "
2821,98," 17,915 "
2822,80," 15,884 "
2822,93," 45,515 "
2822,94," 23,703 "
2822,98," 17,005 "
2823,80," 10,224 "
2823,93," 47,397 "
2823,94," 12,675 "
2823,98," 19,817 "
2826,80," 7,987 "
2826,93," 32,538 "
2826,94," 25,466 "
2826,98," 10,211 "
2827,80," 12,421 "
2827,93," 54,595 "
2827,94," 30,138 "
2827,98," 20,057 "
2828,80," 17,176 "
2828,93," 70,338 "
2828,94," 27,866 "
2828,98," 21,226 "
2831,80," 9,833 "
2831,93," 33,352 "
2831,94," 21,236 "
2831,98," 23,205 "
2832,80," 10,055 "
2832,93," 42,868 "
2832,94," 26,085 "
2832,98," 17,379 "
2833,80," 9,031 "
2833,93," 32,323 "
2833,94," 20,238 "
2833,98," 4,511 "
2834,80," 11,244 "
2834,93," 55,693 "
2834,94," 37,159 "
2834,98," 16,262 "
2835,80," 6,576 "
2835,93," 27,647 "
2835,94," 22,274 "
2835,98," 9,480 "
2836,80," 12,026 "
2836,93," 33,928 "
2836,94," 25,202 "
2836,98," 16,444 "
2838,80," 17,096 "
2838,93," 87,831 "
2838,94," 50,316 "
2838,98," 37,288 "
2839,80," 11,618 "
2839,93," 37,717 "
2839,94," 19,496 "
2839,98," 7,418 "
2840,80," 9,981 "
2840,93," 28,152 "
2840,94," 18,973 "
2840,98," 2,627 "
2842,80," 13,648 "
2842,93," 43,600 "
2842,94," 45,860 "
2842,98," 17,319 "
2843,80," 6,017 "
2843,93," 52,015 "
2843,94," 29,321 "
2843,98," 17,347 "
2844,80," 25,638 "
2844,93," 53,961 "
2844,94," 30,325 "
2844,98," 24,075 "
2845,80," 18,966 "
2845,93," 36,867 "
2845,94," 20,896 "
2845,98," 18,476 "
2846,80," 21,420 "
2846,93," 36,893 "
2846,94," 19,672 "
2846,98," 29,458 "
2847,80," 14,170 "
2847,93," 54,700 "
2847,94," 28,055 "
2847,98," 23,593 "
2849,80," 6,459 "
2849,93," 35,491 "
2849,94," 7,829 "
2849,98," 8,628 "
2850,80," 15,600 "
2850,93," 38,836 "
2850,94," 25,802 "
2850,98," 16,821 "
2852,80," 9,655 "
2852,93," 40,452 "
2852,94," 23,574 "
2852,98," 17,012 "
2854,80," 24,501 "
2854,93," 87,156 "
2854,94," 46,180 "
2854,98," 29,853 "
2855,80," 21,490 "
2855,93," 65,035 "
2855,94," 23,445 "
2855,98," 17,811 "
2856,80," 18,076 "
2856,93," 29,321 "
2856,94," 14,384 "
2856,98," 4,969 "
2857,80," 16,435 "
2857,93," 62,219 "
2857,94," 37,798 "
2857,98," 19,854 "
2858,80," 5,206 "
2858,93," 32,289 "
2858,94," 25,352 "
2858,98," 6,703 "
2859,80," 12,768 "
2859,93," 71,559 "
2859,94," 23,959 "
2859,98," 18,389 "
2860,80," 11,809 "
2860,93," 55,164 "
2860,94," 31,260 "
2860,98," 18,791 "
2861,80," 15,573 "
2861,93," 43,071 "
2861,94," 51,373 "
2861,98," 22,951 "
2862,80," 12,988 "
2862,93," 56,752 "
2862,94," 39,519 "
2862,98," 23,683 "
2864,80," 16,076 "
2864,93," 50,963 "
2864,94," 6,163 "
2864,98," 28,616 "
2869,80," 7,510 "
2869,93," 55,043 "
2869,94," 16,083 "
2869,98," 16,904 "
2870,80," 8,339 "
2870,93," 24,371 "
2870,94," 21,719 "
2870,98," 9,216 "
2871,80," 15,960 "
2871,93," 56,799 "
2871,94," 30,765 "
2871,98," 22,010 "
2872,80," 13,267 "
2872,93," 70,146 "
2872,94," 16,212 "
2872,98," 22,843 "
2873,80," 12,626 "
2873,93," 48,745 "
2873,94," 20,118 "
2873,98," 20,609 "
2874,80," 20,639 "
2874,93," 76,520 "
2874,94," 43,199 "
2874,98," 22,022 "
2875,80," 7,477 "
2875,93," 30,097 "
2875,94," 19,024 "
2875,98," 8,119 "
2876,80," 6,545 "
2876,93," 29,802 "
2876,94," (2,723)"
2876,98," 20,352 "
2877,80," 12,484 "
2877,93," 34,800 "
2877,94," 12,497 "
2877,98," 7,357 "
2878,80," 2,707 "
2878,93," 35,743 "
2878,94," 19,020 "
2878,98," 7,246 "
2880,80," 14,163 "
2880,93," 38,281 "
2880,94," 18,366 "
2880,98," 9,060 "
2881,80," 19,150 "
2881,93," 59,072 "
2881,94," 22,829 "
2881,98," 24,483 "
2882,80," 22,065 "
2882,93," 63,812 "
2882,94," 38,788 "
2882,98," 16,946 "
2883,80," 15,677 "
2883,93," 55,282 "
2883,94," 41,317 "
2883,98," 14,092 "
2884,80," 30,733 "
2884,93," 69,279 "
2884,94," 37,974 "
2884,98," 24,950 "
2886,80," 30,163 "
2886,93," 91,526 "
2886,94," 62,253 "
2886,98," 34,958 "
2887,80," 17,856 "
2887,93," 32,179 "
2887,94," 23,624 "
2887,98," 11,593 "
2888,80," 20,936 "
2888,93," 33,932 "
2888,94," 19,288 "
2888,98," 17,347 "
2889,80," 24,236 "
2889,93," 50,072 "
2889,94," 19,354 "
2889,98," 19,189 "
2890,80," 12,553 "
2890,93," 63,575 "
2890,94," 21,491 "
2890,98," 13,704 "
2891,80," 17,151 "
2891,93," 63,279 "
2891,94," 42,062 "
2891,98," 29,562 "
2892,80," 10,748 "
2892,93," 77,761 "
2892,94," 37,120 "
2892,98," 22,202 "
2893,80," 14,417 "
2893,93," 30,722 "
2893,94," 7,179 "
2893,98," 16,449 "
2894,80," 12,476 "
2894,93," 27,769 "
2894,94," 26,297 "
2894,98," 18,157 "
2907,80," 7,279 "
2907,93," 47,172 "
2907,94," 21,317 "
2907,98," 8,161 "
2908,80," 10,631 "
2908,93," 33,746 "
2908,94," 23,454 "
2908,98," 6,384 "
2909,80," 11,319 "
2909,93," 33,949 "
2909,94," 19,754 "
2909,98," 11,124 "
2910,80," 12,275 "
2910,93," 44,864 "
2910,94," 28,453 "
2910,98," 24,162 "
2911,80," 10,819 "
2911,93," 39,956 "
2911,94," 26,910 "
2911,98," 16,964 "
2912,80," 16,970 "
2912,93," 68,197 "
2912,94," 9,565 "
2912,98," 21,869 "
2913,80," 10,873 "
2913,93," 37,409 "
2913,94," 16,633 "
2913,98," 16,975 "
2914,80," 18,027 "
2914,93," 84,772 "
2914,94," 45,574 "
2914,98," 23,891 "
2918,80," 12,942 "
2918,93," 49,757 "
2918,94," 35,800 "
2918,98," 19,432 "
2919,80," 7,772 "
2919,93," 34,689 "
2919,94," 18,911 "
2919,98," 8,799 "
2920,80," 13,526 "
2920,93," 47,228 "
2920,94," 17,982 "
2920,98," 16,904 "
2921,80," 58,111 "
2921,93," 59,767 "
2921,94," 37,646 "
2921,98," 33,318 "
2922,80," 11,619 "
2922,93," 52,277 "
2922,94," 24,502 "
2922,98," 20,922 "
2923,80," 25,976 "
2923,93," 67,911 "
2923,94," 34,019 "
2923,98," 23,483 "
2924,80," 17,091 "
2924,93," 55,614 "
2924,94," 33,473 "
2924,98," 23,152 "
2925,80," 25,717 "
2925,93," 26,443 "
2925,94," 13,514 "
2925,98," 8,900 "
2926,80," 8,640 "
2926,93," 27,312 "
2926,94," 21,979 "
2926,98," 14,636 "
2927,80," 11,322 "
2927,93," 84,185 "
2927,94," 37,828 "
2927,98," 21,012 "
2928,80," 27,055 "
2928,93," 53,199 "
2928,94," 33,317 "
2928,98," 16,358 "
2929,80," 12,601 "
2929,93," 39,328 "
2929,94," 27,074 "
2929,98," 19,746 "
2930,80," 9,255 "
2930,93," 31,902 "
2930,94," 31,598 "
2930,98," 12,384 "
2931,80," 10,036 "
2931,93," 39,888 "
2931,94," 32,146 "
2931,98," 13,903 "
2932,80," 10,281 "
2932,93," 51,617 "
2932,94," 26,461 "
2932,98," 19,743 "
2933,80," 13,972 "
2933,93," 25,028 "
2933,94," 22,558 "
2933,98," 21,448 "
2934,80," 5,591 "
2934,93," 41,334 "
2934,94," 12,369 "
2934,98," 9,523 "
2935,80," 19,163 "
2935,93," 39,094 "
2935,94," 20,176 "
2935,98," 6,185 "
2937,80," 14,654 "
2937,93," 29,746 "
2937,94," 18,566 "
2937,98," 21,266 "
2938,80," 13,818 "
2938,93," 48,320 "
2938,94," 35,451 "
2938,98," 17,601 "
2939,80," 15,661 "
2939,93," 50,025 "
2939,94," 17,914 "
2939,98," 15,576 "
2940,80," 7,590 "
2940,93," 32,868 "
2940,94," 13,463 "
2940,98," 9,705 "
2941,80," 12,096 "
2941,93," 47,084 "
2941,94," 19,540 "
2941,98," 16,655 "
2944,80," 6,593 "
2944,93," 27,910 "
2944,94," 9,355 "
2944,98," 8,424 "
2945,80," 15,398 "
2945,93," 65,219 "
2945,94," 31,700 "
2945,98," 12,426 "
2946,80," 32,627 "
2946,93," 106,987 "
2946,94," 38,937 "
2946,98," 32,475 "
2948,80," 9,863 "
2948,93," 19,669 "
2948,94," 16,658 "
2948,98," 14,923 "
2950,80," 50,724 "
2950,93," 188,458 "
2950,94," 50,268 "
2950,98," 29,775 "
2951,80," 17,523 "
2951,93," 61,167 "
2951,94," 9,231 "
2951,98," 21,335 "
2953,80," 10,833 "
2953,93," 45,471 "
2953,94," 16,497 "
2953,98," 17,643 "
2955,80," 15,825 "
2955,93," 48,520 "
2955,94," 29,139 "
2955,98," 17,776 "
2956,80," 20,233 "
2956,93," 65,434 "
2956,94," 27,441 "
2956,98," 22,067 "
2957,80," 9,340 "
2957,93," 31,770 "
2957,94," 17,403 "
2957,98," 23,157 "
2958,80," 13,623 "
2958,93," 56,714 "
2958,94," 28,782 "
2958,98," 20,650 "
2959,80," 14,102 "
2959,93," 53,164 "
2959,94," 17,964 "
2959,98," 18,899 "
2962,80," 14,465 "
2962,93," 41,671 "
2962,94," 22,794 "
2962,98," 18,821 "
2963,80," 19,003 "
2963,93," 43,769 "
2963,94," 7,903 "
2963,98," 18,051 "
2964,80," 15,180 "
2964,93," 51,254 "
2964,94," 19,981 "
2964,98," 23,104 "
2966,80," 16,913 "
2966,93," 67,478 "
2966,94," 37,707 "
2966,98," 25,232 "
2967,80," 11,526 "
2967,93," 37,392 "
2967,94," 20,224 "
2967,98," 29,924 "
2968,80," 13,931 "
2968,93," 39,516 "
2968,94," 19,777 "
2968,98," 11,665 "
2973,80," 10,361 "
2973,93," 41,013 "
2973,94," 30,068 "
2973,98," 14,470 "
2974,80," 13,956 "
2974,93," 31,534 "
2974,94," 19,935 "
2974,98," 7,961 "
2975,80," 13,679 "
2975,93," 35,105 "
2975,94," 27,635 "
2975,98," 9,537 "
2976,80," 10,402 "
2976,93," 38,168 "
2976,94," 33,857 "
2976,98," 9,333 "
2977,80," 14,513 "
2977,93," 48,246 "
2977,94," 38,167 "
2977,98," 10,472 "
2978,80," 16,044 "
2978,93," 66,725 "
2978,94," 27,006 "
2978,98," 20,906 "
2979,80," 14,971 "
2979,93," 36,802 "
2979,94," 30,921 "
2979,98," 11,204 "
2980,80," 9,559 "
2980,93," 48,089 "
2980,94," 15,253 "
2980,98," 24,709 "
2981,80," 10,338 "
2981,93," 21,623 "
2981,94," 13,366 "
2981,98," 5,392 "
2984,80," 5,371 "
2984,93," 43,575 "
2984,94," 22,361 "
2984,98," 9,025 "
2985,80," 33,773 "
2985,93," 49,834 "
2985,94," 63,044 "
2985,98," 23,903 "
2986,80," 13,979 "
2986,93," 43,650 "
2986,94," 14,764 "
2986,98," 17,733 "
2987,80," 17,813 "
2987,93," 55,316 "
2987,94," 25,254 "
2987,98," 16,716 "
2988,80," 12,967 "
2988,93," 41,227 "
2988,94," 21,315 "
2988,98," 21,459 "
2990,80," 16,967 "
2990,93," 37,464 "
2990,94," 19,034 "
2990,98," 21,795 "
2991,80," 13,866 "
2991,93," 37,429 "
2991,94," 26,489 "
2991,98," 24,330 "
2992,80," 6,603 "
2992,93," 24,502 "
2992,94," 6,912 "
2992,98," 17,683 "
2993,80," 36,433 "
2993,93," 44,354 "
2993,94," 33,099 "
2993,98," 19,545 "
2994,80," 14,699 "
2994,93," 37,700 "
2994,94," 18,838 "
2994,98," 42,991 "
2995,80," 9,717 "
2995,93," 31,133 "
2995,94," 27,909 "
2995,98," 10,673 "
2996,80," 26,611 "
2996,93," 54,536 "
2996,94," 30,982 "
2996,98," 22,662 "
2998,80," 1,898 "
2998,93," 25,444 "
2998,94," 17,462 "
2998,98," 9,432 "
3004,80," 13,861 "
3004,93," 74,348 "
3004,94," 54,290 "
3004,98," 28,065 "
3008,80, -   
3008,93, -   
3008,94, -   
3008,98, -   
3011,80," 7,756 "
3011,93," 41,311 "
3011,94," 27,827 "
3011,98," 8,494 "
3013,80," 5,781 "
3013,93," 24,510 "
3013,94," 22,777 "
3013,98," 9,169 "
3014,80," 19,568 "
3014,93," 85,225 "
3014,94," 49,888 "
3014,98," 17,408 "
3015,80," 1,958 "
3015,93," 36,395 "
3015,94," 25,290 "
3015,98," 10,059 "
3017,80," 11,308 "
3017,93," 42,995 "
3017,94," 12,940 "
3017,98," 18,948 "
3018,80," 27,112 "
3018,93," 59,897 "
3018,94," 25,587 "
3018,98," 15,990 "
3019,80," 5,576 "
3019,93," 28,942 "
3019,94," 21,336 "
3019,98," 9,247 "
3022,80," 3,981 "
3022,93," 14,620 "
3022,94," 11,521 "
3022,98," 7,705 "
3023,80," 2,914 "
3023,93," 43,419 "
3023,94," 33,209 "
3023,98," 11,073 "
3026,80," 7,946 "
3026,93," 29,561 "
3026,94," 27,251 "
3026,98," 7,571 "
3035,80," 15,073 "
3035,93," 77,104 "
3035,94," 34,321 "
3035,98," 19,016 "
3042,80," 3,463 "
3042,93," 31,414 "
3042,94," 18,337 "
3042,98," 8,196 "
3043,80," 5,844 "
3043,93," 26,792 "
3043,94," 20,646 "
3043,98," 7,476 "
3044,80," 13,783 "
3044,93," 55,697 "
3044,94," 40,933 "
3044,98," 20,085 "
3046,80," 2,627 "
3046,93," 28,020 "
3046,94," 18,878 "
3046,98," 7,903 "
3047,80," 15,908 "
3047,93," 45,572 "
3047,94," 38,247 "
3047,98," 14,898 "
3049,80," 3,093 "
3049,93," 25,650 "
3049,94," 29,737 "
3049,98," 8,218 "
3050,80," 6,595 "
3050,93," 29,210 "
3050,94," 17,201 "
3050,98," 9,478 "
3053,80," 30,481 "
3053,93," 30,999 "
3053,94," 15,747 "
3053,98," 30,016 "
3055,80," 9,292 "
3055,93," 50,377 "
3055,94," 20,196 "
3055,98," 19,490 "
3056,80," 9,300 "
3056,93," 55,110 "
3056,94," 26,452 "
3056,98," 26,457 "
3057,80," 15,199 "
3057,93," 37,232 "
3057,94," 22,939 "
3057,98," 21,402 "
3058,80," 17,930 "
3058,93," 51,877 "
3058,94," 19,260 "
3058,98," 23,299 "
3059,80," 7,291 "
3059,93," 34,279 "
3059,94," 19,821 "
3059,98," 16,366 "
3060,80," 22,054 "
3060,93," 38,560 "
3060,94," 26,086 "
3060,98," 17,039 "
3061,80," 11,962 "
3061,93," 69,321 "
3061,94," 42,454 "
3061,98," 21,285 "
3062,80," 3,137 "
3062,93," 40,337 "
3062,94," 16,723 "
3062,98," 9,767 "
3066,80," 4,779 "
3066,93," 33,817 "
3066,94," 24,555 "
3066,98," 7,282 "
3067,80," (5,280)"
3067,93," 45,296 "
3067,94," 26,969 "
3067,98," 43,905 "
3069,80," 5,580 "
3069,93," 30,003 "
3069,94," 13,263 "
3069,98," 5,435 "
3070,80," 7,340 "
3070,93," 23,490 "
3070,94," 30,208 "
3070,98," 5,456 "
3071,80," 4,273 "
3071,93," 26,851 "
3071,94," 15,887 "
3071,98," 5,476 "
3072,80, 760 
3072,93," 35,482 "
3072,94," 19,387 "
3072,98," 5,666 "
3074,80, 343 
3074,93," 34,754 "
3074,94," 20,825 "
3074,98," 6,487 "
3075,80," 12,551 "
3075,93," 40,161 "
3075,94," 26,672 "
3075,98," 11,453 "
3077,80," 11,884 "
3077,93," 51,977 "
3077,94," 15,639 "
3077,98," 21,868 "
3078,80," 15,435 "
3078,93," 54,957 "
3078,94," 38,973 "
3078,98," 20,461 "
3081,80," 7,617 "
3081,93," 8,589 "
3081,94," (13,784)"
3081,98," 16,768 "
3082,80," 6,835 "
3082,93," 45,753 "
3082,94," 27,555 "
3082,98," 11,601 "
3083,80," 4,683 "
3083,93," 37,423 "
3083,94," 14,638 "
3083,98," 7,688 "
3084,80," 4,149 "
3084,93," 23,732 "
3084,94," 10,557 "
3084,98," 9,486 "
3088,80," 5,943 "
3088,93," 44,111 "
3088,94," 16,514 "
3088,98," 27,364 "
3090,80," 5,269 "
3090,93," 25,059 "
3090,94," 20,930 "
3090,98," 7,326 "
3093,80," 15,846 "
3093,93," 52,415 "
3093,94," 46,073 "
3093,98," 22,125 "
3094,80," 2,115 "
3094,93," 29,781 "
3094,94," 25,382 "
3094,98," 8,983 "
3098,80," 1,528 "
3098,93," 24,629 "
3098,94," 27,792 "
3098,98," 5,643 "
3099,80, 920 
3099,93," 21,945 "
3099,94," 10,084 "
3099,98," 6,023 "
3101,80," 6,055 "
3101,93," 34,154 "
3101,94," 26,424 "
3101,98," 10,199 "
3102,80," 1,140 "
3102,93," 29,268 "
3102,94," 13,234 "
3102,98," 14,736 "
3103,80," 2,841 "
3103,93," 27,738 "
3103,94," 15,155 "
3103,98," 11,685 "
3104,80," (1,922)"
3104,93," 27,967 "
3104,94," 26,221 "
3104,98," 7,785 "
3106,80," 22,632 "
3106,93," 49,001 "
3106,94," 30,229 "
3106,98," 26,082 "
3107,80," 15,755 "
3107,93," 40,212 "
3107,94," 30,266 "
3107,98," 26,624 "
3110,80," 11,736 "
3110,93," 58,115 "
3110,94," 21,729 "
3110,98," 11,765 "
3111,80," 4,200 "
3111,93," 16,328 "
3111,94," 12,203 "
3111,98," 6,457 "
3112,80," 12,615 "
3112,93," 52,988 "
3112,94," 19,719 "
3112,98," 24,455 "
3114,80," 12,446 "
3114,93," 71,893 "
3114,94," 24,416 "
3114,98," 17,017 "
3118,80," 16,773 "
3118,93," 51,872 "
3118,94," 35,035 "
3118,98," 14,709 "
3119,80," 12,739 "
3119,93," 40,668 "
3119,94," 17,172 "
3119,98," 22,511 "
3123,80," 7,896 "
3123,93," 42,557 "
3123,94," 35,436 "
3123,98," 9,714 "
3126,80," 3,986 "
3126,93," 29,495 "
3126,94," 15,498 "
3126,98," 8,193 "
3127,80," 6,320 "
3127,93," 41,155 "
3127,94," 11,087 "
3127,98," 14,169 "
3128,80," 2,611 "
3128,93," 42,061 "
3128,94," 24,571 "
3128,98," 7,789 "
3131,80," 6,929 "
3131,93," 37,957 "
3131,94," 15,157 "
3131,98," 7,501 "
3132,80," 6,215 "
3132,93," 33,300 "
3132,94," 18,772 "
3132,98," 5,163 "
3133,80," 5,265 "
3133,93," 24,641 "
3133,94," 14,183 "
3133,98," 5,536 "
3135,80," 6,874 "
3135,93," 28,377 "
3135,94," 21,183 "
3135,98," 11,958 "
3136,80," 18,034 "
3136,93," 64,952 "
3136,94," 38,038 "
3136,98," 25,489 "
3137,80," 6,685 "
3137,93," 34,946 "
3137,94," 16,313 "
3137,98," 14,881 "
3138,80," 5,498 "
3138,93," 39,315 "
3138,94," 24,690 "
3138,98," 9,338 "
3139,80," 9,809 "
3139,93," 45,905 "
3139,94," 32,539 "
3139,98," 7,825 "
3140,80," 7,977 "
3140,93," 49,568 "
3140,94," 30,277 "
3140,98," 12,266 "
3141,80," 7,455 "
3141,93," 41,162 "
3141,94," 21,320 "
3141,98," 11,172 "
3143,80," 1,387 "
3143,93," 27,418 "
3143,94," 17,213 "
3143,98," 8,082 "
3144,80," 6,478 "
3144,93," 35,664 "
3144,94," 22,343 "
3144,98," 10,061 "
3145,80," 5,474 "
3145,93," 28,333 "
3145,94," 22,867 "
3145,98," 6,928 "
3146,80," 3,101 "
3146,93," 22,725 "
3146,94," 14,887 "
3146,98," 4,440 "
3147,80," 8,359 "
3147,93," 26,832 "
3147,94," 15,174 "
3147,98," 9,886 "
3150,80," 14,138 "
3150,93," 57,763 "
3150,94," 30,529 "
3150,98," 22,640 "
3151,80," 12,081 "
3151,93," 60,962 "
3151,94," 31,943 "
3151,98," 20,712 "
3152,80," 9,512 "
3152,93," 31,142 "
3152,94," 12,677 "
3152,98," 5,854 "
3153,80," 8,401 "
3153,93," 24,433 "
3153,94," 14,883 "
3153,98," 7,417 "
3154,80," 2,636 "
3154,93," 29,599 "
3154,94," 16,070 "
3154,98," 8,026 "
3155,80," 4,399 "
3155,93," 23,840 "
3155,94," 12,596 "
3155,98," 7,866 "
3156,80," 4,758 "
3156,93," 34,924 "
3156,94," 20,169 "
3156,98," 7,017 "
3157,80," 4,697 "
3157,93," 30,294 "
3157,94," 22,784 "
3157,98," 6,329 "
3159,80," 21,451 "
3159,93," 74,728 "
3159,94," 36,878 "
3159,98," 42,069 "
3161,80," 7,769 "
3161,93," 26,221 "
3161,94," 27,054 "
3161,98," 6,315 "
3162,80," 5,944 "
3162,93," 33,355 "
3162,94," 22,765 "
3162,98," 8,922 "
3163,80," 38,049 "
3163,93," 61,322 "
3163,94," 22,371 "
3163,98," 24,847 "
3164,80," 3,026 "
3164,93," 15,148 "
3164,94," 7,966 "
3164,98," 6,583 "
3167,80," 16,507 "
3167,93," 53,475 "
3167,94," 27,690 "
3167,98," 11,081 "
3168,80," 2,987 "
3168,93," 22,938 "
3168,94," 13,601 "
3168,98," 5,524 "
3169,80," 15,336 "
3169,93," 40,822 "
3169,94," 21,495 "
3169,98," 25,041 "
3170,80," 14,555 "
3170,93," 44,452 "
3170,94," 23,335 "
3170,98," 18,813 "
3172,80," 7,849 "
3172,93," 31,518 "
3172,94," 24,325 "
3172,98," 10,505 "
3173,80," 5,568 "
3173,93," 25,291 "
3173,94," 18,627 "
3173,98," 7,902 "
3175,80," 8,200 "
3175,93," 33,424 "
3175,94," 15,651 "
3175,98," 9,354 "
3176,80," 11,755 "
3176,93," 23,639 "
3176,94," 9,909 "
3176,98," 11,987 "
3177,80," 3,075 "
3177,93," 27,752 "
3177,94," 17,605 "
3177,98," 9,775 "
3178,80," 1,344 "
3178,93," 32,469 "
3178,94," 11,512 "
3178,98," 8,434 "
3179,80," 5,615 "
3179,93," 16,485 "
3179,94," 31,425 "
3179,98," 7,012 "
3180,80," 21,564 "
3180,93," 80,078 "
3180,94," 86,626 "
3180,98," 25,668 "
3182,80," 20,575 "
3182,93," 34,240 "
3182,94," 23,383 "
3182,98," 20,353 "
3183,80," 5,510 "
3183,93," 38,061 "
3183,94," 18,373 "
3183,98," 4,638 "
3184,80," 7,275 "
3184,93," 26,720 "
3184,94," 21,028 "
3184,98," 6,276 "
3185,80," 5,511 "
3185,93," 46,949 "
3185,94," 15,847 "
3185,98," 6,767 "
3188,80," 23,597 "
3188,93," 73,852 "
3188,94," 62,061 "
3188,98," 17,213 "
3191,80," 1,513 "
3191,93," 29,835 "
3191,94," 15,633 "
3191,98," 11,784 "
3192,80," 18,563 "
3192,93," 61,537 "
3192,94," 32,949 "
3192,98," 20,815 "
3197,80," 19,550 "
3197,93," 53,628 "
3197,94," 36,264 "
3197,98," 24,171 "
3198,80," 5,015 "
3198,93," 29,291 "
3198,94," 11,566 "
3198,98," 10,611 "
3199,80," 12,723 "
3199,93," 27,162 "
3199,94," 24,239 "
3199,98," 6,466 "
3201,80," 11,795 "
3201,93," 62,413 "
3201,94," 29,468 "
3201,98," 15,625 "
3202,80," 5,971 "
3202,93," 41,626 "
3202,94," 19,123 "
3202,98," 8,969 "
3204,80," 10,942 "
3204,93," 30,067 "
3204,94," 28,352 "
3204,98," 7,335 "
3205,80," 19,327 "
3205,93," 46,028 "
3205,94," 24,767 "
3205,98," 21,629 "
3206,80," 9,674 "
3206,93," 55,420 "
3206,94," 21,111 "
3206,98," 18,139 "
3207,80," 15,832 "
3207,93," 47,320 "
3207,94," (11,162)"
3207,98," 21,130 "
3208,80," 15,720 "
3208,93," 62,459 "
3208,94," 48,254 "
3208,98," 26,890 "
3209,80," 12,434 "
3209,93," 47,992 "
3209,94," 29,481 "
3209,98," 22,296 "
3210,80," 29,950 "
3210,93," 59,037 "
3210,94," 22,046 "
3210,98," 23,997 "
3212,80," 19,240 "
3212,93," 73,429 "
3212,94," 36,014 "
3212,98," 26,690 "
3213,80," 35,883 "
3213,93," 64,402 "
3213,94," 36,827 "
3213,98," 17,069 "
3214,80," 15,575 "
3214,93," 46,870 "
3214,94," 24,669 "
3214,98," 16,977 "
3215,80," 17,228 "
3215,93," 41,096 "
3215,94," 25,777 "
3215,98," 23,974 "
3216,80," 6,396 "
3216,93," 85,119 "
3216,94," 35,902 "
3216,98," 16,803 "
3217,80," 10,971 "
3217,93," 35,159 "
3217,94," 15,460 "
3217,98," 7,776 "
3218,80," 11,977 "
3218,93," 47,647 "
3218,94," 26,158 "
3218,98," 21,059 "
3219,80," 29,193 "
3219,93," 52,198 "
3219,94," 25,236 "
3219,98," 21,662 "
3220,80," 24,768 "
3220,93," 49,126 "
3220,94," 35,780 "
3220,98," 33,185 "
3221,80," 16,469 "
3221,93," 30,008 "
3221,94," 16,042 "
3221,98," 18,666 "
3222,80," 12,837 "
3222,93," 42,484 "
3222,94," 16,648 "
3222,98," 17,621 "
3223,80," 20,599 "
3223,93," 52,566 "
3223,94," 28,994 "
3223,98," 21,940 "
3224,80," 14,335 "
3224,93," 71,310 "
3224,94," 44,547 "
3224,98," 18,019 "
3225,80," 13,486 "
3225,93," 61,599 "
3225,94," 49,962 "
3225,98," 19,079 "
3226,80," 12,637 "
3226,93," 64,847 "
3226,94," 32,991 "
3226,98," 26,650 "
3227,80," 9,736 "
3227,93," 45,649 "
3227,94," 29,209 "
3227,98," 20,888 "
3228,80," 16,665 "
3228,93," 44,361 "
3228,94," 33,858 "
3228,98," 23,365 "
3229,80," 8,182 "
3229,93," 29,299 "
3229,94," 11,591 "
