Store #,Bag Size,Bunzl Delivery,Qty,3rd Party Tracking,3rd party carrier
2730,Small,9/17/2022,3,N/A,N/A
2732,Small,9/20/2022,3,N/A,N/A
2732,Med,9/20/2022,3,N/A,N/A
2733,Med,9/16/2022,7,N/A,N/A
2733,Small,9/16/2022,3,N/A,N/A
2734,Med,9/23/2022,6,N/A,N/A
2734,Small,9/23/2022,3,N/A,N/A
2735,Small,9/22/2022,3,N/A,N/A
2739,Med,9/29/2022,7,N/A,N/A
2739,Small,9/29/2022,3,N/A,N/A
2739,Med,9/29/2022,2,N/A,N/A
2740,Med,9/15/2022,7,N/A,N/A
2740,Small,9/15/2022,3,N/A,N/A
2747,Small,9/23/2022,3,N/A,N/A
2748,Med,9/29/2022,6,N/A,N/A
2748,Small,9/29/2022,3,N/A,N/A
2748,Med,9/29/2022,2,N/A,N/A
2749,Med,9/17/2022,7,N/A,N/A
2749,Small,9/17/2022,3,N/A,N/A
2751,Med,9/20/2022,6,N/A,N/A
2751,Small,9/20/2022,3,N/A,N/A
2752,Med,9/16/2022,6,N/A,N/A
2752,Small,9/16/2022,3,N/A,N/A
2753,Med,9/17/2022,7,N/A,N/A
2753,Small,9/17/2022,3,N/A,N/A
2754,Med,9/16/2022,7,N/A,N/A
2754,Small,9/16/2022,3,N/A,N/A
2755,Med,9/21/2022,7,N/A,N/A
2755,Small,9/21/2022,3,N/A,N/A
2756,Med,9/17/2022,7,N/A,N/A
2756,Small,9/17/2022,3,N/A,N/A
2757,Small,9/23/2022,3,N/A,N/A
2758,Med,9/20/2022,6,N/A,N/A
2758,Small,9/20/2022,3,N/A,N/A
2761,Small,9/17/2022,3,N/A,N/A
2761,Med,9/17/2022,3,N/A,N/A
2762,Med,9/17/2022,6,N/A,N/A
2762,Small,9/17/2022,3,N/A,N/A
2763,Small,9/22/2022,3,N/A,N/A
2763,Med,9/22/2022,3,N/A,N/A
2764,Small,9/20/2022,3,N/A,N/A
2764,Med,9/20/2022,3,N/A,N/A
2765,Small,9/24/2022,3,N/A,N/A
2765,Med,9/24/2022,3,N/A,N/A
2766,Med,9/22/2022,7,N/A,N/A
2766,Small,9/22/2022,3,N/A,N/A
2767,Small,9/22/2022,3,N/A,N/A
2767,Med,9/22/2022,3,N/A,N/A
2768,Small,9/22/2022,3,N/A,N/A
2768,Med,9/22/2022,3,N/A,N/A
2769,Med,9/21/2022,6,N/A,N/A
2769,Small,9/21/2022,3,N/A,N/A
2771,Med,9/15/2022,6,N/A,N/A
2771,Small,9/15/2022,3,N/A,N/A
2772,Med,9/22/2022,7,N/A,N/A
2772,Small,9/22/2022,3,N/A,N/A
2774,Med,9/24/2022,6,N/A,N/A
2774,Small,9/24/2022,3,N/A,N/A
2777,Small,9/23/2022,3,N/A,N/A
2777,Med,9/23/2022,3,N/A,N/A
2778,Med,9/24/2022,7,N/A,N/A
2778,Small,9/24/2022,3,N/A,N/A
2780,Small,9/17/2022,3,N/A,N/A
2780,Med,9/17/2022,2,N/A,N/A
2782,Med,9/17/2022,7,N/A,N/A
2782,Small,9/17/2022,3,N/A,N/A
2783,Med,9/29/2022,6,N/A,N/A
2783,Small,9/29/2022,3,N/A,N/A
2784,Med,9/20/2022,6,N/A,N/A
2784,Small,9/20/2022,3,N/A,N/A
2785,Med,9/21/2022,6,N/A,N/A
2785,Small,9/21/2022,3,N/A,N/A
2786,Small,9/27/2022,3,N/A,N/A
2786,Med,9/27/2022,2,N/A,N/A
2787,Med,9/27/2022,7,N/A,N/A
2787,Small,9/27/2022,3,N/A,N/A
2788,Small,9/27/2022,3,N/A,N/A
2789,Small,10/1/2022,3,N/A,N/A
2789,Med,10/1/2022,3,N/A,N/A
2790,Med,9/16/2022,7,N/A,N/A
2790,Small,9/16/2022,3,N/A,N/A
2791,Small,9/20/2022,3,N/A,N/A
2791,Med,9/20/2022,3,N/A,N/A
2792,Med,9/24/2022,6,N/A,N/A
2792,Small,9/24/2022,3,N/A,N/A
2793,Small,9/20/2022,3,N/A,N/A
2795,Med,9/20/2022,7,N/A,N/A
2795,Small,9/20/2022,3,N/A,N/A
2796,Med,9/15/2022,7,N/A,N/A
2796,Small,9/15/2022,3,N/A,N/A
2797,Med,9/22/2022,6,N/A,N/A
2797,Small,9/22/2022,3,N/A,N/A
2799,Small,9/21/2022,3,N/A,N/A
2799,Med,9/21/2022,2,N/A,N/A
2803,Med,9/17/2022,7,N/A,N/A
2803,Small,9/17/2022,3,N/A,N/A
2804,Small,9/23/2022,3,N/A,N/A
2804,Med,9/23/2022,3,N/A,N/A
2805,Med,9/17/2022,6,N/A,N/A
2805,Small,9/17/2022,3,N/A,N/A
2806,Small,9/20/2022,3,N/A,N/A
2806,Med,9/20/2022,3,N/A,N/A
2807,Med,9/21/2022,6,N/A,N/A
2807,Small,9/21/2022,3,N/A,N/A
2808,Med,9/20/2022,7,N/A,N/A
2808,Small,9/20/2022,3,N/A,N/A
2809,Med,9/17/2022,7,N/A,N/A
2809,Small,9/17/2022,3,N/A,N/A
2810,Med,9/17/2022,6,N/A,N/A
2810,Small,9/17/2022,3,N/A,N/A
2811,Small,9/21/2022,3,N/A,N/A
2812,Small,9/17/2022,3,N/A,N/A
2813,Small,9/21/2022,3,N/A,N/A
2814,Small,9/29/2022,3,N/A,N/A
2814,Med,9/29/2022,3,N/A,N/A
2815,Med,9/20/2022,7,N/A,N/A
2815,Small,9/20/2022,3,N/A,N/A
2816,Med,9/21/2022,7,N/A,N/A
2816,Small,9/21/2022,3,N/A,N/A
2817,Med,9/15/2022,7,N/A,N/A
2817,Small,9/15/2022,3,N/A,N/A
2818,Small,9/15/2022,3,N/A,N/A
2818,Med,9/15/2022,2,N/A,N/A
2819,Med,9/30/2022,7,N/A,N/A
2819,Small,9/30/2022,3,N/A,N/A
2820,Med,9/17/2022,7,N/A,N/A
2820,Small,9/17/2022,3,N/A,N/A
2821,Med,9/20/2022,7,N/A,N/A
2821,Small,9/20/2022,3,N/A,N/A
2822,Small,9/30/2022,3,N/A,N/A
2822,Med,9/30/2022,2,N/A,N/A
2823,Small,9/17/2022,3,N/A,N/A
2823,Med,9/17/2022,3,N/A,N/A
2825,Med,10/8/2022,5,N/A,N/A
2825,Small,9/26/2022,3,N/A,N/A
2827,Med,9/20/2022,7,N/A,N/A
2827,Small,9/20/2022,3,N/A,N/A
2828,Med,9/21/2022,7,N/A,N/A
2828,Small,9/21/2022,3,N/A,N/A
2830,Small,9/16/2022,3,N/A,N/A
2832,Med,9/20/2022,6,N/A,N/A
2832,Small,9/20/2022,3,N/A,N/A
2833,Med,9/17/2022,7,N/A,N/A
2833,Small,9/17/2022,3,N/A,N/A
2834,Med,9/17/2022,7,N/A,N/A
2834,Small,9/17/2022,3,N/A,N/A
2836,Med,9/22/2022,6,N/A,N/A
2838,Med,9/20/2022,2,N/A,N/A
2841,Small,9/20/2022,3,N/A,N/A
2842,Small,9/28/2022,3,N/A,N/A
2842,Med,9/28/2022,3,N/A,N/A
2843,Small,9/20/2022,3,N/A,N/A
2843,Med,9/20/2022,2,N/A,N/A
2844,Small,9/23/2022,3,N/A,N/A
2844,Med,9/23/2022,2,N/A,N/A
2845,Small,9/22/2022,3,N/A,N/A
2846,Small,9/16/2022,3,N/A,N/A
2846,Med,9/16/2022,3,N/A,N/A
2847,Small,9/23/2022,3,N/A,N/A
2849,Small,9/17/2022,3,N/A,N/A
2850,Med,9/23/2022,6,N/A,N/A
2850,Small,9/23/2022,3,N/A,N/A
2850,Med,9/23/2022,2,N/A,N/A
2852,Small,9/17/2022,3,N/A,N/A
2852,Med,9/17/2022,3,N/A,N/A
2853,Small,9/21/2022,3,N/A,N/A
2853,Med,9/21/2022,3,N/A,N/A
2854,Small,9/21/2022,3,N/A,N/A
2855,Med,9/17/2022,7,N/A,N/A
2855,Small,9/17/2022,3,N/A,N/A
2856,Small,9/22/2022,3,N/A,N/A
2857,Small,9/23/2022,3,N/A,N/A
2859,Med,9/22/2022,7,N/A,N/A
2859,Small,9/22/2022,3,N/A,N/A
2860,Small,9/17/2022,3,N/A,N/A
2860,Med,9/17/2022,3,N/A,N/A
2861,Med,9/17/2022,6,N/A,N/A
2861,Small,9/17/2022,3,N/A,N/A
2862,Small,9/17/2022,3,N/A,N/A
2864,Small,9/23/2022,3,N/A,N/A
2864,Med,9/23/2022,3,N/A,N/A
2865,Med,9/30/2022,7,N/A,N/A
2865,Small,9/30/2022,3,N/A,N/A
2865,Small,9/30/2022,3,N/A,N/A
2866,Med,9/21/2022,6,N/A,N/A
2866,Small,9/21/2022,3,N/A,N/A
2867,Med,9/21/2022,6,N/A,N/A
2867,Small,9/21/2022,3,N/A,N/A
2869,Small,9/21/2022,3,N/A,N/A
2869,Med,9/21/2022,3,N/A,N/A
2871,Small,9/20/2022,3,N/A,N/A
2872,Small,9/21/2022,3,N/A,N/A
2873,Small,9/16/2022,3,N/A,N/A
2874,Med,9/23/2022,7,N/A,N/A
2874,Small,9/23/2022,3,N/A,N/A
2881,Small,9/21/2022,3,N/A,N/A
2882,Med,9/16/2022,7,N/A,N/A
2882,Small,9/16/2022,3,N/A,N/A
2883,Med,9/16/2022,6,N/A,N/A
2883,Small,9/16/2022,3,N/A,N/A
2884,Med,9/23/2022,2,N/A,N/A
2885,Med,9/21/2022,6,N/A,N/A
2885,Small,9/21/2022,3,N/A,N/A
2886,Small,9/28/2022,3,N/A,N/A
2886,Med,9/28/2022,3,N/A,N/A
2888,Small,9/22/2022,3,N/A,N/A
2889,Med,9/16/2022,7,N/A,N/A
2889,Small,9/16/2022,3,N/A,N/A
2890,Small,9/20/2022,3,N/A,N/A
2890,Med,9/20/2022,3,N/A,N/A
2892,Med,9/17/2022,6,N/A,N/A
2892,Small,9/17/2022,3,N/A,N/A
2893,Small,9/21/2022,3,N/A,N/A
2894,Small,9/17/2022,3,N/A,N/A
2897,Med,9/17/2022,6,N/A,N/A
2897,Small,9/17/2022,3,N/A,N/A
2899,Med,9/23/2022,6,N/A,N/A
2899,Small,9/23/2022,3,N/A,N/A
2900,Med,9/17/2022,7,N/A,N/A
2900,Small,9/17/2022,3,N/A,N/A
2901,Med,9/20/2022,6,N/A,N/A
2901,Small,9/20/2022,3,N/A,N/A
2902,Med,9/22/2022,7,N/A,N/A
2902,Small,9/22/2022,3,N/A,N/A
2903,Med,9/20/2022,6,N/A,N/A
2903,Small,9/20/2022,3,N/A,N/A
2904,Med,9/20/2022,7,N/A,N/A
2904,Small,9/20/2022,3,N/A,N/A
2905,Small,9/20/2022,3,N/A,N/A
2906,Med,9/21/2022,7,N/A,N/A
2906,Small,9/21/2022,3,N/A,N/A
2908,Med,9/21/2022,7,N/A,N/A
2908,Small,9/21/2022,3,N/A,N/A
2909,Med,9/20/2022,6,N/A,N/A
2909,Small,9/20/2022,3,N/A,N/A
2910,Small,9/22/2022,3,N/A,N/A
2911,Med,9/16/2022,7,N/A,N/A
2911,Small,9/16/2022,3,N/A,N/A
2912,Med,9/21/2022,3,N/A,N/A
2913,Small,9/30/2022,3,N/A,N/A
2913,Med,9/30/2022,2,N/A,N/A
2914,Small,9/21/2022,3,N/A,N/A
2914,Med,9/21/2022,3,N/A,N/A
2915,Small,9/26/2022,3,N/A,N/A
2916,Small,9/22/2022,3,N/A,N/A
2916,Med,9/22/2022,3,N/A,N/A
2917,Small,9/26/2022,3,N/A,N/A
2918,Med,9/16/2022,7,N/A,N/A
2918,Small,9/16/2022,3,N/A,N/A
2920,Small,9/16/2022,3,N/A,N/A
2920,Med,9/16/2022,2,N/A,N/A
2921,Med,9/21/2022,2,N/A,N/A
2922,Small,9/20/2022,3,N/A,N/A
2923,Med,9/22/2022,7,N/A,N/A
2923,Small,9/22/2022,3,N/A,N/A
2924,Small,9/24/2022,3,N/A,N/A
2924,Med,9/24/2022,3,N/A,N/A
2925,Med,9/27/2022,6,N/A,N/A
2925,Small,9/27/2022,3,N/A,N/A
2926,Med,9/16/2022,6,N/A,N/A
2926,Small,9/16/2022,3,N/A,N/A
2927,Small,9/30/2022,3,N/A,N/A
2927,Med,9/30/2022,3,N/A,N/A
2928,Small,9/21/2022,3,N/A,N/A
2928,Med,9/21/2022,3,N/A,N/A
2929,Small,9/22/2022,3,N/A,N/A
2931,Small,9/20/2022,3,N/A,N/A
2931,Med,9/20/2022,2,N/A,N/A
2932,Small,9/15/2022,3,N/A,N/A
2932,Med,9/22/2022,3,N/A,N/A
2933,Small,9/17/2022,3,N/A,N/A
2933,Med,9/17/2022,3,N/A,N/A
2934,Med,9/16/2022,6,N/A,N/A
2934,Small,9/16/2022,3,N/A,N/A
2935,Med,9/17/2022,7,N/A,N/A
2935,Small,9/17/2022,3,N/A,N/A
2936,Med,9/21/2022,6,N/A,N/A
2936,Small,9/21/2022,3,N/A,N/A
2937,Med,9/17/2022,7,N/A,N/A
2937,Small,9/17/2022,3,N/A,N/A
2938,Med,9/28/2022,6,N/A,N/A
2938,Small,9/28/2022,3,N/A,N/A
2938,Med,9/28/2022,2,N/A,N/A
2939,Med,9/21/2022,6,N/A,N/A
2939,Small,9/21/2022,3,N/A,N/A
2941,Med,9/17/2022,7,N/A,N/A
2941,Small,9/17/2022,3,N/A,N/A
2945,Med,9/16/2022,7,N/A,N/A
2945,Small,9/16/2022,3,N/A,N/A
2946,Med,10/1/2022,7,N/A,N/A
2946,Small,10/1/2022,3,N/A,N/A
2947,Med,9/28/2022,6,N/A,N/A
2947,Small,9/28/2022,3,N/A,N/A
2947,Med,9/28/2022,2,N/A,N/A
2948,Med,9/28/2022,3,N/A,N/A
2950,Small,9/24/2022,3,N/A,N/A
2951,Small,9/24/2022,3,N/A,N/A
2952,Small,9/28/2022,3,N/A,N/A
2952,Med,9/28/2022,3,N/A,N/A
2953,Small,9/23/2022,3,N/A,N/A
2954,Med,9/22/2022,6,N/A,N/A
2954,Small,9/22/2022,3,N/A,N/A
2955,Med,9/23/2022,7,N/A,N/A
2955,Small,9/23/2022,3,N/A,N/A
2956,Small,9/15/2022,3,N/A,N/A
2957,Med,9/17/2022,7,N/A,N/A
2957,Small,9/17/2022,3,N/A,N/A
2958,Small,9/21/2022,3,N/A,N/A
2959,Small,9/17/2022,3,N/A,N/A
2959,Med,9/17/2022,3,N/A,N/A
2962,Med,9/30/2022,7,N/A,N/A
2962,Small,9/30/2022,3,N/A,N/A
2963,Small,9/27/2022,3,N/A,N/A
2964,Small,9/20/2022,3,N/A,N/A
2965,Med,9/23/2022,7,N/A,N/A
2965,Small,9/23/2022,3,N/A,N/A
2966,Small,9/20/2022,3,N/A,N/A
2966,Med,9/20/2022,3,N/A,N/A
2967,Small,9/30/2022,3,N/A,N/A
2967,Med,9/30/2022,2,N/A,N/A
2968,Med,9/28/2022,7,N/A,N/A
2968,Small,9/28/2022,3,N/A,N/A
2973,Small,9/16/2022,3,N/A,N/A
2978,Small,9/15/2022,3,N/A,N/A
2978,Med,9/15/2022,2,N/A,N/A
2980,Small,9/17/2022,3,N/A,N/A
2980,Med,9/17/2022,2,N/A,N/A
2986,Med,9/22/2022,7,N/A,N/A
2986,Small,9/22/2022,3,N/A,N/A
2987,Med,9/29/2022,7,N/A,N/A
2987,Small,9/29/2022,3,N/A,N/A
2988,Small,9/17/2022,3,N/A,N/A
2989,Med,9/21/2022,6,N/A,N/A
2989,Small,9/21/2022,3,N/A,N/A
2990,Med,9/17/2022,7,N/A,N/A
2990,Small,9/17/2022,3,N/A,N/A
2991,Small,9/27/2022,3,N/A,N/A
2992,Small,9/20/2022,3,N/A,N/A
2993,Med,9/16/2022,7,N/A,N/A
2993,Small,9/16/2022,3,N/A,N/A
2994,Med,9/17/2022,7,N/A,N/A
2994,Small,9/17/2022,3,N/A,N/A
2996,Med,9/16/2022,6,N/A,N/A
2996,Small,9/16/2022,3,N/A,N/A
3004,Small,9/17/2022,3,N/A,N/A
3008,Med,9/16/2022,6,N/A,N/A
3008,Small,9/16/2022,3,N/A,N/A
3014,Small,9/20/2022,3,N/A,N/A
3017,Small,9/21/2022,3,N/A,N/A
3017,Med,9/21/2022,3,N/A,N/A
3018,Med,9/17/2022,6,N/A,N/A
3018,Small,9/17/2022,3,N/A,N/A
3035,Med,9/21/2022,7,N/A,N/A
3035,Small,9/21/2022,3,N/A,N/A
3035,Med,9/21/2022,2,N/A,N/A
3044,Med,9/15/2022,6,N/A,N/A
3044,Small,9/15/2022,3,N/A,N/A
3053,Med,9/22/2022,6,N/A,N/A
3053,Small,9/22/2022,3,N/A,N/A
3053,Med,9/22/2022,3,N/A,N/A
3055,Small,9/21/2022,3,N/A,N/A
3056,Small,9/22/2022,3,N/A,N/A
3057,Med,9/23/2022,7,N/A,N/A
3057,Small,9/23/2022,3,N/A,N/A
3059,Med,9/21/2022,6,N/A,N/A
3059,Small,9/21/2022,3,N/A,N/A
3060,Med,9/21/2022,6,N/A,N/A
3060,Small,9/21/2022,3,N/A,N/A
3061,Med,9/17/2022,6,N/A,N/A
3061,Small,9/17/2022,3,N/A,N/A
3067,Med,9/21/2022,6,N/A,N/A
3067,Small,9/21/2022,3,N/A,N/A
3075,Small,9/28/2022,3,N/A,N/A
3075,Med,9/28/2022,2,N/A,N/A
3077,Med,9/24/2022,2,N/A,N/A
3078,Med,9/22/2022,7,N/A,N/A
3078,Small,9/22/2022,3,N/A,N/A
3081,Med,9/23/2022,7,N/A,N/A
3081,Small,9/23/2022,3,N/A,N/A
3087,Med,9/24/2022,7,N/A,N/A
3087,Small,9/24/2022,3,N/A,N/A
3088,Med,9/21/2022,6,N/A,N/A
3088,Small,9/21/2022,3,N/A,N/A
3093,Med,9/17/2022,7,N/A,N/A
3093,Small,9/17/2022,3,N/A,N/A
3102,Med,9/17/2022,6,N/A,N/A
3102,Small,9/17/2022,3,N/A,N/A
3103,Med,9/17/2022,6,N/A,N/A
3103,Small,9/17/2022,3,N/A,N/A
3106,Small,9/21/2022,3,N/A,N/A
3106,Med,9/21/2022,3,N/A,N/A
3107,Med,9/24/2022,6,N/A,N/A
3107,Small,9/24/2022,3,N/A,N/A
3112,Med,9/21/2022,6,N/A,N/A
3112,Small,9/21/2022,3,N/A,N/A
3114,Small,9/20/2022,3,N/A,N/A
3114,Med,9/20/2022,2,N/A,N/A
3118,Med,9/21/2022,6,N/A,N/A
3118,Small,9/21/2022,3,N/A,N/A
3119,Small,9/28/2022,3,N/A,N/A
3119,Med,9/28/2022,2,N/A,N/A
3137,Med,9/21/2022,6,N/A,N/A
3137,Small,9/21/2022,3,N/A,N/A
3149,Med,9/22/2022,6,N/A,N/A
3149,Small,9/22/2022,3,N/A,N/A
3150,Med,9/23/2022,7,N/A,N/A
3150,Small,9/23/2022,3,N/A,N/A
3151,Med,9/22/2022,6,N/A,N/A
3151,Small,9/22/2022,3,N/A,N/A
3159,Small,9/21/2022,3,N/A,N/A
3159,Med,9/21/2022,3,N/A,N/A
3163,Med,10/1/2022,7,N/A,N/A
3163,Small,10/1/2022,3,N/A,N/A
3167,Med,9/27/2022,6,N/A,N/A
3167,Small,9/27/2022,3,N/A,N/A
3167,Med,9/27/2022,2,N/A,N/A
3169,Med,9/27/2022,6,N/A,N/A
3169,Small,9/27/2022,3,N/A,N/A
3170,Med,9/27/2022,6,N/A,N/A
3170,Small,9/27/2022,3,N/A,N/A
3177,Med,9/20/2022,5,N/A,N/A
3177,Small,9/20/2022,3,N/A,N/A
3180,Small,9/22/2022,3,N/A,N/A
3180,Med,9/22/2022,3,N/A,N/A
3182,Med,9/16/2022,6,N/A,N/A
3182,Small,9/16/2022,3,N/A,N/A
3188,Med,9/21/2022,6,N/A,N/A
3188,Small,9/21/2022,3,N/A,N/A
3191,Med,9/17/2022,6,N/A,N/A
3191,Small,9/17/2022,3,N/A,N/A
3192,Small,9/17/2022,3,N/A,N/A
3197,Small,9/16/2022,3,N/A,N/A
3197,Med,9/16/2022,2,N/A,N/A
3200,Med,9/21/2022,7,N/A,N/A
3200,Small,9/21/2022,3,N/A,N/A
3201,Small,9/20/2022,3,N/A,N/A
3201,Med,9/20/2022,3,N/A,N/A
3205,Med,9/16/2022,7,N/A,N/A
3205,Small,9/16/2022,3,N/A,N/A
3206,Small,9/21/2022,3,N/A,N/A
3207,Small,9/16/2022,3,N/A,N/A
3207,Med,9/16/2022,2,N/A,N/A
3208,Small,9/22/2022,3,N/A,N/A
3208,Med,9/22/2022,2,N/A,N/A
3209,Small,9/16/2022,3,N/A,N/A
3212,Med,9/21/2022,7,N/A,N/A
3212,Small,9/21/2022,3,N/A,N/A
3213,Small,9/16/2022,3,N/A,N/A
3213,Med,9/16/2022,3,N/A,N/A
3214,Med,9/17/2022,7,N/A,N/A
3214,Small,9/17/2022,3,N/A,N/A
3215,Small,9/17/2022,3,N/A,N/A
3215,Med,9/17/2022,3,N/A,N/A
3216,Med,9/23/2022,7,N/A,N/A
3216,Small,9/23/2022,3,N/A,N/A
3217,Med,9/30/2022,6,N/A,N/A
3217,Small,9/30/2022,3,N/A,N/A
3217,Small,9/30/2022,2,N/A,N/A
3218,Small,9/22/2022,3,N/A,N/A
3218,Med,9/22/2022,2,N/A,N/A
3219,Small,9/23/2022,3,N/A,N/A
3220,Small,9/20/2022,3,N/A,N/A
3221,Med,9/20/2022,7,N/A,N/A
3221,Small,9/20/2022,3,N/A,N/A
3222,Small,9/17/2022,3,N/A,N/A
3223,Small,9/16/2022,3,N/A,N/A
3224,Small,9/16/2022,3,N/A,N/A
3224,Med,9/16/2022,2,N/A,N/A
3225,Small,9/16/2022,3,N/A,N/A
3225,Med,9/16/2022,2,N/A,N/A
3226,Small,9/20/2022,3,N/A,N/A
3226,Med,9/20/2022,3,N/A,N/A
3227,Med,9/15/2022,6,N/A,N/A
3227,Small,9/15/2022,3,N/A,N/A
3228,Med,9/16/2022,7,N/A,N/A
3228,Small,9/16/2022,3,N/A,N/A
3229,Small,9/15/2022,3,N/A,N/A
3230,Small,9/20/2022,3,N/A,N/A
3230,Med,9/20/2022,3,N/A,N/A
3231,Small,9/20/2022,3,N/A,N/A
3232,Small,9/20/2022,3,N/A,N/A
3232,Med,9/20/2022,2,N/A,N/A
3233,Small,9/17/2022,3,N/A,N/A
3234,Small,9/17/2022,3,N/A,N/A
3234,Med,9/17/2022,3,N/A,N/A
3235,Med,10/1/2022,7,N/A,N/A
3235,Small,10/1/2022,3,N/A,N/A
3236,Small,9/22/2022,3,N/A,N/A
3237,Small,9/22/2022,3,N/A,N/A
3239,Small,9/29/2022,3,N/A,N/A
3239,Med,9/29/2022,3,N/A,N/A
3241,Small,9/22/2022,3,N/A,N/A
3241,Med,9/22/2022,3,N/A,N/A
3243,Small,9/16/2022,3,N/A,N/A
3245,Med,9/20/2022,6,N/A,N/A
3245,Small,9/20/2022,3,N/A,N/A
3247,Med,9/21/2022,7,N/A,N/A
3247,Small,9/21/2022,3,N/A,N/A
3248,Small,9/23/2022,3,N/A,N/A
3250,Med,9/22/2022,7,N/A,N/A
3250,Small,9/22/2022,3,N/A,N/A
3251,Med,9/24/2022,7,N/A,N/A
3251,Small,9/24/2022,3,N/A,N/A
3252,Med,9/16/2022,6,N/A,N/A
3252,Small,9/16/2022,3,N/A,N/A
3253,Small,9/21/2022,3,N/A,N/A
3254,Med,9/22/2022,6,N/A,N/A
3254,Small,9/22/2022,3,N/A,N/A
3255,Med,9/15/2022,6,N/A,N/A
3255,Small,9/15/2022,3,N/A,N/A
3258,Med,9/29/2022,7,N/A,N/A
3258,Small,9/29/2022,3,N/A,N/A
3258,Med,9/29/2022,2,N/A,N/A
3259,Small,9/30/2022,3,N/A,N/A
3259,Small,9/30/2022,2,N/A,N/A
3260,Med,9/30/2022,6,N/A,N/A
3260,Small,9/30/2022,3,N/A,N/A
3260,Small,9/30/2022,2,N/A,N/A
3261,Small,9/30/2022,3,N/A,N/A
3261,Small,9/30/2022,2,N/A,N/A
3261,Med,9/30/2022,2,N/A,N/A
3262,Small,9/17/2022,3,N/A,N/A
3265,Small,9/23/2022,3,N/A,N/A
3265,Med,9/23/2022,3,N/A,N/A
3266,Small,9/21/2022,3,N/A,N/A
3267,Small,9/22/2022,3,N/A,N/A
3268,Med,9/21/2022,6,N/A,N/A
3268,Small,9/21/2022,3,N/A,N/A
3269,Med,9/22/2022,6,N/A,N/A
3269,Small,9/22/2022,3,N/A,N/A
3269,Med,9/22/2022,2,N/A,N/A
3270,Small,9/17/2022,3,N/A,N/A
3271,Med,9/20/2022,7,N/A,N/A
3271,Small,9/20/2022,3,N/A,N/A
3273,Med,9/23/2022,6,N/A,N/A
3273,Small,9/23/2022,3,N/A,N/A
3274,Small,9/15/2022,3,N/A,N/A
3276,Small,9/23/2022,3,N/A,N/A
3276,Med,9/23/2022,3,N/A,N/A
3277,Med,9/22/2022,6,N/A,N/A
3277,Small,9/22/2022,3,N/A,N/A
3278,Med,9/23/2022,7,N/A,N/A
3278,Small,9/23/2022,3,N/A,N/A
3279,Small,9/21/2022,3,N/A,N/A
3280,Small,9/21/2022,3,N/A,N/A
3281,Small,9/16/2022,3,N/A,N/A
3281,Med,9/16/2022,3,N/A,N/A
3282,Small,9/24/2022,3,N/A,N/A
3283,Small,9/17/2022,3,N/A,N/A
3283,Med,9/17/2022,3,N/A,N/A
3284,Small,9/15/2022,3,N/A,N/A
3284,Med,9/15/2022,2,N/A,N/A
3285,Small,9/20/2022,3,N/A,N/A
3285,Med,9/20/2022,2,N/A,N/A
3286,Med,9/21/2022,7,N/A,N/A
3286,Small,9/21/2022,3,N/A,N/A
3288,Med,9/28/2022,7,N/A,N/A
3288,Small,9/28/2022,3,N/A,N/A
3288,Med,9/28/2022,2,N/A,N/A
3289,Med,9/22/2022,7,N/A,N/A
3289,Small,9/22/2022,3,N/A,N/A
3290,Small,9/22/2022,3,N/A,N/A
3290,Med,9/22/2022,3,N/A,N/A
3291,Med,9/22/2022,6,N/A,N/A
3291,Small,9/22/2022,3,N/A,N/A
3292,Small,9/26/2022,3,N/A,N/A
3292,Med,9/26/2022,3,N/A,N/A
3293,Med,9/16/2022,7,N/A,N/A
3293,Small,9/16/2022,3,N/A,N/A
3294,Small,9/28/2022,3,N/A,N/A
3294,Med,9/28/2022,2,N/A,N/A
3295,Small,9/17/2022,3,N/A,N/A
3295,Med,9/17/2022,3,N/A,N/A
3296,Med,9/21/2022,7,N/A,N/A
3296,Small,9/21/2022,3,N/A,N/A
3297,Small,9/21/2022,3,N/A,N/A
3297,Med,9/21/2022,3,N/A,N/A
3298,Small,9/17/2022,3,N/A,N/A
3298,Med,9/17/2022,3,N/A,N/A
3300,Med,9/24/2022,7,N/A,N/A
3300,Small,9/24/2022,3,N/A,N/A
3301,Small,9/21/2022,3,N/A,N/A
3302,Small,9/21/2022,3,N/A,N/A
3303,Small,9/17/2022,3,N/A,N/A
3304,Med,9/16/2022,7,N/A,N/A
3304,Small,9/16/2022,3,N/A,N/A
3305,Med,9/16/2022,6,N/A,N/A
3305,Small,9/16/2022,3,N/A,N/A
3307,Med,9/20/2022,7,N/A,N/A
3307,Small,9/20/2022,3,N/A,N/A
3308,Small,9/16/2022,3,N/A,N/A
3308,Med,9/16/2022,2,N/A,N/A
3309,Med,9/15/2022,7,N/A,N/A
3309,Small,9/15/2022,3,N/A,N/A
3310,Small,9/16/2022,3,N/A,N/A
3311,Med,9/28/2022,7,N/A,N/A
3311,Small,9/28/2022,3,N/A,N/A
3313,Med,9/22/2022,6,N/A,N/A
3313,Small,9/22/2022,3,N/A,N/A
3319,Small,9/20/2022,3,N/A,N/A
3319,Med,9/20/2022,2,N/A,N/A
3320,Med,9/22/2022,3,N/A,N/A
3322,Med,9/21/2022,6,N/A,N/A
3322,Small,9/21/2022,3,N/A,N/A
3324,Med,9/21/2022,6,N/A,N/A
3324,Small,9/21/2022,3,N/A,N/A
