Store Numbers,Store Footage,Status,Status For Comms,Store Messaging,Expected Service,
422,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
603,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
7238,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
2005,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
2908,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
242,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
372,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
1389,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
2004,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
4849,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
3760,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
3209,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
2358,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
3867,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
1001,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
2617,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
2053,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
