Store Nbr,Curr Str On Hand Qty,Item Nbr,Item Desc 1,UPC
3299,2,588827339,SIM ADV 20.6OZ,7007468085
3313,2,587577953,SIM PRO-SEN 20.1OZ,7007468091
3324,2,2617742,SIM SPIT 12.3OZ,7007450960
3329,2,551174932,SIM SUPP NGMO 1.45LB,7007462950
3362,2,4021620,ELECARE JR VAN PWDR,7007456586
3402,2,551144162,SIM COMF 12OZ,7007462600
3409,2,568001502,SIMILAC PRO-ADVANCE,7007466656
3453,2,4021788,ELECARE JR. UNF PWDR,7007455254
3460,2,551174934,ELECARE 14.1OZ,7007453511
3481,2,4021620,ELECARE JR VAN PWDR,7007456586
3483,2,551174932,SIM SUPP NGMO 1.45LB,7007462950
3510,2,568001502,SIMILAC PRO-ADVANCE,7007466656
3533,2,587682370,SIM 3TC SEN 20.1OZ,7007468071
3533,2,587682371,SIM 3TC ADV 20.6OZ,7007468064
3584,2,587577952,SIM PRO-ADV 20.6OZ,7007468089
3587,2,551144162,SIM COMF 12OZ,7007462600
3601,2,556053891,SIM ALI 19.8OZ,7007464718
3610,2,556053891,SIM ALI 19.8OZ,7007464718
3610,2,587682371,SIM 3TC ADV 20.6OZ,7007468064
3614,2,587577949,SIM SPIT UP 19.5OZ,7007468087
3626,2,551174932,SIM SUPP NGMO 1.45LB,7007462950
3626,2,587577953,SIM PRO-SEN 20.1OZ,7007468091
3644,2,4021788,ELECARE JR. UNF PWDR,7007455254
3646,2,551174932,SIM SUPP NGMO 1.45LB,7007462950
3670,2,555574400,PR SIMILAC ALIMENTUM,7007464712
3681,2,4006773,PR ELECR UNFLVRD,7007453511
3702,2,587577955,SIM ORG A2 IF 20.6OZ,7007468100
3709,2,551174934,ELECARE 14.1OZ,7007453511
3709,2,587577953,SIM PRO-SEN 20.1OZ,7007468091
3724,2,551144162,SIM COMF 12OZ,7007462600
3725,2,568001502,SIMILAC PRO-ADVANCE,7007466656
3745,2,594801467,ELECARE UNF PWD UNIT,7007453511
3765,2,582494955,SIMILAC SENSITV 34OZ,7007467490
3781,2,556053891,SIM ALI 19.8OZ,7007464718
3783,2,4021788,ELECARE JR. UNF PWDR,7007455254
3783,2,555173533,SIM ALI 12.1OZ,7007464712
3783,2,582494900,SIMILAC ADVANCE 34OZ,7007467488
3806,2,4021788,ELECARE JR. UNF PWDR,7007455254
3837,2,587577951,SIM ORG 20.6OZ,7007468093
3867,2,587577955,SIM ORG A2 IF 20.6OZ,7007468100
3868,2,4021620,ELECARE JR VAN PWDR,7007456586
3885,2,587577952,SIM PRO-ADV 20.6OZ,7007468089
3894,2,2617742,SIM SPIT 12.3OZ,7007450960
3959,2,4021620,ELECARE JR VAN PWDR,7007456586
4053,2,556053891,SIM ALI 19.8OZ,7007464718
4053,2,587577952,SIM PRO-ADV 20.6OZ,7007468089
4054,2,555173533,SIM ALI 12.1OZ,7007464712
4157,2,587682371,SIM 3TC ADV 20.6OZ,7007468064
4187,2,587577955,SIM ORG A2 IF 20.6OZ,7007468100
4202,2,587577952,SIM PRO-ADV 20.6OZ,7007468089
4224,2,551144162,SIM COMF 12OZ,7007462600
4252,2,587577957,SIM ORG A2 TOD,7007468105
4279,2,551144162,SIM COMF 12OZ,7007462600
4283,2,587577956,SIM PRO-TC 20.1OZ,7007468108
4298,2,587577953,SIM PRO-SEN 20.1OZ,7007468091
4303,2,555173533,SIM ALI 12.1OZ,7007464712
4365,2,2617742,SIM SPIT 12.3OZ,7007450960
4383,2,587682370,SIM 3TC SEN 20.1OZ,7007468071
4399,2,587577953,SIM PRO-SEN 20.1OZ,7007468091
4405,2,587577973,SIM SEN 20.1OZ,7007468083
4405,2,588827339,SIM ADV 20.6OZ,7007468085
4420,2,587577953,SIM PRO-SEN 20.1OZ,7007468091
4439,2,555173533,SIM ALI 12.1OZ,7007464712
4503,2,555173533,SIM ALI 12.1OZ,7007464712
4503,2,587577953,SIM PRO-SEN 20.1OZ,7007468091
4529,2,587577953,SIM PRO-SEN 20.1OZ,7007468091
4553,2,551174932,SIM SUPP NGMO 1.45LB,7007462950
4593,2,551174934,ELECARE 14.1OZ,7007453511
4600,2,551144162,SIM COMF 12OZ,7007462600
4672,2,587682371,SIM 3TC ADV 20.6OZ,7007468064
4678,2,555173533,SIM ALI 12.1OZ,7007464712
4826,2,587577953,SIM PRO-SEN 20.1OZ,7007468091
4865,2,4021620,ELECARE JR VAN PWDR,7007456586
5028,2,587577953,SIM PRO-SEN 20.1OZ,7007468091
5033,2,587577952,SIM PRO-ADV 20.6OZ,7007468089
5047,2,587577953,SIM PRO-SEN 20.1OZ,7007468091
5085,2,582494900,SIMILAC ADVANCE 34OZ,7007467488
5092,2,551174932,SIM SUPP NGMO 1.45LB,7007462950
5098,2,556053891,SIM ALI 19.8OZ,7007464718
5098,2,587577956,SIM PRO-TC 20.1OZ,7007468108
5100,2,555173533,SIM ALI 12.1OZ,7007464712
5134,2,587577951,SIM ORG 20.6OZ,7007468093
5140,2,551174932,SIM SUPP NGMO 1.45LB,7007462950
5184,2,587577953,SIM PRO-SEN 20.1OZ,7007468091
5190,2,551174932,SIM SUPP NGMO 1.45LB,7007462950
5198,2,587577949,SIM SPIT UP 19.5OZ,7007468087
5203,2,568001502,SIMILAC PRO-ADVANCE,7007466656
5221,2,555173533,SIM ALI 12.1OZ,7007464712
5226,2,551174934,ELECARE 14.1OZ,7007453511
5246,2,594801467,ELECARE UNF PWD UNIT,7007453511
5262,2,587577951,SIM ORG 20.6OZ,7007468093
5263,2,551144162,SIM COMF 12OZ,7007462600
5267,2,568001502,SIMILAC PRO-ADVANCE,7007466656
5278,2,587577955,SIM ORG A2 IF 20.6OZ,7007468100
5278,2,587577957,SIM ORG A2 TOD,7007468105
5319,2,551144162,SIM COMF 12OZ,7007462600
5320,2,551174932,SIM SUPP NGMO 1.45LB,7007462950
5336,2,587577973,SIM SEN 20.1OZ,7007468083
5389,2,587682371,SIM 3TC ADV 20.6OZ,7007468064
5410,2,4021788,ELECARE JR. UNF PWDR,7007455254
5434,2,587577952,SIM PRO-ADV 20.6OZ,7007468089
5459,2,4021788,ELECARE JR. UNF PWDR,7007455254
5467,2,4021620,ELECARE JR VAN PWDR,7007456586
5606,2,588827339,SIM ADV 20.6OZ,7007468085
5610,2,587577953,SIM PRO-SEN 20.1OZ,7007468091
5616,2,587577953,SIM PRO-SEN 20.1OZ,7007468091
5638,2,556053891,SIM ALI 19.8OZ,7007464718
5645,2,587577956,SIM PRO-TC 20.1OZ,7007468108
5645,2,587577973,SIM SEN 20.1OZ,7007468083
5706,2,4021788,ELECARE JR. UNF PWDR,7007455254
5706,2,587577955,SIM ORG A2 IF 20.6OZ,7007468100
5719,2,587577952,SIM PRO-ADV 20.6OZ,7007468089
5751,2,587577952,SIM PRO-ADV 20.6OZ,7007468089
5764,2,582494955,SIMILAC SENSITV 34OZ,7007467490
5807,2,587577956,SIM PRO-TC 20.1OZ,7007468108
5831,2,551144162,SIM COMF 12OZ,7007462600
5831,2,587577973,SIM SEN 20.1OZ,7007468083
5831,2,588827339,SIM ADV 20.6OZ,7007468085
5844,2,551174934,ELECARE 14.1OZ,7007453511
5855,2,587577951,SIM ORG 20.6OZ,7007468093
5882,2,587577951,SIM ORG 20.6OZ,7007468093
5927,2,555173533,SIM ALI 12.1OZ,7007464712
5968,2,587577973,SIM SEN 20.1OZ,7007468083
5969,2,568001502,SIMILAC PRO-ADVANCE,7007466656
6098,2,551144162,SIM COMF 12OZ,7007462600
6098,2,588827339,SIM ADV 20.6OZ,7007468085
6166,2,551174934,ELECARE 14.1OZ,7007453511
6172,2,587577956,SIM PRO-TC 20.1OZ,7007468108
6173,2,551144162,SIM COMF 12OZ,7007462600
6173,2,587577973,SIM SEN 20.1OZ,7007468083
6176,2,587577952,SIM PRO-ADV 20.6OZ,7007468089
6264,2,4021788,ELECARE JR. UNF PWDR,7007455254
6394,2,2617742,SIM SPIT 12.3OZ,7007450960
6394,2,587577951,SIM ORG 20.6OZ,7007468093
6500,2,587577957,SIM ORG A2 TOD,7007468105
6789,2,582494955,SIMILAC SENSITV 34OZ,7007467490
6798,2,587577952,SIM PRO-ADV 20.6OZ,7007468089
6814,2,587577952,SIM PRO-ADV 20.6OZ,7007468089
6975,2,587577955,SIM ORG A2 IF 20.6OZ,7007468100
6998,2,556053891,SIM ALI 19.8OZ,7007464718
7168,2,587577953,SIM PRO-SEN 20.1OZ,7007468091
7209,2,4021788,ELECARE JR. UNF PWDR,7007455254
7251,2,587682371,SIM 3TC ADV 20.6OZ,7007468064
7251,2,588827339,SIM ADV 20.6OZ,7007468085
14,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
18,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
18,1,587577951,SIM ORG 20.6OZ,7007468093
23,1,2617742,SIM SPIT 12.3OZ,7007450960
23,1,587577949,SIM SPIT UP 19.5OZ,7007468087
23,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
35,1,4021788,ELECARE JR. UNF PWDR,7007455254
51,1,551144162,SIM COMF 12OZ,7007462600
60,1,4021620,ELECARE JR VAN PWDR,7007456586
60,1,4021788,ELECARE JR. UNF PWDR,7007455254
61,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
64,1,587577973,SIM SEN 20.1OZ,7007468083
68,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
68,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
80,1,551174934,ELECARE 14.1OZ,7007453511
80,1,555173533,SIM ALI 12.1OZ,7007464712
80,1,556053891,SIM ALI 19.8OZ,7007464718
80,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
80,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
86,1,2617742,SIM SPIT 12.3OZ,7007450960
86,1,4021620,ELECARE JR VAN PWDR,7007456586
87,1,568001502,SIMILAC PRO-ADVANCE,7007466656
89,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
94,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
94,1,587577949,SIM SPIT UP 19.5OZ,7007468087
94,1,587577973,SIM SEN 20.1OZ,7007468083
94,1,588827339,SIM ADV 20.6OZ,7007468085
137,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
138,1,2617742,SIM SPIT 12.3OZ,7007450960
138,1,4021788,ELECARE JR. UNF PWDR,7007455254
138,1,556053891,SIM ALI 19.8OZ,7007464718
158,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
159,1,555173533,SIM ALI 12.1OZ,7007464712
170,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
184,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
188,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
206,1,551174934,ELECARE 14.1OZ,7007453511
258,1,588827339,SIM ADV 20.6OZ,7007468085
284,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
285,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
308,1,4021788,ELECARE JR. UNF PWDR,7007455254
315,1,582494955,SIMILAC SENSITV 34OZ,7007467490
325,1,587577951,SIM ORG 20.6OZ,7007468093
332,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
338,1,4021788,ELECARE JR. UNF PWDR,7007455254
340,1,582494955,SIMILAC SENSITV 34OZ,7007467490
340,1,587577973,SIM SEN 20.1OZ,7007468083
355,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
357,1,582494955,SIMILAC SENSITV 34OZ,7007467490
377,1,551144162,SIM COMF 12OZ,7007462600
387,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
391,1,4021788,ELECARE JR. UNF PWDR,7007455254
391,1,551174934,ELECARE 14.1OZ,7007453511
401,1,594801467,ELECARE UNF PWD UNIT,7007453511
405,1,556053891,SIM ALI 19.8OZ,7007464718
406,1,551144162,SIM COMF 12OZ,7007462600
406,1,556053891,SIM ALI 19.8OZ,7007464718
406,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
424,1,551144162,SIM COMF 12OZ,7007462600
428,1,551174934,ELECARE 14.1OZ,7007453511
428,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
428,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
428,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
432,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
435,1,551144162,SIM COMF 12OZ,7007462600
435,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
442,1,4021620,ELECARE JR VAN PWDR,7007456586
445,1,4021788,ELECARE JR. UNF PWDR,7007455254
447,1,588827339,SIM ADV 20.6OZ,7007468085
462,1,568001502,SIMILAC PRO-ADVANCE,7007466656
472,1,2617742,SIM SPIT 12.3OZ,7007450960
472,1,555173533,SIM ALI 12.1OZ,7007464712
472,1,587577956,SIM PRO-TC 20.1OZ,7007468108
477,1,582494955,SIMILAC SENSITV 34OZ,7007467490
484,1,551174934,ELECARE 14.1OZ,7007453511
488,1,568001502,SIMILAC PRO-ADVANCE,7007466656
491,1,551144162,SIM COMF 12OZ,7007462600
495,1,587577949,SIM SPIT UP 19.5OZ,7007468087
499,1,587577949,SIM SPIT UP 19.5OZ,7007468087
502,1,2617742,SIM SPIT 12.3OZ,7007450960
514,1,556053891,SIM ALI 19.8OZ,7007464718
526,1,555173533,SIM ALI 12.1OZ,7007464712
526,1,587577973,SIM SEN 20.1OZ,7007468083
540,1,587577956,SIM PRO-TC 20.1OZ,7007468108
549,1,551174934,ELECARE 14.1OZ,7007453511
557,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
574,1,2617742,SIM SPIT 12.3OZ,7007450960
581,1,2617742,SIM SPIT 12.3OZ,7007450960
591,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
598,1,587577951,SIM ORG 20.6OZ,7007468093
620,1,2617742,SIM SPIT 12.3OZ,7007450960
622,1,587577957,SIM ORG A2 TOD,7007468105
622,1,587577973,SIM SEN 20.1OZ,7007468083
625,1,587577973,SIM SEN 20.1OZ,7007468083
629,1,2617742,SIM SPIT 12.3OZ,7007450960
629,1,587577951,SIM ORG 20.6OZ,7007468093
633,1,4021788,ELECARE JR. UNF PWDR,7007455254
635,1,551174934,ELECARE 14.1OZ,7007453511
642,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
643,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
645,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
648,1,587577956,SIM PRO-TC 20.1OZ,7007468108
655,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
659,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
659,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
664,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
672,1,2617742,SIM SPIT 12.3OZ,7007450960
677,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
685,1,4021620,ELECARE JR VAN PWDR,7007456586
686,1,2617742,SIM SPIT 12.3OZ,7007450960
686,1,556053891,SIM ALI 19.8OZ,7007464718
700,1,551144162,SIM COMF 12OZ,7007462600
701,1,4021788,ELECARE JR. UNF PWDR,7007455254
703,1,551144162,SIM COMF 12OZ,7007462600
703,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
703,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
708,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
724,1,4021788,ELECARE JR. UNF PWDR,7007455254
730,1,2617742,SIM SPIT 12.3OZ,7007450960
730,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
745,1,587577957,SIM ORG A2 TOD,7007468105
752,1,568001502,SIMILAC PRO-ADVANCE,7007466656
786,1,2617742,SIM SPIT 12.3OZ,7007450960
786,1,551144162,SIM COMF 12OZ,7007462600
786,1,588827339,SIM ADV 20.6OZ,7007468085
794,1,4021620,ELECARE JR VAN PWDR,7007456586
805,1,587577956,SIM PRO-TC 20.1OZ,7007468108
807,1,551144162,SIM COMF 12OZ,7007462600
807,1,555173533,SIM ALI 12.1OZ,7007464712
843,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
844,1,556053891,SIM ALI 19.8OZ,7007464718
848,1,588827339,SIM ADV 20.6OZ,7007468085
849,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
850,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
864,1,551144162,SIM COMF 12OZ,7007462600
865,1,2617742,SIM SPIT 12.3OZ,7007450960
865,1,4021788,ELECARE JR. UNF PWDR,7007455254
865,1,587577949,SIM SPIT UP 19.5OZ,7007468087
865,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
866,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
866,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
868,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
874,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
874,1,587577956,SIM PRO-TC 20.1OZ,7007468108
875,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
885,1,556053891,SIM ALI 19.8OZ,7007464718
885,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
886,1,551174934,ELECARE 14.1OZ,7007453511
887,1,4021788,ELECARE JR. UNF PWDR,7007455254
903,1,556053891,SIM ALI 19.8OZ,7007464718
903,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
909,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
916,1,551144162,SIM COMF 12OZ,7007462600
916,1,568001502,SIMILAC PRO-ADVANCE,7007466656
919,1,555173533,SIM ALI 12.1OZ,7007464712
919,1,587577949,SIM SPIT UP 19.5OZ,7007468087
919,1,587577956,SIM PRO-TC 20.1OZ,7007468108
920,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
931,1,551174934,ELECARE 14.1OZ,7007453511
932,1,555173533,SIM ALI 12.1OZ,7007464712
932,1,587577949,SIM SPIT UP 19.5OZ,7007468087
934,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
935,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
935,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
936,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
947,1,551174934,ELECARE 14.1OZ,7007453511
950,1,555173533,SIM ALI 12.1OZ,7007464712
959,1,555173533,SIM ALI 12.1OZ,7007464712
966,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
967,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
972,1,587577951,SIM ORG 20.6OZ,7007468093
994,1,587577957,SIM ORG A2 TOD,7007468105
998,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
1015,1,556053891,SIM ALI 19.8OZ,7007464718
1015,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
1017,1,551144162,SIM COMF 12OZ,7007462600
1026,1,550458925,PR ELECARE JR VANI,7007456586
1026,1,551174934,ELECARE 14.1OZ,7007453511
1037,1,587577951,SIM ORG 20.6OZ,7007468093
1037,1,587577956,SIM PRO-TC 20.1OZ,7007468108
1040,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
1044,1,582494955,SIMILAC SENSITV 34OZ,7007467490
1045,1,587577951,SIM ORG 20.6OZ,7007468093
1045,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
1045,1,587577957,SIM ORG A2 TOD,7007468105
1060,1,588827339,SIM ADV 20.6OZ,7007468085
1064,1,556053891,SIM ALI 19.8OZ,7007464718
1068,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
1089,1,555173533,SIM ALI 12.1OZ,7007464712
1089,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
1105,1,568001502,SIMILAC PRO-ADVANCE,7007466656
1113,1,4021620,ELECARE JR VAN PWDR,7007456586
1130,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
1130,1,588827339,SIM ADV 20.6OZ,7007468085
1137,1,2617742,SIM SPIT 12.3OZ,7007450960
1148,1,2617742,SIM SPIT 12.3OZ,7007450960
1150,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
1155,1,551144162,SIM COMF 12OZ,7007462600
1167,1,4021620,ELECARE JR VAN PWDR,7007456586
1173,1,587577956,SIM PRO-TC 20.1OZ,7007468108
1179,1,556053891,SIM ALI 19.8OZ,7007464718
1179,1,587577951,SIM ORG 20.6OZ,7007468093
1179,1,587577956,SIM PRO-TC 20.1OZ,7007468108
1183,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
1184,1,555173533,SIM ALI 12.1OZ,7007464712
1185,1,2617742,SIM SPIT 12.3OZ,7007450960
1185,1,582494955,SIMILAC SENSITV 34OZ,7007467490
1185,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
1196,1,587577956,SIM PRO-TC 20.1OZ,7007468108
1198,1,4021620,ELECARE JR VAN PWDR,7007456586
1200,1,551144162,SIM COMF 12OZ,7007462600
1206,1,568001502,SIMILAC PRO-ADVANCE,7007466656
1222,1,582494955,SIMILAC SENSITV 34OZ,7007467490
1225,1,568001502,SIMILAC PRO-ADVANCE,7007466656
1229,1,556053891,SIM ALI 19.8OZ,7007464718
1231,1,587577973,SIM SEN 20.1OZ,7007468083
1232,1,587577956,SIM PRO-TC 20.1OZ,7007468108
1241,1,587577973,SIM SEN 20.1OZ,7007468083
1242,1,588827339,SIM ADV 20.6OZ,7007468085
1243,1,587577956,SIM PRO-TC 20.1OZ,7007468108
1248,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
1255,1,556053891,SIM ALI 19.8OZ,7007464718
1255,1,568001502,SIMILAC PRO-ADVANCE,7007466656
1255,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
1255,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
1259,1,568001502,SIMILAC PRO-ADVANCE,7007466656
1261,1,587577949,SIM SPIT UP 19.5OZ,7007468087
1266,1,4021620,ELECARE JR VAN PWDR,7007456586
1268,1,551144162,SIM COMF 12OZ,7007462600
1274,1,587577957,SIM ORG A2 TOD,7007468105
1280,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
1281,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
1285,1,587577956,SIM PRO-TC 20.1OZ,7007468108
1286,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
1286,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
1293,1,568001502,SIMILAC PRO-ADVANCE,7007466656
1301,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
1304,1,587577973,SIM SEN 20.1OZ,7007468083
1306,1,2617742,SIM SPIT 12.3OZ,7007450960
1317,1,587577957,SIM ORG A2 TOD,7007468105
1318,1,568001502,SIMILAC PRO-ADVANCE,7007466656
1320,1,2617742,SIM SPIT 12.3OZ,7007450960
1320,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
1320,1,587577949,SIM SPIT UP 19.5OZ,7007468087
1320,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
1330,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
1337,1,568001502,SIMILAC PRO-ADVANCE,7007466656
1339,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
1342,1,588827339,SIM ADV 20.6OZ,7007468085
1349,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
1358,1,587577949,SIM SPIT UP 19.5OZ,7007468087
1367,1,551144162,SIM COMF 12OZ,7007462600
1372,1,587577956,SIM PRO-TC 20.1OZ,7007468108
1383,1,551174934,ELECARE 14.1OZ,7007453511
1383,1,555173533,SIM ALI 12.1OZ,7007464712
1388,1,4021620,ELECARE JR VAN PWDR,7007456586
1389,1,556053891,SIM ALI 19.8OZ,7007464718
1390,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
1390,1,587577951,SIM ORG 20.6OZ,7007468093
1390,1,587577957,SIM ORG A2 TOD,7007468105
1411,1,555173533,SIM ALI 12.1OZ,7007464712
1418,1,4021620,ELECARE JR VAN PWDR,7007456586
1418,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
1444,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
1444,1,588827339,SIM ADV 20.6OZ,7007468085
1454,1,4021620,ELECARE JR VAN PWDR,7007456586
1454,1,555173533,SIM ALI 12.1OZ,7007464712
1459,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
1464,1,551174934,ELECARE 14.1OZ,7007453511
1464,1,587577951,SIM ORG 20.6OZ,7007468093
1464,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
1464,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
1468,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
1476,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
1480,1,2617742,SIM SPIT 12.3OZ,7007450960
1490,1,551174934,ELECARE 14.1OZ,7007453511
1490,1,587577973,SIM SEN 20.1OZ,7007468083
1490,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
1491,1,587577956,SIM PRO-TC 20.1OZ,7007468108
1492,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
1495,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
1498,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
1502,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
1526,1,587577957,SIM ORG A2 TOD,7007468105
1530,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
1531,1,587577949,SIM SPIT UP 19.5OZ,7007468087
1544,1,551144162,SIM COMF 12OZ,7007462600
1559,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
1561,1,556053891,SIM ALI 19.8OZ,7007464718
1565,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
1570,1,4021620,ELECARE JR VAN PWDR,7007456586
1577,1,588827339,SIM ADV 20.6OZ,7007468085
1578,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
1583,1,556053891,SIM ALI 19.8OZ,7007464718
1584,1,551144162,SIM COMF 12OZ,7007462600
1591,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
1595,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
1599,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
1605,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
1612,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
1630,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
1636,1,587577956,SIM PRO-TC 20.1OZ,7007468108
1643,1,2617742,SIM SPIT 12.3OZ,7007450960
1658,1,4021620,ELECARE JR VAN PWDR,7007456586
1662,1,551174934,ELECARE 14.1OZ,7007453511
1667,1,556053891,SIM ALI 19.8OZ,7007464718
1670,1,2617742,SIM SPIT 12.3OZ,7007450960
1673,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
1689,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
1689,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
1700,1,568001502,SIMILAC PRO-ADVANCE,7007466656
1705,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
1720,1,568001502,SIMILAC PRO-ADVANCE,7007466656
1722,1,4021620,ELECARE JR VAN PWDR,7007456586
1726,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
1729,1,4021620,ELECARE JR VAN PWDR,7007456586
1729,1,587577951,SIM ORG 20.6OZ,7007468093
1737,1,555173533,SIM ALI 12.1OZ,7007464712
1742,1,555173533,SIM ALI 12.1OZ,7007464712
1744,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
1751,1,4021788,ELECARE JR. UNF PWDR,7007455254
1766,1,556053891,SIM ALI 19.8OZ,7007464718
1774,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
1780,1,568001502,SIMILAC PRO-ADVANCE,7007466656
1784,1,2617742,SIM SPIT 12.3OZ,7007450960
1785,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
1785,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
1789,1,587577949,SIM SPIT UP 19.5OZ,7007468087
