Store ID,First Assigned Carrier,Fulfillment Type,Weeks With Status, Status, Trend,Directional Focus,Week Reported,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
2637,,Scheduled Delivery Standard,8,Active Monitoring,Recovering,Store Focus,202401,91.00%,98.30%,12.4,96.70%,90.40%,90.40%,86.30%
2368,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202401,85.60%,91.30%,12.6,95.10%,92.60%,71.70%,83.40%
3078,,Scheduled Delivery Standard,8,Active Monitoring,Recovering,Store Focus,202401,93.50%,98.00%,10.9,97.20%,94.50%,87.20%,94.30%
3469,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,91.70%,98.60%,10.6,94.80%,94.60%,92.40%,84.40%
5447,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,89.80%,97.30%,12,91.00%,91.70%,86.90%,89.50%
5867,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202401,90.10%,99.90%,10.1,89.40%,91.20%,88.70%,91.20%
1835,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202401,82.20%,87.80%,18.8,94.60%,91.20%,68.60%,74.00%
3795,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202401,82.60%,95.70%,11.3,91.70%,79.50%,86.00%,70.30%
1656,,Scheduled Delivery Standard,24,Executive Review,Degrading,Store Focus,202401,77.20%,96.00%,13.9,87.90%,70.10%,68.50%,83.60%
2278,,Scheduled Delivery Standard,20,Executive Review,Recovering,Store Focus,202401,77.80%,94.30%,12,94.80%,75.60%,53.40%,88.90%
5445,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,73.50%,92.20%,17.8,94.00%,71.70%,45.20%,81.80%
1237,,Scheduled Delivery Standard,8,At Risk,Degrading,Store Focus,202401,88.00%,90.60%,16,73.80%,93.40%,94.60%,86.30%
4499,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,91.60%,90.90%,13.2,95.30%,91.70%,95.40%,84.10%
1385,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,93.20%,89.20%,10.9,98.20%,94.90%,92.20%,87.70%
1464,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,202401,69.90%,80.80%,24.7,72.10%,62.80%,73.00%,69.50%
4594,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,93.40%,93.20%,10.5,98.80%,94.20%,90.90%,89.90%
5298,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202401,83.50%,91.90%,20.3,94.00%,82.70%,85.80%,72.30%
5481,,Scheduled Delivery Standard,28,Executive Review,Recovering,Store Focus,202401,78.90%,83.40%,15.1,96.40%,92.10%,66.70%,47.60%
5745,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202401,95.70%,92.20%,13.3,98.30%,96.80%,98.00%,89.80%
1156,,Scheduled Delivery Standard,31,Executive Review,Recovering,Store Focus,202401,94.60%,99.10%,10.6,98.50%,97.00%,96.20%,87.20%
2134,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202401,75.60%,86.20%,21.3,91.50%,83.30%,63.80%,60.00%
3371,,Scheduled Delivery Standard,9,At Risk,Degrading,Store Focus,202401,89.90%,95.20%,16.7,83.10%,93.80%,94.40%,87.80%
4574,,Scheduled Delivery Standard,9,At Risk,Recovering,Store Focus,202401,93.20%,97.90%,13.4,92.10%,95.50%,95.60%,89.50%
5879,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202401,91.10%,92.90%,16.6,94.60%,96.10%,85.50%,88.00%
1322,,Scheduled Delivery Standard,9,At Risk,Recovering,Store Focus,202401,90.80%,89.60%,12.2,95.40%,92.00%,88.80%,86.50%
1613,,Scheduled Delivery Standard,9,At Risk,Recovering,Store Focus,202401,93.30%,86.00%,9.9,95.10%,98.80%,92.20%,87.10%
4477,,Scheduled Delivery Standard,9,Active Monitoring,Recovering,Store Focus,202401,92.50%,87.50%,11.4,95.80%,93.80%,89.30%,91.00%
1097,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202401,88.10%,94.60%,12,87.50%,84.50%,95.60%,84.90%
1255,,Scheduled Delivery Standard,8,Active Monitoring,Recovering,Store Focus,202401,90.30%,91.40%,12.4,96.60%,91.20%,92.40%,81.70%
3700,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202401,87.70%,89.80%,12.9,92.70%,83.40%,86.00%,88.60%
7180,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202401,86.40%,82.80%,12.4,85.30%,87.70%,84.90%,87.70%
1935,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202401,76.20%,91.00%,16.9,93.10%,85.90%,56.90%,62.40%
2502,,Scheduled Delivery Standard,7,At Risk,Recovering,Store Focus,202401,78.90%,95.90%,14.4,95.20%,81.80%,61.80%,75.20%
5241,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202401,74.30%,81.20%,14.6,88.50%,81.30%,61.10%,65.60%
1674,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,89.50%,92.40%,11.8,97.90%,89.00%,87.30%,82.20%
2233,,Scheduled Delivery Standard,7,Active Monitoring,Recovering,Store Focus,202401,90.50%,87.10%,12.3,93.80%,82.80%,89.10%,95.00%
2357,,Scheduled Delivery Standard,29,Executive Review,Recovering,Store Focus,202401,83.90%,79.40%,18.1,95.00%,85.60%,75.40%,74.20%
1544,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202401,77.80%,87.50%,9.8,95.70%,72.60%,56.80%,86.80%
2083,,Scheduled Delivery Standard,48,Executive Review,Recovering,Store Focus,202401,68.70%,75.90%,18.8,93.50%,68.40%,23.10%,70.60%
2166,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202401,85.20%,98.00%,17.1,91.20%,89.00%,87.20%,72.20%
2581,,Scheduled Delivery Standard,47,Executive Review,Recovering,Store Focus,202401,92.80%,99.30%,13.1,95.00%,96.70%,91.30%,86.50%
1744,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202401,77.10%,77.10%,16.3,86.20%,80.10%,67.80%,74.90%
1813,,Scheduled Delivery Standard,13,Executive Review,Recovering,Store Focus,202401,86.30%,82.60%,10.6,92.40%,87.60%,85.10%,80.90%
3842,,Scheduled Delivery Standard,17,Executive Review,Recovering,Store Focus,202401,86.60%,79.20%,12,91.40%,79.70%,89.20%,85.90%
1614,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202401,82.00%,88.40%,19.2,86.70%,76.90%,,78.60%
2058,,Scheduled Delivery Standard,22,Executive Review,Recovering,Store Focus,202401,88.60%,96.60%,11.1,90.70%,89.50%,85.20%,89.30%
4250,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202401,90.40%,95.70%,11.6,89.30%,88.70%,93.70%,89.80%
5254,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202401,91.40%,88.20%,13,95.80%,86.90%,94.50%,88.20%
1842,,Scheduled Delivery Standard,10,At Risk,Recovering,Store Focus,202401,88.30%,95.30%,15.1,97.50%,95.40%,80.90%,78.60%
3658,,Scheduled Delivery Standard,9,At Risk,Degrading,Store Focus,202401,86.20%,94.50%,14.9,86.90%,91.50%,82.70%,83.60%
1197,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202401,88.40%,96.20%,18.5,92.50%,86.90%,87.10%,86.60%
1502,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202401,85.00%,91.70%,14.6,93.30%,89.40%,79.70%,74.10%
1292,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,202401,83.10%,80.90%,12.7,87.70%,81.20%,69.80%,90.40%
1309,,Scheduled Delivery Standard,9,At Risk,Recovering,Store Focus,202401,83.60%,81.30%,13.5,90.90%,88.10%,79.90%,73.30%
1652,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,202401,81.70%,84.30%,12.2,82.60%,84.40%,80.50%,78.90%
1344,,Scheduled Delivery Standard,37,Executive Review,Recovering,Store Focus,202401,87.00%,85.80%,10.8,94.40%,87.30%,75.20%,88.60%
1350,,Scheduled Delivery Standard,8,Active Monitoring,Recovering,Store Focus,202401,89.90%,90.30%,13.9,92.60%,90.90%,85.60%,90.40%
1780,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202401,91.60%,96.10%,12.3,94.50%,88.90%,93.20%,89.70%
5117,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202401,81.40%,73.00%,11.6,87.10%,83.50%,70.50%,83.80%
7174,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202401,83.40%,75.80%,13.9,70.30%,95.00%,95.50%,69.30%
2295,,Scheduled Delivery Standard,28,Executive Review,Recovering,Store Focus,202401,94.30%,91.80%,10.5,96.30%,96.60%,96.90%,88.40%
7032,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202401,90.90%,87.80%,12.9,95.60%,96.50%,91.80%,79.90%
3214,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202401,89.70%,91.00%,13.6,95.50%,96.60%,89.20%,76.10%
3831,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,91.20%,92.00%,13.4,92.60%,97.20%,87.10%,88.10%
1811,,Scheduled Delivery Standard,10,At Risk,Degrading,Store Focus,202401,87.70%,97.30%,16.8,88.80%,90.30%,86.60%,84.20%
5253,,Scheduled Delivery Standard,9,At Risk,Recovering,Store Focus,202401,91.60%,94.20%,12,91.30%,92.80%,94.40%,88.00%
5488,,Scheduled Delivery Standard,15,At Risk,Recovering,Store Focus,202401,92.00%,92.80%,11.1,94.30%,94.90%,92.70%,86.10%
1424,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202401,88.50%,98.30%,18.9,73.00%,93.30%,94.90%,91.70%
1524,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202401,95.30%,99.40%,11.7,97.40%,96.80%,97.30%,89.80%
1968,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,78.30%,84.00%,14.8,95.80%,64.30%,66.80%,81.70%
2577,,Scheduled Delivery Standard,21,Executive Review,Degrading,Store Focus,202401,73.80%,74.10%,15.2,84.40%,57.60%,64.70%,81.80%
3489,,Scheduled Delivery Express,2,Active Monitoring,Degrading,Store Focus,202401,54.40%,96.80%,10.7,64.60%,50.00%,49.00%,51.90%
1875,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202401,90.80%,95.70%,13.1,96.30%,82.80%,88.80%,94.50%
2279,,Scheduled Delivery Standard,41,Executive Review,Recovering,Store Focus,202401,67.90%,69.00%,26.5,91.90%,70.90%,44.90%,55.60%
2435,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202401,82.10%,91.70%,17.8,92.00%,56.40%,83.30%,84.30%
3490,,Scheduled Delivery Standard,22,Executive Review,Recovering,Store Focus,202401,90.00%,95.90%,12.4,93.70%,89.70%,83.10%,93.10%
2412,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202401,84.80%,87.90%,15,92.70%,84.70%,68.80%,89.20%
3720,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202401,81.00%,91.30%,17.3,88.80%,81.00%,64.30%,84.50%
3804,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202401,83.10%,89.70%,19.3,96.80%,77.20%,73.60%,80.70%
635,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202401,88.90%,91.40%,10.3,88.90%,91.20%,85.60%,89.90%
728,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,92.60%,91.30%,10.9,91.20%,86.10%,96.70%,94.50%
641,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202401,92.90%,94.70%,11.6,93.30%,97.10%,93.70%,87.80%
1123,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202401,83.30%,80.40%,13.6,80.60%,84.50%,88.50%,79.80%
2265,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202401,81.60%,93.20%,26.4,80.40%,86.10%,81.00%,78.70%
2687,,Scheduled Delivery Standard,7,Active Monitoring,Recovering,Store Focus,202401,87.30%,74.80%,13.3,96.20%,83.70%,94.00%,74.50%
3192,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,92.50%,89.10%,12.6,96.40%,97.80%,88.90%,86.80%
396,,Scheduled Delivery Standard,22,Executive Review,Recovering,Store Focus,202401,91.70%,89.20%,10,96.60%,94.60%,89.80%,84.80%
6576,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,93.90%,89.70%,10,97.20%,98.10%,94.00%,84.80%
1164,,Scheduled Delivery Standard,10,At Risk,Recovering,Store Focus,202401,92.10%,89.80%,11.7,96.60%,94.40%,89.40%,86.50%
1183,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202401,79.60%,77.50%,16.5,77.50%,80.60%,77.20%,84.10%
1286,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202401,87.00%,82.30%,15.7,94.70%,97.70%,81.60%,68.30%
4420,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202401,87.80%,86.30%,9.8,92.60%,92.30%,83.40%,78.60%
4506,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202401,82.00%,75.30%,14.6,93.00%,86.50%,60.50%,86.70%
629,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,91.00%,94.10%,13.6,99.40%,97.80%,98.60%,61.10%
1035,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202401,88.20%,89.20%,14.5,97.10%,97.80%,79.00%,77.90%
2806,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202401,94.80%,98.60%,12.8,97.80%,95.70%,97.00%,84.40%
3733,,Scheduled Delivery Standard,9,Active Monitoring,Recovering,Store Focus,202401,93.90%,89.40%,13.7,95.30%,97.00%,96.80%,87.80%
4593,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202401,82.60%,98.00%,14.9,92.20%,90.60%,71.90%,75.40%
1179,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202401,65.80%,66.50%,26.1,84.60%,71.70%,57.60%,48.00%
1242,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202401,90.40%,88.70%,12,96.80%,91.60%,86.80%,86.30%
1317,,Scheduled Delivery Standard,27,Executive Review,Recovering,Store Focus,202401,90.50%,97.00%,10.6,92.10%,89.10%,92.40%,88.10%
4334,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202401,90.90%,89.20%,12.5,92.30%,86.90%,89.80%,94.10%
4443,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202401,83.90%,81.90%,11.1,90.70%,85.10%,77.50%,83.10%
3359,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202401,87.40%,80.60%,13.5,84.00%,77.60%,96.10%,90.70%
628,,Scheduled Delivery Standard,9,At Risk,Recovering,Store Focus,202401,84.40%,91.40%,19.1,94.70%,68.20%,92.40%,78.70%
632,,Scheduled Delivery Standard,29,Executive Review,Recovering,Store Focus,202401,87.70%,88.90%,13.4,94.40%,92.00%,90.80%,73.70%
1037,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202401,87.60%,83.10%,17.3,85.50%,87.80%,91.20%,85.70%
1359,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202401,88.10%,81.70%,14.5,88.00%,92.60%,88.10%,83.30%
1748,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202401,82.00%,81.80%,16,89.20%,86.20%,78.80%,73.10%
2348,,Scheduled Delivery Standard,24,Executive Review,Degrading,Store Focus,202401,83.90%,84.50%,13.7,85.70%,89.30%,94.20%,68.10%
2928,,Scheduled Delivery Standard,37,Executive Review,Recovering,Store Focus,202401,91.20%,94.20%,15.2,96.70%,93.10%,95.10%,77.50%
3367,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202401,76.00%,71.80%,17.1,0.00%,85.30%,70.10%,77.30%
4384,,Scheduled Delivery Standard,47,Executive Review,Degrading,Store Focus,202401,90.10%,84.90%,14.2,87.60%,93.20%,93.50%,85.50%
616,,Scheduled Delivery Standard,41,Executive Review,Recovering,Store Focus,202401,85.30%,79.20%,16.3,94.80%,94.30%,90.10%,63.50%
630,,Scheduled Delivery Standard,38,Executive Review,Recovering,Store Focus,202401,87.60%,86.20%,14.4,94.90%,91.90%,92.40%,69.90%
634,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202401,89.70%,84.40%,14.8,93.60%,98.40%,80.70%,86.70%
1135,,Scheduled Delivery Standard,10,At Risk,Recovering,Store Focus,202401,93.10%,86.90%,12.2,96.90%,94.40%,88.40%,92.70%
2703,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202401,83.50%,83.00%,12,96.50%,99.00%,95.00%,42.10%
1348,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202401,90.20%,86.20%,14.5,92.40%,92.10%,94.30%,81.10%
1261,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,91.50%,97.40%,14.8,96.60%,94.00%,89.20%,86.20%
3724,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202401,85.60%,91.30%,10.3,87.80%,93.60%,77.20%,84.10%
