Store,DC,Commodity,23-Dec,24-Dec,25-Dec,26-Dec,27-Dec,28-Dec,29-Dec
3569,6083,FDD,1,1,1,1,1,1,1
3570,6055,FDD,1,0,1,1,1,1,1
3571,7012,FDD,1,0,1,1,1,1,1
3572,7010,FDD,1,1,1,1,1,1,1
3573,7016,FDD,1,0,1,1,1,1,1
3574,6056,FDD,1,0,1,1,1,0,1
3579,7010,FDD,1,1,1,1,1,1,1
3580,7012,FDD,1,0,1,1,1,1,1
3581,7012,FDD,1,0,1,1,1,1,1
3582,7077,FDD,1,1,1,1,1,1,1
3583,6096,FDD,1,1,1,1,1,1,1
3584,7010,FDD,1,1,1,1,1,1,1
3585,7010,FDD,1,1,1,1,1,1,1
3587,7048,FDD,1,1,1,1,1,1,1
3588,7016,FDD,1,0,1,1,1,1,1
3590,7079,FDD,1,0,1,1,1,1,1
3591,7010,FDD,1,1,1,1,1,1,1
3593,6072,FDD,1,1,1,1,1,1,1
3594,6064,FDD,1,1,1,1,1,1,1
3595,6091,FDD,1,0,1,1,1,1,1
3596,6084,FDD,1,1,1,1,1,1,1
3597,7024,FDD,1,1,1,1,1,1,1
3598,7030,FDD,1,1,1,1,1,1,1
3599,6072,FDD,1,1,1,1,1,1,1
3600,6091,FDD,1,0,1,1,1,1,1
3601,7024,FDD,1,1,1,1,1,1,1
3602,6059,FDD,1,0,1,1,1,1,1
3603,7016,FDD,1,0,1,1,1,1,1
3604,7013,FDD,1,0,1,1,1,1,1
3605,7016,FDD,1,0,1,1,1,1,1
3606,8851,FDD,1,0,1,1,1,1,1
3607,6096,FDD,1,1,1,1,1,1,1
3608,7017,FDD,1,0,1,1,1,1,1
3609,6095,FDD,1,0,1,1,1,1,1
3611,6095,FDD,1,0,1,1,1,1,1
3612,6858,FDD,1,1,1,1,1,1,1
3614,6858,FDD,1,1,1,1,1,1,1
3615,7015,FDD,1,1,1,1,1,1,1
3616,6057,FDD,1,1,1,0,1,1,1
3617,8851,FDD,1,0,1,1,1,1,1
3619,6062,FDD,1,1,1,1,1,1,1
3621,6095,FDD,1,0,1,1,1,1,1
3622,6858,FDD,1,1,1,1,1,1,1
3623,6083,FDD,1,1,0,1,1,1,0
3624,7079,FDD,1,0,1,1,1,1,1
3626,6858,FDD,1,1,1,1,1,1,1
3627,6055,FDD,1,1,1,1,1,1,1
3628,6073,FDD,1,0,1,1,1,1,1
3629,8851,FDD,1,0,1,1,1,1,1
3630,7024,FDD,1,0,1,1,1,1,1
3631,6064,FDD,1,1,1,1,1,1,1
3632,6074,FDD,1,0,1,1,1,1,1
3633,6047,FDD,1,0,1,1,1,1,1
3634,7030,FDD,1,1,1,1,1,1,1
3635,6062,FDD,1,1,1,1,1,1,1
3637,6042,FDD,1,0,1,1,1,1,1
3638,6073,FDD,1,1,1,1,1,1,1
3639,7016,FDD,1,0,1,1,1,1,1
3640,7010,FDD,1,1,1,1,1,1,1
3641,7012,FDD,1,0,1,1,1,1,1
3643,6085,FDD,1,1,1,1,1,1,1
3644,6091,FDD,1,1,1,1,1,1,1
3645,6083,FDD,1,1,1,1,1,1,1
3646,6073,FDD,1,1,1,1,1,1,1
3648,7018,FDD,1,1,1,1,1,1,1
3652,7048,FDD,1,1,1,1,1,1,1
3653,6064,FDD,1,1,1,1,1,1,1
3654,6082,FDD,1,1,1,1,1,1,1
3658,6858,FDD,1,1,1,1,1,1,1
3659,6062,FDD,1,1,1,1,1,1,1
3660,6062,FDD,1,1,1,1,1,1,1
3661,6084,FDD,1,0,1,1,1,1,1
3700,6073,FDD,1,1,1,1,1,1,1
3701,6091,FDD,1,1,0,1,1,1,0
3702,6099,FDD,1,1,1,1,1,1,1
3703,6057,FDD,1,1,1,1,1,1,1
3705,7021,FDD,1,1,1,1,1,1,1
3708,7048,FDD,1,1,1,1,1,1,1
3709,6095,FDD,1,0,1,1,1,1,1
3710,6095,FDD,1,0,1,1,1,1,1
3712,7048,FDD,1,1,1,1,1,1,1
3713,6073,FDD,1,1,1,1,1,1,1
3717,6062,FDD,1,1,1,1,1,1,1
3720,6047,FDD,1,0,1,1,1,1,1
3722,7017,FDD,1,1,1,1,1,1,1
3723,7015,FDD,1,0,1,1,1,1,1
3724,6073,FDD,1,0,1,1,1,1,1
3725,7024,FDD,1,0,1,1,1,1,1
3726,6074,FDD,1,0,1,1,1,1,1
3727,7010,FDD,1,1,1,1,1,1,1
3729,7048,FDD,1,1,1,1,1,1,1
3730,7013,FDD,1,1,1,1,1,1,1
3731,6084,FDD,1,1,1,1,1,1,1
3732,6084,FDD,1,1,1,1,1,1,1
3733,6073,FDD,1,1,1,1,1,1,1
3734,7018,FDD,1,1,1,0,1,1,0
3736,6057,FDD,1,1,1,1,1,1,1
3738,7017,FDD,1,0,1,1,1,1,1
3740,7077,FDD,1,0,1,1,1,1,1
3741,6095,FDD,1,1,1,1,1,1,1
3742,7021,FDD,1,1,1,1,1,1,1
3743,6082,FDD,1,1,1,1,1,1,1
3745,6082,FDD,1,1,1,1,1,1,1
3746,6082,FDD,1,1,1,1,1,1,1
3747,7055,FDD,1,1,1,1,1,1,1
3748,6095,FDD,1,1,1,1,1,1,1
3749,7012,FDD,1,0,1,1,1,1,1
3750,6095,FDD,1,0,1,1,1,1,1
3751,7013,FDD,1,1,1,1,1,1,1
3752,6082,FDD,1,1,1,1,1,1,1
3754,7021,FDD,1,1,1,1,1,1,1
3757,7021,FDD,1,1,1,1,1,1,1
3758,7079,FDD,1,1,1,1,1,0,1
3760,7079,FDD,1,1,1,1,1,0,1
3761,7079,FDD,1,1,1,1,1,0,1
3762,6077,FDD,1,0,1,1,1,1,1
3763,6084,FDD,1,0,1,1,1,1,1
3764,6056,FDD,1,0,1,1,1,1,1
3765,7055,FDD,1,0,1,1,1,1,1
3768,6858,FDD,1,1,1,0,1,1,1
3770,6858,FDD,1,1,1,1,1,1,1
3771,7013,FDD,1,1,1,1,1,1,1
3772,6097,FDD,1,0,1,1,1,1,1
3773,6064,FDD,1,1,1,1,1,1,1
3774,7030,FDD,1,1,1,1,1,1,1
3777,6042,FDD,1,1,1,1,1,1,1
3778,7077,FDD,1,1,1,1,1,1,1
3780,6047,FDD,1,0,1,1,1,1,1
3781,7055,FDD,1,0,1,1,1,1,1
3782,8851,FDD,1,1,1,1,1,1,1
3783,7012,FDD,1,0,1,1,1,1,1
3784,7012,FDD,1,0,1,1,1,1,1
3785,7019,FDD,1,0,1,1,1,1,1
3786,6055,FDD,1,1,1,1,1,1,1
3790,7024,FDD,1,0,1,1,1,1,1
3791,6074,FDD,1,0,1,1,1,0,1
3792,7012,FDD,1,0,1,1,1,1,1
3794,7021,FDD,1,1,1,1,1,1,1
3795,7030,FDD,1,1,1,1,1,1,1
3796,7084,FDD,1,1,1,1,1,1,1
3799,7013,FDD,1,1,1,1,1,1,1
3801,7021,FDD,1,1,1,1,1,1,1
3802,7030,FDD,1,0,1,1,1,1,1
3803,7014,FDD,1,1,1,1,1,1,1
3804,6047,FDD,1,0,1,1,1,1,1
3805,7077,FDD,1,1,1,1,1,1,1
3806,7079,FDD,1,1,1,1,1,1,1
3807,7013,FDD,1,0,1,1,1,1,1
3809,7055,FDD,1,0,1,0,1,1,1
3810,7030,FDD,1,1,1,1,1,1,1
3812,7012,FDD,1,0,1,1,1,1,1
3817,8851,FDD,1,0,1,1,1,1,1
3823,7018,FDD,1,0,1,1,1,1,1
3824,7018,FDD,1,0,1,1,1,1,1
3825,6091,FDD,1,0,1,1,1,1,1
3826,6084,FDD,1,1,1,1,1,1,1
3827,7010,FDD,1,0,1,1,1,1,1
3828,6056,FDD,1,0,1,1,1,1,1
3829,6097,FDD,1,0,1,1,1,1,1
3830,7030,FDD,1,1,1,1,1,1,1
3831,6091,FDD,1,1,1,1,1,1,1
3833,7013,FDD,1,1,1,1,1,1,1
3835,6062,FDD,1,1,1,1,1,1,1
3837,7024,FDD,1,1,1,1,1,1,1
3838,7017,FDD,1,0,1,1,1,1,1
3840,6074,FDD,1,0,1,1,1,1,1
3842,6096,FDD,1,1,1,1,1,1,1
3843,7016,FDD,1,0,1,1,1,1,1
3844,7013,FDD,1,1,1,1,1,1,1
3845,7013,FDD,1,1,1,1,1,1,1
3846,7013,FDD,1,1,1,1,1,1,1
3850,7021,FDD,1,1,1,1,1,1,1
3851,7055,FDD,1,0,1,1,1,1,1
3852,6097,FDD,0,0,1,0,1,1,1
3853,7079,FDD,1,1,1,1,1,1,1
3857,6085,FDD,1,1,1,1,1,1,1
3860,7017,FDD,1,1,1,1,1,1,1
3861,7013,FDD,1,1,1,1,1,1,1
3862,8851,FDD,1,0,1,1,1,1,1
3864,6091,FDD,1,0,1,1,1,1,1
3867,7018,FDD,1,0,1,1,1,1,1
3868,6082,FDD,1,1,1,1,1,1,1
3869,7016,FDD,1,1,1,1,1,1,1
3870,6064,FDD,1,0,1,1,1,1,1
3872,7018,FDD,1,0,1,1,1,1,1
3874,6055,FDD,1,0,1,1,1,1,1
3875,7079,FDD,1,1,1,1,1,1,1
3876,6074,FDD,1,1,0,1,1,0,1
3877,6099,FDD,1,1,1,1,1,1,1
3880,7016,FDD,1,1,1,1,1,1,1
3884,7013,FDD,1,0,1,1,1,1,1
3886,6083,FDD,1,0,1,1,1,0,1
3887,6071,FDD,1,0,1,1,1,1,1
3888,6083,FDD,1,0,1,1,1,1,1
3889,6858,FDD,1,1,1,1,1,1,1
3891,7024,FDD,1,1,1,1,1,1,1
3893,7024,FDD,1,1,1,1,1,1,1
3894,6097,FDD,1,0,1,1,1,1,1
3896,7013,FDD,1,0,1,1,1,1,1
3899,6073,FDD,1,1,1,1,1,1,1
3912,7030,FDD,1,1,1,1,1,1,1
3947,7084,FDD,1,0,1,1,1,1,1
3959,6097,FDD,1,0,1,1,1,1,1
3990,6072,FDD,1,0,1,1,1,1,1
4046,6056,FDD,1,1,1,1,1,1,1
4048,6057,FDD,1,0,1,1,1,1,1
4049,7055,FDD,1,1,1,1,1,1,1
4053,7055,FDD,1,0,1,1,1,1,1
4054,7055,FDD,1,0,1,1,1,1,1
4055,6083,FDD,1,0,1,1,1,1,1
4056,6083,FDD,1,0,1,1,1,1,1
4057,7015,FDD,1,0,1,1,1,1,1
4064,7016,FDD,1,1,1,1,1,1,1
4065,6091,FDD,1,0,1,1,1,1,1
4101,7084,FDD,1,0,1,1,1,1,1
4102,6083,FDD,1,0,1,1,1,0,1
4103,6083,FDD,0,0,1,0,1,1,1
4104,6064,FDD,1,1,1,1,1,1,1
4105,6084,FDD,1,0,1,1,1,1,1
4108,6082,FDD,1,1,1,1,1,1,1
4111,7010,FDD,1,0,1,1,1,1,1
4112,6083,FDD,1,1,1,1,1,1,1
4114,6056,FDD,1,0,1,1,1,1,1
4115,6083,FDD,1,0,1,1,1,1,1
4118,6097,FDD,1,1,1,1,1,1,1
4127,7048,FDD,1,1,1,1,1,1,1
4128,6082,FDD,1,1,1,1,1,1,1
4129,6057,FDD,1,1,1,1,1,1,1
4130,6083,FDD,1,0,1,1,1,1,1
4131,6083,FDD,0,0,1,1,0,1,1
4132,7084,FDD,1,0,1,1,1,1,1
4134,7084,FDD,1,0,1,1,1,1,1
4137,7021,FDD,1,1,1,1,1,1,1
4138,7018,FDD,1,0,1,1,1,1,1
4139,7018,FDD,1,0,1,1,1,1,1
4141,6071,FDD,1,0,1,1,1,1,1
4142,8851,FDD,1,0,1,1,1,1,1
4144,6055,FDD,1,0,1,1,1,1,1
4145,6055,FDD,1,1,1,1,1,1,1
4147,6858,FDD,1,1,0,1,1,1,1
4148,6073,FDD,1,1,1,1,1,1,1
4153,7030,FDD,1,1,1,1,1,1,1
4156,7014,FDD,1,0,1,1,1,1,1
4157,6858,FDD,1,1,1,1,1,1,1
4159,6071,FDD,1,0,1,1,1,1,1
4160,6071,FDD,1,0,1,1,1,1,1
4162,6083,FDD,1,0,1,1,1,1,1
4163,6083,FDD,1,1,1,1,1,1,1
4164,6056,FDD,1,1,1,1,1,1,1
4165,6064,FDD,1,1,1,1,1,1,1
4166,6097,FDD,1,0,1,1,1,1,1
4168,6082,FDD,1,0,1,1,1,1,1
4169,7084,FDD,1,0,1,1,1,1,1
4171,7084,FDD,1,0,1,1,1,1,1
4176,7021,FDD,1,1,1,1,1,1,1
4178,7021,FDD,1,1,1,1,1,1,1
4182,6064,FDD,1,1,1,1,1,1,1
4183,6083,FDD,1,0,1,1,1,1,1
4184,6096,FDD,1,1,1,1,1,1,1
4185,6055,FDD,1,0,1,1,1,1,1
4187,6072,FDD,1,1,1,1,1,1,1
4188,6072,FDD,1,1,1,1,1,1,1
4189,7019,FDD,1,1,1,1,1,1,1
4191,7016,FDD,0,0,1,0,1,1,1
4193,7010,FDD,1,1,1,1,1,1,1
4194,6083,FDD,1,0,1,1,1,1,1
4195,6042,FDD,1,1,1,1,1,1,1
4196,7077,FDD,1,0,1,1,0,1,1
4197,6071,FDD,1,0,1,1,1,1,1
4198,6065,FDD,1,1,1,1,1,1,1
4200,6095,FDD,1,1,1,1,1,1,1
4201,6084,FDD,1,1,1,1,1,1,1
4202,7048,FDD,1,1,1,1,1,1,1
4203,7013,FDD,1,1,1,1,1,1,1
4206,6055,FDD,1,0,1,1,1,1,1
4209,7018,FDD,1,0,1,1,1,1,1
4210,7019,FDD,1,0,1,1,1,1,1
4211,6071,FDD,1,0,1,1,1,1,1
4215,6056,FDD,1,1,1,1,1,1,1
4216,7055,FDD,1,0,1,1,1,1,1
4218,7013,FDD,1,0,1,1,1,1,1
4219,6083,FDD,1,0,1,1,1,1,1
4220,7016,FDD,1,1,1,1,1,1,1
4221,7021,FDD,1,1,1,1,1,1,1
4223,6097,FDD,1,0,1,1,1,1,1
4224,6858,FDD,1,1,1,1,1,1,1
4226,6062,FDD,1,1,1,1,1,1,1
4230,7055,FDD,1,1,1,1,1,1,1
4231,7055,FDD,1,1,1,1,1,1,1
4232,7013,FDD,1,1,1,1,1,1,1
4233,7013,FDD,1,0,0,1,1,0,1
4235,6059,FDD,1,1,1,1,1,1,1
4237,6073,FDD,1,1,1,1,1,1,1
4239,7048,FDD,1,1,1,1,1,1,1
4240,6064,FDD,1,1,1,1,1,1,1
4241,7015,FDD,1,0,1,1,1,1,1
4243,6074,FDD,1,0,1,1,1,1,1
4244,7079,FDD,1,1,1,1,1,1,1
4246,7079,FDD,1,1,1,1,1,1,1
4249,7021,FDD,1,1,0,1,1,1,0
4250,6858,FDD,1,1,1,1,1,1,1
4252,7013,FDD,1,1,1,1,1,1,1
4253,7079,FDD,1,0,1,1,1,1,1
4255,7017,FDD,1,1,1,1,1,1,1
4256,7079,FDD,1,0,1,1,1,1,1
4257,7079,FDD,1,1,1,1,1,1,1
4258,7016,FDD,1,1,1,1,1,1,1
4259,6059,FDD,1,1,1,1,1,1,1
4260,8851,FDD,1,1,1,1,1,1,1
4262,6099,FDD,1,0,1,1,1,1,1
4264,7013,FDD,1,1,1,1,1,1,1
4273,6091,FDD,1,0,1,1,1,1,1
4274,6858,FDD,1,0,1,1,1,1,1
4275,7013,FDD,1,1,1,1,1,1,1
4276,7030,FDD,1,1,1,1,1,1,1
4277,7012,FDD,1,1,1,1,1,1,1
4278,7012,FDD,1,1,1,1,1,1,1
4279,6064,FDD,1,1,1,1,1,1,1
4281,6085,FDD,1,0,1,1,1,1,1
4283,6095,FDD,1,1,1,1,1,1,1
4284,7077,FDD,1,0,1,1,1,1,1
4285,7017,FDD,1,1,1,1,1,1,1
4286,7024,FDD,1,1,1,1,1,1,1
4288,7018,FDD,1,0,1,1,1,1,1
4293,7013,FDD,1,1,1,1,1,1,1
4295,7010,FDD,1,1,1,1,1,1,1
4298,7010,FDD,1,1,1,1,1,1,1
4299,6084,FDD,1,1,1,1,1,1,1
4309,7048,FDD,1,1,1,1,1,1,1
4318,7019,FDD,1,1,1,1,1,1,1
4321,7015,FDD,1,0,1,1,1,1,1
4322,7018,FDD,1,0,1,1,1,1,1
4323,7055,FDD,1,1,1,1,1,1,1
4324,7013,FDD,1,1,1,1,1,1,1
4325,7013,FDD,1,1,1,1,1,1,1
4330,7019,FDD,1,1,1,1,1,1,1
4332,6071,FDD,1,1,1,1,1,1,1
4333,7019,FDD,1,0,1,1,1,1,1
4334,6097,FDD,1,0,1,1,1,1,1
4335,7077,FDD,1,1,1,1,1,1,1
4336,7013,FDD,1,0,1,1,1,1,1
4337,7013,FDD,1,1,1,1,1,1,1
4340,7084,FDD,1,0,1,1,1,1,1
4341,6084,FDD,1,1,1,1,1,1,1
4348,6047,FDD,1,0,1,1,1,1,1
4350,7016,FDD,1,0,0,1,1,1,0
4352,7079,FDD,1,1,1,1,1,1,1
4355,7013,FDD,1,1,1,1,1,1,1
4357,7019,FDD,1,0,1,1,1,1,1
4358,7018,FDD,1,0,1,1,1,1,1
4365,8851,FDD,1,0,1,1,1,1,1
4366,6084,FDD,1,0,1,1,1,1,1
4367,6082,FDD,1,0,1,1,1,1,1
4368,6099,FDD,1,0,1,1,1,1,1
4370,7048,FDD,1,1,1,1,1,1,1
4371,6082,FDD,1,0,1,1,1,1,1
4372,7017,FDD,1,0,1,1,1,1,1
4373,6082,FDD,1,0,1,1,1,1,1
4374,7079,FDD,1,0,1,1,1,1,1
4375,6082,FDD,1,1,1,1,1,1,1
4376,6082,FDD,1,1,1,1,1,1,1
4377,7077,FDD,1,1,1,1,1,1,1
4378,7016,FDD,1,0,1,1,1,1,1
4381,6082,FDD,1,0,1,1,1,1,1
4383,6074,FDD,1,0,1,1,1,1,1
4384,6073,FDD,1,1,1,1,1,1,1
4387,7014,FDD,1,0,1,1,1,1,1
4388,7016,FDD,1,1,1,1,1,1,1
4389,7014,FDD,0,0,1,1,1,1,1
4390,7015,FDD,1,1,1,1,1,1,1
4392,7084,FDD,1,0,1,1,1,1,1
4393,7048,FDD,1,1,1,1,1,1,1
4394,7021,FDD,1,1,1,1,1,1,1
4395,7021,FDD,1,1,1,1,1,1,1
4399,7055,FDD,1,1,1,1,1,1,1
4403,6096,FDD,1,1,1,1,1,1,1
4404,6047,FDD,1,0,1,1,1,1,1
4405,7024,FDD,1,1,1,1,1,1,1
4407,7019,FDD,1,1,1,1,1,1,1
4409,6095,FDD,1,1,1,1,1,1,1
4410,6858,FDD,1,1,1,1,1,1,1
4412,7077,FDD,1,1,1,1,1,1,1
4413,6097,FDD,1,0,1,1,1,1,1
4414,6062,FDD,1,0,1,1,1,1,1
4415,6084,FDD,1,0,1,1,1,1,1
4416,7010,FDD,1,1,1,1,1,1,1
4417,7055,FDD,1,0,1,1,1,1,1
4420,6073,FDD,1,0,1,1,1,1,1
4421,6095,FDD,1,1,1,1,1,1,1
4423,6047,FDD,1,0,1,1,1,1,1
4424,6074,FDD,1,0,1,1,1,1,1
4425,6071,FDD,1,0,1,1,1,1,1
4426,6095,FDD,1,1,1,1,1,1,1
4427,6099,FDD,1,0,1,1,1,1,1
4428,6097,FDD,1,0,1,1,0,1,1
4430,7013,FDD,1,1,1,1,1,1,1
4431,6858,FDD,1,0,1,1,1,1,1
4432,6858,FDD,1,1,1,1,1,1,1
4434,6099,FDD,1,0,1,1,1,1,1
4435,6062,FDD,1,0,1,1,1,1,1
4436,6095,FDD,1,0,1,1,1,1,1
4439,6074,FDD,1,0,1,1,1,1,1
4440,6073,FDD,1,0,1,1,1,1,1
4443,6055,FDD,1,1,1,1,1,1,1
4444,6099,FDD,1,1,1,1,1,1,1
4445,6055,FDD,1,1,1,1,1,1,1
4446,8851,FDD,1,1,1,1,1,1,1
4450,6097,FDD,1,1,1,1,1,1,1
4451,7013,FDD,1,1,1,1,1,1,1
4452,6055,FDD,1,1,1,1,1,1,1
4453,6056,FDD,1,0,1,1,1,1,1
4456,7030,FDD,1,0,1,1,1,1,1
4457,6073,FDD,1,1,1,1,1,0,1
4458,6858,FDD,1,1,1,1,1,1,1
4459,6091,FDD,1,0,0,1,1,1,1
4460,6082,FDD,1,1,1,1,1,1,1
4461,7012,FDD,1,1,1,1,1,1,1
4464,6084,FDD,1,0,1,1,1,1,1
4465,7010,FDD,1,1,1,1,1,1,1
4466,7010,FDD,1,0,0,1,1,1,1
4468,7010,FDD,1,1,1,1,1,1,1
4469,6062,FDD,1,0,1,1,1,1,1
4470,7015,FDD,1,0,1,1,1,1,1
4471,7077,FDD,1,1,1,1,1,1,0
4472,6095,FDD,1,0,1,1,1,1,1
4473,7013,FDD,1,1,1,1,1,1,1
4475,6065,FDD,1,1,1,1,1,1,1
4476,7016,FDD,1,1,1,1,1,1,1
4477,6858,FDD,1,1,1,1,1,1,1
4478,7015,FDD,1,0,1,1,1,1,1
4479,6074,FDD,1,0,1,1,1,1,1
4482,6062,FDD,1,1,1,1,1,1,1
4483,6062,FDD,1,0,1,1,1,1,1
4484,6091,FDD,1,1,1,1,1,1,1
4487,6055,FDD,1,0,1,1,1,1,1
4490,7013,FDD,1,0,1,1,1,1,1
4497,7019,FDD,1,1,1,1,1,1,1
4499,6091,FDD,1,1,1,1,1,1,1
4501,7017,FDD,1,1,1,1,1,1,1
4503,6064,FDD,1,0,1,1,1,1,1
4504,6095,FDD,1,1,1,1,1,1,1
4506,6073,FDD,1,1,1,1,1,1,1
4508,6083,FDD,1,1,0,1,1,1,0
4509,6064,FDD,1,1,1,1,1,1,1
4511,7024,FDD,1,0,1,1,1,1,1
4512,7010,FDD,1,1,1,1,1,1,1
4514,6047,FDD,1,0,1,1,1,1,1
4516,6082,FDD,1,1,1,1,1,1,1
4517,6099,FDD,1,1,1,1,1,1,1
4519,6099,FDD,1,0,1,1,1,1,1
4520,6099,FDD,1,0,1,1,1,1,1
4521,6073,FDD,1,0,1,1,1,1,1
4524,6097,FDD,1,1,1,1,1,1,1
4525,6099,FDD,1,0,1,1,1,1,1
4526,7010,FDD,1,1,1,1,1,1,1
4527,6099,FDD,1,1,1,1,1,1,1
4528,6055,FDD,1,1,1,1,1,1,1
4529,7024,FDD,1,0,1,1,1,1,1
4530,6099,FDD,1,1,1,1,1,1,1
4531,7024,FDD,1,0,1,1,1,1,1
4533,6072,FDD,1,1,1,1,1,1,1
4538,7010,FDD,1,1,1,1,1,1,1
4540,6074,FDD,1,0,1,1,1,1,1
4543,7013,FDD,1,1,1,1,1,1,1
4545,6091,FDD,1,1,1,1,1,1,1
4546,8851,FDD,1,0,1,1,1,1,1
4553,6065,FDD,1,1,1,1,1,1,1
4554,6083,FDD,1,1,1,1,1,1,1
4556,6099,FDD,0,1,0,1,0,1,1
4558,6095,FDD,1,0,1,1,1,1,1
4560,8851,FDD,1,1,1,1,1,1,1
4561,6099,FDD,1,1,1,1,1,1,1
4564,6091,FDD,1,1,1,1,1,1,1
4565,6099,FDD,1,0,1,1,1,1,1
4567,7018,FDD,1,0,1,1,1,1,1
4568,7018,FDD,1,0,1,1,1,1,1
4569,7018,FDD,1,0,1,1,1,1,1
4570,6096,FDD,1,1,1,1,1,1,1
4574,6858,FDD,1,0,1,1,1,1,1
4577,6082,FDD,1,1,1,1,1,1,1
4579,6082,FDD,1,1,1,1,1,1,1
4580,7019,FDD,1,1,1,1,1,1,1
4581,7019,FDD,1,0,1,1,1,1,1
4582,7019,FDD,1,0,1,1,1,1,1
4583,6055,FDD,1,0,1,1,1,1,1
4585,7015,FDD,1,1,1,1,1,1,1
4586,6057,FDD,1,0,1,1,1,1,1
4588,6071,FDD,1,0,1,1,1,1,1
4589,6062,FDD,1,0,1,1,1,1,1
4590,6065,FDD,1,1,1,1,1,1,1
4591,6062,FDD,1,0,1,1,1,1,1
4593,6073,FDD,1,1,1,1,1,1,1
4594,6858,FDD,1,0,1,1,1,1,1
4597,6047,FDD,1,1,1,1,1,1,1
4599,7077,FDD,1,1,1,1,1,1,1
4600,7018,FDD,1,0,1,1,1,1,1
4601,6084,FDD,1,1,1,1,1,1,1
4603,7013,FDD,1,0,1,1,1,1,1
4605,7010,FDD,1,0,1,1,1,1,1
4606,6077,FDD,1,0,1,1,0,1,1
4607,6097,FDD,1,0,1,1,1,1,1
4609,7055,FDD,1,0,1,1,1,1,1
4611,6065,FDD,1,1,1,1,1,1,1
4612,7030,FDD,1,1,1,1,1,1,1
4615,7015,FDD,1,1,1,1,1,1,1
4616,6055,FDD,1,0,1,1,1,1,1
4618,7010,FDD,1,0,1,1,1,1,1
4619,6072,FDD,1,1,1,1,1,1,1
4623,7016,FDD,1,1,1,1,1,1,1
4625,7018,FDD,0,0,1,1,0,1,1
4626,7018,FDD,1,1,1,1,1,1,1
4627,6064,FDD,1,1,1,1,1,1,1
4631,7055,FDD,1,1,1,1,1,1,1
4635,6097,FDD,1,0,1,1,1,1,1
4636,7016,FDD,1,1,1,1,1,1,1
4637,7015,FDD,1,0,1,1,1,1,1
4638,7016,FDD,1,1,1,1,1,1,1
4639,7077,FDD,1,0,1,1,1,0,1
4641,7024,FDD,1,1,1,1,1,1,1
4643,7017,FDD,1,1,1,1,1,1,1
4644,7017,FDD,1,1,1,1,1,1,1
4648,7019,FDD,1,0,1,1,1,1,1
4653,7077,FDD,1,1,1,1,1,1,1
4654,6072,FDD,1,1,1,1,1,1,1
4655,7015,FDD,1,0,1,1,1,1,1
4657,7019,FDD,1,0,1,1,1,1,1
4659,6057,FDD,1,0,1,1,1,1,1
4660,6074,FDD,1,0,1,1,1,1,1
4664,6073,FDD,1,1,1,1,1,1,1
4667,6071,FDD,1,0,1,1,1,1,1
4672,7019,FDD,1,1,1,1,1,1,1
4673,6095,FDD,1,1,1,1,1,1,1
4674,7010,FDD,1,1,1,1,1,1,1
4676,6084,FDD,1,1,1,1,1,1,1
4677,6085,FDD,1,0,1,0,1,1,0
4679,6057,FDD,1,1,1,1,1,1,1
4681,6071,FDD,1,0,1,1,1,1,1
4682,7016,FDD,1,1,1,1,1,1,1
4683,6057,FDD,1,0,1,1,1,1,1
4686,6082,FDD,1,1,1,1,1,1,1
4687,7030,FDD,1,0,1,1,1,1,1
4690,6071,FDD,1,0,1,1,1,1,1
4691,7019,FDD,1,1,1,1,1,1,1
4692,6062,FDD,1,1,1,1,1,1,1
4695,6059,FDD,1,0,1,1,1,1,1
4697,7016,FDD,1,0,1,1,1,1,1
4699,7024,FDD,1,1,1,0,1,1,0
4734,7018,FDD,1,0,0,1,1,0,1
4747,7018,FDD,1,0,1,1,1,1,1
4756,7019,FDD,1,1,1,1,1,1,1
4757,7021,FDD,1,1,1,1,1,1,1
4759,7048,FDD,1,1,1,1,1,1,1
4762,7084,FDD,1,1,1,1,1,1,1
4848,6073,FDD,1,1,1,1,1,1,1
4849,6085,FDD,1,1,1,1,1,1,1
4865,7079,FDD,1,1,1,1,1,1,1
5003,6084,FDD,1,0,1,1,1,0,1
5005,6099,FDD,1,1,1,1,1,1,1
5007,7048,FDD,1,1,1,1,1,1,1
5008,7084,FDD,1,0,1,1,1,1,1
5012,7030,FDD,1,1,1,1,1,1,1
5013,6858,FDD,1,1,1,1,1,1,1
5014,6858,FDD,1,1,1,1,1,1,1
5021,6056,FDD,1,1,1,1,1,1,1
5022,6057,FDD,1,0,1,1,1,1,1
5023,7084,FDD,1,0,1,1,1,1,1
5025,7055,FDD,1,1,1,1,1,1,1
5027,6047,FDD,1,1,1,1,1,1,1
5028,6074,FDD,1,0,1,1,1,1,1
5029,6074,FDD,1,0,1,1,1,1,1
5030,6074,FDD,1,0,1,1,1,1,1
5031,7013,FDD,1,1,1,1,1,1,1
5032,7084,FDD,1,0,1,1,1,1,1
5033,7018,FDD,1,0,1,1,1,1,1
5035,6071,FDD,1,1,1,1,1,1,1
5036,6071,FDD,1,0,1,1,1,1,1
5037,6099,FDD,1,1,1,1,1,1,1
5039,7030,FDD,1,0,1,1,1,1,1
5040,7017,FDD,1,1,1,1,1,1,1
5041,7021,FDD,1,1,1,1,1,1,1
5043,6072,FDD,1,1,1,1,1,1,1
