Market ID,Region,Store #,,Fulfilment Type,Weeks on DPI, Status, Trend,Directional Focus  ,Max WM WK ID,OTD* %,OTP* % ,Dwell Time* ,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
128,13,1342,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,93.40%,67.88%,15.72,97.73%,93.85%,95.83%,84.13%
128,13,1342,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202246,75.20%,81.06%,19.2,87.88%,87.61%,66.35%,51.16%
128,13,1353,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202246,83.69%,91.52%,14.82,86.50%,88.60%,81.85%,75.79%
128,13,4129,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202246,66.85%,62.77%,26.21,62.44%,79.47%,53.16%,70.19%
129,13,485,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,92.31%,83.33%,14.68,100.00%,80.00%,100.00%,90.00%
129,13,485,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202246,76.44%,81.98%,8.47,88.79%,75.21%,71.58%,68.82%
129,13,2913,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202246,79.06%,69.22%,19.19,82.56%,85.75%,74.48%,71.25%
130,13,428,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202246,87.72%,83.94%,12.65,93.01%,91.96%,82.79%,85.84%
130,13,532,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,75.33%,71.65%,21.27,85.37%,88.27%,49.13%,69.10%
130,13,839,,Scheduled Delivery Standard,13,Executive Review,Recovering,Store Focus,202246,88.95%,86.52%,13.43,90.94%,89.87%,89.48%,84.62%
130,13,935,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202246,71.86%,63.09%,20.23,83.13%,76.08%,59.59%,64.13%
130,13,1102,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202246,70.46%,79.07%,21.21,88.71%,71.56%,54.85%,59.77%
130,13,1206,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202246,79.17%,77.21%,13.32,87.68%,78.82%,70.45%,80.44%
130,13,1266,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,97.29%,75.31%,12.48,93.15%,100.00%,100.00%,97.37%
130,13,1266,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202246,78.26%,73.08%,17.69,84.71%,93.26%,65.30%,63.00%
130,13,4683,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202246,72.09%,68.32%,16.26,76.08%,80.04%,69.19%,61.52%
131,13,1136,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,97.68%,73.93%,14.67,100.00%,98.06%,98.04%,92.73%
131,13,1136,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202246,77.46%,70.83%,16.25,96.04%,96.97%,65.73%,67.56%
131,13,2132,,Scheduled Delivery Standard,32,Executive Review,Degrading,Store Focus,202246,82.21%,90.05%,14.65,89.82%,84.55%,77.44%,75.54%
131,13,2822,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202246,91.53%,88.65%,12.17,94.23%,93.38%,89.94%,88.19%
131,13,3288,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,98.10%,71.43%,13.66,98.96%,98.86%,95.71%,100.00%
131,13,3288,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202246,81.09%,73.82%,15.86,94.82%,86.87%,75.34%,65.63%
131,13,5056,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202246,78.30%,80.09%,16.72,89.74%,89.32%,54.26%,76.47%
132,13,402,,Scheduled Delivery Express,8,Executive Review,Recovering,Store Focus,202246,94.94%,86.10%,11.17,95.56%,95.24%,93.18%,95.74%
132,13,543,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,93.96%,75.16%,13.6,93.88%,86.84%,96.88%,100.00%
132,13,543,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202246,83.77%,92.17%,14.95,84.48%,81.90%,89.62%,78.85%
132,13,7301,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,97.83%,74.19%,16.43,98.90%,98.08%,98.56%,96.06%
134,13,75,,Scheduled Delivery Express,3,Active Monitoring,Recovering,Store Focus,202246,95.31%,65.80%,15.99,98.98%,95.95%,95.95%,89.19%
134,13,75,,Scheduled Delivery Standard,17,Executive Review,Recovering,Store Focus,202246,77.21%,78.41%,16.94,94.99%,87.34%,67.23%,62.81%
134,13,170,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202246,85.33%,93.43%,12.73,88.94%,83.76%,87.43%,80.12%
134,13,405,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202246,83.27%,97.32%,11.4,84.86%,82.50%,84.84%,80.18%
134,13,539,,Scheduled Delivery Standard,42,Executive Review,Recovering,Store Focus,202246,78.96%,63.98%,13.72,91.29%,82.96%,73.57%,66.31%
134,13,4295,,Scheduled Delivery Express,3,Active Monitoring,Recovering,Store Focus,202246,82.47%,64.09%,13.88,95.92%,82.50%,50.00%,87.18%
134,13,4295,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202246,67.59%,70.51%,20.72,85.82%,59.38%,60.61%,68.72%
140,13,365,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,89.74%,77.46%,12.73,92.50%,95.65%,85.71%,82.86%
140,13,365,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,202246,81.57%,92.60%,14.19,82.90%,91.98%,76.66%,69.06%
140,13,708,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,97.54%,80.65%,15.02,100.00%,100.00%,100.00%,91.67%
140,13,708,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202246,83.21%,79.98%,14.41,94.07%,86.64%,84.88%,56.03%
140,13,875,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,96.17%,75.78%,13.55,96.77%,94.95%,94.32%,98.84%
140,13,875,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,202246,80.61%,87.37%,13.72,83.47%,92.96%,80.78%,61.03%
140,13,903,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202246,73.73%,70.90%,13.55,64.68%,85.97%,81.03%,60.74%
140,13,1710,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,98.83%,84.00%,16.59,97.40%,98.44%,100.00%,100.00%
140,13,1710,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,202246,83.33%,89.58%,15.95,79.37%,90.08%,82.34%,81.07%
140,13,2720,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202246,72.17%,72.69%,19.25,79.35%,89.14%,57.27%,48.77%
140,13,2755,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,79.90%,83.72%,17.46,85.45%,93.50%,75.05%,50.83%
140,13,3059,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202246,73.01%,93.45%,11.49,71.76%,86.08%,72.03%,51.22%
140,13,6469,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202246,85.89%,88.09%,13.58,86.22%,95.48%,87.42%,70.89%
141,13,501,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,83.43%,87.31%,15.28,79.53%,90.22%,83.73%,80.47%
141,13,874,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,97.73%,81.12%,15.35,100.00%,100.00%,100.00%,90.63%
141,13,916,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,87.05%,91.56%,14.21,86.57%,96.69%,81.81%,82.63%
141,13,1025,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,202246,86.93%,92.80%,15.23,87.50%,95.97%,82.98%,81.25%
143,13,969,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202246,89.05%,84.68%,16.7,93.85%,96.46%,91.72%,70.45%
143,13,970,,Scheduled Delivery Express,7,Executive Review,Recovering,Store Focus,202246,98.59%,86.44%,10.71,97.78%,98.46%,97.87%,100.00%
143,13,970,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202246,92.61%,95.51%,10.23,97.09%,95.88%,94.59%,82.25%
143,13,2715,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202246,83.63%,76.42%,16.02,95.91%,91.40%,71.83%,72.95%
143,13,5079,,Scheduled Delivery Express,7,Executive Review,Recovering,Store Focus,202246,99.58%,85.83%,9.4,100.00%,99.14%,100.00%,99.25%
59,6,744,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202246,71.12%,81.10%,23.45,94.07%,97.86%,48.28%,36.72%
59,6,849,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,90.89%,82.24%,16.07,97.35%,96.03%,79.73%,84.95%
59,6,849,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202246,75.98%,86.43%,18.41,91.06%,91.65%,62.96%,52.23%
59,6,6579,,Scheduled Delivery Express,3,Active Monitoring,Recovering,Store Focus,202246,95.78%,82.70%,12.88,99.10%,98.92%,95.79%,89.42%
60,6,522,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,74.46%,71.02%,14.43,85.84%,89.77%,60.00%,54.36%
60,6,1186,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,79.08%,81.79%,10.35,83.33%,93.62%,71.55%,56.63%
60,6,2439,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,78.12%,91.31%,12.65,89.77%,92.23%,68.49%,60.00%
60,6,3298,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202246,71.90%,77.75%,19.56,91.86%,89.07%,50.68%,46.86%
60,6,3500,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202246,70.91%,79.55%,25.17,88.41%,88.59%,54.62%,37.00%
61,6,462,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202246,83.80%,91.60%,16.59,96.04%,91.57%,75.37%,68.10%
61,6,504,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,77.30%,79.08%,18.51,83.00%,84.35%,70.28%,69.16%
61,6,529,,Scheduled Delivery Express,3,Active Monitoring,Recovering,Store Focus,202246,95.04%,78.59%,16.7,97.78%,97.47%,91.30%,89.36%
61,6,529,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202246,76.89%,87.05%,20.78,87.75%,90.71%,44.85%,54.44%
61,6,808,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,96.91%,96.50%,10.32,96.97%,95.65%,97.92%,97.01%
62,6,872,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,77.31%,94.20%,13.14,89.99%,92.63%,69.72%,51.57%
62,6,915,,Scheduled Delivery Express,15,Executive Review,Recovering,Store Focus,202246,96.95%,77.92%,14.19,98.78%,98.65%,94.20%,95.71%
62,6,2505,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,97.89%,88.83%,11.78,100.00%,97.78%,98.04%,95.45%
62,6,2993,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202246,79.31%,81.37%,15.92,87.03%,92.42%,66.32%,69.93%
62,6,3572,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,93.47%,79.13%,17.74,94.55%,97.94%,84.95%,96.39%
62,6,3572,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,74.28%,76.47%,19.18,88.87%,90.93%,57.51%,44.13%
63,6,752,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202246,81.60%,97.61%,12.54,88.68%,92.98%,74.08%,64.92%
63,6,1062,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,97.13%,94.54%,14.55,100.00%,100.00%,95.56%,93.62%
63,6,5612,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,97.34%,93.39%,16.16,99.30%,95.62%,98.44%,95.83%
63,6,5959,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,96.16%,90.33%,11.79,97.09%,99.00%,95.95%,92.05%
63,6,5959,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202246,82.09%,87.57%,14.51,90.49%,94.57%,74.32%,67.28%
64,6,772,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,94.91%,69.83%,13.74,94.44%,100.00%,93.94%,91.53%
64,6,772,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,81.02%,88.98%,14.99,86.43%,89.43%,65.76%,80.00%
64,6,2066,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,96.07%,68.07%,11.51,92.45%,98.44%,94.00%,98.39%
64,6,2066,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,81.99%,94.57%,11.84,87.23%,89.03%,75.68%,74.17%
64,6,3296,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202246,84.88%,94.41%,15.26,93.53%,94.03%,70.03%,80.80%
64,6,3302,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202246,82.79%,93.90%,11.08,90.86%,90.60%,75.19%,73.00%
64,6,3584,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,94.54%,75.00%,14.46,97.30%,98.55%,88.68%,90.48%
64,6,3584,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,75.91%,86.14%,14.13,89.27%,94.94%,59.92%,54.71%
65,6,768,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,93.25%,86.58%,18.02,98.77%,98.68%,79.22%,95.65%
65,6,1040,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,93.15%,69.53%,21.23,96.04%,99.00%,85.88%,90.74%
65,6,1040,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,75.28%,86.92%,27.82,89.66%,89.69%,54.66%,62.67%
65,6,1409,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,86.71%,76.81%,20.95,100.00%,93.94%,44.00%,91.89%
65,6,1409,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202246,65.59%,85.89%,21.93,91.60%,86.13%,24.71%,31.42%
65,6,3226,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,96.52%,86.83%,19.44,95.40%,98.80%,96.20%,95.83%
65,6,3640,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202246,79.39%,83.01%,21.81,94.05%,96.35%,50.00%,69.54%
65,6,4512,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,98.16%,80.63%,14.39,99.31%,99.19%,97.12%,96.61%
65,6,4512,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202246,90.53%,91.05%,15.87,96.63%,95.74%,88.51%,79.53%
67,6,2257,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,87.76%,61.98%,23.38,92.75%,97.85%,76.81%,78.18%
67,6,2257,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,71.61%,78.49%,25.6,83.52%,87.18%,42.84%,59.87%
67,6,4416,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,94.90%,78.75%,14.65,98.99%,100.00%,90.63%,90.80%
68,6,351,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202246,88.74%,87.08%,10.27,91.95%,90.87%,85.54%,86.64%
68,6,400,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,93.51%,81.82%,11.97,96.51%,94.19%,90.14%,92.31%
68,6,400,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,78.31%,80.17%,17.49,83.01%,90.23%,73.89%,60.30%
68,6,602,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,97.20%,71.47%,13.76,97.73%,97.59%,95.12%,98.53%
68,6,3390,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,98.61%,82.84%,12.43,100.00%,97.17%,100.00%,97.47%
68,6,3585,,Scheduled Delivery Express,15,Executive Review,Recovering,Store Focus,202246,95.29%,78.75%,17.34,96.05%,97.33%,92.59%,95.38%
77,6,901,,Scheduled Delivery Standard,13,Executive Review,Recovering,Store Focus,202246,85.57%,79.72%,11.89,91.95%,87.26%,86.60%,72.82%
77,6,1313,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202246,77.87%,86.26%,15.17,81.61%,84.67%,79.75%,64.07%
78,6,470,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,98.47%,63.57%,11.2,100.00%,100.00%,100.00%,95.12%
80,6,395,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202246,77.16%,71.07%,12.75,92.28%,93.36%,53.81%,56.00%
80,6,1958,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202246,76.79%,73.33%,12.34,96.25%,91.46%,64.38%,44.83%
80,6,3320,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,94.78%,78.33%,13.32,100.00%,100.00%,91.89%,89.66%
80,6,5809,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,99.44%,93.68%,10.76,100.00%,100.00%,100.00%,98.18%
85,6,1042,,Scheduled Delivery Express,9,Executive Review,Recovering,Store Focus,202246,98.18%,80.00%,12.77,100.00%,100.00%,96.30%,95.24%
85,6,1042,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202246,89.58%,83.12%,9.38,90.97%,96.27%,93.23%,68.83%
86,6,999,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202246,87.30%,95.25%,10.38,90.00%,89.09%,85.44%,83.59%
86,6,2599,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202246,90.37%,85.85%,10.04,92.83%,96.71%,89.85%,80.49%
86,6,3058,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,96.30%,71.93%,10.57,94.44%,100.00%,90.91%,98.39%
86,6,3888,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202246,74.84%,75.56%,23.74,84.78%,95.63%,54.97%,55.90%
86,6,5145,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,80.30%,71.20%,12.61,89.78%,86.44%,71.80%,70.27%
87,6,404,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202246,86.26%,86.27%,12.04,94.06%,86.50%,90.38%,73.32%
87,6,1803,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,91.89%,76.33%,12.43,100.00%,100.00%,72.73%,92.68%
87,6,1803,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,71.64%,74.53%,17.99,82.94%,91.30%,47.06%,62.75%
87,6,2404,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,98.10%,72.07%,16.48,100.00%,100.00%,100.00%,90.48%
87,6,2769,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,94.17%,79.91%,15.74,96.43%,97.96%,91.30%,90.91%
87,6,2769,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202246,77.93%,82.54%,19.01,90.86%,93.27%,64.38%,55.82%
503,6,140,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,93.64%,87.23%,18.92,94.95%,100.00%,90.67%,88.89%
503,6,140,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202246,79.54%,77.39%,22.19,90.74%,85.54%,74.53%,62.64%
503,6,249,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,98.13%,92.04%,13.19,100.00%,96.97%,100.00%,93.33%
503,6,249,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202246,84.20%,92.99%,10.2,90.87%,88.94%,87.07%,65.59%
503,6,285,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202246,91.29%,88.38%,11.66,98.06%,96.53%,88.18%,80.46%
506,6,1154,,Scheduled Delivery Express,13,Executive Review,Recovering,Store Focus,202246,100.00%,91.67%,12.47,100.00%,100.00%,100.00%,100.00%
506,6,1198,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202246,78.54%,74.20%,15.68,90.24%,91.11%,62.75%,65.13%
506,6,3056,,Scheduled Delivery Standard,13,Executive Review,Recovering,Store Focus,202246,81.88%,72.62%,11.36,91.39%,92.52%,80.34%,59.05%
506,6,3057,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,97.00%,69.90%,10.64,97.06%,95.45%,100.00%,96.43%
506,6,3107,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,94.68%,67.01%,8.5,96.77%,100.00%,100.00%,82.61%
506,6,3107,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202246,80.66%,85.85%,9.74,91.11%,86.53%,79.75%,62.42%
506,6,4131,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,97.73%,69.02%,10.93,100.00%,100.00%,100.00%,92.16%
506,6,4162,,Scheduled Delivery Express,7,Executive Review,Recovering,Store Focus,202246,96.86%,83.27%,11.24,98.46%,100.00%,89.80%,98.00%
569,6,1000,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,98.33%,90.48%,11.19,100.00%,92.86%,100.00%,100.00%
70,46,5216,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,97.51%,83.24%,14.23,100.00%,96.63%,97.87%,95.24%
71,46,549,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202246,76.77%,67.38%,17.65,90.00%,100.00%,62.61%,72.22%
71,46,1051,,Scheduled Delivery Express,4,At Risk,Degrading,Store Focus,202246,78.07%,86.54%,10.56,77.27%,90.91%,69.23%,74.55%
71,46,3826,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202246,90.37%,81.99%,15.59,97.46%,88.80%,86.92%,86.75%
73,46,513,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202246,84.51%,73.38%,14.12,90.73%,87.67%,74.27%,83.54%
73,46,537,,Scheduled Delivery Express,9,Executive Review,Recovering,Store Focus,202246,96.76%,45.57%,21.19,100.00%,97.64%,95.24%,94.35%
73,46,537,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202246,81.74%,71.14%,17.53,85.81%,83.18%,79.20%,77.20%
73,46,608,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,93.06%,54.19%,16.56,94.66%,93.67%,88.64%,95.04%
73,46,608,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,72.68%,73.26%,19.87,76.23%,84.33%,65.28%,64.15%
73,46,897,,Scheduled Delivery Express,3,Active Monitoring,Degrading,Store Focus,202246,82.61%,81.15%,7.72,78.79%,90.16%,81.82%,80.72%
73,46,2891,,Scheduled Delivery Standard,27,Executive Review,Recovering,Store Focus,202246,82.22%,86.53%,15.5,90.20%,90.96%,74.31%,69.34%
73,46,3645,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,202246,75.76%,80.55%,13.79,78.33%,77.69%,75.00%,71.55%
88,46,3518,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,98.24%,75.82%,8.49,100.00%,97.14%,100.00%,95.65%
364,46,1299,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,98.51%,95.89%,13.4,95.24%,100.00%,100.00%,100.00%
366,46,1324,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,100.00%,82.76%,12.58,100.00%,100.00%,100.00%,100.00%
366,46,1411,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,84.23%,86.29%,12.8,89.37%,87.31%,86.40%,69.05%
366,46,1612,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,95.02%,69.96%,17.29,97.06%,96.84%,87.23%,96.08%
