Store,Store Type,MFC Store,Possession date,RDC,FASH DC,Import DC,Return Center,City,State,GM SQFT,Total SQFT,Start Date,End Date,SubDivision,Phase 1 Date,Phase 2 Date,Phase 3 Date
5087,SUP,,,6040,6014,8980,8092,NORTH MYRTLE BEACH,SC,"142,741","203,916",8/13/2024,1/27/2025,F,8/15/2024,12/22/2025,4/22/2027
5088,SUP,,,6027,6041,6088,9196,TRIADELPHIA,WV,"144,584","206,548",8/13/2024,1/27/2025,E,7/25/2024,11/24/2025,3/24/2027
5089,EXP,,,6025,6022,7078,9193,INVER GROVE HEIGHTS,MN,"137,482","137,482",8/13/2024,1/27/2025,M,10/12/2023,4/6/2025,8/6/2026
5090,SUP,,,7039,6022,7078,9193,DE PERE,WI,"130,351","186,215",8/13/2024,1/27/2025,E,11/1/2026,2/1/2028,#N/A
5091,SUP,,,7036,6005,7042,9153,HOUSTON (ROSEHILL),TX,"145,248","207,497",8/13/2024,1/27/2025,B,4/1/2028,7/1/2029,#N/A
5092,SUP,In progress,,6068,7842,7042,9153,LEWISVILLE (SE),TX,"144,064","205,805",8/13/2024,1/27/2025,B,4/1/2028,7/1/2029,#N/A
5093,WNM,,,6094,7842,7042,9153,TULSA (PEORIA),OK,"5,986","39,910",8/13/2024,1/27/2025,O,1/1/2028,4/1/2029,#N/A
5094,WNM,,,7036,6005,7042,9153,HOUSTON (BRAESWOOD),TX,"5,986","39,910",8/13/2024,1/27/2025,O,4/1/2028,7/1/2029,#N/A
5095,SUP,,,6038,6041,6088,9196,HARTFORD,CT,"126,251","180,359",8/13/2024,1/27/2025,F,8/15/2024,10/24/2025,2/24/2027
5096,SUP,,,7033,6029,6060,9195,PALM DESERT(C.CITY),CA,"154,767","221,095",8/13/2024,1/27/2025,M,10/1/2027,1/1/2029,#N/A
5097,SUP,,,6043,6022,7078,9193,SAGINAW,MI,"145,346","207,637",8/13/2024,1/27/2025,E,4/1/2027,7/1/2028,#N/A
5098,WNM,,,6011,7842,7067,9153,MOBILE (UNIVERSITY),AL,"6,628","44,185",8/13/2024,1/27/2025,O,2/29/2024,9/12/2025,1/12/2027
5099,SUP,,,7026,6029,6060,9195,GRAND JUNCTION (W),CO,"144,519","206,456",8/13/2024,1/27/2025,M,7/1/2027,10/1/2028,#N/A
5100,WNM,,,6006,7842,7067,8092,BIRMINGHAM (CENTER POINT),AL,"6,210","41,403",8/13/2024,1/27/2025,O,8/22/2024,4/2/2026,8/2/2027
5101,SUP,,,7033,6029,6060,9195,PAHRUMP,NV,"108,557","155,082",8/13/2024,1/27/2025,M,10/1/2027,1/1/2029,#N/A
5102,WNM,,,6048,6005,7067,9153,GRETNA,LA,"6,168","41,117",8/13/2024,1/27/2025,O,11/1/2026,2/1/2028,#N/A
5103,EXP,,,7034,6041,6088,9196,PHILADELPHIA (NE),PA,"109,554","109,554",8/13/2024,1/27/2025,F,7/1/2027,10/1/2028,#N/A
5104,SUP,,,6024,6022,8980,9193,KETTERING,OH,"147,307","210,438",8/13/2024,1/27/2025,E,7/20/2023,1/24/2025,5/24/2026
5105,SUP,,,7045,6041,8980,9196,FRONT ROYAL,VA,"142,601","203,716",8/13/2024,1/27/2025,F,4/1/2028,7/1/2029,#N/A
5106,WNM,,,6020,6014,6061,8092,OVIEDO,FL,"5,986","39,910",8/13/2024,1/27/2025,O,5/1/2022,9/1/2024,In Progress
5107,WNM,,,6066,6022,7067,9193,MADISON,TN,"5,998","39,990",8/13/2024,1/27/2025,O,7/1/2027,10/1/2028,#N/A
5108,WNM,,,6012,7842,7042,9153,EL PASO (PEBBLE HILL),TX,"6,159","41,062",8/13/2024,1/27/2025,O,12/18/2024,6/18/2026,10/18/2027
5109,WNM,,,7026,6029,6060,9195,WEST VALLEY CITY (3),UT,"5,986","39,910",8/13/2024,1/27/2025,O,7/1/2027,10/1/2028,#N/A
5110,WNM,,,7026,6029,6060,9195,DRAPER (1300E/12300),UT,"5,986","39,910",8/13/2024,1/27/2025,O,7/1/2027,10/1/2028,#N/A
5111,EXP,,,6080,6041,6088,9196,WATCHUNG,NJ,"133,403","133,403",8/13/2024,1/27/2025,F,4/1/2027,7/1/2028,#N/A
5113,SUP,,,6006,7842,7067,8092,PELL CITY,AL,"130,351","186,215",8/13/2024,1/27/2025,A,8/22/2024,4/2/2026,8/2/2027
5115,SUP,,,6009,7842,7078,9193,DAVENPORT (W),IA,"145,249","207,498",8/13/2024,1/27/2025,M,10/1/2026,1/1/2028,#N/A
5116,SUP,,,7036,6005,7042,9153,LA PORTE,TX,"145,249","207,498",8/13/2024,1/27/2025,B,4/1/2028,7/1/2029,#N/A
5117,SUP,,,7045,6041,8980,9196,WAYNESBORO,VA,"128,742","183,917",8/13/2024,1/27/2025,F,4/1/2028,7/1/2029,#N/A
5118,SUP,,,6040,6014,8980,8092,RALEIGH (540/US70),NC,"151,332","216,188",8/13/2024,1/27/2025,F,8/15/2024,12/22/2025,4/22/2027
5119,WNM,,,6066,6022,7067,9193,NASHVILLE (EDMONDSON),TN,"5,986","39,910",8/13/2024,1/27/2025,O,7/1/2027,10/1/2028,#N/A
5122,WNM,,,6018,7842,7067,9153,MEMPHIS (MT. MORIAH),TN,"6,195","41,297",8/13/2024,1/27/2025,O,3/17/2025,11/13/2026,3/13/2028
5123,SUP,,,6019,6029,7042,9195,COLORADO SPRINGS (NE),CO,"145,249","207,499",8/13/2024,1/27/2025,M,12/8/2025,3/8/2027,7/8/2028
5124,SUP,,,6031,6029,6060,9195,GLENDALE (MANISTEE),AZ,"145,248","207,497",8/13/2024,1/27/2025,B,6/30/2025,10/30/2026,#N/A
5125,WNM,,,6048,6005,7067,9153,OPELOUSAS,LA,"6,168","41,117",8/13/2024,1/27/2025,O,11/1/2026,2/1/2028,#N/A
5126,SUP,,,6006,7842,7067,8092,CENTRE,AL,"110,095","157,278",8/13/2024,1/27/2025,A,8/22/2024,4/2/2026,8/2/2027
5127,SUP,,,7039,6022,7078,9193,LA CROSSE (S),WI,"130,768","186,812",8/13/2024,1/27/2025,E,11/1/2026,2/1/2028,#N/A
5129,EXP,,,6023,6014,6088,8092,LANDOVER HILLS,MD,"144,277","144,277",8/13/2024,1/27/2025,F,3/10/2025,10/4/2026,2/4/2028
5130,EXP,,,7034,6041,6088,9196,PHILADELPHIA (BU),PA,"141,985","141,985",8/13/2024,1/27/2025,F,7/1/2027,10/1/2028,#N/A
5131,EXP,,,7034,6041,6088,9196,BENSALEM,PA,"142,448","142,448",8/13/2024,1/27/2025,F,7/1/2027,10/1/2028,#N/A
5132,WNM,,,6020,6014,6061,8092,WINTER SPRINGS,FL,"5,986","39,910",8/13/2024,1/27/2025,O,5/1/2022,9/1/2024,In Progress
5133,SUP,,,6026,6029,6060,9195,ANDERSON,CA,"121,314","173,306",8/13/2024,1/27/2025,M,3/12/2025,9/17/2026,1/17/2028
5134,SUP,,,6021,6029,6060,9195,BAKERSFIELD (SW),CA,"156,719","223,884",8/13/2024,1/27/2025,M,1/6/2026,4/6/2027,8/6/2028
5135,WNM,,,6017,6022,7067,9193,RADCLIFF,KY,"6,780","45,200",8/13/2024,1/27/2025,O,4/7/2025,10/31/2026,2/29/2028
5136,SUP,,,6026,6029,6060,9195,MARYSVILLE,CA,"145,425","207,750",8/13/2024,1/27/2025,M,3/12/2025,9/17/2026,1/17/2028
5137,SUP,,,6019,6029,7042,9195,AURORA (SE),CO,"144,643","206,633",8/13/2024,1/27/2025,M,12/8/2025,3/8/2027,7/8/2028
5139,SUP,,,6026,6029,6060,9195,DIXON,CA,"128,742","183,917",8/13/2024,1/27/2025,M,3/12/2025,9/17/2026,1/17/2028
5140,EXP,,,7033,6029,6060,9195,LA MESA,CA,"148,691","148,691",8/13/2024,1/27/2025,M,10/1/2027,1/1/2029,#N/A
5141,SUP,,,6035,7842,7042,9193,OMAHA (NW),NE,"148,292","211,846",8/13/2024,1/27/2025,M,8/15/2024,1/26/2026,5/26/2027
5142,SUP,,,7034,6041,6088,9196,NEPTUNE,NJ,"130,955","187,079",8/13/2024,1/27/2025,F,7/1/2027,10/1/2028,#N/A
5143,WNM,,,6006,7842,7067,8092,CHATTANOOGA,TN,"6,168","41,117",8/13/2024,1/27/2025,O,8/22/2024,4/2/2026,8/2/2027
5144,SUP,,,6016,6005,7042,9153,SAN ANTONIO (NE),TX,"142,535","203,622",8/13/2024,1/27/2025,B,2/16/2023,11/12/2024,3/12/2026
5145,SUP,,,6016,6005,7042,9153,SAN ANTONIO (V.J.),TX,"142,536","203,623",8/13/2024,1/27/2025,B,2/16/2023,11/12/2024,3/12/2026
5146,SUP,,,6016,6005,7042,9153,SAN ANTONIO (BANDERA.),TX,"142,535","203,622",8/13/2024,1/27/2025,B,2/16/2023,11/12/2024,3/12/2026
5147,SUP,,,6068,7842,7042,9153,DALLAS (W),TX,"142,535","203,622",8/13/2024,1/27/2025,B,4/1/2028,7/1/2029,#N/A
5148,WNM,,,6066,6022,7067,9193,MURFREESBORO,TN,"6,347","42,311",8/13/2024,1/27/2025,O,7/1/2027,10/1/2028,#N/A
5149,WNM,,,6035,7842,7042,9193,BLUE SPRINGS (DUNCAN),MO,"35,002","41,179",8/13/2024,1/27/2025,O,8/15/2024,1/26/2026,5/26/2027
5150,SUP,,,6069,7842,7067,9193,MAPLEWOOD,MO,"130,849","186,927",8/13/2024,1/27/2025,E,4/1/2028,7/1/2029,#N/A
5151,SUP,,,6006,7842,7067,8092,ROME (S),GA,"129,228","184,611",8/13/2024,1/27/2025,A,8/22/2024,4/2/2026,8/2/2027
5152,EXP,,,6021,6029,6060,9195,WEST HILLS,CA,"139,665","139,665",8/13/2024,1/27/2025,M,1/6/2026,4/6/2027,8/6/2028
5154,SUP,,,7033,6029,6060,9195,ROSEMEAD,CA,"146,540","209,343",8/13/2024,1/27/2025,M,10/1/2027,1/1/2029,#N/A
5155,SUP,,,6012,7842,7042,9153,LAS CRUCES (SW),NM,"144,567","206,524",8/13/2024,1/27/2025,B,12/18/2024,6/18/2026,10/18/2027
5156,SUP,,,7033,6029,6060,9195,BEAUMONT,CA,"151,246","216,065",8/13/2024,1/27/2025,M,10/1/2027,1/1/2029,#N/A
5157,SUP,,,6092,6022,7078,9193,MORTON,IL,"109,803","156,861",8/13/2024,1/27/2025,E,4/1/2028,7/1/2029,#N/A
5159,SUP,,,6043,6022,7078,9193,WEST BRANCH,MI,"131,207","187,438",8/13/2024,1/27/2025,E,4/1/2027,7/1/2028,#N/A
5160,SUP,,,6043,6022,7078,9193,JACKSON (W),MI,"145,391","207,701",8/13/2024,1/27/2025,E,4/1/2027,7/1/2028,#N/A
5162,SUP,,,6021,6029,6060,9195,SANTA CLARITA (W),CA,"105,751","141,012",8/13/2024,1/27/2025,M,1/6/2026,4/6/2027,8/6/2028
5165,SUP,,,6016,6005,7042,9153,ALAMO,TX,"145,312","207,588",8/13/2024,1/27/2025,B,2/16/2023,11/12/2024,3/12/2026
5166,SUP,,,6031,6029,6060,9195,DEMING,NM,"108,555","155,078",8/13/2024,1/27/2025,B,6/30/2025,10/30/2026,#N/A
5167,SUP,,,7026,6029,6060,9195,PAYSON,UT,"128,742","183,917",8/13/2024,1/27/2025,M,7/1/2027,10/1/2028,#N/A
5168,SUP,,,7026,6029,6060,9195,RICHFIELD,UT,"109,915","157,022",8/13/2024,1/27/2025,M,7/1/2027,10/1/2028,#N/A
5170,SUP,,,6019,6029,7042,9195,SIDNEY,NE,"80,517","107,356",8/13/2024,1/27/2025,M,12/8/2025,3/8/2027,7/8/2028
5172,SUP,,,7035,6014,6061,8092,PERRY,FL,"108,555","155,078",8/13/2024,1/27/2025,A,7/1/2026,10/1/2027,#N/A
5173,SUP,,,6006,7842,7067,8092,DALTON (W),GA,"132,387","189,125",8/13/2024,1/27/2025,A,8/22/2024,4/2/2026,8/2/2027
5174,SUP,,,6011,7842,7067,9153,SEMMES,AL,"128,743","183,918",8/13/2024,1/27/2025,A,2/29/2024,9/12/2025,1/12/2027
5175,SUP,,,6066,6022,7067,9193,COOKEVILLE (NE),TN,"129,153","184,505",8/13/2024,1/27/2025,A,7/1/2027,10/1/2028,#N/A
5178,EXP,,,6080,6041,6088,9196,ROCKAWAY,NJ,"134,669","134,669",8/13/2024,1/27/2025,F,4/1/2027,7/1/2028,#N/A
5179,WNM,,,6020,6014,6061,8092,ORLANDO (CHKSW/UHLL),FL,"6,014","40,091",8/13/2024,1/27/2025,O,5/1/2022,9/1/2024,In Progress
5182,WNM,,,6066,6022,7067,9193,MURFREESBORO,TN,"6,168","41,117",8/13/2024,1/27/2025,O,7/1/2027,10/1/2028,#N/A
5183,WNM,,,6017,6022,7067,9193,LOUISVILLE (RUCKRIEG),KY,"6,111","40,741",8/13/2024,1/27/2025,O,4/7/2025,10/31/2026,2/29/2028
5184,SUP,,,6024,6022,8980,9193,CANAL WINCHESTER,OH,"142,542","203,631",8/13/2024,1/27/2025,E,7/20/2023,1/24/2025,5/24/2026
5185,SUP,,,6024,6022,8980,9193,COLUMBUS (WSW),OH,"144,064","205,806",8/13/2024,1/27/2025,E,7/20/2023,1/24/2025,5/24/2026
5186,SUP,,,6031,6029,6060,9195,GILBERT (E),AZ,"144,626","206,609",8/13/2024,1/27/2025,B,6/30/2025,10/30/2026,#N/A
5188,WNM,,,6006,7842,7067,8092,HIXSON,TN,"6,168","41,117",8/13/2024,1/27/2025,O,8/22/2024,4/2/2026,8/2/2027
5189,SUP,,,6031,6029,6060,9195,PHOENIX (MARYVALE),AZ,"144,519","206,456",8/13/2024,1/27/2025,B,6/30/2025,10/30/2026,#N/A
5190,SUP,,,6031,6029,6060,9195,PHOENIX (HAPPY VALLEY),AZ,"145,550","207,928",8/13/2024,1/27/2025,B,6/30/2025,10/30/2026,#N/A
5191,SUP,,,6036,6005,7042,9153,FORNEY,TX,"130,700","186,715",8/13/2024,1/27/2025,B,2/16/2023,12/5/2024,4/5/2026
5192,SUP,,,6026,6029,6060,9195,SACRAMENTO (ANTELOPE),CA,"144,325","206,179",8/13/2024,1/27/2025,M,3/12/2025,9/17/2026,1/17/2028
5193,SUP,,,7033,6029,6060,9195,MORENO VALLEY,CA,"156,546","223,637",8/13/2024,1/27/2025,M,10/1/2027,1/1/2029,#N/A
5196,SUP,,,6018,7842,7067,9153,MEMPHIS (ELVIS/HOLMES),TN,"144,407","206,296",8/13/2024,1/27/2025,A,3/17/2025,11/13/2026,3/13/2028
5197,SUP,,,6006,7842,7067,8092,OWENS CROSS ROADS,AL,"128,743","183,918",8/13/2024,1/27/2025,A,8/22/2024,4/2/2026,8/2/2027
5198,WNM,,,7035,6014,6061,8092,TIFTON,GA,"6,168","41,117",8/13/2024,1/27/2025,O,7/1/2026,10/1/2027,#N/A
5199,SUP,,,7039,6022,7078,9193,ANTIOCH,IL,"142,536","203,623",8/13/2024,1/27/2025,E,11/1/2026,2/1/2028,#N/A
5200,EXP,,,7034,6041,6088,9196,LANCASTER (N),PA,"102,960","102,960",8/13/2024,1/27/2025,F,7/1/2027,10/1/2028,#N/A
5201,EXP,,,6080,6041,6088,9196,EDISON,NJ,"141,029","141,029",8/13/2024,1/27/2025,F,4/1/2027,7/1/2028,#N/A
5202,EXP,,,6080,6041,6088,9196,COMMACK,NY,"142,732","142,732",8/13/2024,1/27/2025,F,4/1/2027,7/1/2028,#N/A
5203,SUP,,,6024,6022,8980,9193,LONDON,OH,"128,742","183,917",8/13/2024,1/27/2025,E,7/20/2023,1/24/2025,5/24/2026
5204,WNM,,,6036,6005,7042,9153,BOSSIER CITY,LA,"6,168","41,117",8/13/2024,1/27/2025,O,2/16/2023,12/5/2024,4/5/2026
5205,WNM,,,7026,6029,6060,9195,LAYTON,UT,"6,112","40,747",8/13/2024,1/27/2025,O,7/1/2027,10/1/2028,#N/A
5206,WNM,,,7026,6029,6060,9195,SOUTH OGDEN,UT,"6,112","40,747",8/13/2024,1/27/2025,O,7/1/2027,10/1/2028,#N/A
5207,WNM,,,6035,7842,7042,9193,OVERLAND PARK,KS,"6,489","43,261",8/13/2024,1/27/2025,O,8/15/2024,1/26/2026,5/26/2027
5210,SUP,,,6036,6005,7042,9153,WYLIE,TX,"131,769","188,242",8/13/2024,1/27/2025,B,2/16/2023,12/5/2024,4/5/2026
5211,SUP,,,6068,7842,7042,9153,MCKINNEY (SW),TX,"147,279","210,399",8/13/2024,1/27/2025,B,4/1/2028,7/1/2029,#N/A
5214,SUP,,,6020,6014,6061,8092,KISSIMMEE,FL,"128,995","184,278",8/13/2024,1/27/2025,A,5/1/2022,9/1/2024,In Progress
5215,SUP,,,6021,6029,6060,9195,DELANO,CA,"132,696","189,565",8/13/2024,1/27/2025,M,1/6/2026,4/6/2027,8/6/2028
5216,SUP,,,6012,7842,7042,9153,AMARILLO (NW),TX,"145,249","207,498",8/13/2024,1/27/2025,B,12/18/2024,6/18/2026,10/18/2027
5218,SUP,,,6020,6014,6061,8092,ST. PETERSBURG,FL,"145,251","207,502",8/13/2024,1/27/2025,A,5/1/2022,9/1/2024,In Progress
5219,SUP,,,6035,7842,7042,9193,LAWRENCE,KS,"74,885","99,846",8/13/2024,1/27/2025,M,8/15/2024,1/26/2026,5/26/2027
5220,SUP,,,6020,6014,6061,8092,TAMPA (DM WATERS),FL,"74,571","99,428",8/13/2024,1/27/2025,A,5/1/2022,9/1/2024,In Progress
5221,WNM,,,6020,6014,6061,8092,TAMPA (FLORIDA),FL,"6,033","40,220",8/13/2024,1/27/2025,O,5/1/2022,9/1/2024,In Progress
5224,WNM,,,6016,6005,7042,9153,SAN ANTONIO (DE ZAVALA),TX,"6,177","41,179",8/13/2024,1/27/2025,O,2/16/2023,11/12/2024,3/12/2026
5226,WNM,,,6016,6005,7042,9153,SAN ANTONIO (MILITARY DR WEST),TX,"6,177","41,179",8/13/2024,1/27/2025,O,2/16/2023,11/12/2024,3/12/2026
5227,EXP,,,7045,6041,8980,9196,BURKE,VA,"104,082","104,082",8/13/2024,1/27/2025,F,4/1/2028,7/1/2029,#N/A
5228,EXP,,,7045,6041,8980,9196,COLUMBIA,MD,"107,682","107,682",8/13/2024,1/27/2025,F,4/1/2028,7/1/2029,#N/A
5229,EXP,,,7034,6041,6088,9196,WYNCOTE,PA,"112,474","112,474",8/13/2024,1/27/2025,F,7/1/2027,10/1/2028,#N/A
5231,SUP,,,6026,6029,6060,9195,GALT,CA,"95,437","127,249",8/13/2024,1/27/2025,M,3/12/2025,9/17/2026,1/17/2028
5232,SUP,,,6019,6029,7042,9195,RIFLE,CO,"109,750","156,786",8/13/2024,1/27/2025,M,12/8/2025,3/8/2027,7/8/2028
5233,SUP,,,7026,6029,6060,9195,WEST VALLEY CITY (S),UT,"145,249","207,499",8/13/2024,1/27/2025,M,7/1/2027,10/1/2028,#N/A
5234,SUP,,,7026,6029,6060,9195,CLINTON,UT,"145,655","208,079",8/13/2024,1/27/2025,M,7/1/2027,10/1/2028,#N/A
5235,SUP,,,7026,6029,6060,9195,SANDY  (E),UT,"142,673","203,819",8/13/2024,1/27/2025,M,7/1/2027,10/1/2028,#N/A
5236,SUP,X,,6066,6022,7067,9193,BOWLING GREEN (NW),KY,"144,061","205,802",8/13/2024,1/27/2025,E,7/1/2027,10/1/2028,#N/A
5239,SUP,,,7034,6041,6088,9196,BECHTELSVILLE,PA,"132,338","189,055",8/13/2024,1/27/2025,F,7/1/2027,10/1/2028,#N/A
5240,SUP,,,6038,6041,6088,9196,ITHACA,NY,"124,290","177,557",8/13/2024,1/27/2025,F,8/15/2024,10/24/2025,2/24/2027
5241,SUP,,,6027,6041,6088,9196,IRWIN,PA,"107,048","152,926",8/13/2024,1/27/2025,F,7/25/2024,11/24/2025,3/24/2027
5242,SUP,,,6038,6041,6088,9196,CICERO,NY,"142,713","203,876",8/13/2024,1/27/2025,F,8/15/2024,10/24/2025,2/24/2027
5244,SUP,,,6018,7842,7067,9153,LITTLE ROCK (NW),AR,"147,314","210,448",8/13/2024,1/27/2025,A,3/17/2025,11/13/2026,3/13/2028
5245,SUP,,,6016,6005,7042,9153,SAN ANTONIO (BROOKS),TX,"142,673","203,819",8/13/2024,1/27/2025,B,2/16/2023,11/12/2024,3/12/2026
5246,SUP,,,7036,6005,7042,9153,WHARTON,TX,"108,555","155,078",8/13/2024,1/27/2025,B,4/1/2028,7/1/2029,#N/A
5247,SUP,,,6068,7842,7042,9153,ROANOKE,TX,"151,191","215,987",8/13/2024,1/27/2025,B,4/1/2028,7/1/2029,#N/A
5248,WNM,,,6006,7842,7067,8092,NORTHPORT,AL,"6,168","41,117",8/13/2024,1/27/2025,O,8/22/2024,4/2/2026,8/2/2027
5250,SUP,,,6020,6014,6061,8092,POINCIANA PLACE,FL,"145,248","207,497",8/13/2024,1/27/2025,A,5/1/2022,9/1/2024,In Progress
5251,SUP,,,6006,7842,7067,8092,CHATTANOOGA (E. RIDGE),TN,"145,284","207,549",8/13/2024,1/27/2025,A,8/22/2024,4/2/2026,8/2/2027
5252,SUP,,,6054,6014,6061,8092,LOGANVILLE,GA,"144,064","205,805",8/13/2024,1/27/2025,A,4/1/2027,7/1/2028,#N/A
5253,SUP,,,6023,6014,6088,8092,CHESAPEAKE (SW),VA,"142,164","203,091",8/13/2024,1/27/2025,F,3/10/2025,10/4/2026,2/4/2028
5254,SUP,,,6040,6014,8980,8092,WAKE FOREST,NC,"147,066","210,094",8/13/2024,1/27/2025,F,8/15/2024,12/22/2025,4/22/2027
5255,WNM,,,6020,6014,6061,8092,TAMPA (ELLIOT),FL,"6,047","40,314",8/13/2024,1/27/2025,O,5/1/2022,9/1/2024,In Progress
5256,WNM,,,6006,7842,7067,8092,TUSCALOOSA (E),AL,"6,168","41,117",8/13/2024,1/27/2025,O,8/22/2024,4/2/2026,8/2/2027
5257,WNM,,,6031,6029,6060,9195,MESA (HIGLEY/UNIVERSITY),AZ,"5,954","39,690",8/13/2024,1/27/2025,O,6/30/2025,10/30/2026,#N/A
5258,WNM,,,7033,6029,6060,9195,LAS VEGAS (CRAIG),NV,"5,953","39,690",8/13/2024,1/27/2025,O,10/1/2027,1/1/2029,#N/A
5259,WNM,,,7033,6029,6060,9195,LAS VEGAS (JONES),NV,"5,953","39,690",8/13/2024,1/27/2025,O,10/1/2027,1/1/2029,#N/A
5260,SUP,,,6094,7842,7042,9153,ROGERS (S),AR,"142,164","203,091",8/13/2024,1/27/2025,A,1/1/2028,4/1/2029,#N/A
5261,SUP,,,6094,7842,7042,9153,PINEVILLE,MO,"130,794","186,849",8/13/2024,1/27/2025,A,1/1/2028,4/1/2029,#N/A
5262,SUP,,,6006,7842,7067,8092,PELHAM (N),AL,"131,207","187,438",8/13/2024,1/27/2025,A,8/22/2024,4/2/2026,8/2/2027
5263,SUP,,,6006,7842,7067,8092,CLEVELAND (S),TN,"144,062","205,803",8/13/2024,1/27/2025,A,8/22/2024,4/2/2026,8/2/2027
5264,SUP,,,6020,6014,6061,8092,OSPREY,FL,"147,167","210,238",8/13/2024,1/27/2025,A,5/1/2022,9/1/2024,In Progress
5265,WNM,,,6020,6014,6061,8092,SAINT CLOUD (CANOE CREEK),FL,"6,168","41,117",8/13/2024,1/27/2025,O,5/1/2022,9/1/2024,In Progress
5266,SUP,,,6020,6014,6061,8092,HUDSON,FL,"148,019","211,456",8/13/2024,1/27/2025,A,5/1/2022,9/1/2024,In Progress
5267,WNM,,,6054,6014,6061,8092,ATHENS,GA,"6,168","41,117",8/13/2024,1/27/2025,O,4/1/2027,7/1/2028,#N/A
5269,WNM,,,7033,6029,6060,9195,LAS VEGAS (SILVERADO),NV,"5,953","39,690",8/13/2024,1/27/2025,O,10/1/2027,1/1/2029,#N/A
5270,SUP,,,7026,6029,6060,9195,LINDON,UT,"144,061","205,802",8/13/2024,1/27/2025,M,7/1/2027,10/1/2028,#N/A
5272,SUP,,,6037,6029,6060,9195,POULSBO,WA,"142,164","203,091",8/13/2024,1/27/2025,M,2/1/2024,7/8/2025,11/8/2026
5273,SUP,,,6037,6029,6060,9195,SEQUIM,WA,"105,544","150,777",8/13/2024,1/27/2025,M,2/1/2024,7/8/2025,11/8/2026
5274,EXP,,,7033,6029,6060,9195,PEARL CITY,HI,"147,979","147,979",8/13/2024,1/27/2025,M,10/1/2027,1/1/2029,#N/A
5275,SUP,,,6054,6014,6061,8092,WOODSTOCK (W),GA,"148,023","211,461",8/13/2024,1/27/2025,A,4/1/2027,7/1/2028,#N/A
5276,EXP,,,6092,6022,7078,9193,PALATINE,IL,"142,313","142,313",8/13/2024,1/27/2025,E,4/1/2028,7/1/2029,#N/A
5278,SUP,,,6038,6041,6088,9196,CHICOPEE,MA,"152,098","217,283",8/13/2024,1/27/2025,F,8/15/2024,10/24/2025,2/24/2027
5279,WNM,,,6040,6014,8980,8092,SUMMERVILLE (CENTRAL),SC,"6,168","41,117",8/13/2024,1/27/2025,O,8/15/2024,12/22/2025,4/22/2027
5280,SUP,,,6043,6022,7078,9193,PORTAGE,MI,"133,624","190,892",8/13/2024,1/27/2025,E,4/1/2027,7/1/2028,#N/A
5281,EXP,,,6080,6041,6088,9196,WOODBRIDGE,NJ,"136,785","136,785",8/13/2024,1/27/2025,F,4/1/2027,7/1/2028,#N/A
5282,SUP,,,6038,6041,6088,9196,GREECE (E),NY,"109,457","145,943",8/13/2024,1/27/2025,F,8/15/2024,10/24/2025,2/24/2027
5285,SUP,,,6024,6022,8980,9193,CANTON (NE),OH,"146,381","209,115",8/13/2024,1/27/2025,E,7/20/2023,1/24/2025,5/24/2026
5286,WNM,,,6094,7842,7042,9153,THE VILLAGE,OK,"5,986","39,910",8/13/2024,1/27/2025,O,1/1/2028,4/1/2029,#N/A
5287,SUP,,,7036,6005,7042,9153,SPRING,TX,"145,314","207,592",8/13/2024,1/27/2025,B,4/1/2028,7/1/2029,#N/A
5288,SUP,,,6036,6005,7042,9153,SEAGOVILLE,TX,"128,743","183,918",8/13/2024,1/27/2025,B,2/16/2023,12/5/2024,4/5/2026
5290,WNM,,,6016,6005,7042,9153,SAN ANTONIO (MARBACH),TX,"6,177","41,179",8/13/2024,1/27/2025,O,2/16/2023,11/12/2024,3/12/2026
5291,WNM,,,6070,6014,8980,8092,WEST COLUMBIA,SC,"6,168","41,117",8/13/2024,1/27/2025,O,1/1/2028,4/1/2029,#N/A
5292,SUP,,,6040,6014,8980,8092,RALEIGH (E),NC,"146,324","209,035",8/13/2024,1/27/2025,F,8/15/2024,12/22/2025,4/22/2027
5293,SUP,,,6080,6041,6088,9196,VALLEY STREAM,NY,"90,214","120,285",8/13/2024,1/27/2025,F,4/1/2027,7/1/2028,#N/A
5294,EXP,,,6080,6041,6088,9196,MILFORD,CT,"142,229","142,229",8/13/2024,1/27/2025,F,4/1/2027,7/1/2028,#N/A
5295,SUP,,,6080,6041,6088,9196,FARMINGDALE,NY,"139,711","199,587",8/13/2024,1/27/2025,F,4/1/2027,7/1/2028,#N/A
5296,SUP,,,6024,6022,8980,9193,BARBOURSVILLE,WV,"145,552","207,931",8/13/2024,1/27/2025,E,7/20/2023,1/24/2025,5/24/2026
5297,WNM,,,6017,6022,7067,9193,LOUISVILLE,KY,"6,090","40,599",8/13/2024,1/27/2025,O,4/7/2025,10/31/2026,2/29/2028
5298,SUP,,,6070,6014,8980,8092,GASTONIA (W),NC,"128,742","183,917",8/13/2024,1/27/2025,F,1/1/2028,4/1/2029,#N/A
5299,SUP,,,6020,6014,6061,8092,ORLANDO (27 & 192),FL,"142,164","203,091",8/13/2024,1/27/2025,A,5/1/2022,9/1/2024,In Progress
5300,SUP,,,6020,6014,6061,8092,GIBSONTON,FL,"144,534","206,477",8/13/2024,1/27/2025,A,5/1/2022,9/1/2024,In Progress
